analysis	dataset_path	disease_name	compartment	role	donor_id	disease	group	n_cells	cell_types	module	module_class	mean_score	high_fraction
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	HC_6	normal	control	197	stromal cell of lamina propria of colon	lysosomal_apc	covariate	0.058823046601677545	0.27411167512690354
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	HC_6	normal	control	197	stromal cell of lamina propria of colon	lipid_loader_repair	covariate	-0.01259855829215315	0.2436548223350254
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	HC_6	normal	control	197	stromal cell of lamina propria of colon	hif_nampt_metabolic	covariate	0.26501401418551007	0.43147208121827413
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	HC_6	normal	control	197	stromal cell of lamina propria of colon	inflammatory_nfkb	covariate	0.10088757584525786	0.38071065989847713
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_1	normal	control	144	stromal cell of lamina propria of colon	osm_ligand_inflammatory_myeloid	target	-0.09904491113766085	0.1111111111111111
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_1	normal	control	144	stromal cell of lamina propria of colon	osmr_receptor_core	target	-0.19075894562927276	0.14583333333333334
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_1	normal	control	144	stromal cell of lamina propria of colon	osmr_signal_response	target	-0.13772390487601627	0.08333333333333333
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_1	normal	control	144	stromal cell of lamina propria of colon	c1q_phagocytic_myeloid	target	0.08136693375639423	0.4166666666666667
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_1	normal	control	144	stromal cell of lamina propria of colon	complement_effector	target	-0.03587700519007733	0.24305555555555555
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_1	normal	control	144	stromal cell of lamina propria of colon	ifn_apc	covariate	-0.11344992760404356	0.1875
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_1	normal	control	144	stromal cell of lamina propria of colon	hla_ii_apc	covariate	0.09489605653212504	0.3194444444444444
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_1	normal	control	144	stromal cell of lamina propria of colon	lysosomal_apc	covariate	0.027519103888941982	0.2569444444444444
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_1	normal	control	144	stromal cell of lamina propria of colon	lipid_loader_repair	covariate	0.15144094955251658	0.4513888888888889
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_1	normal	control	144	stromal cell of lamina propria of colon	hif_nampt_metabolic	covariate	-0.31441396559991047	0.041666666666666664
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_1	normal	control	144	stromal cell of lamina propria of colon	inflammatory_nfkb	covariate	-0.09904491113766084	0.1111111111111111
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_2	normal	control	45	stromal cell of lamina propria of colon	osm_ligand_inflammatory_myeloid	target	-0.06662344739301136	0.1111111111111111
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_2	normal	control	45	stromal cell of lamina propria of colon	osmr_receptor_core	target	-0.04742506307668481	0.28888888888888886
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_2	normal	control	45	stromal cell of lamina propria of colon	osmr_signal_response	target	-0.30319831484835835	0.022222222222222223
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_2	normal	control	45	stromal cell of lamina propria of colon	c1q_phagocytic_myeloid	target	0.040318515476316076	0.4222222222222222
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_2	normal	control	45	stromal cell of lamina propria of colon	complement_effector	target	-0.06353791191033555	0.3111111111111111
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_2	normal	control	45	stromal cell of lamina propria of colon	ifn_apc	covariate	-0.2905082669469209	0.06666666666666667
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_2	normal	control	45	stromal cell of lamina propria of colon	hla_ii_apc	covariate	-0.08029966308367882	0.2222222222222222
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_2	normal	control	45	stromal cell of lamina propria of colon	lysosomal_apc	covariate	0.10599101766078353	0.37777777777777777
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_2	normal	control	45	stromal cell of lamina propria of colon	lipid_loader_repair	covariate	-0.03984106789543784	0.2222222222222222
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_2	normal	control	45	stromal cell of lamina propria of colon	hif_nampt_metabolic	covariate	-0.2839296365628677	0.1111111111111111
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_2	normal	control	45	stromal cell of lamina propria of colon	inflammatory_nfkb	covariate	-0.06662344739301135	0.1111111111111111
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_3	normal	control	140	stromal cell of lamina propria of colon	osm_ligand_inflammatory_myeloid	target	0.09784539397938309	0.39285714285714285
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_3	normal	control	140	stromal cell of lamina propria of colon	osmr_receptor_core	target	0.19771318281860384	0.4357142857142857
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_3	normal	control	140	stromal cell of lamina propria of colon	osmr_signal_response	target	0.18782446869505803	0.4642857142857143
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_3	normal	control	140	stromal cell of lamina propria of colon	c1q_phagocytic_myeloid	target	0.020678970680064218	0.22142857142857142
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_3	normal	control	140	stromal cell of lamina propria of colon	complement_effector	target	0.15289188223820968	0.4142857142857143
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_3	normal	control	140	stromal cell of lamina propria of colon	ifn_apc	covariate	0.5455124299106795	0.7
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_3	normal	control	140	stromal cell of lamina propria of colon	hla_ii_apc	covariate	0.47456672418398427	0.5357142857142857
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_3	normal	control	140	stromal cell of lamina propria of colon	lysosomal_apc	covariate	0.09677573220695851	0.36428571428571427
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_3	normal	control	140	stromal cell of lamina propria of colon	lipid_loader_repair	covariate	0.020509689698918605	0.2357142857142857
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_3	normal	control	140	stromal cell of lamina propria of colon	hif_nampt_metabolic	covariate	0.13419541895204046	0.4
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_3	normal	control	140	stromal cell of lamina propria of colon	inflammatory_nfkb	covariate	0.09784539397938309	0.39285714285714285
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_4	normal	control	220	stromal cell of lamina propria of colon	osm_ligand_inflammatory_myeloid	target	-0.019021680430983703	0.19545454545454546
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_4	normal	control	220	stromal cell of lamina propria of colon	osmr_receptor_core	target	-0.16898050604069192	0.14545454545454545
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_4	normal	control	220	stromal cell of lamina propria of colon	osmr_signal_response	target	-0.04318205249946092	0.1409090909090909
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_4	normal	control	220	stromal cell of lamina propria of colon	c1q_phagocytic_myeloid	target	-0.06071155869960196	0.16818181818181818
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_4	normal	control	220	stromal cell of lamina propria of colon	complement_effector	target	-0.13716860382444027	0.10454545454545454
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_4	normal	control	220	stromal cell of lamina propria of colon	ifn_apc	covariate	-0.09647128836153036	0.15
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_4	normal	control	220	stromal cell of lamina propria of colon	hla_ii_apc	covariate	-0.13788821618077937	0.15454545454545454
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_4	normal	control	220	stromal cell of lamina propria of colon	lysosomal_apc	covariate	-0.1158127650425255	0.14545454545454545
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_4	normal	control	220	stromal cell of lamina propria of colon	lipid_loader_repair	covariate	-0.09131888566408575	0.15454545454545454
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_4	normal	control	220	stromal cell of lamina propria of colon	hif_nampt_metabolic	covariate	-0.005561375709258694	0.19545454545454546
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_4	normal	control	220	stromal cell of lamina propria of colon	inflammatory_nfkb	covariate	-0.0190216804309837	0.19545454545454546
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_5	normal	control	426	stromal cell of lamina propria of colon	osm_ligand_inflammatory_myeloid	target	-0.028469285369259602	0.2323943661971831
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_5	normal	control	426	stromal cell of lamina propria of colon	osmr_receptor_core	target	0.07229448000184707	0.2676056338028169
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_5	normal	control	426	stromal cell of lamina propria of colon	osmr_signal_response	target	-0.0577284394334948	0.2323943661971831
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_5	normal	control	426	stromal cell of lamina propria of colon	c1q_phagocytic_myeloid	target	-0.02189812809029687	0.20422535211267606
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_5	normal	control	426	stromal cell of lamina propria of colon	complement_effector	target	0.03495379504950017	0.2793427230046948
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_5	normal	control	426	stromal cell of lamina propria of colon	ifn_apc	covariate	-0.07828303488939618	0.19953051643192488
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_5	normal	control	426	stromal cell of lamina propria of colon	hla_ii_apc	covariate	-0.08465584271442377	0.18779342723004694
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_5	normal	control	426	stromal cell of lamina propria of colon	lysosomal_apc	covariate	-0.019695495621811592	0.23943661971830985
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_5	normal	control	426	stromal cell of lamina propria of colon	lipid_loader_repair	covariate	-0.0007369352311343215	0.24178403755868544
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_5	normal	control	426	stromal cell of lamina propria of colon	hif_nampt_metabolic	covariate	-0.027509793662154895	0.2300469483568075
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_5	normal	control	426	stromal cell of lamina propria of colon	inflammatory_nfkb	covariate	-0.028469285369259602	0.2323943661971831
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_6	normal	control	197	stromal cell of lamina propria of colon	osm_ligand_inflammatory_myeloid	target	0.10088757584525786	0.38071065989847713
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_6	normal	control	197	stromal cell of lamina propria of colon	osmr_receptor_core	target	0.042141285597092584	0.2639593908629442
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_6	normal	control	197	stromal cell of lamina propria of colon	osmr_signal_response	target	0.20950816041403367	0.43147208121827413
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_6	normal	control	197	stromal cell of lamina propria of colon	c1q_phagocytic_myeloid	target	0.03177115699398413	0.29949238578680204
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_6	normal	control	197	stromal cell of lamina propria of colon	complement_effector	target	0.009682271168918077	0.2233502538071066
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_6	normal	control	197	stromal cell of lamina propria of colon	ifn_apc	covariate	0.03863034366760431	0.23857868020304568
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_6	normal	control	197	stromal cell of lamina propria of colon	hla_ii_apc	covariate	-0.051228894068539574	0.2436548223350254
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_6	normal	control	197	stromal cell of lamina propria of colon	lysosomal_apc	covariate	0.058823046601677545	0.27411167512690354
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_6	normal	control	197	stromal cell of lamina propria of colon	lipid_loader_repair	covariate	-0.01259855829215315	0.2436548223350254
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_6	normal	control	197	stromal cell of lamina propria of colon	hif_nampt_metabolic	covariate	0.26501401418551007	0.43147208121827413
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_6	normal	control	197	stromal cell of lamina propria of colon	inflammatory_nfkb	covariate	0.10088757584525786	0.38071065989847713
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_1	ulcerative colitis	case	243	stromal cell of lamina propria of colon	osm_ligand_inflammatory_myeloid	target	0.28738872867522836	0.2139917695473251
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_1	ulcerative colitis	case	243	stromal cell of lamina propria of colon	osmr_receptor_core	target	-0.3729698176702249	0.06172839506172839
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_1	ulcerative colitis	case	243	stromal cell of lamina propria of colon	osmr_signal_response	target	-0.12202740780964076	0.1440329218106996
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_1	ulcerative colitis	case	243	stromal cell of lamina propria of colon	c1q_phagocytic_myeloid	target	-0.04530414751773528	0.16049382716049382
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_1	ulcerative colitis	case	243	stromal cell of lamina propria of colon	complement_effector	target	-0.3561166955403667	0.06995884773662552
