analysis	dataset_path	disease_name	compartment	donor_id	disease	group	module	n_cells	mean_score	high_fraction	cell_types
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	HPAP039	normal	control	ifn_apc	104	-0.19428124455612006	0.057692307692307696	type B pancreatic cell
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	HPAP039	normal	control	lysosomal_apc	104	-0.15992206543125081	0.08653846153846154	type B pancreatic cell
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	HPAP039	normal	control	mif_cd74_receptor_state	104	-0.10793353784348167	0.15384615384615385	type B pancreatic cell
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	HPAP040	normal	control	hla_ii_apc	332	0.06728448341383034	0.060240963855421686	type B pancreatic cell
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	HPAP040	normal	control	ifn_apc	332	-0.11106448480686702	0.12650602409638553	type B pancreatic cell
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	HPAP040	normal	control	lysosomal_apc	332	0.07871164973538043	0.27710843373493976	type B pancreatic cell
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	HPAP040	normal	control	mif_cd74_receptor_state	332	0.05591846896753228	0.35542168674698793	type B pancreatic cell
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	HPAP042	normal	control	hla_ii_apc	104	-0.07627223923010062	0.019230769230769232	type B pancreatic cell
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	HPAP042	normal	control	ifn_apc	104	-0.10011435464504907	0.125	type B pancreatic cell
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	HPAP042	normal	control	lysosomal_apc	104	-0.12816590187325672	0.09615384615384616	type B pancreatic cell
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	HPAP042	normal	control	mif_cd74_receptor_state	104	0.1887773869884063	0.375	type B pancreatic cell
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	HPAP043	normal	control	hla_ii_apc	281	-0.03304073176370959	0.0498220640569395	type B pancreatic cell
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	HPAP043	normal	control	ifn_apc	281	-0.09958508987890667	0.1103202846975089	type B pancreatic cell
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	HPAP043	normal	control	lysosomal_apc	281	-0.0805359043290083	0.060498220640569395	type B pancreatic cell
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	HPAP043	normal	control	mif_cd74_receptor_state	281	-0.03269580780681485	0.2704626334519573	type B pancreatic cell
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	HPAP044	normal	control	hla_ii_apc	133	0.06000221091903775	0.07518796992481203	type B pancreatic cell
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	HPAP044	normal	control	ifn_apc	133	-0.1510283345992143	0.12030075187969924	type B pancreatic cell
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	HPAP044	normal	control	lysosomal_apc	133	0.015521031776728731	0.24060150375939848	type B pancreatic cell
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	HPAP044	normal	control	mif_cd74_receptor_state	133	0.2970154557449297	0.5112781954887218	type B pancreatic cell
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	HPAP045	normal	control	hla_ii_apc	1066	-0.04786066126981186	0.0225140712945591	type B pancreatic cell
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	HPAP045	normal	control	ifn_apc	1066	-0.12166864870418241	0.09943714821763602	type B pancreatic cell
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	HPAP045	normal	control	lysosomal_apc	1066	-0.31104155596101274	0.16604127579737335	type B pancreatic cell
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	HPAP045	normal	control	mif_cd74_receptor_state	1066	0.013788374089583085	0.1772983114446529	type B pancreatic cell
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	HPAP047	normal	control	hla_ii_apc	141	-0.009402551319066404	0.02127659574468085	type B pancreatic cell
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	HPAP047	normal	control	ifn_apc	141	-0.15823171100268948	0.09219858156028368	type B pancreatic cell
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	HPAP047	normal	control	lysosomal_apc	141	-0.3905222995665436	0.09219858156028368	type B pancreatic cell
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	HPAP047	normal	control	mif_cd74_receptor_state	141	-0.037633654256053244	0.16312056737588654	type B pancreatic cell
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	HPAP049	normal	control	hla_ii_apc	959	-0.0873019652237833	0.014598540145985401	type B pancreatic cell
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	HPAP049	normal	control	ifn_apc	959	-0.06578352618916507	0.1762252346193952	type B pancreatic cell
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	HPAP049	normal	control	lysosomal_apc	959	-0.06235027402058384	0.1386861313868613	type B pancreatic cell
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	HPAP049	normal	control	mif_cd74_receptor_state	959	-0.13522978880723724	0.14911366006256518	type B pancreatic cell
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	HPAP050	normal	control	hla_ii_apc	377	-0.022966196581428892	0.042440318302387266	type B pancreatic cell
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	HPAP050	normal	control	ifn_apc	377	-0.1263566192955306	0.11671087533156499	type B pancreatic cell
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	HPAP050	normal	control	lysosomal_apc	377	-0.06978346690739429	0.11405835543766578	type B pancreatic cell
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	HPAP050	normal	control	mif_cd74_receptor_state	377	-0.01590437761291133	0.2413793103448276	type B pancreatic cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP019	normal	control	hla_ii_apc	25	-0.07340373215817148	0.04	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP019	normal	control	ifn_apc	25	-0.01624620868143352	0.2	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP019	normal	control	lysosomal_apc	25	0.22143803722367575	0.32	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP019	normal	control	mif_cd74_receptor_state	25	-0.20307560536235708	0.0	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP020	type 1 diabetes mellitus	case	hla_ii_apc	2434	0.4190072574898621	0.16926869350862778	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP020	type 1 diabetes mellitus	case	ifn_apc	2434	0.07611643973959234	0.28841413311421527	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP020	type 1 diabetes mellitus	case	lysosomal_apc	2434	0.32270223343141635	0.5250616269515201	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP020	type 1 diabetes mellitus	case	mif_cd74_receptor_state	2434	-0.00043486882085442516	0.051766639276910435	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP021	type 1 diabetes mellitus	case	hla_ii_apc	2163	0.4592213958371348	0.14655570966250578	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP021	type 1 diabetes mellitus	case	ifn_apc	2163	0.2113787234545173	0.3883495145631068	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP021	type 1 diabetes mellitus	case	lysosomal_apc	2163	0.5107573912643038	0.6916319926028663	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP021	type 1 diabetes mellitus	case	mif_cd74_receptor_state	2163	0.32894841703330313	0.13915857605177995	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP022	normal	control	hla_ii_apc	83	0.22922414832855975	0.13253012048192772	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP022	normal	control	ifn_apc	83	0.10170957648558883	0.2891566265060241	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP022	normal	control	lysosomal_apc	83	0.21537702239281659	0.5060240963855421	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP022	normal	control	mif_cd74_receptor_state	83	-0.1987163765177761	0.07228915662650602	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP023	type 1 diabetes mellitus	case	hla_ii_apc	81	0.5496849275128871	0.1111111111111111	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP023	type 1 diabetes mellitus	case	ifn_apc	81	0.058187841777791016	0.32098765432098764	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP023	type 1 diabetes mellitus	case	lysosomal_apc	81	0.15764039699903976	0.5061728395061729	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP023	type 1 diabetes mellitus	case	mif_cd74_receptor_state	81	-0.21134811312147664	0.14814814814814814	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP024	normal	control	hla_ii_apc	348	0.12483433944862594	0.11206896551724138	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP024	normal	control	ifn_apc	348	-0.026788169461996116	0.20977011494252873	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP024	normal	control	lysosomal_apc	348	-0.05728045235223221	0.11494252873563218	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP024	normal	control	mif_cd74_receptor_state	348	-0.07645441656392847	0.08908045977011494	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP026	normal	control	hla_ii_apc	37	-0.012887375418609247	0.02702702702702703	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP026	normal	control	ifn_apc	37	-0.1701076813517316	0.13513513513513514	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP026	normal	control	lysosomal_apc	37	-0.01019941903461497	0.2702702702702703	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP026	normal	control	mif_cd74_receptor_state	37	-0.21674551674893855	0.10810810810810811	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP028	type 1 diabetes mellitus	case	hla_ii_apc	852	0.13643115105863218	0.07394366197183098	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP028	type 1 diabetes mellitus	case	ifn_apc	852	-0.1543860718517716	0.1443661971830986	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP028	type 1 diabetes mellitus	case	lysosomal_apc	852	-0.09457110594493956	0.18544600938967137	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP028	type 1 diabetes mellitus	case	mif_cd74_receptor_state	852	0.010423961165299148	0.24882629107981222	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP029	normal	control	hla_ii_apc	47	0.22483511880024593	0.10638297872340426	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP029	normal	control	ifn_apc	47	-0.10649926124638726	0.1702127659574468	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP029	normal	control	lysosomal_apc	47	-0.007536200599461705	0.3829787234042553	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP029	normal	control	mif_cd74_receptor_state	47	-0.08434052352807123	0.3191489361702128	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP032	type 1 diabetes mellitus	case	hla_ii_apc	602	0.05425514181637275	0.07973421926910298	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP032	type 1 diabetes mellitus	case	ifn_apc	602	0.21026510991513053	0.28903654485049834	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP032	type 1 diabetes mellitus	case	lysosomal_apc	602	0.16148364890538533	0.4169435215946844	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP032	type 1 diabetes mellitus	case	mif_cd74_receptor_state	602	0.0896579727527158	0.1478405315614618	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP034	normal	control	hla_ii_apc	75	0.009105804677999544	0.06666666666666667	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP034	normal	control	ifn_apc	75	0.029269741817248635	0.18666666666666668	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP034	normal	control	lysosomal_apc	75	-0.04208879725706245	0.12	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP034	normal	control	mif_cd74_receptor_state	75	-0.06784114939543107	0.14666666666666667	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP035	normal	control	hla_ii_apc	186	0.015649907765257938	0.053763440860215055	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP035	normal	control	ifn_apc	186	-0.11750639347395996	0.12365591397849462	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP035	normal	control	lysosomal_apc	186	-0.13653483297166288	0.0913978494623656	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP035	normal	control	mif_cd74_receptor_state	186	0.07786325116625156	0.24731182795698925	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP036	normal	control	hla_ii_apc	152	0.11380596498530667	0.07894736842105263	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP036	normal	control	ifn_apc	152	-0.10336497892132679	0.19736842105263158	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP036	normal	control	lysosomal_apc	152	-0.05541262819995843	0.19736842105263158	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP036	normal	control	mif_cd74_receptor_state	152	-0.11739094540685108	0.07894736842105263	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP037	normal	control	hla_ii_apc	377	-0.005047788152606312	0.04774535809018567	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP037	normal	control	ifn_apc	377	-0.15903295467564682	0.13793103448275862	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP037	normal	control	lysosomal_apc	377	-0.17388766114191606	0.09549071618037135	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP037	normal	control	mif_cd74_receptor_state	377	-0.09391685911147085	0.17506631299734748	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP038	normal	control	hla_ii_apc	78	-0.044601728412387916	0.038461538461538464	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP038	normal	control	ifn_apc	78	0.11072411364348103	0.28205128205128205	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP038	normal	control	lysosomal_apc	78	0.16717012468157472	0.41025641025641024	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP038	normal	control	mif_cd74_receptor_state	78	-0.21792440878285768	0.07692307692307693	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP039	normal	control	hla_ii_apc	1418	-0.049114086734815106	0.01622002820874471	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP039	normal	control	ifn_apc	1418	0.15191914858800712	0.35754583921015515	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP039	normal	control	lysosomal_apc	1418	0.16830590156015543	0.3631875881523272	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP039	normal	control	mif_cd74_receptor_state	1418	0.0883952303786598	0.33991537376586745	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP040	normal	control	hla_ii_apc	151	-0.05863577805030378	0.026490066225165563	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP040	normal	control	ifn_apc	151	-0.11773857712224395	0.152317880794702	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP040	normal	control	lysosomal_apc	151	0.06940767047558047	0.23178807947019867	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP040	normal	control	mif_cd74_receptor_state	151	0.002195496739836099	0.12582781456953643	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP042	normal	control	hla_ii_apc	976	-0.02307583228481215	0.0430327868852459	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP042	normal	control	ifn_apc	976	-0.09951018352178605	0.2028688524590164	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP042	normal	control	lysosomal_apc	976	-0.2594755117699688	0.1444672131147541	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP042	normal	control	mif_cd74_receptor_state	976	-0.06252626223173564	0.3145491803278688	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP043	normal	control	hla_ii_apc	192	0.013500791867620305	0.0625	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP043	normal	control	ifn_apc	192	0.00446944877649295	0.22395833333333334	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP043	normal	control	lysosomal_apc	192	-0.008151440355073038	0.16666666666666666	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP043	normal	control	mif_cd74_receptor_state	192	0.026664805312782452	0.140625	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP044	normal	control	hla_ii_apc	871	0.06068491091232862	0.05281285878300804	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP044	normal	control	ifn_apc	871	0.060460214321604575	0.27210103329506313	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP044	normal	control	lysosomal_apc	871	0.19068933442376446	0.4018369690011481	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP044	normal	control	mif_cd74_receptor_state	871	0.05525862070410252	0.15269804822043628	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP045	normal	control	hla_ii_apc	101	0.0881824789009965	0.04950495049504951	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP045	normal	control	ifn_apc	101	0.03358725530304939	0.25742574257425743	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP045	normal	control	lysosomal_apc	101	0.03025773240679954	0.27722772277227725	pancreatic ductal cell
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP045	normal	control	mif_cd74_receptor_state	101	-0.29677932955930875	0.16831683168316833	pancreatic ductal cell
