source	target	relation	evidence
stale_artifact:v46_package_manifest_shape_classifier	output:analysis/v46_package_manifest_shape_classifier/package_manifest_shape_synthetic_lint.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_package_manifest_shape_classifier	output:analysis/v46_package_manifest_shape_classifier/package_manifest_shape_synthetic_summary.json	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_partial_label_repair_prioritization	output:analysis/v46_partial_label_repair_prioritization/PARTIAL_LABEL_REPAIR_PRIORITIZATION.md	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_partial_label_repair_prioritization	output:analysis/v46_partial_label_repair_prioritization/partial_label_repair_prioritization.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_partial_label_repair_prioritization	output:analysis/v46_partial_label_repair_prioritization/partial_label_repair_prioritization_lint.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_partial_label_repair_prioritization	output:analysis/v46_partial_label_repair_prioritization/partial_label_repair_prioritization_summary.json	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_partial_label_return_classifier	output:analysis/v46_partial_label_return_classifier/partial_label_synthetic_cases.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_partial_label_return_classifier	output:analysis/v46_partial_label_return_classifier/partial_label_synthetic_summary.json	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_receipt_manifest_schema_linter	output:analysis/v46_receipt_manifest_schema_linter/receipt_manifest_schema_synthetic_cases.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_receipt_manifest_schema_linter	output:analysis/v46_receipt_manifest_schema_linter/receipt_manifest_schema_synthetic_lint.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_receipt_manifest_schema_linter	output:analysis/v46_receipt_manifest_schema_linter/receipt_manifest_schema_synthetic_summary.json	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_result_report_safe_class_linter	output:analysis/v46_result_report_safe_class_linter/result_report_safe_class_synthetic_cases.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_result_report_safe_class_linter	output:analysis/v46_result_report_safe_class_linter/result_report_safe_class_synthetic_summary.json	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_return_repair_request_templates	output:analysis/v46_return_repair_request_templates/RETURN_REPAIR_REQUEST_TEMPLATES.md	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_return_repair_request_templates	output:analysis/v46_return_repair_request_templates/repair_request_template_index.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_return_repair_request_templates	output:analysis/v46_return_repair_request_templates/repair_request_template_lint.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_return_repair_request_templates	output:analysis/v46_return_repair_request_templates/return_repair_request_templates_summary.json	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_returned_package_command_order_planner	output:analysis/v46_returned_package_command_order_planner/returned_package_command_order_synthetic_cases.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_returned_package_command_order_planner	output:analysis/v46_returned_package_command_order_planner/returned_package_command_order_synthetic_summary.json	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_returned_package_dependency_graph	output:analysis/v46_returned_package_dependency_graph/RETURNED_PACKAGE_DEPENDENCY_GRAPH.md	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_returned_package_dependency_graph	output:analysis/v46_returned_package_dependency_graph/returned_package_dependency_edges.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_returned_package_dependency_graph	output:analysis/v46_returned_package_dependency_graph/returned_package_dependency_graph.dot	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_returned_package_dependency_graph	output:analysis/v46_returned_package_dependency_graph/returned_package_dependency_lint.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_returned_package_dependency_graph	output:analysis/v46_returned_package_dependency_graph/returned_package_dependency_nodes.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_returned_package_dependency_graph	output:analysis/v46_returned_package_dependency_graph/returned_package_dependency_summary.json	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_returned_package_doc_crosslink_linter	output:analysis/v46_returned_package_doc_crosslink_linter/RETURNED_PACKAGE_DOC_CROSSLINK_LINTER.md	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_returned_package_doc_crosslink_linter	output:analysis/v46_returned_package_doc_crosslink_linter/returned_package_doc_crosslink.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_returned_package_doc_crosslink_linter	output:analysis/v46_returned_package_doc_crosslink_linter/returned_package_doc_crosslink_lint.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_returned_package_doc_crosslink_linter	output:analysis/v46_returned_package_doc_crosslink_linter/returned_package_doc_crosslink_summary.json	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_returned_package_handoff_bundle_manifest	output:analysis/v46_returned_package_handoff_bundle_manifest/RETURNED_PACKAGE_HANDOFF_BUNDLE_MANIFEST.md	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_returned_package_handoff_bundle_manifest	output:analysis/v46_returned_package_handoff_bundle_manifest/returned_package_handoff_bundle_lint.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_returned_package_handoff_bundle_manifest	output:analysis/v46_returned_package_handoff_bundle_manifest/returned_package_handoff_bundle_manifest.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_returned_package_handoff_bundle_manifest	output:analysis/v46_returned_package_handoff_bundle_manifest/returned_package_handoff_bundle_summary.json	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_returned_package_preflight_dryrun	output:analysis/v46_returned_package_preflight_dryrun/returned_package_preflight_dryrun_cases.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_returned_package_preflight_dryrun	output:analysis/v46_returned_package_preflight_dryrun/returned_package_preflight_dryrun_steps.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_returned_package_preflight_dryrun	output:analysis/v46_returned_package_preflight_dryrun/returned_package_preflight_dryrun_summary.json	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_returned_package_regression_suite	output:analysis/v46_returned_package_regression_suite/returned_package_regression_steps.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_returned_package_regression_suite	output:analysis/v46_returned_package_regression_suite/returned_package_regression_summary.json	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_returned_package_route_state_matrix	output:analysis/v46_returned_package_route_state_matrix/returned_package_route_state_checks.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_returned_package_route_state_matrix	output:analysis/v46_returned_package_route_state_matrix/returned_package_route_state_matrix.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_returned_package_route_state_matrix	output:analysis/v46_returned_package_route_state_matrix/returned_package_route_state_matrix_summary.json	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_returned_package_state_transition_validator	output:analysis/v46_returned_package_state_transition_validator/RETURNED_PACKAGE_STATE_TRANSITION_VALIDATOR.md	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_returned_package_state_transition_validator	output:analysis/v46_returned_package_state_transition_validator/returned_package_allowed_transitions.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_returned_package_state_transition_validator	output:analysis/v46_returned_package_state_transition_validator/returned_package_state_transition_lint.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_returned_package_state_transition_validator	output:analysis/v46_returned_package_state_transition_validator/returned_package_state_transition_scenarios.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_returned_package_state_transition_validator	output:analysis/v46_returned_package_state_transition_validator/returned_package_state_transition_summary.json	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_returned_package_state_transition_validator	output:analysis/v46_returned_package_state_transition_validator/returned_package_states.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_returned_package_status_board_schema_linter	output:analysis/v46_returned_package_status_board_schema_linter/RETURNED_PACKAGE_STATUS_BOARD_SCHEMA_LINTER.md	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_returned_package_status_board_schema_linter	output:analysis/v46_returned_package_status_board_schema_linter/status_board_schema_fixture_results.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_returned_package_status_board_schema_linter	output:analysis/v46_returned_package_status_board_schema_linter/status_board_schema_lint.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_returned_package_status_board_schema_linter	output:analysis/v46_returned_package_status_board_schema_linter/status_board_schema_linter_summary.json	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_safe_interpretation_classifier	output:analysis/v46_returned_package_safe_interpretation/safe_interpretation_synthetic_cases.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_safe_interpretation_classifier	output:analysis/v46_returned_package_safe_interpretation/safe_interpretation_synthetic_summary.json	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_safe_wording_fixture_linter	output:analysis/v46_safe_wording_fixture_linter/safe_wording_fixture_index.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_safe_wording_fixture_linter	output:analysis/v46_safe_wording_fixture_linter/safe_wording_fixture_lint.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_safe_wording_fixture_linter	output:analysis/v46_safe_wording_fixture_linter/safe_wording_fixture_summary.json	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_small_n_conclusion_language	output:analysis/v46_small_n_conclusion_language/SMALL_N_CONCLUSION_LANGUAGE.md	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_small_n_conclusion_language	output:analysis/v46_small_n_conclusion_language/route_example_language.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_small_n_conclusion_language	output:analysis/v46_small_n_conclusion_language/small_n_conclusion_language.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_small_n_conclusion_language	output:analysis/v46_small_n_conclusion_language/small_n_conclusion_language_summary.json	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_terms_governance_matrix	output:analysis/v46_terms_governance_matrix/terms_governance_synthetic_cases.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_terms_governance_matrix	output:analysis/v46_terms_governance_matrix/terms_governance_synthetic_summary.json	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_unscoreable_return_composition_dryrun	output:analysis/v46_unscoreable_return_composition_dryrun/unscoreable_composition_checks.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_unscoreable_return_composition_dryrun	output:analysis/v46_unscoreable_return_composition_dryrun/unscoreable_composition_steps.tsv	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
stale_artifact:v46_unscoreable_return_composition_dryrun	output:analysis/v46_unscoreable_return_composition_dryrun/unscoreable_composition_summary.json	freshness_output_for	analysis/v45_readiness_stale_output_detector/readiness_stale_output_detector.tsv
suite:operator_smoke_test_bundle	smoke_step:aggregate_only_returned_package_composition_dryrun	contains_step	analysis/v46_operator_smoke_test_bundle/operator_smoke_test_steps.tsv
suite:operator_smoke_test_bundle	smoke_step:analyzable_pair_confidence_envelope	contains_step	analysis/v46_operator_smoke_test_bundle/operator_smoke_test_steps.tsv
suite:operator_smoke_test_bundle	smoke_step:author_run_return_gate_synthetic	contains_step	analysis/v46_operator_smoke_test_bundle/operator_smoke_test_steps.tsv
suite:operator_smoke_test_bundle	smoke_step:author_run_schema_validator_synthetic	contains_step	analysis/v46_operator_smoke_test_bundle/operator_smoke_test_steps.tsv
suite:operator_smoke_test_bundle	smoke_step:first30_repair_template_coverage_linter	contains_step	analysis/v46_operator_smoke_test_bundle/operator_smoke_test_steps.tsv
suite:operator_smoke_test_bundle	smoke_step:first30_returned_package_decision_table	contains_step	analysis/v46_operator_smoke_test_bundle/operator_smoke_test_steps.tsv
suite:operator_smoke_test_bundle	smoke_step:first30_status_board_dryrun	contains_step	analysis/v46_operator_smoke_test_bundle/operator_smoke_test_steps.tsv
suite:operator_smoke_test_bundle	smoke_step:locked_artifact_hash_audit	contains_step	analysis/v46_operator_smoke_test_bundle/operator_smoke_test_steps.tsv
suite:operator_smoke_test_bundle	smoke_step:metric_format_adapter_synthetic	contains_step	analysis/v46_operator_smoke_test_bundle/operator_smoke_test_steps.tsv
suite:operator_smoke_test_bundle	smoke_step:no_raw_git_scanner	contains_step	analysis/v46_operator_smoke_test_bundle/operator_smoke_test_steps.tsv
suite:operator_smoke_test_bundle	smoke_step:opengwas_expiry_sentinel	contains_step	analysis/v46_operator_smoke_test_bundle/operator_smoke_test_steps.tsv
suite:operator_smoke_test_bundle	smoke_step:package_manifest_shape_classifier_synthetic	contains_step	analysis/v46_operator_smoke_test_bundle/operator_smoke_test_steps.tsv
suite:operator_smoke_test_bundle	smoke_step:partial_label_classifier_synthetic	contains_step	analysis/v46_operator_smoke_test_bundle/operator_smoke_test_steps.tsv
suite:operator_smoke_test_bundle	smoke_step:partial_label_repair_prioritization	contains_step	analysis/v46_operator_smoke_test_bundle/operator_smoke_test_steps.tsv
suite:operator_smoke_test_bundle	smoke_step:receipt_manifest_schema_linter_synthetic	contains_step	analysis/v46_operator_smoke_test_bundle/operator_smoke_test_steps.tsv
suite:operator_smoke_test_bundle	smoke_step:result_report_safe_class_linter	contains_step	analysis/v46_operator_smoke_test_bundle/operator_smoke_test_steps.tsv
suite:operator_smoke_test_bundle	smoke_step:return_repair_request_templates	contains_step	analysis/v46_operator_smoke_test_bundle/operator_smoke_test_steps.tsv
suite:operator_smoke_test_bundle	smoke_step:returned_package_command_order_planner_synthetic	contains_step	analysis/v46_operator_smoke_test_bundle/operator_smoke_test_steps.tsv
suite:operator_smoke_test_bundle	smoke_step:returned_package_dependency_graph	contains_step	analysis/v46_operator_smoke_test_bundle/operator_smoke_test_steps.tsv
suite:operator_smoke_test_bundle	smoke_step:returned_package_doc_crosslink_linter	contains_step	analysis/v46_operator_smoke_test_bundle/operator_smoke_test_steps.tsv
suite:operator_smoke_test_bundle	smoke_step:returned_package_handoff_bundle_manifest	contains_step	analysis/v46_operator_smoke_test_bundle/operator_smoke_test_steps.tsv
suite:operator_smoke_test_bundle	smoke_step:returned_package_preflight_dryrun	contains_step	analysis/v46_operator_smoke_test_bundle/operator_smoke_test_steps.tsv
suite:operator_smoke_test_bundle	smoke_step:returned_package_route_state_matrix	contains_step	analysis/v46_operator_smoke_test_bundle/operator_smoke_test_steps.tsv
suite:operator_smoke_test_bundle	smoke_step:returned_package_state_transition_validator	contains_step	analysis/v46_operator_smoke_test_bundle/operator_smoke_test_steps.tsv
suite:operator_smoke_test_bundle	smoke_step:route_analyzable_pair_synthetic	contains_step	analysis/v46_operator_smoke_test_bundle/operator_smoke_test_steps.tsv
suite:operator_smoke_test_bundle	smoke_step:safe_interpretation_classifier_synthetic	contains_step	analysis/v46_operator_smoke_test_bundle/operator_smoke_test_steps.tsv
suite:operator_smoke_test_bundle	smoke_step:safe_wording_fixture_linter	contains_step	analysis/v46_operator_smoke_test_bundle/operator_smoke_test_steps.tsv
suite:operator_smoke_test_bundle	smoke_step:small_n_conclusion_language	contains_step	analysis/v46_operator_smoke_test_bundle/operator_smoke_test_steps.tsv
suite:operator_smoke_test_bundle	smoke_step:status_board_schema_linter	contains_step	analysis/v46_operator_smoke_test_bundle/operator_smoke_test_steps.tsv
suite:operator_smoke_test_bundle	smoke_step:terms_governance_matrix_synthetic	contains_step	analysis/v46_operator_smoke_test_bundle/operator_smoke_test_steps.tsv
suite:operator_smoke_test_bundle	smoke_step:unscoreable_return_composition_dryrun	contains_step	analysis/v46_operator_smoke_test_bundle/operator_smoke_test_steps.tsv
suite:returned_package_regression_suite	regression_step:aggregate_only_composition_dryrun	contains_step	analysis/v46_returned_package_regression_suite/returned_package_regression_steps.tsv
suite:returned_package_regression_suite	regression_step:analyzable_pair_confidence_envelope	contains_step	analysis/v46_returned_package_regression_suite/returned_package_regression_steps.tsv
suite:returned_package_regression_suite	regression_step:first30_repair_template_coverage_linter	contains_step	analysis/v46_returned_package_regression_suite/returned_package_regression_steps.tsv
suite:returned_package_regression_suite	regression_step:first30_returned_package_decision_table	contains_step	analysis/v46_returned_package_regression_suite/returned_package_regression_steps.tsv
suite:returned_package_regression_suite	regression_step:first30_status_board_dryrun	contains_step	analysis/v46_returned_package_regression_suite/returned_package_regression_steps.tsv
suite:returned_package_regression_suite	regression_step:metric_format_adapter_synthetic	contains_step	analysis/v46_returned_package_regression_suite/returned_package_regression_steps.tsv
suite:returned_package_regression_suite	regression_step:no_raw_git_scanner	contains_step	analysis/v46_returned_package_regression_suite/returned_package_regression_steps.tsv
suite:returned_package_regression_suite	regression_step:package_manifest_shape_classifier_synthetic	contains_step	analysis/v46_returned_package_regression_suite/returned_package_regression_steps.tsv
suite:returned_package_regression_suite	regression_step:partial_label_classifier_synthetic	contains_step	analysis/v46_returned_package_regression_suite/returned_package_regression_steps.tsv
suite:returned_package_regression_suite	regression_step:partial_label_repair_prioritization	contains_step	analysis/v46_returned_package_regression_suite/returned_package_regression_steps.tsv
suite:returned_package_regression_suite	regression_step:readiness_stale_output_detector	contains_step	analysis/v46_returned_package_regression_suite/returned_package_regression_steps.tsv
suite:returned_package_regression_suite	regression_step:receipt_manifest_schema_linter_synthetic	contains_step	analysis/v46_returned_package_regression_suite/returned_package_regression_steps.tsv
suite:returned_package_regression_suite	regression_step:result_report_safe_class_linter	contains_step	analysis/v46_returned_package_regression_suite/returned_package_regression_steps.tsv
suite:returned_package_regression_suite	regression_step:return_repair_request_templates	contains_step	analysis/v46_returned_package_regression_suite/returned_package_regression_steps.tsv
suite:returned_package_regression_suite	regression_step:returned_package_command_order_planner_synthetic	contains_step	analysis/v46_returned_package_regression_suite/returned_package_regression_steps.tsv
suite:returned_package_regression_suite	regression_step:returned_package_dependency_graph	contains_step	analysis/v46_returned_package_regression_suite/returned_package_regression_steps.tsv
suite:returned_package_regression_suite	regression_step:returned_package_doc_crosslink_linter	contains_step	analysis/v46_returned_package_regression_suite/returned_package_regression_steps.tsv
suite:returned_package_regression_suite	regression_step:returned_package_handoff_bundle_manifest	contains_step	analysis/v46_returned_package_regression_suite/returned_package_regression_steps.tsv
suite:returned_package_regression_suite	regression_step:returned_package_preflight_dryrun	contains_step	analysis/v46_returned_package_regression_suite/returned_package_regression_steps.tsv
suite:returned_package_regression_suite	regression_step:returned_package_route_state_matrix	contains_step	analysis/v46_returned_package_regression_suite/returned_package_regression_steps.tsv
suite:returned_package_regression_suite	regression_step:returned_package_state_transition_validator	contains_step	analysis/v46_returned_package_regression_suite/returned_package_regression_steps.tsv
suite:returned_package_regression_suite	regression_step:safe_interpretation_classifier_synthetic	contains_step	analysis/v46_returned_package_regression_suite/returned_package_regression_steps.tsv
suite:returned_package_regression_suite	regression_step:safe_wording_fixture_linter	contains_step	analysis/v46_returned_package_regression_suite/returned_package_regression_steps.tsv
suite:returned_package_regression_suite	regression_step:small_n_conclusion_language	contains_step	analysis/v46_returned_package_regression_suite/returned_package_regression_steps.tsv
suite:returned_package_regression_suite	regression_step:status_board_schema_linter	contains_step	analysis/v46_returned_package_regression_suite/returned_package_regression_steps.tsv
suite:returned_package_regression_suite	regression_step:terms_governance_matrix_synthetic	contains_step	analysis/v46_returned_package_regression_suite/returned_package_regression_steps.tsv
suite:returned_package_regression_suite	regression_step:unscoreable_return_composition_dryrun	contains_step	analysis/v46_returned_package_regression_suite/returned_package_regression_steps.tsv
