gene	shadow_evidence_score	genetics_gate	cellstate_gate	ms_expression_trend	perturbation_trend	reachable_annotation	strong_l2g_disease_count	strong_l2g_diseases	strong_qtl_coloc_disease_count	strong_qtl_coloc_diseases	ms_max_l2g_score	ms_max_qtl_h4	c15_trend_positive_disease_count	c15_strict_positive_context_count	c15_myeloid_positive_context_count	positive_c15_contexts	best_c15_context	ms_delta_log2	ms_p	w37_contrast_lfc	w37_contrast_fdr	chembl_target_id	druggable_activity_count	wave82_evidence_channel_count	wave82_call	label_class_annotation	prior_annotation
CD101-AS1	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CCT8L2	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CCT6A	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.1500255246266082	0.3894940497024605	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CCT5	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.1187458919330488	0.6151726011578397	-0.7001341687175582	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
CCSER2	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.1419400834374879	0.2661429971565661	-0.0909998585286595	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
CD209	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.2321581245706667	0.7741952452024136	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CD27-AS1	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.1864519378846072	0.3834207174882751	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CD7	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.2329810841744652	0.5918772129028558	-0.3768155878002661	0.9965506589785832		0.0	0.0		unlabeled_or_data_blocked	     
CD2AP-DT	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CD44-DT	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CD44-AS1	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CD4	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.035734570933176	0.8452487995023814	0.6050940062529323	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CD3E	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.9428648116362336	0.4847461689413229	-0.2231211136123144	0.9971256078463696		0.0	0.0		prior_art_or_local_prior	NO_GO_WAVE62_TARGET_RESOLUTION | insufficient_cross_disease_ms_genetic_anchor;insufficient_cell_state_support;no_direct_druggable_modality;prior_or_local_no_go_blocker |   NO_GO_WAVE62_TARGET_RESOLUTION   insufficient_cross_disease_ms_genetic_anchor;insufficient_cell_state_support;no_direct_druggable_modality;prior_or_local_no_go_blocker
CD38	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.2005340582459707	0.8356919325873631	0.0438610027204767	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CD34	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.7625709515282608	0.4123739352018359	-0.1229572456371265	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
CD33	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.4373384055733744	0.1455986690004239	0.0475812708012958	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CD320	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.4733020163250474	0.576883800847803	0.0071061738955094	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CD300LG	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	-0.1012929052393268	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
CD300LF	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.0991212524448474	0.7089814372180329	-0.1802260625574201	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
CD300LD-AS1	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CD300LD	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	-0.0142090939325751	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
CD300LB	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.1630867271985323	0.721074439134884	-0.2234866392252065	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
CD300H	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CD2BP2	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.1486926959843746	0.4438172366511196	-0.2789049670342901	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
CDH5	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.1322699047909035	0.9165080058970816	-0.6351593185885274	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CDH8	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.1795122748560867	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CCS	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.1223793533633266	0.4327169748497224	-0.109994783235344	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
CELA1	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.3018142194473865	0.9965506589785832		0.0	0.0		unlabeled_or_data_blocked	     
CEDORA	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CECR7	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.4140120364629291	0.6957594714639326	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CECR3	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CEBPZOS	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.1554080718098376	0.4890358107260265	-0.2032459368294316	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
CEBPZ	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.1437149180711507	0.3722670500782313	0.351893918345279	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
CEBPE	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.5818176677429463	0.5080890077684032	-0.0643657817264545	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
CEBPD	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.4171299298266486	0.1457234820627355	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CEBPB-AS1	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.093988723648072	0.9323929812164392	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CEBPA-DT	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CEACAM8	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CEACAM6	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CEACAM5	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	-0.0289963785256099	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
CEACAM21	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.8657686765614239	0.0967261974663625	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CEACAM18	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.268404140131036	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
CEACAM16-AS1	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CEL	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	-0.2930680416719105	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
CELA2A	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	-0.0774342253508811	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CDYL	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.0819461926469742	0.6249648427307728	-0.1211988162446855	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CELA2B	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CEND1	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-1.2034390012795928	0.2998765417146372	0.4965333180047667	0.9965506589785832		0.0	0.0		unlabeled_or_data_blocked	     
CENATAC-DT	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CENATAC	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CEMP1	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.2513365543400176	0.5061022891961022	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CELSR3	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.1634719017154946	0.746652260492474	0.032526218077567	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CELSR2	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.0301082800079708	0.9190361621710428	-0.0023732155732455	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CELSR1P1	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CELF6	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.3790644911108707	0.2525585389008674	-0.2289445998101524	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
CELF4	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-1.376477761914587	0.1433820152252602	-0.2241975275210351	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
CELF3	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.2684152349846784	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CELF2-AS2	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CELF2-AS1	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.6453557311896709	0.12813072098377	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CELF2	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.0999677729011985	0.5170938594502249	-0.3946410975987647	0.9965506589785832		0.0	0.0		prior_art_or_local_prior	NO_GO_WAVE62_TARGET_RESOLUTION | insufficient_cross_disease_ms_genetic_anchor;insufficient_cell_state_support;no_direct_druggable_modality;prior_or_local_no_go_blocker |   NO_GO_WAVE62_TARGET_RESOLUTION   insufficient_cross_disease_ms_genetic_anchor;insufficient_cell_state_support;no_direct_druggable_modality;prior_or_local_no_go_blocker
CELF1	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.138039325320479	0.457615632900577	0.4054544270524112	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
CELA3A	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.2721193487542858	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CEACAM16	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	-0.0418646323598121	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CDX4	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.2050928402757466	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
CDH8-AS1	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CDKL1	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-1.3748785698809431	0.2226745011648952	-0.1326561451874	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CDK6-AS1	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CDK5RAP2	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0686421937852799	0.7197629633889533	0.217163520324877	0.9965506589785832		0.0	0.0		unlabeled_or_data_blocked	     
CDK5RAP1	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.5457482516069394	0.0065067390788104	-0.2483216842610935	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
CDK5R2	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	-0.0457319352101821	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CDK3	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-3.1498784871945675	0.0076315492386605	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CDK17	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.1628532987750137	0.3532381504215632	0.0626782030459787	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CDK13	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.058188039400429	0.7587922237715348	0.8212072839516841	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CDK12	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0736182241389133	0.6063269738275571	-0.4083550782267018	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
CDK11A	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.6982361594418496	0.1909172850361825	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CDK10	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.314229963863843	0.1064907495261824	-0.8408362189204048	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
CDIPTOSP	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CDIPT	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.3745920838445258	0.1345436763059688	-0.1315251098662767	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
CDHR4	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-1.7457963372377954	0.1251123106470252	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CDHR3	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-1.4034748938411323	0.3476412699864362	-0.0582706482995314	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CDHR17P	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CDK8	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.2627363759890375	0.2957111900709055	0.1808274296217742	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CDKL2	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.901350370759201	0.4199908340276598	-0.0588875660386555	1.0		0.0	0.0		prior_art_or_local_prior	NO_GO_WAVE62_TARGET_RESOLUTION | insufficient_cross_disease_ms_genetic_anchor;insufficient_cell_state_support;no_direct_druggable_modality;prior_or_local_no_go_blocker |   NO_GO_WAVE62_TARGET_RESOLUTION   insufficient_cross_disease_ms_genetic_anchor;insufficient_cell_state_support;no_direct_druggable_modality;prior_or_local_no_go_blocker
CDX2	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	-0.3425835460718469	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CDKL4	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.19665789629122	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
CDX1	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0534307282538596	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CDSN	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.1343542228697691	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
CDS1	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.1709586085041072	0.7392179363331296	-0.1142643992494494	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CDRT8	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CDRT4	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.9587911647567386	0.4183004847539235	-0.3226696520479943	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
CDRT15P3	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CDRT15	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CDRT1	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.1413145806113591	0.8883910493999057	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CDR2L	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.1122618778725383	0.8966844527676822	-0.22026794074005	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CDR2-DT	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CDR1	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	-0.1697466717469815	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CDON	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0432423686128689	0.964310184565745	0.0142141380056275	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CDKN2A-DT	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CDKN1C	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.0007225939270352	0.9983957583134077	-0.1827906844183251	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CDKN1A	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.1016003246281922	0.6941969319350043	-0.1824271831529229	0.9965506589785832		0.0	0.0		unlabeled_or_data_blocked	     
CCSAP	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.2911932062276499	0.2789577705996647	-0.2727794285610811	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CCR5AS	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CENPBD1	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.2301276163276178	0.5272460877762757	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CCDC194	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CCDC191	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.5503424764162324	0.0610401297902373	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CCDC190	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CCDC189	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.9966943252448476	0.3972998554120189	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CCDC188	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CCDC187	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CCDC185	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	-0.2953900024441334	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
CCDC183-AS1	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.3001684811219527	0.7849559550124191	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CCDC183	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.2399444115606415	0.8134269163023127	0.1450480024014658	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CCDC180	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.7072987118219425	0.5997028038869032	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CCDC18-AS1	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.2179523487703001	0.6780839448742126	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CCDC179	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		prior_art_or_local_prior	NO_GO_WAVE62_TARGET_RESOLUTION | insufficient_cross_disease_ms_genetic_anchor;insufficient_cell_state_support;no_direct_druggable_modality;prior_or_local_no_go_blocker |   NO_GO_WAVE62_TARGET_RESOLUTION   insufficient_cross_disease_ms_genetic_anchor;insufficient_cell_state_support;no_direct_druggable_modality;prior_or_local_no_go_blocker
CCDC178	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.2170419304030548	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CCDC174	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.1792562461905333	0.4844142200491355	-0.1291459454608204	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CCDC173	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.1316427366986015	0.9163539228971675	0.1034559017902949	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CCDC172	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.1697589830085299	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CCDC192	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CCDC195	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CCDC17	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.5132214698428648	0.5159623669947645	-0.080850640887928	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
CCDC198	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	1.0		0.0	0.0		prior_art_or_local_prior	NO_GO_WAVE62_TARGET_RESOLUTION | insufficient_cross_disease_ms_genetic_anchor;insufficient_cell_state_support;no_direct_druggable_modality;prior_or_local_no_go_blocker |   NO_GO_WAVE62_TARGET_RESOLUTION   insufficient_cross_disease_ms_genetic_anchor;insufficient_cell_state_support;no_direct_druggable_modality;prior_or_local_no_go_blocker
CCDC50	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.0582485227190812	0.6250854303710283	0.2920472972921022	0.9971256078463696		0.0	0.0		unlabeled_or_data_blocked	     
CCDC43	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			-0.5478808133761754	0.0603961657619028	-0.081707496688215	1.0		0.0	0.0		unlabeled_or_data_blocked	     
CCDC42	0.0	False	False	False	False	False	0.0		0.0		0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.1761827925143346	0.920009505703422		0.0	0.0		unlabeled_or_data_blocked	     
