source	dataset	system	pathway	perturbation	perturbation_type	condition	n_cell_types	target_module_effect	target_module_median_effect	target_negative_fraction	target_sig_negative_fdr10_total	generic_ifn_effect	generic_ifn_median_effect	generic_ifn_negative_fraction	generic_ifn_sig_negative_fdr10_total	stress_module_effect	stress_module_median_effect	stress_positive_fraction	stress_sig_positive_fdr10_total	effect_scale	provenance	target_suppression	generic_ifn_suppression	target_vs_ifn_margin	target_over_ifn_ratio	stress_induction	stress_abs_effect	selectivity_score	evidence_call	control_class	target_n_genes	target_genes_present	generic_ifn_n_genes	generic_ifn_genes_present	stress_n_genes	stress_genes_present	within_direct_rank
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNG	FOXN3	CRISPRi_gene	IFNG_pathway	6.0	0.11478064169405114	0.11326560104492041	0.30333333333333334	0	0.08973919088973524	0.061402412973369076	0.27777777777777773	0	0.0645975139896469	0.06018655758389589	0.6075396825396825	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.0645975139896469	0.0645975139896469	-0.029068881295341104	null_or_wrong_direction	candidate_or_other_control							91
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	TNFA	CASP7	CRISPRi_gene	TNFA_pathway	6.0	0.05096261409418924	0.055481454134646925	0.25	0	-0.012473206293311655	-0.04159476014389385	0.5694444444444444	0	0.03738067041074716	0.04772265178315587	0.5412698412698413	1	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.012473206293311655	-0.012473206293311655	0.0	0.03738067041074716	0.03738067041074716	-0.02929450797814788	null_or_wrong_direction	candidate_or_other_control							92
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNG	EHF	CRISPRi_gene	IFNG_pathway	6.0	0.09327051109682137	0.10335215305195895	0.36	0	0.037860321644855734	0.048800784395205195	0.47222222222222227	0	0.06564864858676434	0.01312899321305847	0.65	2	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.06564864858676434	0.06564864858676434	-0.029541891864043948	null_or_wrong_direction	candidate_or_other_control							93
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNG	ZC3H3	CRISPRi_gene	IFNG_pathway	6.0	0.22239630151689965	0.056111893004113886	0.18714285714285714	0	0.12595082898234247	0.1407179997181183	0.2222222222222222	0	0.06663740396650336	0.05849484033319839	0.6507936507936508	2	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.06663740396650336	0.06663740396650336	-0.02998683178492651	null_or_wrong_direction	candidate_or_other_control							94
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	TNFA	CSF2	CRISPRi_gene	TNFA_pathway	6.0	0.008795454089835272	0.008740100258155699	0.375	0	-0.015563546942201066	0.012103010863473918	0.5833333333333334	0	0.03228879590828416	0.04412001163266982	0.5833333333333334	1	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.015563546942201066	-0.015563546942201066	0.0	0.03228879590828416	0.03228879590828416	-0.03009350510092894	null_or_wrong_direction	candidate_or_other_control							95
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNB	ZBP1	CRISPRi_gene	IFNB_pathway	6.0	0.1004369091032905	0.166590770184892	0.375	0	0.07486692674895289	0.08768199913289845	0.325	0	0.06830160593462771	0.05441187587126051	0.6796296296296296	2	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.06830160593462771	0.06830160593462771	-0.030735722670582468	null_or_wrong_direction	candidate_or_other_control							96
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNB	ETS1	CRISPRi_gene	IFNB_pathway	6.0	0.20700294592712734	0.161935805864542	0.0	0	0.08698962962653939	0.0760267695286025	0.21666666666666667	0	0.0716490454906253	0.049687922358333324	0.6992063492063493	1	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.0716490454906253	0.0716490454906253	-0.032242070470781384	null_or_wrong_direction	candidate_or_other_control							97
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNB	IRF3	CRISPRi_gene	IFNB_pathway	6.0	0.17412840829191908	0.060344610463555	0.2	0	0.03816834921217786	0.08365927470406981	0.3416666666666666	0	0.07218289872925139	0.054445199368847896	0.6808862433862434	1	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.07218289872925139	0.07218289872925139	-0.032482304428163127	null_or_wrong_direction	candidate_or_other_control							98
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	TNFA	ZNF22	CRISPRi_gene	TNFA_pathway	6.0	0.07087366561655788	0.019571268440489405	0.625	0	0.029720715530852888	0.005461502832257688	0.5416666666666666	0	0.07364480401516223	0.06609834984912488	0.7285714285714286	1	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.07364480401516223	0.07364480401516223	-0.033140161806823	null_or_wrong_direction	candidate_or_other_control							99
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNB	MAP3K14	CRISPRi_gene	IFNB_pathway	6.0	0.21795157445962843	0.24690778077904618	0.25	0	0.1037640165702689	0.13205859702028794	0.19999999999999998	0	0.07471507267985825	0.08929365009268159	0.7152777777777777	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.07471507267985825	0.07471507267985825	-0.03362178270593621	null_or_wrong_direction	candidate_or_other_control							100
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNB	HERC5	CRISPRi_gene	IFNB_pathway	6.0	0.15488750161117937	0.22744454272364523	0.375	0	0.04708344412710792	0.03915956959035585	0.34722222222222215	0	0.0748885343850856	0.08461646184433148	0.6365740740740741	2	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.0748885343850856	0.0748885343850856	-0.033699840473288514	null_or_wrong_direction	candidate_or_other_control							101
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	TNFA	ITCH	CRISPRi_gene	TNFA_pathway	6.0	0.14520643559355736	0.164768086295895	0.25	0	-0.029080679140593497	-0.034989604399976816	0.5416666666666666	0	-0.04763704347246913	-0.04123148713010287	0.4285714285714286	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.029080679140593497	-0.029080679140593497	0.0	0.0	0.04763704347246913	-0.03384438348784041	null_or_wrong_direction	candidate_or_other_control							102
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	TNFA	NKX3-1	CRISPRi_gene	TNFA_pathway	6.0	0.04162828784898579	0.05725005370237493	0.25	0	0.019019052992228166	0.006309998039662749	0.38888888888888884	0	0.07574623363163398	0.020626325239437478	0.5777777777777777	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.07574623363163398	0.07574623363163398	-0.034085805134235286	null_or_wrong_direction	candidate_or_other_control							103
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNB	USP18	CRISPRi_gene	IFNB_pathway	6.0	0.8417269225740496	0.8787215805908615	0.0	0	1.298820404366175	1.2124578524763858	0.0	0	0.07607167943136212	0.099462700368985	0.7134920634920635	11	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.07607167943136212	0.07607167943136212	-0.03423225574411295	null_or_wrong_direction	candidate_or_other_control							104
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	TNFA	ZFP36L1	CRISPRi_gene	TNFA_pathway	6.0	0.1362006987492929	-0.0142319346357751	0.6	0	0.0005104570522028682	-0.08299145706151369	0.6527777777777778	4	0.07711805701185903	0.07667127368345913	0.6396825396825396	1	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.07711805701185903	0.07711805701185903	-0.034703125655336564	null_or_wrong_direction	candidate_or_other_control							105
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	TNFA	NFAT5	CRISPRi_gene	TNFA_pathway	6.0	0.0097367805224222	-0.02276965274125635	0.625	0	-0.026291025990039903	-0.013610055693810498	0.4583333333333333	0	0.020264399300244075	0.0054924123448498	0.5777777777777777	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.026291025990039903	-0.026291025990039903	0.0	0.020264399300244075	0.020264399300244075	-0.035410005675149736	null_or_wrong_direction	candidate_or_other_control							106
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNB	MAPK14	CRISPRi_gene	IFNB_pathway	6.0	0.32263199983621466	0.2631727718707525	0.0	0	0.1092561073064671	0.0974274101241844	0.18611111111111112	0	0.07909667290609161	0.07563955779948815	0.6676587301587302	1	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.07909667290609161	0.07909667290609161	-0.03559350280774123	null_or_wrong_direction	candidate_or_other_control							107
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNB	SMARCA5	CRISPRi_gene	IFNB_pathway	6.0	0.2968438653850304	0.16007666806188076	0.0	0	0.06159556346345543	0.02239282351448623	0.4000000000000001	3	0.0802038964041563	0.08413294320474592	0.6680555555555556	2	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.0802038964041563	0.0802038964041563	-0.03609175338187034	null_or_wrong_direction	candidate_or_other_control							108
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNB	RAP1GAP	CRISPRi_gene	IFNB_pathway	6.0	0.1404118688829432	0.141512532895572	0.08333333333333333	0	0.053241571562064056	0.04962351743464907	0.2638888888888889	1	0.08101647904363395	0.06896520148761251	0.762037037037037	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.08101647904363395	0.08101647904363395	-0.036457415569635276	null_or_wrong_direction	candidate_or_other_control							109
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNB	AKT1	CRISPRi_gene	IFNB_pathway	6.0	0.1679495176771484	0.256298193733777	0.16666666666666666	1	0.07494081170477945	0.0813479451252476	0.2638888888888889	0	0.08439590347015939	0.0648242241959206	0.6142857142857142	1	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.08439590347015939	0.08439590347015939	-0.037978156561571726	null_or_wrong_direction	candidate_or_other_control							110
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNB	PARP12	CRISPRi_gene	IFNB_pathway	6.0	0.17341018970913397	0.23751340184683	0.2	0	0.11029965808963049	0.12378878517252934	0.20833333333333334	0	0.0846585785249963	0.0953091295921022	0.7000661375661377	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.0846585785249963	0.0846585785249963	-0.03809636033624833	null_or_wrong_direction	candidate_or_other_control							111
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	TNFA	ID2	CRISPRi_gene	TNFA_pathway	6.0	-0.017457308676455313	0.0014414707534275012	0.5	0	-0.042968681243140405	-0.038927892682566204	0.6944444444444443	1	0.03185662884687659	0.028273794365133866	0.5583333333333333	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.017457308676455313	0.042968681243140405	-0.025511372566685092	0.17457308676455313	0.03185662884687659	0.03185662884687659	-0.03984685554777956	null_or_wrong_direction	candidate_or_other_control							112
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNG	SP110	CRISPRi_gene	IFNG_pathway	6.0	0.18521349578834218	0.24540811600042275	0.21333333333333332	0	0.0662152818732213	0.0202866248027024	0.3611111111111111	0	0.08869505780735991	0.08974399046913939	0.7111111111111111	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.08869505780735991	0.08869505780735991	-0.03991277601331196	null_or_wrong_direction	candidate_or_other_control							113
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNG	CEBPB	CRISPRi_gene	IFNG_pathway	6.0	0.011532039175605264	-0.019176481657741492	0.5366666666666667	0	-0.03258638802284201	-0.042542336669777574	0.6666666666666666	0	-0.08131864842153068	-0.04782705298138862	0.31666666666666665	1	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.03258638802284201	-0.03258638802284201	0.0	0.0	0.08131864842153068	-0.04071825286499507	null_or_wrong_direction	candidate_or_other_control							114
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNB	DTX3L	CRISPRi_gene	IFNB_pathway	6.0	0.30961628493161514	0.276287969631753	0.0	0	0.1285603587537184	0.10185061290110124	0.19722222222222222	0	0.09210939001914643	0.07975252558562188	0.7808201058201059	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.09210939001914643	0.09210939001914643	-0.04144922550861589	null_or_wrong_direction	candidate_or_other_control							115
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNB	H1F0	CRISPRi_gene	IFNB_pathway	6.0	0.10668831243673005	0.11156790242250045	0.25	1	0.07791483559914748	0.07305259231672276	0.2222222222222222	1	0.0923960499984764	0.1031615117930948	0.8384259259259258	1	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.0923960499984764	0.0923960499984764	-0.04157822249931438	null_or_wrong_direction	candidate_or_other_control							116
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	TNFA	JUNB	CRISPRi_gene	TNFA_pathway	6.0	0.02233885855666762	0.03419773917178415	0.5	0	0.05400891465867272	0.0671756440193469	0.16666666666666666	0	0.0926867344092251	0.06540976376462612	0.7603174603174603	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.0926867344092251	0.0926867344092251	-0.0417090304841513	null_or_wrong_direction	candidate_or_other_control							117
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNB	STAT3	CRISPRi_gene	IFNB_pathway	6.0	0.19819074771650483	0.2153023577516835	0.16666666666666666	0	0.1258335510849829	0.10731729943572409	0.23055555555555554	0	0.09419757299968685	0.11003521997242749	0.7484126984126984	1	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.09419757299968685	0.09419757299968685	-0.04238890784985909	null_or_wrong_direction	candidate_or_other_control							118
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNB	MYC	CRISPRi_gene	IFNB_pathway	6.0	0.05298761068124148	0.132226297441451	0.375	0	0.05421043728873191	0.04051877654406078	0.19722222222222222	0	0.09496648366060285	0.1111474659655866	0.7805555555555556	1	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.09496648366060285	0.09496648366060285	-0.04273491764727129	null_or_wrong_direction	candidate_or_other_control							119
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNB	BATF2	CRISPRi_gene	IFNB_pathway	6.0	0.11823096257706053	0.0860174305744832	0.2	0	0.1355035936226703	0.1348810763435281	0.1638888888888889	0	0.09587308741527617	0.08819861938042253	0.7888888888888889	2	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.09587308741527617	0.09587308741527617	-0.043142889336874275	null_or_wrong_direction	candidate_or_other_control							120
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	TNFA	MAPK14	CRISPRi_gene	TNFA_pathway	6.0	0.0864547838507395	0.0697891210304815	0.4	0	-0.04053763246823457	-0.04864999856990347	0.75	1	-0.02790805630192168	-0.03729709363022344	0.396031746031746	4	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.04053763246823457	-0.04053763246823457	0.0	0.0	0.02790805630192168	-0.04332843809842674	null_or_wrong_direction	candidate_or_other_control							121
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNB	IRF7	CRISPRi_gene	IFNB_pathway	6.0	0.17816235243504958	0.15678046010538615	0.25	0	0.12143119932995032	0.13537198874170392	0.20833333333333334	1	0.09802444207298393	0.10770520609095227	0.7224867724867724	2	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.09802444207298393	0.09802444207298393	-0.04411099893284277	null_or_wrong_direction	candidate_or_other_control							122
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNB	STAT5A	CRISPRi_gene	IFNB_pathway	6.0	0.17945869438189985	0.224989622127422	0.16666666666666666	0	0.13223287862785052	0.1447002857287843	0.14166666666666666	0	0.09808152571184398	0.08039587456064774	0.8333333333333335	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.09808152571184398	0.09808152571184398	-0.044136686570329785	null_or_wrong_direction	candidate_or_other_control							123
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNB	CEBPG	CRISPRi_gene	IFNB_pathway	6.0	0.21595211806295112	0.20677109672942806	0.08333333333333333	0	0.06448881398431504	0.050184995705584184	0.1416666666666667	0	0.09886235682731688	0.1244032981561088	0.6930555555555555	1	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.09886235682731688	0.09886235682731688	-0.0444880605722926	null_or_wrong_direction	candidate_or_other_control							124
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	TNFA	BATF	CRISPRi_gene	TNFA_pathway	6.0	0.040350914631553554	-0.0074592256572432	0.6	0	-0.04326428733310356	-0.010459900557667599	0.75	0	-0.015577483979171676	-0.01973504982085104	0.47222222222222227	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.04326428733310356	-0.04326428733310356	0.0	0.0	0.015577483979171676	-0.044822035731020726	null_or_wrong_direction	candidate_or_other_control							125
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	TNFA	PTGS2	CRISPRi_gene	TNFA_pathway	6.0	0.017692730389959617	-0.0079911752014604	0.5	0	0.01062192593953444	0.02720119236503069	0.40277777777777773	0	0.10145547314347408	0.07407615747280281	0.7527777777777778	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.10145547314347408	0.10145547314347408	-0.045654962914563335	null_or_wrong_direction	candidate_or_other_control							126
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNB	MAPK8	CRISPRi_gene	IFNB_pathway	6.0	0.17519915656578325	0.206238015432446	0.0	0	0.09638770133437537	0.10297829177499869	0.14166666666666666	0	0.10292252924921778	0.11818926235643085	0.8032407407407406	2	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.10292252924921778	0.10292252924921778	-0.046315138162148	null_or_wrong_direction	candidate_or_other_control							127
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNB	RAPGEF1	CRISPRi_gene	IFNB_pathway	6.0	0.2519501993058702	0.26453428992729555	0.125	0	0.11651418385712292	0.14895391041288153	0.20833333333333334	0	0.10343740120455196	0.06958810194640745	0.6827380952380953	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.10343740120455196	0.10343740120455196	-0.04654683054204838	null_or_wrong_direction	candidate_or_other_control							128
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNG	MAFF	CRISPRi_gene	IFNG_pathway	6.0	0.14010739963364835	0.07210547113002053	0.15	1	-0.012747559877601318	-0.028923719335065455	0.611111111111111	4	0.07719470902296073	0.06930765097132682	0.6555555555555556	1	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.012747559877601318	-0.012747559877601318	0.0	0.07719470902296073	0.07719470902296073	-0.04748517893793365	null_or_wrong_direction	candidate_or_other_control							129
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNB	MEF2A	CRISPRi_gene	IFNB_pathway	6.0	0.26238149557218016	0.209849105669223	0.1	0	0.09154911120804769	0.10199690389026358	0.21666666666666667	0	0.1064901696141103	0.07371966151601503	0.6111111111111112	1	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.1064901696141103	0.1064901696141103	-0.047920576326349634	null_or_wrong_direction	candidate_or_other_control							130
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNG	STAT2	CRISPRi_gene	IFNG_pathway	6.0	-0.0028490798127559446	-0.04937748641276199	0.5	0	-0.04687916323162559	-0.015444651087004942	0.7083333333333334	1	-0.040121519249701795	-0.055533033448442494	0.5444444444444444	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0028490798127559446	0.04687916323162559	-0.044030083418869645	0.028490798127559443	0.0	0.040121519249701795	-0.04804223534383983	null_or_wrong_direction	candidate_or_other_control							131
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	TNFA	JUN	CRISPRi_gene	TNFA_pathway	6.0	0.020167880982990223	-0.0110494523565043	0.375	0	-0.017162086895154003	-0.008527427666458122	0.5	0	-0.3182233969320171	-0.39194285620159397	0.26666666666666666	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.017162086895154003	-0.017162086895154003	0.0	0.0	0.3182233969320171	-0.04898442658835572	null_or_wrong_direction	candidate_or_other_control							132
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNB	STAT4	CRISPRi_gene	IFNB_pathway	6.0	0.23759536477306203	0.233382530680789	0.0	0	0.12789354831198627	0.09897788211854183	0.13333333333333333	0	0.11170001531803757	0.11394855537679917	0.8833333333333333	1	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.11170001531803757	0.11170001531803757	-0.05026500689311691	null_or_wrong_direction	candidate_or_other_control							133
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNG	JAK2	CRISPRi_gene	IFNG_pathway	6.0	-1.079602966179328	-1.1225275220351354	1.0	13	-1.1299977569177326	-1.129797366800299	1.0	19	-0.019213667565932114	-0.02898328726677065	0.4694444444444445	5	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	1.079602966179328	1.1299977569177326	-0.05039479073840458	0.9554027515276975	0.0	0.019213667565932114	-0.052316157494997795	broad_ifn_jak_like_collapse	broad_IFN_JAK_positive_control							134
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	TNFA	MYC	CRISPRi_gene	TNFA_pathway	6.0	0.036226379354983254	0.055493089757227	0.25	0	-0.0337910688657185	-0.06963930379113714	0.611111111111111	0	0.04150990299992468	0.03409181405925666	0.6888888888888888	0	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0337910688657185	-0.0337910688657185	0.0	0.04150990299992468	0.04150990299992468	-0.0524705252156846	null_or_wrong_direction	candidate_or_other_control							135
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNB	HES4	CRISPRi_gene	IFNB_pathway	6.0	0.2652300968014673	0.2837050090438105	0.08333333333333333	0	0.04745753935823579	0.038260135125751826	0.3416666666666666	0	0.1207800918984936	0.13670159937076945	0.8347222222222221	2	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.1207800918984936	0.1207800918984936	-0.054351041354322116	null_or_wrong_direction	candidate_or_other_control							136
Mixscale_CRISPRi	GSE281048_Zenodo14035992	stimulated human cancer-cell pathway Perturb-seq	IFNB	VAV1	CRISPRi_gene	IFNB_pathway	6.0	0.09862715468002252	0.18380847889250654	0.4	0	0.10761829223875587	0.09007751063667832	0.33055555555555555	0	0.12173384279405101	0.08277380785191311	0.7777777777777777	1	mean_log2FC_across_readout_genes_and_cell_types	data/raw_v3/mixscale/DE_results_all_pathway.zip	0.0	0.0	0.0	0.0	0.12173384279405101	0.12173384279405101	-0.054780229257322954	null_or_wrong_direction	candidate_or_other_control							137
