analysis	dataset_path	disease_name	compartment	role	gene	n_case_donors	n_control_donors	mean_case_log2_cpm	mean_control_log2_cpm	delta_log2_cpm	hedges_g	welch_t	p	mean_case_detection_fraction	mean_control_detection_fraction	detected_donor_fraction	mean_log2_cpm	in_lipid_lysosomal_myeloid_neighborhood	fdr	positive_nominal	negative_nominal	positive_fdr10	negative_fdr10	positive_trend	negative_trend
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	CXCL1	6	6	9.51930514820238	7.650355038593594	1.868950109608785	0.989142579964484	1.8560156381306012	0.0936423684841504	0.3361084746329696	0.3011347462735358	1.0	8.584830093397986	False	0.6487929701004915	False	False	False	False	True	False
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	CXCL1	6	6	6.564037675900404	4.074948608694314	2.4890890672060904	0.9694408900966868	1.8190476162974456	0.1063637940263734	0.0993312261830357	0.0500091982585914	0.9166666666666666	5.319493142297358	False	0.4965702490106533	False	False	False	False	False	False
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	CXCL1	3	3	6.82438594008068	4.5955335921848075	2.228852347895873	1.6016812386485535	2.4520636032986793	0.1305831950099341	0.1028574669793922	0.0338811986366768	1.0	5.7099597661327435	False	0.6453051920576737	False	False	False	False	False	False
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	CXCL1	6	6	8.858786763652498	7.650355038593594	1.2084317250589036	0.6882299078120363	1.291386598253799	0.2283483456446152	0.3287248462785011	0.3011347462735358	1.0	8.254570901123046	False	0.6260340787430695	False	False	False	False	False	False
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CXCL1	6	6	5.798277920616161	4.074948608694314	1.7233293119218471	0.4620410422708996	0.8669684404282172	0.4079441808172855	0.1177586995363331	0.0500091982585914	0.8333333333333334	4.936613264655238	False	0.7454581188107506	False	False	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	CXCL1	11	14	5.207995242501846	5.666038588206904	-0.4580433457050583	-0.267471594531923	-0.66657282622959	0.5131854508448426	0.0621547841147193	0.0916907835509509	0.96	5.464499516096679	False	0.8533959102575893	False	False	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CXCL1	9	13	3.1495837167323546	3.411324112105706	-0.2617403953733515	-0.1121616406232336	-0.2596460835279949	0.7986266126468774	0.0181847270109326	0.0287732525424067	0.7272727272727273	3.3042484958166085	False	0.9950515392526736	False	False	False	False	False	False
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CXCL1	10	14	2.1804862701819765	2.0411955035211737	0.1392907666608027	0.0869222498903246	0.2208914987115426	0.8273545372180239	0.0056952613759114	0.0064544008041578	0.75	2.0992333229631748	False	0.9785554870724864	False	False	False	False	False	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	CXCL1	3	3	6.621353950886103	6.793951424137442	-0.1725974732513391	-0.1209831686534823	-0.1852168941663201	0.8647421956658679	0.1129873294346978	0.1211290944123314	1.0	6.707652687511772	False	0.9691830947881088	False	False	False	False	False	False
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	CXCL11	6	6	4.028054491269389	1.258352756544928	2.769701734724461	2.4402901828654455	4.578932130429038	0.0030344746360804	0.0363742544736974	0.0064647105573501	0.8333333333333334	2.6432036239071586	False	0.1332579567234817	True	False	False	False	True	False
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CXCL11	6	6	4.67407662181084	0.7448898207091216	3.929186801101718	1.8128045766358425	3.4015254335038896	0.0070268145633386	0.0359903084778744	0.0027777777777777	0.5833333333333334	2.70948322125998	False	0.2042425401357833	True	False	False	False	True	False
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	CXCL11	3	3	2.905011485953929	0.8767182650810397	2.0282932208728894	2.041969727418463	3.1261149389908045	0.0409920602972663	0.0130546214355904	0.0023750280128547	0.8333333333333334	1.890864875517484	False	0.5757323842097409	True	False	False	False	True	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	CXCL11	5	19	1.3885078259679666	0.2243519782320087	1.164155847735958	1.6730386393611525	2.1089977330338803	0.0973183933538776	0.0093786720851009	0.0013187991609526	0.4166666666666667	0.4668844465103334	False	0.5167879520701066	False	False	False	False	True	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	CXCL11	5	18	3.242369094759506	2.321440146747607	0.9209289480118992	0.6348699950759341	1.775606005163283	0.1015128655692283	0.0268484834109073	0.0252145392711018	0.8695652173913043	2.521642091967585	False	0.6051434810002234	False	False	False	False	False	False
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	CXCL11	6	6	2.981275874335443	1.0181467143107243	1.9631291600247185	0.9823091896296008	1.8431935439453029	0.1052150948998276	0.026141976752121	0.0026755734439848	0.75	1.9997112943230837	False	0.4246979326474713	False	False	False	False	False	False
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	CXCL11	6	6	2.6053262071034404	0.7448898207091216	1.8604363863943187	0.9456539732184563	1.774414121993224	0.1063903787423063	0.0133808767954317	0.0027777777777777	0.5	1.675108013906281	False	0.4965702490106533	False	False	False	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CXCL11	6	6	1.896968687211891	1.0181467143107243	0.8788219729011666	0.8153413222162874	1.5298969785547467	0.1626988203022908	0.0064655883889611	0.0026755734439848	0.8333333333333334	1.4575577007613074	False	0.4495234680792454	False	False	False	False	False	False
t1d_endothelial_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	CXCL11	5	17	1.928352121004334	0.3221214851826215	1.6062306358217124	0.995584811226811	1.5303886500398465	0.1881079356081533	0.0100944948771035	0.0030557677616501	0.1818181818181818	0.6871739024148289	False	0.5919878780961844	False	False	False	False	False	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	CXCL11	3	3	2.814141385234288	0.933922943239594	1.880218441994694	1.0450163502765788	1.5998480194019955	0.1897551762495571	0.0136939571150097	0.0026666666666666	0.6666666666666666	1.8740321642369409	False	0.7297013371935511	False	False	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CXCL11	9	13	1.3084945198991684	0.4176856516885458	0.8908088682106226	0.5470264831891299	1.2881783974331062	0.2157206315581692	0.0040019944781849	0.0036630036630036	0.2272727272727272	0.7821074614110732	False	0.9447461973227196	False	False	False	False	False	False
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	CXCL11	6	6	2.844872687622789	1.258352756544928	1.586519931077861	0.6448997134598565	1.2100823252906725	0.2647587111750941	0.0232688956684777	0.0064647105573501	0.6666666666666666	2.0516127220838585	False	0.7429377501149654	False	False	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	CXCL11	3	3	0.8423381146400782	0.0436306466070629	0.7987074680330153	0.9737711110079902	1.4907764676454072	0.272943088798152	0.0063825476418402	0.0005910165484633	0.6666666666666666	0.4429843806235706	False	0.6049670164171708	False	False	False	False	False	False
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CXCL11	10	14	2.0232001509049815	1.3759895380683556	0.647210612836626	0.405684521372149	1.0288854610644032	0.3155490763817775	0.0082911186685567	0.0051824605655349	0.625	1.6456606267502831	False	0.8823624183739268	False	False	False	False	False	False
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	CXCL11	3	19	0.1545002740783501	0.1658698468501704	-0.0113695727718202	-0.03162462648277	-0.0651586369019626	0.9518773063982968	0.0004224757076468	0.001147474910019	0.3181818181818182	0.164319450563104	False	0.9863959747888108	False	False	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	CXCL11	11	14	0.2472451027360049	0.2489977700009513	-0.0017526672649464	-0.002934098953149	-0.0077598663197614	0.9938755032737556	0.0004306431915698	0.0003344366438213	0.2	0.2482265964043749	False	0.9987172855856692	False	False	False	False	False	False
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	CXCL9	4	17	1.745525949316168	0.2728838495428953	1.4726420997732723	1.6460022502874847	3.535594046228407	0.01456742588285	0.0075411693368131	0.0017615176151761	0.2857142857142857	0.5533871066425663	False	0.311062312037304	True	False	False	False	True	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CXCL9	9	13	3.330704394070134	0.7293136729386845	2.6013907211314495	1.1253321433179846	2.5197465788974576	0.0254029332566391	0.0216071847024228	0.0087773861358767	0.3636363636363636	1.793518967947005	False	0.941417255008202	True	False	False	False	True	False
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	CXCL9	6	6	7.45421006086224	4.1728079907651106	3.28140207009713	1.335876151471146	2.50662248088157	0.0406201894378236	0.0952459284799403	0.0311215828924162	0.9166666666666666	5.8135090258136755	False	0.3716524132718304	True	False	False	False	True	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	CXCL9	3	3	5.372651010576749	0.9980991001430856	4.374551910433663	1.7499051283846072	2.6789841642636096	0.059025637075529	0.0409600389863547	0.0026666666666666	0.6666666666666666	3.1853750553599167	False	0.7297013371935511	False	False	False	False	True	False
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CXCL9	6	6	7.448879236500413	4.1728079907651106	3.2760712457353023	0.9741873306434778	1.8279537821614384	0.0979092732508608	0.1244226487531673	0.0311215828924162	0.9166666666666666	5.810843613632762	False	0.4826229459037668	False	False	False	False	True	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	CXCL9	3	3	0.3655193851588079	0.0112843473714305	0.3542350377873773	1.2741404823687743	1.9506212765169524	0.1894121454968788	0.0020790940930612	0.0001477541371158	0.6666666666666666	0.1884018662651192	False	0.5456756292179015	False	False	False	False	False	False
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CXCL9	10	14	3.490650905118696	2.4642775681471005	1.0263733369715955	0.5304886273723136	1.2738824194283165	0.2203522786797959	0.0225100290345454	0.0094067621065437	0.7916666666666666	2.8919331252185985	False	0.8669837867647283	False	False	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	CXCL9	11	14	0.8627317453037261	0.5047075339873449	0.3580242113163812	0.3740148289777655	0.9336576205602284	0.3622661626786795	0.0011232020187689	0.0011322900993769	0.44	0.6622381869665527	False	0.8441184433525579	False	False	False	False	False	False
t1d_endothelial_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	CXCL9	5	17	0.7422967312202826	0.369428488476796	0.3728682427434865	0.363843532356586	0.9156944978364364	0.3821328998913516	0.0021696804305499	0.0019701660568533	0.2272727272727272	0.4541712709184975	False	0.7248808638979627	False	False	False	False	False	False
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	CXCL9	3	3	2.82909565001114	1.6741570240794952	1.154938625931645	0.6961515042144191	1.0657599806226874	0.3958998615700051	0.0098880207220381	0.0021391342481627	1.0	2.251626337045318	False	0.7704112983130484	False	False	False	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CXCL9	6	6	0.6370541896114509	1.1539193294430834	-0.5168651398316325	-0.4178796725412756	-0.7841045596493789	0.4624791503043675	0.0020614556590153	0.0018941752049039	0.5833333333333334	0.8954867595272672	False	0.7100010092323946	False	False	False	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	CXCL9	5	18	0.1252866484733663	0.0690550668217046	0.0562315816516616	0.3351818771620316	0.7715263122930831	0.4635185352270107	0.0004276978200771	0.0002715643859815	0.2608695652173913	0.0812793237025006	False	0.7520424834149655	False	False	False	False	False	False
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	CXCL9	6	6	3.8018260978116154	2.9780015251599576	0.8238245726516578	0.3408328661022147	0.6395348277265525	0.5368976862996349	0.0360441512120454	0.0116096796987981	0.8333333333333334	3.3899138114857865	False	0.8269046604633967	False	False	False	False	False	False
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	CXCL9	6	6	0.8745446408818758	1.1539193294430834	-0.2793746885612076	-0.1991114676987776	-0.3736104432925499	0.7177319818414205	0.0045366089773984	0.0018941752049039	0.5	1.0142319851624797	False	0.8893499800002925	False	False	False	False	False	False
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	CXCL9	6	6	2.6444377521831015	2.9780015251599576	-0.3335637729768561	-0.1162384117574971	-0.2181084045346879	0.8322056678488879	0.0282612029767822	0.0116096796987981	0.6666666666666666	2.81121963867153	False	0.9497552400140628	False	False	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	FABP5	3	3	5.9041289761082405	2.0400562655873045	3.864072710520936	5.214926146872246	7.983692566334605	0.0014597104013382	0.297056008995635	0.0298987465155663	1.0	3.9720926208477727	True	0.3849693710143581	True	False	False	False	True	False
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	FABP5	6	6	7.232521545860098	8.52776671903888	-1.295245173178782	-2.0919831002463027	-3.9253727697188903	0.0053275239460601	0.1664700742109486	0.2683603892241467	1.0	7.880144132449487	True	0.1524464942388298	False	True	False	False	False	True
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	FABP5	6	6	8.822328561169448	10.518223204868049	-1.695894643698601	-1.509445374721646	-2.8323057536233778	0.0198344123784866	0.3244102547585824	0.5843793103525355	1.0	9.670275883018748	True	0.2712650627094503	False	True	False	False	False	True
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	FABP5	6	6	8.443496972039542	6.799793806269027	1.643703165770515	1.3738962089931583	2.577962874827621	0.0280767962276008	0.3030520580700934	0.1605765740312666	1.0	7.621645389154284	True	0.3270515546921559	True	False	False	False	True	False
t1d_endothelial_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	FABP5	5	17	9.308505794972866	8.621283087247264	0.6872227077256028	1.0092971137795017	2.225689282028622	0.0593488891517148	0.6366849536660858	0.5486425178303569	1.0	8.77747006627581	True	0.4443142789540896	False	False	False	False	True	False
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	FABP5	6	6	7.770010199812891	6.799793806269027	0.970216393543864	0.8612755814145325	1.616087488522428	0.1401828154922357	0.2313559849992505	0.1605765740312666	1.0	7.284902003040959	True	0.5358727853344708	False	False	False	False	False	False
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	FABP5	6	6	9.275706999261338	10.518223204868049	-1.2425162056067105	-0.689710998540235	-1.2941656996783133	0.2402172497243805	0.4067074690652587	0.5843793103525355	1.0	9.896965102064692	True	0.7317597096805932	False	False	False	False	False	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	FABP5	3	3	2.707927047122592	2.939898945835305	-0.2319718987127133	-0.8146718907252213	-1.247206525040755	0.3290614599870083	0.0410818713450292	0.0470404624277456	1.0	2.8239129964789487	True	0.7610486612808934	False	False	False	False	False	False
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	FABP5	3	19	7.670552068340217	5.9924964156034095	1.6780556527368071	1.1203694607971248	1.19725897977037	0.3445800786283208	0.4735738024488494	0.2189603561839141	1.0	6.221322186431156	True	0.8546190254598752	False	False	False	False	False	False
