seed	n_requested	event_rate_target	odds_ratio_per_latent_sd	missing_rate	molecular_repeats	measurement_reliability_per_repeat	label_noise	alpha	n_simulated_cohorts	n_valid_fits	valid_fit_rate	median_usable_n	median_events	conclusive_count	conclusive_probability	conclusive_probability_ci_low	conclusive_probability_ci_high	median_fitted_log_odds_per_observed_sd
54703	160	0.15	1.0	0.2	1	0.7	0.0	0.05	500	500	1.0	128.0	19.0	23	0.046	0.030845108370816204	0.06807779276827323	0.000883997424893605
54703	160	0.15	1.0	0.2	2	0.7	0.0	0.05	500	500	1.0	128.0	19.0	34	0.068	0.04906650742490687	0.0935209227338743	0.006761132404260541
54703	160	0.15	1.25	0.0	1	0.7	0.0	0.05	500	500	1.0	160.0	25.0	59	0.118	0.09259300825150649	0.14923198786111944	0.19742245984530016
54703	160	0.15	1.25	0.0	2	0.7	0.0	0.05	500	500	1.0	160.0	24.0	74	0.148	0.1195614053892054	0.18180613029572734	0.20086957613242412
54703	160	0.15	1.25	0.2	1	0.7	0.0	0.05	500	500	1.0	128.0	19.0	52	0.104	0.08019420676989107	0.1338442708756583	0.1733901035397895
54703	160	0.15	1.25	0.2	2	0.7	0.0	0.05	500	500	1.0	128.0	19.0	55	0.11	0.0854914151566031	0.14045557040340767	0.17902300993854828
54703	160	0.15	1.5	0.0	1	0.7	0.0	0.05	500	500	1.0	160.0	24.0	153	0.306	0.26721346373113636	0.3477447803679459	0.32646115628590205
54703	160	0.15	1.5	0.0	2	0.7	0.0	0.05	500	500	1.0	160.0	24.0	151	0.302	0.26339155087985655	0.3436276879429182	0.34383563575579246
54703	160	0.15	1.5	0.2	1	0.7	0.0	0.05	500	500	1.0	128.0	19.0	142	0.284	0.2462377719556586	0.32505594312373204	0.33617926131412745
54703	160	0.15	1.5	0.2	2	0.7	0.0	0.05	500	500	1.0	128.0	19.0	159	0.318	0.27870026117642177	0.36007499875158333	0.3780575922213295
54703	160	0.15	2.0	0.0	1	0.7	0.0	0.05	500	500	1.0	160.0	24.0	342	0.684	0.641977870830057	0.7232163718800919	0.5702955845391143
54703	160	0.15	2.0	0.0	2	0.7	0.0	0.05	500	500	1.0	160.0	24.0	372	0.744	0.7039870300464813	0.7802922918082812	0.6354324890032017
54703	160	0.15	2.0	0.2	1	0.7	0.0	0.05	500	500	1.0	128.0	19.0	284	0.568	0.5242253434338132	0.6107377462634155	0.5747974699516847
54703	160	0.15	2.0	0.2	2	0.7	0.0	0.05	500	500	1.0	128.0	19.0	327	0.654	0.6112729349259212	0.6943787682119209	0.6149357833577964
54703	160	0.3	1.0	0.0	1	0.7	0.0	0.05	500	500	1.0	160.0	48.0	24	0.048	0.03246520694135317	0.07042719683589006	0.012822539161970004
54703	160	0.3	1.0	0.0	2	0.7	0.0	0.05	500	500	1.0	160.0	48.0	24	0.048	0.03246520694135317	0.07042719683589006	-0.007891409029718889
54703	160	0.3	1.0	0.2	1	0.7	0.0	0.05	500	500	1.0	128.0	38.0	19	0.038	0.024460118055830385	0.05858477253064388	-0.013825566370009427
54703	160	0.3	1.0	0.2	2	0.7	0.0	0.05	500	500	1.0	128.0	38.0	24	0.048	0.03246520694135317	0.07042719683589006	-0.0030708355559616205
54703	160	0.3	1.25	0.0	1	0.7	0.0	0.05	500	500	1.0	160.0	48.0	102	0.204	0.1709982729111479	0.241515336642091	0.1888478841912875
54703	160	0.3	1.25	0.0	2	0.7	0.0	0.05	500	500	1.0	160.0	47.0	94	0.188	0.15617996413496654	0.22457762431304207	0.19652389229171963
54703	160	0.3	1.25	0.2	1	0.7	0.0	0.05	500	500	1.0	128.0	38.0	76	0.152	0.12319239267380164	0.18611414828743875	0.19194168883304596
54703	160	0.3	1.25	0.2	2	0.7	0.0	0.05	500	500	1.0	128.0	39.0	80	0.16	0.13047637235016407	0.19470817916369149	0.22103532630798772
54703	160	0.3	1.5	0.0	1	0.7	0.0	0.05	500	500	1.0	160.0	48.0	254	0.508	0.46428581664185803	0.5515921939107572	0.3579182039897728
54703	160	0.3	1.5	0.0	2	0.7	0.0	0.05	500	500	1.0	160.0	48.0	266	0.532	0.48818610813244	0.5753259340780207	0.3674047845513874
54703	160	0.3	1.5	0.2	1	0.7	0.0	0.05	500	500	1.0	128.0	38.5	216	0.432	0.3892622537365845	0.47577465656618667	0.3586350723290246
54703	160	0.3	1.5	0.2	2	0.7	0.0	0.05	500	500	1.0	128.0	38.5	211	0.422	0.37946637498097113	0.4657230221310311	0.35891214917607994
54703	160	0.3	2.0	0.0	1	0.7	0.0	0.05	500	500	1.0	160.0	49.0	429	0.858	0.8246703326752246	0.885870639554304	0.5582346750850584
54703	160	0.3	2.0	0.0	2	0.7	0.0	0.05	500	500	1.0	160.0	48.0	473	0.946	0.9225734384893529	0.9626256498189425	0.6274662917131456
54703	160	0.3	2.0	0.2	1	0.7	0.0	0.05	500	500	1.0	128.0	38.0	403	0.806	0.7690603702807669	0.8382735333567634	0.5652658690335894
54703	160	0.3	2.0	0.2	2	0.7	0.0	0.05	500	500	1.0	128.0	38.0	441	0.882	0.8507680121388806	0.9074069917484936	0.6487332240536944
54703	240	0.15	1.0	0.0	1	0.7	0.0	0.05	500	500	1.0	240.0	35.0	18	0.036	0.02289106098029272	0.056184326968027755	-0.0012803433565706731
54703	240	0.15	1.0	0.0	2	0.7	0.0	0.05	500	500	1.0	240.0	36.0	23	0.046	0.030845108370816204	0.06807779276827323	-0.004168610177519783
54703	240	0.15	1.0	0.2	1	0.7	0.0	0.05	500	500	1.0	192.0	28.0	27	0.054	0.03737435018105752	0.07742656151064709	0.005871292805581458
54703	240	0.15	1.0	0.2	2	0.7	0.0	0.05	500	500	1.0	192.0	29.0	14	0.028	0.01675097472075645	0.04644640267494888	-0.005962028924964996
54703	240	0.15	1.25	0.0	1	0.7	0.0	0.05	500	500	1.0	240.0	36.0	90	0.18	0.148804907912759	0.21607466998263444	0.18873196459691668
54703	240	0.15	1.25	0.0	2	0.7	0.0	0.05	500	500	1.0	240.0	36.0	87	0.174	0.14328947208106416	0.20968159789986787	0.1963174146312224
54703	240	0.15	1.25	0.2	1	0.7	0.0	0.05	500	500	1.0	193.0	28.0	71	0.142	0.114129360445696	0.1753296673247754	0.17939289270287018
54703	240	0.15	1.25	0.2	2	0.7	0.0	0.05	500	500	1.0	192.0	29.0	78	0.156	0.126830791403845	0.19041475483370296	0.19863196831881091
54703	240	0.15	1.5	0.0	1	0.7	0.0	0.05	500	500	1.0	240.0	37.0	221	0.442	0.3990759531428234	0.4858084703507167	0.3365276392857415
54703	240	0.15	1.5	0.0	2	0.7	0.0	0.05	500	500	1.0	240.0	36.0	242	0.484	0.4404854432314528	0.527758535663317	0.3581312901329376
54703	240	0.15	1.5	0.2	1	0.7	0.0	0.05	500	500	1.0	192.0	28.0	168	0.336	0.29598800782704915	0.37851277584434007	0.31115157260868637
54703	240	0.15	1.5	0.2	2	0.7	0.0	0.05	500	500	1.0	192.0	28.0	216	0.432	0.3892622537365845	0.47577465656618667	0.37082945163118425
54703	240	0.15	2.0	0.0	1	0.7	0.0	0.05	500	500	1.0	240.0	36.0	439	0.878	0.8463952769261602	0.9038407216849063	0.5577793118501367
54703	240	0.15	2.0	0.0	2	0.7	0.0	0.05	500	500	1.0	240.0	36.0	444	0.888	0.8573463119959378	0.9127371998058978	0.6578843959152905
54703	240	0.15	2.0	0.2	1	0.7	0.0	0.05	500	500	1.0	192.0	28.0	385	0.77	0.7311377813252322	0.8047450748255296	0.5716004969150194
54703	240	0.15	2.0	0.2	2	0.7	0.0	0.05	500	500	1.0	192.0	29.0	417	0.834	0.7988646838026932	0.8640422567689898	0.6342129967477578
54703	240	0.3	1.0	0.0	1	0.7	0.0	0.05	500	500	1.0	240.0	72.0	27	0.054	0.03737435018105752	0.07742656151064709	-0.027612387817606703
54703	240	0.3	1.0	0.0	2	0.7	0.0	0.05	500	500	1.0	240.0	72.0	30	0.06	0.0423483564809462	0.08436106312521979	-0.015867303270043577
54703	240	0.3	1.0	0.2	1	0.7	0.0	0.05	500	500	1.0	193.0	58.0	33	0.066	0.04737852635977387	0.09123940116085351	0.021344050141611753
54703	240	0.3	1.0	0.2	2	0.7	0.0	0.05	500	500	1.0	192.0	57.0	23	0.046	0.030845108370816204	0.06807779276827323	0.0010408787270044808
54703	240	0.3	1.25	0.0	1	0.7	0.0	0.05	500	500	1.0	240.0	72.0	128	0.256	0.21970770819171886	0.2960129699535187	0.19081476511414563
54703	240	0.3	1.25	0.0	2	0.7	0.0	0.05	500	500	1.0	240.0	72.0	153	0.306	0.26721346373113636	0.3477447803679459	0.21134195451684312
54703	240	0.3	1.25	0.2	1	0.7	0.0	0.05	500	500	1.0	193.0	57.0	96	0.192	0.15987621859588308	0.22882037512843312	0.18231428463216826
54703	240	0.3	1.25	0.2	2	0.7	0.0	0.05	500	500	1.0	192.0	57.0	126	0.252	0.21593384838137186	0.2918478244875581	0.1962306785035464
54703	240	0.3	1.5	0.0	1	0.7	0.0	0.05	500	500	1.0	240.0	72.0	329	0.658	0.6153562150800094	0.6982344933341402	0.35952301014096905
54703	240	0.3	1.5	0.0	2	0.7	0.0	0.05	500	500	1.0	240.0	72.0	358	0.716	0.674944056876268	0.7537622280443413	0.36734182371959345
54703	240	0.3	1.5	0.2	1	0.7	0.0	0.05	500	500	1.0	192.0	58.0	286	0.572	0.5282438503629422	0.6146582446105943	0.35221053748379605
54703	240	0.3	1.5	0.2	2	0.7	0.0	0.05	500	500	1.0	192.0	58.0	285	0.57	0.5262342399257419	0.6126983524096407	0.3572846293332996
54703	240	0.3	2.0	0.0	1	0.7	0.0	0.05	500	500	1.0	240.0	72.0	486	0.972	0.9535535973250511	0.9832490252792436	0.5709421185426756
54703	240	0.3	2.0	0.0	2	0.7	0.0	0.05	500	500	1.0	240.0	72.0	491	0.982	0.9661483290912607	0.990501806703803	0.6356202090388208
54703	240	0.3	2.0	0.2	1	0.7	0.0	0.05	500	500	1.0	193.0	58.0	454	0.908	0.8794612618638256	0.930317276319548	0.5462369941563405
54703	240	0.3	2.0	0.2	2	0.7	0.0	0.05	500	500	1.0	192.0	58.0	480	0.96	0.9390264041651492	0.9739592026102227	0.632992871262264
