gene	wave	channel	source_path	source_row_index	call_text	status	source_numeric_score	source_score_percentile	channel_points	blocker_text	evidence_text
LILRB1	wave70	fc_ros_resolution_closure	results_v3/wave70_fc_ros_resolution_matrix/fc_ros_resolution_candidate_matrix.tsv	15	NO_GO_INSUFFICIENT_CONVERGENCE	hard_no	2.0	0.7241379310344828	0.13275862068965516		myeloid inhibitory receptor; DESCRIPTIVE_GENE_SIGNAL
LILRB1	wave70b	fc_ros_computational_closure	results_v3/wave70b_fc_ros_computational_scout/integrated_fc_ros_candidate_scout.tsv	4	PARK_BLOCKED_OR_DIRECTIONALLY_UNRESOLVED; DESCRIPTIVE_GENE_SIGNAL; null_or_weak; null_or_weak; not_present_in_wave37_mouse_screen	hard_no	2.0	0.6842105263157895	0.11578947368421055	No local Wave68/Wave62 cross-autoimmune genetic anchor in this scout.	remission_adjusted_down_fdr10; null_or_weak; 2; Crohn disease;ulcerative colitis
LILRB1	wave70c	fc_ros_geneformer_direction_closure	results_v3/wave70c_inhibitory_receptor_geneformer_direction/geneformer_direction_candidate_calls.tsv	11	NO_GO_MODEL_DIRECTION_SCREEN; NO_GO_INSUFFICIENT_CONVERGENCE	hard_no	7.5	0.7241379310344828	0.11948275862068965		token_deletion_moves_nonremission_cells_toward_remission_centroid; suppression_or_antagonism_direction; GSE282122_Mono_macro_post_nonremission_to_remission_UC_only; GSE282122_Mono_macro_post_nonremission_to_remission_UC_only
LILRB2	wave70	fc_ros_resolution_closure	results_v3/wave70_fc_ros_resolution_matrix/fc_ros_resolution_candidate_matrix.tsv	14	NO_GO_INSUFFICIENT_CONVERGENCE	hard_no	3.0	0.8793103448275862	0.19870689655172413		myeloid inhibitory receptor; DESCRIPTIVE_GENE_SIGNAL
LILRB2	wave70b	fc_ros_computational_closure	results_v3/wave70b_fc_ros_computational_scout/integrated_fc_ros_candidate_scout.tsv	0	PARK_BLOCKED_OR_DIRECTIONALLY_UNRESOLVED; DESCRIPTIVE_GENE_SIGNAL; null_or_weak; null_or_weak; not_present_in_wave37_mouse_screen	hard_no	4.0	1.0	0.25	No local Wave68/Wave62 cross-autoimmune genetic anchor in this scout.	remission_adjusted_down_fdr10; ms_down_nominal; 2; Crohn disease;ulcerative colitis
LILRB2	wave70c	fc_ros_geneformer_direction_closure	results_v3/wave70c_inhibitory_receptor_geneformer_direction/geneformer_direction_candidate_calls.tsv	12	NO_GO_MODEL_DIRECTION_SCREEN; NO_GO_INSUFFICIENT_CONVERGENCE	hard_no	6.5	0.6551724137931034	0.09310344827586206		token_deletion_moves_nonremission_cells_toward_remission_centroid; suppression_or_antagonism_direction; GSE282122_DC_post_nonremission_to_remission_UC_only; GSE282122_DC_post_nonremission_to_remission_UC_only;GSE282122_Mono_macro_post_nonremission_to_remission_UC_only
LILRB3	wave70	fc_ros_resolution_closure	results_v3/wave70_fc_ros_resolution_matrix/fc_ros_resolution_candidate_matrix.tsv	16	NO_GO_INSUFFICIENT_CONVERGENCE	hard_no	2.0	0.7241379310344828	0.13275862068965516		myeloid inhibitory receptor; DESCRIPTIVE_GENE_SIGNAL
LILRB3	wave70c	fc_ros_geneformer_direction_closure	results_v3/wave70c_inhibitory_receptor_geneformer_direction/geneformer_direction_candidate_calls.tsv	10	NO_GO_MODEL_DIRECTION_SCREEN; NO_GO_INSUFFICIENT_CONVERGENCE	hard_no	8.0	0.7586206896551724	0.13267241379310343		no_clear_directional_model_support; GSE282122_Mono_macro_post_nonremission_to_remission_UC_only; GSE282122_Mono_macro_post_nonremission_to_remission_CD_only;GSE282122_Mono_macro_post_nonremission_to_remission_UC_only
LILRB4	wave70	fc_ros_resolution_closure	results_v3/wave70_fc_ros_resolution_matrix/fc_ros_resolution_candidate_matrix.tsv	18	NO_GO_INSUFFICIENT_CONVERGENCE	hard_no	1.5	0.5517241379310345	0.05948275862068966		myeloid inhibitory receptor; DESCRIPTIVE_GENE_SIGNAL
LILRB4	wave70b	fc_ros_computational_closure	results_v3/wave70b_fc_ros_computational_scout/integrated_fc_ros_candidate_scout.tsv	2	PARK_BLOCKED_OR_DIRECTIONALLY_UNRESOLVED; DESCRIPTIVE_GENE_SIGNAL; null_or_weak; null_or_weak; UNRESOLVED	hard_no	3.0	0.9210526315789473	0.2164473684210526	No local Wave68/Wave62 cross-autoimmune genetic anchor in this scout.	remission_adjusted_down_fdr10; null_or_weak; 1; type 1 diabetes mellitus
LILRB4	wave70c	fc_ros_geneformer_direction_closure	results_v3/wave70c_inhibitory_receptor_geneformer_direction/geneformer_direction_candidate_calls.tsv	17	NO_GO_MODEL_DIRECTION_SCREEN; NO_GO_INSUFFICIENT_CONVERGENCE	hard_no	1.75	0.43103448275862066	0.007370689655172416		token_deletion_moves_nonremission_cells_away_from_remission_centroid; restoration_or_agonism_direction; GSE282122_DC_post_nonremission_to_remission_UC_only
LIMS1	wave25	causal_proxy	results_v3/wave25_causal_genetics_module_proxy/causal_proxy_candidate_matrix.tsv	139	NO_GO_CAUSAL_PROXY	hard_no	3.0	0.35436893203883496	-0.053665048543689316	no_target_resolved_coloc_or_mr; Does not pass broad genetics, target-resolved causality, module-state, and perturbation gates. Perturbation/foundation evidence is contradicted or marked do-not-promote.	0; 0; 0; 3; 2
LIPA	wave25	causal_proxy	results_v3/wave25_causal_genetics_module_proxy/causal_proxy_candidate_matrix.tsv	145	NO_GO_CAUSAL_PROXY	hard_no	3.0	0.35436893203883496	-0.053665048543689316	no_target_resolved_coloc_or_mr; Does not pass broad genetics, target-resolved causality, module-state, and perturbation gates. Perturbation/foundation evidence is contradicted or marked do-not-promote.	0; 0; 0; 2; 3
LIPA	wave38	crispr_state_druggability	results_v3/wave38_crispr_state_druggability_rescue/crispr_state_druggability_rescue_rank.tsv	99	NO_GO_CRISPR_RESCUE; UNRESOLVED	hard_no	12.637249662017132	0.9619565217391305	0.5611956521739131	screen_direction_unresolved;insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	unresolved; 0.0; 3.0; Crohn disease;psoriasis;type 1 diabetes mellitus; 0.4580110941773352; 1.0
LITAF	wave34	genetics_expression_druggability	results_v3/wave34_genetics_expression_druggability_scan/wave34_genetics_expression_druggability_rank.tsv	73	PARK_GENETIC_CELL_STATE_NOT_CURRENTLY_DRUGGABLE	parked	17.0	0.878	1.1963	gate_druggable_surface;gate_perturbation_or_model	7; 3.0; Crohn disease;type 1 diabetes mellitus;ulcerative colitis; 0.0
LOCALIZED_IL10_RESTORATION	wave52	remaining_reopeners	results_v3/wave52_remaining_mechanistic_reopeners/remaining_reopeners_audit.tsv	3	NO_GO_IL10_PRIOR_ART_SYSTEMIC_CYTOKINE_DELIVERY; PARK | PARK | NO_GO_RESOLUTION_ROUTE | PARK_GENETIC_CELL_STATE_NOT_CURRENTLY_DRUGGABLE | NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY | PARK_PRIOR_ART_OR_CROWDING | | |	hard_no	2.0	0.375	-0.0328125	IL-10 restoration is biologically credible but not novel; systemic cytokine delivery has extensive prior art and local V3 artifacts do not define a compartment-specific subgroup or modality that solves selectivity.; ; | restoration modality exists, but direct prior art and lack of local biomarker delta block a new V3 claim. | IL-10 augmentation is known and clinically difficult; earlier V3 parked it only as comparator because broad cytokine delivery lacks novelty/selectivity. | gate_druggable_surface;gate_perturbation_or_model;gate_not_prior_art_blocked | gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model | Target is plausible but prior-art/crowding risk is high. | | | | | | blocking | | | high | | |	LOCALIZED_IL10_RESTORATION; restore anti-inflammatory IL-10 signaling only in the disease compartment; broad autoimmune genetics and regulatory/restoration logic; 1.0; 0.0
LPL	wave38	crispr_state_druggability	results_v3/wave38_crispr_state_druggability_rescue/crispr_state_druggability_rescue_rank.tsv	123	NO_GO_CRISPR_RESCUE; UNRESOLVED	hard_no	3.9803253182586142	0.47282608695652173	0.062282608695652164	screen_direction_unresolved;insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	unresolved; 0.0; 1.0; Crohn disease; 1.7595984466157422; 0.9971256078463696
LPL	wave52	remaining_reopeners	results_v3/wave52_remaining_mechanistic_reopeners/remaining_reopeners_audit.tsv	1	NO_GO_TREM2_PRIOR_ART_MARKER_CONFOUNDER; PARK_RESOLUTION_BIOLOGY_NO_CAUSAL_ANCHOR | PARK_RESOLUTION_BIOLOGY_NO_CAUSAL_ANCHOR | NO_GO_RESOLUTION_MARKER_OR_UNVALIDATED_ROUTE | NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY | | | | | |	hard_no	13.0	1.0	0.525	Route-level lipid repair biology is plausible, but target-specific causality is not established; TREM2 agonism is crowded in neurodegeneration and may mark phagocytic state rather than control it across autoimmune tissues.; TREM2 agonism is crowded in neurodegeneration and local cross-autoimmune support is marker/confounder dominated rather than target-causal. | TREM2 agonism is crowded in neurodegeneration and local cross-autoimmune support is marker/confounder dominated rather than target-causal. | LXR/ABCA1 is biologically coherent but broad lipid-metabolic prior art and lipogenesis/safety liabilities block a novel V3 target claim. | gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model | | | | | | | high | high | blocking | | | | | | |	TREM2_APOE_LIPID_REPAIR; enhance lesion-local phagolysosomal lipid/debris repair without chronic inflammatory lipid loading; strong route-level biology in resolution/efferocytosis space; 4.0; 0.0
LPP	wave55	external_genetics	results_v3/wave55_external_genetics_druggability_sweep/external_genetics_rank.tsv	42		unlabeled	20.0	0.86	1.0572		LIM domain containing preferred translocation partner in lipoma; AITD;Celiac;Crohn;UC; 0.0; 0.0; 0.2869092784950162; 0; 0
LRG1	wave25	causal_proxy	results_v3/wave25_causal_genetics_module_proxy/causal_proxy_candidate_matrix.tsv	46	NO_GO_CAUSAL_PROXY	hard_no	4.5	0.691747572815534	0.2617839805825244	no_target_resolved_coloc_or_mr; Does not pass broad genetics, target-resolved causality, module-state, and perturbation gates.	0; 0; 0; 0; 4
LRRC59	wave60	circuit_coupling	results_v3/wave60_circuit_coupling_pivot/circuit_predictor_rank.tsv	218	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION; UNRESOLVED	parked	4.682620410401508	0.9818840579710145	1.1561413043478261		gene; 5; Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis; Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis
LRRC61	wave25	causal_proxy	results_v3/wave25_causal_genetics_module_proxy/causal_proxy_candidate_matrix.tsv	47	NO_GO_CAUSAL_PROXY	hard_no	4.5	0.691747572815534	0.2617839805825244	no_target_resolved_coloc_or_mr; Does not pass broad genetics, target-resolved causality, module-state, and perturbation gates.	0; 0; 0; 0; 4
LRRC61	wave38	crispr_state_druggability	results_v3/wave38_crispr_state_druggability_rescue/crispr_state_druggability_rescue_rank.tsv	0	NO_GO_CRISPR_RESCUE; KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	hard_no	20.0	1.0	0.6	too_few_guides;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	inhibit_or_reduce; 4.0; 4.0; Crohn disease;Sjogren syndrome;type 1 diabetes mellitus;ulcerative colitis; 0.697050672079687
LRRC7	wave38	crispr_state_druggability	results_v3/wave38_crispr_state_druggability_rescue/crispr_state_druggability_rescue_rank.tsv	162	NO_GO_CRISPR_RESCUE; KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR; NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	hard_no	1.243078543821749	0.27717391304347827	-0.13728260869565212	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;prior_art_or_trial_crowded;screen_wilcoxon_fdr_not_significant	inhibit_or_reduce; 1.0; 1.0; type 1 diabetes mellitus; 0.920009505703422; 0.0
LRRK2	wave61	perturbation_guardrail	results_v3/wave61_perturbation_first_guardrail/intervention_evidence_tiers.tsv	341	PARK_L1000_ONLY_NEEDS_REAL_PERTURBATION; l1000_reversal_support_only; L1000FWD	parked	20.268036448597787	0.9924050632911392	1.6169303797468353	non-obvious target requires prior-art and safety review	LINCS/L1000FWD; cell-line transcriptomic reversal
LRRK2	wave63	transition_controller	results_v3/wave63_transition_controller_integrator/transition_controller_candidates.tsv	43	NO_GO_WAVE63_TRANSITION_CONTROLLER; NO_GO_L1000_ONLY_CONTROLLER; NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY; PARK_L1000_ONLY_NEEDS_REAL_PERTURBATION	hard_no	3.766399002569981	0.6909090909090909	0.2847272727272728	ms_target_resolved;cross_disease_target_resolved;broad_genetic_support;module_or_state_support;strict_residual_or_ms_expression;real_perturbation_support;foundation_model_support;repair_or_efferocytosis_guardrail;no_manual_or_prior_blocker; L1000 antigen-presentation reversal exists for XMD-1150, but prior V3 gates found no shared cross-autoimmune module support beyond IBD-skewed biology.;non-obvious target requires prior-art and safety review	prior_transition_controller_audit; 0.0; 0.0; 4.0; 2.0; 3.0
LTA4H	wave25	causal_proxy	results_v3/wave25_causal_genetics_module_proxy/causal_proxy_candidate_matrix.tsv	126	NO_GO_CAUSAL_PROXY	hard_no	4.0	0.5388349514563107	0.1188106796116505	no_target_resolved_coloc_or_mr; Does not pass broad genetics, target-resolved causality, module-state, and perturbation gates. Perturbation/foundation evidence is contradicted or marked do-not-promote.	0; 0; 0; 0; 3
LTA4H	wave60	circuit_coupling	results_v3/wave60_circuit_coupling_pivot/circuit_predictor_rank.tsv	257	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION; UNRESOLVED	parked	2.752195003979329	0.8152173913043478	1.028641304347826		gene; 5; Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis; Crohn disease;type 1 diabetes mellitus;ulcerative colitis
LTB4R	wave25	causal_proxy	results_v3/wave25_causal_genetics_module_proxy/causal_proxy_candidate_matrix.tsv	170	NO_GO_CAUSAL_PROXY	hard_no	0.0	0.03640776699029126	-0.35095873786407766	no_target_resolved_coloc_or_mr; Does not pass broad genetics, target-resolved causality, module-state, and perturbation gates.	0; 0; 0; 0; 0
LTB4R2	wave25	causal_proxy	results_v3/wave25_causal_genetics_module_proxy/causal_proxy_candidate_matrix.tsv	186	NO_GO_CAUSAL_PROXY	hard_no	1.0	0.12378640776699029	-0.2692597087378641	no_target_resolved_coloc_or_mr; Does not pass broad genetics, target-resolved causality, module-state, and perturbation gates.	0; 0; 0; 0; 0
LYG2	wave38	crispr_state_druggability	results_v3/wave38_crispr_state_druggability_rescue/crispr_state_druggability_rescue_rank.tsv	15	NO_GO_CRISPR_RESCUE; KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR	hard_no	4.0	0.5896739130434783	0.18146739130434789	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	activate_or_restore; 1.0; 0.0; 0.920009505703422
LYN	wave70	fc_ros_resolution_closure	results_v3/wave70_fc_ros_resolution_matrix/fc_ros_resolution_candidate_matrix.tsv	3	NO_GO_BLOCKED_OR_BROAD_CLASS	hard_no	3.0	0.8793103448275862	0.19870689655172413	SRC_family_broad_selectivity_safety	SRC-family Fc receptor kinase comparator; DESCRIPTIVE_GENE_SIGNAL
LYN	wave70c	fc_ros_geneformer_direction_closure	results_v3/wave70c_inhibitory_receptor_geneformer_direction/geneformer_direction_candidate_calls.tsv	4	MODEL_OPPOSING_BUT_BLOCKED_COMPARATOR; NO_GO_BLOCKED_OR_BROAD_CLASS	hard_no	14.0	0.9310344827586207	0.1986206896551724	SRC_family_broad_selectivity_safety	token_deletion_moves_nonremission_cells_toward_remission_centroid; suppression_or_antagonism_direction; GSE282122_DC_post_nonremission_to_remission; GSE282122_DC_post_nonremission_to_remission;GSE282122_DC_post_nonremission_to_remission_CD_only;GSE282122_Mono_macro_post_nonremission_to_remission_CD_only
LYPLA1	wave60	circuit_coupling	results_v3/wave60_circuit_coupling_pivot/circuit_predictor_rank.tsv	258	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION; UNRESOLVED	parked	2.731055427052081	0.8115942028985508	1.0258695652173915		gene; 5; Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis; Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis
LYVE1	wave38	crispr_state_druggability	results_v3/wave38_crispr_state_druggability_rescue/crispr_state_druggability_rescue_rank.tsv	81	NO_GO_CRISPR_RESCUE; UNRESOLVED; NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	hard_no	2.0	0.391304347826087	-0.02086956521739125	screen_direction_unresolved;insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	unresolved; 0.0; 1.0; ulcerative colitis; -1.0326650463307183; 0.9965506589785832; 0.0
LYZ	wave25	causal_proxy	results_v3/wave25_causal_genetics_module_proxy/causal_proxy_candidate_matrix.tsv	89	NO_GO_CAUSAL_PROXY	hard_no	3.5	0.42961165048543687	0.01668689320388346	no_target_resolved_coloc_or_mr; Does not pass broad genetics, target-resolved causality, module-state, and perturbation gates.	0; 0; 0; 0; 3
MACIR	wave55	external_genetics	results_v3/wave55_external_genetics_druggability_sweep/external_genetics_rank.tsv	76		unlabeled	17.0	0.71	0.9041999999999999		macrophage immunometabolism regulator; AITD;Crohn;RA;SLE; 0.0; 0.0; 0.1546682804181329; 1; 0
MAF	wave38	crispr_state_druggability	results_v3/wave38_crispr_state_druggability_rescue/crispr_state_druggability_rescue_rank.tsv	101	NO_GO_CRISPR_RESCUE; UNRESOLVED; NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	hard_no	9.0	0.8722826086956522	0.46972826086956526	screen_direction_unresolved;insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	unresolved; 0.0; 0.0; -0.1853968291999237; 0.9965506589785832; 0.0
MAF	wave55	external_genetics	results_v3/wave55_external_genetics_druggability_sweep/external_genetics_rank.tsv	85		unlabeled	16.0	0.6633333333333333	0.8565999999999999		MAF bZIP transcription factor; AITD;MS; 0.6421331592244435; 0.0; 0.2325247438857955; 0; 0
MAGOHB	wave60	circuit_coupling	results_v3/wave60_circuit_coupling_pivot/circuit_predictor_rank.tsv	232	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION; UNRESOLVED	parked	3.6248070568627826	0.9202898550724637	1.1090217391304347		gene; 5; Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis; Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis
MAN1A2	wave38	crispr_state_druggability	results_v3/wave38_crispr_state_druggability_rescue/crispr_state_druggability_rescue_rank.tsv	21	NO_GO_CRISPR_RESCUE; KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	hard_no	1.9058439561521867	0.3804347826086957	-0.03195652173913042	too_few_guides;insufficient_directional_cross_disease_state_support;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	inhibit_or_reduce; 1.0; 1.0; Crohn disease; 0.241003244143517
MAP2K1	wave61	perturbation_guardrail	results_v3/wave61_perturbation_first_guardrail/intervention_evidence_tiers.tsv	393	PARK_L1000_ONLY_NEEDS_REAL_PERTURBATION; l1000_reversal_support_only; L1000FWD	parked	3.02928597940513	0.35443037974683544	0.9390822784810127	non-obvious target requires prior-art and safety review	LINCS/L1000FWD; cell-line transcriptomic reversal
MAP3K8	wave55	external_genetics	results_v3/wave55_external_genetics_druggability_sweep/external_genetics_rank.tsv	86		unlabeled	16.0	0.6633333333333333	0.8565999999999999		mitogen-activated protein kinase kinase kinase 8; Crohn;UC; 0.0; 0.1215861595223242; 0.2721823355777515; 2; 0
MAPK14	wave63	transition_controller	results_v3/wave63_transition_controller_integrator/transition_controller_candidates.tsv	47	NO_GO_WAVE63_TRANSITION_CONTROLLER; NO_GO_WAVE62_TARGET_RESOLUTION; NO_GO_DYNAMIC_CONTROLLER; NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY; NO_GO_WAVE61_GUARDRAIL	hard_no	2.0	0.08181818181818182	-0.3365454545454545	ms_target_resolved;cross_disease_target_resolved;module_or_state_support;strict_residual_or_ms_expression;real_perturbation_support;foundation_model_support;repair_or_efferocytosis_guardrail;no_manual_or_prior_blocker;not_generic_or_cytotoxic; p38 inflammatory biology is saturated and broad; L1000 signal is insufficient.;NO_GO_WAVE61_GUARDRAIL	prior_transition_controller_audit; 3.0; 0.0; 5.0; 2.0; 2.5
MAPK3	wave63	transition_controller	results_v3/wave63_transition_controller_integrator/transition_controller_candidates.tsv	18	NO_GO_WAVE63_TRANSITION_CONTROLLER; PARK_MS_TARGET_RESOLVED_NO_CROSS_DISEASE_MODULE; NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	hard_no	3.0	0.38181818181818183	-0.030545454545454542	cross_disease_target_resolved;broad_genetic_support;module_or_state_support;strict_residual_or_ms_expression;real_perturbation_support;foundation_model_support;repair_or_efferocytosis_guardrail;druggable_or_modality	wave62_parked_target_resolution; 1.0; 1.0; 1.0; 1.0; 0.0
MAPK3	wave68	unrestricted_gene_screen	results_v3/wave68_gse282122_unrestricted_gene_screen/integrated_gene_target_rank.tsv	9625	DESCRIPTIVE_GENE_SIGNAL; PARK_MS_TARGET_RESOLVED_NO_CROSS_DISEASE_MODULE	parked	8.0	0.016	0.6258600000000001		DC; 1.0; 1.0; 1.0; 1.0
MARCO	wave38	crispr_state_druggability	results_v3/wave38_crispr_state_druggability_rescue/crispr_state_druggability_rescue_rank.tsv	109	NO_GO_CRISPR_RESCUE; UNRESOLVED	hard_no	9.7598700057563	0.8913043478260869	0.4891304347826086	screen_direction_unresolved;insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	unresolved; 0.0; 2.0; Crohn disease;ulcerative colitis; -2.5362846413133395; 0.9965506589785832
MAX	wave38	crispr_state_druggability	results_v3/wave38_crispr_state_druggability_rescue/crispr_state_druggability_rescue_rank.tsv	4	NO_GO_CRISPR_RESCUE; KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR	hard_no	12.0	0.9429347826086957	0.5417934782608695	no_ms_directional_anchor;no_chembl_target;prior_art_or_trial_crowded;screen_wilcoxon_fdr_not_significant	activate_or_restore; 3.0; 0.0; -0.0557257111771161; 0.920009505703422
MCMBP	wave38	crispr_state_druggability	results_v3/wave38_crispr_state_druggability_rescue/crispr_state_druggability_rescue_rank.tsv	8	NO_GO_CRISPR_RESCUE; KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	hard_no	4.0	0.5896739130434783	0.18146739130434789	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;screen_wilcoxon_fdr_not_significant	inhibit_or_reduce; 1.0; 1.0; Crohn disease; 0.1090013411621377; 0.920009505703422
MECOM	wave34	genetics_expression_druggability	results_v3/wave34_genetics_expression_druggability_scan/wave34_genetics_expression_druggability_rank.tsv	481	PARK_GENETIC_CELL_STATE_NOT_CURRENTLY_DRUGGABLE	parked	11.0	0.062	0.5027	gate_druggable_surface;gate_perturbation_or_model	4; 3.0; Crohn disease;psoriasis;ulcerative colitis; 0.0
MED16	wave63	transition_controller	results_v3/wave63_transition_controller_integrator/transition_controller_candidates.tsv	50	NO_GO_WAVE63_TRANSITION_CONTROLLER; PARK_STRONG_PERTURBATION_NO_DRUGGABLE_HANDLE; NO_GO_WAVE61_GUARDRAIL	hard_no	3.139501453617054	0.6272727272727273	0.21981818181818186	ms_target_resolved;cross_disease_target_resolved;broad_genetic_support;module_or_state_support;strict_residual_or_ms_expression;foundation_model_support;repair_or_efferocytosis_guardrail;druggable_or_modality;no_manual_or_prior_blocker;not_generic_or_cytotoxic; Strong primary macrophage perturbation clue, but MED16 itself is not a drug target and CDK8/CDK19 loss does not phenocopy it in the local MHC-II CRISPR screen.;strong selective macrophage perturbation clue but no direct druggable handle;NO_GO_STRONG_PERTURBATION_NO_HANDLE;broad_transcriptional_Mediator_risk;NO_GO_WAVE61_GUARDRAIL	prior_transition_controller_audit; 0.0; 0.0; 0.0; 2.0; 0.0
MED25	wave38	crispr_state_druggability	results_v3/wave38_crispr_state_druggability_rescue/crispr_state_druggability_rescue_rank.tsv	179	NO_GO_CRISPR_RESCUE; KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR	hard_no	11.0	0.9130434782608695	0.5113043478260869	insufficient_directional_cross_disease_state_support;disease_state_direction_conflict;no_ms_directional_anchor;no_chembl_target;prior_art_or_trial_crowded;screen_wilcoxon_fdr_not_significant	activate_or_restore; 1.0; 3.0; Crohn disease;psoriasis;type 1 diabetes mellitus; 0.4125659279239304; 0.920009505703422
MERTK	wave38	crispr_state_druggability	results_v3/wave38_crispr_state_druggability_rescue/crispr_state_druggability_rescue_rank.tsv	69	NO_GO_CRISPR_RESCUE; UNRESOLVED; NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	hard_no	7.217627109882858	0.8043478260869565	0.40043478260869564	screen_direction_unresolved;insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	unresolved; 0.0; 0.0; 0.2471109034794576; 0.920009505703422; 0.0
MERTK	wave70	fc_ros_resolution_closure	results_v3/wave70_fc_ros_resolution_matrix/fc_ros_resolution_candidate_matrix.tsv	24	NO_GO_INSUFFICIENT_CONVERGENCE; NO_GO_WAVE62_TARGET_RESOLUTION; NO_GO_RESOLUTION_GUARDRAIL	hard_no	0.388791099190712	0.1724137931034483	-0.10172413793103446	descriptive_no_replication	TAM efferocytosis receptor; DESCRIPTIVE_GENE_SIGNAL
MERTK	wave70b	fc_ros_computational_closure	results_v3/wave70b_fc_ros_computational_scout/integrated_fc_ros_candidate_scout.tsv	5	PARK_BLOCKED_OR_DIRECTIONALLY_UNRESOLVED; DESCRIPTIVE_GENE_SIGNAL; null_or_weak; null_or_weak; UNRESOLVED	hard_no	2.0	0.6842105263157895	0.11578947368421055	TAM biology likely requires agonism/restoration, while available small-molecule pharmacology is mostly kinase inhibition. Local broad h5ad recurrence is negative/contradictory.	remission_raw_down_nominal; null_or_weak; 0
MERTK	wave70c	fc_ros_geneformer_direction_closure	results_v3/wave70c_inhibitory_receptor_geneformer_direction/geneformer_direction_candidate_calls.tsv	21	NO_GO_LOW_TOKEN_SUPPORT; NO_GO_INSUFFICIENT_CONVERGENCE	hard_no	0.0	0.15517241379310345	-0.09814655172413791		insufficient_token_support; GSE282122_Mono_macro_post_nonremission_to_remission
MGST2	wave38	crispr_state_druggability	results_v3/wave38_crispr_state_druggability_rescue/crispr_state_druggability_rescue_rank.tsv	98	NO_GO_CRISPR_RESCUE; KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	hard_no	5.0	0.7228260869565217	0.3172826086956521	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;prior_art_or_trial_crowded;screen_wilcoxon_fdr_not_significant	inhibit_or_reduce; 1.0; 1.0; type 1 diabetes mellitus; -0.0569195742125767; 0.920009505703422
