followup_loss	score_missing	confirmation_loss	event_probability	seed	gross_per_site	gross_total	n_replicates	joint_target_count	joint_target_probability	joint_target_ci_low	joint_target_ci_high
0.1	0.1	0.1	0.3	54079	180	540	5000	13	0.0026	0.0015201269998326155	0.004443582895110212
0.1	0.1	0.1	0.3	54079	185	555	5000	124	0.0248	0.020840470557508064	0.029489153371074234
0.1	0.1	0.1	0.3	54079	190	570	5000	503	0.1006	0.09256663145562494	0.10924660885808668
0.1	0.1	0.1	0.3	54079	195	585	5000	1118	0.2236	0.2122657467294152	0.2353586389058124
0.1	0.1	0.1	0.3	54079	200	600	5000	1864	0.3728	0.3594993783853167	0.386295924989506
0.1	0.1	0.1	0.3	54079	205	615	5000	2461	0.4922	0.4783539551869999	0.5060580209633432
0.1	0.1	0.1	0.3	54079	210	630	5000	3099	0.6198	0.6062575328161787	0.6331585257977858
0.1	0.1	0.1	0.3	54079	215	645	5000	3731	0.7462	0.7339516639854107	0.7580703195768432
0.1	0.1	0.1	0.3	54079	220	660	5000	4141	0.8282	0.817493578459595	0.8384025019836697
0.1	0.1	0.1	0.3	54079	225	675	5000	4435	0.887	0.8779258951628686	0.8954799035316574
0.1	0.1	0.1	0.3	54079	230	690	5000	4681	0.9362	0.9290852583265168	0.9426449984966154
0.1	0.1	0.1	0.3	54079	235	705	5000	4833	0.9666	0.9612504836707537	0.9712330968741191
0.1	0.1	0.1	0.3	54079	240	720	5000	4902	0.9804	0.9761726918525208	0.9838897001186685
0.1	0.1	0.1	0.3	54079	245	735	5000	4962	0.9924	0.9895861903146046	0.9944577768099032
0.1	0.1	0.1	0.3	54079	250	750	5000	4983	0.9966	0.9945614552239989	0.9978760632041707
0.1	0.1	0.1	0.3	54079	255	765	5000	4992	0.9984	0.9968457298408953	0.9991890248602717
0.1	0.1	0.1	0.3	54079	260	780	5000	4993	0.9986	0.9971127802223416	0.9993216673980476
0.1	0.1	0.1	0.3	54079	265	795	5000	4999	0.9998	0.9988679109191605	0.9999646942165608
0.1	0.1	0.1	0.3	54079	270	810	5000	4999	0.9998	0.9988679109191605	0.9999646942165608
0.1	0.1	0.1	0.3	54079	275	825	5000	4999	0.9998	0.9988679109191605	0.9999646942165608
0.1	0.1	0.1	0.3	54079	280	840	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	285	855	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	290	870	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	295	885	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	300	900	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	305	915	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	310	930	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	315	945	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	320	960	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	325	975	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	330	990	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	335	1005	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	340	1020	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	345	1035	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	350	1050	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	355	1065	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	360	1080	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	365	1095	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	370	1110	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	375	1125	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	380	1140	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	385	1155	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	390	1170	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	395	1185	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	400	1200	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	405	1215	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	410	1230	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	415	1245	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	420	1260	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	425	1275	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	430	1290	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	435	1305	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	440	1320	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	445	1335	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	450	1350	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	455	1365	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	460	1380	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	465	1395	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	470	1410	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	475	1425	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	480	1440	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	485	1455	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	490	1470	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	495	1485	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	500	1500	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	505	1515	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	510	1530	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	515	1545	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	520	1560	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	525	1575	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	530	1590	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	535	1605	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	540	1620	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	545	1635	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	550	1650	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	555	1665	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	560	1680	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	565	1695	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	570	1710	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	575	1725	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	580	1740	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	585	1755	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	590	1770	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	595	1785	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	600	1800	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	605	1815	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	610	1830	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	615	1845	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	620	1860	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	625	1875	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	630	1890	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	635	1905	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	640	1920	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	645	1935	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	650	1950	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	655	1965	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	660	1980	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	665	1995	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	670	2010	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	675	2025	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	680	2040	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	685	2055	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	690	2070	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	695	2085	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	700	2100	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	705	2115	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	710	2130	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	715	2145	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	720	2160	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	725	2175	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	730	2190	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	735	2205	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	740	2220	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	745	2235	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	750	2250	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	755	2265	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	760	2280	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	765	2295	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	770	2310	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	775	2325	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	780	2340	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	785	2355	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	790	2370	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	795	2385	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54079	800	2400	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	150	450	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.1	0.3	54083	155	465	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.1	0.3	54083	160	480	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.1	0.3	54083	165	495	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.1	0.3	54083	170	510	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.1	0.3	54083	175	525	5000	1	0.0002	3.530578343936526e-05	0.0011320890808397363
0.1	0.1	0.1	0.3	54083	180	540	5000	10	0.002	0.0010867468609438852	0.0036778842763330113
0.1	0.1	0.1	0.3	54083	185	555	5000	129	0.0258	0.021756298207420387	0.030571790317271794
0.1	0.1	0.1	0.3	54083	190	570	5000	494	0.0988	0.09083455407275796	0.10738144996795589
0.1	0.1	0.1	0.3	54083	195	585	5000	1144	0.2288	0.21736754848001985	0.2406488530549792
0.1	0.1	0.1	0.3	54083	200	600	5000	1814	0.3628	0.3495829609811411	0.37622769643258264
0.1	0.1	0.1	0.3	54083	205	615	5000	2537	0.5074	0.4935421177661115	0.5212465202451015
0.1	0.1	0.1	0.3	54083	210	630	5000	3178	0.6356	0.6221609713780589	0.6488308278544417
0.1	0.1	0.1	0.3	54083	215	645	5000	3670	0.734	0.7215761154285446	0.7460646000611687
0.1	0.1	0.1	0.3	54083	220	660	5000	4136	0.8272	0.8164703282476876	0.8374272875994672
0.1	0.1	0.1	0.3	54083	225	675	5000	4447	0.8894	0.8804058630431287	0.8977962506820608
0.1	0.1	0.1	0.3	54083	230	690	5000	4685	0.937	0.9299242795206322	0.9434047489793882
0.1	0.1	0.1	0.3	54083	235	705	5000	4838	0.9676	0.9623220282605837	0.9721600168803991
0.1	0.1	0.1	0.3	54083	240	720	5000	4904	0.9808	0.9766107953587554	0.9842509824508777
0.1	0.1	0.1	0.3	54083	245	735	5000	4953	0.9906	0.9875232880671988	0.9929234427843113
0.1	0.1	0.1	0.3	54083	250	750	5000	4980	0.996	0.9938293823892882	0.9974090572812152
0.1	0.1	0.1	0.3	54083	255	765	5000	4989	0.9978	0.9960645913506401	0.9987710845928612
0.1	0.1	0.1	0.3	54083	260	780	5000	4998	0.9996	0.9985426134985768	0.9998902987179225
0.1	0.1	0.1	0.3	54083	265	795	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	270	810	5000	4999	0.9998	0.9988679109191605	0.9999646942165608
0.1	0.1	0.1	0.3	54083	275	825	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	280	840	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	285	855	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	290	870	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	295	885	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	300	900	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	305	915	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	310	930	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	315	945	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	320	960	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	325	975	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	330	990	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	335	1005	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	340	1020	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	345	1035	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	350	1050	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	355	1065	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	360	1080	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	365	1095	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	370	1110	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	375	1125	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	380	1140	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	385	1155	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	390	1170	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	395	1185	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	400	1200	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	405	1215	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	410	1230	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	415	1245	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	420	1260	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	425	1275	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	430	1290	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	435	1305	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	440	1320	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	445	1335	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	450	1350	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	455	1365	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	460	1380	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	465	1395	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	470	1410	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	475	1425	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	480	1440	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	485	1455	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	490	1470	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	495	1485	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	500	1500	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	505	1515	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	510	1530	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	515	1545	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	520	1560	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	525	1575	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	530	1590	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	535	1605	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	540	1620	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	545	1635	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	550	1650	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	555	1665	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	560	1680	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	565	1695	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	570	1710	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	575	1725	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	580	1740	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	585	1755	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	590	1770	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	595	1785	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	600	1800	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	605	1815	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	610	1830	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	615	1845	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	620	1860	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	625	1875	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	630	1890	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	635	1905	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	640	1920	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	645	1935	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	650	1950	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	655	1965	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	660	1980	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	665	1995	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	670	2010	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	675	2025	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	680	2040	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	685	2055	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	690	2070	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	695	2085	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	700	2100	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	705	2115	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	710	2130	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	715	2145	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	720	2160	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	725	2175	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	730	2190	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	735	2205	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	740	2220	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	745	2235	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	750	2250	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	755	2265	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	760	2280	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	765	2295	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	770	2310	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	775	2325	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	780	2340	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	785	2355	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	790	2370	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	795	2385	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.1	0.3	54083	800	2400	5000	5000	1.0	0.9992322980549431	1.0
0.1	0.1	0.2	0.15	54071	150	450	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	155	465	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	160	480	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	165	495	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	170	510	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	175	525	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	180	540	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	185	555	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	190	570	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	195	585	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	200	600	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	205	615	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	210	630	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	215	645	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	220	660	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	225	675	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	230	690	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	235	705	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	240	720	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	245	735	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	250	750	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	255	765	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	260	780	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	265	795	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	270	810	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	275	825	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	280	840	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	285	855	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	290	870	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	295	885	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	300	900	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	305	915	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	310	930	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	315	945	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	320	960	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	325	975	5000	0	0.0	0.0	0.0007677019450571244
0.1	0.1	0.2	0.15	54071	330	990	5000	0	0.0	0.0	0.0007677019450571244
