seed	n_requested	latent_event_probability	allocation	site_scale_pattern	effect_pattern	score_transform	n_simulated_cohorts	n_valid_fits	valid_fit_rate	significant_count	significant_probability	significant_probability_ci_low	significant_probability_ci_high	positive_probability	negative_probability	transport_pass_probability	heterogeneity_detection_probability	median_z	median_heterogeneity_p	median_minimum_site_events
54972	450	0.3	balanced	uniform	null	global_scale	400	400	1.0	16	0.04	0.024769063069711758	0.06398224771784103	0.015	0.025	0.0025	0.045	-0.10140441546749179	0.49316896738392996	25.0
54972	450	0.3	balanced	uniform	null	within_site_scale	400	400	1.0	15	0.0375	0.022855029814710867	0.060943842444513396	0.015	0.0225	0.0025	0.0475	-0.10216473191620509	0.5002153534068423	25.0
54972	450	0.3	balanced	uniform	homogeneous	global_scale	400	400	1.0	398	0.995	0.9819550815637568	0.9986277470452896	0.995	0.0	0.8175	0.05	4.238373947382964	0.5271883101563565	26.0
54972	450	0.3	balanced	uniform	homogeneous	within_site_scale	400	400	1.0	398	0.995	0.9819550815637568	0.9986277470452896	0.995	0.0	0.815	0.0575	4.228564748736253	0.5082061392520488	26.0
54972	450	0.3	balanced	uniform	one_site_reversed	global_scale	400	400	1.0	36	0.09	0.06571729376939447	0.12208278758472865	0.0775	0.0125	0.0	0.97	0.5672169535907954	9.310043550509222e-05	26.0
54972	450	0.3	balanced	uniform	one_site_reversed	within_site_scale	400	400	1.0	31	0.0775	0.05513293467684451	0.10790495403563602	0.0725	0.005	0.0	0.9725	0.5150214732192987	9.469560599891422e-05	26.0
54972	450	0.3	balanced	moderate	null	global_scale	400	400	1.0	24	0.06	0.040647970113724695	0.0877228489004562	0.0325	0.0275	0.005	0.0525	0.06274744497920577	0.49466675622368755	25.0
54972	450	0.3	balanced	moderate	null	within_site_scale	400	400	1.0	18	0.045	0.028651458653886006	0.07000472919032381	0.0275	0.0175	0.0075	0.0475	0.08874630529916977	0.4866709048402726	25.0
54972	450	0.3	balanced	moderate	homogeneous	global_scale	400	400	1.0	397	0.9925	0.9781842792759678	0.9974461108047501	0.9925	0.0	0.69	0.165	4.209274618274641	0.2363584351985707	26.0
54972	450	0.3	balanced	moderate	homogeneous	within_site_scale	400	400	1.0	397	0.9925	0.9781842792759678	0.9974461108047501	0.9925	0.0	0.81	0.05	4.378750859078771	0.45223142604946676	26.0
54972	450	0.3	balanced	moderate	one_site_reversed	global_scale	400	400	1.0	39	0.0975	0.07214511778538757	0.1305122791537211	0.0125	0.085	0.0	0.98	-0.5751419536009997	9.500567830072211e-05	25.0
54972	450	0.3	balanced	moderate	one_site_reversed	within_site_scale	400	400	1.0	27	0.0675	0.04680146916375965	0.09642666543540682	0.06	0.0075	0.0	0.9825	0.44602259504661884	7.904441061980767e-05	25.0
54972	450	0.3	balanced	severe	null	global_scale	400	400	1.0	15	0.0375	0.022855029814710867	0.060943842444513396	0.0225	0.015	0.0	0.04	-0.05098287539562528	0.5081646211681308	25.0
54972	450	0.3	balanced	severe	null	within_site_scale	400	400	1.0	14	0.035	0.02096129419797776	0.057885139532918004	0.0225	0.0125	0.0025	0.04	-0.024139239575760963	0.49347403361899406	25.0
54972	450	0.3	balanced	severe	homogeneous	global_scale	400	400	1.0	389	0.9725	0.9514345181143852	0.9845763637397046	0.9725	0.0	0.485	0.3775	3.8025620658120824	0.08397228645728916	26.0
54972	450	0.3	balanced	severe	homogeneous	within_site_scale	400	400	1.0	398	0.995	0.9819550815637568	0.9986277470452896	0.995	0.0	0.8	0.0675	4.278608118935669	0.49308443292019616	26.0
54972	450	0.3	balanced	severe	one_site_reversed	global_scale	400	400	1.0	85	0.2125	0.17524350992363666	0.2552260593185839	0.0025	0.21	0.0	0.9575	-1.225289397936281	0.0002972452437727866	26.0
54972	450	0.3	balanced	severe	one_site_reversed	within_site_scale	400	400	1.0	28	0.07	0.04887162669974449	0.09930894642775051	0.0625	0.0075	0.0025	0.96	0.4680075548630972	0.000147117902618608	26.0
54972	450	0.3	imbalanced_60_30_10	uniform	null	global_scale	400	400	1.0	28	0.07	0.04887162669974449	0.09930894642775051	0.045	0.025	0.0025	0.04	0.038811479073033145	0.5350001379220031	21.0
54972	450	0.3	imbalanced_60_30_10	uniform	null	within_site_scale	400	400	1.0	27	0.0675	0.04680146916375965	0.09642666543540682	0.0425	0.025	0.0025	0.0425	0.04712820167912847	0.529935673187512	21.0
54972	450	0.3	imbalanced_60_30_10	uniform	homogeneous	global_scale	400	400	1.0	398	0.995	0.9819550815637568	0.9986277470452896	0.995	0.0	0.7725	0.0525	4.233636491691374	0.5229837295283932	20.0
54972	450	0.3	imbalanced_60_30_10	uniform	homogeneous	within_site_scale	400	400	1.0	398	0.995	0.9819550815637568	0.9986277470452896	0.995	0.0	0.7675	0.065	4.211978867252169	0.5035683424405809	20.0
54972	450	0.3	imbalanced_60_30_10	uniform	one_site_reversed	global_scale	400	400	1.0	326	0.815	0.7740142283989209	0.8499930261704722	0.815	0.0	0.0225	0.7925	3.003278896903608	0.005834452369764539	20.0
54972	450	0.3	imbalanced_60_30_10	uniform	one_site_reversed	within_site_scale	400	400	1.0	329	0.8225	0.782040489241534	0.8568240809128447	0.8225	0.0	0.025	0.815	2.9884648631309148	0.005863194656259046	20.0
54972	450	0.3	imbalanced_60_30_10	moderate	null	global_scale	400	400	1.0	22	0.055	0.03659849414955068	0.08186744780797323	0.0225	0.0325	0.0025	0.0475	-0.09500633733966843	0.4946103513579563	21.0
54972	450	0.3	imbalanced_60_30_10	moderate	null	within_site_scale	400	400	1.0	24	0.06	0.040647970113724695	0.0877228489004562	0.0275	0.0325	0.0025	0.0575	-0.14030973219461948	0.5052644725195077	21.0
54972	450	0.3	imbalanced_60_30_10	moderate	homogeneous	global_scale	400	400	1.0	393	0.9825	0.964322927074442	0.991497708892962	0.9825	0.0	0.6775	0.175	4.032521843237912	0.283115034788451	20.0
54972	450	0.3	imbalanced_60_30_10	moderate	homogeneous	within_site_scale	400	400	1.0	398	0.995	0.9819550815637568	0.9986277470452896	0.995	0.0	0.765	0.035	4.241416277048332	0.5068071897368722	20.0
54972	450	0.3	imbalanced_60_30_10	moderate	one_site_reversed	global_scale	400	400	1.0	239	0.5975	0.5487342037489487	0.6444108988558637	0.5975	0.0	0.02	0.9	2.250900964044444	0.0009569887258555675	20.0
54972	450	0.3	imbalanced_60_30_10	moderate	one_site_reversed	within_site_scale	400	400	1.0	332	0.83	0.7900908679413299	0.8636310177980344	0.83	0.0	0.0325	0.8075	3.009833493024802	0.005124278393753885	20.0
54972	450	0.3	imbalanced_60_30_10	severe	null	global_scale	400	400	1.0	22	0.055	0.03659849414955068	0.08186744780797323	0.03	0.025	0.0025	0.0475	0.015766902192905424	0.5076294422606745	21.0
54972	450	0.3	imbalanced_60_30_10	severe	null	within_site_scale	400	400	1.0	17	0.0425	0.026701694991131116	0.06700205432475019	0.02	0.0225	0.0	0.05	-0.010658385515176512	0.5061238725297881	21.0
54972	450	0.3	imbalanced_60_30_10	severe	homogeneous	global_scale	400	400	1.0	388	0.97	0.9483014642909042	0.9827569790348569	0.97	0.0	0.395	0.4625	3.6314376914375903	0.0630384574695603	20.0
54972	450	0.3	imbalanced_60_30_10	severe	homogeneous	within_site_scale	400	400	1.0	398	0.995	0.9819550815637568	0.9986277470452896	0.995	0.0	0.7275	0.06	4.21130596377979	0.5120664258554303	20.0
54972	450	0.3	imbalanced_60_30_10	severe	one_site_reversed	global_scale	400	400	1.0	87	0.2175	0.1798616207098898	0.2605128255889877	0.215	0.0025	0.0025	0.98	1.0029869974828625	7.55247845992085e-05	21.0
54972	450	0.3	imbalanced_60_30_10	severe	one_site_reversed	within_site_scale	400	400	1.0	327	0.8175	0.7766870404912806	0.8522726526064411	0.8175	0.0	0.03	0.8525	2.948454305632775	0.0028412289961165516	21.0
54973	180	0.15	balanced	uniform	null	global_scale	400	400	1.0	18	0.045	0.028651458653886006	0.07000472919032381	0.0225	0.0225	0.0	0.0475	0.005280886021777154	0.5240087926685203	4.0
54973	180	0.15	balanced	uniform	null	within_site_scale	400	400	1.0	17	0.0425	0.026701694991131116	0.06700205432475019	0.0225	0.02	0.0	0.05	0.01669098934270576	0.5219954427367708	4.0
54973	180	0.15	balanced	uniform	homogeneous	global_scale	400	400	1.0	211	0.5275	0.4785460270872868	0.5759307967243268	0.5275	0.0	0.0	0.0625	2.0341205917375533	0.49587264540724924	4.0
54973	180	0.15	balanced	uniform	homogeneous	within_site_scale	400	400	1.0	206	0.515	0.46611356033171036	0.5636010708382608	0.515	0.0	0.0	0.06	2.0145309184738847	0.5004249179290432	4.0
54973	180	0.15	balanced	uniform	one_site_reversed	global_scale	400	400	1.0	23	0.0575	0.038617542757733075	0.08480083772811935	0.045	0.0125	0.0	0.3675	0.21844234090397852	0.09195847833670992	4.0
54973	180	0.15	balanced	uniform	one_site_reversed	within_site_scale	400	400	1.0	23	0.0575	0.038617542757733075	0.08480083772811935	0.045	0.0125	0.0	0.3775	0.20492753841453182	0.08997184459575558	4.0
54973	180	0.15	balanced	moderate	null	global_scale	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.025	0.025	0.0	0.065	-0.010109508263890519	0.4838828570664289	4.0
54973	180	0.15	balanced	moderate	null	within_site_scale	400	400	1.0	22	0.055	0.03659849414955068	0.08186744780797323	0.025	0.03	0.0	0.06	0.019992731334818107	0.47874238719287976	4.0
54973	180	0.15	balanced	moderate	homogeneous	global_scale	400	400	1.0	195	0.4875	0.4388685044431795	0.5363693029151779	0.4875	0.0	0.0	0.05	1.9288769573130913	0.4890141011547065	4.0
54973	180	0.15	balanced	moderate	homogeneous	within_site_scale	400	400	1.0	198	0.495	0.44628448078239025	0.5438106421609528	0.495	0.0	0.0	0.0375	1.9450176868425384	0.4935327462645079	4.0
54973	180	0.15	balanced	moderate	one_site_reversed	global_scale	400	400	1.0	27	0.0675	0.04680146916375965	0.09642666543540682	0.0125	0.055	0.0	0.405	-0.31250108729408754	0.09486129891955611	4.0
54973	180	0.15	balanced	moderate	one_site_reversed	within_site_scale	400	400	1.0	24	0.06	0.040647970113724695	0.0877228489004562	0.045	0.015	0.0	0.415	0.116098971819807	0.08864538293217919	4.0
54973	180	0.15	balanced	severe	null	global_scale	400	400	1.0	21	0.0525	0.034591528357920405	0.07892197507127496	0.0375	0.015	0.0	0.0525	0.011078405076781166	0.47595296366472706	4.0
54973	180	0.15	balanced	severe	null	within_site_scale	400	400	1.0	27	0.0675	0.04680146916375965	0.09642666543540682	0.0425	0.025	0.0	0.06	0.035161602494308046	0.4996350415401237	4.0
54973	180	0.15	balanced	severe	homogeneous	global_scale	400	400	1.0	169	0.4225	0.3750554237475196	0.47141898187429637	0.4225	0.0	0.0	0.105	1.7161483642803697	0.3867546880306181	4.0
54973	180	0.15	balanced	severe	homogeneous	within_site_scale	400	400	1.0	205	0.5125	0.4636306970848221	0.5611314955568205	0.5125	0.0	0.0	0.0625	2.011708247020997	0.4962661983779589	4.0
54973	180	0.15	balanced	severe	one_site_reversed	global_scale	400	400	1.0	47	0.1175	0.08952194095010377	0.15275496421563303	0.005	0.1125	0.0	0.3525	-0.6390507967126574	0.094919022824312	4.0
54973	180	0.15	balanced	severe	one_site_reversed	within_site_scale	400	400	1.0	23	0.0575	0.038617542757733075	0.08480083772811935	0.035	0.0225	0.0	0.4375	0.0736849700705257	0.07179001228523751	4.0
54973	180	0.15	imbalanced_60_30_10	uniform	null	global_scale	400	400	1.0	19	0.0475	0.030617076962711882	0.07299154940982647	0.025	0.0225	0.0	0.0525	0.01964198709427926	0.4770942636989965	4.0
54973	180	0.15	imbalanced_60_30_10	uniform	null	within_site_scale	400	400	1.0	18	0.045	0.028651458653886006	0.07000472919032381	0.025	0.02	0.0	0.05	0.027944360607652097	0.4704676664897099	4.0
54973	180	0.15	imbalanced_60_30_10	uniform	homogeneous	global_scale	400	400	1.0	227	0.5675	0.5185345773355028	0.6151812629293671	0.5675	0.0	0.0	0.065	2.093785870948385	0.48110160356301124	4.0
54973	180	0.15	imbalanced_60_30_10	uniform	homogeneous	within_site_scale	400	400	1.0	218	0.545	0.496002466449648	0.5931414270602654	0.545	0.0	0.0	0.06	2.0971232215116395	0.48113047618564797	4.0
54973	180	0.15	imbalanced_60_30_10	uniform	one_site_reversed	global_scale	400	400	1.0	110	0.275	0.23353872471100914	0.3207418077394244	0.275	0.0	0.0	0.2275	1.2891116029556051	0.20309511653880058	5.0
54973	180	0.15	imbalanced_60_30_10	uniform	one_site_reversed	within_site_scale	400	400	1.0	114	0.285	0.24297076989988833	0.33111951666385914	0.285	0.0	0.0	0.23	1.2797288979979144	0.19110522512885306	5.0
54973	180	0.15	imbalanced_60_30_10	moderate	null	global_scale	400	400	1.0	21	0.0525	0.034591528357920405	0.07892197507127496	0.0175	0.035	0.0	0.0525	0.049298878281950426	0.4937383582765476	4.0
54973	180	0.15	imbalanced_60_30_10	moderate	null	within_site_scale	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.015	0.035	0.0	0.0475	-0.012099103148318639	0.4684501943514822	4.0
54973	180	0.15	imbalanced_60_30_10	moderate	homogeneous	global_scale	400	400	1.0	186	0.465	0.41668591738620475	0.5139799432171961	0.465	0.0	0.0	0.0575	1.8783890786980195	0.44230140388526107	4.0
54973	180	0.15	imbalanced_60_30_10	moderate	homogeneous	within_site_scale	400	400	1.0	194	0.485	0.4363989291617392	0.5338864396682897	0.485	0.0	0.0	0.045	1.9278840782149511	0.47330501243748435	4.0
54973	180	0.15	imbalanced_60_30_10	moderate	one_site_reversed	global_scale	400	400	1.0	65	0.1625	0.12958740844606098	0.20183339022958918	0.16	0.0025	0.0	0.35	0.9956911942827005	0.11736440271562587	4.0
54973	180	0.15	imbalanced_60_30_10	moderate	one_site_reversed	within_site_scale	400	400	1.0	106	0.265	0.22413371758035427	0.31033706075676515	0.265	0.0	0.0	0.285	1.3315512619401195	0.17871690447127808	4.0
54973	180	0.15	imbalanced_60_30_10	severe	null	global_scale	400	400	1.0	14	0.035	0.02096129419797776	0.057885139532918004	0.02	0.015	0.0	0.0475	-0.057137901117057834	0.5055417088237313	4.0
54973	180	0.15	imbalanced_60_30_10	severe	null	within_site_scale	400	400	1.0	14	0.035	0.02096129419797776	0.057885139532918004	0.015	0.02	0.0	0.05	-0.0030483967768255103	0.503711054280365	4.0
54973	180	0.15	imbalanced_60_30_10	severe	homogeneous	global_scale	400	399	0.9975	169	0.4225	0.3750554237475196	0.47141898187429637	0.4225	0.0	0.0	0.14	1.7314979180683507	0.3286324134655947	4.0
54973	180	0.15	imbalanced_60_30_10	severe	homogeneous	within_site_scale	400	399	0.9975	209	0.5225	0.4735694074890401	0.5710025392659165	0.5225	0.0	0.0	0.055	2.003909943038139	0.4991457345627319	4.0
54973	180	0.15	imbalanced_60_30_10	severe	one_site_reversed	global_scale	400	400	1.0	44	0.11	0.08296867911910685	0.1444509104616444	0.1025	0.0075	0.0	0.41	0.4271891079302136	0.07668277034294596	4.0
54973	180	0.15	imbalanced_60_30_10	severe	one_site_reversed	within_site_scale	400	400	1.0	106	0.265	0.22413371758035427	0.31033706075676515	0.2625	0.0025	0.0	0.28	1.3274856451781942	0.15267046931705885	4.0
54973	180	0.3	balanced	uniform	null	global_scale	400	400	1.0	17	0.0425	0.026701694991131116	0.06700205432475019	0.0125	0.03	0.0	0.045	0.005476454356521988	0.48626705081836863	10.0
54973	180	0.3	balanced	uniform	null	within_site_scale	400	400	1.0	18	0.045	0.028651458653886006	0.07000472919032381	0.0125	0.0325	0.0	0.0475	0.008909336134418022	0.48629006973036415	10.0
54973	180	0.3	balanced	uniform	homogeneous	global_scale	400	400	1.0	317	0.7925	0.7500694660392275	0.829365841775209	0.7925	0.0	0.1875	0.045	2.612368686599386	0.4779393856123002	10.0
54973	180	0.3	balanced	uniform	homogeneous	within_site_scale	400	400	1.0	312	0.78	0.7368470079068086	0.8178261072659854	0.78	0.0	0.1925	0.0575	2.6192385573905277	0.4976511841866051	10.0
54973	180	0.3	balanced	uniform	one_site_reversed	global_scale	400	400	1.0	26	0.065	0.04474048189620036	0.09353521417463759	0.0575	0.0075	0.0	0.615	0.2946580864029117	0.02406081686983641	10.0
54973	180	0.3	balanced	uniform	one_site_reversed	within_site_scale	400	400	1.0	26	0.065	0.04474048189620036	0.09353521417463759	0.0575	0.0075	0.0	0.625	0.2825444148497771	0.024439557814059702	10.0
54973	180	0.3	balanced	moderate	null	global_scale	400	400	1.0	19	0.0475	0.030617076962711882	0.07299154940982647	0.03	0.0175	0.0	0.0375	0.05401835909650548	0.5068074654955996	10.0
54973	180	0.3	balanced	moderate	null	within_site_scale	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.035	0.015	0.0025	0.0425	0.052640368466335546	0.5152330379174168	10.0
54973	180	0.3	balanced	moderate	homogeneous	global_scale	400	400	1.0	286	0.715	0.6688804833361408	0.7570292301001116	0.715	0.0	0.17	0.0825	2.4813698795365866	0.4407115624845425	10.0
54973	180	0.3	balanced	moderate	homogeneous	within_site_scale	400	400	1.0	299	0.7475	0.7027083556965948	0.7875830586079285	0.7475	0.0	0.1825	0.0525	2.5780326129507785	0.5005245021040787	10.0
54973	180	0.3	balanced	moderate	one_site_reversed	global_scale	400	400	1.0	21	0.0525	0.034591528357920405	0.07892197507127496	0.005	0.0475	0.0	0.6675	-0.28281978998660984	0.019700159531372222	10.0
54973	180	0.3	balanced	moderate	one_site_reversed	within_site_scale	400	400	1.0	15	0.0375	0.022855029814710867	0.060943842444513396	0.02	0.0175	0.0025	0.6675	0.24152075834936973	0.01752864701442017	10.0
54973	180	0.3	balanced	severe	null	global_scale	400	400	1.0	25	0.0625	0.04268914141220244	0.09063411613030699	0.03	0.0325	0.0	0.0425	0.032877532528156644	0.4944885276029364	10.0
54973	180	0.3	balanced	severe	null	within_site_scale	400	400	1.0	27	0.0675	0.04680146916375965	0.09642666543540682	0.035	0.0325	0.0025	0.0425	0.015531671555501697	0.4898413358982962	10.0
54973	180	0.3	balanced	severe	homogeneous	global_scale	400	400	1.0	271	0.6775	0.6301910935839934	0.7214320419273312	0.6775	0.0	0.13	0.1625	2.370712257529456	0.2710895719978989	10.0
54973	180	0.3	balanced	severe	homogeneous	within_site_scale	400	400	1.0	302	0.755	0.710557459419624	0.7945912704698848	0.755	0.0	0.195	0.0625	2.6503567627921143	0.4449849695249659	10.0
54973	180	0.3	balanced	severe	one_site_reversed	global_scale	400	400	1.0	53	0.1325	0.10274521663902703	0.1692463196966809	0.005	0.1275	0.0	0.625	-0.864671386456444	0.023819589829226964	10.0
54973	180	0.3	balanced	severe	one_site_reversed	within_site_scale	400	400	1.0	25	0.0625	0.04268914141220244	0.09063411613030699	0.0475	0.015	0.0025	0.665	0.265296745814097	0.018395807218659847	10.0
54973	180	0.3	imbalanced_60_30_10	uniform	null	global_scale	400	400	1.0	27	0.0675	0.04680146916375965	0.09642666543540682	0.04	0.0275	0.0025	0.07	-0.010222710134445503	0.5035623235364678	8.0
54973	180	0.3	imbalanced_60_30_10	uniform	null	within_site_scale	400	400	1.0	27	0.0675	0.04680146916375965	0.09642666543540682	0.0375	0.03	0.0025	0.07	-8.095209869515645e-05	0.4948186383809266	8.0
54973	180	0.3	imbalanced_60_30_10	uniform	homogeneous	global_scale	400	400	1.0	316	0.79	0.7474205944599498	0.8270622748261584	0.79	0.0	0.0775	0.035	2.750516135284267	0.502141629187282	8.0
54973	180	0.3	imbalanced_60_30_10	uniform	homogeneous	within_site_scale	400	400	1.0	315	0.7875	0.7447739406814162	0.8247564900763633	0.7875	0.0	0.075	0.0325	2.736758740317782	0.47767544140286794	8.0
54973	180	0.3	imbalanced_60_30_10	uniform	one_site_reversed	global_scale	400	400	1.0	202	0.505	0.45618935783904724	0.5537155192176098	0.505	0.0	0.01	0.325	1.9713194291993057	0.12498485522626067	8.0
54973	180	0.3	imbalanced_60_30_10	uniform	one_site_reversed	within_site_scale	400	400	1.0	195	0.4875	0.4388685044431795	0.5363693029151779	0.4875	0.0	0.01	0.3475	1.935182754255401	0.11825201580742573	8.0
54973	180	0.3	imbalanced_60_30_10	moderate	null	global_scale	400	400	1.0	18	0.045	0.028651458653886006	0.07000472919032381	0.025	0.02	0.0	0.045	-0.04623955260634985	0.46234118550452297	8.0
54973	180	0.3	imbalanced_60_30_10	moderate	null	within_site_scale	400	400	1.0	17	0.0425	0.026701694991131116	0.06700205432475019	0.0175	0.025	0.0	0.05	-0.026733654047201613	0.46268293734363936	8.0
54973	180	0.3	imbalanced_60_30_10	moderate	homogeneous	global_scale	400	400	1.0	285	0.7125	0.6662901779980862	0.7546670969098378	0.7125	0.0	0.07	0.0875	2.571453483188466	0.37132231467304727	8.0
54973	180	0.3	imbalanced_60_30_10	moderate	homogeneous	within_site_scale	400	400	1.0	306	0.765	0.7210494588154521	0.8039090251873708	0.765	0.0	0.085	0.055	2.6296307137551023	0.48554812865334335	8.0
54973	180	0.3	imbalanced_60_30_10	moderate	one_site_reversed	global_scale	400	400	1.0	101	0.2525	0.21241694139207157	0.29729164430340527	0.2525	0.0	0.005	0.5375	1.244006949429821	0.03788427877916192	8.0
54973	180	0.3	imbalanced_60_30_10	moderate	one_site_reversed	within_site_scale	400	400	1.0	166	0.415	0.36774607523110986	0.4638710148057205	0.415	0.0	0.005	0.415	1.7808717900268705	0.08905597450073638	8.0
54973	180	0.3	imbalanced_60_30_10	severe	null	global_scale	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.025	0.025	0.0	0.075	0.022356894321209318	0.4867107725719079	8.5
54973	180	0.3	imbalanced_60_30_10	severe	null	within_site_scale	400	400	1.0	16	0.04	0.024769063069711758	0.06398224771784103	0.02	0.02	0.0	0.0875	-0.017343496767507335	0.4965370987853552	8.5
54973	180	0.3	imbalanced_60_30_10	severe	homogeneous	global_scale	400	400	1.0	263	0.6575	0.6096946457889129	0.7023089814957836	0.6575	0.0	0.0575	0.2175	2.419780918668028	0.21930812749383116	8.0
54973	180	0.3	imbalanced_60_30_10	severe	homogeneous	within_site_scale	400	400	1.0	317	0.7925	0.7500694660392275	0.829365841775209	0.7925	0.0	0.075	0.0575	2.7486134532473008	0.46746199571373553	8.0
54973	180	0.3	imbalanced_60_30_10	severe	one_site_reversed	global_scale	400	400	1.0	60	0.15	0.11834499530337544	0.18831361073063213	0.1425	0.0075	0.0	0.6	0.82379186995469	0.02638181668706647	8.0
54973	180	0.3	imbalanced_60_30_10	severe	one_site_reversed	within_site_scale	400	400	1.0	195	0.4875	0.4388685044431795	0.5363693029151779	0.4875	0.0	0.0075	0.38	1.9028835166724214	0.09841749685964046	8.0
54973	300	0.15	balanced	uniform	null	global_scale	400	400	1.0	8	0.02	0.010168386791664645	0.03896341576926	0.01	0.01	0.0	0.045	-0.004483828282618188	0.48561219528156047	7.0
54973	300	0.15	balanced	uniform	null	within_site_scale	400	400	1.0	10	0.025	0.013635091745936023	0.045401587871645666	0.0125	0.0125	0.0	0.0425	-0.010161488052653267	0.48687696882645665	7.0
54973	300	0.15	balanced	uniform	homogeneous	global_scale	400	400	1.0	311	0.7775	0.7342089511162986	0.8155117255281668	0.7775	0.0	0.06	0.045	2.643241224350027	0.48790184839516204	8.0
54973	300	0.15	balanced	uniform	homogeneous	within_site_scale	400	400	1.0	312	0.78	0.7368470079068086	0.8178261072659854	0.78	0.0	0.0625	0.0425	2.632586055084714	0.48956095179401266	8.0
54973	300	0.15	balanced	uniform	one_site_reversed	global_scale	400	400	1.0	33	0.0825	0.05934587622971528	0.1135968895394223	0.0425	0.04	0.0	0.5975	0.11401926990081132	0.028303671384523204	7.0
54973	300	0.15	balanced	uniform	one_site_reversed	within_site_scale	400	400	1.0	28	0.07	0.04887162669974449	0.09930894642775051	0.035	0.035	0.0	0.6075	0.08937984355293624	0.026299385863570415	7.0
54973	300	0.15	balanced	moderate	null	global_scale	400	400	1.0	17	0.0425	0.026701694991131116	0.06700205432475019	0.0225	0.02	0.0	0.045	0.025335207660411738	0.5003700143330823	7.0
54973	300	0.15	balanced	moderate	null	within_site_scale	400	400	1.0	23	0.0575	0.038617542757733075	0.08480083772811935	0.035	0.0225	0.0	0.05	-0.008894481723743044	0.5074536639823892	7.0
54973	300	0.15	balanced	moderate	homogeneous	global_scale	400	400	1.0	276	0.69	0.643049046352087	0.7333362818008802	0.69	0.0	0.0725	0.075	2.5305434877016157	0.4442901140090256	8.0
54973	300	0.15	balanced	moderate	homogeneous	within_site_scale	400	400	1.0	288	0.72	0.6740660138899559	0.7617485766029535	0.72	0.0	0.085	0.045	2.5826895653979065	0.5189607484480081	8.0
54973	300	0.15	balanced	moderate	one_site_reversed	global_scale	400	400	1.0	38	0.095	0.06999661149327467	0.12770834691750552	0.015	0.08	0.0	0.6175	-0.4508822397816471	0.023094974217802954	8.0
54973	300	0.15	balanced	moderate	one_site_reversed	within_site_scale	400	400	1.0	31	0.0775	0.05513293467684451	0.10790495403563602	0.0475	0.03	0.0	0.6275	0.11003288594448887	0.02269451474368999	8.0
54973	300	0.15	balanced	severe	null	global_scale	400	400	1.0	21	0.0525	0.034591528357920405	0.07892197507127496	0.03	0.0225	0.0	0.06	-0.030978150434440042	0.48621910565894416	8.0
54973	300	0.15	balanced	severe	null	within_site_scale	400	400	1.0	23	0.0575	0.038617542757733075	0.08480083772811935	0.0275	0.03	0.0	0.0675	0.006331477979222796	0.4939558109545382	8.0
54973	300	0.15	balanced	severe	homogeneous	global_scale	400	400	1.0	259	0.6475	0.5994805197681348	0.6927133534032477	0.6475	0.0	0.025	0.1425	2.277512918335267	0.3054667694781007	7.0
54973	300	0.15	balanced	severe	homogeneous	within_site_scale	400	400	1.0	290	0.725	0.6792581922605757	0.7664612752889909	0.725	0.0	0.04	0.06	2.5449379914259587	0.49145943775607914	7.0
54973	300	0.15	balanced	severe	one_site_reversed	global_scale	400	400	1.0	63	0.1575	0.1250811291822658	0.19643479243672732	0.0025	0.155	0.0	0.6	-0.8362153818106103	0.03146211761721861	7.0
54973	300	0.15	balanced	severe	one_site_reversed	within_site_scale	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.03	0.02	0.0	0.63	0.10452773704750332	0.021426726154080297	7.0
54973	300	0.15	imbalanced_60_30_10	uniform	null	global_scale	400	400	1.0	24	0.06	0.040647970113724695	0.0877228489004562	0.0475	0.0125	0.0	0.055	-0.011015856440249676	0.494106707576879	7.0
54973	300	0.15	imbalanced_60_30_10	uniform	null	within_site_scale	400	400	1.0	25	0.0625	0.04268914141220244	0.09063411613030699	0.0525	0.01	0.0	0.06	-0.0029620655898668757	0.4962855237578288	7.0
54973	300	0.15	imbalanced_60_30_10	uniform	homogeneous	global_scale	400	400	1.0	279	0.6975	0.6507820078218485	0.7404606359161043	0.6975	0.0	0.0475	0.035	2.5030625767906534	0.5361522091373726	7.0
54973	300	0.15	imbalanced_60_30_10	uniform	homogeneous	within_site_scale	400	400	1.0	281	0.7025	0.6559450648860605	0.7452024559085495	0.7025	0.0	0.0525	0.035	2.511463419025202	0.5249257132881964	7.0
54973	300	0.15	imbalanced_60_30_10	uniform	one_site_reversed	global_scale	400	400	1.0	155	0.3875	0.34104299567214824	0.43609727055306846	0.3875	0.0	0.005	0.43	1.7015467897449814	0.08333611914386835	8.0
54973	300	0.15	imbalanced_60_30_10	uniform	one_site_reversed	within_site_scale	400	400	1.0	156	0.39	0.34346411119977976	0.43862859355376554	0.39	0.0	0.005	0.4175	1.6988487603833549	0.07730675955059232	8.0
54973	300	0.15	imbalanced_60_30_10	moderate	null	global_scale	400	400	1.0	16	0.04	0.024769063069711758	0.06398224771784103	0.025	0.015	0.0025	0.0525	-0.09625413203424664	0.4836360448267185	8.0
