gene	n_sgrna	MHCII_mean_low_vs_high_log2	MHCII_median_low_vs_high_log2	MHCII_positive_sgrna_fraction	MHCII_one_sample_t	MHCII_p	CD40_mean_low_vs_high_log2	CD40_median_low_vs_high_log2	CD40_positive_sgrna_fraction	CD40_one_sample_t	CD40_p	PDL1_mean_low_vs_high_log2	PDL1_median_low_vs_high_log2	PDL1_positive_sgrna_fraction	PDL1_one_sample_t	PDL1_p	MHCII_rank_required_low_vs_high	MHCII_fdr	CD40_rank_required_low_vs_high	CD40_fdr	PDL1_rank_required_low_vs_high	PDL1_fdr
Robo3	4	-1.1079646492898483	-0.5785661086712708	0.25	-0.9862104159350924	0.3967435692169826	-0.5158821836519568	-1.1947165387598533	0.25	-0.5972570300375659	0.5924102208797053	-0.08474910220780285	-0.1607437910061137	0.5	-0.09634252830174708	0.929323781590501	9482.0	0.9291302535167016	10604.0	0.9295720063298158	6551.0	0.9864854084330136
Pex3	4	-0.0329187404744552	-0.5788028302888989	0.25	-0.04085942790694752	0.9699751600478392	-0.1177892841547229	0.121708689612687	0.5	-0.10873823017950417	0.9202752511562047	0.32527985129275994	0.4261069098152025	0.75	1.12139744897819	0.34378496787489193	9483.0	0.9967483223585188	4558.0	0.9874635608648754	2421.0	0.8688130809597039
Dbndd1	4	-0.7871067742619435	-0.5792663089741267	0.25	-1.6449138336885134	0.1985369746428567	0.05866956009819878	0.2789280149763449	0.75	0.12637361595460522	0.9074302172660981	0.7866020449857885	0.5740956759914375	1.0	2.16736918683363	0.11874941034717541	9484.0	0.9248624482023996	3519.0	0.9837700125529194	1769.0	0.8688130809597039
Cdk18	4	-0.429303406800807	-0.5793522031876222	0.5	-0.6266756278843711	0.5753184058320954	-0.39114995983985834	0.15986311402603448	0.5	-0.433307085603349	0.6940571743451833	1.9181088960751314	1.1724925642476536	1.0	2.1186486552335935	0.12434177360590984	9485.0	0.9404012154125722	4299.0	0.9452698047460878	455.0	0.8688130809597039
Rxrb	4	0.16230829995491514	-0.5798837637878682	0.25	0.17170653867011515	0.8745973694890188	-0.05089064626205276	-0.06460711864960797	0.25	-0.3727892992133674	0.7340857652849818	0.5154000677190537	0.6024776072138935	0.75	0.9808915161092414	0.39897924124345313	9486.0	0.9858156422902006	5885.0	0.9516555503272778	1668.0	0.8688130809597039
Trappc2	4	-0.5332954074353828	-0.5802323135119323	0.25	-0.888201611874309	0.4398583468402679	0.8794088281540811	0.42832165530985433	0.75	0.8508408866874512	0.45737883393011236	-0.5145139868805605	-0.6870969302258754	0.25	-1.0280437091603614	0.379568060111382	9487.0	0.9305967062027254	2694.0	0.9068422102107031	9482.0	0.8688130809597039
Nudt14	4	-0.8126490239471227	-0.580942436587549	0.5	-1.1115756816525837	0.347388363900726	-0.20484493929760594	-0.239522026220564	0.5	-0.3129455684475549	0.7748160291776909	0.6952226581686591	0.5989984123610441	0.75	2.052466165361114	0.13244995897940404	9488.0	0.9291302535167016	6985.0	0.957211785818741	1676.0	0.8688130809597039
Clec16a	4	-0.8221020256995374	-0.5812403485384001	0.0	-1.6839250609479328	0.19078482912347602	-0.43840036735514265	-0.05485127536830103	0.25	-0.29530781601246875	0.7870174893171515	0.7431465542674119	0.09818621112233886	0.5	1.0407233189690661	0.3745037353035139	9489.0	0.9248624482023996	5814.0	0.9588117827215816	4368.0	0.8688130809597039
Serac1	4	-0.16483500416461244	-0.5813340971382112	0.25	-0.2654579489923424	0.8078530899451691	0.4110592876762736	0.7137060403679523	0.75	0.8309351530127784	0.4669618987069822	0.17135371941931496	0.08624530144448628	0.5	0.33855170212753	0.7572574410972006	9490.0	0.9765822045568522	1362.0	0.9068422102107031	4450.0	0.9442495452188028
Txnl4a	4	-0.7368747032240353	-0.5817681143677295	0.25	-0.6592409523706205	0.5568270790151779	0.0683599028098466	0.6774430585287591	0.5	0.05208296403215678	0.9617366032363595	-2.5297577968065283	-2.841645002343137	0.0	-2.4280854664024063	0.09348992766921582	9491.0	0.9374098377664276	1481.0	0.9932651221819733	11668.0	0.8688130809597039
Ets2	4	-0.4105750949219745	-0.5820193836484583	0.25	-1.4321446774257074	0.2475180926368459	-0.8861955013436402	-0.6735986330927676	0.25	-1.1182824073320299	0.3449237812193048	-1.2567315829781673	-1.2301418620582916	0.0	-2.7754559165207997	0.06925250648949066	9492.0	0.9276934958852244	9245.0	0.8998711791380146	10885.0	0.8688130809597039
Fxyd1	4	-0.3529318702657177	-0.5821000111404163	0.25	-0.8611408093176022	0.4524880843736483	-0.22295473611996566	0.3638032551292995	0.75	-0.2634353707480517	0.8092729309916141	-0.008387422074073475	-0.20939292004982418	0.25	-0.028552800666598384	0.979014489621576	9493.0	0.9317325829659434	3031.0	0.9642756210686675	6886.0	0.9959502036137681
Dap3	4	-0.04577237714820359	-0.5821041975966018	0.25	-0.051378171972308075	0.9622537764596065	-0.5641317091647466	-0.6704168104473566	0.5	-0.3864426145166173	0.7249481678273211	-0.8724852900711328	-0.6591725332052446	0.0	-1.8207216058049023	0.1662008402298541	9494.0	0.9959613376908827	9231.0	0.9508039282527099	9373.0	0.8688130809597039
Cd53	4	-0.1996384692923103	-0.5823425362507073	0.25	-0.3882354898103999	0.7237527706507682	-0.06807878643960272	-0.16837612664930773	0.25	-0.09933133765464747	0.9271406470079077	-0.43134134619370335	-0.03263273071192871	0.5	-0.7175389597575255	0.5248673536656396	9495.0	0.9669281667731201	6548.0	0.9879241690652194	5600.0	0.8864802573724903
Oard1	4	-0.28392734609555736	-0.5825318214754125	0.5	-0.2361075757232799	0.8285509008625779	-0.5597008491967306	-0.9503756415083208	0.5	-0.45695103570460655	0.6787635937701978	-1.147433461024178	-0.42991360678155766	0.0	-1.3238022899027242	0.277402096825837	9496.0	0.9791324748664216	10100.0	0.9414727372086547	8270.0	0.8688130809597039
Zfp169	4	-0.812459137436024	-0.5828790488077569	0.25	-1.4359343144609913	0.24653748523440647	-0.4291297476941153	-0.18154885629393053	0.5	-0.6788183380790507	0.5459299772320187	0.044287219640418374	0.1830907718834811	0.5	0.13340997291606546	0.9023154605333733	9497.0	0.9276934958852244	6632.0	0.922238873139882	3779.0	0.9819745117714864
Slc22a4	4	-0.8745573979867998	-0.5831887220849993	0.25	-1.5568200612730954	0.21737920512569117	-0.4902932908714377	-0.6022075259865383	0.5	-0.7883830515515415	0.48802929111125104	0.24908506129505348	0.05286631700920013	0.75	0.39532257270177235	0.719037837303814	9498.0	0.9248624482023996	8938.0	0.9110820183540724	4674.0	0.9339112094723273
Spring1	4	-0.5469620959897008	-0.5839494526008464	0.0	-2.1054881124999727	0.12590598529337613	-0.06622794147327458	0.18270548193826255	0.5	-0.1451470335914441	0.8937980554026075	-1.9683855229818534	-1.8482935323430147	0.0	-1.7256394236475707	0.18287274646475196	9499.0	0.9248624482023996	4154.0	0.9821700404312241	11463.0	0.8688130809597039
Prpf19	4	-0.2532607895999149	-0.5839551476065432	0.25	-0.32000798630835575	0.7699544547259495	0.39609306589075705	-0.08699181862144101	0.5	0.4614270592566149	0.6758912076718387	-0.9610404284429982	0.12215441180389998	0.5	-0.7731024865988037	0.49578860138844494	9500.0	0.9724039300900835	6011.0	0.9409901206484654	4185.0	0.8769619256609298
Elp6	4	0.025310797556814785	-0.5846557061338522	0.25	0.03742199351818356	0.9724994554705509	-1.2934674141977867	-1.361501512366079	0.25	-2.1489669775148945	0.12082563787684578	-0.5177219294946215	-0.5616544319082064	0.25	-0.6743405784942546	0.5484077590058152	9501.0	0.9967483223585188	10857.0	0.889841996245348	8926.0	0.8915027170417356
Triqk	4	-0.4331505865023971	-0.5849997668489079	0.25	-0.4797673387504323	0.6641992412638442	-0.826242833990822	-0.8316649574227355	0.25	-1.4938871579394568	0.23205629358642346	0.5525442036762436	0.642737638206544	0.75	2.7341674835250314	0.07168891431403411	9502.0	0.9580119039511221	9801.0	0.889841996245348	1537.0	0.8688130809597039
Dazap2	4	-0.5139902035103425	-0.5852037229329496	0.5	-0.7187529011594125	0.5242175864321079	0.47403370976500636	0.517400936508399	0.75	1.0327218196383372	0.3776919883807305	0.43286033657104506	0.40441503539988705	0.5	0.6572839753169664	0.5579254569791583	9503.0	0.9353387947416189	2177.0	0.9045660221286685	2523.0	0.8934488816517944
Dgkh	4	-0.3797205810499569	-0.5858336814239753	0.5	-0.38215641963757796	0.7278102412616694	-0.44288225587377045	-0.13772953169796429	0.25	-1.0026322357953186	0.38991523007596507	0.35170814756805274	0.3338304994597932	0.5	0.37270945924090076	0.7341393752803105	9504.0	0.9670399311755666	6338.0	0.9045660221286685	2899.0	0.9376698870183315
Pwwp2b	4	-0.5259815592040685	-0.5858577730955327	0.5	-0.5160381861477968	0.6414521119106565	-0.5622632317757522	-0.6708778632124287	0.25	-1.1528721142111529	0.3324862400635492	-0.6503152873546637	-0.3156019875625511	0.5	-1.1986543939415948	0.31671403294516376	9505.0	0.9544689952123466	9232.0	0.8998711791380146	7557.0	0.8688130809597039
Racgap1	4	-0.6036396267752465	-0.5862695125776768	0.0	-2.6090312713137473	0.07975157926148214	-1.7463648687130506	-1.438055076441009	0.25	-1.5494626264573033	0.21904094963761572	-0.24244480780618163	0.0	0.0	-1.0	0.3910022189557705	9506.0	0.9248624482023996	10966.0	0.889841996245348	5057.0	0.8688130809597039
Igfbp2	4	-0.5757236169543597	-0.5863576627567275	0.25	-1.3462054787596431	0.2709209876745456	-0.22758566432042976	0.14275352521126117	0.5	-0.3986471625159295	0.7168317814914029	-0.7421073027347513	-1.1511917591866432	0.25	-0.7692015251231188	0.4977859059632776	9507.0	0.9291302535167016	4413.0	0.9505235042169403	10778.0	0.8769619256609298
Fam83h	4	-0.2757782185605765	-0.586751441434499	0.25	-0.5513375964734736	0.6198088659791466	0.23785662125997548	0.647277870521152	0.75	0.2749283080335499	0.8012182524518736	-0.13708154780020404	-0.03384047465123574	0.5	-0.21676608954425128	0.8422948503059537	9508.0	0.9481150462778788	1602.0	0.9624620318858698	5612.0	0.9651524942191309
Naip2	4	-0.7415316447728418	-0.5868288889013091	0.25	-1.665142702415266	0.19447363785256683	0.6535365797232819	0.9022939373731249	0.75	1.080308663716035	0.3591094187177676	-0.6891242233853634	-1.1188627396161208	0.25	-1.4212092376205654	0.2503714851813613	9509.0	0.9248624482023996	789.0	0.9003539337643895	10722.0	0.8688130809597039
Dpm1	4	-0.7064104813479624	-0.5868438195028973	0.25	-1.6756459276623998	0.19240098015881837	-1.3084403212920845	-0.5113364990156997	0.25	-1.0874396062403133	0.35640252189838423	-0.2162585259881265	0.19761021224713596	0.5	-0.3760595111951692	0.7318916731145542	9510.0	0.9248624482023996	8481.0	0.8998711791380146	3693.0	0.9375396477926008
Zxdc	4	-0.26610456258592996	-0.5870237886044396	0.25	-0.3114485753687556	0.7758483112168914	0.06411081013938386	0.09644639459585556	0.5	0.24909610519424488	0.8193669302082935	-0.6839054099941	-0.4217283805931078	0.5	-0.766656965170829	0.4990923315217768	9511.0	0.9724039300900835	4741.0	0.9674223028954217	8226.0	0.8774837352217734
Bbs9	4	-0.37143646469439956	-0.5871943255081495	0.25	-0.7467087400310118	0.5094326690690075	-0.10841778767198312	-0.6193094727745477	0.25	-0.1358889957051304	0.9005149471487631	1.0136926478930228	1.5395384014501419	0.75	1.5509217190120097	0.21871028362505615	9512.0	0.9353319049033137	9022.0	0.98316823699325	199.0	0.8688130809597039
Sphk1	4	-0.9367285066017019	-0.5878976920132595	0.25	-1.5082818682263885	0.2286053130990518	-1.2349039068478773	0.13734950114358313	0.5	-0.7973951275733452	0.4835011367954387	0.7824866222099154	0.7208939504064841	0.75	1.245169282616334	0.30146885375819893	9513.0	0.9252569694290209	4446.0	0.9110820183540724	1300.0	0.8688130809597039
Cs	4	-0.7533541904829679	-0.5883622804721913	0.5	-0.9008889483518537	0.4340460500051129	1.0934854806849739	0.9841731923429895	1.0	3.6908017421118346	0.034497339912533474	1.1760524852453145	1.1168141046066768	1.0	2.8579981106051253	0.06468304503735163	9514.0	0.9305967062027254	615.0	0.889841996245348	523.0	0.8688130809597039
Zfp449	4	-0.3474688007693786	-0.5885415758728102	0.25	-0.4452799719591749	0.6862876090911357	0.7166165444576437	0.9666800511184386	0.75	1.336199498505219	0.2737956303143869	-0.7128451350674916	-0.6026676219854123	0.25	-1.31977129463079	0.2785855310078386	9515.0	0.962801124376246	647.0	0.898109490584964	9116.0	0.8688130809597039
Dpy19l3	4	-0.4054987823782719	-0.5886316677264151	0.5	-0.542049073311483	0.6254557186079129	-0.4491611679675422	-0.3557647460986483	0.25	-0.8840019593194443	0.44179759417678055	-0.02325893651420663	-0.09363578089287705	0.5	-0.056120958962628725	0.9587740386756919	9516.0	0.9495045942276606	7674.0	0.9068422102107031	6037.0	0.9918644700990122
Avl9	4	-0.9343337949971977	-0.5886474951513037	0.5	-0.773257819835419	0.4957092086952033	-0.38783970248396404	-0.3421694231917652	0.25	-1.3965646803570468	0.2569329603043098	-0.045202293462251325	-0.1524403094175734	0.5	-0.09472238982363185	0.930507540331405	9517.0	0.9353319049033137	7593.0	0.893094542799124	6505.0	0.9869538945290175
Zbtb39	4	-0.6241698346098672	-0.588844992176492	0.5	-0.7189789623834925	0.5240966573987962	-1.134868072742039	0.2663332126488551	0.5	-0.7193602089128754	0.5238927642833265	-0.2717206357820751	-0.5624327449272851	0.5	-0.40756852968250984	0.7109302843363331	9518.0	0.9353387947416189	3588.0	0.9167234053253834	8930.0	0.9307621260938217
Ctif	4	0.319769986626842	-0.5888695776930735	0.25	0.20590626201920292	0.850045425222614	-0.4206346871705306	-0.04425627935634996	0.5	-0.4468086364948078	0.6852993114597022	-0.39363000470500586	-0.6955703876894893	0.25	-0.7538462129560446	0.5057128211676835	9519.0	0.9820696293091938	5747.0	0.9423779414956643	9514.0	0.8814319361656803
Necab3	4	-0.4492781167640143	-0.5889149123639379	0.25	-1.568741601006251	0.21471624195619135	0.6643247183081613	0.6933194923610293	1.0	4.5630662371177495	0.01973702211500656	-0.31323784739275384	-0.6128603251726705	0.25	-0.8870077319739761	0.44040886154689474	9520.0	0.9248624482023996	1434.0	0.889841996245348	9178.0	0.8710104723011981
Slc39a7	4	0.8160657750124904	-0.5890477881050836	0.25	0.39579170769482047	0.7187263160046975	-0.6047558983193633	-0.30621551305633876	0.25	-1.3356537762398564	0.2739533385080807	-2.307775247920504	-2.0256280785992167	0.0	-1.706727606499307	0.1864126250592013	9521.0	0.9663897428208985	7396.0	0.898109490584964	11526.0	0.8688130809597039
Pmm2	4	-1.5115536240177143	-0.5893198958544366	0.25	-1.054473983624327	0.36908512832658696	-1.088784641560962	-0.8327155537581654	0.25	-1.248426754691305	0.30042991378675	-1.6625037032577932	-2.0857795838559987	0.0	-3.393091734368553	0.042677615673993474	9522.0	0.9291302535167016	9806.0	0.8998711791380146	11547.0	0.8688130809597039
Egr3	4	-0.5338667076548842	-0.5895294619660604	0.25	-0.4513542665383098	0.68236550447799	0.6323648486528646	0.6263776276885408	0.75	2.305486873071627	0.10446175371707227	1.331843743586691	1.2113825064737642	0.75	1.4668859158248289	0.2386845331392642	9523.0	0.9615721293264339	1699.0	0.889841996245348	418.0	0.8688130809597039
Cib2	4	-0.48387999413564586	-0.5902779789020228	0.25	-1.012526689489493	0.3858548487081497	-0.030849213710622894	0.1739535955285709	0.5	-0.050933043036552786	0.9625804229335003	-1.222119045933046	-1.0443231800918273	0.25	-1.7281523478162149	0.18240817329767167	9524.0	0.9291302535167016	4202.0	0.9933933283889483	10560.0	0.8688130809597039
Mppe1	4	-0.51266415221907	-0.5903029888923327	0.25	-0.8615195531092177	0.452309124540988	-0.25378536986548056	-0.6407907030459581	0.25	-0.33713927269556576	0.7582210095581585	0.39590103597799686	0.4593990012929976	0.75	1.104496991500079	0.35000852545097677	9525.0	0.9317325829659434	9116.0	0.9546828591729929	2263.0	0.8688130809597039
Sgms2	4	-0.696907367964855	-0.5906606627258079	0.5	-0.91537395490402	0.42749491588709476	-0.4096005778609293	-0.7602353801329422	0.25	-0.7670331408464813	0.4988990165838439	-0.21162416279384472	-0.36958031445132233	0.25	-0.946842954212607	0.4135716438782767	9526.0	0.9299952657539786	9555.0	0.9119681609783415	7905.0	0.8688130809597039
Mgll	4	-0.5042598032531165	-0.5912826627757345	0.25	-1.1358254484140178	0.33855884202558717	-0.1492292611137165	-0.14571570835928596	0.5	-0.23043045868418643	0.8325768032382763	-0.011848334523808401	-0.12394944206559083	0.25	-0.024721749960452177	0.9818293809167995	9527.0	0.9291302535167016	6400.0	0.97074998131376	6279.0	0.9959502036137681
Tor1a	4	-0.6546389520605448	-0.5914425811817408	0.0	-2.4378417314947614	0.0926785646734468	0.37811754984215556	0.15011572216059343	0.5	0.6427915889136008	0.5661106961695974	-0.3639350225635707	-0.6115810258116487	0.25	-0.6750593270476797	0.5480094523481379	9528.0	0.9248624482023996	4358.0	0.926847207267834	9168.0	0.8915027170417356
Leng1	4	-0.20180518841329304	-0.5920628690720139	0.5	-0.15711128352651263	0.8851355428262703	0.7602672024740096	0.0943196403115331	0.5	0.5355419470710053	0.6294322978469359	0.606168410249803	-0.11530252089886256	0.25	0.5226589334492969	0.6373550114039696	9529.0	0.986375672391746	4755.0	0.9345652437710612	6215.0	0.9152548466434768
Appl2	4	-0.33019617685505137	-0.5921812849219275	0.5	-0.43382334815260154	0.6937211027791287	0.7188166470005567	0.32421271295528126	0.5	0.6467473965135757	0.5638675344303821	-0.2040216306127833	-0.34919629075918807	0.25	-0.23741370026352426	0.8276256616046264	9530.0	0.962801124376246	3263.0	0.926732238211222	7791.0	0.9624721656847782
Dnaja1	4	-1.2253906113512019	-0.5922807403320723	0.25	-0.9008232185486118	0.4340759831939731	0.596274088354997	0.33975816179516377	0.75	0.7056873361562838	0.5312448205926383	0.57491123291706	0.6063552533865267	1.0	2.957525280614052	0.05966248521380312	9531.0	0.9305967062027254	3166.0	0.9205531597501877	1652.0	0.8688130809597039
Cfap157	4	-0.7507052288300304	-0.5926632120006028	0.25	-1.5561800422912981	0.21752320261592836	-0.535096804608062	-0.49556605751848026	0.25	-1.380595745964818	0.2612831106336139	-0.054865586103399644	-0.0688147785917223	0.5	-0.09142301291605662	0.9329189817706612	9532.0	0.9248624482023996	8398.0	0.8936783623279498	5860.0	0.9873096955367581
Rps7	4	-0.9153651229763091	-0.592831581170819	0.25	-0.5873265492174251	0.5982616505948495	-0.3156064646933935	-0.8531921237772937	0.25	-0.2677691224783579	0.8062318720312585	-0.34268621806509714	0.0	0.0	-1.0000000000000002	0.3910022189557704	9533.0	0.945728146365119	9857.0	0.9632141244269712	5057.0	0.8688130809597039
Msantd1	4	-0.47380020440585763	-0.5928607464358637	0.25	-0.5891291801222549	0.5971964196043381	-0.3103013944021191	-0.11493531270842705	0.0	-1.473315322291074	0.23708768695549032	0.27584033482218917	0.3951224143245764	0.5	0.7830270019175808	0.4907373604084868	9534.0	0.945728146365119	6188.0	0.889841996245348	2584.0	0.8769619256609298
Dnajc24	4	0.048493556919044056	-0.593039385267584	0.25	0.06356427018233021	0.9533154783244523	-1.0122708592912772	-1.2843287090626776	0.25	-1.2062794827138437	0.31416184177614864	-0.7556643704767165	-1.7457590543883488	0.25	-0.4507115177582112	0.6827798881147077	9535.0	0.9942128779693136	10752.0	0.8998711791380146	11396.0	0.9249921097975999
Rbbp4	4	-1.1163997115550577	-0.5931065209611208	0.5	-1.0454422725809462	0.3726355861161631	0.9555444268426252	0.45882606814617777	0.5	1.1684847569659622	0.32702038920161747	0.6493876210101819	0.0	0.25	1.0	0.3910022189557705	9536.0	0.9291302535167016	2519.0	0.8998711791380146	5057.0	0.8688130809597039
Ube2g1	4	-0.036405881623929714	-0.5931210354447113	0.25	-0.0463423973607469	0.9659497107349758	-0.5335222144390344	-0.25062580130049883	0.5	-1.1454460703404896	0.33511813694657167	0.4046500305930717	0.8128065786306249	0.5	0.38996380323167845	0.7226014195067807	9537.0	0.9967483223585188	7060.0	0.8998711791380146	1063.0	0.9346327278196799
Tmbim6	4	-0.4406324574605586	-0.593179748913353	0.5	-0.4793156315287937	0.6644856951603986	-0.17167116178564595	-0.2895088179568399	0.5	-0.35411306042062424	0.7466809649733251	0.18383270904972207	0.272690982616262	0.75	0.4998111046635017	0.6515662885515925	9538.0	0.9580119039511221	7299.0	0.9538598709153613	3247.0	0.9176758269997678
Pomp	4	0.29895709056683817	-0.5933757931806528	0.25	0.13344899580035674	0.9022871120733267	-0.9074476730147008	-1.4089319309379662	0.25	-0.7802296357449562	0.4921567450352992	-1.012650278174031	-1.3190781897281385	0.25	-0.9491055041852205	0.41258681545185344	9539.0	0.987801512633531	10921.0	0.911253808187924	11018.0	0.8688130809597039
Ppl	4	-0.33384678196561424	-0.5937691801978571	0.25	-0.7091382067644584	0.5293815447872444	0.7059471419925744	0.2384385912498352	0.75	1.1114273853976107	0.3474430561780404	-0.7603092920025819	-0.8003437073098904	0.25	-1.3097171024329226	0.28156051501290136	9540.0	0.9353387947416189	3775.0	0.8998711791380146	9883.0	0.8688130809597039
Cped1	4	-0.3106476904182928	-0.5938633533825864	0.25	-0.5811345116991014	0.6019309887492778	-0.44286253352517824	-0.42486666909252335	0.25	-2.1370109003355586	0.12219786484581621	-0.40013451608269446	-0.45121633601598804	0.25	-0.7040104689651026	0.5321521105382037	9541.0	0.945728146365119	8042.0	0.889841996245348	8389.0	0.8870663647132596
Snx21	4	-0.5455190873282497	-0.5939175750747558	0.25	-1.1075913205403016	0.3488607740689163	0.17611869573345396	0.09692983139042952	0.5	0.4666187873114442	0.6725687771616059	0.1244438330548634	-0.10081714171567713	0.5	0.06596943905063192	0.9515523607598348	9542.0	0.9291302535167016	4737.0	0.9399591586884514	6108.0	0.9907227550562662
Mrpl38	4	-0.6719668916933271	-0.5940793591538278	0.25	-1.3440392727624373	0.27154059752838333	-1.8154385700988536	-1.7310135684061407	0.0	-3.962994439265673	0.02869734722762452	0.11507965906896817	0.38257881282076855	0.5	0.19098891842132626	0.8607287932738092	9543.0	0.9291302535167016	11237.0	0.889841996245348	2640.0	0.970358055406496
Map2k1	4	-0.805082864508243	-0.5942244067194742	0.5	-0.5294477046946706	0.6331718867773781	-0.6589621977292968	-0.16935494025108022	0.5	-0.6090125126717203	0.5855367130136785	-1.7418277870741798	-2.2399191501290048	0.0	-2.9818282956227415	0.058511407300487914	9544.0	0.9507329408746565	6555.0	0.9275849775314639	11592.0	0.8688130809597039
Prdx3	4	-0.3516768818901707	-0.5943966910343264	0.25	-0.6054247002926053	0.587628383335956	-1.7075463940553997	-1.4106061174597522	0.0	-2.2443982580251998	0.11051001534686383	1.1495011009246385	1.2841829546792027	1.0	2.568253637089553	0.08261848744798585	9545.0	0.9418420097448593	10924.0	0.889841996245348	354.0	0.8688130809597039
Nxt2	4	-0.6124512480223263	-0.5950402788668654	0.0	-5.002529974437583	0.015371107635460573	-0.16179125769052333	0.1054330630254062	0.5	-0.2679747294218285	0.806087708130506	0.32343410075434015	0.31600123157873405	1.0	3.181640824738965	0.05003093298928012	9546.0	0.9248624482023996	4678.0	0.9632140689618282	3006.0	0.8688130809597039
Insl3	4	-0.5132991653952756	-0.5955210016145913	0.25	-1.361917647600861	0.266471474313825	-0.40685022727269343	-0.3224479652635085	0.0	-2.6184441437057653	0.07910731261893887	-0.16843044121413614	-0.2875378216474809	0.25	-0.5354600029605844	0.629482482787905	9547.0	0.9291302535167016	7475.0	0.889841996245348	7361.0	0.9127491265872654
Mmp12	4	-0.7742525437056276	-0.5955671408450272	0.25	-1.6378116817826955	0.1999862045020353	-0.228040761928668	-0.03650533079436462	0.5	-0.6702071739274228	0.5507026935393554	1.2024524930006737	1.5245333527104634	0.75	1.5127654504326504	0.22754197072166404	9548.0	0.9248624482023996	5685.0	0.9228932466928236	207.0	0.8688130809597039
Fbxo15	4	-0.36103411931140317	-0.5955821875956426	0.25	-1.1579611501164377	0.3306945942278975	0.07443615378174862	0.03850210453974173	0.5	0.1589170992573179	0.883829902216112	0.7815900282460125	0.7487678205294797	0.75	1.753925801995947	0.17772035491464755	9549.0	0.9291302535167016	5149.0	0.9810197580991107	1213.0	0.8688130809597039
Lca5	4	-1.1886340227540597	-0.5960827601167371	0.25	-1.4367485572955676	0.246327341259239	-0.18952858313841553	-0.4064735724771186	0.25	-0.535763190371302	0.6292968154443798	-1.0473236805892452	-1.0799199817347633	0.0	-8.542610736182777	0.0033703819329746866	9550.0	0.9276934958852244	7951.0	0.9345652437710612	10644.0	0.8688130809597039
Fez2	4	-0.5780115760282002	-0.5962795266550405	0.25	-0.8828651311314283	0.4423238522044287	0.3886488390059558	0.7890808493512425	0.75	0.7504839528249101	0.5074623494020597	-1.129781729694842	-0.8812287835011081	0.0	-2.426267489363164	0.09364207387175148	9551.0	0.9305967062027254	1102.0	0.912247188562529	10150.0	0.8688130809597039
Nono	4	0.1898287626553558	-0.5964054014596399	0.25	0.1664312694791417	0.8784023870692808	0.47248886156967385	0.532708291832839	0.75	2.4570728838578906	0.09110428356082355	0.2792278744476814	0.20647060242267856	0.5	0.8265671204961232	0.469087941726546	9552.0	0.9858156422902006	2099.0	0.889841996245348	3633.0	0.8730371921909581
Parp8	4	-0.6776524134069792	-0.5964759356560391	0.0	-2.0385502361213086	0.13423383177424053	-0.007186547060685611	0.4359236795503393	0.75	-0.013537271043021154	0.9900490869796597	0.5487119271547124	1.0279254084929086	0.75	0.8288279538311012	0.46798648874700305	9553.0	0.9248624482023996	2643.0	0.9985715673155456	642.0	0.8730371921909581
Eral1	4	0.03642093287543924	-0.5964769852430105	0.25	0.04525275255030653	0.966749595389494	0.1462117551908561	-0.8635001751396414	0.25	0.10436303568241988	0.9234672708982065	0.6403589539762674	0.9496489333506133	0.75	1.6605110157975858	0.19539564455978542	9554.0	0.9967483223585188	9881.0	0.9874635608648754	781.0	0.8688130809597039
Slco5a1	4	-0.18323722367483464	-0.5967794844573475	0.25	-0.12711389384522148	0.9068918165028139	0.18525599724407515	0.24599006588730019	0.75	0.9305120503939107	0.4207444798381927	0.40209222608177114	0.4321597887254568	1.0	7.754682042826332	0.004460381716228334	9555.0	0.9880134465679709	3720.0	0.9063156717736436	2394.0	0.8688130809597039
Cyp2c29	4	-0.4955142907854431	-0.5968169236070054	0.5	-0.8799497809420151	0.4436759764527111	-0.4351986593023369	-0.2986212894015299	0.0	-1.8230650576635772	0.16581259076132068	0.3737998919560459	-0.132432909781329	0.25	0.4730957951095848	0.668437849845064	9556.0	0.9305967062027254	7352.0	0.889841996245348	6343.0	0.9207957611182895
Ap1s1	4	-0.607075317427552	-0.5969901570523098	0.25	-1.0045253276254937	0.38913524175520076	-0.6336883247337548	-0.667804596168731	0.25	-1.0350435015232997	0.37676422359428635	0.8277109829525777	0.8367183373547986	0.75	2.148957432053153	0.12082672606153012	9557.0	0.9291302535167016	9226.0	0.9045660221286685	1001.0	0.8688130809597039
Tnip2	4	-0.8277796675242969	-0.5970228391532464	0.0	-2.3829652992703556	0.09735693676563402	-1.3724303852689266	-1.6518525475409223	0.25	-1.3562186217091976	0.26807632766394707	-0.8943911137992586	0.04047777728019927	0.5	-0.7436840608338144	0.5110157914349021	9558.0	0.9248624482023996	11174.0	0.8956104451839753	4758.0	0.8825195157148774
Arfgef3	4	-0.4185300710813931	-0.5971886641155115	0.5	-0.4207240063073518	0.7022773821077594	-0.8027018926121013	-0.7864606354751069	0.25	-1.502439664875381	0.22999907756556826	-0.2593163966931963	-0.2204380739457375	0.5	-0.8446218254533773	0.4603542431644853	9559.0	0.9646214335126537	9642.0	0.889841996245348	6959.0	0.8710904102746498
