analysis	disease_name	compartment	role	gene	n_case_donors	n_control_donors	delta_log2_cpm	hedges_g	p	fdr	mean_case_detection_fraction	mean_control_detection_fraction	positive_nominal	negative_nominal	positive_fdr10	negative_fdr10	dir
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	C15ORF48	9	13	0.6006238207308918	0.64471453240683	0.09641454795683589	0.9414172550082021	0.20385602865887972	0.18916738273133923	False	False	False	False	0
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	CALR	9	13	0.1942168153965369	0.4599139251798718	0.23767203625254843	0.951157311620027	0.5384814620331757	0.610657603931207	False	False	False	False	0
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	IFI30	9	13	-0.020576574024563143	-0.042471607896765025	0.9215130357964559	0.9990053045348096	0.3205533092930727	0.38846680568712316	False	False	False	False	0
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	APOE	9	13	0.00448245949482029	0.005285927996099576	0.9896695716766536	0.9990536262811313	0.3644037825035702	0.41517182894963855	False	False	False	False	0
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	LGALS1	9	13	0.19550750872083533	0.33888545573897416	0.36170992314534156	0.9621803366179229	0.7435122048331027	0.7460727631559657	False	False	False	False	0
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	CTSS	11	14	-0.10322742318160127	-0.06744567556803774	0.878060712095007	0.9621899040726098	0.1559742347681707	0.17957663173846147	False	False	False	False	0
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	CHI3L1	11	14	-0.13573704214832238	-0.14336345149237004	0.735797435242933	0.9175383217281824	0.013141497356427688	0.01526295251938378	False	False	False	False	0
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	MERTK	11	14	-0.012818719259998224	-0.01259062454358373	0.9752198707670336	0.9937539227105894	0.005856691676727677	0.008455490402028306	False	False	False	False	0
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	ACSL3	11	14	-0.14684289988839705	-0.3330087869127426	0.41835891061565667	0.8443031767323348	0.29722492430236563	0.3954246995043628	False	False	False	False	0
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	MGLL	11	14	0.3557217700225994	0.18079379985483404	0.6112130239321033	0.8769936569682236	0.37421254961885636	0.4798644340285866	False	False	False	False	0
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	SCARB2	11	14	-0.06571850479171637	-0.22463574547758397	0.5680879085132863	0.8625890323090718	0.29937671775278457	0.4019208916658959	False	False	False	False	0
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	SPP1	11	14	-0.2980670898705471	-0.33655702345029237	0.3712894656493204	0.8441184433525579	0.0006749965193110255	0.0017367963302682102	False	False	False	False	0
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	TREM2	11	14	-0.04620347242121353	-0.08010265645530089	0.8371783834230254	0.9509732033148887	0.0006629816867259303	0.0008170800251073027	False	False	False	False	0
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	PLA2G7	11	14	0.03172992926407964	0.055894887490348176	0.8885822210320494	0.9652231640360576	0.0011229578674089072	0.0010705691831491252	False	False	False	False	0
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	GPNMB	11	14	0.8295357082774462	0.6190305698423485	0.13478977286792967	0.8441184433525579	0.013537251378254744	0.008600679708148566	False	False	False	False	0
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	SNX10	11	14	-0.13063138684952214	-0.1759315030950543	0.6732202924757644	0.8933635893197601	0.004860172969428628	0.006897435142954181	False	False	False	False	0
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	TBXAS1	11	14	-0.735422938275129	-0.67242985594394	0.12877282341386764	0.8441184433525579	0.03328418756689266	0.054422786834037964	False	False	False	False	0
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	LAMP2	11	14	-0.04481147857983636	-0.07065273391801799	0.8535487724846279	0.9544199455527114	0.40136362094358485	0.48973053623399493	False	False	False	False	0
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	CTSB	11	14	0.18554240969841018	0.4970816398033527	0.2562444063349048	0.8441184433525579	0.3590596252039617	0.41596270876893277	False	False	False	False	0
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	MSR1	11	14	0.07774178744735967	0.30467734784531403	0.44509603264368325	0.8443031767323348	0.000298981828140134	1.665098698725367e-05	False	False	False	False	0
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	FABP5	11	14	0.05803282847281466	0.04109752437737796	0.9241440112303917	0.9772627834078683	0.06982264198863723	0.06980864479177266	False	False	False	False	0
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	CTSD	11	14	-0.0029094047408495527	-0.009543688808126626	0.9810079696917273	0.9950264754667367	0.3823235829238023	0.4569900819658955	False	False	False	False	0
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	CD44	11	14	-0.070787341889746	-0.14706207316795178	0.7083058641984465	0.9076031715464535	0.36327362599105506	0.4594800365411869	False	False	False	False	0
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	LIPA	11	14	-0.09157950361623612	-0.07791811561479525	0.8588689350178079	0.9564627183477659	0.0573437168816264	0.0713715545136304	False	False	False	False	0
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	LTA4H	11	14	0.2673381160282746	0.4379344644881933	0.27763567303120196	0.8441184433525579	0.09869356707301473	0.13533571534307554	False	False	False	False	0
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	LAMP1	11	14	0.014790181724892548	0.030979726801184177	0.9359063630548685	0.9812373041533088	0.39706654138504666	0.47574490450170465	False	False	False	False	0
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	LGALS3	11	14	0.016134811473230926	0.053135560313089115	0.8941740699190425	0.966983740259218	0.47306289522036243	0.532501949727923	False	False	False	False	0
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	C15ORF48	11	14	0.651159326688751	0.40644001238693894	0.3166056452956435	0.8441184433525579	0.013781252918105658	0.013452116738299632	False	False	False	False	0
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	CALR	11	14	-0.019372193914986013	-0.043401501297917554	0.9050918995257362	0.9710477345481804	0.5021422705234818	0.5661713120951116	False	False	False	False	0
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	IFI30	11	14	-0.09020292384526707	-0.10368373869230263	0.8065191190220313	0.9401472987439068	0.011827262290570035	0.01447908888242927	False	False	False	False	0
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	APOE	11	14	0.6985491224088567	0.4210305094107086	0.3035238683995677	0.8441184433525579	0.017866616116470255	0.008841583360713856	False	False	False	False	0
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	LGALS1	11	14	0.1935256950107398	0.4372463496417769	0.24292739068595634	0.8441184433525579	0.2619451550770567	0.2994269443248499	False	False	False	False	0
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CTSS	10	14	0.09368705754572915	0.17884523572935854	0.6511872884473323	0.9533642084230325	0.10444129305183336	0.1142086829300917	False	False	False	False	0
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CHI3L1	10	14	0.04735832712859778	0.030933960946342196	0.9401509586647142	0.9956978682109932	0.004290061869618577	0.0033789611073090395	False	False	False	False	0
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	MERTK	10	14	-0.1909556520164668	-0.17755022839824053	0.6322830502340101	0.9502917439563704	0.018715080963921795	0.022037585050220354	False	False	False	False	0
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	ACSL3	10	14	0.2842594190885892	0.37964573525139583	0.3370259905203181	0.8899512965719504	0.17214451472603287	0.16222064488197857	False	False	False	False	0
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	MGLL	10	14	0.3943871285391367	0.22376046652851084	0.5211295672773925	0.9213025002020903	0.28193019739609876	0.3359025253050906	False	False	False	False	0
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	SCARB2	10	14	0.035769642203931085	0.05484352204198767	0.8732696425940306	0.987567874796392	0.2315417913683891	0.2897274764909384	False	False	False	False	0
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	SPP1	10	14	-1.454258359041828	-0.7243286421105786	0.07108507185535055	0.8414957034907469	0.008654439573637446	0.03380607209213722	False	False	False	False	0
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	TREM2	10	14	0.32660077827062295	0.4991302433778893	0.27293978609578107	0.8751192710047316	0.0006768844462717997	0.00046661658386387125	False	False	False	False	0
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	PLA2G7	10	14	0.07734095768634286	0.12387388820430684	0.7533797516945184	0.9656493871143955	0.0007030658573023532	0.00030068536252070174	False	False	False	False	0
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	GPNMB	10	14	0.1493525173962187	0.3171675892042731	0.3806180633474476	0.8990487962190338	0.3357251552840397	0.35996292687564607	False	False	False	False	0
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	SNX10	10	14	-0.13123743372760388	-0.1073889876374655	0.7958650520559081	0.9724510756056848	0.004169366444512239	0.004079021357878733	False	False	False	False	0
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	TBXAS1	10	14	-0.4158361979893884	-0.43362144927901813	0.27173687663995	0.8751192710047316	0.0018850353682604314	0.002929581598751264	False	False	False	False	0
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	LAMP2	10	14	0.11263120198447041	0.19076489268263178	0.6013600021778209	0.9424037159540073	0.2141220758441102	0.2365950623887185	False	False	False	False	0
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CTSB	10	14	-0.08022021729357931	-0.33205933821095845	0.3750693263777868	0.898254039755736	0.26606324631936124	0.30578865370319613	False	False	False	False	0
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	MSR1	10	14	0.08655696860524265	0.07784037199394872	0.8477266798415466	0.9830014867781415	0.0018884022777438069	0.0032727947806773725	False	False	False	False	0
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	FABP5	10	14	-0.14732344312712797	-0.24018650787829765	0.5157515530590813	0.9199510210088836	0.21569412852256767	0.25187674585654335	False	False	False	False	0
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CTSD	10	14	0.06306501800815845	0.1772617619192298	0.6394724204059287	0.9528873603233067	0.30863226261320675	0.3587622524928231	False	False	False	False	0
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CD44	10	14	0.03035288553046378	0.07869544389971951	0.8379573778257562	0.9810530979920092	0.32742267761522725	0.3688015511911066	False	False	False	False	0
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	LIPA	10	14	-0.3201725837747844	-0.6247925884249086	0.17004963602437095	0.8602258972670206	0.10279854660500205	0.13902316787168362	False	False	False	False	0
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	LTA4H	10	14	-0.08313372694933285	-0.23653380850093203	0.5894229753238601	0.9379643755784496	0.09325846610472091	0.10835550998476136	False	False	False	False	0
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	LAMP1	10	14	-0.13619580270188614	-0.5552306565235509	0.15179121614813354	0.8539975905223168	0.34927014371661047	0.42873811711195636	False	False	False	False	0
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	LGALS3	10	14	0.00818032536675517	0.024504468812668805	0.9511944085037065	0.9968879105289701	0.7781704830225067	0.804768867499462	False	False	False	False	0
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	C15ORF48	10	14	0.47606829640374704	0.3979900689196039	0.36320078991451693	0.8977501225891201	0.003506166989074436	0.0034965456306553767	False	False	False	False	0
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CALR	10	14	0.11482438590074118	0.24432189803952772	0.5041320706532729	0.9172147811025995	0.4532839442159953	0.5146235219772564	False	False	False	False	0
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	IFI30	10	14	-0.19367091632440037	-0.16990982157582094	0.6991333325793911	0.9613120915446182	0.013264055553071016	0.01317369161624152	False	False	False	False	0
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	APOE	10	14	0.4829569845518886	0.6357392079862346	0.13516409063004212	0.849377528750745	0.33464652660652616	0.26037420173568165	False	False	False	False	0
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	LGALS1	10	14	0.18282662021059615	0.26998078305204226	0.4749954670136797	0.9106814547763025	0.7797323616676244	0.7407727635620843	False	False	False	False	0
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	APOE	3	19	0.21006973448505217	0.1398887870155222	0.8954803441830226	0.970618794829972	0.02518507195886488	0.03267732814553834	False	False	False	False	0
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	SCARB2	3	19	0.23590471940332058	0.5284597154076082	0.18603714397443485	0.8031668076977697	0.6470605071233902	0.672458535804522	False	False	False	False	0
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	LGALS3	3	19	1.0680418726573433	0.6485590244168923	0.055445463547665344	0.5422890529193606	0.08550450699726864	0.08259640286011134	False	False	False	False	0
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	SPP1	3	19	3.0200652879584116	1.3413270911373754	0.15865720591608498	0.7801744256819285	0.5154820087701648	0.09434739452487231	False	False	False	False	0
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	LGALS1	3	19	1.9565968059236245	0.9798009418776451	0.26761366285100574	0.8369925041539079	0.22765527712102582	0.09954253513760801	False	False	False	False	0
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	MSR1	3	19	0.5641690651960722	0.9769705508583697	0.5377777193405008	0.8827927041182356	0.008375209380234507	0.0014233854303891123	False	False	False	False	0
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	IFI30	3	19	0.8121457014185558	0.7573935564109164	0.015179236957665841	0.33543888318206033	0.017873089178072055	0.013079380140768253	True	False	False	False	+
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	LIPA	3	19	0.11810659752605268	0.16184773619441267	0.9141154302878414	0.9757747229288604	0.2322078401206615	0.196906149313374	False	False	False	False	0
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	LTA4H	3	19	0.23344360305308243	0.31886394789223355	0.2355549784337291	0.8277616267794201	0.2037868542826794	0.25954759155078416	False	False	False	False	0
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	MERTK	3	19	0.18992457354090442	0.3056033682202463	0.7821075468400398	0.9401248872765676	0.005025125628140704	0.0032346940764897756	False	False	False	False	0
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	CALR	3	19	-0.11756981298288416	-0.2920640796928518	0.668736068531794	0.9118386333785319	0.6769569734478775	0.7747723457284245	False	False	False	False	0
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	GPNMB	3	19	-0.06939264516460852	-0.05348295797710803	0.9289409487662558	0.9793869800970124	0.1007097796324878	0.15822924733413804	False	False	False	False	0
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	SNX10	3	19	0.32469803846291434	0.4657947118896315	0.11148444564117305	0.6942555696089393	0.27808321363974575	0.32265561574863444	False	False	False	False	0
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	FABP5	3	19	1.6780556527368073	1.1203694607971248	0.34458007862832085	0.8546190254598752	0.4735738024488494	0.21896035618391418	False	False	False	False	0
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	MGLL	3	19	0.42340179087787577	0.4014447467720414	0.5133813080607952	0.8819046809187733	0.01779328034813319	0.010818089441336784	False	False	False	False	0
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	CHI3L1	3	19	1.4550110488645953	1.4190040325879818	0.28311937116810465	0.8418696283881719	0.02148603097793494	0.0021580199055216943	False	False	False	False	0
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	CTSS	3	19	2.6498908339776883	2.0876225828326955	0.07766433594503276	0.6147695293050074	0.08180546601633872	0.017773354250157115	False	False	False	False	0
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	TBXAS1	3	19	0.6875135885009205	0.6298855344796397	0.2975847246403061	0.8438568762349704	0.025338399267614418	0.026586126465627944	False	False	False	False	0
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	C15ORF48	3	19	0.8197640443425547	1.0700803859164902	0.2551398566301295	0.8365891046684474	0.5845129510859937	0.4621826321707616	False	False	False	False	0
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	ACSL3	3	19	-0.1683073789686098	-0.28169200621334844	0.6419396452445081	0.9053962886880326	0.16856882953313565	0.23673059137850175	False	False	False	False	0
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	LAMP1	3	19	-0.33235586425149233	-0.7645817469735781	0.4223244749921809	0.8669080024836533	0.514805245618161	0.6613763155006604	False	False	False	False	0
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	LAMP2	3	19	0.07187048522185702	0.21598996710401808	0.6588292931974749	0.9090330110604044	0.5332853536801031	0.5546427840200386	False	False	False	False	0
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	CTSB	3	19	0.775497337218674	1.0746736268835213	0.3669365625342621	0.859386849466469	0.5531244921032897	0.48871311691922087	False	False	False	False	0
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	CTSD	3	19	-0.03316212158579379	-0.06331694855677737	0.9209896036922971	0.9775140052931681	0.5550639646148878	0.6448302886897906	False	False	False	False	0
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	CD44	3	19	0.6608672540575089	0.7405585387434034	0.19285515709645087	0.807547187858768	0.444009938440265	0.3713841325486959	False	False	False	False	0
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	PLA2G7	3	19	0.6269568781269226	0.74245154212225	0.573818814112746	0.8897552081229917	0.006700167504187605	0.0019735403116758234	False	False	False	False	0
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	APOE	5	19	-0.4214794763900116	-0.24015397772788336	0.681804691238913	0.8550974323167888	0.04532800332397292	0.04680543210458899	False	False	False	False	0
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	SCARB2	5	19	-0.2735435542452791	-1.0429455585038363	0.023566144190654156	0.42139953974846445	0.639623165693307	0.6537379139654558	False	True	False	False	-
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	LGALS3	5	19	-0.10173999517393462	-0.3174229483251017	0.4521508887605377	0.7344543334677933	0.8122373852595455	0.7773665148889904	False	False	False	False	0
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	SPP1	5	19	0.6545529567200088	0.8564727990359956	0.21025196157457138	0.5902996521848497	0.7936621778838521	0.6280616855404476	False	False	False	False	0
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	LGALS1	5	19	0.04237803966404208	0.038081277632108314	0.927477349886169	0.9707635101226906	0.4123412595610585	0.36014054228139925	False	False	False	False	0
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IFI30	5	19	1.0535718185009109	0.7468676550828032	0.1623869236757709	0.559665614670554	0.05418189385288309	0.01983577976633554	False	False	False	False	0
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	LIPA	5	19	0.8897263616758986	2.573710856120661	8.74125080186502e-09	0.00014565546211147684	0.2747903329058289	0.15708538897476262	True	False	True	False	+
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	LTA4H	5	19	0.28310471536718307	0.6713342785018975	0.28757658167878664	0.6289197298652474	0.32267634900331366	0.25447461361971163	False	False	False	False	0
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	MERTK	5	19	-0.4476444285420065	-0.33212952638939347	0.4579625208449114	0.7385105472601141	0.0185707826575488	0.03279050325965867	False	False	False	False	0
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	CALR	5	19	0.12110908311592183	0.313339561906014	0.564158298825626	0.7952431886753579	0.8090340706292956	0.7751318667402916	False	False	False	False	0
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	GPNMB	5	19	0.9489872989173516	0.8777864255534058	0.013332346371422709	0.37991444330592	0.016381304143001058	0.009675121061240877	True	False	False	False	+
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	SNX10	5	19	0.6252872388207651	0.8121479926572125	0.1420193221609141	0.5434574798753338	0.3837814359055606	0.27589641578279	False	False	False	False	0
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	FABP5	5	19	-0.02142374202674091	-0.021640498989573247	0.9433020593107618	0.9762277010306952	0.23901558939286263	0.21800092614882244	False	False	False	False	0
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	MGLL	5	19	-1.2486520666913927	-1.3571807245983145	0.004467565563252946	0.27476383323165565	0.079046619215664	0.19681831197451044	False	True	False	False	-
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	CHI3L1	5	19	1.6727938231365393	1.2689451895490835	0.10802021344198655	0.5244543087524359	0.20837384354874647	0.06724097463582386	False	False	False	False	0
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	CTSS	5	19	0.6607742092953259	1.4398447936871996	0.05881396757651719	0.4780592301089089	0.49517570687035184	0.3407623580384698	False	False	False	False	0
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	TBXAS1	5	19	0.4085780384176563	0.396814898542627	0.46772351836046777	0.745022278527665	0.015023977772655739	0.011282195986791713	False	False	False	False	0
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	C15ORF48	5	19	1.6036534888155112	0.9029928950290897	0.09011571372042795	0.5095768187996199	0.3483260800690927	0.149903957426192	False	False	False	False	0
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	ACSL3	5	19	-0.06557203120504074	-0.13332719703125342	0.7537601442229861	0.8913423662754678	0.30960408969444136	0.31075755511000613	False	False	False	False	0
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	LAMP1	5	19	0.08052483186742077	0.3317511844626284	0.505038466076528	0.7650619063670124	0.6962166519515202	0.6598045946859928	False	False	False	False	0
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	LAMP2	5	19	0.2571577601339108	1.0156925297944353	0.1357731846632882	0.5374696550561479	0.7098390326949242	0.6269438321505256	False	False	False	False	0
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	CTSB	5	19	0.5918110193601107	1.0753343498331474	0.05802711509368968	0.4780592301089089	0.6950955848462349	0.546521073743047	False	False	False	False	0
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	CTSD	5	19	0.39646178714521696	0.9943073160103133	0.12680406812457187	0.5340692752982437	0.806609694897006	0.743497079839787	False	False	False	False	0
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	CD44	5	19	-0.13073570226269737	-0.6040265667639538	0.24757357089853166	0.607286414269698	0.9088932636804413	0.8818918761855666	False	False	False	False	0
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	PLA2G7	5	19	0.4781033914834252	1.2175758582038674	0.05745075884584701	0.4780592301089089	0.00262560983402749	0.0005370859482051483	False	False	False	False	0
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	APOE	5	18	0.4964498741920045	0.3648679577906537	0.6389452503149488	0.8443043546008672	0.032235696291540994	0.01053766298304275	False	False	False	False	0
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	SCARB2	5	18	-0.19293360478345978	-0.5047736609129172	0.47781944802847265	0.758593684074687	0.3859818009284456	0.44559101446547156	False	False	False	False	0
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	LGALS3	5	18	-0.20785046812995667	-0.3764987807771172	0.5026464776287568	0.7718426122198799	0.5240814571451786	0.6051925424975875	False	False	False	False	0
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	SPP1	5	18	2.8689103575128616	1.6339378211016256	0.04699923796066398	0.554745260347751	0.4672376149094772	0.05465450149839152	True	False	False	False	+
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	LGALS1	5	18	0.829488526147272	0.8161548180156781	0.10732883307043377	0.6051434810002234	0.32551451342720755	0.21115770735917674	False	False	False	False	0
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	MSR1	5	18	-0.14028963293243307	-0.4434106958443284	0.15761814257517698	0.6188308014698072	0.00020817069997397866	0.0006083398312243613	False	False	False	False	0
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	IFI30	5	18	1.0955815441823442	0.7152519148377985	0.24927315792773355	0.650680615042498	0.04742409745086369	0.029616673737587036	False	False	False	False	0
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	LIPA	5	18	0.8233808448942268	1.501256016064629	0.01279529222945946	0.431684730046572	0.151389287590989	0.09985496327834215	True	False	False	False	+
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	LTA4H	5	18	0.4274975647588395	1.0880483125068248	0.008724161004636148	0.3932250390453136	0.3298425448511997	0.27127483792004586	True	False	False	False	+
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	MERTK	5	18	-0.28535247071632464	-0.3553650771692621	0.3597940085385594	0.6990128317573617	0.01920807332125322	0.025077491284822017	False	False	False	False	0
