contrast	gene	log2fc	p	padj_calc	source_url
GSK761_M1_8h_LPS_vs_DMSO	FABP5	-0.4983369107540189	0.682578790219946	0.7917342356967809	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	GBP1	-0.374933149442083	0.0138257096425193	0.03573005873708118	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	GPNMB	0.00321686907449747	0.985475627711972	0.9931283347692008	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	HLA-DMA	-0.20653332837628	0.08562301751058951	0.16584638526825896	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	HLA-DMB	0.3838076495646889	7.3947042062178e-05	0.0003523675623240735	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	HLA-DPA1	-0.1365334909491449	0.219973007537122	0.3486698034300443	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	HLA-DPB1	-0.0733211714212848	0.4857686323952549	0.6274656698039497	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	HLA-DRA	-0.169688050879026	0.0361857657247107	0.08144864870797745	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	HLA-DRB1	-0.1370345830997929	0.159792293544812	0.27289005834702396	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	HMGB1	-0.199098263831336	0.135219166461303	0.23949736786856873	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	HMGB2	0.778936642411239	1.28034926657812e-05	7.189728522865048e-05	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	IFI30	-0.294834270927647	0.285722811959089	0.42536520804540356	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	IL10	0.355368492864221	0.137583237603079	0.24267007930358186	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	IL12A	3.02952248140688	2.96114343178405e-18	1.1841707641309336e-16	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	IL12B	-1.15763873579643	0.09282761261791028	0.17725316650821576	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	IL1B	-0.5830940988331549	0.2349848592958289	0.3667989375841274	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	IL6	-1.72306271493238	0.000119327575550437	0.0005396903377720706	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	IRF1	-0.159782978877754	0.279808147562695	0.4185065274260847	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	JAK2	0.2252046907421859	0.136063600212212	0.24060841653043383	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	LAMP1	0.207685979858574	0.00201018001514462	0.006665893903811751	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	LAMP2	-0.09132500293139248	0.4565675386016629	0.6017079958105487	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	LAMP3	-0.949519522591452	0.104977436298726	0.19545042909178595	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	LIPA	-0.25882384848734	0.000707522084635488	0.0026440087288939922	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	LPL	0.546942032029165	0.391465606000621	0.5390557360136646	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	MERTK	1.18599617046752	4.07631191702256e-07	3.1535592462250257e-06	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	MSR1	0.0933669357734329	0.806806981132796	0.8796485705493647	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	NFKBIA	0.5580054073792599	0.00393300694262655	0.012013351358892166	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	NFKBIZ	0.6445223835727109	0.00875172077571672	0.024132568486638462	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	PLIN2	1.14944356175033	3.39372000910425e-12	6.035374905079842e-11	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	PTGS2	0.865308089095136	0.09435175551091701	0.17949511861262013	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	SP100	0.1105031320949709	0.0824591629875828	0.16103159401305087	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	SP110	-0.4108684618394919	4.08846033574973e-08	3.811926934399667e-07	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	SP140	-0.209626869334254	0.0638934697680881	0.13095979396831375	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	SP140L	0.3793623556887579	0.00180707401083643	0.0060748894109915455	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	SPP1	0.4302528317195409	0.2953688260460199	0.4362990093512014	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	STAT1	0.592735361477798	5.92428861133074e-14	1.3460469628741219e-12	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	TNF	0.599401242209421	0.121221410742203	0.2195090410737189	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	TNFAIP3	0.258637897234733	0.120937531963763	0.21920678540331046	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	TOP1	-0.3539119315738379	0.00172029478983397	0.005817100105060643	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	TOP2A	-0.127191799864033	0.72918228394076	0.8263606954737351	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	TOP2B	0.1114387660150729	0.3017771856399609	0.4435364104829749	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	TREM2	0.323329509497917	0.1934581301583989	0.3158206869411001	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	TRIM22	-0.341789668579826	0.00470380338207371	0.014066491118698732	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	TRIM25	-0.5509438895317879	8.78786102834883e-06	5.150086985897677e-05	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	XRCC5	0.216860755744857	0.007212081045650659	0.020406605276487477	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
GSK761_M1_8h_LPS_vs_DMSO	XRCC6	0.130147199576233	0.0854572600203452	0.16556984944089748	https://static-content.springer.com/esm/art%3A10.1186%2Fs12915-022-01380-6/MediaObjects/12915_2022_1380_MOESM7_ESM.xlsx
