debris_affinity	selectivity_debris_over_viable	viable_affinity	dose	median_debris_clearance_gain	p10_debris_clearance_gain	median_viable_lost	p90_viable_lost	median_cytokine_fold	p90_cytokine_fold	median_lipid_burden_fold	passes_safety_window
0.008599219867774302	10.0	0.0008599219867774302	5.4370681942211565	1.2050644065196567	1.13544075760177	0.05362524706142818	0.06375926352590168	0.9204299947297744	0.9490919706815751	1.0958401977413386	False
0.008599219867774302	10.0	0.0008599219867774302	7.055013079767405	1.2314566642817226	1.1287798924636125	0.055266094420008405	0.06464459386657416	0.9197407028662739	0.9462713211345071	1.0987024940273806	False
0.008599219867774302	10.0	0.0008599219867774302	9.15442068734601	1.2189632468896934	1.1326204938085114	0.055598863759594885	0.06677484790777394	0.9176317011518409	0.9530510802689027	1.096495177431318	False
0.008599219867774302	10.0	0.0008599219867774302	11.87856311156143	1.2029385828156864	1.1306821124833943	0.05717327749760198	0.06675331119035907	0.9141094017274436	0.9566834155324505	1.0850551186777853	False
0.008599219867774302	10.0	0.0008599219867774302	15.413346886099353	1.2317631016040318	1.1410633743452665	0.05983210174271264	0.07148613654019804	0.9114313593610155	0.9495799078335508	1.093925633857241	False
0.008599219867774302	10.0	0.0008599219867774302	20.0	1.2361483008282317	1.1626822496224116	0.058368275993350704	0.0688036160081386	0.9152807174602644	0.9500653998227141	1.119421780942024	False
0.008599219867774302	13.33521432163324	0.0006448505183620556	0.05	1.0140336116477568	1.0084171190950446	0.02273235306496879	0.03393425337695289	0.995229196827214	0.9975159901684997	1.0074168166117543	False
0.008599219867774302	13.33521432163324	0.0006448505183620556	0.06487883568635296	1.0194537959251724	1.009776426803184	0.024783811000424982	0.03905888514589154	0.9932111389090599	0.9960836333456891	1.0114367914635025	False
0.008599219867774302	13.33521432163324	0.0006448505183620556	0.08418526640033569	1.0212144435397157	1.0124554704292024	0.023307816716957364	0.03725358215853349	0.9919280611625153	0.9955325173810744	1.013244794149763	False
0.008599219867774302	13.33521432163324	0.0006448505183620556	0.10923684131998462	1.0276866758823129	1.0152595289562523	0.025081373397541573	0.0374669269529709	0.9892912690482971	0.9943614799274033	1.0157047796774938	False
0.008599219867774302	13.33521432163324	0.0006448505183620556	0.14174318157790983	1.0367523679164283	1.0182788245783498	0.024650711571045203	0.03609085775499583	0.9868689235994861	0.9915854618992617	1.0209375002528605	False
0.008599219867774302	13.33521432163324	0.0006448505183620556	0.18392265174508207	1.0447455363401474	1.0298967964082917	0.024833538498791385	0.035250069623351116	0.982702274098331	0.9900374218607131	1.0271674053930657	False
0.008599219867774302	13.33521432163324	0.0006448505183620556	0.23865375003134995	1.050097396753062	1.029520016092355	0.02744508189492706	0.03974114129308056	0.9780247271941083	0.9875616021027338	1.0271280364024213	False
0.008599219867774302	13.33521432163324	0.0006448505183620556	0.30967154868431807	1.0666417981987084	1.0419503010511555	0.028074539728071002	0.03763819972422684	0.9757520124448273	0.9871098440651381	1.0402836964895306	False
0.008599219867774302	13.33521432163324	0.0006448505183620556	0.40182259047656643	1.0776910789307417	1.0519747167739024	0.03333703036214225	0.04216395760581651	0.9705350577701399	0.9818197836724731	1.037743971405079	False
0.008599219867774302	13.33521432163324	0.0006448505183620556	0.5213956364518769	1.1046436928838057	1.061225793399306	0.031056611285518065	0.04285594573123497	0.9660202557900197	0.9777008943097154	1.061359257395937	False
0.008599219867774302	13.33521432163324	0.0006448505183620556	0.676550836498855	1.1097168005757156	1.0693016730687552	0.034852679146390564	0.04715114439128821	0.9582399742110743	0.97433848798934	1.0589870684858593	False
0.008599219867774302	13.33521432163324	0.0006448505183620556	0.8778766110934768	1.1299315516886776	1.0704821967814213	0.03587360668406642	0.04885381194139295	0.9536486392515565	0.973901741988099	1.068570334586041	False
0.008599219867774302	13.33521432163324	0.0006448505183620556	1.1391122480805214	1.1258092703699094	1.0757628850408352	0.037351585208284965	0.05094132471070708	0.9490049458593415	0.9730188698969242	1.0511084344849149	False
0.008599219867774302	13.33521432163324	0.0006448505183620556	1.478085527430565	1.1561163353696573	1.098042627715195	0.04007135486676944	0.04989794765171667	0.9461407423428432	0.9646938365896947	1.0814112237765556	False
0.008599219867774302	13.33521432163324	0.0006448505183620556	1.9179293612908799	1.165964592889234	1.0952107747740718	0.04062456263313946	0.05102645772872002	0.9423301517532343	0.966755189890395	1.0813414107169108	False
0.008599219867774302	13.33521432163324	0.0006448505183620556	2.4886604777844563	1.1811599202922634	1.1014533617169187	0.04421735627943235	0.05430637687323944	0.9342018135448829	0.9556490657411467	1.09218228584731	False
0.008599219867774302	13.33521432163324	0.0006448505183620556	3.2292278843459683	1.2078172130299836	1.1085031399553038	0.04332012478737979	0.05469292205881845	0.9248714793016795	0.9571744047633233	1.0969591685545712	False
0.008599219867774302	13.33521432163324	0.0006448505183620556	4.190170906045426	1.2147070956863677	1.1385118591760504	0.04549318362328053	0.05867591113303791	0.9229701662056545	0.9568187145303716	1.1106649870024836	False
0.008599219867774302	13.33521432163324	0.0006448505183620556	5.4370681942211565	1.2127589873946762	1.116455041604224	0.045054166986882416	0.05247521061372728	0.9217450584227121	0.9559231298169988	1.0978118779899204	False
0.008599219867774302	13.33521432163324	0.0006448505183620556	7.055013079767405	1.2228476825890187	1.1304905986090508	0.046121763813701644	0.05797383211787107	0.9206843475957598	0.9492364928534197	1.1070718183335297	False
0.008599219867774302	13.33521432163324	0.0006448505183620556	9.15442068734601	1.2506171910476533	1.1502840745185052	0.04901586960742366	0.05971897233386313	0.917378681802481	0.9511802117300442	1.1100685139718336	False
0.008599219867774302	13.33521432163324	0.0006448505183620556	11.87856311156143	1.2195982108657857	1.1310581361604195	0.04895692793895151	0.059027463435261954	0.9213606555713493	0.9559081293663547	1.0953666036066627	False
0.008599219867774302	13.33521432163324	0.0006448505183620556	15.413346886099353	1.2278220694726856	1.13291921591885	0.05061291301423848	0.059233401936514885	0.9156451505465069	0.9464304187452145	1.0778706485478295	False
0.008599219867774302	13.33521432163324	0.0006448505183620556	20.0	1.2210175870147038	1.1242859304383246	0.050347787843697867	0.061428850877381834	0.9150916064356223	0.9530939721115432	1.0810298189503362	False
0.008599219867774302	17.78279410038923	0.0004835696696047379	0.05	1.0147560518664882	1.0086753961766899	0.022183668167397697	0.033638910147148725	0.9945903284772466	0.9973307817949412	1.0086535540413584	False
0.008599219867774302	17.78279410038923	0.0004835696696047379	0.06487883568635296	1.017320498577415	1.0105791410793519	0.022106876113132556	0.03629020378353766	0.9933715769072009	0.9958630975900463	1.0102381657997805	False
0.008599219867774302	17.78279410038923	0.0004835696696047379	0.08418526640033569	1.0220811887653758	1.01258731071435	0.023494289163258797	0.03465753552464836	0.9914370502267904	0.9951170018567949	1.0132103089102422	False
0.008599219867774302	17.78279410038923	0.0004835696696047379	0.10923684131998462	1.0305201308526741	1.0198821053718548	0.021915969728997453	0.03385696151819009	0.9880653704276781	0.9935357482254547	1.0180276238615733	False
0.008599219867774302	17.78279410038923	0.0004835696696047379	0.14174318157790983	1.0390190653732208	1.0223417436435258	0.02471416752340555	0.03391071502612753	0.9864867604331716	0.9913434026159684	1.0235991221349146	False
0.008599219867774302	17.78279410038923	0.0004835696696047379	0.18392265174508207	1.0445230523314115	1.0289591485711231	0.023589913000725993	0.03802394533397389	0.9827749116928356	0.9892223556036346	1.024697522056191	False
0.008599219867774302	17.78279410038923	0.0004835696696047379	0.23865375003134995	1.0506211237577263	1.0328602635283288	0.02545592584133599	0.03599177317723991	0.9804234892290122	0.9880778841043834	1.0265815069026576	False
0.008599219867774302	17.78279410038923	0.0004835696696047379	0.30967154868431807	1.0749561750782113	1.0415265983851631	0.02701481447553017	0.03658828723276249	0.9747552801449211	0.985691839496045	1.0402269236424773	False
0.008599219867774302	17.78279410038923	0.0004835696696047379	0.40182259047656643	1.083923816582764	1.0512147717688791	0.026839368081829906	0.036478387103668665	0.9674748914546336	0.9791804661212136	1.0463527587410213	False
0.008599219867774302	17.78279410038923	0.0004835696696047379	0.5213956364518769	1.0901342023876164	1.059863246385097	0.0284177704101366	0.04367233599903059	0.9648295063373095	0.9799809590696554	1.050095585022948	False
0.008599219867774302	17.78279410038923	0.0004835696696047379	0.676550836498855	1.1145221593759138	1.0642657805112627	0.030214150681143692	0.04626111323251186	0.9550206097442192	0.97357508625665	1.058775171936951	False
0.008599219867774302	17.78279410038923	0.0004835696696047379	0.8778766110934768	1.1251726835638036	1.077385964016682	0.032774330843526656	0.0446250017758595	0.9554255471079534	0.9708407613752719	1.0655115335637517	False
0.008599219867774302	17.78279410038923	0.0004835696696047379	1.1391122480805214	1.155703145901951	1.0949664935330323	0.03325942070285842	0.04455262010542187	0.9389386998967509	0.9626647777728514	1.0883105034882816	False
0.008599219867774302	17.78279410038923	0.0004835696696047379	1.478085527430565	1.1504831648468705	1.1049495770335531	0.036016393499437416	0.04424752538576346	0.9427787435600763	0.9684154630044663	1.0751007151586887	False
0.008599219867774302	17.78279410038923	0.0004835696696047379	1.9179293612908799	1.169348155002605	1.0941495759057318	0.03480106555500373	0.044965086879738214	0.943121551704417	0.9690670662750751	1.0881006908753466	False
0.008599219867774302	17.78279410038923	0.0004835696696047379	2.4886604777844563	1.168829871480508	1.107338978065419	0.040038440929125285	0.047488940020229485	0.9281376217748127	0.9535077895111719	1.0856073759738205	False
0.008599219867774302	17.78279410038923	0.0004835696696047379	3.2292278843459683	1.189160603526966	1.1173702691958878	0.03930520900696782	0.055129426579621124	0.9239782153212766	0.9572713863081685	1.0872714064577014	False
0.008599219867774302	17.78279410038923	0.0004835696696047379	4.190170906045426	1.1956654399816973	1.1056747050298623	0.03972518478406689	0.05127727281944126	0.9228522897451181	0.9602676704353209	1.0830169471091686	False
0.008599219867774302	17.78279410038923	0.0004835696696047379	5.4370681942211565	1.2191655863278656	1.1386084651178863	0.03965759129946245	0.05218907836538971	0.9234413252379428	0.9535235165560447	1.091902557236749	False
0.008599219867774302	17.78279410038923	0.0004835696696047379	7.055013079767405	1.2236894991020226	1.1212552528562991	0.0421409030994645	0.05141187666472975	0.9206022391997856	0.9558564533829278	1.118222289878628	False
0.008599219867774302	17.78279410038923	0.0004835696696047379	9.15442068734601	1.2193010033715912	1.1383619436987895	0.042565762677041985	0.054850809779960444	0.916252816848541	0.945412299020194	1.09556379432177	False
0.008599219867774302	17.78279410038923	0.0004835696696047379	11.87856311156143	1.2372316346759198	1.1610854600856961	0.043012145687883474	0.055892012709105314	0.9150618219339739	0.9504087037755902	1.1079810087988893	False
0.008599219867774302	17.78279410038923	0.0004835696696047379	15.413346886099353	1.2347083569954895	1.164580020833384	0.04354824799533069	0.0541520290101622	0.9132120884173698	0.9486930032862833	1.1100383722103873	False
0.008599219867774302	17.78279410038923	0.0004835696696047379	20.0	1.2167503001448965	1.142117597853225	0.04253237525718162	0.04975815730216668	0.92171586428927	0.9585979618119804	1.085001452754839	False
0.008599219867774302	23.71373705661655	0.0003626260950454019	0.05	1.0137696040159603	1.007484335815562	0.021380912687508746	0.03174339988072857	0.99492735219742	0.9972573195362936	1.0079980744612729	False
0.008599219867774302	23.71373705661655	0.0003626260950454019	0.06487883568635296	1.0181244480888512	1.010735905340823	0.02042221080912565	0.0335519059129186	0.9927959567494095	0.9960083275584615	1.0109046489967781	False
0.008599219867774302	23.71373705661655	0.0003626260950454019	0.08418526640033569	1.0232348990004052	1.013172694909973	0.022248553485479383	0.031894792391328725	0.9909741049863308	0.9953940150097288	1.0129704407361895	False
0.008599219867774302	23.71373705661655	0.0003626260950454019	0.10923684131998462	1.0281868501475415	1.01573951011523	0.022609795555708467	0.03652089705992298	0.9904313632821223	0.9944971551207775	1.0150927278151816	False
0.008599219867774302	23.71373705661655	0.0003626260950454019	0.14174318157790983	1.03621721149352	1.0221595577881653	0.02328874047038132	0.03409957874658345	0.986069989848285	0.9921188690923787	1.0167419659786225	False
0.008599219867774302	23.71373705661655	0.0003626260950454019	0.18392265174508207	1.0421624003397394	1.0268186516338544	0.025088467631406486	0.03743868387372826	0.9831788393910013	0.989633728217007	1.0242642140487708	False
0.008599219867774302	23.71373705661655	0.0003626260950454019	0.23865375003134995	1.054083450634102	1.0332627762118654	0.026867402880525637	0.03847529297193062	0.9801541559870068	0.9890106720958733	1.0300173906538554	False
0.008599219867774302	23.71373705661655	0.0003626260950454019	0.30967154868431807	1.0655861845414814	1.0378668589277618	0.02667087376955035	0.03775787785785602	0.9764245318651414	0.988301627309827	1.0370293049946255	False
0.008599219867774302	23.71373705661655	0.0003626260950454019	0.40182259047656643	1.087178614120515	1.0501113796305541	0.02699508186082522	0.0376877768570481	0.9660143300618069	0.98128060290651	1.0522386675891224	False
0.008599219867774302	23.71373705661655	0.0003626260950454019	0.5213956364518769	1.0937444651949373	1.0550786092323392	0.027622405378054604	0.038644544446413964	0.9643431666572921	0.9789465540746254	1.0538308765067725	False
0.008599219867774302	23.71373705661655	0.0003626260950454019	0.676550836498855	1.097620496220943	1.062747340657697	0.02724968217031909	0.038106431868689325	0.9586927339003457	0.9760114007420423	1.0462958209910886	False
0.008599219867774302	23.71373705661655	0.0003626260950454019	0.8778766110934768	1.1286137691692464	1.069306147515236	0.029534251841891568	0.03898830312045814	0.9537000633803433	0.9709757555793627	1.0639237136183404	False
0.008599219867774302	23.71373705661655	0.0003626260950454019	1.1391122480805214	1.1483181328169176	1.0849787139185605	0.03126595490968814	0.04167734487227958	0.9503717794752692	0.9759760548536143	1.0729616455294162	False
0.008599219867774302	23.71373705661655	0.0003626260950454019	1.478085527430565	1.1600898512783682	1.0869536775139577	0.031609065651656165	0.04319562934020274	0.9455110213432948	0.9694317367045105	1.0795424268205716	False
0.008599219867774302	23.71373705661655	0.0003626260950454019	1.9179293612908799	1.1834312901488389	1.106429332950131	0.032175261759827156	0.04640406894763	0.9341387912011138	0.9583810095501467	1.101818744697233	False
0.008599219867774302	23.71373705661655	0.0003626260950454019	2.4886604777844563	1.1831300422837683	1.1054529837877685	0.03285516894129703	0.049291301390849133	0.9290234164252151	0.9568505300988815	1.0853137768813932	False
0.008599219867774302	23.71373705661655	0.0003626260950454019	3.2292278843459683	1.1948096853329284	1.1128023875307704	0.03597861129175173	0.04477070592574032	0.9283906145857631	0.9507674400650401	1.095390790196398	False
0.008599219867774302	23.71373705661655	0.0003626260950454019	4.190170906045426	1.2079650451759147	1.1377673467052751	0.03747745109916917	0.04822812103209772	0.9252340664260041	0.9600070311974017	1.0982463804966474	False
0.008599219867774302	23.71373705661655	0.0003626260950454019	5.4370681942211565	1.228399069215699	1.1418596401420382	0.03516529668700741	0.04825689552449909	0.9262549237992568	0.9545926109281704	1.1297851495596287	False
0.008599219867774302	23.71373705661655	0.0003626260950454019	7.055013079767405	1.2031663658893503	1.1408496178807077	0.03742866346943241	0.045374988034133146	0.9189639025942826	0.9530143506244928	1.089178550403797	False
0.008599219867774302	23.71373705661655	0.0003626260950454019	9.15442068734601	1.2559806351582623	1.1331963438111023	0.03541859619058557	0.048853594550613014	0.9193002122538008	0.9580583056235453	1.1213420399057479	False
0.008599219867774302	23.71373705661655	0.0003626260950454019	11.87856311156143	1.222700666309809	1.1429360194920113	0.03611438833285752	0.04700325380616237	0.9148014963000213	0.9578572472122294	1.0936654446799436	False
0.008599219867774302	23.71373705661655	0.0003626260950454019	15.413346886099353	1.2312183747312124	1.15586514239259	0.037209890444143134	0.05066883390387566	0.9140737981486141	0.9520972191080267	1.0927105615052373	False
0.008599219867774302	23.71373705661655	0.0003626260950454019	20.0	1.2148269390696789	1.1481185957803406	0.036459718284235054	0.04895009474746321	0.9143193017073266	0.9493887595597301	1.09308338599515	False
0.008599219867774302	31.622776601683793	0.0002719312088273876	0.05	1.0147806886144422	1.0081955787763426	0.0234506934716453	0.03496851897934834	0.9947861549359565	0.9966079124203884	1.0087914924951915	False
0.008599219867774302	31.622776601683793	0.0002719312088273876	0.06487883568635296	1.0173516236701605	1.0107499237281723	0.023082747335715248	0.03360407512121079	0.9936266401057487	0.9964722825845094	1.0100492372938403	False
0.008599219867774302	31.622776601683793	0.0002719312088273876	0.08418526640033569	1.0225245854324827	1.014759281519558	0.023595356016533287	0.03562268816858503	0.9907499260978044	0.9954471672714226	1.0116476184115752	False
0.008599219867774302	31.622776601683793	0.0002719312088273876	0.10923684131998462	1.0307679327052046	1.0166024517941976	0.021255298480126306	0.03230765881223985	0.9884277121176961	0.9934719212188322	1.0188302420990727	False
0.008599219867774302	31.622776601683793	0.0002719312088273876	0.14174318157790983	1.034986645129114	1.022276703864103	0.023751478139238558	0.03479233545139524	0.987754800619736	0.9927711057677253	1.021075676685851	False
0.008599219867774302	31.622776601683793	0.0002719312088273876	0.18392265174508207	1.04843012656274	1.0309859608697012	0.02412339976305161	0.038757090477523036	0.9833721772043932	0.9894158898826939	1.031482731347502	False
0.008599219867774302	31.622776601683793	0.0002719312088273876	0.23865375003134995	1.0592398710672746	1.0349642819351377	0.023930002474210232	0.036125227941845126	0.9796138699604489	0.9879769171270075	1.0340058280824633	False
0.008599219867774302	31.622776601683793	0.0002719312088273876	0.30967154868431807	1.0654513280891686	1.0400775755884473	0.022970181580923343	0.036171939271408375	0.9748501275662635	0.9842756337226929	1.035054717199351	False
0.008599219867774302	31.622776601683793	0.0002719312088273876	0.40182259047656643	1.0788834571696975	1.0445186556893822	0.026973588234021628	0.03876707178407445	0.9687423006716276	0.9805910952209447	1.0449689026684688	False
0.008599219867774302	31.622776601683793	0.0002719312088273876	0.5213956364518769	1.0927054490640087	1.0623642242032219	0.024726353113791566	0.03858237453062861	0.966554543830267	0.9803931992972714	1.0518657907945457	False
0.008599219867774302	31.622776601683793	0.0002719312088273876	0.676550836498855	1.1086423253622595	1.0670939266419264	0.02707236104696742	0.03729989123085039	0.9617856262567459	0.9771471975759234	1.048093022189338	False
0.008599219867774302	31.622776601683793	0.0002719312088273876	0.8778766110934768	1.136447811405176	1.0856014609755438	0.02701250087702317	0.03538490338763634	0.9571309720123471	0.9745903517354263	1.0796008396852268	False
0.008599219867774302	31.622776601683793	0.0002719312088273876	1.1391122480805214	1.1376234283246625	1.086397471642268	0.02775611767596098	0.04090998830466579	0.9496973572375569	0.9722118685452524	1.060362920906743	False
0.008599219867774302	31.622776601683793	0.0002719312088273876	1.478085527430565	1.161663073591448	1.0985086275980238	0.028847481875332814	0.03833942242116779	0.9379448810380691	0.9629932016385251	1.087800970442522	False
0.008599219867774302	31.622776601683793	0.0002719312088273876	1.9179293612908799	1.1717749943603462	1.1121370504159889	0.029614505233196142	0.0387655628902668	0.9382982176498795	0.9584422109290557	1.0840877459008573	False
0.008599219867774302	31.622776601683793	0.0002719312088273876	2.4886604777844563	1.1788128110034992	1.11429007310332	0.03120806741488691	0.040948591157878925	0.9364518798067241	0.9628055666090489	1.0761504320621396	False
0.008599219867774302	31.622776601683793	0.0002719312088273876	3.2292278843459683	1.1988561227994907	1.1177453600847835	0.03034630019053447	0.04406596889024821	0.9286004055579484	0.9686652482736402	1.0927093961219447	False
0.008599219867774302	31.622776601683793	0.0002719312088273876	4.190170906045426	1.2175354433790853	1.1338252007000889	0.030871989974655678	0.03966806657528022	0.9238530703800787	0.9500605327806922	1.1022796242128923	False
0.008599219867774302	31.622776601683793	0.0002719312088273876	5.4370681942211565	1.206452360730101	1.1206829943418493	0.032423053019773496	0.041036861785891325	0.9235688758995022	0.9510168833521853	1.0965729439768852	False
0.008599219867774302	31.622776601683793	0.0002719312088273876	7.055013079767405	1.2214599565318631	1.1451120766739638	0.03370508616280754	0.045806599791895324	0.9170035574601845	0.9474784789187665	1.1043050754213297	False
0.008599219867774302	31.622776601683793	0.0002719312088273876	9.15442068734601	1.223636568652042	1.1561590089673157	0.032247685019860306	0.042905276423048457	0.91379178152311	0.9542189314918071	1.0947853121061168	False
0.008599219867774302	31.622776601683793	0.0002719312088273876	11.87856311156143	1.2182810833056794	1.1292918660141666	0.03322479888096269	0.043869653725733634	0.9196941560050889	0.954064591598112	1.0960628579916625	False
0.008599219867774302	31.622776601683793	0.0002719312088273876	15.413346886099353	1.2591995660558646	1.1519911334749475	0.0345035225900131	0.045184547117423736	0.9160535413677248	0.9429613187014095	1.1197474196093578	False
0.008599219867774302	31.622776601683793	0.0002719312088273876	20.0	1.2295873636175445	1.1492230627806614	0.03374684305373782	0.04552942258828588	0.9177655438884545	0.9535861495145266	1.0894428517534087	False
0.008599219867774302	42.169650342858226	0.00020391963883643275	0.05	1.0166908264111134	1.0105359017943585	0.023064594578498965	0.03540870420706256	0.99471119714085	0.9968848400605337	1.010691029327185	False
0.008599219867774302	42.169650342858226	0.00020391963883643275	0.06487883568635296	1.019186101205706	1.0105480603346304	0.021171061191583074	0.033507510120664094	0.9937864429982254	0.996101495522088	1.0114313349484583	False
0.008599219867774302	42.169650342858226	0.00020391963883643275	0.08418526640033569	1.0231073550986904	1.0141008222196217	0.022272739570892208	0.035401485586088334	0.9921737821292287	0.995583971703903	1.0122523647688177	False
0.008599219867774302	42.169650342858226	0.00020391963883643275	0.10923684131998462	1.027695772361048	1.0176908320447113	0.023870652455591113	0.03508850478602941	0.9887785099426871	0.9936802684541232	1.0154603220201606	False
0.008599219867774302	42.169650342858226	0.00020391963883643275	0.14174318157790983	1.0379172990577121	1.0210912856556202	0.021792535968211735	0.02948730241602426	0.9859413035216609	0.9926311927699021	1.0213928305388515	False
0.008599219867774302	42.169650342858226	0.00020391963883643275	0.18392265174508207	1.0484497614097006	1.0255574022501353	0.024100445548124183	0.03573739206666978	0.983097733758329	0.9903300834540167	1.0245364819823297	False
0.008599219867774302	42.169650342858226	0.00020391963883643275	0.23865375003134995	1.0558259463041173	1.0279525660941649	0.02449973195352484	0.03704414499356514	0.9791515334057885	0.9876943409884275	1.0329645616767154	False
0.008599219867774302	42.169650342858226	0.00020391963883643275	0.30967154868431807	1.0751608267266528	1.0335860928622058	0.02401621862378417	0.03577119556558547	0.9752526842163933	0.984830194344803	1.0470551445935765	False
0.008599219867774302	42.169650342858226	0.00020391963883643275	0.40182259047656643	1.0831763930614353	1.0526727520106773	0.021908078686837418	0.03394573231405555	0.9703411100965642	0.984394982140474	1.049687139303869	False
0.008599219867774302	42.169650342858226	0.00020391963883643275	0.5213956364518769	1.0924276165799651	1.0513574538784995	0.024632224096863664	0.03640185625534287	0.9664336148907449	0.9820053171248616	1.0508920845207723	False
0.008599219867774302	42.169650342858226	0.00020391963883643275	0.676550836498855	1.1115695870781228	1.0614875523468996	0.026499416672844833	0.039112245067999034	0.9598533910008965	0.9746281197140688	1.0559464792258604	False
0.008599219867774302	42.169650342858226	0.00020391963883643275	0.8778766110934768	1.132872161601794	1.0778906656408431	0.026790107825865106	0.036211714178733534	0.9576336886020627	0.9771042031812295	1.0636490092267843	False
0.008599219867774302	42.169650342858226	0.00020391963883643275	1.1391122480805214	1.1485296394221578	1.0828795526442372	0.026050372053877002	0.03841417840962884	0.9512942775069435	0.9741496807854515	1.0752166619227492	False
0.008599219867774302	42.169650342858226	0.00020391963883643275	1.478085527430565	1.1572557664478664	1.0817866274690544	0.02680499677841852	0.03946069162860918	0.94658561155379	0.970746768273934	1.083818385477126	False
0.008599219867774302	42.169650342858226	0.00020391963883643275	1.9179293612908799	1.1767131366414016	1.1173354754116758	0.0280109550835706	0.04000608218659373	0.9399540498224772	0.9644400209679774	1.0907275311438176	False
0.008599219867774302	42.169650342858226	0.00020391963883643275	2.4886604777844563	1.180540985332402	1.1106111895631654	0.028698655515714155	0.040891675204943696	0.9288040148767207	0.9514113771721451	1.0817593882566343	False
0.008599219867774302	42.169650342858226	0.00020391963883643275	3.2292278843459683	1.2122066853233209	1.1126762342635612	0.02836086455777026	0.036475328164526116	0.9305919000132115	0.955961787452196	1.1053726672065596	False
0.008599219867774302	42.169650342858226	0.00020391963883643275	4.190170906045426	1.2226264228086559	1.1204888248601792	0.02842877102542779	0.04087679017934753	0.929374928536497	0.9546602569742033	1.1103255495631585	False
0.008599219867774302	42.169650342858226	0.00020391963883643275	5.4370681942211565	1.2101421111367845	1.1210573528200365	0.028659080055565556	0.03958990835411849	0.9268573814209989	0.9523062584327467	1.0881157174452594	False
0.008599219867774302	42.169650342858226	0.00020391963883643275	7.055013079767405	1.1981820827738094	1.1098611368343008	0.029682825164051352	0.04032994743265957	0.9267515285898973	0.9579416210948151	1.097734212631925	False
0.008599219867774302	42.169650342858226	0.00020391963883643275	9.15442068734601	1.238410347750103	1.1470827544324596	0.031074288198483235	0.04362610340900252	0.9184676451482714	0.949686482544154	1.1068831344173236	False
0.008599219867774302	42.169650342858226	0.00020391963883643275	11.87856311156143	1.2320992087059865	1.1161206241439587	0.030195681874852276	0.04283575538273898	0.9143297250184004	0.938507578272674	1.0946991714411523	False
0.008599219867774302	42.169650342858226	0.00020391963883643275	15.413346886099353	1.2562529578402848	1.1677791770655512	0.030237374088959434	0.04002517726249331	0.909169882849116	0.9380800450504713	1.112060218666004	False
0.008599219867774302	42.169650342858226	0.00020391963883643275	20.0	1.2405472156054005	1.1284382124852497	0.03072607708931846	0.043556502349851305	0.918406322024889	0.95247324534425	1.0921888289408592	False
0.008599219867774302	56.23413251903491	0.0001529181563326067	0.05	1.0128551142386244	1.008410387733968	0.020727614238745362	0.03030935689153511	0.9952346042943025	0.9971991364589536	1.0080002041162561	False
0.008599219867774302	56.23413251903491	0.0001529181563326067	0.06487883568635296	1.0184464879786626	1.0106596570494177	0.022049788684526117	0.03757884821272758	0.9936562895563765	0.9966012215766817	1.0101552805312277	False
0.008599219867774302	56.23413251903491	0.0001529181563326067	0.08418526640033569	1.021756714889683	1.011540253545546	0.022608185659078406	0.033108332257798294	0.9918397717973912	0.9946186506877213	1.0117973714049397	False
0.008599219867774302	56.23413251903491	0.0001529181563326067	0.10923684131998462	1.0295837001894836	1.0136046349448968	0.020750159238049404	0.03246816855545306	0.9891097914454217	0.9945417728758115	1.01639445127182	False
0.008599219867774302	56.23413251903491	0.0001529181563326067	0.14174318157790983	1.0380120227831149	1.0200389847308753	0.020885540191228014	0.03382783748134418	0.9860738437309677	0.9919595587263421	1.0228979146730928	False
0.008599219867774302	56.23413251903491	0.0001529181563326067	0.18392265174508207	1.0432534422188748	1.0255712366168286	0.022906324044618787	0.03343345078004783	0.9833417777496805	0.9923838609343993	1.025025263464571	False
0.008599219867774302	56.23413251903491	0.0001529181563326067	0.23865375003134995	1.052357609577533	1.0355581413848698	0.022468701624523024	0.03160424675936807	0.9792452297141941	0.9880247324553556	1.0298827933589818	False
0.008599219867774302	56.23413251903491	0.0001529181563326067	0.30967154868431807	1.06536375476785	1.0398218965866435	0.024473949098827108	0.038236325363796494	0.9753208082972482	0.9844357993159928	1.0355020518530218	False
0.008599219867774302	56.23413251903491	0.0001529181563326067	0.40182259047656643	1.0729517000468285	1.0405376633694086	0.024700585363402416	0.03590896690593355	0.971936765543061	0.9854457024479929	1.0371814223948763	False
0.008599219867774302	56.23413251903491	0.0001529181563326067	0.5213956364518769	1.1089401676807196	1.0637856089291569	0.02327004411286493	0.03930039214091523	0.964218903360875	0.9754721301487513	1.0622085403305015	False
0.008599219867774302	56.23413251903491	0.0001529181563326067	0.676550836498855	1.1122742513028787	1.0643356884721962	0.02388291067494308	0.034417854298875075	0.9614412332623941	0.9781739594988967	1.0590111358698349	False
0.008599219867774302	56.23413251903491	0.0001529181563326067	0.8778766110934768	1.1207387526899584	1.0735578537976505	0.025716929999774873	0.037619199468016944	0.9566916235989078	0.9738939786372672	1.0645372548848737	False
0.008599219867774302	56.23413251903491	0.0001529181563326067	1.1391122480805214	1.1395212944329214	1.0885877899561258	0.024306722473339537	0.03550948094495748	0.9497090064547347	0.9673670980230393	1.0632730980733167	False
