n_simulated_cohorts	n_valid_fits	significant_count	significant_probability	significant_probability_ci_low	significant_probability_ci_high	positive_call_probability	negative_call_probability	median_z	median_one_step_log_hr	median_events	median_usable_n	stack	attendance_mode	death_mode	switch_mode	site_mode	route	n_requested	event_probability_before_ascertainment	molecular_progression_hr	seed
800	800	42	0.0525	0.03907279601307098	0.07020429819100907	0.045	0.0075	0.2022788195164749	0.027172957315952564	57.0	405.0	attendance_weak_joint	weak_joint	none	none	balanced	naive_global_pooled	450	0.15	1.5	54203
800	800	52	0.065	0.049910303433446775	0.08424731886549142	0.0175	0.0475	-0.2130418064328118	-0.01953040501938294	115.5	405.0	attendance_weak_joint	weak_joint	none	none	balanced	guarded_within_site_stratified	450	0.3	1.0	54203
800	800	345	0.43125	0.3973405668119593	0.4658165286663213	0.0	0.43125	-1.8022378443239389	-0.16892199538734187	115.5	405.0	attendance_weak_joint	weak_joint	none	none	balanced	naive_global_pooled	450	0.3	1.0	54203
800	800	690	0.8625	0.8368983075521701	0.8846370071987149	0.8625	0.0	3.086920375026985	0.2925156511199728	115.0	405.0	attendance_weak_joint	weak_joint	none	none	balanced	guarded_within_site_stratified	450	0.3	1.5	54203
800	800	46	0.0575	0.04338329484491769	0.0758460105971056	0.05625	0.00125	0.44018815344876966	0.04099528709394852	115.0	405.0	attendance_weak_joint	weak_joint	none	none	balanced	naive_global_pooled	450	0.3	1.5	54203
800	800	35	0.04375	0.03162362448958758	0.060237100048091796	0.025	0.01875	-0.006814043813560784	-0.0014271189138707137	23.0	162.0	death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	180	0.15	1.0	54203
800	800	81	0.10125	0.0822151496947432	0.12409600407928348	0.0075	0.09375	-0.8178217443594484	-0.17136745986823124	23.0	162.0	death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	180	0.15	1.0	54203
800	800	230	0.2875	0.257211291258672	0.31981973112874035	0.28625	0.00125	1.4389804396304822	0.31081431028358975	23.0	162.0	death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	180	0.15	1.5	54203
800	800	33	0.04125	0.029520983814646476	0.0573636351040613	0.035	0.00625	0.14675750914960287	0.03272056755919084	23.0	162.0	death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	180	0.15	1.5	54203
800	800	33	0.04125	0.029520983814646476	0.0573636351040613	0.02	0.02125	0.013355661022756718	0.00197290867179744	46.0	162.0	death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	180	0.3	1.0	54203
800	800	125	0.15625	0.13273868901788394	0.1830467883735184	0.00125	0.155	-1.1048207633478344	-0.1641926809181021	46.0	162.0	death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	180	0.3	1.0	54203
800	800	389	0.48625	0.45176401113977516	0.520867407955881	0.48625	0.0	1.9200518620118117	0.2886611730250028	46.0	162.0	death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	180	0.3	1.5	54203
800	800	56	0.07	0.05429745287534132	0.0898123806615401	0.06375	0.00625	0.2072717793819263	0.03120914172211727	46.0	162.0	death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	180	0.3	1.5	54203
800	800	47	0.05875	0.04446627494469538	0.07725108330681373	0.025	0.03375	-0.0794924014561375	-0.012276782076898137	40.0	289.0	death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	320	0.15	1.0	54203
800	800	154	0.1925	0.16667470856525288	0.22126430030123792	0.0	0.1925	-1.1305522892457924	-0.17313118053629445	40.0	289.0	death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	320	0.15	1.0	54203
800	800	383	0.47875	0.4443179239892497	0.5133851782494916	0.47875	0.0	1.9074193391144292	0.30619216052850484	40.5	288.0	death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	320	0.15	1.5	54203
800	800	37	0.04625	0.033738403716588684	0.06309842644006232	0.03375	0.0125	0.14514761929085723	0.024208269282772366	40.5	288.0	death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	320	0.15	1.5	54203
800	800	42	0.0525	0.03907279601307098	0.07020429819100907	0.01625	0.03625	-0.06740463244977067	-0.007483422150333463	82.0	288.0	death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	320	0.3	1.0	54203
800	800	241	0.30125	0.27046893185844173	0.3339306714333146	0.0	0.30125	-1.47670700502341	-0.1626758812651175	82.0	288.0	death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	320	0.3	1.0	54203
800	800	581	0.72625	0.6943262453654988	0.7560113131514328	0.72625	0.0	2.5965810783420937	0.2959269974289961	81.0	288.0	death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	320	0.3	1.5	54203
800	800	45	0.05625	0.042302391206338136	0.07443886142619935	0.04875	0.0075	0.39476315464250405	0.044058146315764116	81.0	288.0	death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	320	0.3	1.5	54203
800	800	49	0.06125	0.04663822513060468	0.08005523873987608	0.02625	0.035	-0.16472854850455432	-0.02259030777527532	57.0	405.0	death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	450	0.15	1.0	54203
800	800	182	0.2275	0.19979270285279743	0.25781178467929605	0.0	0.2275	-1.3406232259368656	-0.1761324301566559	57.0	405.0	death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	450	0.15	1.0	54203
800	800	502	0.6275	0.593463104382168	0.6603182821853845	0.6275	0.0	2.2865567762393093	0.3028273068908396	57.0	405.0	death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	450	0.15	1.5	54203
800	800	39	0.04875	0.03586441780162572	0.06594851797399691	0.03625	0.0125	0.2281629391805057	0.030670683989883	57.0	405.0	death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	450	0.15	1.5	54203
800	800	56	0.07	0.05429745287534132	0.0898123806615401	0.025	0.045	-0.0607245898385432	-0.005327021052830582	115.0	405.0	death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	450	0.3	1.0	54203
800	800	306	0.3825	0.34946008949915564	0.41666294640917834	0.0	0.3825	-1.6955131388662696	-0.15688706834895033	115.0	405.0	death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	450	0.3	1.0	54203
800	800	693	0.86625	0.8409042179602448	0.8880952552190975	0.86625	0.0	3.098285220720406	0.29380168252302286	115.0	405.0	death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	450	0.3	1.5	54203
800	800	44	0.055	0.04122362792595932	0.07302957189709236	0.05	0.005	0.4352181475443814	0.0408338311766988	115.0	405.0	death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	450	0.3	1.5	54203
800	800	39	0.04875	0.03586441780162572	0.06594851797399691	0.01875	0.03	-0.10455540700228615	-0.021601865807507364	23.0	162.0	switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	180	0.15	1.0	54203
800	800	84	0.105	0.08561189202600936	0.12816342017647472	0.00125	0.10375	-0.8490096327824317	-0.17641584657083131	23.0	162.0	switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	180	0.15	1.0	54203
800	800	246	0.3075	0.27650633001881586	0.34033353732036953	0.3075	0.0	1.491017558912021	0.31552289038527453	23.0	162.0	switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	180	0.15	1.5	54203
800	800	39	0.04875	0.03586441780162572	0.06594851797399691	0.04125	0.0075	0.205921094803104	0.04349022625935634	23.0	162.0	switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	180	0.15	1.5	54203
800	800	32	0.04	0.02847453376055327	0.05592203234866869	0.02	0.02	-0.016768316763785138	-0.0025636128510415444	46.0	162.0	switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	180	0.3	1.0	54203
800	800	113	0.14125	0.11882711753619815	0.1671017261413744	0.0025	0.13875	-1.0400323947899994	-0.15289660792292314	46.0	162.0	switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	180	0.3	1.0	54203
800	800	391	0.48875	0.45424776265696826	0.5233597620576597	0.48875	0.0	1.9416071766828047	0.2883257551856222	46.0	162.0	switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	180	0.3	1.5	54203
800	800	29	0.03625	0.02535643344178793	0.05157597423897659	0.03	0.00625	0.22927966784134748	0.03367617774706858	46.0	162.0	switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	180	0.3	1.5	54203
800	800	54	0.0675	0.052100544489878206	0.08703318342803158	0.0275	0.04	-0.1954007409080733	-0.02955217298134464	41.0	288.0	switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	320	0.15	1.0	54203
800	800	153	0.19125	0.16549787722469567	0.21995307883230936	0.00375	0.1875	-1.1739966351427227	-0.18473412080069473	41.0	288.0	switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	320	0.15	1.0	54203
800	800	401	0.50125	0.4666794257255975	0.5358086270838882	0.50125	0.0	1.965005191182384	0.30721594050463336	40.0	288.0	switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	320	0.15	1.5	54203
800	800	41	0.05125	0.038000874036155985	0.06878816735843825	0.04125	0.01	0.23529499398996684	0.03560646985266823	40.0	288.0	switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	320	0.15	1.5	54203
800	800	53	0.06625	0.05100456922837428	0.08564110588004971	0.0175	0.04875	-0.09858119824174147	-0.01145695613927545	82.0	288.0	switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	320	0.3	1.0	54203
800	800	240	0.3	0.26926228206818986	0.33264926841408055	0.0	0.3	-1.459969593028608	-0.16185849096436225	82.0	288.0	switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	320	0.3	1.0	54203
800	800	600	0.75	0.71884753333338	0.778763028563782	0.75	0.0	2.6203949695329096	0.29764698298156295	82.0	288.0	switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	320	0.3	1.5	54203
800	800	59	0.07375	0.05760461807328737	0.09396937389205146	0.065	0.00875	0.3911228166669294	0.043535267125539893	82.0	288.0	switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	320	0.3	1.5	54203
800	800	34	0.0425	0.03057072542368845	0.05880194630450512	0.01875	0.02375	-0.0869093320187827	-0.011344964163870905	57.0	405.0	switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	450	0.15	1.0	54203
800	800	173	0.21625	0.18911405872550735	0.24609795352121383	0.00125	0.215	-1.2889648727863383	-0.16988360908027667	57.0	405.0	switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	450	0.15	1.0	54203
800	800	486	0.6075	0.573225982287944	0.6407465593278359	0.6075	0.0	2.2530475358681503	0.29877864787801084	57.0	405.0	switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	450	0.15	1.5	54203
800	800	43	0.05375	0.040147072441390756	0.07161807457217512	0.045	0.00875	0.2316572976447191	0.030094626219683705	57.0	405.0	switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	450	0.15	1.5	54203
800	800	39	0.04875	0.03586441780162572	0.06594851797399691	0.02125	0.0275	-0.09464616029135604	-0.008660187227083097	115.0	405.0	switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	450	0.3	1.0	54203
800	800	317	0.39625	0.3629297655385351	0.43056185127414276	0.0	0.39625	-1.7576974492019037	-0.1632077581337782	115.0	405.0	switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	450	0.3	1.0	54203
800	800	697	0.87125	0.8462549333709967	0.892696751046289	0.87125	0.0	3.0921693650536515	0.29499265125774404	115.0	405.0	switch_weak_joint	none	none	weak_joint	balanced	guarded_within_site_stratified	450	0.3	1.5	54203
800	800	47	0.05875	0.04446627494469538	0.07725108330681373	0.05625	0.0025	0.37959011105553614	0.03532486538309405	115.0	405.0	switch_weak_joint	none	none	weak_joint	balanced	naive_global_pooled	450	0.3	1.5	54203
800	798	55	0.06875	0.05319818610894127	0.08842359461845435	0.0175	0.05125	-0.13856761605674056	-0.03033374859479588	21.0	162.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	180	0.15	1.0	54203
800	798	85	0.10625	0.08674600286420671	0.12951736214776322	0.0	0.10625	-0.8300296050796288	-0.18513096101332926	21.0	162.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	180	0.15	1.0	54203
800	797	221	0.27625	0.2463901216016828	0.30824842550035725	0.275	0.00125	1.338791398414843	0.3046322278915818	20.0	162.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	180	0.15	1.5	54203
800	797	44	0.055	0.04122362792595932	0.07302957189709236	0.0425	0.0125	0.11170363071572707	0.024481493832260635	20.0	162.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	180	0.15	1.5	54203
800	800	40	0.05	0.036931386385980994	0.06736960219912745	0.015	0.035	-0.21966890806797865	-0.03414608518169132	42.0	162.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	180	0.3	1.0	54203
800	800	133	0.16625	0.14205835697613972	0.1936315428911491	0.00125	0.165	-1.1960293139257612	-0.18822027625648613	42.0	162.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	180	0.3	1.0	54203
800	800	310	0.3875	0.3543549063646455	0.4217203407816317	0.3875	0.0	1.6854362813845358	0.2611711615457394	41.0	162.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	180	0.3	1.5	54203
800	800	31	0.03875	0.027431519536182523	0.05447699376355362	0.03125	0.0075	0.19916035155104683	0.030648841157232806	41.0	162.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	180	0.3	1.5	54203
800	800	42	0.0525	0.03907279601307098	0.07020429819100907	0.015	0.0375	-0.14940566654854232	-0.025946557230511078	36.0	288.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	320	0.15	1.0	54203
800	800	121	0.15125	0.12809208007527473	0.17774118607818434	0.0	0.15125	-1.0813537221874678	-0.18351736913023728	36.0	288.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	320	0.15	1.0	54203
800	800	303	0.37875	0.34579143263559686	0.4128674448442796	0.37875	0.0	1.6936998687738893	0.2874262474372129	35.0	288.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	320	0.15	1.5	54203
800	800	34	0.0425	0.03057072542368845	0.05880194630450512	0.03625	0.00625	0.1640859961209324	0.027846468603444197	35.0	288.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	320	0.15	1.5	54203
800	800	49	0.06125	0.04663822513060468	0.08005523873987608	0.0125	0.04875	-0.24965976190842448	-0.028982711865057246	74.0	289.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	320	0.3	1.0	54203
800	800	252	0.315	0.283760212629381	0.34800797156671925	0.0	0.315	-1.5099883516575856	-0.1744253513201714	74.0	289.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	320	0.3	1.0	54203
800	800	527	0.65875	0.6252063042381029	0.690776402566595	0.65875	0.0	2.40655776499648	0.2849660415600139	74.0	288.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	320	0.3	1.5	54203
800	800	41	0.05125	0.038000874036155985	0.06878816735843825	0.04125	0.01	0.24619014779980164	0.029128619518490072	74.0	288.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	320	0.3	1.5	54203
800	800	44	0.055	0.04122362792595932	0.07302957189709236	0.01625	0.03875	-0.22886217799244046	-0.03345913636558836	51.0	405.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	450	0.15	1.0	54203
800	800	156	0.195	0.16902967789521633	0.22388543659024612	0.00125	0.19375	-1.2538901406663838	-0.1772100323652584	51.0	405.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	450	0.15	1.0	54203
800	800	437	0.54625	0.5116117489099871	0.5804462050409879	0.54625	0.0	2.0787563098620545	0.29339292972575626	50.0	406.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	450	0.15	1.5	54203
800	800	31	0.03875	0.027431519536182523	0.05447699376355362	0.03375	0.005	0.117713468610838	0.017538482776349625	50.0	406.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	450	0.15	1.5	54203
800	800	41	0.05125	0.038000874036155985	0.06878816735843825	0.00875	0.0425	-0.26085707544124065	-0.025946915039222126	104.0	405.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	450	0.3	1.0	54203
800	800	333	0.41625	0.382571499981681	0.45072896178276983	0.00125	0.415	-1.7900210795358762	-0.17360991441184065	104.0	405.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	450	0.3	1.0	54203
800	800	657	0.82125	0.7931838900301581	0.8462456820076952	0.82125	0.0	2.7918129175226563	0.27816290272825683	104.0	405.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	guarded_within_site_stratified	450	0.3	1.5	54203
800	800	45	0.05625	0.042302391206338136	0.07443886142619935	0.05	0.00625	0.3316246817047204	0.03178606900904776	104.0	405.0	weak_joint_all	weak_joint	weak_joint	weak_joint	balanced	naive_global_pooled	450	0.3	1.5	54203
800	799	45	0.05625	0.042302391206338136	0.07443886142619935	0.025	0.03125	-0.12205174185843691	-0.026971990580651105	20.0	162.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	180	0.15	1.0	54203
800	799	30	0.0375	0.026392096712790934	0.05302836377745939	0.02	0.0175	0.28699002596441453	0.06273696171690675	20.0	162.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	180	0.15	1.0	54203
800	798	82	0.1025	0.08334645066294645	0.12545275592056604	0.09875	0.00375	0.5503940918339558	0.1292830686071004	20.0	162.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	180	0.15	1.5	54203
800	798	45	0.05625	0.042302391206338136	0.07443886142619935	0.05625	0.0	0.8011734608281513	0.1746669190760477	20.0	162.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	180	0.15	1.5	54203
800	800	47	0.05875	0.04446627494469538	0.07725108330681373	0.01375	0.045	-0.16423814536645853	-0.02548271045858299	41.0	162.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	180	0.3	1.0	54203
800	800	33	0.04125	0.029520983814646476	0.0573636351040613	0.03	0.01125	0.30053172495781144	0.04496360918787448	41.0	162.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	180	0.3	1.0	54203
800	800	113	0.14125	0.11882711753619815	0.1671017261413744	0.135	0.00625	0.8060907028656743	0.12676667783098905	41.0	162.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	180	0.3	1.5	54203
800	800	106	0.1325	0.11075333675293707	0.15775913725823487	0.12875	0.00375	1.1554111792007535	0.17208084847347527	41.0	162.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	180	0.3	1.5	54203
800	800	49	0.06125	0.04663822513060468	0.08005523873987608	0.02	0.04125	-0.152260067917345	-0.024291437934202673	36.0	288.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	320	0.15	1.0	54203
800	800	18	0.0225	0.014278935845633124	0.03528489093078749	0.0125	0.01	0.2896617827387152	0.048062650924146744	36.0	288.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	320	0.15	1.0	54203
800	800	103	0.12875	0.10730324895371116	0.15374506662900336	0.12375	0.005	0.7639814202469264	0.1294935619558083	35.0	288.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	320	0.15	1.5	54203
800	800	76	0.095	0.07657347470808379	0.11729741501851382	0.095	0.0	1.0129591604924388	0.16430563838656356	35.0	288.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	320	0.15	1.5	54203
800	800	38	0.0475	0.03480005831285475	0.06452482465328206	0.01875	0.02875	-0.1257428558824934	-0.014425041278292583	74.0	288.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	320	0.3	1.0	54203
800	800	35	0.04375	0.03162362448958758	0.060237100048091796	0.04	0.00375	0.5102561621517046	0.0576046951483076	74.0	288.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	320	0.3	1.0	54203
800	800	167	0.20875	0.18201213652887313	0.23827155886093318	0.20875	0.0	1.1055806008955673	0.1341835689657192	73.0	288.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	320	0.3	1.5	54203
800	800	240	0.3	0.26926228206818986	0.33264926841408055	0.3	0.0	1.5688274131295867	0.17748237994331972	73.0	288.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	320	0.3	1.5	54203
800	800	46	0.0575	0.04338329484491769	0.0758460105971056	0.02625	0.03125	-0.11224804833163063	-0.015433381299583248	51.0	405.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	450	0.15	1.0	54203
800	800	41	0.05125	0.038000874036155985	0.06878816735843825	0.04	0.01125	0.4353604291343442	0.05913813412255893	51.0	405.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	450	0.15	1.0	54203
800	800	134	0.1675	0.14322569609961652	0.19495225657715812	0.1675	0.0	0.9577042825320466	0.1391139129476968	50.0	406.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	450	0.15	1.5	54203
800	800	128	0.16	0.1362295231630031	0.18702011265685667	0.16	0.0	1.2924034232423884	0.1758037365067352	50.0	406.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	450	0.15	1.5	54203
800	800	41	0.05125	0.038000874036155985	0.06878816735843825	0.01375	0.0375	-0.17574451216472187	-0.017523660438155907	104.0	405.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	450	0.3	1.0	54203
800	800	42	0.0525	0.03907279601307098	0.07020429819100907	0.04875	0.00375	0.5506347895411992	0.05155613948093294	104.0	405.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	450	0.3	1.0	54203
800	800	204	0.255	0.22601725377767382	0.28632439556310746	0.255	0.0	1.3900505065910878	0.13824745927784504	103.0	405.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	450	0.3	1.5	54203
800	800	340	0.425	0.3911828932675224	0.4595339381633291	0.425	0.0	1.8048221488064895	0.17264759263438134	103.0	405.0	weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	450	0.3	1.5	54203
800	800	49	0.06125	0.04663822513060468	0.08005523873987608	0.03	0.03125	0.03209383577358811	0.006891394592507193	24.0	162.0	clean	none	none	none	balanced	guarded_within_site_stratified	180	0.15	1.0	54209
800	800	80	0.1	0.0810848156503984	0.12273828531414246	0.00375	0.09625	-0.8232979714553192	-0.15966318293379694	24.0	162.0	clean	none	none	none	balanced	naive_global_pooled	180	0.15	1.0	54209
800	800	279	0.34875	0.31651954663902543	0.3824260634131917	0.34875	0.0	1.6538408339625148	0.34402842843238307	24.0	162.0	clean	none	none	none	balanced	guarded_within_site_stratified	180	0.15	1.5	54209
800	800	47	0.05875	0.04446627494469538	0.07725108330681373	0.0475	0.01125	0.24168167018821163	0.05018324439144503	24.0	162.0	clean	none	none	none	balanced	naive_global_pooled	180	0.15	1.5	54209
800	800	33	0.04125	0.029520983814646476	0.0573636351040613	0.02	0.02125	0.03010557825012688	0.0042961355927614376	48.0	162.0	clean	none	none	none	balanced	guarded_within_site_stratified	180	0.3	1.0	54209
800	800	129	0.16125	0.1373942256376688	0.18834346299167676	0.00125	0.16	-1.0891991399078043	-0.15579039266176703	48.0	162.0	clean	none	none	none	balanced	naive_global_pooled	180	0.3	1.0	54209
800	800	438	0.5475	0.5128638732045729	0.5816821335558877	0.5475	0.0	2.071322886818418	0.3009803788089599	48.0	162.0	clean	none	none	none	balanced	guarded_within_site_stratified	180	0.3	1.5	54209
800	800	47	0.05875	0.04446627494469538	0.07725108330681373	0.05	0.00875	0.29733161031656385	0.04266650365309453	48.0	162.0	clean	none	none	none	balanced	naive_global_pooled	180	0.3	1.5	54209
800	800	39	0.04875	0.03586441780162572	0.06594851797399691	0.02375	0.025	-0.07760067755145172	-0.011360456975040166	43.0	288.0	clean	none	none	none	balanced	guarded_within_site_stratified	320	0.15	1.0	54209
800	800	125	0.15625	0.13273868901788394	0.1830467883735184	0.0	0.15625	-1.0953976528178657	-0.16635736583087152	43.0	288.0	clean	none	none	none	balanced	naive_global_pooled	320	0.15	1.0	54209
800	800	439	0.54875	0.5141162154260436	0.582917844143903	0.54875	0.0	2.0895553115570706	0.32074658698153535	43.0	288.0	clean	none	none	none	balanced	guarded_within_site_stratified	320	0.15	1.5	54209
800	800	49	0.06125	0.04663822513060468	0.08005523873987608	0.05875	0.0025	0.30106353780613665	0.047306108954796276	43.0	288.0	clean	none	none	none	balanced	naive_global_pooled	320	0.15	1.5	54209
800	800	44	0.055	0.04122362792595932	0.07302957189709236	0.03	0.025	0.04244219242724417	0.004690912305144212	87.0	288.0	clean	none	none	none	balanced	guarded_within_site_stratified	320	0.3	1.0	54209
800	800	206	0.2575	0.2284093442675716	0.28890841069218137	0.00125	0.25625	-1.369492712090651	-0.14583833227736476	87.0	288.0	clean	none	none	none	balanced	naive_global_pooled	320	0.3	1.0	54209
800	800	638	0.7975	0.7682613845250933	0.8238951841325296	0.7975	0.0	2.7750787967099715	0.3042179095916923	86.0	288.0	clean	none	none	none	balanced	guarded_within_site_stratified	320	0.3	1.5	54209
800	800	54	0.0675	0.052100544489878206	0.08703318342803158	0.06375	0.00375	0.4705847456503501	0.049763517975921656	86.0	288.0	clean	none	none	none	balanced	naive_global_pooled	320	0.3	1.5	54209
800	800	35	0.04375	0.03162362448958758	0.060237100048091796	0.02	0.02375	-0.0545591529367262	-0.007213631854541184	60.0	405.0	clean	none	none	none	balanced	guarded_within_site_stratified	450	0.15	1.0	54209
800	800	177	0.22125	0.19385638416341844	0.251307839321246	0.0	0.22125	-1.2623334532517851	-0.16317471921590154	60.0	405.0	clean	none	none	none	balanced	naive_global_pooled	450	0.15	1.0	54209
800	800	556	0.695	0.6622267830241519	0.7259094552556344	0.695	0.0	2.4172699418503587	0.3140812838136516	60.0	405.0	clean	none	none	none	balanced	guarded_within_site_stratified	450	0.15	1.5	54209
