stack	attendance_mode	death_mode	switch_mode	site_mode	route	n_requested	event_probability_before_ascertainment	molecular_progression_hr	n_simulated_cohorts	n_valid_fits	significant_count	significant_probability	significant_probability_ci_low	significant_probability_ci_high	minimum_seed_probability	maximum_seed_probability	positive_call_probability	negative_call_probability	median_z_across_seeds	median_one_step_log_hr_across_seeds	median_events_across_seeds	median_usable_n_across_seeds
death_risk_only	none	risk	none	balanced	guarded_within_site_stratified	180	0.15	1.5	2400	2400	763	0.3179166666666667	0.2995900491501947	0.3368252407213854	0.30375	0.3325	0.3179166666666667	0.0	1.499594861839173	0.31616498834071294	22.0	162.0
death_risk_only	none	risk	none	balanced	guarded_within_site_stratified	180	0.3	1.0	2400	2400	137	0.05708333333333333	0.04848975209110023	0.06709252052558098	0.0525	0.06	0.03375	0.023333333333333334	-0.0051212565915017974	-0.0007722698270860416	45.0	162.0
death_risk_only	none	risk	none	balanced	guarded_within_site_stratified	180	0.3	1.5	2400	2400	1343	0.5595833333333333	0.539642506873878	0.5793337255022409	0.55625	0.565	0.5595833333333333	0.0	2.0840869022229858	0.3154412475965208	45.0	162.0
death_risk_only	none	risk	none	balanced	guarded_within_site_stratified	320	0.15	1.0	2400	2400	123	0.05125	0.04312309010690729	0.06081115975966435	0.04375	0.05625	0.024583333333333332	0.02666666666666667	0.05603769490951492	0.008884254790787364	40.0	288.0
death_risk_only	none	risk	none	balanced	guarded_within_site_stratified	320	0.15	1.5	2400	2400	1264	0.5266666666666666	0.506664645131367	0.5465834588691338	0.51125	0.54125	0.52625	0.0004166666666666667	2.0497263549088043	0.3230137373202484	40.0	288.0
death_risk_only	none	risk	none	balanced	guarded_within_site_stratified	320	0.3	1.0	2400	2400	122	0.050833333333333335	0.042740901314036545	0.060361346927527273	0.03625	0.07375	0.025833333333333333	0.025	-0.008669636350829426	-0.0009221058603683818	81.0	288.0
death_risk_only	none	risk	none	balanced	guarded_within_site_stratified	320	0.3	1.5	2400	2400	1814	0.7558333333333334	0.7382464267614075	0.7726025709933975	0.7275	0.77	0.7558333333333334	0.0	2.7475705945723212	0.31027902183832223	81.0	288.0
death_risk_only	none	risk	none	balanced	guarded_within_site_stratified	450	0.15	1.0	2400	2400	121	0.050416666666666665	0.04235887434832644	0.05991137226822954	0.03625	0.06125	0.022916666666666665	0.0275	-0.007410492363987057	-0.000998804144865586	56.0	405.0
death_risk_only	none	risk	none	balanced	guarded_within_site_stratified	450	0.15	1.5	2400	2400	1622	0.6758333333333333	0.6568391399264413	0.6942655458268612	0.67	0.6825	0.6758333333333333	0.0	2.418809680337219	0.3270613158600943	56.0	405.0
death_risk_only	none	risk	none	balanced	guarded_within_site_stratified	450	0.3	1.0	2400	2400	127	0.05291666666666667	0.04465342711256278	0.06260882925404015	0.04625	0.06	0.02875	0.024166666666666666	-0.034814010631773425	-0.0034334485245521486	114.0	405.0
death_risk_only	none	risk	none	balanced	guarded_within_site_stratified	450	0.3	1.5	2400	2400	2151	0.89625	0.8834103336784199	0.9078232117040222	0.8825	0.905	0.89625	0.0	3.259402959677712	0.30597389944277575	114.0	405.0
death_risk_only	none	risk	none	balanced	naive_global_pooled	180	0.15	1.0	2400	2398	197	0.08208333333333333	0.0717579072608282	0.09374446285632254	0.0725	0.0975	0.00375	0.07833333333333334	-0.8034318021010549	-0.170338103948584	22.0	162.0
death_risk_only	none	risk	none	balanced	naive_global_pooled	180	0.15	1.5	2400	2400	127	0.05291666666666667	0.04465342711256278	0.06260882925404015	0.04625	0.06125	0.04791666666666667	0.005	0.19342192048773166	0.04045811906117101	22.0	162.0
death_risk_only	none	risk	none	balanced	naive_global_pooled	180	0.3	1.0	2400	2400	386	0.16083333333333333	0.14667921190845912	0.17607146533517065	0.15375	0.17125	0.002916666666666667	0.15791666666666668	-1.0492789276565193	-0.1544894667847131	45.0	162.0
death_risk_only	none	risk	none	balanced	naive_global_pooled	180	0.3	1.5	2400	2400	137	0.05708333333333333	0.04848975209110023	0.06709252052558098	0.04875	0.065	0.049166666666666664	0.007916666666666667	0.3781135800257587	0.05502012307949536	45.0	162.0
death_risk_only	none	risk	none	balanced	naive_global_pooled	320	0.15	1.0	2400	2400	382	0.15916666666666668	0.14507685856810287	0.17434581217549566	0.13875	0.17375	0.0008333333333333334	0.15833333333333333	-1.1015656153832394	-0.17556648717502632	40.0	288.0
death_risk_only	none	risk	none	balanced	naive_global_pooled	320	0.15	1.5	2400	2400	154	0.06416666666666666	0.05504241280738693	0.07468388743442733	0.05375	0.08125	0.05458333333333333	0.009583333333333333	0.2519388668794246	0.03957461015450612	40.0	288.0
death_risk_only	none	risk	none	balanced	naive_global_pooled	320	0.3	1.0	2400	2400	639	0.26625	0.24895051163297727	0.2842965767376325	0.25	0.28	0.0004166666666666667	0.2658333333333333	-1.415538175396033	-0.15559417739367487	81.0	288.0
death_risk_only	none	risk	none	balanced	naive_global_pooled	320	0.3	1.5	2400	2400	172	0.07166666666666667	0.06201735173715296	0.08268497775480217	0.07	0.075	0.06458333333333334	0.007083333333333333	0.46128041413477794	0.0525415322698288	81.0	288.0
death_risk_only	none	risk	none	balanced	naive_global_pooled	450	0.15	1.0	2400	2400	517	0.21541666666666667	0.19943073430921004	0.23231215581044495	0.21125	0.22375	0.0004166666666666667	0.215	-1.2727055232930489	-0.16920676283441327	56.0	405.0
death_risk_only	none	risk	none	balanced	naive_global_pooled	450	0.15	1.5	2400	2400	154	0.06416666666666666	0.05504241280738693	0.07468388743442733	0.05625	0.075	0.057916666666666665	0.00625	0.35675094488441594	0.04671539853327966	56.0	405.0
death_risk_only	none	risk	none	balanced	naive_global_pooled	450	0.3	1.0	2400	2400	872	0.36333333333333334	0.34432383258150434	0.3827796344159289	0.3525	0.37125	0.0	0.36333333333333334	-1.6621576684063188	-0.15304457178388736	114.0	405.0
death_risk_only	none	risk	none	balanced	naive_global_pooled	450	0.3	1.5	2400	2400	197	0.08208333333333333	0.0717579072608282	0.09374446285632254	0.07375	0.08625	0.0775	0.004583333333333333	0.5417758846761115	0.0509879204785833	114.0	405.0
death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	180	0.15	1.0	2400	2400	107	0.044583333333333336	0.03702862104523895	0.05359360282120748	0.04	0.05	0.020833333333333332	0.02375	-0.022799212841383462	-0.004544255478732424	23.0	162.0
death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	180	0.15	1.5	2400	2399	690	0.2875	0.2697435675206931	0.30593560372531575	0.2775	0.2975	0.28625	0.00125	1.4070727313831708	0.3001753858378788	23.0	162.0
death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	180	0.3	1.0	2400	2400	109	0.04541666666666667	0.037787901216132236	0.05449832590032985	0.04125	0.0525	0.02125	0.024166666666666666	-0.05992144543141801	-0.008846808031788566	46.0	162.0
death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	180	0.3	1.5	2400	2400	1189	0.49541666666666667	0.4754370207780023	0.5154109613469116	0.48625	0.5	0.4945833333333333	0.0008333333333333334	1.9510150048629749	0.2921885014693447	46.0	162.0
death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	320	0.15	1.0	2400	2400	130	0.05416666666666667	0.04580279198779465	0.06395546925383178	0.05125	0.05875	0.020416666666666666	0.03375	-0.0794924014561375	-0.012276782076898137	41.0	288.0
death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	320	0.15	1.5	2400	2400	1185	0.49375	0.4737737381997474	0.5137462374251353	0.47875	0.50125	0.49375	0.0	1.9636968270176043	0.3094896110623727	40.5	288.0
death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	320	0.3	1.0	2400	2400	120	0.05	0.04197701109646902	0.05946123389507915	0.03875	0.05875	0.02	0.03	-0.06740463244977067	-0.007483422150333463	82.0	288.0
death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	320	0.3	1.5	2400	2400	1772	0.7383333333333333	0.7203773721483857	0.7555275573560905	0.72625	0.7475	0.7383333333333333	0.0	2.6031209510226363	0.2933409471273683	82.0	288.0
death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	450	0.15	1.0	2400	2400	120	0.05	0.04197701109646902	0.05946123389507915	0.04375	0.06125	0.0225	0.0275	-0.13568957969524853	-0.018613439547592585	57.0	405.0
death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	450	0.15	1.5	2400	2400	1528	0.6366666666666667	0.6172203655840712	0.6556761674184958	0.6275	0.645	0.6366666666666667	0.0	2.2865029154852183	0.3075216201918562	57.0	405.0
death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	450	0.3	1.0	2400	2400	141	0.05875	0.05002821591782905	0.06888206319888344	0.04125	0.07	0.017916666666666668	0.04083333333333333	-0.12893971400304394	-0.012303343182624427	114.0	405.0
death_weak_joint	none	weak_joint	none	balanced	guarded_within_site_stratified	450	0.3	1.5	2400	2400	2102	0.8758333333333334	0.8620362353269777	0.8884292304300812	0.86625	0.88625	0.8758333333333334	0.0	3.1163634609413347	0.2963475879045086	115.0	405.0
death_weak_joint	none	weak_joint	none	balanced	naive_global_pooled	180	0.15	1.0	2400	2400	210	0.0875	0.07684421251002062	0.09947417873223187	0.08	0.10125	0.00375	0.08375	-0.8256066974745873	-0.1748293317227415	23.0	162.0
