n_requested	event_probability	allocation	effect_pattern	n_simulated_cohorts	n_valid_fits	median_minimum_site_events	median_widest_site_ci_half_width	median_minimum_site_z	global_positive_count	global_positive_probability	global_positive_ci_low	global_positive_ci_high	all_site_sign_count	all_site_sign_probability	all_site_sign_ci_low	all_site_sign_ci_high	all_site_ci_positive_count	all_site_ci_positive_probability	all_site_ci_positive_ci_low	all_site_ci_positive_ci_high	all_leave_site_out_ci_positive_count	all_leave_site_out_ci_positive_probability	all_leave_site_out_ci_positive_ci_low	all_leave_site_out_ci_positive_ci_high	sign_transport_count	sign_transport_probability	sign_transport_ci_low	sign_transport_ci_high	strict_precision_count	strict_precision_probability	strict_precision_ci_low	strict_precision_ci_high	seed
900	0.15	balanced	homogeneous_hr15	400	400	23.0	0.4066704471390735	1.1032179769858952	377	0.9425	0.9151991622718807	0.9613824572422669	366	0.915	0.8835678157264721	0.9385369799760619	45	0.1125	0.08514845878595949	0.14722356932312028	231	0.5775	0.5285810181257037	0.6249445762524805	224	0.56	0.5110127871951399	0.6078457374847447	45	0.1125	0.08514845878595949	0.14722356932312028	55439
900	0.15	imbalanced_60_30_10	homogeneous_hr15	400	400	23.0	0.41248471481713495	1.0568148415721463	382	0.955	0.9299952708096761	0.971348541346114	357	0.8925	0.8583265694191717	0.9192062795284055	39	0.0975	0.07214511778538757	0.1305122791537211	240	0.6	0.5512590700269542	0.6468384711061865	234	0.585	0.5361289851942794	0.6322539247688901	38	0.095	0.06999661149327467	0.12770834691750552	55439
900	0.3	balanced	homogeneous_hr15	400	400	51.0	0.27638831760759525	1.8156140769614217	398	0.995	0.9819550815637568	0.9986277470452896	400	1.0	0.9904877056657034	0.9999999999999999	166	0.415	0.36774607523110986	0.4638710148057205	370	0.925	0.8949522937386957	0.9469622560771523	356	0.89	0.8555490895383555	0.9170313208808931	163	0.4075	0.3604480792409669	0.4563116952108779	55439
900	0.3	imbalanced_60_30_10	homogeneous_hr15	400	400	41.0	0.3123137232515568	1.5979678693171464	400	1.0	0.9904877056657034	0.9999999999999999	388	0.97	0.9483014642909042	0.9827569790348569	121	0.3025	0.25953936408389566	0.3492179921781514	352	0.88	0.8444860470597602	0.9082846092461745	335	0.8375	0.7981666097704109	0.870412591553939	118	0.295	0.25242899167233757	0.341471049004724	55439
1500	0.15	balanced	homogeneous_hr15	400	400	39.0	0.3137048930842008	1.6131732500105378	399	0.9975	0.9859767149241766	0.9995585522131983	394	0.985	0.9676653664151732	0.9931077080805591	127	0.3175	0.27380177308238884	0.36467021434962943	349	0.8725	0.836234529877535	0.9016788108434143	338	0.845	0.8062691036268745	0.8771674132824607	125	0.3125	0.2690415608130786	0.35952554956228255	55439
1500	0.15	imbalanced_60_30_10	homogeneous_hr15	400	400	38.0	0.32192378042232594	1.6627269475113318	398	0.995	0.9819550815637568	0.9986277470452896	386	0.965	0.9421148604670819	0.9790387058020222	140	0.35	0.3048856490077627	0.3979680392925262	352	0.88	0.8444860470597602	0.9082846092461745	332	0.83	0.7900908679413299	0.8636310177980344	138	0.345	0.30008782799282613	0.3928609832508057	55439
1500	0.3	balanced	homogeneous_hr15	400	400	85.0	0.21361192979147037	2.5450730800293258	400	1.0	0.9904877056657034	0.9999999999999999	399	0.9975	0.9859767149241766	0.9995585522131983	307	0.7675	0.7236773296522552	0.8062335928788962	400	1.0	0.9904877056657034	0.9999999999999999	374	0.935	0.9064647858253625	0.9552595181037997	294	0.735	0.6896629392432349	0.7758662824196457	55439
1500	0.3	imbalanced_60_30_10	homogeneous_hr15	400	400	69.0	0.24035739238314002	2.2704586057394036	400	1.0	0.9904877056657034	0.9999999999999999	398	0.995	0.9819550815637568	0.9986277470452896	255	0.6375	0.5892885151310687	0.6830956039269998	398	0.995	0.9819550815637568	0.9986277470452896	373	0.9325	0.9035733345645931	0.9531985308362403	247	0.6175	0.5689692933715043	0.6637953174599363	55439
450	0.15	balanced	one_site_only_hr15	400	400	12.0	0.5700924812335539	-0.6165848500918465	24	0.06	0.040647970113724695	0.0877228489004562	86	0.215	0.17755148423753886	0.25787052353301015	0	0.0	8.673617379884035e-19	0.009512294334296508	2	0.005	0.0013722529547103846	0.018044918436243156	1	0.0025	0.0004414477868016362	0.01402328507582339	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
450	0.15	imbalanced_60_30_10	one_site_only_hr15	400	400	11.0	0.593019179648263	-0.5733154113140435	97	0.2425	0.2030764095091307	0.286822422073032	95	0.2375	0.19841751180740802	0.2815764427180976	0	0.0	8.673617379884035e-19	0.009512294334296508	9	0.0225	0.011881583530495034	0.04220265755875813	7	0.0175	0.008502291107038103	0.03567707292555804	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
450	0.3	balanced	one_site_only_hr15	400	400	26.0	0.3893171435663859	-0.5841149457444476	50	0.125	0.09611512323676381	0.1610190975139586	100	0.25	0.2100790142364741	0.2946771329306741	0	0.0	8.673617379884035e-19	0.009512294334296508	8	0.02	0.010168386791664645	0.03896341576926	8	0.02	0.010168386791664645	0.03896341576926	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
450	0.3	imbalanced_60_30_10	one_site_only_hr15	400	400	21.0	0.4445207735606418	-0.5173234301574408	160	0.4	0.3531615288938136	0.4487409299730458	107	0.2675	0.22648238411831478	0.31294083274713314	0	0.0	8.673617379884035e-19	0.009512294334296508	4	0.01	0.003895483794990993	0.025426564652619582	4	0.01	0.003895483794990993	0.025426564652619582	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
600	0.15	balanced	one_site_only_hr15	400	400	16.0	0.4942900932627688	-0.6204040771010085	30	0.075	0.05303774392284765	0.10504770626130436	93	0.2325	0.19376640712110382	0.2763226703477448	0	0.0	8.673617379884035e-19	0.009512294334296508	3	0.0075	0.0025538891952499396	0.021815720724032123	3	0.0075	0.0025538891952499396	0.021815720724032123	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
600	0.15	imbalanced_60_30_10	one_site_only_hr15	400	400	15.0	0.5103783025659601	-0.48722601158770273	109	0.2725	0.23118490254462754	0.3181431913774774	109	0.2725	0.23118490254462754	0.3181431913774774	0	0.0	8.673617379884035e-19	0.009512294334296508	5	0.0125	0.005350750779971611	0.028923736195967484	5	0.0125	0.005350750779971611	0.028923736195967484	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
600	0.3	balanced	one_site_only_hr15	400	400	35.0	0.3352570413810335	-0.5391391872419671	51	0.1275	0.0983211891565858	0.1637654701224651	99	0.2475	0.20774293744415318	0.29206077119466656	0	0.0	8.673617379884035e-19	0.009512294334296508	1	0.0025	0.0004414477868016362	0.01402328507582339	1	0.0025	0.0004414477868016362	0.01402328507582339	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
600	0.3	imbalanced_60_30_10	one_site_only_hr15	400	400	27.0	0.3792055366825192	-0.5272025379024099	183	0.4575	0.4093135795917928	0.5064949654266224	98	0.245	0.20540872953011524	0.289442540580376	0	0.0	8.673617379884035e-19	0.009512294334296508	6	0.015	0.006892291919440893	0.03233463358482672	6	0.015	0.006892291919440893	0.03233463358482672	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
900	0.15	balanced	one_site_only_hr15	400	400	24.0	0.4016907798484396	-0.4688880697330467	56	0.14	0.10940962137459034	0.1774392305461032	104	0.26	0.21944164704726868	0.30512425423319367	0	0.0	8.673617379884035e-19	0.009512294334296508	3	0.0075	0.0025538891952499396	0.021815720724032123	3	0.0075	0.0025538891952499396	0.021815720724032123	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
900	0.15	imbalanced_60_30_10	one_site_only_hr15	400	400	22.0	0.416438467741312	-0.5506150197265613	136	0.34	0.2952956192770117	0.38774831490996325	99	0.2475	0.20774293744415318	0.29206077119466656	0	0.0	8.673617379884035e-19	0.009512294334296508	12	0.03	0.017243020965143054	0.05169853570909567	10	0.025	0.013635091745936023	0.045401587871645666	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
900	0.3	balanced	one_site_only_hr15	400	400	52.0	0.2747757953189466	-0.667474356477803	63	0.1575	0.1250811291822658	0.19643479243672732	91	0.2275	0.18912326740735153	0.2710609330048401	0	0.0	8.673617379884035e-19	0.009512294334296508	7	0.0175	0.008502291107038103	0.03567707292555804	6	0.015	0.006892291919440893	0.03233463358482672	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
900	0.3	imbalanced_60_30_10	one_site_only_hr15	400	400	41.0	0.310736260813066	-0.4960109099607457	269	0.6725	0.6250583013725689	0.7166599570820987	103	0.2575	0.21709827513471777	0.302515187617416	0	0.0	8.673617379884035e-19	0.009512294334296508	12	0.03	0.017243020965143054	0.05169853570909567	12	0.03	0.017243020965143054	0.05169853570909567	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
1500	0.15	balanced	one_site_only_hr15	400	400	40.0	0.3094924593516436	-0.565080397797513	63	0.1575	0.1250811291822658	0.19643479243672732	97	0.2425	0.2030764095091307	0.286822422073032	0	0.0	8.673617379884035e-19	0.009512294334296508	1	0.0025	0.0004414477868016362	0.01402328507582339	1	0.0025	0.0004414477868016362	0.01402328507582339	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
1500	0.15	imbalanced_60_30_10	one_site_only_hr15	400	400	38.0	0.3208123601331562	-0.6191360860942315	211	0.5275	0.4785460270872868	0.5759307967243268	87	0.2175	0.1798616207098898	0.2605128255889877	0	0.0	8.673617379884035e-19	0.009512294334296508	8	0.02	0.010168386791664645	0.03896341576926	8	0.02	0.010168386791664645	0.03896341576926	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
1500	0.3	balanced	one_site_only_hr15	400	400	87.0	0.2111632963893849	-0.5394706358095913	92	0.23	0.19144383051896455	0.27369280842155563	92	0.23	0.19144383051896455	0.27369280842155563	0	0.0	8.673617379884035e-19	0.009512294334296508	5	0.0125	0.005350750779971611	0.028923736195967484	4	0.01	0.003895483794990993	0.025426564652619582	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
1500	0.3	imbalanced_60_30_10	one_site_only_hr15	400	400	69.0	0.23844313778961793	-0.5561976308437659	352	0.88	0.8444860470597602	0.9082846092461745	96	0.24	0.20074599691279923	0.284200396141035	0	0.0	8.673617379884035e-19	0.009512294334296508	10	0.025	0.013635091745936023	0.045401587871645666	9	0.0225	0.011881583530495034	0.04220265755875813	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
450	0.15	balanced	one_site_reversed_hr15	400	400	12.0	0.5736864892907583	-1.76149474209913	16	0.04	0.024769063069711758	0.06398224771784103	18	0.045	0.028651458653886006	0.07000472919032381	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
450	0.15	imbalanced_60_30_10	one_site_reversed_hr15	400	400	11.0	0.6040061999648028	-0.9964802638403678	131	0.3275	0.2833400429179013	0.37494169862743104	49	0.1225	0.09391315520467675	0.1582686270177171	0	0.0	8.673617379884035e-19	0.009512294334296508	10	0.025	0.013635091745936023	0.045401587871645666	4	0.01	0.003895483794990993	0.025426564652619582	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
450	0.3	balanced	one_site_reversed_hr15	400	400	25.0	0.39368150532217555	-2.213846917566843	23	0.0575	0.038617542757733075	0.08480083772811935	8	0.02	0.010168386791664645	0.03896341576926	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
450	0.3	imbalanced_60_30_10	one_site_reversed_hr15	400	400	20.0	0.4498920016660636	-1.3093364599718957	252	0.63	0.5816587842920732	0.6758680191810097	42	0.105	0.07862372743733602	0.1388909850867582	0	0.0	8.673617379884035e-19	0.009512294334296508	31	0.0775	0.05513293467684451	0.10790495403563602	14	0.035	0.02096129419797776	0.057885139532918004	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
600	0.15	balanced	one_site_reversed_hr15	400	400	16.0	0.4956270712251136	-1.9397280798857992	15	0.0375	0.022855029814710867	0.060943842444513396	11	0.0275	0.015423636260295411	0.048565481885614784	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
600	0.15	imbalanced_60_30_10	one_site_reversed_hr15	400	400	15.0	0.5109986409050209	-1.200102033608437	176	0.44	0.39215426251525537	0.4889872128048602	35	0.0875	0.06358691021150324	0.11926073261429136	0	0.0	8.673617379884035e-19	0.009512294334296508	10	0.025	0.013635091745936023	0.045401587871645666	4	0.01	0.003895483794990993	0.025426564652619582	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
600	0.3	balanced	one_site_reversed_hr15	400	400	34.0	0.3386606131200554	-2.669212619271378	19	0.0475	0.030617076962711882	0.07299154940982647	3	0.0075	0.0025538891952499396	0.021815720724032123	0	0.0	8.673617379884035e-19	0.009512294334296508	1	0.0025	0.0004414477868016362	0.01402328507582339	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
600	0.3	imbalanced_60_30_10	one_site_reversed_hr15	400	400	28.0	0.3825619326953764	-1.5232278422264962	295	0.7375	0.6922684601360929	0.7782132000551163	27	0.0675	0.04680146916375965	0.09642666543540682	0	0.0	8.673617379884035e-19	0.009512294334296508	31	0.0775	0.05513293467684451	0.10790495403563602	15	0.0375	0.022855029814710867	0.060943842444513396	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
900	0.15	balanced	one_site_reversed_hr15	400	400	24.0	0.40402612318932996	-2.3922118263750707	12	0.03	0.017243020965143054	0.05169853570909567	2	0.005	0.0013722529547103846	0.018044918436243156	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
900	0.15	imbalanced_60_30_10	one_site_reversed_hr15	400	400	22.0	0.41755648115787336	-1.452983774130252	238	0.595	0.5462106166004184	0.6419820474760654	30	0.075	0.05303774392284765	0.10504770626130436	1	0.0025	0.0004414477868016362	0.01402328507582339	31	0.0775	0.05513293467684451	0.10790495403563602	15	0.0375	0.022855029814710867	0.060943842444513396	1	0.0025	0.0004414477868016362	0.01402328507582339	55439
900	0.3	balanced	one_site_reversed_hr15	400	400	50.0	0.278324042313017	-3.0689833612073487	25	0.0625	0.04268914141220244	0.09063411613030699	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
900	0.3	imbalanced_60_30_10	one_site_reversed_hr15	400	400	41.0	0.3146624194076777	-1.7694017651555283	352	0.88	0.8444860470597602	0.9082846092461745	17	0.0425	0.026701694991131116	0.06700205432475019	0	0.0	8.673617379884035e-19	0.009512294334296508	54	0.135	0.10496299061600528	0.1719809842480312	11	0.0275	0.015423636260295411	0.048565481885614784	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
1500	0.15	balanced	one_site_reversed_hr15	400	400	39.0	0.3152036433913862	-3.2206750059692393	10	0.025	0.013635091745936023	0.045401587871645666	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
1500	0.15	imbalanced_60_30_10	one_site_reversed_hr15	400	400	39.0	0.32009593886202936	-1.9539253089217317	321	0.8025	0.7606877261203903	0.8385573358073602	12	0.03	0.017243020965143054	0.05169853570909567	0	0.0	8.673617379884035e-19	0.009512294334296508	31	0.0775	0.05513293467684451	0.10790495403563602	9	0.0225	0.011881583530495034	0.04220265755875813	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
1500	0.3	balanced	one_site_reversed_hr15	400	400	85.0	0.21358722270172875	-4.0862340963147865	26	0.065	0.04474048189620036	0.09353521417463759	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
1500	0.3	imbalanced_60_30_10	one_site_reversed_hr15	400	400	69.0	0.24107138441955478	-2.3211769074634727	396	0.99	0.9745734353473804	0.996104516205009	2	0.005	0.0013722529547103846	0.018044918436243156	0	0.0	8.673617379884035e-19	0.009512294334296508	137	0.3425	0.29769101850421636	0.3903053542110871	1	0.0025	0.0004414477868016362	0.01402328507582339	0	0.0	8.673617379884035e-19	0.009512294334296508	55439
