gene_symbol	n_sgrna	median_efficient_lfc	median_noneater_lfc	median_efficient_minus_noneater_lfc	s1_median_efficient_lfc	s3_median_efficient_lfc	s1_median_noneater_lfc	s3_median_noneater_lfc	efficient_consistent_positive	noneater_consistent_positive	efficient_p_wilcoxon	noneater_p_wilcoxon	contrast_p_wilcoxon	modules	tracked_candidate	efficient_fdr	noneater_fdr	contrast_fdr	screen_call	gene	tested_compartment_count	positive_compartment_count	negative_compartment_count	positive_fdr10_compartment_count	negative_fdr10_compartment_count	positive_disease_count	negative_disease_count	positive_diseases	negative_diseases	best_positive_p	best_positive_fdr	max_positive_delta_log2_cpm	median_positive_hedges_g	best_negative_p	min_negative_delta_log2_cpm	top_positive_compartments	in_lipid_lysosomal_myeloid_neighborhood	ms_wm_delta_log2	ms_wm_hedges_g	ms_wm_p	ms_wm_fdr	opentargets_disease_count	opentargets_diseases	opentargets_max_overall	opentargets_max_genetic_association	opentargets_max_known_drug_or_clinical	opentargets_channels_present	existing_priority_score	existing_weighted_evidence_score	existing_ms_anchor_score	existing_positive_disease_count	existing_negative_disease_count	existing_positive_diseases	existing_negative_diseases	existing_prior_flag	ms_positive_nominal	ms_positive_trend	genetic_or_target_db_breadth	discovery_priority_score	gwas_catalog_trait_count	gwas_catalog_min_p	druggable_activity_count	chembl_target_id	clinicaltrials_autoimmune_count	europepmc_autoimmune_hit_count	wave34_call	manual_blocker_class	primary_blocker	chembl_target_id_api	chembl_pref_name	chembl_target_type	chembl_activity_count	chembl_best_nM	chembl_search_total	europepmc_query	europepmc_hit_count	europepmc_examples_json	clinicaltrials_query	clinicaltrials_hit_count	clinicaltrials_examples_json	desired_intervention	directional_disease_support_count	directional_conflict_count	ms_anchor_directional	has_chembl_target	has_activity	prior_art_heavy	rescue_score	gate_failures	wave38_call
ANKUB1	4	0.5133454797721521	-0.2494916479101505	0.7092927600471219	0.4885406936331113	0.5381502659111927	-0.2332723045045088	-0.2657109913157922	True	False	0.375	0.125	0.25		False	0.9052095024317248	0.8757238508867174	0.920009505703422	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	ANKUB1	6.0	0.0	0.0	0.0	0.0	0.0	0.0										False	-1.2693646866680273	-0.535536763231838	0.2100113496282079	0.8993702893651148															False	False	0.0	0.0													0.0		0.0	"""ANKUB1"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	42.0	"[{""doi"": ""10.3389/fped.2025.1473448"", ""id"": ""40873739"", ""title"": ""Genetic susceptibility associated with hospitalization due to respiratory syncytial virus in a group of Taiwanese children: a preliminary study."", ""year"": ""2025""}, {""doi"": ""10.1038/s41439-024-00281-0"", ""id"": ""38871700"", ""title"": ""Identifying unstable CNG repeat loci in the human genome: a heuristic approach and implications for neurological disorders."", ""year"": ""2024""}, {""doi"": ""10.1097/hep.0000000000000863"", ""id"": ""38536042"", ""title"": ""Genetic variation in severe cystic fibrosis liver disease is associated with novel mechanisms for disease pathogenesis."", ""year"": ""2024""}]"	ANKUB1 autoimmune	0.0	[]	inhibit_or_reduce	0.0	0.0	False	False	False	False	0.7092927600471219	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
JUN	3	-1.323799277363342	-0.7259579722438643	-0.7022407406555038	-1.4879673008044922	-0.6643810149438472	-0.8024485882201948	-0.6631522366200118	False	False	0.25	0.25	0.75	stress_cytotoxicity	False	0.8221627590893646	0.8757238508867174	1.0	UNRESOLVED	JUN	17.0	0.0	2.0	0.0	0.0	0.0	2.0		psoriasis;ulcerative colitis					0.018561659585395	-1.6368670308412954		False	0.1265207912999919	0.1171541479831168	0.779961469590927	0.9745041645639924															False	False	0.0	-8.0																						unresolved	0.0	0.0	False	False	False	False	0.7022407406555038	screen_direction_unresolved;insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
NPC1	4	-0.2659214690539695	0.1572398676420838	-0.692849668010245	-0.5890864125568149	0.0572434744488759	-0.1065935285249735	0.4210732638091412	False	False	0.625	0.875	0.25		True	0.9600924529799222	1.0	0.920009505703422	UNRESOLVED	NPC1	17.0	3.0	0.0	0.0	0.0	2.0	0.0	Crohn disease;psoriasis		0.0174116315884688	0.410125021726284	1.2824677252692211	2.6156522949326724			psoriasis_skin_apc:0.851,p=0.017;ibd_crohn_stromal:0.836,p=0.035;psoriasis_keratinocyte:1.28,p=0.049	False	-0.2072235220169123	-0.5682929508489173	0.2084882644038883	0.8993702893651148							0.797635885969068	-0.702364114030932	1.5	0.0	1.0		MS		False	False	0.0	9.039881794298454																						unresolved	0.0	0.0	False	False	False	False	0.692849668010245	screen_direction_unresolved;insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
CD36	4	0.1850333356036064	0.2818254399138198	-0.6919889566418456	-0.013826032380114	0.192102323673039	0.0743712023870486	0.5579716740342047	False	False	1.0	0.375	0.25	resolution_efferocytosis	False	1.0	0.9645063778899814	0.920009505703422	UNRESOLVED	CD36	17.0	1.0	3.0	0.0	0.0	1.0	3.0	psoriasis	Crohn disease;Sjogren syndrome;ulcerative colitis	0.0409995262941513	0.4022305021632905	3.3427158150828324	2.970943872480982	0.0096982293458818	-2.316203891677187	psoriasis_keratinocyte:3.34,p=0.041	True	-0.99925985802596	-0.3343429712025927	0.4410063385874331	0.9214560346888634							9.50075413590747	3.813254135907472	0.0	4.0	1.0	SLE_B,SLE_myeloid,lupus_nephritis,psoriasis	RA		False	False	0.0	-6.524962293204626																						unresolved	0.0	0.0	False	False	False	False	0.6919889566418456	screen_direction_unresolved;insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
BPIFB2	4	0.5252705936067218	-0.289471094194454	0.6841443263343	0.5745448524538372	0.3343913322512073	0.1825268129375141	-0.493189466148775	True	False	0.125	0.375	0.125		False	0.8221627590893646	0.9645063778899814	0.920009505703422	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	BPIFB2	3.0	0.0	0.0	0.0	0.0	0.0	0.0										False																			False	False	0.0	0.0													0.0		0.0	"""BPIFB2"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	182.0	"[{""doi"": ""10.3390/molecules31071217"", ""id"": ""41976257"", ""title"": ""Scalable Jet-O-Mized Eggshell Membrane Processing for Bioactives Promoting Gut Health."", ""year"": ""2026""}, {""doi"": ""10.1002/advs.202507691"", ""id"": ""41025730"", ""title"": ""Diagnosis, Prognosis, and Drug Target Discovery for Chronic Widespread Pain: A Large Proteogenomic Study."", ""year"": ""2025""}, {""doi"": ""10.3390/cancers18060970"", ""id"": ""41899572"", ""title"": ""Diagnostic Accuracy and Clinical Utility of Salivary Biomarkers in Oral Squamous Cell Carcinoma: A Meta-Analysis."", ""year"": ""2026""}]"	BPIFB2 autoimmune	0.0	[]	inhibit_or_reduce	0.0	0.0	False	False	False	False	0.6841443263343	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
CTSB	4	0.352350083114078	-0.173440044378987	0.6806693526076654	0.0429518143320915	0.728306731306285	-0.255830121718219	-0.0916979936196944	False	False	0.25	0.125	0.125	lipid_lysosomal_apc	False	0.8221627590893646	0.8757238508867174	0.920009505703422	UNRESOLVED	CTSB	17.0	2.0	0.0	0.0	0.0	2.0	0.0	psoriasis;ulcerative colitis		0.0252638099093947	0.2731908958191365	1.8839747063622552	2.164233289174911			ibd_uc_epithelial:0.463,p=0.025;psoriasis_keratinocyte:1.88,p=0.026	True	-0.0599954640789519	-0.1033313175720312	0.8140537383462653	0.9761732664217524	2.0	celiac;psoriasis	0.084211673347951			datatype_literature;datatype_rna_expression	23.323767055605646	13.011777066559349	2.8744899890462987	5.0	1.0	Crohn,SLE_myeloid,UC,lupus_nephritis,psoriasis	RA		False	False	2.0	11.16618835278028	2.0	2e-11	0.0		0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY		no_target_resolved_coloc_or_mr													unresolved	0.0	0.0	False	False	False	False	0.6806693526076654	screen_direction_unresolved;insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
4732456N10RIK	3	0.6613940821006923	-0.0132818322744356	0.674675914375128	0.6519511632234867	0.5368274872041554	0.000543996431241	-0.0882948966618601	True	False	0.5	0.75	0.5		False	0.9600924529799222	1.0	0.9971256078463696	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	4732456N10RIK																																																				0.0		0.0	"""4732456N10RIK"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	15.0	"[{""doi"": ""10.1371/journal.pone.0277284"", ""id"": ""36374931"", ""title"": ""Witch Nails (Krt90whnl): A spontaneous mouse mutation affecting nail growth and development."", ""year"": ""2022""}, {""doi"": ""10.3389/fimmu.2023.1164157"", ""id"": ""37256145"", ""title"": ""Pathological pathway analysis in an experimental rheumatoid arthritis model and the tissue repair effect of acupuncture at ST36."", ""year"": ""2023""}, {""doi"": ""10.1016/j.ajpath.2018.08.016"", ""id"": ""30273600"", ""title"": ""Colonoscopic-Guided Pinch Biopsies in Mice as a Useful Model for Evaluating the Roles of Host and Luminal Factors in Colonic Inflammation."", ""year"": ""2018""}]"	4732456N10RIK autoimmune	0.0	[]	inhibit_or_reduce	0.0	0.0	False	False	False	False	0.674675914375128	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
LARP4B	3	0.546430616996072	-0.1226333682356159	0.669063985231688	0.254190271915458	0.807487130719795	-0.2121679901541346	-0.249841899284255	True	False	1.0	0.5	1.0		False	1.0	0.9889744952178532	1.0	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	LARP4B	17.0	0.0	0.0	0.0	0.0	0.0	0.0										False	0.0685719768411186	0.2075532825032305	0.636350966574614	0.9516720539073452															False	False	0.0	0.0													0.0		0.0	"""LARP4B"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	321.0	"[{""doi"": ""10.1007/s12672-025-04374-2"", ""id"": ""41467969"", ""title"": ""microRNA-1258 suppresses breast cancer progression by targeting LARP4B."", ""year"": ""2025""}, {""doi"": ""10.3390/antib13040091"", ""id"": ""39584991"", ""title"": ""Ocular Mucous Membrane Pemphigoid Demonstrates a Distinct Autoantibody Profile from Those of Other Autoimmune Blistering Diseases: A Preliminary Study."", ""year"": ""2024""}, {""doi"": ""10.1093/intbio/zyaf019"", ""id"": ""41014504"", ""title"": ""LARP4B inhibits ferroptosis and accelerates the progression of pancreatic cancer by activating WNK1-induced NRF2/GCH1/BH4 pathway."", ""year"": ""2025""}]"	LARP4B autoimmune	0.0	[]	inhibit_or_reduce	0.0	0.0	False	False	False	False	0.669063985231688	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
WASF2	4	-1.317352361412111	0.533451402671705	-1.6668859952972346	-0.7008806178375486	-1.8869939033479688	0.4736723848419433	0.4570522144634705	False	True	0.125	0.125	0.125		False	0.8221627590893646	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR	WASF2	17.0	0.0	0.0	0.0	0.0	0.0	0.0										False	-0.0149201510365575	-0.0420722180855131	0.923938438642206	0.9900445491146652							0.8113630696476969	-0.6886369303523031	1.5	0.0	1.0		MS		False	False	0.0	0.0405681534823848										CHEMBL6067159	Actin-binding protein WASF2	SINGLE PROTEIN	2.0	8535.3	1.0	"""WASF2"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	839.0	"[{""doi"": ""10.7759/cureus.104395"", ""id"": ""41913828"", ""title"": ""Coexistence of Rheumatoid Arthritis, Cerebrovascular Disease, and Alzheimer's Disease: A Case Study With Genetic Insights."", ""year"": ""2026""}, {""doi"": ""10.3390/cimb48030279"", ""id"": ""41899431"", ""title"": ""Upregulation of miR-4286 and miR-146a-5p in Metastatic Melanoma, Revealed by Multiplex Expression Analysis."", ""year"": ""2026""}, {""doi"": ""10.1128/mbio.03917-25"", ""id"": ""41910361"", ""title"": ""HIV Nef-mediated WAVE2-ARP2/3 inhibition underlies CD4&lt;sup&gt;+&lt;/sup&gt; T-cell lamellipodial abnormalities and immune dysfunction."", ""year"": ""2026""}]"	WASF2 autoimmune	0.0	[]	activate_or_restore	0.0	0.0	False	False	True	True	0.6668859952972346	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;prior_art_or_trial_crowded;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
TYROBP	4	-0.7684951237887826	-0.0611087268787101	-0.6662103818853038	-0.6878769244809615	-0.3665193138175415	-0.0726344686085707	-0.0023695288903546	False	False	0.125	0.875	0.125	lipid_lysosomal_apc	False	0.8221627590893646	1.0	0.920009505703422	UNRESOLVED	TYROBP	17.0	1.0	1.0	0.0	0.0	1.0	1.0	type 1 diabetes mellitus	ulcerative colitis	0.0492131603891869	0.4747328035034067	1.2536167836296532	0.9945823739221904	0.0245311563344836	-1.8932328792827713	t1d_ductal_cell:1.25,p=0.049	True	0.1685367778685798	0.5248086762818813	0.2296542729530867	0.9004758652001262															False	False	0.0	1.0	2.0	7e-08	0.0		0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY															unresolved	0.0	0.0	False	False	False	False	0.6662103818853038	screen_direction_unresolved;insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
MERTK	4	-0.4129785592243943	0.1441277949387467	-0.6588710945316293	-0.2976425568397616	-0.2863303114542468	0.1642666089843929	0.2122007120038584	False	False	0.125	0.25	0.25	resolution_efferocytosis	True	0.8221627590893646	0.8757238508867174	0.920009505703422	UNRESOLVED	MERTK	17.0	0.0	2.0	0.0	0.0	0.0	2.0		Sjogren syndrome;ulcerative colitis					0.0034729174649706	-1.3720515044755257		True	0.2471109034794576	0.34078643587681	0.4292940108131474	0.9195199515584406							-4.352542197657148	-3.977542197657148	0.0	2.0	2.0	UC,lupus_nephritis	RA,psoriasis		False	False	0.0	-7.217627109882858	3.0	1e-11	0.0		0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY															unresolved	0.0	0.0	False	False	False	False	0.6588710945316293	screen_direction_unresolved;insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
MRC1	3	0.1551857285205744	-0.4397547907199417	0.5949405192405162	-0.0312341601973544	0.588890987066951	-0.3241981035852346	-0.6080333245651568	False	False	0.75	0.25	0.25	resolution_efferocytosis	False	1.0	0.8757238508867174	0.920009505703422	UNRESOLVED	MRC1	17.0	0.0	0.0	0.0	0.0	0.0	0.0										True	-1.6897573204300596	-1.7696842520694158	0.0004313855553958	0.7061565610737713															False	False	0.0	1.0																						unresolved	0.0	0.0	False	False	False	False	0.5949405192405162	screen_direction_unresolved;insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
TGFB1	3	-0.2477989160082405	0.4645481316043345	-0.5914996671211104	-0.6531843366789811	-0.288366303615847	-0.160274708002603	0.1401874863615626	False	False	0.25	0.5	0.25	resolution_efferocytosis	False	0.8221627590893646	0.9889744952178532	0.920009505703422	UNRESOLVED	TGFB1	17.0	0.0	2.0	0.0	0.0	0.0	1.0		Sjogren syndrome					0.0030656975932567	-0.5564564771200189		False	-0.0174265272035043	-0.0409943498006645	0.9250022117915676	0.9900445491146652															False	False	0.0	-5.0																						unresolved	0.0	0.0	False	False	False	False	0.5914996671211104	screen_direction_unresolved;insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
ABCG1	3	-0.0569920004405615	0.1514520756708053	-0.5731364960094433	0.1128923222588791	-0.7506705716935649	0.3172758027050406	0.3138345228836416	False	True	0.75	0.5	0.25	resolution_efferocytosis	True	1.0	0.9889744952178532	0.920009505703422	UNRESOLVED	ABCG1	17.0	0.0	4.0	0.0	0.0	0.0	3.0		Crohn disease;psoriasis;type 1 diabetes mellitus					0.0019046473595872	-1.617176034086352		False	0.8150581476256988	1.1366601392043985	0.014073891674355	0.8372898579012464															True	True	0.0	-6.0																						unresolved	0.0	0.0	False	False	False	False	0.5731364960094433	screen_direction_unresolved;insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
TMEM185B	3	-0.0512635943871349	0.5092834558318329	-0.5605470502189678	-0.9427602119833084	0.1535761031435782	0.4025453722893108	0.6041245680999938	False	True	0.75	0.25	0.5		False	1.0	0.8757238508867174	0.9971256078463696	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR	TMEM185B	17.0	0.0	0.0	0.0	0.0	0.0	0.0										False	-0.1390211536855865	-0.3489540188367449	0.4264210967208992	0.9195199515584406															False	False	0.0	0.0													0.0		0.0	"""TMEM185B"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	72.0	"[{""doi"": ""10.1007/s12672-026-05144-4"", ""id"": ""42091754"", ""title"": ""Protein expression profiling of lenvatinib-resistant liver cancer cells and identify B4GALT4 as a critical drug resistance molecule."", ""year"": ""2026""}, {""doi"": ""10.1101/2025.04.22.646545"", ""id"": ""PPR1009561"", ""title"": ""Transcription-based identification of uncharacterized genes in the human immune response"", ""year"": ""2025""}, {""doi"": ""10.18502/ajmb.v13i3.6364"", ""id"": ""34484645"", ""title"": ""An Integrated Bioinformatics Analysis of the Potential Regulatory Effects of miR-21 on T-cell Related Target Genes in Multiple Sclerosis."", ""year"": ""2021""}]"	TMEM185B autoimmune	0.0	[]	activate_or_restore	0.0	0.0	False	False	False	False	0.5605470502189678	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
DDIT3	4	0.017544281062245	0.5235274594641877	-0.559065174656294	-0.2155965848300429	0.1843908405920042	0.4792219529495205	0.1479575158840538	False	False	0.875	0.25	0.25	stress_cytotoxicity	False	1.0	0.8757238508867174	0.920009505703422	UNRESOLVED	DDIT3	17.0	0.0	1.0	0.0	0.0	0.0	1.0		type 1 diabetes mellitus					0.0188280481021487	-0.4813184718562464		False	-0.0117596536574264	-0.0117753759104024	0.977487752713841	0.9979621421870412															False	False	0.0	-4.0																						unresolved	0.0	0.0	False	False	False	False	0.559065174656294	screen_direction_unresolved;insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
GAS6	4	-0.2194969527060903	0.1394843394046303	-0.5574375332134357	-0.5947376546320318	0.155743749219851	0.1331260023845626	0.1444396832666605	False	False	0.375	0.625	0.25	resolution_efferocytosis	True	0.9052095024317248	0.9889744952178532	0.920009505703422	UNRESOLVED	GAS6	17.0	1.0	0.0	0.0	0.0	1.0	0.0	Crohn disease		0.0225486165186834	0.2159306539101695	1.2693587378009648	1.4851241679752885			ibd_crohn_epithelial:1.27,p=0.023	False	-0.3747614007199935	-0.7105015072539677	0.1056413743833175	0.8989378106274888															False	False	0.0	4.0																						unresolved	0.0	0.0	False	False	False	False	0.5574375332134357	screen_direction_unresolved;insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
NPC2	4	-0.352527839699787	0.1992225070325015	-0.5517503467322886	0.7966008248454535	-1.5523333896597402	0.188877300060495	-0.0036212099060428	False	False	0.375	0.875	0.625		True	0.9052095024317248	1.0	0.9971256078463696	UNRESOLVED	NPC2	17.0	3.0	0.0	0.0	0.0	1.0	0.0	type 1 diabetes mellitus		0.0002191029532562	0.1118076778422717	0.9125781465351857	1.7638882047068174			t1d_ductal_cell:0.759,p=0.00022;t1d_acinar_cell:0.913,p=0.0051;t1d_endothelial_cell:0.451,p=0.0075	False	0.2195673330536856	0.4353401323335356	0.3105004991993616	0.9090398989124008							5.438442635158882	1.969221317579441	3.469221317579441	1.0	0.0	MS			False	False	0.0	6.271922131757944																						unresolved	0.0	0.0	False	False	False	False	0.5517503467322886	screen_direction_unresolved;insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
CASP3	4	-0.2560673968049231	-0.0968766623908363	-0.5467185605210406	-0.554779469252181	-0.4317570004595847	0.3128396276994538	-0.243625976364854	False	False	0.125	1.0	0.25	stress_cytotoxicity	False	0.8221627590893646	1.0	0.920009505703422	UNRESOLVED	CASP3	17.0	0.0	1.0	0.0	0.0	0.0	1.0		psoriasis					0.0310442995749337	-0.5959702482757905		False	-0.0002103109430624	-0.0003482249587187	0.9993585933597678	0.999590665021506															False	False	0.0	-4.0																						unresolved	0.0	0.0	False	False	False	False	0.5467185605210406	screen_direction_unresolved;insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
