seed	n_requested	latent_event_probability	molecular_progression_hr_per_latent_sd	single_measurement_reliability	planned_measurements	measurement_error_correlation	n_simulated_cohorts	n_valid_fits	valid_fit_rate	significant_count	significant_probability	significant_probability_ci_low	significant_probability_ci_high	positive_call_probability	negative_call_probability	median_score_z	median_one_step_log_hr	median_usable_n	median_events	median_measurements_available	median_empirical_reliability
54953	120	0.15	1.7	0.7	2	0.5	400	396	0.99	133	0.3325	0.2881179581855746	0.38006866041641474	0.3325	0.0	1.6120632565857762	0.440502233591737	119.0	17.5	1.8166666666666667	0.7473846911465237
54953	120	0.15	1.7	0.7	3	0.0	400	398	0.995	154	0.385	0.3386231845670135	0.4335646431298747	0.385	0.0	1.6824762046117685	0.4456651234751271	120.0	18.0	2.7	0.8566411754035944
54953	120	0.15	1.7	0.7	3	0.5	400	397	0.9925	115	0.2875	0.24533290309016223	0.33370982200191374	0.2875	0.0	1.459414985665647	0.38860537349836227	120.0	18.0	2.7083333333333335	0.7744842514312444
54953	120	0.3	1.0	0.4	1	0.0	400	400	1.0	18	0.045	0.028651458653886006	0.07000472919032381	0.0225	0.0225	-0.08395853254931704	-0.016985957419104216	108.0	32.0	1.0	0.39987596877313925
54953	120	0.3	1.0	0.4	2	0.0	400	400	1.0	27	0.0675	0.04680146916375965	0.09642666543540682	0.035	0.0325	0.040931946517249795	0.0065403005209820776	119.0	36.0	1.8166666666666667	0.5350602372645168
54953	120	0.3	1.0	0.4	2	0.5	400	400	1.0	25	0.0625	0.04268914141220244	0.09063411613030699	0.0325	0.03	0.006777941446672573	0.001377982649197123	119.0	35.0	1.8166666666666667	0.4570436581869042
54953	120	0.3	1.0	0.4	3	0.0	400	400	1.0	15	0.0375	0.022855029814710867	0.060943842444513396	0.0225	0.015	-0.05415414087746858	-0.010158395521488391	120.0	36.0	2.7083333333333335	0.628091707607356
54953	120	0.3	1.0	0.4	3	0.5	400	400	1.0	18	0.045	0.028651458653886006	0.07000472919032381	0.0225	0.0225	0.04923643169151014	0.00890792410182343	120.0	36.0	2.7	0.49003796036305136
54953	120	0.3	1.0	0.7	1	0.0	400	400	1.0	24	0.06	0.040647970113724695	0.0877228489004562	0.0275	0.0325	-0.0012589920992544111	-0.0002314788268889499	108.0	33.0	1.0	0.7034522161115333
54953	120	0.3	1.0	0.7	2	0.0	400	400	1.0	22	0.055	0.03659849414955068	0.08186744780797323	0.0225	0.0325	0.01859012886758489	0.003479576030877919	119.0	36.0	1.8205128205128205	0.7959634525888024
54953	120	0.3	1.0	0.7	2	0.5	400	400	1.0	30	0.075	0.05303774392284765	0.10504770626130436	0.0425	0.0325	0.06981843976697741	0.011902370814247163	119.0	35.0	1.8220338983050848	0.7458024686759361
54953	120	0.3	1.0	0.7	3	0.0	400	400	1.0	14	0.035	0.02096129419797776	0.057885139532918004	0.0175	0.0175	-0.06732171095757629	-0.012288389466065424	120.0	36.0	2.7	0.8564852100447979
54953	120	0.3	1.0	0.7	3	0.5	400	400	1.0	22	0.055	0.03659849414955068	0.08186744780797323	0.035	0.02	-0.04924197438615255	-0.009187286715520437	120.0	36.0	2.7058823529411766	0.7729928986949868
54953	120	0.3	1.5	0.4	1	0.0	400	400	1.0	75	0.1875	0.15228915456130324	0.2286560293976321	0.1875	0.0	1.052746236014329	0.19777950034458924	108.0	33.0	1.0	0.398538373467142
54953	120	0.3	1.5	0.4	2	0.0	400	400	1.0	87	0.2175	0.1798616207098898	0.2605128255889877	0.215	0.0025	1.0579159168876817	0.19181214194238	119.0	36.0	1.8220338983050848	0.5357408386691312
54953	120	0.3	1.5	0.4	2	0.5	400	400	1.0	89	0.2225	0.18448827447183322	0.2657910488837013	0.2225	0.0	1.1459753791621976	0.21170878420751105	119.0	35.0	1.8205128205128205	0.4592703951262357
54953	120	0.3	1.5	0.4	3	0.0	400	400	1.0	113	0.2825	0.24061027235147464	0.32852757568394425	0.2825	0.0	1.4125929127072852	0.25911904159597793	120.0	36.0	2.7083333333333335	0.6251716960985505
54953	120	0.3	1.5	0.4	3	0.5	400	400	1.0	86	0.215	0.17755148423753886	0.25787052353301015	0.215	0.0	1.1358640424143358	0.20732081418523815	120.0	35.0	2.7083333333333335	0.48455213344908293
54953	120	0.3	1.5	0.7	1	0.0	400	400	1.0	113	0.2825	0.24061027235147464	0.32852757568394425	0.2825	0.0	1.4584116734927484	0.2919877972929954	108.0	32.0	1.0	0.7004530495387276
54953	120	0.3	1.5	0.7	2	0.0	400	400	1.0	151	0.3775	0.33137162500063877	0.42595888711126384	0.3775	0.0	1.6356797139540706	0.3140558260272379	119.0	36.0	1.8205128205128205	0.8005068268559037
54953	120	0.3	1.5	0.7	2	0.5	400	400	1.0	136	0.34	0.2952956192770117	0.38774831490996325	0.34	0.0	1.5936429774718723	0.3062967974476085	119.0	35.0	1.8166666666666667	0.7444515257612531
54953	120	0.3	1.5	0.7	3	0.0	400	400	1.0	175	0.4375	0.3897078504391739	0.48648118635261317	0.4375	0.0	1.803684466715676	0.34211875193542346	120.0	36.0	2.7083333333333335	0.8579695118841868
54953	120	0.3	1.5	0.7	3	0.5	400	400	1.0	126	0.315	0.2714209156648816	0.3620986332388081	0.315	0.0	1.5067697247166127	0.2848448577808098	120.0	36.0	2.7	0.7740630221186002
54953	120	0.3	1.7	0.4	1	0.0	400	400	1.0	107	0.2675	0.22648238411831478	0.31294083274713314	0.2675	0.0	1.3376229985605526	0.24893588980143833	108.0	32.0	1.0	0.39879222954752797
54953	120	0.3	1.7	0.4	2	0.0	400	400	1.0	154	0.385	0.3386231845670135	0.4335646431298747	0.385	0.0	1.6836719773835345	0.30924192351142027	119.0	36.0	1.8166666666666667	0.5361004350814798
54953	120	0.3	1.7	0.4	2	0.5	400	400	1.0	137	0.3425	0.29769101850421636	0.3903053542110871	0.3425	0.0	1.54103065544142	0.2800327464304809	119.0	36.0	1.8181784107946026	0.45471470905549904
54953	120	0.3	1.7	0.4	3	0.0	400	400	1.0	178	0.445	0.3970507860416546	0.49399556633511804	0.445	0.0	1.8151307070063067	0.33655126291185655	120.0	36.0	2.7	0.6338278071255833
54953	120	0.3	1.7	0.4	3	0.5	400	400	1.0	141	0.3525	0.30728664659675226	0.4005194802318652	0.3525	0.0	1.705697822182485	0.30400261739836787	120.0	36.0	2.7083333333333335	0.4891194881524611
54953	120	0.3	1.7	0.7	1	0.0	400	400	1.0	199	0.4975	0.44875888867958347	0.5462886727920879	0.495	0.0025	1.933407624918194	0.3769516123110611	108.0	32.0	1.0	0.7051366580272727
54953	120	0.3	1.7	0.7	2	0.0	400	400	1.0	202	0.505	0.45618935783904724	0.5537155192176098	0.505	0.0	1.9817593342939248	0.37658752630298653	119.0	35.0	1.8235294117647058	0.7963846414572864
54953	120	0.3	1.7	0.7	2	0.5	400	400	1.0	215	0.5375	0.4885138311983594	0.5857727467265683	0.5375	0.0	2.0421330431174534	0.38604318801884874	119.0	36.0	1.8189655172413792	0.7483653931917345
54953	120	0.3	1.7	0.7	3	0.0	400	400	1.0	220	0.55	0.5010009985806122	0.5980477719859582	0.55	0.0	2.0765998522541382	0.3942955582815897	120.0	36.0	2.7083333333333335	0.8550920879893318
54953	120	0.3	1.7	0.7	3	0.5	400	400	1.0	223	0.5575	0.5085079945949651	0.6053980915565909	0.5575	0.0	2.0523085278558257	0.3893677437462061	120.0	36.0	2.7083333333333335	0.7708005020485917
54953	240	0.15	1.0	0.4	1	0.0	400	400	1.0	24	0.06	0.040647970113724695	0.0877228489004562	0.035	0.025	-0.0007643199872089809	-0.0001376047092759255	216.0	33.0	1.0	0.40219231483244866
54953	240	0.15	1.0	0.4	2	0.0	400	400	1.0	27	0.0675	0.04680146916375965	0.09642666543540682	0.0375	0.03	-0.04715484733966221	-0.008621185932158673	238.0	36.0	1.815288347098496	0.5263407564044638
54953	240	0.15	1.0	0.4	2	0.5	400	400	1.0	21	0.0525	0.034591528357920405	0.07892197507127496	0.03	0.0225	0.08899121194038134	0.015185800747981107	238.0	35.0	1.8162831241283124	0.45642363710325623
54953	240	0.15	1.0	0.4	3	0.0	400	400	1.0	18	0.045	0.028651458653886006	0.07000472919032381	0.0225	0.0225	-0.0072412041232970195	-0.0013324648810645468	240.0	36.0	2.7	0.6289150375072687
54953	240	0.15	1.0	0.4	3	0.5	400	400	1.0	22	0.055	0.03659849414955068	0.08186744780797323	0.0225	0.0325	-0.029322045619919086	-0.006172943432800456	240.0	36.0	2.7041666666666666	0.49300905173156995
54953	240	0.15	1.0	0.7	1	0.0	400	400	1.0	22	0.055	0.03659849414955068	0.08186744780797323	0.0225	0.0325	-0.01352000978466804	-0.002513392465785056	217.0	33.0	1.0	0.7028951974705555
54953	240	0.15	1.0	0.7	2	0.0	400	400	1.0	18	0.045	0.028651458653886006	0.07000472919032381	0.025	0.02	-0.213920013145018	-0.038216239110252806	238.0	35.0	1.8177966101694916	0.7995081088051917
54953	240	0.15	1.0	0.7	2	0.5	400	400	1.0	23	0.0575	0.038617542757733075	0.08480083772811935	0.0225	0.035	-0.10150373712495178	-0.018848944088301282	238.0	35.0	1.819327731092437	0.7469966290371474
54953	240	0.15	1.0	0.7	3	0.0	400	400	1.0	25	0.0625	0.04268914141220244	0.09063411613030699	0.04	0.0225	0.13470087131311176	0.026615896801017662	240.0	36.0	2.702928870292887	0.8574916906438823
54953	240	0.15	1.0	0.7	3	0.5	400	400	1.0	13	0.0325	0.01908984237880045	0.0548041528237668	0.0175	0.015	0.055175084455386623	0.009381898430815048	240.0	36.0	2.7041666666666666	0.766251128726213
54953	240	0.15	1.5	0.4	1	0.0	400	400	1.0	73	0.1825	0.14772734739355886	0.22331295950871943	0.1825	0.0	0.9967625359566825	0.1843256319148759	216.0	33.0	1.0	0.39269288795802104
54953	240	0.15	1.5	0.4	2	0.0	400	400	1.0	102	0.255	0.21475670087938903	0.2999043233444163	0.255	0.0	1.3183745426516844	0.2337521516821061	238.0	36.0	1.8181810055066867	0.5330203868676335
54953	240	0.15	1.5	0.4	2	0.5	400	400	1.0	98	0.245	0.20540872953011524	0.289442540580376	0.245	0.0	1.293749560468679	0.23079109820288196	238.0	36.0	1.8185654008438819	0.4584050006619562
54953	240	0.15	1.5	0.4	3	0.0	400	400	1.0	130	0.325	0.28095326743154514	0.3723760355854586	0.325	0.0	1.5449681438903369	0.2736900829197194	240.0	36.0	2.7	0.6258797985544555
54953	240	0.15	1.5	0.4	3	0.5	400	400	1.0	120	0.3	0.25716767195619705	0.34663724577752153	0.2975	0.0025	1.4107109625221539	0.24793727155180062	240.0	36.0	2.7041666666666666	0.4849262726811167
54953	240	0.15	1.5	0.7	1	0.0	400	400	1.0	134	0.335	0.29050908143055376	0.3826299756997641	0.335	0.0	1.5725675668878347	0.30770434724435797	216.0	32.0	1.0	0.7029734117849478
54953	240	0.15	1.5	0.7	2	0.0	400	400	1.0	170	0.425	0.3774943812405543	0.4739324629095902	0.425	0.0	1.7563994350139869	0.33486278872597797	238.0	36.0	1.819913085639377	0.7999240892338892
54953	240	0.15	1.5	0.7	2	0.5	400	400	1.0	145	0.3625	0.31690439607300025	0.4107114848689313	0.3625	0.0	1.6703395043039335	0.31610285186282827	238.0	35.0	1.8185654008438819	0.7466605124934947
54953	240	0.15	1.5	0.7	3	0.0	400	400	1.0	162	0.405	0.3580179525239347	0.4537893833995817	0.405	0.0	1.7301686597940749	0.32325128270363024	240.0	36.0	2.7	0.8562280130857424
54953	240	0.15	1.5	0.7	3	0.5	400	400	1.0	155	0.3875	0.34104299567214824	0.43609727055306846	0.3875	0.0	1.6799928822268906	0.3161308391365607	240.0	36.0	2.7041666666666666	0.7743935345170908
54953	240	0.15	1.7	0.4	1	0.0	400	400	1.0	131	0.3275	0.2833400429179013	0.37494169862743104	0.3275	0.0	1.5614450490264047	0.2891762409274723	216.0	32.5	1.0	0.40559352992546205
54953	240	0.15	1.7	0.4	2	0.0	400	400	1.0	164	0.41	0.362879477619472	0.4588327353607013	0.41	0.0	1.7548621884278783	0.31924184129073946	238.0	35.0	1.8189465659681594	0.5292537639803099
54953	240	0.15	1.7	0.4	2	0.5	400	400	1.0	145	0.3625	0.31690439607300025	0.4107114848689313	0.3625	0.0	1.6001443243878477	0.29078799427642427	238.0	36.0	1.8224093542158335	0.4569444745529181
54953	240	0.15	1.7	0.4	3	0.0	400	400	1.0	204	0.51	0.46114904250821503	0.558660711605099	0.51	0.0	1.9895322695165507	0.3631718394707354	240.0	36.0	2.7041666666666666	0.6298277141437179
54953	240	0.15	1.7	0.4	3	0.5	400	400	1.0	166	0.415	0.36774607523110986	0.4638710148057205	0.415	0.0	1.7509007143990076	0.3184884977298297	240.0	36.0	2.7041666666666666	0.49543277568115773
54953	240	0.15	1.7	0.7	1	0.0	400	400	1.0	205	0.5125	0.4636306970848221	0.5611314955568205	0.5125	0.0	1.9804746765288042	0.3811062653164308	216.0	32.5	1.0	0.6976961682242191
54953	240	0.15	1.7	0.7	2	0.0	400	400	1.0	249	0.6225	0.5740411128887363	0.6686283749993612	0.6225	0.0	2.203787606663054	0.41771802581464834	238.0	35.0	1.8185654008438819	0.7997379291286916
54953	240	0.15	1.7	0.7	2	0.5	400	400	1.0	241	0.6025	0.5537852193447489	0.6492647603167204	0.6025	0.0	2.1654172537908063	0.4081656050002791	238.0	36.0	1.8164529914529914	0.7452532095237943
54953	240	0.15	1.7	0.7	3	0.0	400	400	1.0	262	0.655	0.6071390167491942	0.6999121720071738	0.655	0.0	2.3932262405798275	0.4470443845565504	240.0	36.0	2.7041666666666666	0.8569947390684518
54953	240	0.15	1.7	0.7	3	0.5	400	400	1.0	218	0.545	0.496002466449648	0.5931414270602654	0.545	0.0	2.042406080284832	0.39596985088527614	240.0	36.0	2.702928870292887	0.7689586587103809
54953	240	0.3	1.0	0.4	1	0.0	400	400	1.0	18	0.045	0.028651458653886006	0.07000472919032381	0.0225	0.0225	-0.005503523071238493	-0.0006779532705971084	216.0	65.0	1.0	0.40258249537225255
54953	240	0.3	1.0	0.4	2	0.0	400	400	1.0	17	0.0425	0.026701694991131116	0.06700205432475019	0.015	0.0275	-0.018896146482215978	-0.002317871005189901	238.0	72.0	1.8158995815899581	0.5294472902579596
54953	240	0.3	1.0	0.4	2	0.5	400	400	1.0	18	0.045	0.028651458653886006	0.07000472919032381	0.0125	0.0325	0.031949676624297485	0.004173599021182144	238.0	71.0	1.8174089433826182	0.4584681385208761
54953	240	0.3	1.0	0.4	3	0.0	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.03	0.02	0.041297527713417145	0.005123122175085362	240.0	73.0	2.7041666666666666	0.6268826803034249
54953	240	0.3	1.0	0.4	3	0.5	400	400	1.0	26	0.065	0.04474048189620036	0.09353521417463759	0.0275	0.0375	-0.040202959903862495	-0.004896026839003068	240.0	72.0	2.7041666666666666	0.4877632607377804
54953	240	0.3	1.0	0.7	1	0.0	400	400	1.0	14	0.035	0.02096129419797776	0.057885139532918004	0.02	0.015	-0.039571527609742245	-0.005248910553974244	216.0	65.0	1.0	0.6957257004532024
54953	240	0.3	1.0	0.7	2	0.0	400	400	1.0	19	0.0475	0.030617076962711882	0.07299154940982647	0.0175	0.03	0.0010472370073623463	0.00013889777237053572	238.0	72.0	1.8158995815899581	0.7975891534468489
54953	240	0.3	1.0	0.7	2	0.5	400	400	1.0	23	0.0575	0.038617542757733075	0.08480083772811935	0.0325	0.025	0.0020302147050716424	0.00025523073840149333	238.0	71.0	1.8168439716312057	0.744328187653901
54953	240	0.3	1.0	0.7	3	0.0	400	400	1.0	27	0.0675	0.04680146916375965	0.09642666543540682	0.025	0.0425	-0.066408934256442	-0.00861911346220818	240.0	72.0	2.703547768479777	0.8569708961295337
54953	240	0.3	1.0	0.7	3	0.5	400	400	1.0	21	0.0525	0.034591528357920405	0.07892197507127496	0.04	0.0125	-0.0022156595013266295	-0.00027445190262191037	240.0	73.0	2.7	0.7723393522810431
54953	240	0.3	1.5	0.4	1	0.0	400	400	1.0	119	0.2975	0.25479754409145056	0.34405493511393953	0.295	0.0025	1.4286636187526622	0.1901918539595614	217.0	65.0	1.0	0.40728004448888644
54953	240	0.3	1.5	0.4	2	0.0	400	400	1.0	182	0.455	0.4068585729397347	0.503997533550352	0.455	0.0	1.8737038350392878	0.23632809066252564	238.0	71.5	1.8185654008438819	0.5268900395473679
54953	240	0.3	1.5	0.4	2	0.5	400	400	1.0	153	0.3825	0.33620468254006386	0.43103070662849585	0.38	0.0025	1.687786626103374	0.2134847611992136	238.0	72.0	1.819913085639377	0.4574865420541987
54953	240	0.3	1.5	0.4	3	0.0	400	400	1.0	188	0.47	0.4216068935658794	0.5189638440941783	0.47	0.0	1.8629242519905123	0.24023536440726273	240.0	72.0	2.7041666666666666	0.6297724142015224
54953	240	0.3	1.5	0.4	3	0.5	400	400	1.0	167	0.4175	0.37018126768159904	0.46638826088355984	0.415	0.0025	1.7452605187665915	0.2191936042793981	240.0	72.0	2.702928870292887	0.48982352199937673
54953	240	0.3	1.5	0.7	1	0.0	400	400	1.0	234	0.585	0.5361289851942794	0.6322539247688901	0.585	0.0	2.1344152816822763	0.2928474144734966	216.0	65.0	1.0	0.7003483891106316
54953	240	0.3	1.5	0.7	2	0.0	400	400	1.0	256	0.64	0.591834465196668	0.685502092389729	0.64	0.0	2.3529980163950395	0.3118746590143535	238.0	71.0	1.819327731092437	0.7992615615434451
54953	240	0.3	1.5	0.7	2	0.5	400	400	1.0	244	0.61	0.5613714064462345	0.6565358888002202	0.61	0.0	2.243943332297927	0.29115517051510087	238.0	71.0	1.819327731092437	0.7448583267201703
54953	240	0.3	1.5	0.7	3	0.0	400	400	1.0	278	0.695	0.6482028147696431	0.7380873904399811	0.695	0.0	2.453566412307068	0.32628163753900413	240.0	71.0	2.7041666666666666	0.8558162284756186
54953	240	0.3	1.5	0.7	3	0.5	400	400	1.0	261	0.6525	0.6045847907403059	0.6975139594877335	0.6525	0.0	2.345250060654595	0.30995056368975615	240.0	71.0	2.7041666666666666	0.7681228694018714
54953	240	0.3	1.7	0.4	1	0.0	400	400	1.0	190	0.475	0.4265327259812066	0.5239428887355082	0.475	0.0	1.8969511373521433	0.2533015233309504	216.0	64.0	1.0	0.4044237202860579
54953	240	0.3	1.7	0.4	2	0.0	400	400	1.0	258	0.645	0.5969304612084719	0.6903109734345821	0.645	0.0	2.3786658672530896	0.3070152319022886	238.0	71.0	1.8177966101694916	0.5318413487849021
54953	240	0.3	1.7	0.4	2	0.5	400	400	1.0	220	0.55	0.5010009985806122	0.5980477719859582	0.55	0.0	2.091430574378718	0.26578088067948424	238.0	71.0	1.8158995815899581	0.453565136937072
54953	240	0.3	1.7	0.4	3	0.0	400	400	1.0	292	0.73	0.684457128728908	0.7711672158773156	0.73	0.0	2.609496198286442	0.3427127474367119	240.0	72.0	2.703547768479777	0.6337183713518171
54953	240	0.3	1.7	0.4	3	0.5	400	400	1.0	264	0.66	0.6122516850900368	0.7047043807229885	0.66	0.0	2.3603499930235836	0.3072621984643853	240.0	71.0	2.7041666666666666	0.49103308721002337
54953	240	0.3	1.7	0.7	1	0.0	400	400	1.0	303	0.7575	0.7131775779269679	0.7969235904908692	0.7575	0.0	2.569317660535063	0.35130056175899227	216.0	65.0	1.0	0.6973081427793082
54953	240	0.3	1.7	0.7	2	0.0	400	400	1.0	347	0.8675	0.8307536803033191	0.897254783360973	0.8675	0.0	2.968799227006933	0.39696290941629364	238.0	71.0	1.8200836820083681	0.7988432110973724
54953	240	0.3	1.7	0.7	2	0.5	400	400	1.0	323	0.8075	0.7660109641776837	0.8431389748067241	0.8075	0.0	2.846782463754116	0.3815409911831861	238.0	71.0	1.8185654008438819	0.7473245937391801
54953	240	0.3	1.7	0.7	3	0.0	400	400	1.0	351	0.8775	0.8417313729822828	0.9060868447953232	0.8775	0.0	3.139499682944548	0.4163801427372307	240.0	72.0	2.7041666666666666	0.8561647220419264
54953	240	0.3	1.7	0.7	3	0.5	400	400	1.0	328	0.82	0.7793624469518832	0.8545496846741669	0.82	0.0	2.940228822050673	0.38578950331249817	240.0	71.0	2.7041666666666666	0.7710855480865613
54953	320	0.15	1.0	0.4	1	0.0	400	400	1.0	18	0.045	0.028651458653886006	0.07000472919032381	0.025	0.02	0.04150379003570094	0.007204970203892366	288.0	43.0	1.0	0.3961634658774267
54953	320	0.15	1.0	0.4	2	0.0	400	400	1.0	17	0.0425	0.026701694991131116	0.06700205432475019	0.0225	0.02	-0.03557223522109138	-0.005325738867505005	317.0	48.0	1.81789594053745	0.5372581387635781
54953	320	0.15	1.0	0.4	2	0.5	400	400	1.0	28	0.07	0.04887162669974449	0.09930894642775051	0.035	0.035	0.03660150686052721	0.005253642051453455	317.0	47.0	1.8176100628930818	0.4546667019185024
54953	320	0.15	1.0	0.4	3	0.0	400	400	1.0	24	0.06	0.040647970113724695	0.0877228489004562	0.0275	0.0325	-0.07232272973578298	-0.011338890685240806	320.0	48.0	2.7	0.6280432197285641
54953	320	0.15	1.0	0.4	3	0.5	400	400	1.0	23	0.0575	0.038617542757733075	0.08480083772811935	0.0275	0.03	0.0453926236018643	0.006656153820448001	320.0	48.0	2.7021943573667713	0.48492432319261436
54953	320	0.15	1.0	0.7	1	0.0	400	400	1.0	21	0.0525	0.034591528357920405	0.07892197507127496	0.03	0.0225	0.07497387768715116	0.012099510113546383	288.0	43.0	1.0	0.7044231432221797
54953	320	0.15	1.0	0.7	2	0.0	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.0225	0.0275	-0.09890626785287274	-0.016252080191970178	317.0	47.0	1.819333936106088	0.7980680485489315
54953	320	0.15	1.0	0.7	2	0.5	400	400	1.0	27	0.0675	0.04680146916375965	0.09642666543540682	0.03	0.0375	-0.05439331159948315	-0.008268806923352683	317.0	48.0	1.8170347003154574	0.7455862880253963
54953	320	0.15	1.0	0.7	3	0.0	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.0225	0.0275	-0.023767559392153602	-0.00413896619745162	320.0	47.0	2.703125	0.857308591481212
54953	320	0.15	1.0	0.7	3	0.5	400	400	1.0	25	0.0625	0.04268914141220244	0.09063411613030699	0.0325	0.03	0.02802185114754817	0.004792533762466703	320.0	48.0	2.703125	0.7700896001349642
54953	320	0.15	1.5	0.4	1	0.0	400	400	1.0	104	0.26	0.21944164704726868	0.30512425423319367	0.26	0.0	1.2405135990100988	0.20332570041999207	288.0	43.0	1.0	0.39934011574708034
54953	320	0.15	1.5	0.4	2	0.0	400	400	1.0	144	0.36	0.3144979076102711	0.40816553480333195	0.36	0.0	1.62179491443	0.25334755349882	317.0	47.0	1.8227848101265822	0.5286233777046233
54953	320	0.15	1.5	0.4	2	0.5	400	400	1.0	126	0.315	0.2714209156648816	0.3620986332388081	0.315	0.0	1.503687371360485	0.23416181163953803	317.0	47.0	1.8177507183474995	0.46403478673356013
54953	320	0.15	1.5	0.4	3	0.0	400	400	1.0	168	0.42	0.3726177182254857	0.4689042488680017	0.42	0.0	1.729032814490861	0.27467180550354764	320.0	48.0	2.703763757861635	0.6291868880901648
54953	320	0.15	1.5	0.4	3	0.5	400	400	1.0	140	0.35	0.3048856490077627	0.3979680392925262	0.35	0.0	1.5706046673438947	0.24496219943298492	320.0	48.0	2.7057895768025078	0.4887553546665697
54953	320	0.15	1.5	0.7	1	0.0	400	400	1.0	181	0.4525	0.404404788515386	0.5014988794463721	0.4525	0.0	1.7598140107528522	0.29740259102317745	288.0	43.0	1.0	0.7008717837436922
54953	320	0.15	1.5	0.7	2	0.0	400	400	1.0	197	0.4925	0.44381128061271025	0.5413314038023042	0.4925	0.0	1.9357407951711418	0.31487735942009043	317.0	47.5	1.8176100628930818	0.8000803832990735
54953	320	0.15	1.5	0.7	2	0.5	400	400	1.0	194	0.485	0.4363989291617392	0.5338864396682897	0.485	0.0	1.8948569773965298	0.3020281376685755	317.0	47.0	1.8181818181818181	0.7463853988446956
54953	320	0.15	1.5	0.7	3	0.0	400	400	1.0	210	0.525	0.4760571112644918	0.5734672740187934	0.525	0.0	2.0094214168572604	0.31937619710096216	320.0	48.0	2.7	0.8565081307837871
54953	320	0.15	1.5	0.7	3	0.5	400	400	1.0	199	0.4975	0.44875888867958347	0.5462886727920879	0.4975	0.0	1.951677032426625	0.3106432622035744	320.0	48.0	2.70625	0.7713895032223828
54953	320	0.15	1.7	0.4	1	0.0	400	400	1.0	146	0.365	0.3193122416823519	0.4132560777879081	0.365	0.0	1.6030655613118858	0.2521451024157072	288.0	43.0	1.0	0.39878843730463054
54953	320	0.15	1.7	0.4	2	0.0	400	400	1.0	211	0.5275	0.4785460270872868	0.5759307967243268	0.5275	0.0	2.0394865724589466	0.31598530268887215	317.0	47.0	1.8173223816042696	0.5276876364350076
54953	320	0.15	1.7	0.4	2	0.5	400	400	1.0	168	0.42	0.3726177182254857	0.4689042488680017	0.42	0.0	1.7772519088098901	0.2758378959990288	317.0	47.0	1.8213166144200628	0.45847137445147756
54953	320	0.15	1.7	0.4	3	0.0	400	400	1.0	239	0.5975	0.5487342037489487	0.6444108988558637	0.5975	0.0	2.2964472769621036	0.3596670798138226	320.0	48.0	2.7	0.6278702073801365
54953	320	0.15	1.7	0.4	3	0.5	400	400	1.0	200	0.5	0.451234504169709	0.548765495830291	0.5	0.0	1.9464115572067366	0.29767839117868444	320.0	48.0	2.703125	0.49172278599372515
54953	320	0.15	1.7	0.7	1	0.0	400	400	1.0	226	0.565	0.516026076233405	0.6127373255031363	0.565	0.0	2.187962689589849	0.35958324583265255	288.0	43.0	1.0	0.6999500136504293
54953	320	0.15	1.7	0.7	2	0.0	400	400	1.0	303	0.7575	0.7131775779269679	0.7969235904908692	0.7575	0.0	2.68128810302939	0.43401453551544766	317.0	48.0	1.8164556962025316	0.7983483744337111
54953	320	0.15	1.7	0.7	2	0.5	400	400	1.0	285	0.7125	0.6662901779980862	0.7546670969098378	0.7125	0.0	2.5617336196008296	0.4088475336992397	317.0	48.0	1.8173223816042696	0.7464558605531304
54953	320	0.15	1.7	0.7	3	0.0	400	400	1.0	312	0.78	0.7368470079068086	0.8178261072659854	0.78	0.0	2.7200858870459728	0.4488713237548746	320.0	48.0	2.7021943573667713	0.8571809725867657
54953	320	0.15	1.7	0.7	3	0.5	400	400	1.0	292	0.73	0.684457128728908	0.7711672158773156	0.73	0.0	2.5422071563169584	0.4113937249199085	320.0	47.0	2.70625	0.7708335785505052
54953	320	0.3	1.0	0.4	1	0.0	400	400	1.0	17	0.0425	0.026701694991131116	0.06700205432475019	0.015	0.0275	0.09332433961217512	0.010354272990636734	288.0	86.0	1.0	0.40262847007497315
54953	320	0.3	1.0	0.4	2	0.0	400	400	1.0	14	0.035	0.02096129419797776	0.057885139532918004	0.015	0.02	-0.059998437517203025	-0.006776426828523087	317.0	94.0	1.8176100628930818	0.5332967282317049
54953	320	0.3	1.0	0.4	2	0.5	400	400	1.0	19	0.0475	0.030617076962711882	0.07299154940982647	0.0175	0.03	-0.10163678935562331	-0.01126262564161689	317.0	95.0	1.817891373801917	0.46038273245920114
54953	320	0.3	1.0	0.4	3	0.0	400	400	1.0	17	0.0425	0.026701694991131116	0.06700205432475019	0.025	0.0175	0.009455086930622171	0.001029688226878271	320.0	96.0	2.7010971786833857	0.6282798432331833
54953	320	0.3	1.0	0.4	3	0.5	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.025	0.025	0.02144703659123042	0.00225999202049731	320.0	95.0	2.703125	0.4882315580685964
54953	320	0.3	1.0	0.7	1	0.0	400	400	1.0	22	0.055	0.03659849414955068	0.08186744780797323	0.03	0.025	-0.029852684520525464	-0.0036256995558505245	288.0	86.0	1.0	0.6999888296238668
