analysis	dataset_path	disease_name	compartment	role	gene	present	family
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	HLA-DOA	True	hla_chaperone_loading
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	HLA-DOB	True	hla_chaperone_loading
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	HLA-DPA1	True	state_positive_control
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	HLA-DPB1	True	state_positive_control
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	HLA-DRA	True	state_positive_control
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	HLA-DRB1	True	state_positive_control
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	IFI30	True	lysosomal_thiol_reductase
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	IGF2R	True	glycosylation_mannose6p
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	ITGAM	True	surface_phagocytic_lipid_receptor
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	ITGAX	True	surface_phagocytic_lipid_receptor
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	LAMP1	True	lysosome_membrane_or_lipid
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	LAMP2	True	lysosome_membrane_or_lipid
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	LAMP3	True	lysosome_membrane_or_lipid
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	LAPTM5	True	lysosome_membrane_or_lipid
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	LGALS3	True	galectin_glycan_checkpoint
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	LGALS9	True	galectin_glycan_checkpoint
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	LIPA	True	lysosome_membrane_or_lipid
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	LRP1	True	surface_phagocytic_lipid_receptor
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	LST1	True	myeloid_marker_control
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	LYZ	True	myeloid_marker_control
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	M6PR	True	glycosylation_mannose6p
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	MERTK	True	surface_phagocytic_lipid_receptor
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	MRC1	True	surface_phagocytic_lipid_receptor
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	MSR1	True	surface_phagocytic_lipid_receptor
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	NPC1	True	lysosome_membrane_or_lipid
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	NPC2	True	lysosome_membrane_or_lipid
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	RAB11A	True	vesicle_sorting_trafficking
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	RAB27A	True	vesicle_sorting_trafficking
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	RAB32	True	vesicle_sorting_trafficking
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	RAB5A	True	vesicle_sorting_trafficking
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	RAB7A	True	vesicle_sorting_trafficking
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	RAB7B	False	vesicle_sorting_trafficking
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	RAB9A	True	vesicle_sorting_trafficking
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	RFX5	True	state_positive_control
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	SCARB1	True	surface_phagocytic_lipid_receptor
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	SNX10	True	vesicle_sorting_trafficking
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	SNX2	True	vesicle_sorting_trafficking
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	SNX3	True	vesicle_sorting_trafficking
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	SNX5	True	vesicle_sorting_trafficking
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	SNX6	True	vesicle_sorting_trafficking
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	SORT1	True	vesicle_sorting_trafficking
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	SPP1	True	myeloid_marker_control
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	TPP1	True	lysosome_membrane_or_lipid
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	TREM2	True	surface_phagocytic_lipid_receptor
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	TYROBP	True	surface_phagocytic_lipid_receptor
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	VAMP3	True	vesicle_sorting_trafficking
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	VAMP7	True	vesicle_sorting_trafficking
gse111972_ms_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	sorted microglia	myeloid_apc	VAMP8	True	vesicle_sorting_trafficking
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	AP2A1	True	vesicle_sorting_trafficking
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	AP2M1	True	vesicle_sorting_trafficking
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	APOE	True	myeloid_marker_control
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	AXL	True	surface_phagocytic_lipid_receptor
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	C1QA	True	surface_uptake_fc_complement
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	C1QB	True	surface_uptake_fc_complement
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	C1QC	True	surface_uptake_fc_complement
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	CD36	True	surface_phagocytic_lipid_receptor
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	CD63	True	lysosome_membrane_or_lipid
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	CD68	True	surface_phagocytic_lipid_receptor
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	CD74	True	state_positive_control
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	CIITA	True	state_positive_control
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	CLEC7A	True	surface_phagocytic_lipid_receptor
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	CLTC	True	vesicle_sorting_trafficking
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	CST3	True	myeloid_marker_control
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	CTSB	True	cathepsin_protease
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	CTSD	True	cathepsin_protease
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	CTSH	True	cathepsin_protease
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	CTSK	True	cathepsin_protease
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	CTSL	True	cathepsin_protease
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	CTSS	True	cathepsin_protease
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	CTSZ	True	cathepsin_protease
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	FCER1G	True	surface_uptake_fc_complement
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	FCGR2A	True	surface_uptake_fc_complement
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	FCGR3A	True	surface_uptake_fc_complement
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	GNPTAB	True	glycosylation_mannose6p
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	GNPTG	True	glycosylation_mannose6p
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	GPNMB	True	myeloid_marker_control
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	HLA-DMA	True	hla_chaperone_loading
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	HLA-DMB	True	hla_chaperone_loading
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	HLA-DOA	True	hla_chaperone_loading
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	HLA-DOB	True	hla_chaperone_loading
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	HLA-DPA1	True	state_positive_control
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	HLA-DPB1	True	state_positive_control
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	HLA-DRA	True	state_positive_control
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	HLA-DRB1	True	state_positive_control
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	IFI30	True	lysosomal_thiol_reductase
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	IGF2R	True	glycosylation_mannose6p
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	ITGAM	True	surface_phagocytic_lipid_receptor
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	ITGAX	True	surface_phagocytic_lipid_receptor
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	LAMP1	True	lysosome_membrane_or_lipid
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	LAMP2	True	lysosome_membrane_or_lipid
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	LAMP3	True	lysosome_membrane_or_lipid
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	LAPTM5	True	lysosome_membrane_or_lipid
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	LGALS3	True	galectin_glycan_checkpoint
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	LGALS9	True	galectin_glycan_checkpoint
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	LIPA	True	lysosome_membrane_or_lipid
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	LRP1	True	surface_phagocytic_lipid_receptor
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	LST1	True	myeloid_marker_control
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	LYZ	True	myeloid_marker_control
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	M6PR	True	glycosylation_mannose6p
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	MERTK	True	surface_phagocytic_lipid_receptor
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	MRC1	True	surface_phagocytic_lipid_receptor
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	MSR1	True	surface_phagocytic_lipid_receptor
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	NPC1	True	lysosome_membrane_or_lipid
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	NPC2	True	lysosome_membrane_or_lipid
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	RAB11A	True	vesicle_sorting_trafficking
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	RAB27A	True	vesicle_sorting_trafficking
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	RAB32	True	vesicle_sorting_trafficking
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	RAB5A	True	vesicle_sorting_trafficking
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	RAB7A	True	vesicle_sorting_trafficking
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	RAB7B	True	vesicle_sorting_trafficking
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	RAB9A	True	vesicle_sorting_trafficking
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	RFX5	True	state_positive_control
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	SCARB1	True	surface_phagocytic_lipid_receptor
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	SNX10	True	vesicle_sorting_trafficking
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	SNX2	True	vesicle_sorting_trafficking
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	SNX3	True	vesicle_sorting_trafficking
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	SNX5	True	vesicle_sorting_trafficking
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	SNX6	True	vesicle_sorting_trafficking
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	SORT1	True	vesicle_sorting_trafficking
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	SPP1	True	myeloid_marker_control
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	TPP1	True	lysosome_membrane_or_lipid
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	TREM2	True	surface_phagocytic_lipid_receptor
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	TYROBP	True	surface_phagocytic_lipid_receptor
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	VAMP3	True	vesicle_sorting_trafficking
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	VAMP7	True	vesicle_sorting_trafficking
gse315138_celiac_marker	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	all marker compartments	marker_compartment	VAMP8	True	vesicle_sorting_trafficking
gse248205_thyroid_spatial	data/raw_v3/gse248205/processed/*/*_matrix.mtx.gz	Hashimoto thyroiditis;Graves disease	thyroid Visium spots	spatial_tissue	AP2A1	True	vesicle_sorting_trafficking
gse248205_thyroid_spatial	data/raw_v3/gse248205/processed/*/*_matrix.mtx.gz	Hashimoto thyroiditis;Graves disease	thyroid Visium spots	spatial_tissue	AP2M1	True	vesicle_sorting_trafficking
gse248205_thyroid_spatial	data/raw_v3/gse248205/processed/*/*_matrix.mtx.gz	Hashimoto thyroiditis;Graves disease	thyroid Visium spots	spatial_tissue	APOE	True	myeloid_marker_control
