analysis	dataset_path	disease_name	compartment	role	gene	family	is_minimum_candidate	is_state_control	target_module	model	n_units	spearman_r	spearman_p	covariates	spearman_fdr
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CTSS	cathepsin_protease	True	False	myeloid_abundance	raw	12	0.7272727272727274	0.00735502885780513		0.09272751106005854
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CTSS	cathepsin_protease	True	False	lipid_loader_phagocytic	raw	12	0.14685314685314685	0.6487957097846665		0.8041466728633835
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CTSS	cathepsin_protease	True	False	generic_nfkb	raw	12	0.4125874125874127	0.18256397857316675		0.5475742648568767
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CTSS	cathepsin_protease	True	False	ifn_apc_upstream	raw	12	-0.055944055944055944	0.8628980736949713		0.9342635492580216
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CTSS	cathepsin_protease	True	False	hla_cd74_ciita_state	residual_non_ifn_confounders	12	-0.2517482517482518	0.4299187850328841	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.6667770561675456
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CTSS	cathepsin_protease	True	False	cd74_hla_surface_state	residual_non_ifn_confounders	12	-0.2517482517482518	0.4299187850328841	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.6689578478475703
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CTSS	cathepsin_protease	True	False	hla_cd74_ciita_state	residual_with_ifn_confounders	12	-0.2867132867132868	0.36625146058358227	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.6608669605571525
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CTSS	cathepsin_protease	True	False	cd74_hla_surface_state	residual_with_ifn_confounders	12	-0.3356643356643357	0.28612290291498743	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.5687723866747094
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CTSZ	cathepsin_protease	False	False	hla_cd74_ciita_state	raw	12	-0.39860139860139865	0.19933549461780897		0.44585027934718546
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CTSZ	cathepsin_protease	False	False	cd74_hla_surface_state	raw	12	-0.5104895104895105	0.08991373630263919		0.3158508172682454
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CTSZ	cathepsin_protease	False	False	myeloid_abundance	raw	12	0.37762237762237766	0.22620604493502647		0.5069284867409808
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CTSZ	cathepsin_protease	False	False	lipid_loader_phagocytic	raw	12	-0.1958041958041958	0.5419358857313173		0.7355998158661963
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CTSZ	cathepsin_protease	False	False	generic_nfkb	raw	12	0.2517482517482518	0.4299187850328841		0.7551137634551939
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CTSZ	cathepsin_protease	False	False	ifn_apc_upstream	raw	12	-0.3356643356643357	0.28612290291498743		0.5676102495080096
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CTSZ	cathepsin_protease	False	False	hla_cd74_ciita_state	residual_non_ifn_confounders	12	-0.2377622377622378	0.45680085263992326	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.6866445675938183
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CTSZ	cathepsin_protease	False	False	cd74_hla_surface_state	residual_non_ifn_confounders	12	-0.2377622377622378	0.45680085263992326	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.695350466105347
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CTSZ	cathepsin_protease	False	False	hla_cd74_ciita_state	residual_with_ifn_confounders	12	-0.5454545454545455	0.06661188226688902	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.25440689728753535
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CTSZ	cathepsin_protease	False	False	cd74_hla_surface_state	residual_with_ifn_confounders	12	-0.6643356643356644	0.01845271802844544	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.11139659270628353
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	FCER1G	surface_uptake_fc_complement	False	False	hla_cd74_ciita_state	raw	12	0.20423041640915962	0.5243243274359985		0.7430941330213634
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	FCER1G	surface_uptake_fc_complement	False	False	cd74_hla_surface_state	raw	12	0.10563642228059981	0.7438646724028309		0.8857618337322877
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	FCER1G	surface_uptake_fc_complement	False	False	myeloid_abundance	raw	12	0.7676246685723587	0.0035576172578495775		0.061436163570427575
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	FCER1G	surface_uptake_fc_complement	False	False	lipid_loader_phagocytic	raw	12	0.19014556010507966	0.5539000407542048		0.7448532880490811
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	FCER1G	surface_uptake_fc_complement	False	False	generic_nfkb	raw	12	0.2887395542336395	0.36272223973310497		0.7178947098033671
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	FCER1G	surface_uptake_fc_complement	False	False	ifn_apc_upstream	raw	12	0.06338185336835989	0.8448536815870231		0.9342635492580216
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	FCER1G	surface_uptake_fc_complement	False	False	hla_cd74_ciita_state	residual_non_ifn_confounders	12	-0.22377622377622378	0.4844516614553987	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.7048253147932904
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	FCER1G	surface_uptake_fc_complement	False	False	cd74_hla_surface_state	residual_non_ifn_confounders	12	-0.22377622377622378	0.4844516614553987	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.7163259609554186
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	FCER1G	surface_uptake_fc_complement	False	False	hla_cd74_ciita_state	residual_with_ifn_confounders	12	-0.006993006993006993	0.9827917689028476	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.9949437536806263
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	FCER1G	surface_uptake_fc_complement	False	False	cd74_hla_surface_state	residual_with_ifn_confounders	12	-0.09090909090909093	0.7787253962454419	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.9051732644911525
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	FCGR2A	surface_uptake_fc_complement	True	False	hla_cd74_ciita_state	raw	12	0.08450913782447984	0.7939959959092631		0.9000973575494273
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	FCGR2A	surface_uptake_fc_complement	True	False	cd74_hla_surface_state	raw	12	0.07042428152039988	0.8278311991926349		0.9243860994529791
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	FCGR2A	surface_uptake_fc_complement	True	False	myeloid_abundance	raw	12	0.23240012901731957	0.46731264420646795		0.7011916247346403
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	FCGR2A	surface_uptake_fc_complement	True	False	lipid_loader_phagocytic	raw	12	0.15493341934487972	0.6306611257501797		0.7883264071877246
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	FCGR2A	surface_uptake_fc_complement	True	False	generic_nfkb	raw	12	0.2183152727132396	0.49545035953231154		0.7954445265933286
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	FCGR2A	surface_uptake_fc_complement	True	False	ifn_apc_upstream	raw	12	0.07042428152039988	0.8278311991926349		0.9342635492580216
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	FCGR2A	surface_uptake_fc_complement	True	False	hla_cd74_ciita_state	residual_non_ifn_confounders	12	0.1258741258741259	0.696683109395766	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.8549534141671985
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	FCGR2A	surface_uptake_fc_complement	True	False	cd74_hla_surface_state	residual_non_ifn_confounders	12	0.1258741258741259	0.696683109395766	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.8511512071156291
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	FCGR2A	surface_uptake_fc_complement	True	False	hla_cd74_ciita_state	residual_with_ifn_confounders	12	0.04895104895104895	0.8799185788786748	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.963759468077895
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	FCGR2A	surface_uptake_fc_complement	True	False	cd74_hla_surface_state	residual_with_ifn_confounders	12	0.11188811188811189	0.729194990751066	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.8779829392315225
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	FCGR3A	surface_uptake_fc_complement	True	False	hla_cd74_ciita_state	raw	12				
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	FCGR3A	surface_uptake_fc_complement	True	False	cd74_hla_surface_state	raw	12				
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	FCGR3A	surface_uptake_fc_complement	True	False	myeloid_abundance	raw	12				
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	FCGR3A	surface_uptake_fc_complement	True	False	lipid_loader_phagocytic	raw	12				
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	FCGR3A	surface_uptake_fc_complement	True	False	generic_nfkb	raw	12				
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	FCGR3A	surface_uptake_fc_complement	True	False	ifn_apc_upstream	raw	12				
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	FCGR3A	surface_uptake_fc_complement	True	False	hla_cd74_ciita_state	residual_non_ifn_confounders	12	0.2797202797202798	0.37856866966230307	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.618914242583645
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	FCGR3A	surface_uptake_fc_complement	True	False	cd74_hla_surface_state	residual_non_ifn_confounders	12	0.2797202797202798	0.37856866966230307	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.6302853704001424
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	FCGR3A	surface_uptake_fc_complement	True	False	hla_cd74_ciita_state	residual_with_ifn_confounders	12	-0.6503496503496504	0.022034190932365322	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.12441719879913178
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	FCGR3A	surface_uptake_fc_complement	True	False	cd74_hla_surface_state	residual_with_ifn_confounders	12	-0.6573426573426573	0.0201854985098541	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.1164890002110523
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	GNPTAB	glycosylation_mannose6p	False	False	hla_cd74_ciita_state	raw	12	0.20979020979020982	0.512840943181826		0.728828309159722
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	GNPTAB	glycosylation_mannose6p	False	False	cd74_hla_surface_state	raw	12	0.0979020979020979	0.7621216559962992		0.8949485731842257
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	GNPTAB	glycosylation_mannose6p	False	False	myeloid_abundance	raw	12	0.6433566433566434	0.024003191200713647		0.18405432058756174
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	GNPTAB	glycosylation_mannose6p	False	False	lipid_loader_phagocytic	raw	12	0.006993006993006993	0.9827917689028476		0.9885644077803973
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	GNPTAB	glycosylation_mannose6p	False	False	generic_nfkb	raw	12	0.4685314685314686	0.12445479118883407		0.4409561998156104
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	GNPTAB	glycosylation_mannose6p	False	False	ifn_apc_upstream	raw	12	0.22377622377622378	0.4844516614553987		0.7208893296820016
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	GNPTAB	glycosylation_mannose6p	False	False	hla_cd74_ciita_state	residual_non_ifn_confounders	12	0.3216783216783217	0.30790987618065263	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.5445655152154107
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	GNPTAB	glycosylation_mannose6p	False	False	cd74_hla_surface_state	residual_non_ifn_confounders	12	0.3216783216783217	0.30790987618065263	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.5639581274030625
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	GNPTAB	glycosylation_mannose6p	False	False	hla_cd74_ciita_state	residual_with_ifn_confounders	12	-0.32867132867132864	0.2969041156887641	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.5939843886588384
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	GNPTAB	glycosylation_mannose6p	False	False	cd74_hla_surface_state	residual_with_ifn_confounders	12	-0.43356643356643365	0.15910576941219534	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.42798471854204495
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	GNPTG	glycosylation_mannose6p	False	False	hla_cd74_ciita_state	raw	12	0.2517482517482518	0.4299187850328841		0.6544319283278347
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	GNPTG	glycosylation_mannose6p	False	False	cd74_hla_surface_state	raw	12	0.0979020979020979	0.7621216559962992		0.8949485731842257
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	GNPTG	glycosylation_mannose6p	False	False	myeloid_abundance	raw	12	0.4685314685314686	0.12445479118883407		0.38002168780542944
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	GNPTG	glycosylation_mannose6p	False	False	lipid_loader_phagocytic	raw	12	0.6503496503496504	0.022034190932365322		0.12271073811927029
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	GNPTG	glycosylation_mannose6p	False	False	generic_nfkb	raw	12	0.6573426573426573	0.0201854985098541		0.1735615039236409
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	GNPTG	glycosylation_mannose6p	False	False	ifn_apc_upstream	raw	12	0.1958041958041958	0.5419358857313173		0.7670972497614225
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	GNPTG	glycosylation_mannose6p	False	False	hla_cd74_ciita_state	residual_non_ifn_confounders	12	0.2867132867132868	0.36625146058358227	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.603965796785578
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	GNPTG	glycosylation_mannose6p	False	False	cd74_hla_surface_state	residual_non_ifn_confounders	12	0.2867132867132868	0.36625146058358227	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.618984484449873
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	GNPTG	glycosylation_mannose6p	False	False	hla_cd74_ciita_state	residual_with_ifn_confounders	12	0.0	1.0	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	1.0
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	GNPTG	glycosylation_mannose6p	False	False	cd74_hla_surface_state	residual_with_ifn_confounders	12	-0.18181818181818185	0.5717012385276553	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.8027102062928494
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	GPNMB	myeloid_marker_control	False	False	hla_cd74_ciita_state	raw	12	0.0569485177850687	0.860457510377353		0.9332913707468269
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	GPNMB	myeloid_marker_control	False	False	cd74_hla_surface_state	raw	12	0.1815234004399065	0.5723355445472902		0.7936231741192182
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	GPNMB	myeloid_marker_control	False	False	myeloid_abundance	raw	12	0.19931981224774045	0.5345578860001882		0.7521370478494647
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	GPNMB	myeloid_marker_control	False	False	lipid_loader_phagocytic	raw	12	-0.40931747158018134	0.18640363045754094		0.4283184309032525
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	GPNMB	myeloid_marker_control	False	False	generic_nfkb	raw	12	-0.17796411807833973	0.5800164149739856		0.838845918396076
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	GPNMB	myeloid_marker_control	False	False	ifn_apc_upstream	raw	12	0.0676263648697691	0.8345863911537859		0.9342635492580216
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	GPNMB	myeloid_marker_control	False	False	hla_cd74_ciita_state	residual_non_ifn_confounders	12	0.027972027972027972	0.9312343512018807	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.9747739110765561
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	GPNMB	myeloid_marker_control	False	False	cd74_hla_surface_state	residual_non_ifn_confounders	12	0.027972027972027972	0.9312343512018807	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.9715674179480147
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	GPNMB	myeloid_marker_control	False	False	hla_cd74_ciita_state	residual_with_ifn_confounders	12	-0.2657342657342658	0.4038330883147116	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.695166025876836
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	GPNMB	myeloid_marker_control	False	False	cd74_hla_surface_state	residual_with_ifn_confounders	12	-0.30069930069930073	0.34225952894002437	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.6167262488465363
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HLA-DMA	hla_chaperone_loading	True	False	hla_cd74_ciita_state	raw	12	0.8391608391608393	0.0006428259886278204		0.009302869060775853
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HLA-DMA	hla_chaperone_loading	True	False	cd74_hla_surface_state	raw	12	0.8951048951048951	8.366586429091719e-05		0.0016856210893905375
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HLA-DMA	hla_chaperone_loading	True	False	myeloid_abundance	raw	12	0.3356643356643357	0.28612290291498743		0.56536785143298
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HLA-DMA	hla_chaperone_loading	True	False	lipid_loader_phagocytic	raw	12	0.35664335664335667	0.2551377517589572		0.512212844398011
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HLA-DMA	hla_chaperone_loading	True	False	generic_nfkb	raw	12	0.2377622377622378	0.45680085263992326		0.7686353342679403
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HLA-DMA	hla_chaperone_loading	True	False	ifn_apc_upstream	raw	12	0.7132867132867133	0.009201779777634766		0.08422716819623942
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HLA-DMA	hla_chaperone_loading	True	False	hla_cd74_ciita_state	residual_non_ifn_confounders	12	0.9790209790209792	3.08980139854871e-08	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	4.982959374100165e-07
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HLA-DMA	hla_chaperone_loading	True	False	cd74_hla_surface_state	residual_non_ifn_confounders	12	0.9790209790209792	3.08980139854871e-08	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	4.522993893413996e-07
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HLA-DMA	hla_chaperone_loading	True	False	hla_cd74_ciita_state	residual_with_ifn_confounders	12	0.8671328671328673	0.00025981184986148103	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.004363506709212053
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HLA-DMA	hla_chaperone_loading	True	False	cd74_hla_surface_state	residual_with_ifn_confounders	12	0.8601398601398602	0.00033166833912692107	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.004722668741915941
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HLA-DMB	hla_chaperone_loading	True	False	hla_cd74_ciita_state	raw	12	0.9160839160839163	2.842804534854714e-05		0.0007212300393983255
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HLA-DMB	hla_chaperone_loading	True	False	cd74_hla_surface_state	raw	12	0.9090909090909092	4.191044653034231e-05		0.000946439204613774
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HLA-DMB	hla_chaperone_loading	True	False	myeloid_abundance	raw	12	0.1188811188811189	0.712884219214772		0.8636759075155046
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HLA-DMB	hla_chaperone_loading	True	False	lipid_loader_phagocytic	raw	12	0.4895104895104896	0.10625237175934595		0.3035568513119533
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HLA-DMB	hla_chaperone_loading	True	False	generic_nfkb	raw	12	0.32867132867132864	0.2969041156887641		0.6449661286896514
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HLA-DMB	hla_chaperone_loading	True	False	ifn_apc_upstream	raw	12	0.8951048951048951	8.366586429091719e-05		0.0037376815460398874
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HLA-DMB	hla_chaperone_loading	True	False	hla_cd74_ciita_state	residual_non_ifn_confounders	12	0.9790209790209792	3.08980139854871e-08	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	4.982959374100165e-07
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HLA-DMB	hla_chaperone_loading	True	False	cd74_hla_surface_state	residual_non_ifn_confounders	12	0.9790209790209792	3.08980139854871e-08	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	4.522993893413996e-07
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HLA-DMB	hla_chaperone_loading	True	False	hla_cd74_ciita_state	residual_with_ifn_confounders	12	0.9300699300699302	1.1702227928659685e-05	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.00030058663895184677
