analysis	dataset_path	disease_name	compartment	role	unit_id	disease	group	n_observations	module	mean_score
gse111972_ms_grey_matter_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	grey matter microglia	myeloid_apc	Sample_MS_GM_4	MS	case	1	myeloid_abundance	-0.20947540587977997
gse111972_ms_grey_matter_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	grey matter microglia	myeloid_apc	Sample_MS_GM_4	MS	case	1	generic_nfkb	-1.4414638151574293
gse111972_ms_grey_matter_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	grey matter microglia	myeloid_apc	Sample_MS_GM_4	MS	case	1	lipid_loader_phagocytic	0.024711930700873394
gse111972_ms_grey_matter_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	grey matter microglia	myeloid_apc	Sample_MS_GM_5	MS	case	1	hla_cd74_ciita_state	-0.892871993749381
gse111972_ms_grey_matter_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	grey matter microglia	myeloid_apc	Sample_MS_GM_5	MS	case	1	cd74_hla_surface_state	-0.9221975893647283
gse111972_ms_grey_matter_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	grey matter microglia	myeloid_apc	Sample_MS_GM_5	MS	case	1	ifn_apc_upstream	-0.7395767135942016
gse111972_ms_grey_matter_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	grey matter microglia	myeloid_apc	Sample_MS_GM_5	MS	case	1	myeloid_abundance	-0.3947576885342027
gse111972_ms_grey_matter_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	grey matter microglia	myeloid_apc	Sample_MS_GM_5	MS	case	1	generic_nfkb	-1.246430716549325
gse111972_ms_grey_matter_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	grey matter microglia	myeloid_apc	Sample_MS_GM_5	MS	case	1	lipid_loader_phagocytic	0.277930237297688
gse111972_ms_grey_matter_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	grey matter microglia	myeloid_apc	Sample_MS_GM_6	MS	case	1	hla_cd74_ciita_state	1.283265368164662
gse111972_ms_grey_matter_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	grey matter microglia	myeloid_apc	Sample_MS_GM_6	MS	case	1	cd74_hla_surface_state	1.4384760549871083
gse111972_ms_grey_matter_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	grey matter microglia	myeloid_apc	Sample_MS_GM_6	MS	case	1	ifn_apc_upstream	0.8225278344253457
gse111972_ms_grey_matter_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	grey matter microglia	myeloid_apc	Sample_MS_GM_6	MS	case	1	myeloid_abundance	-0.16664816120596723
gse111972_ms_grey_matter_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	grey matter microglia	myeloid_apc	Sample_MS_GM_6	MS	case	1	generic_nfkb	0.47633505691608535
gse111972_ms_grey_matter_microglia	data/raw_v3/gse111972/GSE111972_norm_data.txt.gz	MS	grey matter microglia	myeloid_apc	Sample_MS_GM_6	MS	case	1	lipid_loader_phagocytic	1.661444914499098
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	Healthy1	normal	control	2626	hla_cd74_ciita_state	0.08817707732283889
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	Healthy1	normal	control	2626	cd74_hla_surface_state	0.11242966516221305
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	Healthy1	normal	control	2626	ifn_apc_upstream	-0.22861297153640028
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	Healthy1	normal	control	2626	myeloid_abundance	-0.07484977109772817
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	Healthy1	normal	control	2626	generic_nfkb	-0.05421855993838895
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	Healthy1	normal	control	2626	lipid_loader_phagocytic	-0.012545460458713515
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	Healthy2	normal	control	2567	hla_cd74_ciita_state	-0.09020374174124438
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	Healthy2	normal	control	2567	cd74_hla_surface_state	-0.11501375173976262
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	Healthy2	normal	control	2567	ifn_apc_upstream	0.23386741848639944
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	Healthy2	normal	control	2567	myeloid_abundance	0.07657012033604775
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	Healthy2	normal	control	2567	generic_nfkb	0.05546472084075165
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	Healthy2	normal	control	2567	lipid_loader_phagocytic	0.012833805673775487
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	celiac1	celiac disease	case	4502	hla_cd74_ciita_state	0.013469767280243466
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	celiac1	celiac disease	case	4502	cd74_hla_surface_state	0.03978634907471951
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	celiac1	celiac disease	case	4502	ifn_apc_upstream	-0.22673592371322468
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	celiac1	celiac disease	case	4502	myeloid_abundance	0.00851073888913871
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	celiac1	celiac disease	case	4502	generic_nfkb	0.1792715998473332
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	celiac1	celiac disease	case	4502	lipid_loader_phagocytic	0.050870124497834734
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	celiac2	celiac disease	case	6524	hla_cd74_ciita_state	0.012836285893167697
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	celiac2	celiac disease	case	6524	cd74_hla_surface_state	0.030633066979770064
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	celiac2	celiac disease	case	6524	ifn_apc_upstream	-0.1349849368669661
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	celiac2	celiac disease	case	6524	myeloid_abundance	-0.03713830524398878
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	celiac2	celiac disease	case	6524	generic_nfkb	0.0014161458407659343
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	celiac2	celiac disease	case	6524	lipid_loader_phagocytic	0.06343762758748527
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	celiac304	celiac disease	case	2833	hla_cd74_ciita_state	1.0278763874199606
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	celiac304	celiac disease	case	2833	cd74_hla_surface_state	1.2152287996608468
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	celiac304	celiac disease	case	2833	ifn_apc_upstream	-0.0680939005798163
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	celiac304	celiac disease	case	2833	myeloid_abundance	-0.0779200209588808
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	celiac304	celiac disease	case	2833	generic_nfkb	0.22409061271481243
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	celiac304	celiac disease	case	2833	lipid_loader_phagocytic	-0.035967007814338744
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	celiac_a2	celiac disease	case	7890	hla_cd74_ciita_state	0.812205993016065
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	celiac_a2	celiac disease	case	7890	cd74_hla_surface_state	0.8370293934717624
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	celiac_a2	celiac disease	case	7890	ifn_apc_upstream	-0.013028887079492988
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	celiac_a2	celiac disease	case	7890	myeloid_abundance	-0.0034635351213535793
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	celiac_a2	celiac disease	case	7890	generic_nfkb	0.12277701801548764
gse315138_celiac_b_plasma_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum b_plasma_like	marker_compartment	celiac_a2	celiac disease	case	7890	lipid_loader_phagocytic	0.007544552169365268
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	Healthy1	normal	control	8719	hla_cd74_ciita_state	0.04567854865978516
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	Healthy1	normal	control	8719	cd74_hla_surface_state	0.05934755627643388
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	Healthy1	normal	control	8719	ifn_apc_upstream	-0.2529889506152957
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	Healthy1	normal	control	8719	myeloid_abundance	-0.07479902617153064
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	Healthy1	normal	control	8719	generic_nfkb	-0.06236870097440118
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	Healthy1	normal	control	8719	lipid_loader_phagocytic	-0.015068795769250012
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	Healthy2	normal	control	4165	hla_cd74_ciita_state	-0.0956233531247679
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	Healthy2	normal	control	4165	cd74_hla_surface_state	-0.12423801756883915
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	Healthy2	normal	control	4165	ifn_apc_upstream	0.5296064010599679
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	Healthy2	normal	control	4165	myeloid_abundance	0.15658408383903388
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	Healthy2	normal	control	4165	generic_nfkb	0.13056247390055334
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	Healthy2	normal	control	4165	lipid_loader_phagocytic	0.03154497726580786
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	celiac1	celiac disease	case	7460	hla_cd74_ciita_state	0.10541184064762187
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	celiac1	celiac disease	case	7460	cd74_hla_surface_state	0.1944920772173083
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	celiac1	celiac disease	case	7460	ifn_apc_upstream	-0.22175505705163057
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	celiac1	celiac disease	case	7460	myeloid_abundance	0.10035746451592036
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	celiac1	celiac disease	case	7460	generic_nfkb	0.15949254838405968
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	celiac1	celiac disease	case	7460	lipid_loader_phagocytic	0.03293214779692896
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	celiac2	celiac disease	case	8317	hla_cd74_ciita_state	0.7345738476820162
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	celiac2	celiac disease	case	8317	cd74_hla_surface_state	0.9336426662555516
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	celiac2	celiac disease	case	8317	ifn_apc_upstream	0.2402318381468335
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	celiac2	celiac disease	case	8317	myeloid_abundance	0.04989733957813695
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	celiac2	celiac disease	case	8317	generic_nfkb	0.01991804590281024
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	celiac2	celiac disease	case	8317	lipid_loader_phagocytic	0.11836066386917281
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	celiac304	celiac disease	case	3889	hla_cd74_ciita_state	0.6036456167664499
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	celiac304	celiac disease	case	3889	cd74_hla_surface_state	0.6394824911096376
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	celiac304	celiac disease	case	3889	ifn_apc_upstream	0.16169800631073442
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	celiac304	celiac disease	case	3889	myeloid_abundance	-0.07396407347064296
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	celiac304	celiac disease	case	3889	generic_nfkb	0.08646352332925393
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	celiac304	celiac disease	case	3889	lipid_loader_phagocytic	-0.01958379382030782
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	celiac_a2	celiac disease	case	3338	hla_cd74_ciita_state	0.5352519151188179
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	celiac_a2	celiac disease	case	3338	cd74_hla_surface_state	0.5774851341020172
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	celiac_a2	celiac disease	case	3338	ifn_apc_upstream	0.5013745663992143
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	celiac_a2	celiac disease	case	3338	myeloid_abundance	0.003945842814339652
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	celiac_a2	celiac disease	case	3338	generic_nfkb	0.07275014614718522
gse315138_celiac_epithelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum epithelial_like	marker_compartment	celiac_a2	celiac disease	case	3338	lipid_loader_phagocytic	0.05664171069555136
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	Healthy1	normal	control	2250	hla_cd74_ciita_state	0.19823702040555674
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	Healthy1	normal	control	2250	cd74_hla_surface_state	0.27483673017051446
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	Healthy1	normal	control	2250	ifn_apc_upstream	-0.28204298307985837
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	Healthy1	normal	control	2250	myeloid_abundance	-0.04537849348617321
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	Healthy1	normal	control	2250	generic_nfkb	-0.05430960630414969
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	Healthy1	normal	control	2250	lipid_loader_phagocytic	0.014579665078824402
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	Healthy2	normal	control	1771	hla_cd74_ciita_state	-0.2518539220285174
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	Healthy2	normal	control	1771	cd74_hla_surface_state	-0.3491714527858047
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	Healthy2	normal	control	1771	ifn_apc_upstream	0.3583267712759356
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	Healthy2	normal	control	1771	myeloid_abundance	0.05765195389265418
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	Healthy2	normal	control	1771	generic_nfkb	0.06899865284265197
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	Healthy2	normal	control	1771	lipid_loader_phagocytic	-0.018523007581792844
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	celiac1	celiac disease	case	1709	hla_cd74_ciita_state	0.16388407959190424
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	celiac1	celiac disease	case	1709	cd74_hla_surface_state	0.2451797194512694
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	celiac1	celiac disease	case	1709	ifn_apc_upstream	-0.273352292096307
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	celiac1	celiac disease	case	1709	myeloid_abundance	0.03139989088883616
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	celiac1	celiac disease	case	1709	generic_nfkb	0.10998038244637891
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	celiac1	celiac disease	case	1709	lipid_loader_phagocytic	0.005533707025858525
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	celiac2	celiac disease	case	2835	hla_cd74_ciita_state	-0.11184915610296309
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	celiac2	celiac disease	case	2835	cd74_hla_surface_state	-0.18785248531078802
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	celiac2	celiac disease	case	2835	ifn_apc_upstream	-0.03578471011709194
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	celiac2	celiac disease	case	2835	myeloid_abundance	-0.0895665784405267
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	celiac2	celiac disease	case	2835	generic_nfkb	-0.0056084777046771445
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	celiac2	celiac disease	case	2835	lipid_loader_phagocytic	0.09816572780155176
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	celiac304	celiac disease	case	844	hla_cd74_ciita_state	0.10264551910465029
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	celiac304	celiac disease	case	844	cd74_hla_surface_state	0.03825856756682472
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	celiac304	celiac disease	case	844	ifn_apc_upstream	-0.05235845465793441
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	celiac304	celiac disease	case	844	myeloid_abundance	0.04863249056020517
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	celiac304	celiac disease	case	844	generic_nfkb	0.4260175748310632
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	celiac304	celiac disease	case	844	lipid_loader_phagocytic	0.019559188325997415
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	celiac_a2	celiac disease	case	1652	hla_cd74_ciita_state	0.11925910746760196
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	celiac_a2	celiac disease	case	1652	cd74_hla_surface_state	-0.0284758479317453
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	celiac_a2	celiac disease	case	1652	ifn_apc_upstream	0.01141009579952633
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	celiac_a2	celiac disease	case	1652	myeloid_abundance	0.259297580723909
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	celiac_a2	celiac disease	case	1652	generic_nfkb	0.4643576256325348
gse315138_celiac_myeloid_apc_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum myeloid_apc_like	marker_compartment	celiac_a2	celiac disease	case	1652	lipid_loader_phagocytic	0.2189207911934107
gse315138_celiac_stromal_endothelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum stromal_endothelial_like	marker_compartment	Healthy1	normal	control	103	hla_cd74_ciita_state	0.026190721254528076
gse315138_celiac_stromal_endothelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum stromal_endothelial_like	marker_compartment	Healthy1	normal	control	103	cd74_hla_surface_state	0.05126869776142246
gse315138_celiac_stromal_endothelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum stromal_endothelial_like	marker_compartment	Healthy1	normal	control	103	ifn_apc_upstream	-0.6564610380024821
gse315138_celiac_stromal_endothelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum stromal_endothelial_like	marker_compartment	Healthy1	normal	control	103	myeloid_abundance	-0.050113814205070474
gse315138_celiac_stromal_endothelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum stromal_endothelial_like	marker_compartment	Healthy1	normal	control	103	generic_nfkb	-0.1193537077349897
gse315138_celiac_stromal_endothelial_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum stromal_endothelial_like	marker_compartment	Healthy1	normal	control	103	lipid_loader_phagocytic	-0.0922873624240554
