analysis	dataset_path	disease_name	compartment	role	unit_id	disease	group	n_observations	gene	family	is_minimum_candidate	is_state_control	mean_log_norm	mean_z_vs_controls	detection_fraction
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac304	celiac disease	case	8211	M6PR	glycosylation_mannose6p	True	False	0.31806104456929096	0.02876471414335496	0.26269638290098646
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac304	celiac disease	case	8211	MERTK	surface_phagocytic_lipid_receptor	False	False	0.002325719871390753	-0.044768009685634325	0.0021921812203142127
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac304	celiac disease	case	8211	MRC1	surface_phagocytic_lipid_receptor	True	False	0.0018235283679041675	-0.06947836214828933	0.0015832419924491537
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac304	celiac disease	case	8211	MSR1	surface_phagocytic_lipid_receptor	True	False	0.0004005198238619547	-0.044237637317838946	0.00036536353671903543
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac304	celiac disease	case	8211	NPC1	lysosome_membrane_or_lipid	False	False	0.08900466895512424	-0.2989644131889422	0.0772134940932895
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac304	celiac disease	case	8211	NPC2	lysosome_membrane_or_lipid	True	False	0.16951142356458035	0.07218889588740776	0.14590183899646816
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac304	celiac disease	case	8211	RAB11A	vesicle_sorting_trafficking	True	False	0.3874875733686809	-0.41315273046244105	0.3021556448666423
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac304	celiac disease	case	8211	RAB27A	vesicle_sorting_trafficking	False	False	0.2409765051031026	-0.5721702508539562	0.1865789794178541
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac304	celiac disease	case	8211	RAB32	vesicle_sorting_trafficking	False	False	0.006140526328497766	-0.0581014150294198	0.005724028741931555
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac304	celiac disease	case	8211	RAB5A	vesicle_sorting_trafficking	True	False	0.1283411795741346	-0.172876519160434	0.11046157593472171
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac304	celiac disease	case	8211	RAB7A	vesicle_sorting_trafficking	True	False	0.3645594332297924	-0.10029965027587669	0.29545731336012665
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac304	celiac disease	case	8211	RAB7B	vesicle_sorting_trafficking	False	False	8.008715927213084e-05	-0.014163516645864804	0.00012178784557301182
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac304	celiac disease	case	8211	RAB9A	vesicle_sorting_trafficking	False	False	0.11580384330637382	0.013713789467325082	0.0999878212154427
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac304	celiac disease	case	8211	RFX5	state_positive_control	False	True	0.06813007291582968	0.07101229839723416	0.059310680794056755
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac304	celiac disease	case	8211	SCARB1	surface_phagocytic_lipid_receptor	True	False	0.012148283544576064	-0.007606410425168337	0.011813421020582146
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac304	celiac disease	case	8211	SNX10	vesicle_sorting_trafficking	True	False	0.056701946591037965	-0.21109679742428772	0.04956765314821581
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac304	celiac disease	case	8211	SNX2	vesicle_sorting_trafficking	False	False	0.16506675181649985	-0.10091102788316453	0.14273535501156984
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac304	celiac disease	case	8211	SNX3	vesicle_sorting_trafficking	False	False	0.4726525145640691	0.213602170625658	0.3751065643648764
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac304	celiac disease	case	8211	SNX5	vesicle_sorting_trafficking	True	False	0.15756391830294536	-0.02662067884566609	0.13542808427718914
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac304	celiac disease	case	8211	SNX6	vesicle_sorting_trafficking	False	False	0.46361730255721567	-0.20324464213080146	0.3591523565948118
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac304	celiac disease	case	8211	SORT1	vesicle_sorting_trafficking	True	False	0.003540190619739561	-0.05407972006046029	0.0035318475216173425
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac304	celiac disease	case	8211	SPP1	myeloid_marker_control	False	False	9.309491002880302e-05	9.309491002880302e-05	0.00012178784557301182
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac304	celiac disease	case	8211	TPP1	lysosome_membrane_or_lipid	False	False	0.11051997690390271	-0.004294094708504022	0.09706491292169042
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac304	celiac disease	case	8211	TREM2	surface_phagocytic_lipid_receptor	True	False	7.759350325409638e-05	7.759350325409638e-05	0.00012178784557301182
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac304	celiac disease	case	8211	TYROBP	surface_phagocytic_lipid_receptor	True	False	0.18159819144995706	-0.2107382270843526	0.09718670076726342
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac304	celiac disease	case	8211	VAMP3	vesicle_sorting_trafficking	True	False	0.06980472696879914	-0.029822652767848262	0.06162464985994398
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac304	celiac disease	case	8211	VAMP7	vesicle_sorting_trafficking	True	False	0.0691322620719858	-0.020786247063556817	0.06186822555109
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac304	celiac disease	case	8211	VAMP8	vesicle_sorting_trafficking	False	False	0.5789024730643637	-0.04716634996090442	0.4385580319084155
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	AP2A1	vesicle_sorting_trafficking	False	False	0.11120777839653828	-0.07693124058711082	0.09864936440677965
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	AP2M1	vesicle_sorting_trafficking	True	False	0.2754048065997089	0.025230967303186417	0.2319915254237288
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	APOE	myeloid_marker_control	False	False	0.006877630467794235	0.04717933190275404	0.0060911016949152545
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	AXL	surface_phagocytic_lipid_receptor	False	False	0.00284765297383701	0.009646537659649729	0.002913135593220339
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	C1QA	surface_uptake_fc_complement	True	False	0.030099982816942154	-0.05319966148727324	0.023702330508474576
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	C1QB	surface_uptake_fc_complement	True	False	0.02701740820808808	-0.03847701275765995	0.021848516949152543
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	C1QC	surface_uptake_fc_complement	True	False	0.006890079302505351	-0.08759772090792473	0.005429025423728814
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	CD36	surface_phagocytic_lipid_receptor	False	False	0.010922362495943003	-0.06570766735400706	0.009798728813559322
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	CD63	lysosome_membrane_or_lipid	False	False	0.55480832340456	-0.3059696830088337	0.3804290254237288
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	CD68	surface_phagocytic_lipid_receptor	False	False	0.010809538789967757	-0.026439191332528426	0.010195974576271187
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	CD74	state_positive_control	False	True	0.48072536570458474	0.1488427958223116	0.3499735169491525
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	CIITA	state_positive_control	False	True	0.022502867657905868	0.07196550470866812	0.02065677966101695
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	CLEC7A	surface_phagocytic_lipid_receptor	False	False	0.014662956173561566	0.0009774406287079377	0.011387711864406779
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	CLTC	vesicle_sorting_trafficking	False	False	0.3271721526864944	-0.07147874822949114	0.2689353813559322
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	CST3	myeloid_marker_control	False	False	0.09706211330243529	0.010803675974514667	0.08196504237288135
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	CTSB	cathepsin_protease	True	False	0.11017408532252872	0.0075057528933495776	0.09732521186440678
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	CTSD	cathepsin_protease	True	False	0.31656336538005975	0.03147086666277801	0.2488082627118644
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	CTSH	cathepsin_protease	False	False	0.02728714398212023	-0.04686339120771176	0.025423728813559324
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	CTSK	cathepsin_protease	False	False	0.015599819977276774	-0.0016335458132925678	0.014830508474576272
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	CTSL	cathepsin_protease	True	False	0.01568217483785766	0.12061125858268922	0.013771186440677966
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	CTSS	cathepsin_protease	True	False	0.38094828549413906	0.06403421765080958	0.3081302966101695
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	CTSZ	cathepsin_protease	False	False	0.1022248439278308	-0.028134917270220716	0.09057203389830508
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	FCER1G	surface_uptake_fc_complement	False	False	0.23027740254327694	-0.1744653127541749	0.1316207627118644
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	FCGR2A	surface_uptake_fc_complement	True	False	0.005699182577798634	0.1404131696766323	0.005164194915254237
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	FCGR3A	surface_uptake_fc_complement	True	False	0.14511223663296058	0.8399710902665746	0.09904661016949153
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	GNPTAB	glycosylation_mannose6p	False	False	0.35684861273725343	-0.12085255642678694	0.2756885593220339
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	GNPTG	glycosylation_mannose6p	False	False	0.09858475724023827	0.04736275469916389	0.08885063559322035
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	GPNMB	myeloid_marker_control	False	False	0.0018925300226997903	0.06575721265628644	0.0017213983050847457
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	HLA-DMA	hla_chaperone_loading	True	False	0.09940921460663793	0.146392908852118	0.0859375
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	HLA-DMB	hla_chaperone_loading	True	False	0.0275145996568613	0.034102606737783946	0.026350635593220338
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	HLA-DOA	hla_chaperone_loading	False	False	0.004878102583233364	0.05046678150415042	0.005031779661016949
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	HLA-DOB	hla_chaperone_loading	False	False	0.004012544677678296	-0.011590035679739902	0.003972457627118644
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	HLA-DPA1	state_positive_control	False	True	0.1823343069842111	0.017536469528885754	0.147510593220339
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	HLA-DPB1	state_positive_control	False	True	0.2557434081801953	0.23503561086735578	0.20246292372881355
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	HLA-DRA	state_positive_control	False	True	0.23791318697038435	0.24172220619141802	0.17809851694915255
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	HLA-DRB1	state_positive_control	False	True	0.17704527191729477	0.14593532142679203	0.13532838983050846
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	IFI30	lysosomal_thiol_reductase	True	False	0.0011117551759372395	-0.16932120501958053	0.001059322033898305
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	IGF2R	glycosylation_mannose6p	False	False	0.3322568113784852	0.033318173577499	0.2686705508474576
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	ITGAM	surface_phagocytic_lipid_receptor	False	False	0.11750807246490977	1.2052142731460573	0.0893802966101695
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	ITGAX	surface_phagocytic_lipid_receptor	False	False	0.049855585966206796	0.4667598791549593	0.041578389830508475
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	LAMP1	lysosome_membrane_or_lipid	True	False	0.19812760426208015	-0.04258351422798261	0.17121292372881355
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	LAMP2	lysosome_membrane_or_lipid	True	False	0.13806235239226108	0.008497249063146969	0.12023305084745763
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	LAMP3	lysosome_membrane_or_lipid	False	False	0.005453391391526626	-0.09946292915315154	0.004899364406779661
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	LAPTM5	lysosome_membrane_or_lipid	False	False	0.6252430352117193	-0.11444985788477206	0.4724576271186441
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	LGALS3	galectin_glycan_checkpoint	True	False	0.13709414390841884	-0.2549066948392495	0.11215572033898305
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	LGALS9	galectin_glycan_checkpoint	True	False	0.050517106562974465	-0.1510359734035472	0.04621292372881356
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	LIPA	lysosome_membrane_or_lipid	True	False	0.10312897370591388	-0.06329252216804447	0.09083686440677965
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	LRP1	surface_phagocytic_lipid_receptor	False	False	0.010980255652759254	-0.014707646922496896	0.010195974576271187
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	LST1	myeloid_marker_control	False	False	0.09016759996168314	0.09194046375849221	0.07891949152542373
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	LYZ	myeloid_marker_control	False	False	0.09602488532775812	-0.23851166547066507	0.07865466101694915
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	M6PR	glycosylation_mannose6p	True	False	0.29699447662880674	-0.007264406483317096	0.2489406779661017
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	MERTK	surface_phagocytic_lipid_receptor	False	False	0.002362858837377509	-0.044362689990324694	0.0025158898305084744
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	MRC1	surface_phagocytic_lipid_receptor	True	False	0.00463446555080361	-0.0474693582658994	0.0041048728813559325
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	MSR1	surface_phagocytic_lipid_receptor	True	False	0.0013236996426766712	-0.03136997556719629	0.0013241525423728813
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	NPC1	lysosome_membrane_or_lipid	False	False	0.31971734628194237	0.1144247233018157	0.2527807203389831
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	NPC2	lysosome_membrane_or_lipid	True	False	0.15993477153359154	0.049341498934203566	0.1385063559322034
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	RAB11A	vesicle_sorting_trafficking	True	False	0.9353223725328156	0.21160093590241444	0.5814353813559322
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	RAB27A	vesicle_sorting_trafficking	False	False	0.5547746610997573	-0.1912117251259161	0.3830773305084746
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	RAB32	vesicle_sorting_trafficking	False	False	0.0061774866439347625	-0.05783194585537197	0.005826271186440678
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	RAB5A	vesicle_sorting_trafficking	True	False	0.24411478535011463	0.05836756175613266	0.2063029661016949
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	RAB7A	vesicle_sorting_trafficking	True	False	0.5532289728838233	0.178786170389228	0.4225370762711864
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	RAB7B	vesicle_sorting_trafficking	False	False	0.0007778368409670043	0.018910783993726837	0.0006620762711864406
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	RAB9A	vesicle_sorting_trafficking	False	False	0.18097256170393636	0.18863211857211107	0.1497616525423729
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	RFX5	state_positive_control	False	True	0.051523026509068384	0.005555170094245074	0.04727224576271186
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	SCARB1	surface_phagocytic_lipid_receptor	True	False	0.011883998046581093	-0.009513316316690893	0.010725635593220338
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	SNX10	vesicle_sorting_trafficking	True	False	0.08900882327348277	-0.13576334897810305	0.07865466101694915
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	SNX2	vesicle_sorting_trafficking	False	False	0.24886854310704482	0.062676079197748	0.210010593220339
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	SNX3	vesicle_sorting_trafficking	False	False	0.4764948444559957	0.21979562844785888	0.3804290254237288
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	SNX5	vesicle_sorting_trafficking	True	False	0.15340649222060523	-0.03578251881629441	0.1338718220338983
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	SNX6	vesicle_sorting_trafficking	False	False	0.6102474968949407	-0.015253213850391608	0.4608050847457627
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	SORT1	vesicle_sorting_trafficking	True	False	0.0063879728575324006	-0.027879041218076488	0.005958686440677966
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	SPP1	myeloid_marker_control	False	False	0.0	0.0	0.0
gse315138_celiac_t_cell_like	data/raw_v3/gse315138/raw/*_matrix.mtx.gz	celiac disease	duodenum t_cell_like	marker_compartment	celiac_a2	celiac disease	case	7552	TPP1	lysosome_membrane_or_lipid	False	False	0.10665145375428244	-0.014623417272198777	0.0949417372881356
