file	path	size_bytes	sha256
Sample73.txt	data/raw/E-MTAB-12260/samples/Sample73.txt	146803	c0bdf1564e14d522696a7ff7aa4a01f0938cf0987c0828430ac34016390f6495
Sample74.txt	data/raw/E-MTAB-12260/samples/Sample74.txt	146556	776e1777e280111ebf7935e2972ff78b29b43940dc7b82b290956eeffcb5a295
Sample75.txt	data/raw/E-MTAB-12260/samples/Sample75.txt	146743	cb79e10fd7797fc48d0d1508ef72dfc9e23699a500a3fc5254b76ce47a401c56
Sample76.txt	data/raw/E-MTAB-12260/samples/Sample76.txt	21558835	fbc4694c87050918fb4ce13e416a26000180b4831acf21551643d74b75932334
Sample77.txt	data/raw/E-MTAB-12260/samples/Sample77.txt	153573	d41d0b7e4f0a5e4b75e59806637d55b4b82fa314223f2cf8e0feee143b2a8288
Sample78.txt	data/raw/E-MTAB-12260/samples/Sample78.txt	148200	31a0fe852b2befce3595e88dae32b7763e1b1943fb646c3ddb7bb97515cee113
Sample79.txt	data/raw/E-MTAB-12260/samples/Sample79.txt	146815	533b087512bac7be994b7694db11f91bc0d95476dee36484d63dd20249b89640
Sample8.txt	data/raw/E-MTAB-12260/samples/Sample8.txt	153207	bdf0655ce4fcb3ed50b8adf8df4fcf3ffd2a471c8389d4081de8179bf2445a71
Sample80.txt	data/raw/E-MTAB-12260/samples/Sample80.txt	21566653	e71943a432f27b64220da07d8daae90ec15debc81167917581f977c6368da257
Sample81.txt	data/raw/E-MTAB-12260/samples/Sample81.txt	147047	4f03428947d4a1ecb84a5aa71fb7ee8d31585eb6aa8f8fa39709a56b8ff1ad98
Sample82.txt	data/raw/E-MTAB-12260/samples/Sample82.txt	146979	f23418811cebc25574498bbc87e7eec68d25cfb377731fb091e0bbec1b13be6a
Sample83.txt	data/raw/E-MTAB-12260/samples/Sample83.txt	147220	e6ce84320c4a82170ce3cfff42a755aadd333ab67d7f7e3fce597cf296905fb4
Sample84.txt	data/raw/E-MTAB-12260/samples/Sample84.txt	147222	fb42aee948098c6de5f49a3e44589f62a46fd8128d096829a849052159d42063
Sample85.txt	data/raw/E-MTAB-12260/samples/Sample85.txt	155458	5d5c4c7d5c3bd27822e2e38e1f345a37e453455849f2e782c6f1627e5e265136
Sample86.txt	data/raw/E-MTAB-12260/samples/Sample86.txt	153248	a1c8fc5b8c0ab0a1a25e3534fe6417114ac6b86dbfad3cb09171881f074e9f93
Sample87.txt	data/raw/E-MTAB-12260/samples/Sample87.txt	147599	e0e81919218a72f59a7cdabebbb0edec6ab492d4df1cc1ae9cc209ee9ca1af75
Sample88.txt	data/raw/E-MTAB-12260/samples/Sample88.txt	149479	309a5860ff6d7e5d1f9fad7006ac53633319f0cea3dd5a67093b7b1bc8cc1d7b
Sample89.txt	data/raw/E-MTAB-12260/samples/Sample89.txt	149589	7dc87473a2726d91d486c2dcd51e5a03140724f241fadc02667cc1244e479d7f
Sample9.txt	data/raw/E-MTAB-12260/samples/Sample9.txt	150354	aed1bf2f5eedabe13384341ad58ca79ad90af1c553e0e1737cf3552efc67fed5
Sample90.txt	data/raw/E-MTAB-12260/samples/Sample90.txt	152913	0b0a2a7496d0540736fe53054abaa3ebfc23bb165103061cf0651651356bedd2
Sample91.txt	data/raw/E-MTAB-12260/samples/Sample91.txt	152640	cd752d979ee85ca151cf439ba532a7c639fe20f3e72a2df069a88e8ddf009667
Sample92.txt	data/raw/E-MTAB-12260/samples/Sample92.txt	148141	c4ae3692f6d6c8455a95f4657ba2c6f96bd70b12f8e0e40bf1552e873e4875b3
Sample93.txt	data/raw/E-MTAB-12260/samples/Sample93.txt	161150	2a20a3388155502afff6f96088882f8c06a532b2722cd914ed43d6ac3da68e1a
Sample94.txt	data/raw/E-MTAB-12260/samples/Sample94.txt	21581288	42fe7a04132882c86e0e3159bbbb6193a8d3b4298db43f8951dc8db46adbae81
Sample95.txt	data/raw/E-MTAB-12260/samples/Sample95.txt	155068	a2bbaefb26db6c19acbe871a89943a1350911c153aa23cea886f4c96b7261517
Sample96.txt	data/raw/E-MTAB-12260/samples/Sample96.txt	161407	64857445382ae793f51a96b0874337024dab9a92b2edb98cc570e615aaf0321d
Sample97.txt	data/raw/E-MTAB-12260/samples/Sample97.txt	147679	7eaa23f1eb818f598a4e330149fdab65c88c25ba41c385ffd69a97eb4321dbeb
Sample98.txt	data/raw/E-MTAB-12260/samples/Sample98.txt	147655	9df1af9c3c512c62803b06bc95cc1bc5b9f934734129ca42b78de9beabe0df8d
Sample99.txt	data/raw/E-MTAB-12260/samples/Sample99.txt	146976	b7ce471fb95b29f171f69229535ce3ebb9402b64ec3e951566282fbada8892fd
