dataset	contrast	contrast_type	case_group	control_group	gene	delta_case_minus_control	hedges_g	p	n_case	n_control	statistical_status	note	target_route	therapeutic_multiplier	modules	submodules	is_target_gene	fdr
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	COL1A1	0.0			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	fibrosis_profibrotic	fibrosis_core	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	CTSB	0.18246658721641928			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	lipid_lysosomal_apc	cathepsin_lysosome	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	CTSD	-0.24066190386425867			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	lipid_lysosomal_apc	cathepsin_lysosome	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	CTSL	0.05536562632212039			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	lipid_lysosomal_apc	cathepsin_lysosome	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	CTSS	-2.185788701282614			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	lipid_lysosomal_apc	cathepsin_lysosome	True	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	CXCL10	-2.3144671162948036			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	generic_ifn	ifn_core	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	DDIT3	0.984064814324416			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	stress_cytotoxicity	stress_core	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	DNAJB1	-0.11847247217692625			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	stress_cytotoxicity	stress_core	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	F13A1	-0.34621707527964496			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	resolution_efferocytosis	repair_cytokine_matrix	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	FN1	-2.9497135084310093			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	fibrosis_profibrotic	fibrosis_core	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	FOS	-1.922252444022316			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	stress_cytotoxicity	stress_core	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	FPR2	-2.7667438501595965			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	resolution_efferocytosis	fpr2_anxa1_axis	True	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	GAS6	0.6966271228150075			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	resolution_efferocytosis	tam_receptor_ligand	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	GPNMB	0.7152526141120931			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	lipid_lysosomal_apc	foam_dam_lipid	True	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	H2-AA	1.3161460795524			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	lipid_lysosomal_apc	mhcII_ciita	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	H2-AB1	0.3398846097368151			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	lipid_lysosomal_apc	mhcII_ciita	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	H2-DMA	-0.5190023875072947			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	lipid_lysosomal_apc	mhcII_ciita	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	H2-DMB1	-0.24578167516715876			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	lipid_lysosomal_apc	mhcII_ciita	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	H2-EB1	1.4367979415884407			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	lipid_lysosomal_apc	mhcII_ciita	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	HSP90AA1	1.18906035568072			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	stress_cytotoxicity	stress_core	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	HSPA1A	-2.0074852774635605			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	stress_cytotoxicity	stress_core	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	HSPA1B	-1.7509038205749698			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	stress_cytotoxicity	stress_core	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	IFI30	0.457827901981811			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	lipid_lysosomal_apc	mhcII_ciita	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	IFI44	0.0			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	generic_ifn	ifn_core	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	IFIT1	-0.19923617812132643			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	generic_ifn	ifn_core	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	IFIT2	0.8995547176573255			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	generic_ifn	ifn_core	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	IFIT3	-0.9527590308270376			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	generic_ifn	ifn_core	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	IFITM3	-2.27401328195599			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	generic_ifn	ifn_core	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	IL10	0.341525575123697			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	resolution_efferocytosis	repair_cytokine_matrix	True	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	IRF1	-1.482695312025416			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	generic_ifn	ifn_core	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	IRF7	-1.4455547787311045			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	generic_ifn	ifn_core	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	ISG15	0.4001336177777444			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	generic_ifn	ifn_core	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	JUN	-2.6225800405417763			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	stress_cytotoxicity	stress_core	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	LAMP1	-1.1883811240364794			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	lipid_lysosomal_apc	cathepsin_lysosome	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	LAMP2	-1.1918117718481755			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	lipid_lysosomal_apc	cathepsin_lysosome	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	LIPA	-1.2266866388745987			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	lipid_lysosomal_apc	cathepsin_lysosome	True	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	LPL	0.5705981689095729			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	resolution_efferocytosis;lipid_lysosomal_apc	trem2_lipid_sensing;foam_dam_lipid	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	LYVE1	0.03393832193993118			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	resolution_efferocytosis	repair_cytokine_matrix	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	MARCO	-2.6272435460192494			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	resolution_efferocytosis	scavenger_receptors	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	MERTK	-2.6614406449649874			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	resolution_efferocytosis	tam_receptor_ligand	True	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	MRC1	-0.25997300548118873			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	resolution_efferocytosis	scavenger_receptors	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	MX1	0.3853631495428272			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	generic_ifn	ifn_core	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	NR1H2	0.01606326155006277			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	resolution_efferocytosis	lxr_efflux	True	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	NR1H3	0.5111102292559272			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	resolution_efferocytosis	lxr_efflux	True	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	OAS1A	-0.6308464327384405			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	generic_ifn	ifn_core	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	PLIN2	0.9897484962695193			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	lipid_lysosomal_apc	foam_dam_lipid	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	PPARD	-1.6079290592677915			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	resolution_efferocytosis		True	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	PPARG	-0.4978209699008779			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	resolution_efferocytosis		True	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	PROS1	-2.3486200951454173			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	resolution_efferocytosis	tam_receptor_ligand	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	RXRA	-0.820793521889696			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0			True	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	SPP1	0.17571466998273041			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	lipid_lysosomal_apc	foam_dam_lipid	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	STAT1	-0.566303753087783			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	generic_ifn	ifn_core	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	TGFB1	1.031060180491657			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	resolution_efferocytosis;fibrosis_profibrotic	repair_cytokine_matrix;fibrosis_core	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	TREM2	0.05552348180941791			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	resolution_efferocytosis	trem2_lipid_sensing	True	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	TYRO3	3.0103050584786564			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	resolution_efferocytosis	tam_receptor_ligand	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	TYROBP	-1.866224847183711			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	lipid_lysosomal_apc	trem2_lipid_sensing;foam_dam_lipid	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	VSIG4	-1.845826146090433			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	resolution_efferocytosis	complement_efferocytosis	False	
GSE156234_Mertk_scRNA_pseudobulk	WT_6h_AC_vs_WT_Ctrl	group	WT_6h_AC	WT_Ctrl	XBP1	-0.6345692197671341			1.0	1.0	descriptive_no_biological_replication	WT efferocytosis 6h; one pseudobulk sample per condition		1.0	stress_cytotoxicity	stress_core	False	
GSE156234_Mertk_scRNA_pseudobulk	MertkKO_2h_AC_vs_MertkKO_Ctrl	group	MertkKO_2h_AC	MertkKO_Ctrl	ABCA1	-0.7604446008686043			1.0	1.0	descriptive_no_biological_replication	MertkKO efferocytosis 2h; one pseudobulk sample per condition		1.0	resolution_efferocytosis	lxr_efflux	False	
GSE156234_Mertk_scRNA_pseudobulk	MertkKO_2h_AC_vs_MertkKO_Ctrl	group	MertkKO_2h_AC	MertkKO_Ctrl	ABCG1	-0.16249636497644995			1.0	1.0	descriptive_no_biological_replication	MertkKO efferocytosis 2h; one pseudobulk sample per condition		1.0	resolution_efferocytosis	lxr_efflux	False	
GSE156234_Mertk_scRNA_pseudobulk	MertkKO_2h_AC_vs_MertkKO_Ctrl	group	MertkKO_2h_AC	MertkKO_Ctrl	ACTA2	-2.381865399941298			1.0	1.0	descriptive_no_biological_replication	MertkKO efferocytosis 2h; one pseudobulk sample per condition		1.0	fibrosis_profibrotic	fibrosis_core	False	
GSE156234_Mertk_scRNA_pseudobulk	MertkKO_2h_AC_vs_MertkKO_Ctrl	group	MertkKO_2h_AC	MertkKO_Ctrl	ANXA1	-0.1273308321473549			1.0	1.0	descriptive_no_biological_replication	MertkKO efferocytosis 2h; one pseudobulk sample per condition		1.0	resolution_efferocytosis	fpr2_anxa1_axis	True	
GSE156234_Mertk_scRNA_pseudobulk	MertkKO_2h_AC_vs_MertkKO_Ctrl	group	MertkKO_2h_AC	MertkKO_Ctrl	APOE	-1.6732306352217847			1.0	1.0	descriptive_no_biological_replication	MertkKO efferocytosis 2h; one pseudobulk sample per condition		1.0	resolution_efferocytosis;lipid_lysosomal_apc	trem2_lipid_sensing;foam_dam_lipid	False	
GSE156234_Mertk_scRNA_pseudobulk	MertkKO_2h_AC_vs_MertkKO_Ctrl	group	MertkKO_2h_AC	MertkKO_Ctrl	ATF4	-0.04927783067830259			1.0	1.0	descriptive_no_biological_replication	MertkKO efferocytosis 2h; one pseudobulk sample per condition		1.0	stress_cytotoxicity	stress_core	False	
GSE156234_Mertk_scRNA_pseudobulk	MertkKO_2h_AC_vs_MertkKO_Ctrl	group	MertkKO_2h_AC	MertkKO_Ctrl	AXL	-0.3238854665543763			1.0	1.0	descriptive_no_biological_replication	MertkKO efferocytosis 2h; one pseudobulk sample per condition		1.0	resolution_efferocytosis	tam_receptor_ligand	True	
GSE156234_Mertk_scRNA_pseudobulk	MertkKO_2h_AC_vs_MertkKO_Ctrl	group	MertkKO_2h_AC	MertkKO_Ctrl	BAX	0.06766916210584639			1.0	1.0	descriptive_no_biological_replication	MertkKO efferocytosis 2h; one pseudobulk sample per condition		1.0	stress_cytotoxicity	stress_core	False	
GSE156234_Mertk_scRNA_pseudobulk	MertkKO_2h_AC_vs_MertkKO_Ctrl	group	MertkKO_2h_AC	MertkKO_Ctrl	C1QA	-1.9906924222035034			1.0	1.0	descriptive_no_biological_replication	MertkKO efferocytosis 2h; one pseudobulk sample per condition		1.0	resolution_efferocytosis	complement_efferocytosis	False	
GSE156234_Mertk_scRNA_pseudobulk	MertkKO_2h_AC_vs_MertkKO_Ctrl	group	MertkKO_2h_AC	MertkKO_Ctrl	C1QB	-2.215588977555916			1.0	1.0	descriptive_no_biological_replication	MertkKO efferocytosis 2h; one pseudobulk sample per condition		1.0	resolution_efferocytosis	complement_efferocytosis	False	
GSE156234_Mertk_scRNA_pseudobulk	MertkKO_2h_AC_vs_MertkKO_Ctrl	group	MertkKO_2h_AC	MertkKO_Ctrl	C1QC	-1.9589985292356518			1.0	1.0	descriptive_no_biological_replication	MertkKO efferocytosis 2h; one pseudobulk sample per condition		1.0	resolution_efferocytosis	complement_efferocytosis	False	
GSE156234_Mertk_scRNA_pseudobulk	MertkKO_2h_AC_vs_MertkKO_Ctrl	group	MertkKO_2h_AC	MertkKO_Ctrl	CASP3	-1.853840308681895			1.0	1.0	descriptive_no_biological_replication	MertkKO efferocytosis 2h; one pseudobulk sample per condition		1.0	stress_cytotoxicity	stress_core	False	
GSE156234_Mertk_scRNA_pseudobulk	MertkKO_2h_AC_vs_MertkKO_Ctrl	group	MertkKO_2h_AC	MertkKO_Ctrl	CD163	-1.8410037257997325			1.0	1.0	descriptive_no_biological_replication	MertkKO efferocytosis 2h; one pseudobulk sample per condition		1.0	resolution_efferocytosis	scavenger_receptors	False	
GSE156234_Mertk_scRNA_pseudobulk	MertkKO_2h_AC_vs_MertkKO_Ctrl	group	MertkKO_2h_AC	MertkKO_Ctrl	CD36	-0.4114722035263223			1.0	1.0	descriptive_no_biological_replication	MertkKO efferocytosis 2h; one pseudobulk sample per condition		1.0	resolution_efferocytosis	scavenger_receptors	False	
GSE156234_Mertk_scRNA_pseudobulk	MertkKO_2h_AC_vs_MertkKO_Ctrl	group	MertkKO_2h_AC	MertkKO_Ctrl	CD74	0.41249306070980785			1.0	1.0	descriptive_no_biological_replication	MertkKO efferocytosis 2h; one pseudobulk sample per condition		1.0	lipid_lysosomal_apc	mhcII_ciita	True	
GSE156234_Mertk_scRNA_pseudobulk	MertkKO_2h_AC_vs_MertkKO_Ctrl	group	MertkKO_2h_AC	MertkKO_Ctrl	CIITA	-0.21709103840547486			1.0	1.0	descriptive_no_biological_replication	MertkKO efferocytosis 2h; one pseudobulk sample per condition		1.0	lipid_lysosomal_apc	mhcII_ciita	True	
GSE156234_Mertk_scRNA_pseudobulk	MertkKO_2h_AC_vs_MertkKO_Ctrl	group	MertkKO_2h_AC	MertkKO_Ctrl	COL1A1	-2.0764931639902677			1.0	1.0	descriptive_no_biological_replication	MertkKO efferocytosis 2h; one pseudobulk sample per condition		1.0	fibrosis_profibrotic	fibrosis_core	False	
GSE156234_Mertk_scRNA_pseudobulk	MertkKO_2h_AC_vs_MertkKO_Ctrl	group	MertkKO_2h_AC	MertkKO_Ctrl	CTSB	-0.4920908578859144			1.0	1.0	descriptive_no_biological_replication	MertkKO efferocytosis 2h; one pseudobulk sample per condition		1.0	lipid_lysosomal_apc	cathepsin_lysosome	False	
GSE156234_Mertk_scRNA_pseudobulk	MertkKO_2h_AC_vs_MertkKO_Ctrl	group	MertkKO_2h_AC	MertkKO_Ctrl	CTSD	-0.7037190894726647			1.0	1.0	descriptive_no_biological_replication	MertkKO efferocytosis 2h; one pseudobulk sample per condition		1.0	lipid_lysosomal_apc	cathepsin_lysosome	False	
GSE156234_Mertk_scRNA_pseudobulk	MertkKO_2h_AC_vs_MertkKO_Ctrl	group	MertkKO_2h_AC	MertkKO_Ctrl	CTSL	-0.5459254625826759			1.0	1.0	descriptive_no_biological_replication	MertkKO efferocytosis 2h; one pseudobulk sample per condition		1.0	lipid_lysosomal_apc	cathepsin_lysosome	False	
GSE156234_Mertk_scRNA_pseudobulk	MertkKO_2h_AC_vs_MertkKO_Ctrl	group	MertkKO_2h_AC	MertkKO_Ctrl	CTSS	-1.8562893378408747			1.0	1.0	descriptive_no_biological_replication	MertkKO efferocytosis 2h; one pseudobulk sample per condition		1.0	lipid_lysosomal_apc	cathepsin_lysosome	True	
GSE156234_Mertk_scRNA_pseudobulk	MertkKO_2h_AC_vs_MertkKO_Ctrl	group	MertkKO_2h_AC	MertkKO_Ctrl	CXCL10	-0.4245069329386836			1.0	1.0	descriptive_no_biological_replication	MertkKO efferocytosis 2h; one pseudobulk sample per condition		1.0	generic_ifn	ifn_core	False	
GSE156234_Mertk_scRNA_pseudobulk	MertkKO_2h_AC_vs_MertkKO_Ctrl	group	MertkKO_2h_AC	MertkKO_Ctrl	DDIT3	-0.8612445444252705			1.0	1.0	descriptive_no_biological_replication	MertkKO efferocytosis 2h; one pseudobulk sample per condition		1.0	stress_cytotoxicity	stress_core	False	
GSE156234_Mertk_scRNA_pseudobulk	MertkKO_2h_AC_vs_MertkKO_Ctrl	group	MertkKO_2h_AC	MertkKO_Ctrl	DNAJB1	-0.8515930963775005			1.0	1.0	descriptive_no_biological_replication	MertkKO efferocytosis 2h; one pseudobulk sample per condition		1.0	stress_cytotoxicity	stress_core	False	
GSE156234_Mertk_scRNA_pseudobulk	MertkKO_2h_AC_vs_MertkKO_Ctrl	group	MertkKO_2h_AC	MertkKO_Ctrl	F13A1	-1.2988058736664174			1.0	1.0	descriptive_no_biological_replication	MertkKO efferocytosis 2h; one pseudobulk sample per condition		1.0	resolution_efferocytosis	repair_cytokine_matrix	False	
GSE156234_Mertk_scRNA_pseudobulk	MertkKO_2h_AC_vs_MertkKO_Ctrl	group	MertkKO_2h_AC	MertkKO_Ctrl	FN1	-1.2255722384479357			1.0	1.0	descriptive_no_biological_replication	MertkKO efferocytosis 2h; one pseudobulk sample per condition		1.0	fibrosis_profibrotic	fibrosis_core	False	
