category	tier	study_id	disease	contrast	contrast_type	feature_id	feature_label	metabolite_name	refmet_name	metabolite_class	hedges_g_case_minus_control	p	fdr_within_study_contrast	expected_disease_sign	is_treatment_or_improvement	passes_nominal_effect_gate	passes_fdr10	supports_ephx2_direction	match_text
arachidonate_pool	substrate_pool	ST000422	T1D	T1D_vs_control	disease_control	ME148660	TG 16:1(9Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)	TG(16:1(9Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6]	TG 16:1(9Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)	triacylglycerol	0.1526614060980581	0.3067514699155025	0.6589388869200841		False	False	False	False	TG 16:1(9Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z) TG(16:1(9Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6] TG 16:1(9Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z) triacylglycerol Reversed phase NEGATIVE ION MODE
arachidonate_pool	substrate_pool	ST000422	T1D	T1D_vs_control	disease_control	ME144938	PG 17:0/20:4(5Z,8Z,11Z,14Z)	GPGro(17:0/20:4(5Z,8Z,11Z,14Z))	PG 17:0/20:4(5Z,8Z,11Z,14Z)	phosphatidylglycerol	0.1859341405854633	0.3075414939636811	0.6589388869200841		False	False	False	False	PG 17:0/20:4(5Z,8Z,11Z,14Z) GPGro(17:0/20:4(5Z,8Z,11Z,14Z)) PG 17:0/20:4(5Z,8Z,11Z,14Z) phosphatidylglycerol HILIC NEGATIVE ION MODE
arachidonate_pool	substrate_pool	ST000422	T1D	T1D_vs_control	disease_control	ME147293	Arachidonoylmorpholine	Arachidonoylmorpholine + 12.806118	Arachidonoylmorpholine	unclassified	0.1787678695497659	0.3086622924285553	0.6589388869200841		False	False	False	False	Arachidonoylmorpholine Arachidonoylmorpholine + 12.806118 Arachidonoylmorpholine unclassified Reversed phase POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST001949	RA	RA_MTX_vs_RA	treatment_shift	ME449510	LPC 20:4	LPC 20:4	LPC 20:4	lysophosphatidylcholine	-0.3085124821276961	0.3258741295446929	0.9568812199292224		True	False	False	False	LPC 20:4 LPC 20:4 LPC 20:4 lysophosphatidylcholine GC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000422	T1D	T1D_vs_control	disease_control	ME144936	PE 18:0/20:4(5Z,8Z,11Z,14Z)*	GPEtn(18:0/20:4(5Z,8Z,11Z,14Z))[U] - 5.0507293	PE 18:0/20:4(5Z,8Z,11Z,14Z)*	phosphatidylethanolamine	0.1734222578024747	0.3410891864997237	0.6589388869200841		False	False	False	False	PE 18:0/20:4(5Z,8Z,11Z,14Z)* GPEtn(18:0/20:4(5Z,8Z,11Z,14Z))[U] - 5.0507293 PE 18:0/20:4(5Z,8Z,11Z,14Z)* phosphatidylethanolamine HILIC NEGATIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	UC	UC_vs_control	disease_control	ME229511	PC P-16:0/20:4 or PC O-16:1/20:4	1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)	PC P-16:0/20:4 or PC O-16:1/20:4	phosphatidylcholine	-0.298245319789975	0.3420186006194111	0.6895540353565339		False	False	False	False	PC P-16:0/20:4 or PC O-16:1/20:4 1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4) PC P-16:0/20:4 or PC O-16:1/20:4 phosphatidylcholine HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000422	T1D	T1D_vs_control	disease_control	ME147278	N-(1R-Methyl-propyl) arachidonoyl amine	(-)N-(1R-methyl-propyl) arachidonoyl amine	N-(1R-Methyl-propyl) arachidonoyl amine	unclassified	0.1564445553424606	0.365799799159033	0.6589388869200841		False	False	False	False	N-(1R-Methyl-propyl) arachidonoyl amine (-)N-(1R-methyl-propyl) arachidonoyl amine N-(1R-Methyl-propyl) arachidonoyl amine unclassified Reversed phase POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000422	T1D	T1D_vs_control	disease_control	ME147179	N-Ethyl N-(2-hydroxy-ethyl) arachidonoyl amine	N-ethyl N-(2-hydroxy-ethyl) arachidonoyl amine	N-Ethyl N-(2-hydroxy-ethyl) arachidonoyl amine	unclassified	0.1552564587119432	0.37657185795222	0.6589388869200841		False	False	False	False	N-Ethyl N-(2-hydroxy-ethyl) arachidonoyl amine N-ethyl N-(2-hydroxy-ethyl) arachidonoyl amine N-Ethyl N-(2-hydroxy-ethyl) arachidonoyl amine unclassified Reversed phase POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000422	T1D	T1D_vs_control	disease_control	ME148698	TG 16:1(9Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)*	TG(16:1(9Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6] - 14.246315	TG 16:1(9Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)*	triacylglycerol	0.1313202704887375	0.3790009407127976	0.6589388869200841		False	False	False	False	TG 16:1(9Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)* TG(16:1(9Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6] - 14.246315 TG 16:1(9Z)/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)* triacylglycerol Reversed phase NEGATIVE ION MODE
arachidonate_pool	substrate_pool	ST001949	RA	RA_MTX_vs_RA	treatment_shift	ME449629	CE 20:4	CE 20:4	CE 20:4	cholesteryl_ester	-0.2629190486014146	0.4015962865763455	0.9568812199292224		True	False	False	False	CE 20:4 CE 20:4 CE 20:4 cholesteryl_ester GC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	Crohn	Crohn_vs_control	disease_control	ME229544	PE 16:0/20:4	1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)	PE 16:0/20:4	phosphatidylethanolamine	-0.258615854637436	0.4095064199897864	0.556232404480054		False	False	False	False	PE 16:0/20:4 1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4) PE 16:0/20:4 phosphatidylethanolamine HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000422	T1D	T1D_vs_control	disease_control	ME147224	N-Ethyl N-(2-hydroxy-ethyl) arachidonoyl amine	N-ethyl N-(2-hydroxy-ethyl) arachidonoyl amine + 12.5185	N-Ethyl N-(2-hydroxy-ethyl) arachidonoyl amine	unclassified	0.1404899275822702	0.4130665339592048	0.6589388869200841		False	False	False	False	N-Ethyl N-(2-hydroxy-ethyl) arachidonoyl amine N-ethyl N-(2-hydroxy-ethyl) arachidonoyl amine + 12.5185 N-Ethyl N-(2-hydroxy-ethyl) arachidonoyl amine unclassified Reversed phase POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST001949	RA	RA_vs_control	disease_control	ME449515	LPE 20:4	LPE 20:4	LPE 20:4	lysophosphatidylethanolamine	-0.2514732706283288	0.4224638760185533	0.616568900135186		False	False	False	False	LPE 20:4 LPE 20:4 LPE 20:4 lysophosphatidylethanolamine GC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST003328	MS_model	PMS_untreated_vs_AMC_untreated	disease_model	ME872310	LPE 20:4	LPE(20:4)	LPE 20:4	lysophosphatidylethanolamine	0.4050865253125311	0.4239186388007324	0.5030605658226807		False	False	False	False	LPE 20:4 LPE(20:4) LPE 20:4 lysophosphatidylethanolamine Reversed phase POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000422	T1D	T1D_vs_control	disease_control	ME146411	N-Arachidonoyl D-serine	N-arachidonoyl D-serine	N-Arachidonoyl D-serine	amino_acid	0.1391122025840401	0.4285489591436736	0.6589388869200841		False	False	False	False	N-Arachidonoyl D-serine N-arachidonoyl D-serine N-Arachidonoyl D-serine amino_acid Reversed phase POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000422	T1D	T1D_vs_control	disease_control	ME143573	N-Arachidonoyl D-serine	N-arachidonoyl D-serine	N-Arachidonoyl D-serine	amino_acid	-0.2022204556207121	0.430786967762117	0.6589388869200841		False	False	False	False	N-Arachidonoyl D-serine N-arachidonoyl D-serine N-Arachidonoyl D-serine amino_acid HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	UC	UC_vs_control	disease_control	ME229569	Arachidonoylcholine	arachidonoylcholine	Arachidonoylcholine	unclassified	-0.245698646559363	0.4332122043735029	0.7785375974867211		False	False	False	False	Arachidonoylcholine arachidonoylcholine Arachidonoylcholine unclassified HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000422	T1D	T1D_vs_control	disease_control	ME145405	PG 17:0/20:4(5Z,8Z,11Z,14Z)	GPGro(17:0/20:4(5Z,8Z,11Z,14Z))	PG 17:0/20:4(5Z,8Z,11Z,14Z)	phosphatidylglycerol	0.1340361605705609	0.4367764590932417	0.6589388869200841		False	False	False	False	PG 17:0/20:4(5Z,8Z,11Z,14Z) GPGro(17:0/20:4(5Z,8Z,11Z,14Z)) PG 17:0/20:4(5Z,8Z,11Z,14Z) phosphatidylglycerol Reversed phase POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST002732	SLE	SLE_high_CAC_vs_null	severity_tissue_damage	ME705633	PE P-18:0/20:4	PE(18:0p/20:4)	PE P-18:0/20:4	phosphatidylethanolamine	-0.1723782105207881	0.436918629732325	0.6993135124629567		False	False	False	False	PE P-18:0/20:4 PE(18:0p/20:4) PE P-18:0/20:4 phosphatidylethanolamine HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST001949	RA	RA_MTX_vs_RA	treatment_shift	ME449259	Arachidonic acid	Arachidonic Acid	Arachidonic acid	fatty_acid	-0.2398288832358919	0.4438555198023591	0.9568812199292224		True	False	False	False	Arachidonic acid Arachidonic Acid Arachidonic acid fatty_acid GC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000422	T1D	T1D_vs_control	disease_control	ME147274	Arachidonoylmorpholine	Arachidonoylmorpholine	Arachidonoylmorpholine	unclassified	0.1327504679400693	0.4476805106983496	0.6589388869200841		False	False	False	False	Arachidonoylmorpholine Arachidonoylmorpholine Arachidonoylmorpholine unclassified Reversed phase POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	Crohn	Crohn_vs_control	disease_control	ME229948	LPA 20:4/0:0	1-arachidonoyl-GPA (20:4)	LPA 20:4/0:0	unclassified	-0.2396854752584077	0.453623125987434	0.5979982662820593		False	False	False	False	LPA 20:4/0:0 1-arachidonoyl-GPA (20:4) LPA 20:4/0:0 unclassified HILIC NEGATIVE ION MODE
arachidonate_pool	substrate_pool	ST002470	UC	UC_week12_inactive_vs_week0_modsev	treatment_or_improvement_shift	ME583236	LPE 20:4	LPE 20:4	LPE 20:4	lysophosphatidylethanolamine	-0.2120978371047212	0.4702933212175628	0.59855513609508		True	False	False	False	LPE 20:4 LPE 20:4 LPE 20:4 lysophosphatidylethanolamine HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST003328	MS_model	PMS_untreated_vs_AMC_untreated	disease_model	ME872458	PC P-15:2/20:4	PC(P-15:2_20:4)	PC P-15:2/20:4	phosphatidylcholine	-0.3590429981008444	0.4826291021906326	0.5633597883752476		False	False	False	False	PC P-15:2/20:4 PC(P-15:2_20:4) PC P-15:2/20:4 phosphatidylcholine Reversed phase POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST002470	UC	UC_week0_modsev_vs_mild	severity	ME583271	CE 20:4	CE 20:4	CE 20:4	cholesteryl_ester	-0.1797556872283117	0.4908822519948498	0.716156872649801		False	False	False	False	CE 20:4 CE 20:4 CE 20:4 cholesteryl_ester Reversed phase POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST002470	UC	UC_week12_inactive_vs_week0_modsev	treatment_or_improvement_shift	ME583624	Arachidonic acid	Arachidonic acid	Arachidonic acid	fatty_acid	0.1994326237630815	0.5044963737546035	0.6322187982792997		True	False	False	False	Arachidonic acid Arachidonic acid Arachidonic acid fatty_acid Reversed phase NEGATIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	Crohn	Crohn_vs_control	disease_control	ME229528	PC 18:2/20:4	1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)	PC 18:2/20:4	phosphatidylcholine	-0.2024994753532152	0.5175989838136593	0.6653427550554892		False	False	False	False	PC 18:2/20:4 1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6) PC 18:2/20:4 phosphatidylcholine HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST002732	SLE	SLE_high_CAC_vs_null	severity_tissue_damage	ME705616	LPC 20:4	LPC(20:4)	LPC 20:4	lysophosphatidylcholine	-0.1517586110438413	0.5202303363013563	0.7240587467068359		False	False	False	False	LPC 20:4 LPC(20:4) LPC 20:4 lysophosphatidylcholine HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000422	T1D	T1D_vs_control	disease_control	ME144913	Glc-GP(18:0/20:4(5Z,8Z,11Z,14Z))	Glc-GP(18:0/20:4(5Z,8Z,11Z,14Z))		unclassified	0.1062691864847286	0.5591349622957809	0.6709920359481912		False	False	False	False	Glc-GP(18:0/20:4(5Z,8Z,11Z,14Z)) Glc-GP(18:0/20:4(5Z,8Z,11Z,14Z))  unclassified HILIC NEGATIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	UC	UC_vs_control	disease_control	ME229512	PE P-16:0/20:4 or PE O-16:1/20:4	1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)	PE P-16:0/20:4 or PE O-16:1/20:4	phosphatidylethanolamine	-0.1810184273292952	0.5626547874126269	0.8602040153406709		False	False	False	False	PE P-16:0/20:4 or PE O-16:1/20:4 1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4) PE P-16:0/20:4 or PE O-16:1/20:4 phosphatidylethanolamine HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST002470	UC	UC_week0_modsev_vs_mild	severity	ME583021	CAR 20:4	CAR 20:4	CAR 20:4	unclassified	0.1852385983718259	0.5728182907845242	0.7765581297786472		False	False	False	False	CAR 20:4 CAR 20:4 CAR 20:4 unclassified HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST002470	UC	UC_week0_modsev_vs_mild	severity	ME583326	LPE 20:4	LPE 20:4	LPE 20:4	lysophosphatidylethanolamine	-0.1905286879822578	0.5984194539451757	0.7899636740036434		False	False	False	False	LPE 20:4 LPE 20:4 LPE 20:4 lysophosphatidylethanolamine Reversed phase POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST002470	UC	UC_week0_modsev_vs_mild	severity	ME583236	LPE 20:4	LPE 20:4	LPE 20:4	lysophosphatidylethanolamine	-0.1953993226332512	0.6036809878766666	0.7932847638523706		False	False	False	False	LPE 20:4 LPE 20:4 LPE 20:4 lysophosphatidylethanolamine HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST002732	SLE	SLE_high_CAC_vs_null	severity_tissue_damage	ME705627	PE P-16:0/20:4	PE(16:0p/20:4)	PE P-16:0/20:4	phosphatidylethanolamine	-0.1172773377086238	0.6194749162482501	0.7776446362101013		False	False	False	False	PE P-16:0/20:4 PE(16:0p/20:4) PE P-16:0/20:4 phosphatidylethanolamine HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	UC	UC_vs_control	disease_control	ME229556	PE 18:0/20:4	1-stearoyl-2-arachidonoyl-GPE (18:0/20:4)	PE 18:0/20:4	phosphatidylethanolamine	-0.1423728313402104	0.648729874842011	0.911645964673365		False	False	False	False	PE 18:0/20:4 1-stearoyl-2-arachidonoyl-GPE (18:0/20:4) PE 18:0/20:4 phosphatidylethanolamine HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000422	T1D	T1D_vs_control	disease_control	ME144917	PE 18:0/20:4(5Z,8Z,11Z,14Z)	GPEtn(18:0/20:4(5Z,8Z,11Z,14Z))[U]	PE 18:0/20:4(5Z,8Z,11Z,14Z)	phosphatidylethanolamine	0.0824453910336574	0.6503285217556009	0.7263056380544884		False	False	False	False	PE 18:0/20:4(5Z,8Z,11Z,14Z) GPEtn(18:0/20:4(5Z,8Z,11Z,14Z))[U] PE 18:0/20:4(5Z,8Z,11Z,14Z) phosphatidylethanolamine HILIC NEGATIVE ION MODE
arachidonate_pool	substrate_pool	ST000422	T1D	T1D_vs_control	disease_control	ME143449	PA 17:0/20:4(5Z,8Z,11Z,14Z)	GPA(17:0/20:4(5Z,8Z,11Z,14Z))	PA 17:0/20:4(5Z,8Z,11Z,14Z)	phosphatidic_acid	-0.09379083857924	0.7141906506831306	0.7778857676584585		False	False	False	False	PA 17:0/20:4(5Z,8Z,11Z,14Z) GPA(17:0/20:4(5Z,8Z,11Z,14Z)) PA 17:0/20:4(5Z,8Z,11Z,14Z) phosphatidic_acid HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	UC	UC_vs_control	disease_control	ME229521	PE P-18:0/20:4 or PE O-18:1/20:4	1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)	PE P-18:0/20:4 or PE O-18:1/20:4	phosphatidylethanolamine	-0.1061194486583979	0.733991415610849	0.9401704326400988		False	False	False	False	PE P-18:0/20:4 or PE O-18:1/20:4 1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4) PE P-18:0/20:4 or PE O-18:1/20:4 phosphatidylethanolamine HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	UC	UC_vs_control	disease_control	ME229544	PE 16:0/20:4	1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)	PE 16:0/20:4	phosphatidylethanolamine	0.0954378462813233	0.7598694558151482	0.9514481112871253		False	False	False	False	PE 16:0/20:4 1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4) PE 16:0/20:4 phosphatidylethanolamine HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000422	T1D	T1D_vs_control	disease_control	ME143331	PE 18:0/20:4(5Z,8Z,11Z,14Z)	GPEtn(18:0/20:4(5Z,8Z,11Z,14Z))[U]	PE 18:0/20:4(5Z,8Z,11Z,14Z)	phosphatidylethanolamine	0.0748314474413042	0.7700918298168672	0.822334240382333		False	False	False	False	PE 18:0/20:4(5Z,8Z,11Z,14Z) GPEtn(18:0/20:4(5Z,8Z,11Z,14Z))[U] PE 18:0/20:4(5Z,8Z,11Z,14Z) phosphatidylethanolamine HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	UC	UC_vs_control	disease_control	ME229525	LPE 20:4/0:0	1-arachidonoyl-GPE (20:4n6)	LPE 20:4/0:0	lysophosphatidylethanolamine	-0.0855063947250417	0.7842466020135719	0.9620282814462646		False	False	False	False	LPE 20:4/0:0 1-arachidonoyl-GPE (20:4n6) LPE 20:4/0:0 lysophosphatidylethanolamine HILIC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST000899	Crohn	Crohn_vs_control	disease_control	ME229949	PI 16:0/20:4	1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)	PI 16:0/20:4	phosphatidylinositol	-0.0456457631609784	0.8837425049768854	0.9774322415555649		False	False	False	False	PI 16:0/20:4 1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4) PI 16:0/20:4 phosphatidylinositol HILIC NEGATIVE ION MODE
arachidonate_pool	substrate_pool	ST001949	RA	RA_MTX_vs_RA	treatment_shift	ME449515	LPE 20:4	LPE 20:4	LPE 20:4	lysophosphatidylethanolamine	-0.0301032193171164	0.923138500966883	0.986757076119416		True	False	False	False	LPE 20:4 LPE 20:4 LPE 20:4 lysophosphatidylethanolamine GC POSITIVE ION MODE
arachidonate_pool	substrate_pool	ST002732	SLE	SLE_medhigh_CAC_vs_null	severity_tissue_damage	ME705633	PE P-18:0/20:4	PE(18:0p/20:4)	PE P-18:0/20:4	phosphatidylethanolamine	-0.0115173552566357	0.9371376996622284	0.9639130625097204		False	False	False	False	PE P-18:0/20:4 PE(18:0p/20:4) PE P-18:0/20:4 phosphatidylethanolamine HILIC POSITIVE ION MODE
linoleate_pool	substrate_pool	ST003328	MS_model	PMS_SV_vs_PMS_untreated	treatment_shift	ME872232	CE 18:2	ChE(18:2)	CE 18:2	cholesteryl_ester	-6.114008783052581	1.332442921273273e-11	2.2511272512037926e-10		True	True	True	False	CE 18:2 ChE(18:2) CE 18:2 cholesteryl_ester Reversed phase POSITIVE ION MODE
linoleate_pool	substrate_pool	ST003328	MS_model	PMS_untreated_vs_AMC_untreated	disease_model	ME872027	Octadecadienoic acid	FA(18:2)	Octadecadienoic acid	unclassified	4.067562381889431	3.0671472007669045e-08	2.1417993752657828e-06		False	True	True	False	Octadecadienoic acid FA(18:2) Octadecadienoic acid unclassified Reversed phase NEGATIVE ION MODE
linoleate_pool	substrate_pool	ST000899	Crohn	Crohn_vs_control	disease_control	ME229797	11Z,14Z-Eicosadienoic acid	dihomo-linoleate (20:2n6)	11Z,14Z-Eicosadienoic acid	eicosanoid_oxylipin	-2.094801580839915	5.5999861413913764e-08	1.5030362803494455e-06		False	True	True	False	11Z,14Z-Eicosadienoic acid dihomo-linoleate (20:2n6) 11Z,14Z-Eicosadienoic acid eicosanoid_oxylipin Reversed phase NEGATIVE ION MODE
linoleate_pool	substrate_pool	ST003328	MS_model	PMS_SV_vs_PMS_untreated	treatment_shift	ME872165	PE O-18:2/22:4	PE(O-18:2_22:4)	PE O-18:2/22:4	phosphatidylethanolamine	3.2553663921703726	6.24843328469637e-08	2.906879832445703e-07		True	True	True	False	PE O-18:2/22:4 PE(O-18:2_22:4) PE O-18:2/22:4 phosphatidylethanolamine Reversed phase NEGATIVE ION MODE
linoleate_pool	substrate_pool	ST003328	MS_model	PMS_SV_vs_PMS_untreated	treatment_shift	ME872318	PA O-18:2/16:1	PA(O-18:2_16:1)	PA O-18:2/16:1	phosphatidic_acid	-3.3281168713367304	7.790182212133184e-08	3.425545876842126e-07		True	True	True	False	PA O-18:2/16:1 PA(O-18:2_16:1) PA O-18:2/16:1 phosphatidic_acid Reversed phase POSITIVE ION MODE
linoleate_pool	substrate_pool	ST000899	Crohn	Crohn_vs_control	disease_control	ME229854	Linoleic acid	linoleate (18:2n6)	Linoleic acid	fatty_acid	-2.0939927183731863	1.8287881046539117e-07	2.788901859597215e-06		False	True	True	False	Linoleic acid linoleate (18:2n6) Linoleic acid fatty_acid Reversed phase NEGATIVE ION MODE
linoleate_pool	substrate_pool	ST003328	MS_model	PMS_SV_vs_PMS_untreated	treatment_shift	ME872472	PE O-18:2/14:0	PE(O-18:2_14:0)	PE O-18:2/14:0	phosphatidylethanolamine	-3.190676731128636	1.9791032747989117e-07	7.794995720373629e-07		True	True	True	False	PE O-18:2/14:0 PE(O-18:2_14:0) PE O-18:2/14:0 phosphatidylethanolamine Reversed phase POSITIVE ION MODE
linoleate_pool	substrate_pool	ST000899	Crohn	Crohn_vs_control	disease_control	ME229514	PE P-16:0/18:2 or PE O-16:1/18:2	1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)	PE P-16:0/18:2 or PE O-16:1/18:2	phosphatidylethanolamine	1.9531984229770285	2.2253227840527858e-07	3.1108158085404567e-06		False	True	True	False	PE P-16:0/18:2 or PE O-16:1/18:2 1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2) PE P-16:0/18:2 or PE O-16:1/18:2 phosphatidylethanolamine HILIC POSITIVE ION MODE
linoleate_pool	substrate_pool	ST000899	Crohn	Crohn_vs_control	disease_control	ME229506	PC 18:2/18:2	1,2-dilinoleoyl-GPC (18:2/18:2)	PC 18:2/18:2	phosphatidylcholine	1.9375971749554948	2.8335403142059073e-07	3.802611101664328e-06		False	True	True	False	PC 18:2/18:2 1,2-dilinoleoyl-GPC (18:2/18:2) PC 18:2/18:2 phosphatidylcholine HILIC POSITIVE ION MODE
linoleate_pool	substrate_pool	ST002470	UC	UC_week12_inactive_vs_week0_modsev	treatment_or_improvement_shift	ME583094	LPC 18:2	LPC 18:2	LPC 18:2	lysophosphatidylcholine	1.739383020929327	7.605730451664531e-07	1.2876678532120415e-05		True	True	True	False	LPC 18:2 LPC 18:2 LPC 18:2 lysophosphatidylcholine HILIC POSITIVE ION MODE
linoleate_pool	substrate_pool	ST003328	MS_model	PMS_SV_vs_PMS_untreated	treatment_shift	ME872149	PE O-18:2/22:3	PE(O-18:2_22:3)	PE O-18:2/22:3	phosphatidylethanolamine	2.622428523080951	1.1949581270024632e-06	3.6706369260075665e-06		True	True	True	False	PE O-18:2/22:3 PE(O-18:2_22:3) PE O-18:2/22:3 phosphatidylethanolamine Reversed phase NEGATIVE ION MODE
linoleate_pool	substrate_pool	ST000899	Crohn	Crohn_vs_control	disease_control	ME229590	CAR 18:2	linoleoylcarnitine	CAR 18:2	unclassified	-1.7864157823414848	1.2258741034156172e-06	1.2096492991057047e-05		False	True	True	False	CAR 18:2 linoleoylcarnitine CAR 18:2 unclassified HILIC POSITIVE ION MODE
linoleate_pool	substrate_pool	ST000899	Crohn	Crohn_vs_control	disease_control	ME229522	PE P-18:0/18:2 or PE O-18:1/18:2	1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2)	PE P-18:0/18:2 or PE O-18:1/18:2	phosphatidylethanolamine	1.784914527854044	1.5054395955415774e-06	1.4639854617513022e-05		False	True	True	False	PE P-18:0/18:2 or PE O-18:1/18:2 1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2) PE P-18:0/18:2 or PE O-18:1/18:2 phosphatidylethanolamine HILIC POSITIVE ION MODE
linoleate_pool	substrate_pool	ST003328	MS_model	PMS_SV_vs_PMS_untreated	treatment_shift	ME872144	PE O-18:2/22:6	PE(O-18:2_22:6)	PE O-18:2/22:6	phosphatidylethanolamine	2.641084742044989	1.8972666341227536e-06	5.413534129363591e-06		True	True	True	False	PE O-18:2/22:6 PE(O-18:2_22:6) PE O-18:2/22:6 phosphatidylethanolamine Reversed phase NEGATIVE ION MODE
linoleate_pool	substrate_pool	ST003328	MS_model	PMS_SV_vs_PMS_untreated	treatment_shift	ME872430	PC O-18:2/18:1	PC(O-18:2_18:1)	PC O-18:2/18:1	phosphatidylcholine	-2.5083519256244657	2.103655778198677e-06	5.871943520015437e-06		True	True	True	False	PC O-18:2/18:1 PC(O-18:2_18:1) PC O-18:2/18:1 phosphatidylcholine Reversed phase POSITIVE ION MODE
linoleate_pool	substrate_pool	ST000899	Crohn	Crohn_vs_control	disease_control	ME229856	Linoleoyl-EA	linoleoyl ethanolamide	Linoleoyl-EA	unclassified	-1.6387229417465574	6.404847123686205e-06	4.9972702558063296e-05		False	True	True	False	Linoleoyl-EA linoleoyl ethanolamide Linoleoyl-EA unclassified Reversed phase NEGATIVE ION MODE
linoleate_pool	substrate_pool	ST003328	MS_model	PMS_untreated_vs_AMC_untreated	disease_model	ME872232	CE 18:2	ChE(18:2)	CE 18:2	cholesteryl_ester	4.566950960889446	7.90937241389066e-06	9.580786961731704e-05		False	True	True	False	CE 18:2 ChE(18:2) CE 18:2 cholesteryl_ester Reversed phase POSITIVE ION MODE
