gene	target_chembl_id	molecule_chembl_id	standard_type	standard_relation	standard_value_nM	pchembl_value	assay_chembl_id	document_chembl_id	bao_endpoint	source
CTSS	CHEMBL2954	CHEMBL97402	Ki	=	88.0	7.06	CHEMBL658346	CHEMBL1135207	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL31363	IC50	>	2500.0		CHEMBL658339	CHEMBL1136415	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL282602	IC50	=	330.0	6.48	CHEMBL658339	CHEMBL1136415	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL281518	IC50	>	5000.0		CHEMBL658339	CHEMBL1136415	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL30969	IC50	=	355.0	6.45	CHEMBL658339	CHEMBL1136415	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL97493	Ki	=	188.0	6.73	CHEMBL658346	CHEMBL1135207	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL31272	IC50	=	2500.0	5.60	CHEMBL658339	CHEMBL1136415	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL284984	IC50	>	2500.0		CHEMBL658339	CHEMBL1136415	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL31788	IC50	=	330.0	6.48	CHEMBL658339	CHEMBL1136415	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL30957	IC50	>	2500.0		CHEMBL658339	CHEMBL1136415	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL96987	Ki	=	460.0	6.34	CHEMBL658346	CHEMBL1135207	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL100095	Ki	=	1960.0	5.71	CHEMBL658346	CHEMBL1135207	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL30356	IC50	=	41.0	7.39	CHEMBL658339	CHEMBL1136415	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL100482	Ki	=	46.0	7.34	CHEMBL658346	CHEMBL1135207	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL287630	IC50	=	48.0	7.32	CHEMBL658339	CHEMBL1136415	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL327290	Ki	=	4500.0	5.35	CHEMBL658346	CHEMBL1135207	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL417303	IC50	=	207.0	6.68	CHEMBL658339	CHEMBL1136415	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL99288	Ki	=	110.0	6.96	CHEMBL658346	CHEMBL1135207	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL335426	IC50	=	1000.0	6.00	CHEMBL658352	CHEMBL1136448	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL334717	IC50	=	2000.0	5.70	CHEMBL658352	CHEMBL1136448	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL336115	IC50	=	710.0	6.15	CHEMBL658352	CHEMBL1136448	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL133508	IC50	=	1200.0	5.92	CHEMBL658352	CHEMBL1136448	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL133728	IC50	>	1000.0		CHEMBL658352	CHEMBL1136448	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL334879	IC50	=	1700.0	5.77	CHEMBL658352	CHEMBL1136448	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL335269	IC50	=	2600.0	5.58	CHEMBL658352	CHEMBL1136448	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL133107	IC50	=	1600.0	5.80	CHEMBL658352	CHEMBL1136448	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL133785	IC50	=	3900.0	5.41	CHEMBL658352	CHEMBL1136448	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL335407	IC50	>	1000.0		CHEMBL658352	CHEMBL1136448	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL131732	IC50	=	780.0	6.11	CHEMBL658352	CHEMBL1136448	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL131688	IC50	=	1000.0	6.00	CHEMBL658352	CHEMBL1136448	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL162631	Ki	=	530.0	6.28	CHEMBL658348	CHEMBL1134358	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL64245	Ki	=	53000.0	4.28	CHEMBL658347	CHEMBL1136543	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL423995	Ki	=	51.0	7.29	CHEMBL658348	CHEMBL1134358	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL57836	Ki	>	1000.0		CHEMBL856603	CHEMBL1133572	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL113805	Ki	=	910.0	6.04	CHEMBL856603	CHEMBL1133572	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL162389	Ki	>	10000.0		CHEMBL658348	CHEMBL1134358	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL292513	Ki	=	9.2	8.04	CHEMBL658347	CHEMBL1136543	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL64098	Ki	=	130.0	6.89	CHEMBL658347	CHEMBL1136543	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL61805	Ki	=	310.0	6.51	CHEMBL658348	CHEMBL1134358	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL64612	Ki	=	33000.0	4.48	CHEMBL658347	CHEMBL1136543	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL100563	Ki	=	90.0	7.05	CHEMBL658348	CHEMBL1134358	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL65990	Ki	=	11000.0	4.96	CHEMBL658347	CHEMBL1136543	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL436437	Ki	>	1000.0		CHEMBL658348	CHEMBL1134358	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL62239	Ki	=	1100.0	5.96	CHEMBL658348	CHEMBL1134358	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL62923	Ki	=	20000.0	4.70	CHEMBL658347	CHEMBL1136543	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL349823	Ki	>	10000.0		CHEMBL658348	CHEMBL1134358	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL349445	Ki	=	480.0	6.32	CHEMBL658348	CHEMBL1134358	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL62453	Ki	=	28000.0	4.55	CHEMBL658347	CHEMBL1136543	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL411932	Ki	>	150000.0		CHEMBL658347	CHEMBL1136543	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL2371402	Ki	=	290.0	6.54	CHEMBL658348	CHEMBL1134358	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL118449	Ki	=	8.0	8.10	CHEMBL658348	CHEMBL1134358	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL62655	Ki	=	950.0	6.02	CHEMBL658347	CHEMBL1136543	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL161964	Ki	>	1000.0		CHEMBL658348	CHEMBL1134358	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL3142429	Ki	=	3800.0	5.42	CHEMBL656654	CHEMBL1135460	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL323637	IC50	=	210.0	6.68	CHEMBL659926	CHEMBL1134986	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL323638	IC50	=	3.0	8.52	CHEMBL659926	CHEMBL1134986	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL323704	IC50	>	2500.0		CHEMBL659926	CHEMBL1134986	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL326342	IC50	=	70.0	7.16	CHEMBL659926	CHEMBL1134986	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL326093	IC50	=	10.0	8.00	CHEMBL659926	CHEMBL1134986	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL116041	IC50	=	8.0	8.10	CHEMBL659926	CHEMBL1134986	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL117928	IC50	=	58.0	7.24	CHEMBL659926	CHEMBL1134986	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL115822	IC50	=	2500.0	5.60	CHEMBL659926	CHEMBL1134986	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL114410	IC50	=	0.7	9.15	CHEMBL659926	CHEMBL1134986	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL113706	IC50	=	4.6	8.34	CHEMBL659926	CHEMBL1134986	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL61887	IC50	=	3400.0	5.47	CHEMBL658342	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL60242	IC50	=	4000.0	5.40	CHEMBL658342	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL300379	IC50	=	9500.0	5.02	CHEMBL658342	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL64546	IC50	=	320.0	6.50	CHEMBL658342	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL64634	IC50	=	4600.0	5.34	CHEMBL658342	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL61781	IC50	>	10000.0		CHEMBL658342	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL64178	IC50	=	1200.0	5.92	CHEMBL658342	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL64367	IC50	=	2800.0	5.55	CHEMBL658342	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL62207	IC50	=	5800.0	5.24	CHEMBL658342	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL303517	IC50	=	4400.0	5.36	CHEMBL658342	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL61382	IC50	=	7500.0	5.12	CHEMBL658342	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL294260	IC50	=	480.0	6.32	CHEMBL658342	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL61471	IC50	=	470.0	6.33	CHEMBL658342	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL59605	IC50	=	1550.0	5.81	CHEMBL658342	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL60835	IC50	=	4500.0	5.35	CHEMBL658342	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL63942	IC50	=	9500.0	5.02	CHEMBL658342	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL304918	IC50	=	160.0	6.80	CHEMBL658342	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL61329	IC50	=	5700.0	5.24	CHEMBL658342	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL64604	IC50	=	660.0	6.18	CHEMBL658342	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL303959	IC50	>	10000.0		CHEMBL658342	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL59277	IC50	=	4600.0	5.34	CHEMBL658342	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL292472	IC50	=	580.0	6.24	CHEMBL658342	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL304669	IC50	=	1200.0	5.92	CHEMBL658342	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL58179	IC50	=	480.0	6.32	CHEMBL658342	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL64765	IC50	=	70.0	7.16	CHEMBL658342	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL291587	IC50	=	1100.0	5.96	CHEMBL658342	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL59817	IC50	=	4900.0	5.31	CHEMBL658342	CHEMBL1136536	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL331422	IC50	>	10000.0		CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL184514	IC50	=	2010.0	5.70	CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL2111806	IC50	=	3931.0	5.41	CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL123199	IC50	=	8340.0	5.08	CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL122149	IC50	=	1245.0	5.91	CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL31947	Ki	=	26.0	7.58	CHEMBL818677	CHEMBL1134406	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL124159	IC50	=	9422.0	5.03	CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL122812	IC50	=	521.0	6.28	CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL334074	IC50	=	1991.0	5.70	CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL122043	IC50	=	2310.0	5.64	CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL122513	IC50	=	41.0	7.39	CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL333413	IC50	=	1427.0	5.85	CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL121801	IC50	>	10000.0		CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL126210	IC50	=	6597.0	5.18	CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL121807	IC50	>	10000.0		CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL123754	IC50	>	10000.0		CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL123291	IC50	=	609.0	6.21	CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL421457	IC50	>	10000.0		CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL284939	Ki	=	14.0	7.85	CHEMBL818677	CHEMBL1134406	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL122350	IC50	>	10000.0		CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL125656	IC50	=	1748.0	5.76	CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL123227	IC50	=	1695.0	5.77	CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL122424	IC50	>	10000.0		CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL122318	IC50	=	1257.0	5.90	CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL122324	IC50	=	922.0	6.04	CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL122879	IC50	>	10000.0		CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL281540	Ki	=	890.0	6.05	CHEMBL818677	CHEMBL1134406	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL123200	IC50	=	2364.0	5.63	CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL31545	Ki	=	20.0	7.70	CHEMBL818677	CHEMBL1134406	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL332776	IC50	>	10000.0		CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL286364	Ki	=	4.0	8.40	CHEMBL818677	CHEMBL1134406	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL122431	IC50	>	10000.0		CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL333987	IC50	=	1373.0	5.86	CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL123037	IC50	=	652.0	6.19	CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL122561	IC50	=	1298.0	5.89	CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL122672	IC50	=	3343.0	5.48	CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL123592	IC50	=	8039.0	5.09	CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL123038	IC50	=	1421.0	5.85	CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL122764	IC50	=	1578.0	5.80	CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL123178	IC50	=	6623.0	5.18	CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL286034	Ki	=	97.0	7.01	CHEMBL818677	CHEMBL1134406	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL333716	IC50	=	3368.0	5.47	CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL126152	IC50	=	1365.0	5.87	CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL123987	IC50	>	10000.0		CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL122812	IC50	>	10000.0		CHEMBL885069	CHEMBL1145055	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL140794	IC50	=	226.0	6.65	CHEMBL658341	CHEMBL1134316	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL342145	IC50	=	48.0	7.32	CHEMBL658341	CHEMBL1134316	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL134083	IC50	=	937.0	6.03	CHEMBL658341	CHEMBL1134316	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL336228	IC50	=	46.0	7.34	CHEMBL658341	CHEMBL1134316	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL140756	IC50	=	88.0	7.06	CHEMBL658341	CHEMBL1134316	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL607123	Ki	>	3000.0		CHEMBL875206	CHEMBL1141996	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL607169	Ki	>	4500.0		CHEMBL875206	CHEMBL1141996	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL607170	Ki	>	3000.0		CHEMBL875206	CHEMBL1141996	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL607122	Ki	=	434.0	6.36	CHEMBL875206	CHEMBL1141996	BAO_0000192	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL360888	IC50	=	210.0	6.68	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL369566	IC50	=	90.0	7.05	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL360017	IC50	=	60.0	7.22	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL180303	IC50	=	50.0	7.30	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL359884	IC50	=	50.0	7.30	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL361824	IC50	=	60.0	7.22	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL180571	IC50	=	50.0	7.30	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL360969	IC50	=	30.0	7.52	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL367349	IC50	=	80.0	7.10	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL369561	IC50	=	190.0	6.72	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL181413	IC50	=	350.0	6.46	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL179835	IC50	=	200.0	6.70	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL368007	IC50	=	180.0	6.75	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL361095	IC50	=	10.0	8.00	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL181160	IC50	=	30.0	7.52	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL360483	IC50	=	50.0	7.30	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL180108	IC50	=	50.0	7.30	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL180876	IC50	=	50.0	7.30	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL360665	IC50	=	100.0	7.00	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL361545	IC50	=	100.0	7.00	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL183243	IC50	=	140.0	6.85	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL434141	IC50	=	150.0	6.82	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL361360	IC50	=	500.0	6.30	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL362690	IC50	=	310.0	6.51	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL179122	IC50	=	140.0	6.85	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL181564	IC50	=	100.0	7.00	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL360258	IC50	=	90.0	7.05	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL178914	IC50	=	110.0	6.96	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL362688	IC50	=	100.0	7.00	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL360801	IC50	=	230.0	6.64	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL180297	IC50	=	120.0	6.92	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL262666	IC50	=	110.0	6.96	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL181470	IC50	=	140.0	6.85	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL180232	IC50	=	20.0	7.70	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL178194	IC50	=	20.0	7.70	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL359835	IC50	=	120.0	6.92	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL361779	IC50	=	50.0	7.30	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL360460	IC50	=	460.0	6.34	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL179867	IC50	=	130.0	6.89	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL178262	IC50	=	130.0	6.89	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL367803	IC50	=	120.0	6.92	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL411862	IC50	=	80.0	7.10	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
CTSS	CHEMBL2954	CHEMBL179842	IC50	=	100.0	7.00	CHEMBL832705	CHEMBL1141911	BAO_0000190	ChEMBL activity API
