accession	contrast	interpretation_scope	marker_compartment	gene	metric	n_case_donors	n_control_donors	mean_case	mean_control	delta_case_minus_control	hedges_g	welch_t	p	fdr
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_b_cell_apc_like	STAT1	mean_log_norm	20	10	0.2233593645698481	0.20907649117756383	0.014282873392284262	0.1569380972096242	0.4637272190751811	0.6470228612469691	0.8756216331684105
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_b_cell_apc_like	STAT1	detection_fraction	20	10	0.19699431048713575	0.177699301708358	0.019295008778777767	0.29046851486915387	0.836433001400622	0.4117083158250191	0.7302699538615722
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_b_cell_apc_like	TASL	mean_log_norm	20	10	0.05907463763759069	0.03921011087953914	0.019864526758051546	1.364478940775632	3.4599225626131465	0.003197756102338656	0.11332489054835236
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_b_cell_apc_like	TASL	detection_fraction	20	10	0.06109634417113576	0.038642581296382046	0.022453762874753716	1.5671648564526175	3.9658021603887947	0.0011054594973595737	0.06565759438862923
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_b_cell_apc_like	TNFAIP3	mean_log_norm	20	10	0.24468625480256936	0.26017254287398695	-0.015486288071417581	-0.09055954190532577	-0.3190741570007305	0.7522679373987242	0.9221045386500936
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_b_cell_apc_like	TNFAIP3	detection_fraction	20	10	0.19641264359221156	0.21023260792052217	-0.013819964328310619	-0.13175704669590008	-0.44769847186370165	0.6578847589604417	0.8798810230011052
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_b_cell_apc_like	TREM2	mean_log_norm	20	10	0.00034455091498052467	0.0002522785504651568	9.227236451536788e-05	0.10772241119749346	0.35111569985626684	0.7281336322779843	0.909007591888439
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_b_cell_apc_like	TREM2	detection_fraction	20	10	0.0003256490645833729	0.0002539885321764353	7.166053240693758e-05	0.09234338057295549	0.2964865608834389	0.7690683899667784	0.9291740164155752
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	ACSL1	mean_log_norm	20	10	0.4560514804643646	0.37821202727482456	0.07783945318954005	0.4819729835689407	1.4222909518421112	0.16785328521215284	0.5291510143084217
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	ACSL1	detection_fraction	20	10	0.4146508437792692	0.3499473144001929	0.06470352937907631	0.5696526430191423	1.7027023761329714	0.10120520827868779	0.4487832765299277
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	APOE	mean_log_norm	20	10	0.0010366569649550364	0.0010689886854911702	-3.233172053613382e-05	-0.02986402992636931	-0.0722042662529713	0.9434342275935041	0.988759791830656
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	APOE	detection_fraction	20	10	0.0011878324034681812	0.0010419005862719543	0.0001459318171962269	0.16057877900048517	0.47754721881650297	0.6372295680544083	0.8699720803662279
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	ATG16L1	mean_log_norm	20	10	0.04310618738229684	0.044700358732094735	-0.0015941713497978974	-0.2017902623623351	-0.6115454197507927	0.5462737063926433	0.8280342893428236
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	ATG16L1	detection_fraction	20	10	0.05947184765726778	0.06040167133113381	-0.0009298236738660287	-0.08355057597674098	-0.24676831850424394	0.8071889751484551	0.9409014674084214
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	AXL	mean_log_norm	20	10	0.004508021698062021	0.004513019386401486	-4.997688339465796e-06	-0.0013608072203852796	-0.004098469788576263	0.9967623490125825	1.0
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	AXL	detection_fraction	20	10	0.007168846602339058	0.006570962369915284	0.0005978842324237746	0.10768251273950112	0.33716436489593643	0.7386061755234712	0.9155203984718906
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	CARD9	mean_log_norm	20	10	0.11147815454413283	0.08684829629479955	0.02462985824933328	1.4274794701732176	3.711097345283195	0.001711853710011866	0.08388083179058145
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	CARD9	detection_fraction	20	10	0.14700306653271383	0.11527836617485018	0.03172470035786365	1.2755473669239052	3.5305657476092427	0.002069044312271295	0.08855416242502241
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	CD36	mean_log_norm	20	10	0.883973315526525	0.9109812521611083	-0.02700793663458323	-0.1358898132029856	-0.4009967531522002	0.6919827178706662	0.8976082905536108
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	CD36	detection_fraction	20	10	0.626636809224345	0.6236554708354952	0.0029813383888497302	0.033499594969219844	0.09834072443456701	0.9224917037753105	0.9860348812422718
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	CD74	mean_log_norm	20	10	2.3261064902449466	2.297370724515345	0.02873576572960168	0.09763859518501199	0.2303148646377425	0.8212737025753012	0.9441034938695544
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	CD74	detection_fraction	20	10	0.8367783781674236	0.7983523973693947	0.03842598079802895	0.4297792410219593	1.0125116087502501	0.3290078984498521	0.679872271088754
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	CFB	mean_log_norm	20	10	0.0017965806073909796	0.0011518784547975575	0.0006447021525934221	0.2144198810888642	0.7356543066307495	0.4682699634552495	0.769974100983464
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	CFB	detection_fraction	20	10	0.002751587739553208	0.0016234336435804984	0.0011281540959727095	0.23504277375681806	0.8152709409599022	0.4221821724996666	0.7368451096165152
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	CFH	mean_log_norm	20	10	0.0025175365241295994	0.0020957086890263793	0.00042182783510322014	0.28066972619225006	0.9024430652496458	0.37458734591446874	0.7052749260253206
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	CFH	detection_fraction	20	10	0.003739452289804173	0.002802072980464028	0.000937379309340145	0.4310768718282479	1.3958395303345812	0.17378022504083024	0.536048043824513
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	CIITA	mean_log_norm	20	10	0.2491179485690814	0.2452115763193456	0.003906372249735807	0.05173708302473088	0.14483227523661896	0.8862319853764956	0.9708235814732125
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	CIITA	detection_fraction	20	10	0.2774373728505514	0.2682706168526289	0.009166755997922549	0.12851457858027107	0.37068711225218076	0.7143234368094633	0.9022642146783625
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	CLEC16A	mean_log_norm	20	10	0.054029519281073676	0.04982544224199185	0.0042040770390818286	0.46099888249098764	1.1254739682683712	0.27842474122633293	0.6375145943967436
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	CLEC16A	detection_fraction	20	10	0.07156068826794229	0.06590235411924802	0.005658334148694266	0.5083696207357976	1.2937302501554435	0.21383955719047587	0.5752894180909841
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	CTSB	mean_log_norm	20	10	1.0908992526935797	0.9822959422786018	0.10860331041497784	0.620316383446592	1.6597470628005233	0.11381731522693825	0.46275280671088875
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	CTSB	detection_fraction	20	10	0.7406617545732158	0.6865300181274495	0.0541317364457663	0.6397970869436986	1.573571369779203	0.1364928681033123	0.4928868559920305
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	CTSD	mean_log_norm	20	10	1.0946466673912458	1.083684874998371	0.01096179239287487	0.06889111445025103	0.18132348918791566	0.8581715538576504	0.9597584409692305
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	CTSD	detection_fraction	20	10	0.7365018234393119	0.6982726788393293	0.03822914459998261	0.4884265245637515	1.2425910768775787	0.23165869218661475	0.5921965699958865
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	CTSS	mean_log_norm	20	10	3.1267767531455215	3.0065528501752192	0.12022390297030228	0.3749583035373301	0.8619011102257588	0.40450183146188545	0.7260289282649226
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	CTSS	detection_fraction	20	10	0.87297887439436	0.826594514724109	0.046384359670250896	0.5473901454228793	1.255540545156862	0.23167785484951284	0.5921965699958865
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	CXCL10	mean_log_norm	20	10	0.011950297471017488	0.00648727186148061	0.005463025609536877	0.7175196088169414	2.260945889434334	0.031974896758169204	0.28486726202732565
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	CXCL10	detection_fraction	20	10	0.008538663081606036	0.005107048028828968	0.003431615052777068	0.6097372441285741	1.9074823546013489	0.06718755707644501	0.38845903206440185
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	CXorf21	mean_log_norm	20	10	0.11566398302362117	0.10451154694328808	0.011152436080333089	0.38021885478948425	1.0878424628465564	0.2883744422732461	0.6441654115494929
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	CXorf21	detection_fraction	20	10	0.14692677951938535	0.12882801313533285	0.0180987663840525	0.4977600375286091	1.4897420001335537	0.1489425436790843	0.5139566648081079
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	FABP5	mean_log_norm	20	10	0.11613436438116029	0.11982238714429956	-0.003688022763139273	-0.12794792303123662	-0.32243452986688753	0.7513335749743176	0.9221045386500936
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	FABP5	detection_fraction	20	10	0.14406991013341236	0.14186563527357096	0.0022042748598413986	0.0686587736425578	0.1855145957260485	0.854792246887913	0.9597584409692305
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	GPNMB	mean_log_norm	20	10	0.008096602608945909	0.007908520447975478	0.00018808216097043057	0.04185191503407506	0.12543098378540093	0.9011938569480076	0.9780398447497757
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	GPNMB	detection_fraction	20	10	0.01106960885329024	0.010721388121601269	0.00034822073168897134	0.06213165209856324	0.19349224068985563	0.8480371610003267	0.9580131617064209
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	GPR65	mean_log_norm	20	10	0.27446805622893555	0.25916483042150584	0.01530322580742971	0.2381149412670438	0.7010038492272593	0.4901038513345293	0.7867350930513328
GSE227835	untreated_mg_vs_healthy_control	primary disease-control: AChR-positive MG plus seronegative pre-treatment MG vs healthy controls	marker_myeloid_apc_like	GPR65	detection_fraction	20	10	0.2923256913384537	0.27367700869660416	0.018648682641849545	0.3442536821498218	0.9733127630672221	0.34125071091612225	0.6861726161369122
