column_index	group_idx
403025	102
403030	102
403033	102
403044	102
403047	102
403051	102
403052	102
403053	102
403054	102
403061	102
403087	102
403092	102
403098	102
403122	102
403124	102
403137	102
403138	102
403146	102
403150	102
403154	102
403167	102
403168	102
403169	102
403179	102
403180	102
403181	102
403191	102
403199	102
403203	102
403205	102
403209	102
403214	102
403215	102
403221	102
403225	102
403229	102
403232	102
403236	102
403237	102
403241	102
403243	102
403252	102
403255	102
403258	102
403259	102
403262	102
403274	102
403279	102
403294	102
403303	102
403311	102
403313	102
403316	102
403323	102
403325	102
403329	102
403338	102
403349	102
403373	102
403399	102
403406	102
403414	102
403424	102
403432	102
403448	102
403450	102
403453	102
403460	102
403463	102
403469	102
403476	102
403483	102
403486	102
403501	102
403507	102
403514	102
403515	102
403556	102
403559	102
403564	102
403567	102
403568	102
403572	102
403576	102
403583	102
403584	102
403606	102
403612	102
403615	102
403618	102
403629	102
403632	102
403635	102
403639	102
403648	102
403650	102
403654	102
403655	102
403669	102
403673	102
403677	102
403686	102
403690	102
403699	102
403705	102
403716	102
403717	102
403724	102
403735	102
403739	102
403746	102
403755	102
403758	102
403774	102
403777	102
403782	102
403789	102
403797	102
403809	102
403822	102
403827	102
403853	102
403864	102
403874	102
403880	102
403888	102
403894	102
403911	102
403912	102
403913	102
403917	102
403920	102
403927	102
403934	102
403940	102
403945	102
403950	102
403952	102
403955	102
403956	102
403958	102
403959	102
403960	102
403968	102
403969	102
403970	102
403977	102
403978	102
403986	102
403998	102
404001	102
404009	102
404013	102
404014	102
404022	102
404025	102
404038	102
404039	102
404041	102
404071	102
404072	102
404073	102
404074	102
404076	102
404078	102
404081	102
404083	102
404087	102
404100	102
404111	102
404115	102
404116	102
404131	102
404132	102
404146	102
404147	102
404161	102
404162	102
404165	102
404168	102
404176	102
404182	102
404183	102
404195	102
404197	102
404200	102
404203	102
404208	102
404212	102
404219	102
404220	102
404226	102
404227	102
404236	102
404238	102
404256	102
404259	102
404261	102
404282	102
404287	102
404295	102
404297	102
404304	102
404309	102
404321	102
404329	102
404340	102
404341	102
404349	102
404359	102
404371	102
404379	102
404386	102
404390	102
404392	102
404399	102
404400	102
404406	102
404412	102
404419	102
404423	102
404430	102
404460	102
404469	102
404482	102
404493	102
404494	102
404504	102
404507	102
404520	102
404525	102
404540	102
404548	102
404550	102
404563	102
404564	102
404566	102
404581	102
404586	102
404589	102
404604	102
404623	102
404626	102
404632	102
404643	102
404647	102
404651	102
404663	102
404673	102
404680	102
404685	102
404694	102
404712	102
404714	102
404716	102
404718	102
404720	102
404727	102
404729	102
404730	102
404739	102
404740	102
404742	102
404756	102
404760	102
404761	102
404762	102
404765	102
404767	102
404768	102
404771	102
404775	102
404776	102
404780	102
404782	102
404785	102
404786	102
404813	102
404817	102
404821	102
404843	102
404847	102
404850	102
404879	102
404894	102
404902	102
404906	102
404908	102
404912	102
404914	102
404919	102
404923	102
404924	102
404927	102
404933	102
404938	102
404968	102
404975	102
404981	102
404995	102
404996	102
405002	102
405014	102
405017	102
405030	102
405045	102
405060	102
405062	102
405069	102
405072	102
405082	102
405095	102
405105	102
405106	102
405117	102
405128	102
405141	102
405157	102
405158	102
405159	102
405160	102
405169	102
405177	102
405178	102
405184	102
405193	102
405211	102
405214	102
405215	102
405223	102
405225	102
405229	102
405235	102
405249	102
405252	102
405254	102
405260	102
405262	102
405274	102
405293	102
405296	102
405297	102
405299	102
405303	102
405305	102
405313	102
405317	102
405319	102
405326	102
405328	102
405332	102
405337	102
405342	102
405344	102
405345	102
405347	102
405350	102
405351	102
405363	102
405366	102
405377	102
405380	102
405391	102
405405	102
405407	102
405409	102
405428	102
405433	102
405436	102
405440	102
405441	102
405442	102
405448	102
405457	102
405458	102
405470	102
405472	102
405477	102
405479	102
405484	102
405487	102
405517	102
405525	102
405527	102
405529	102
405534	102
405548	102
405552	102
405553	102
405559	102
405576	102
405589	102
405597	102
405598	102
405627	102
405630	102
405643	102
405652	102
405666	102
405672	102
405675	102
405678	102
405692	102
405694	102
405697	102
405699	102
405704	102
405706	102
405713	102
405719	102
405722	102
405725	102
405732	102
405743	102
405744	102
405746	102
405749	102
405753	102
405758	102
405763	102
405769	102
405778	102
405784	102
405800	102
405803	102
405808	102
405812	102
405816	102
405819	102
405821	102
405824	102
405832	102
405833	102
405840	102
405843	102
405847	102
405850	102
405867	102
405875	102
405881	102
405889	102
405893	102
405898	102
405902	102
405903	102
405929	102
405933	102
405946	102
405955	102
405956	102
405966	102
405978	102
405986	102
405990	102
406013	102
406026	102
406027	102
406028	102
406039	102
406041	102
406043	102
406047	102
406057	102
406062	102
406064	102
406096	102
406106	102
406112	102
406128	102
406144	102
406151	102
406153	102
406163	102
406170	102
406173	102
406179	102
406189	102
406192	102
406196	102
406198	102
406206	102
406209	102
406216	102
406218	102
406219	102
406220	102
406222	102
406235	102
406246	102
406250	102
406258	102
406276	102
406284	102
406296	102
406299	102
406308	102
406310	102
406328	102
406352	102
406358	102
406360	102
406362	102
406370	102
406373	102
406380	102
406383	102
406389	102
406395	102
406402	102
406415	102
406426	102
406431	102
406436	102
406445	102
406452	102
406478	102
406483	102
406497	102
406502	102
406507	102
406508	102
406510	102
406513	102
406526	102
406528	102
406529	102
406531	102
406536	102
406537	102
406539	102
406541	102
406547	102
406550	102
406560	102
406564	102
406578	102
406583	102
406585	102
406588	102
406605	102
406610	102
406612	102
406631	102
406636	102
406643	102
406645	102
406651	102
406655	102
406660	102
406661	102
406671	102
406678	102
406699	102
406708	102
406709	102
406714	102
406719	102
406724	102
406727	102
406734	102
406741	102
406760	102
406773	102
406779	102
406786	102
406788	102
406799	102
406813	102
406817	102
406819	102
406832	102
406835	102
406836	102
406841	102
406847	102
406853	102
406856	102
406859	102
406862	102
406877	102
406888	102
406892	102
406899	102
406903	102
406907	102
406911	102
406920	102
406930	102
406933	102
406934	102
406937	102
406938	102
406941	102
406946	102
406958	102
406959	102
406964	102
406972	102
406981	102
406993	102
406994	102
407020	102
407024	102
407025	102
407028	102
407040	102
407056	102
407065	102
407066	102
407088	102
407092	102
407096	102
407099	102
407109	102
407116	102
407121	102
407137	102
407138	102
407139	102
407142	102
407144	102
407145	102
407147	102
407151	102
407156	102
407160	102
407167	102
407172	102
407173	102
407176	102
407179	102
407193	102
407202	102
407222	102
407228	102
407230	102
407233	102
407242	102
407254	102
407257	102
407270	102
407274	102
407279	102
407280	102
407281	102
407287	102
407295	102
407303	102
407312	102
407317	102
407323	102
407329	102
407331	102
407337	102
407343	102
407344	102
407346	102
407350	102
407353	102
407355	102
407356	102
407367	102
407384	102
407385	102
407387	102
407390	102
407391	102
407392	102
407402	102
407403	102
407410	102
407414	102
407421	102
407427	102
407428	102
407432	102
407434	102
407437	102
407439	102
407442	102
407444	102
407449	102
407451	102
407453	102
407457	102
407475	102
407491	102
407492	102
407494	102
407495	102
407503	102
407504	102
407506	102
407513	102
407518	102
407534	102
407556	102
407575	102
407587	102
407595	102
407611	102
407612	102
407620	102
407624	102
407649	102
407654	102
407664	102
407672	102
407674	102
407682	102
407686	102
407691	102
407692	102
407698	102
407701	102
407725	102
407726	102
407730	102
407731	102
407744	102
407754	102
407762	102
407769	102
407781	102
407786	102
407788	102
407790	102
407795	102
407802	102
407809	102
407811	102
407822	102
407824	102
407829	102
407842	102
407846	102
407850	102
407851	102
407858	102
407875	102
407889	102
407910	102
407917	102
407935	102
407938	102
407940	102
407947	102
407951	102
407957	102
407966	102
407980	102
407982	102
407985	102
407988	102
408003	102
408006	102
408007	102
408009	102
408016	102
408018	102
408021	102
408073	102
408076	102
408083	102
408084	102
408099	102
408128	102
408130	102
408135	102
408138	102
408144	102
408147	102
408157	102
408161	102
408164	102
408165	102
408177	102
408180	102
408181	102
408184	102
408188	102
408193	102
408194	102
408209	102
408210	102
408220	102
408226	102
408242	102
408247	102
408248	102
408256	102
408257	102
408261	102
408263	102
408270	102
408278	102
408279	102
408280	102
408294	102
408295	102
408298	102
408306	102
408318	102
408319	102
408325	102
408345	102
408351	102
408352	102
408355	102
408359	102
408365	102
408368	102
408373	102
408375	102
408378	102
408386	102
408393	102
408395	102
408399	102
408405	102
408412	102
408422	102
408424	102
408447	102
408454	102
408457	102
408460	102
408467	102
408477	102
408480	102
408483	102
408491	102
408620	103
409001	104
409007	104
409011	104
409016	104
409025	104
409028	104
409040	104
409059	104
409062	104
409067	104
409075	104
409078	104
409081	104
409082	104
409094	104
409095	104
409099	104
409101	104
409104	104
409113	104
409119	104
409128	104
409130	104
409133	104
409135	104
409149	104
409169	104
409178	104
409207	104
409209	104
409216	104
409217	104
409226	104
409243	104
409257	104
409266	104
409274	104
409277	104
409293	104
409299	104
409300	104
409305	104
409309	104
409332	104
409344	104
409353	104
409355	104
409384	104
409389	104
409408	104
409411	104
409421	104
409426	104
409427	104
409441	104
409447	104
409452	104
409460	104
409475	104
409494	104
409505	104
409525	104
409535	104
409536	104
409543	104
409559	104
409562	104
409564	104
409568	104
409570	104
409571	104
409580	104
409584	104
409586	104
409595	104
409608	104
409610	104
409620	104
409651	104
409659	104
409660	104
409668	104
409684	104
409702	104
409707	104
409710	104
409714	104
409721	104
409734	104
409747	104
409748	104
409758	104
409767	104
409772	104
409775	104
409785	104
409789	104
409800	104
409806	104
409811	104
409817	104
409819	104
409822	104
409835	104
409840	104
409859	104
409863	104
409872	104
409879	104
409883	104
409884	104
409890	104
409898	104
409921	104
409924	104
409928	104
409956	104
409959	104
409961	104
409962	104
409969	104
409973	104
409984	104
409997	104
409998	104
410000	104
410014	104
410023	104
410025	104
410036	104
410041	104
410042	104
410048	104
410064	104
410065	104
410075	104
410093	104
410111	104
410116	104
410124	104
410127	104
410131	104
410136	104
410139	104
410146	104
410153	104
410158	104
410161	104
410163	104
410177	104
410182	104
410192	104
410193	104
410203	104
410226	104
410228	104
410238	104
410239	104
410240	104
410241	104
410247	104
410270	104
410278	104
410280	104
410291	104
410298	104
410301	104
410302	104
410314	104
410318	104
410322	104
410333	104
410336	104
410342	104
410344	104
410351	104
410373	104
410404	104
410405	104
410408	104
410414	104
410437	104
410442	104
410459	104
410465	104
410487	104
410488	104
410495	104
410497	104
410506	104
410508	104
410561	104
410574	104
410597	104
410602	104
410610	104
410611	104
410612	104
410617	104
410629	104
410631	104
410635	104
410649	104
410676	104
410677	104
410683	104
410686	104
410694	104
410695	104
410704	104
410705	104
410722	104
410727	104
410738	104
410742	104
410746	104
410757	104
410773	104
410776	104
410794	104
410795	104
410802	104
410805	104
410816	104
410826	104
410832	104
410837	104
410840	104
410847	104
410860	104
410871	104
410874	104
410888	104
410894	104
410898	104
410955	104
410961	104
410964	104
410966	104
410977	104
410979	104
410983	104
410989	104
411002	104
411009	104
411011	104
411019	104
411031	104
411037	104
411041	104
411046	104
411049	104
411057	104
411076	104
411112	104
411120	104
411123	104
411127	104
411129	104
411132	104
411148	104
411161	104
411170	104
411185	104
411192	104
411193	104
411198	104
411218	104
411224	104
411229	104
411246	104
411261	104
411269	104
411274	104
411276	104
411277	104
411279	104
411283	104
411316	104
411323	104
411331	104
411338	104
411346	104
411357	104
411364	104
411380	104
411394	104
411395	104
411424	104
411432	104
411447	104
411450	104
411461	104
411465	104
411486	104
411490	104
411500	104
411518	104
411524	104
411534	104
411553	104
411555	104
411565	104
411570	104
411580	104
411584	104
411589	104
411590	104
411595	104
411597	104
411603	104
411620	104
411625	104
411627	104
411644	104
411651	104
411675	104
411678	104
411688	104
411691	104
411695	104
411699	104
411703	104
411704	104
411707	104
411719	104
411726	104
411730	104
411735	104
411738	104
411742	104
411744	104
411761	104
411765	104
411767	104
411777	104
411786	104
411808	104
411833	104
411871	104
411873	104
411907	104
411918	104
411929	104
411935	104
411941	104
411943	104
411948	104
411956	104
411962	104
411967	104
411984	104
412001	104
412004	104
412009	104
412011	104
412023	104
412034	104
412037	104
412043	104
412053	104
412068	104
412076	104
412082	104
412084	104
412086	104
412095	104
412106	104
412107	104
412114	104
412116	104
412129	104
412131	104
412136	104
412139	104
412183	104
412192	104
412204	104
412209	104
412211	104
412215	104
412224	104
412242	104
412255	104
412257	104
412263	104
412270	104
412297	104
412304	104
412320	104
412333	104
412334	104
412335	104
412344	104
412365	104
412367	104
412369	104
412379	104
412385	104
412393	104
412396	104
412422	104
412426	104
412432	104
412461	104
412466	104
412468	104
412469	104
412478	104
412495	104
412498	104
412502	104
412505	104
412513	104
412517	104
412521	104
412522	104
412527	104
412558	104
412559	104
412568	104
412581	104
412610	104
412611	104
412615	104
412627	104
412652	104
412665	104
412667	104
412673	104
412682	104
412689	104
412701	104
412704	104
412705	104
412720	104
412722	104
412731	104
412732	104
412741	104
412745	104
412755	104
412768	104
412786	104
412793	104
412795	104
412798	104
412815	104
412819	104
412822	104
412825	104
412827	104
412833	104
412844	104
412865	104
412877	104
412880	104
412886	104
412887	104
412890	104
412898	104
412901	104
412905	104
412918	104
412942	104
412948	104
412959	104
412962	104
412972	104
412975	104
412978	104
412979	104
412984	104
412986	104
413013	104
413022	104
413053	104
413063	104
413067	104
413071	104
413073	104
413081	104
413084	104
413105	104
413112	104
413114	104
413127	104
413131	104
413134	104
413165	104
413174	104
413180	104
413187	104
413188	104
413196	104
413200	104
413204	104
413223	104
413236	104
413238	104
413253	104
413258	104
413279	104
413283	104
413286	104
413290	104
413291	104
413303	104
413309	104
413336	104
413346	104
413350	104
413361	104
413375	104
413381	104
413382	104
413392	104
413399	104
413422	104
413432	104
413446	104
413466	104
413470	104
413472	104
413478	104
413480	104
413491	104
413496	104
413503	104
413514	104
413515	104
413531	104
413537	104
413540	104
413541	104
413589	104
413592	104
413599	104
413602	104
413604	104
413610	104
413611	104
413613	104
413618	104
413642	104
413644	104
413659	104
413665	104
413670	104
413695	104
413715	104
413717	104
413724	104
413727	104
413728	104
413738	104
413752	104
413757	104
413760	104
413761	104
413772	104
413773	104
413790	104
413800	104
413802	104
413808	104
413821	104
413826	104
413834	104
413852	104
413856	104
413860	104
413886	104
413887	104
413901	104
413931	104
413934	104
413944	104
413954	104
413963	104
413965	104
413966	104
413978	104
413981	104
413988	104
414003	104
414006	104
414020	104
414043	104
414053	104
414060	104
414070	104
414075	104
414077	104
414084	104
414091	104
414100	104
414104	104
414111	104
414119	104
414129	104
414130	104
414163	104
414173	104
414180	104
414191	104
414194	104
414197	104
414201	104
414203	104
414205	104
414208	104
414210	104
414220	104
414243	104
414262	104
414266	104
414268	104
414270	104
414276	104
414288	104
414303	104
414318	104
414331	104
414334	104
414336	104
414357	104
414362	104
414378	104
414383	104
414404	104
414406	104
414417	104
414419	104
414420	104
414431	104
414434	104
414438	104
414441	104
414479	104
414483	104
414486	104
414488	104
414493	104
414513	104
414519	104
414537	104
414540	104
414544	104
414553	104
414572	104
414584	104
414588	104
414592	104
414606	104
414619	104
414620	104
414622	104
414625	104
414632	104
414633	104
414654	104
414656	104
414661	104
414666	104
414670	104
414679	104
414681	104
414692	104
414695	104
414697	104
414717	104
414719	104
414727	104
414748	104
414751	104
414760	104
414768	104
414769	104
414775	104
414781	104
414782	104
414793	104
414806	104
414828	104
414830	104
414842	104
414846	104
414848	104
414856	104
414857	104
414859	104
414871	104
414883	104
414891	104
414894	104
414901	104
414911	104
414914	104
414938	104
414956	104
414967	104
414972	104
414987	104
414997	104
415022	104
415026	104
415031	104
415049	104
415058	104
415064	104
415070	104
415091	104
415094	104
415107	104
415124	104
415129	104
415131	104
415134	104
415142	104
415158	104
415160	104
415166	104
415170	104
415177	104
415196	104
415208	104
415219	104
415232	104
415245	104
415248	104
415271	104
415274	104
415285	104
415292	104
415306	104
415312	104
415317	104
415343	104
415355	104
415356	104
415360	104
415380	104
415396	104
415407	104
415408	104
415416	104
415418	104
415423	104
415432	104
415444	104
415453	104
415455	104
415472	104
415508	104
415539	104
415540	104
415552	104
415556	104
415558	104
415573	104
415575	104
415576	104
415585	104
415597	104
415632	104
415663	104
415669	104
415670	104
415675	104
415685	104
415690	104
415696	104
415699	104
415753	104
415755	104
415760	104
415771	104
415778	104
415794	104
415803	104
415831	104
415839	104
415848	104
415856	104
415876	104
415888	104
415906	104
415913	104
415934	104
415937	104
415958	104
415968	104
415970	104
415971	104
415975	104
415996	105
416008	105
416021	105
416022	105
416039	105
416044	105
416060	105
416069	105
416076	105
416084	105
416090	105
416093	105
416100	105
416102	105
416103	105
416104	105
416114	105
416146	105
416151	105
416161	105
416172	105
416197	105
416200	105
416202	105
416251	105
416262	105
416271	105
416277	105
416283	105
416292	105
416305	105
416326	105
416336	105
416343	105
416354	105
416377	105
416394	105
416397	105
416412	105
416420	105
416422	105
416433	105
416443	105
416449	105
416456	105
416463	105
416466	105
416479	105
416492	105
416514	105
416521	105
416533	105
416537	105
416541	105
416560	105
416562	105
416564	105
416579	105
416582	105
416591	105
416592	105
416593	105
416597	105
416599	105
416601	105
416607	105
416634	105
416657	105
416682	105
416686	105
416687	105
416688	105
416696	105
416707	105
416712	105
416737	105
416749	105
416789	105
416802	105
416803	105
416820	105
416848	105
416858	105
416870	105
416873	105
416874	105
416875	105
416886	105
416889	105
416893	105
416920	105
416927	105
416936	105
416947	105
416949	105
416962	105
416974	105
417007	105
417018	105
417025	105
417026	105
417038	105
417040	105
417044	105
417067	105
417110	105
417115	105
417126	105
417163	105
417167	105
417173	105
417175	105
417208	105
417210	105
417214	105
417223	105
417232	105
417235	105
417245	105
417249	105
417250	105
417258	105
417280	105
417286	105
417293	105
417294	105
417295	105
417314	105
417319	105
417329	105
417358	105
417364	105
417374	105
417388	105
417399	105
417418	105
417435	105
417444	105
417455	105
417474	105
417479	105
417501	105
417504	105
417510	105
417520	105
417522	105
417531	105
417535	105
417538	105
417544	105
417548	105
417574	105
417585	105
417591	105
417599	105
417618	105
417626	105
417635	105
417655	105
417656	105
417667	105
417669	105
417682	105
417686	105
417692	105
417693	105
417707	105
417717	105
417727	105
417728	105
417743	105
417753	105
417763	105
417771	106
417772	106
417775	106
417780	106
417787	106
417806	106
417829	106
417859	106
417863	106
417876	106
417880	106
417902	106
417908	106
417915	106
417921	106
417937	106
417943	106
417944	106
417947	106
417948	106
417967	106
417972	106
417974	106
417989	106
417992	106
417998	106
418011	106
418015	106
418019	106
418034	106
418043	106
418044	106
418070	106
418084	106
418100	106
418106	106
418110	106
418130	106
418133	106
418135	106
418140	106
418141	106
418144	106
418146	106
418148	106
418151	106
418153	106
418163	106
418166	106
418183	106
418196	106
418198	106
418203	106
418211	106
418239	106
418247	106
418254	106
418256	106
418259	106
418261	106
418265	106
418270	106
418290	106
418291	106
418295	106
418301	106
418304	106
418324	106
418326	106
418335	106
418338	106
418351	106
418353	106
418354	106
418355	106
418360	106
418361	106
418369	106
418414	106
418417	106
418418	106
418423	106
418440	106
418441	106
418442	106
418461	106
418466	106
418472	106
418473	106
418478	106
418480	106
418488	106
418489	106
418507	106
418509	106
418513	106
418523	106
418525	106
418534	106
418536	106
418537	106
418541	106
418558	106
418579	106
418581	106
418588	106
418597	106
418614	106
418619	106
418627	106
418648	106
418654	106
418657	106
418666	106
418684	106
418695	106
418707	106
418719	106
418729	106
418732	106
418762	106
418763	106
418766	106
418785	106
418790	106
418796	106
418808	106
418814	106
418815	106
418820	106
418824	106
418830	106
418835	106
418849	106
418851	106
418855	106
418857	106
418858	106
418867	106
418870	106
418887	106
418894	106
418920	106
418952	106
418959	106
418965	106
418966	106
418978	106
418981	106
418985	106
418988	106
418989	106
419000	106
419003	106
419018	106
419019	106
419025	106
419027	106
419045	106
419046	106
419063	106
419064	106
419067	106
419076	106
419083	106
419094	106
419097	106
419099	106
419119	106
419134	106
419148	106
419149	106
419157	106
419158	106
419187	106
419193	106
419199	106
419204	106
419205	106
419206	106
419256	106
419257	106
419258	106
419261	106
419262	106
419269	106
419271	106
419273	106
419291	106
419299	106
419309	106
419313	106
419323	106
419350	106
419370	106
419381	106
419384	106
419391	106
419392	106
419394	106
419396	106
419406	106
419412	106
419435	106
419441	106
419464	106
419468	106
419486	106
419496	106
419497	106
419499	106
419507	106
419514	106
419530	106
419531	106
419533	106
419556	106
419565	106
419570	106
419573	106
419574	106
419575	106
419580	106
419582	106
419586	106
419591	106
419616	106
419621	106
419634	106
419635	106
419654	106
419657	106
419665	106
419673	106
419680	106
419686	106
419711	106
419715	106
419718	106
419721	106
419734	106
419735	106
419740	106
419751	106
419759	106
419776	106
419782	106
419788	106
419801	106
419804	106
419811	106
419817	106
419828	106
419833	106
419838	106
419840	106
419849	106
419855	106
419873	106
419875	106
419894	106
419899	106
419903	106
419907	106
419909	106
419917	106
419923	106
419926	106
419932	106
419942	106
419944	106
419945	106
419946	106
419950	106
419951	106
419956	106
419963	106
419972	106
419979	106
419994	106
419996	106
420002	106
420014	106
420017	106
420021	106
420024	106
420027	106
420029	106
420034	106
420050	106
420056	106
420059	106
420060	106
420065	106
420075	106
420088	106
420093	106
420102	106
420120	106
420139	106
420143	106
420179	106
420182	106
420190	106
420191	106
420200	106
420207	106
420219	106
420245	106
420246	106
420254	106
420259	106
420260	106
420265	106
420285	106
420288	106
420296	106
420298	106
420310	106
420315	106
420321	106
420327	106
420332	106
420336	106
420342	106
420350	106
420359	106
420360	106
420361	106
420362	106
420364	106
420366	106
420367	106
420370	106
420371	106
420381	106
420383	106
420388	106
420390	106
420404	106
420408	106
420409	106
420410	106
420426	106
420427	106
420437	106
420444	106
420448	106
420451	106
420453	106
420454	106
420456	106
420459	106
420460	106
420481	106
420500	106
420515	106
420532	106
420537	106
420540	106
420544	106
420558	106
420572	106
420575	106
420577	106
420583	106
420585	106
420594	106
420609	106
420612	106
420614	106
420621	106
420622	106
420627	106
420628	106
420660	106
420662	106
420666	106
420674	106
420677	106
420679	106
420684	106
420689	106
420707	106
420712	106
420722	106
420723	106
420736	106
420743	106
420748	106
420755	106
420766	106
420771	106
420784	106
420785	106
420798	106
420799	106
420808	106
420811	106
420814	106
420816	106
420827	106
420844	106
420847	106
420857	106
420866	106
420871	106
420885	106
420886	106
420892	106
420893	106
420894	106
420899	106
420902	106
420905	106
420923	106
420926	106
420949	106
420956	106
420970	106
420978	106
420981	106
420984	106
420985	106
421003	106
421008	106
421016	106
421017	106
421021	106
421024	106
421033	106
421042	106
421047	106
421048	106
421057	106
421066	106
421086	106
421091	106
421096	106
421123	107
421134	107
421153	107
421160	107
421162	107
421165	107
421169	107
421170	107
421171	107
421182	107
421192	107
421198	107
421204	107
421209	107
421211	107
421212	107
421213	107
421215	107
421232	107
421233	107
421254	107
421261	107
421268	107
421269	107
421272	107
421274	107
421275	107
421281	107
421283	107
421290	107
421291	107
421293	107
421311	107
421314	107
421320	107
421321	107
421336	107
421344	107
421345	107
421348	107
421349	107
421363	107
421375	107
421385	107
421387	107
421399	107
421409	107
421416	107
421425	107
421431	107
421444	107
421458	107
421461	107
421463	107
421472	107
421478	107
421479	107
421483	107
421485	107
421486	107
421487	107
421488	107
421491	107
421497	107
421509	107
421516	107
421527	107
421528	107
421531	107
421544	107
421545	107
421546	107
421553	107
421554	107
421566	107
421569	107
421572	107
421593	107
421595	107
421603	107
421607	107
421613	107
421630	107
421634	107
421640	107
421641	107
421643	107
421660	107
421671	107
421676	107
421681	107
421683	107
421689	107
421696	107
421699	107
421702	107
421704	107
421705	107
421716	107
421719	107
421734	107
421757	107
421769	107
421782	107
421788	107
421803	107
421810	107
421820	107
421827	107
421842	107
421845	107
421847	107
421855	107
421867	107
421869	107
421870	107
421877	107
421884	107
421887	107
421889	107
421895	107
421896	107
421901	107
421906	107
421916	107
421921	107
421925	107
421927	107
421928	107
421929	107
421935	107
421938	107
421943	107
421956	107
421959	107
421960	107
421967	107
421970	107
421971	107
421977	107
421987	107
421989	107
422004	107
422015	107
422023	107
422025	107
422037	107
422038	107
422042	107
422050	107
422053	107
422062	107
422063	107
422065	107
422067	107
422071	107
422074	107
422075	107
422078	107
422081	107
422090	107
422092	107
422097	107
422105	107
422106	107
422112	107
422114	107
422116	107
422120	107
422125	107
422130	107
422133	107
422159	107
422166	107
422185	107
422189	107
422195	107
422196	107
422206	107
422209	107
422213	107
422219	107
422222	107
422227	107
422231	107
422232	107
422233	107
422244	107
422255	107
422263	107
422279	107
422280	107
422286	107
422295	107
422301	107
422305	107
422308	107
422327	107
422328	107
422329	107
422340	107
422341	107
422347	107
422349	107
422355	107
422360	107
422367	107
422368	107
422369	107
422372	107
422377	107
422381	107
422389	107
422390	107
422391	107
422392	107
422398	107
422407	107
422425	107
422430	107
422437	107
422442	107
422447	107
422450	107
422464	107
422471	107
422484	107
422497	107
422506	107
422508	107
422510	107
422511	107
422516	107
422519	107
422526	107
422536	107
422537	107
422544	107
422549	107
422550	107
422552	107
422553	107
422555	107
422565	107
422568	107
422573	107
422574	107
422582	107
422590	107
422595	107
422604	107
422605	107
422614	107
422621	107
422622	107
422638	107
422642	107
422646	107
422651	107
422653	107
422660	107
422668	107
422674	107
422675	107
422680	107
422684	107
422697	107
422698	107
422709	107
422714	107
422717	107
422723	107
422725	107
422732	107
422744	107
422760	107
422780	107
422784	107
422787	107
422789	107
422790	107
422793	107
422802	107
422803	107
422804	107
422812	107
422818	107
422819	107
422825	107
422839	107
422844	107
422845	107
422849	107
422850	107
422852	107
422861	107
422878	107
422889	107
422895	107
422904	107
422909	107
422910	107
422914	107
422916	107
422919	107
422920	107
422922	107
422925	107
422926	107
422936	107
422955	107
422957	107
422964	107
422965	107
422969	107
422971	107
422987	107
422994	107
422995	107
423002	107
423004	107
423010	107
423019	107
423023	107
423024	107
423028	107
423047	107
423048	107
423049	107
423050	107
423055	107
423057	107
423076	107
423084	107
423087	107
423095	107
423102	107
423107	107
423112	107
423117	107
423124	107
423128	107
423142	107
423146	107
423156	107
423159	107
423165	107
423189	107
423202	107
423211	107
423215	107
423220	107
423223	107
423232	107
423236	107
423248	107
423263	107
423265	107
423269	107
423279	107
423282	107
423285	107
423289	107
423296	107
423297	107
423300	107
423307	107
423317	107
423319	107
423323	107
423324	107
423325	107
423326	107
423336	107
423341	107
423357	107
423361	107
423365	107
423371	107
423373	107
423381	107
423384	107
423388	107
423404	107
423405	107
423414	107
423427	107
423441	107
423449	107
423450	107
423458	107
423471	107
423472	107
423484	107
423488	107
423491	107
423497	107
423498	107
423501	107
423502	107
423507	107
423516	107
423522	107
423524	107
423528	107
423536	107
423538	107
423542	107
423549	107
423552	107
423555	107
423557	107
423558	107
423567	107
423568	107
423570	107
423572	107
423574	107
423576	107
423579	107
423580	107
423581	107
423594	107
423606	107
423610	107
423618	107
423623	107
423624	107
423625	107
423629	107
423645	107
423646	107
423648	107
423671	107
423677	107
423685	107
423686	107
423687	107
423690	107
423694	107
423696	107
423704	107
423708	107
423728	107
423730	107
423734	107
423735	107
423737	107
423747	107
423749	107
423753	107
423760	107
423770	107
423773	107
423778	107
423779	107
423782	107
423786	107
423827	107
423831	107
423838	107
423852	107
423858	107
423862	107
423863	107
423865	107
423871	107
423877	107
423883	107
423887	107
423888	107
423897	107
423906	107
423909	107
423913	107
423915	107
423917	107
423922	107
423930	107
423931	107
423936	107
423942	107
423943	107
423945	107
423950	107
423965	107
423967	107
423970	107
423971	107
423973	107
423975	107
423980	107
423981	107
423994	107
424002	107
424007	107
424011	107
424018	107
424024	107
424028	107
424039	107
424042	107
424043	107
424053	107
424056	107
424057	107
424069	107
424072	107
424074	107
424075	107
424077	107
424080	107
424083	107
424087	107
424092	107
424094	107
424097	107
424098	107
424109	107
424120	107
424126	107
424138	107
424150	107
424151	107
424155	107
424159	107
424160	107
424166	107
424186	107
424189	107
424193	107
424199	107
424200	107
424206	107
424207	107
424210	107
424211	107
424212	107
424226	107
424227	107
424241	107
424243	107
424245	107
424246	107
424252	107
424257	107
424264	107
424275	107
424280	107
424287	107
424292	107
424300	107
424306	107
424314	107
424330	107
424345	107
424348	107
