analysis	disease_name	compartment	gene	n_feature_columns
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	DAP	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	DBI	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	DDAH1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	DDIT4	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	DDX39A	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	DENND2D	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	DNAJB11	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	DUSP6	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	DYNLT1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	EEF1E1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	ENO1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	EPS8L1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	EPSTI1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	ESCO2	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	FABP5	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	FAM136A	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	FBXO6	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	FCGR2B	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	FKBP1A	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	FMNL2	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	FXYD5	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	GABARAPL2	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	GALE	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	GBP1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	GBP4	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	GK	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	GOLT1B	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	GPNMB	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	GPX2	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	GSTO1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	GYS1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	HAPLN3	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	HIF1A	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	HLA-B	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	HLA-DMA	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	HLA-DMB	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	HLA-DRB1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	HSP90B1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	HSPG2	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	IDO1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	IFI16	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	IFI30	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	IFITM2	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	IFITM3	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	IFT43	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	IGHG1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	IL15	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	IL23A	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	IL2RG	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	IL7R	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	IRF1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	ITGA2	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	ITGA5	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	ITGB4	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	JAK1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	JAK2	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	JAK3	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	KCNJ2	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	KRT7	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	KRTCAP3	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	KYNU	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	LAMB3	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	LAMP3	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	LCN2	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	LDLRAD3	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	LIMS1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	LIPA	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	LRG1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	LRRC59	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	LRRC61	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	LTA4H	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	LTF	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	LYPLA1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	LYZ	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	MAGIX	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	MAGOHB	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	MARCO	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	MERTK	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	METAP1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	MIF	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	MMP15	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	MMP7	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	MOB3B	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	MPHOSPH6	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	MRRF	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	MSR1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	MSRB1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	MTF1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	MTHFD2	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	MYD88	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	NAMPT	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	NCK1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	NDUFA11	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	NLRC5	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	NLRP3	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	NME1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	NMI	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	NOP14	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	NPTX2	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	NR1H3	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	NUP205	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	OLFM4	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	OSM	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	OSMR	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	P4HB	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	PDE4B	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	PDE4D	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	PDIA4	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	PDLIM7	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	PDPN	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	PGGHG	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	PI15	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	PI3	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	PIK3R2	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	PIKFYVE	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	PKM	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	PLEK2	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	POMP	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	PPARG	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	PPIA	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	PPIB	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	PPIF	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	PPIL3	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	PPP3CA	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	PRSS22	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	PSMA1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	PSMA3	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	PSMA4	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	PSMA5	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	PSMB8	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	PSME1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	PSME2	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	PTGS2	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	PTPN2	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	PTPRE	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	RAB10	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	RAB11A	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	RAB11FIP4	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	RAB24	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	RAB3D	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	RABGGTB	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	REG1A	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	REG3A	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	ROMO1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	RPL17	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	RPP40	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	RREB1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	S100A11	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	S100A8	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	S100A9	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	S100P	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SAA1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SAA2	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SBNO2	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SCD	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SDC4	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SEC14L2	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SEC61A1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SEC61B	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SEL1L3	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SERPINA1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SERPINB1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SH3GLB1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SHISA5	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SIGLEC10	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SLC10A7	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SLC25A22	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SLPI	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SMCO4	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SNRPG	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SNX10	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SP140	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SPNS1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SPP1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SQLE	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SSR3	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	STAB1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	STAT1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SUB1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	TBXAS1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	TFE3	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	TFEB	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	TGM2	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	TIMM17A	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	TIMP1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	TMEM165	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	TMEM167A	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	TMSB10	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	TNFAIP6	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	TNFAIP8	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	TNFAIP8L1	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	TNFRSF11B	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	TNIP3	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	TPM4	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	TREM2	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	TTYH3	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	TYK2	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	TYROBP	1
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	ZWILCH	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	ABHD2	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	ACSL1	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	ACSL3	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	ACSL4	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	AGRN	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	ANGPTL4	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	ANKRD22	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	AP2B1	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	APOC1	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	APOL1	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	APOL2	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	AQR	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	ARHGEF28	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	ARPC5	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	ASL	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	ASPM	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	ATOX1	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	AXL	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	BATF2	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	BCL2L14	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	BICD1	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	BTF3	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	C15ORF48	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	C1QTNF1	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	C4ORF46	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CALR	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CAPZA1	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CARD10	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CARD16	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CASP10	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CASP4	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CASP8	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CBX3	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CCL19	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CCL20	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CD200R1	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CD24	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CD274	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CD300A	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CD300E	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CD300LF	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CD36	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CD44	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CD74	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CD82	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CDC42EP1	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CDC42SE1	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CDV3	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CFB	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CFP	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CHD1L	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CHI3L1	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CKLF	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CNN2	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CNN3	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	COL4A1	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	COX7A2	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	COX7B	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CSGALNACT1	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CSTA	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CTNNB1	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CTSB	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CTSC	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CTSL	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CTSS	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CXCL1	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CXCL2	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CXCL3	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CXCL8	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CXCL9	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	CYTOR	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	DAP	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	DBI	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	DDAH1	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	DDIT4	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	DDX39A	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	DENND2D	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	DNAJB11	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	DUSP6	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	DYNLT1	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	EEF1E1	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	ENO1	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	EPS8L1	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	EPSTI1	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	ESCO2	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	FABP5	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	FAM136A	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	FBXO6	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	FCGR2B	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	FKBP1A	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	FMNL2	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	FXYD5	1
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	GABARAPL2	1
