dataset	pathway	perturbation	cell_type	gene	log2fc	p	fdr
GSE281048_Mixscale	IFNG	PRDM1	A549	CIITA	0.106136316187304	0.415411448230713	0.9406338877501628
GSE281048_Mixscale	IFNG	PRDM1	A549	STAT1	0.0272596364549509	0.594272917977588	0.961153982928386
GSE281048_Mixscale	IFNG	PRDM1	A549	CD74	0.117056339638744	0.759719427406239	0.980742738035063
GSE281048_Mixscale	IFNG	PRDM1	A549	IFI30		0.137067346566773	0.8444968600714908
GSE281048_Mixscale	IFNG	PRDM1	A549	RFX5	-0.395633726805701	0.182072943465707	0.8712583012762786
GSE281048_Mixscale	IFNG	PRDM1	A549	ATF4	0.265206555417227	0.565146585704266	0.9606986231326872
GSE281048_Mixscale	IFNG	PRDM1	A549	FOS	-0.0971111881546076	0.305316633958496	0.9166060066039535
GSE281048_Mixscale	IFNG	PRDM1	A549	HLA-DMA	-0.0570576874870938	0.810581640244364	0.9866404402951557
GSE281048_Mixscale	IFNG	PRDM1	BXPC3	GBP1	0.142651910867746	0.474497672208374	0.8520401478846663
GSE281048_Mixscale	IFNG	PRDM1	BXPC3	KLF6	0.49756246448753	5.94474886464162e-05	0.010718172993577057
GSE281048_Mixscale	IFNG	PRDM1	BXPC3	HSP90AA1	-0.0193679292668685	0.0001968701345403	0.023985344724826548
GSE281048_Mixscale	IFNG	PRDM1	BXPC3	CXCL10	0.389872979222805	0.0003649050345655	0.0346275452583291
GSE281048_Mixscale	IFNG	PRDM1	BXPC3	CTSS	0.293538909659534	0.0010699317072602	0.06279796246773188
GSE281048_Mixscale	IFNG	PRDM1	BXPC3	IRF1	0.217792070486756	0.916209968904565	0.9851169650217373
GSE281048_Mixscale	IFNG	PRDM1	BXPC3	DNAJB1	0.182795733405446	0.124632430221852	0.588846693429605
GSE281048_Mixscale	IFNG	PRDM1	BXPC3	JUN	0.206500637626264	0.0267310252534486	0.34276503369117467
GSE281048_Mixscale	IFNG	PRDM1	BXPC3	CIITA	0.0367286762235386	0.44487875803068	0.8376742664429521
GSE281048_Mixscale	IFNG	PRDM1	BXPC3	STAT1	0.200709705545468	0.669769111577847	0.9238652924116602
GSE281048_Mixscale	IFNG	PRDM1	BXPC3	CD74		0.878104593641432	0.9712267805513046
GSE281048_Mixscale	IFNG	PRDM1	BXPC3	IFI30		0.814744598622841	0.9576604427689479
GSE281048_Mixscale	IFNG	PRDM1	BXPC3	RFX5		0.699866012684442	0.9320342179522355
GSE281048_Mixscale	IFNG	PRDM1	BXPC3	ATF4	0.104529216349918	0.708278938162508	0.9340668799372842
GSE281048_Mixscale	IFNG	PRDM1	BXPC3	FOS	0.149217680814181	0.630160796600582	0.9115223784660924
GSE281048_Mixscale	IFNG	PRDM1	BXPC3	HLA-DMA		0.451453582581087	0.8403304680258169
GSE281048_Mixscale	IFNG	PRDM1	HAP1	GBP1	-0.0238701265141841	0.423260812709383	0.9656730031818204
GSE281048_Mixscale	IFNG	PRDM1	HAP1	KLF6	0.0147852809454845	0.496196485995315	0.9760589964369415
GSE281048_Mixscale	IFNG	PRDM1	HAP1	HSP90AA1	-0.0325748781257662	0.219442939197728	0.9174804796818609
GSE281048_Mixscale	IFNG	PRDM1	HAP1	CXCL10		0.17173130353649	0.8900468436408683
GSE281048_Mixscale	IFNG	PRDM1	HAP1	CTSS		0.117258187976855	0.8463787433236828
GSE281048_Mixscale	IFNG	PRDM1	HAP1	IRF1	-0.0288357270061302	0.646761066402975	0.9879959303147406
GSE281048_Mixscale	IFNG	PRDM1	HAP1	DNAJB1	0.0176981517758685	0.864273687513101	0.9986896605522929
GSE281048_Mixscale	IFNG	PRDM1	HAP1	JUN		0.493298476609896	0.9749369604911079
GSE281048_Mixscale	IFNG	PRDM1	HAP1	CIITA		0.0481496577423849	0.7694038041019463
GSE281048_Mixscale	IFNG	PRDM1	HAP1	STAT1	-0.178988608647674	0.164736057016415	0.8890219023281833
GSE281048_Mixscale	IFNG	PRDM1	HAP1	CD74		0.729256538287167	0.9882679510625556
GSE281048_Mixscale	IFNG	PRDM1	HAP1	IFI30		0.114241852345854	0.8387836466001548
GSE281048_Mixscale	IFNG	PRDM1	HAP1	RFX5		0.864545235079019	0.9986896605522929
GSE281048_Mixscale	IFNG	PRDM1	HAP1	ATF4	-0.132633097263738	0.313592721741056	0.9383905002244137
GSE281048_Mixscale	IFNG	PRDM1	HAP1	FOS		0.594216538148017	0.9845419688777477
GSE281048_Mixscale	IFNG	PRDM1	HAP1	HLA-DMA		0.71383886658663	0.9882679510625556
GSE281048_Mixscale	IFNG	PRDM1	HT29	GBP1	-0.0627260202543749	0.952281491542067	0.9972332764963342
GSE281048_Mixscale	IFNG	PRDM1	HT29	KLF6	-0.12371651376151	0.0335212471808766	0.8733764955555101
GSE281048_Mixscale	IFNG	PRDM1	HT29	HSP90AA1	-0.0316730646482928	0.829885363383312	0.9972332764963342
GSE281048_Mixscale	IFNG	PRDM1	HT29	CXCL10	0.0150385258794581	0.178923466240836	0.9497624516346843
GSE281048_Mixscale	IFNG	PRDM1	HT29	CTSS	-0.0084267593080572	0.62555968820154	0.9972332764963342
GSE281048_Mixscale	IFNG	PRDM1	HT29	IRF1	-0.0403013713499587	0.4251810745421	0.9888429930541373
GSE281048_Mixscale	IFNG	PRDM1	HT29	DNAJB1	-0.0796563041113085	0.0884502462597612	0.911583294054534
GSE281048_Mixscale	IFNG	PRDM1	HT29	JUN	-0.0718233796389812	0.777951105061072	0.9972332764963342
GSE281048_Mixscale	IFNG	PRDM1	HT29	CIITA	-0.0214571796002652	0.734584462552244	0.9972332764963342
GSE281048_Mixscale	IFNG	PRDM1	HT29	STAT1	-0.0763296945734364	0.99368095463284	0.999791336120543
GSE281048_Mixscale	IFNG	PRDM1	HT29	CD74	-0.0115546099936715	0.980635108186939	0.9990208973404453
GSE281048_Mixscale	IFNG	PRDM1	HT29	IFI30	-0.13477328038779	0.610761571584254	0.9972332764963342
GSE281048_Mixscale	IFNG	PRDM1	HT29	RFX5	0.0163278946973948	0.709218074642977	0.9972332764963342
GSE281048_Mixscale	IFNG	PRDM1	HT29	ATF4	-0.0522129019229134	0.553175679088474	0.9972332764963342
GSE281048_Mixscale	IFNG	PRDM1	HT29	FOS	0.0320488589883196	0.380784693227357	0.9888429930541373
GSE281048_Mixscale	IFNG	PRDM1	HT29	HLA-DMA	-0.0571592266454872	0.755978392918755	0.9972332764963342
GSE281048_Mixscale	IFNG	PRDM1	K562	GBP1		0.577972241216257	0.9805397548433283
GSE281048_Mixscale	IFNG	PRDM1	K562	KLF6	-0.0260786299537146	0.795704729951806	0.9836440495354797
GSE281048_Mixscale	IFNG	PRDM1	K562	HSP90AA1	0.055012066218358	0.295544603044608	0.9433373617983265
GSE281048_Mixscale	IFNG	PRDM1	K562	CXCL10		0.607928589342093	0.9805397548433283
GSE281048_Mixscale	IFNG	PRDM1	K562	CTSS		0.268168812365349	0.9366290749243871
GSE281048_Mixscale	IFNG	PRDM1	K562	IRF1	-0.016459421949252	0.635098871157945	0.9805397548433283
GSE281048_Mixscale	IFNG	PRDM1	K562	DNAJB1	0.285517667698227	0.0085334930221779	0.5643960088463793
GSE281048_Mixscale	IFNG	PRDM1	K562	JUN		0.246744946185864	0.9363266221238945
GSE281048_Mixscale	IFNG	PRDM1	K562	CIITA		0.502004470739381	0.9725253400662222
GSE281048_Mixscale	IFNG	PRDM1	K562	STAT1	0.0597197429760228	0.320024266911638	0.9500908423621034
GSE281048_Mixscale	IFNG	PRDM1	K562	CD74		0.763117012568947	0.9815609578017573
GSE281048_Mixscale	IFNG	PRDM1	K562	IFI30		0.149947389780383	0.8964298892242575
GSE281048_Mixscale	IFNG	PRDM1	K562	RFX5		0.277455820092336	0.9382412419221728
GSE281048_Mixscale	IFNG	PRDM1	K562	ATF4	-0.140850001347239	0.757005642328094	0.9815609578017573
GSE281048_Mixscale	IFNG	PRDM1	K562	FOS		0.686844248173149	0.9805397548433283
GSE281048_Mixscale	IFNG	PRDM1	K562	HLA-DMA		0.981513037733695	0.9998794411735024
GSE281048_Mixscale	IFNG	PRDM1	MCF7	GBP1	0.11620665516554	7.50971041042437e-06	0.00444226206806619
GSE281048_Mixscale	IFNG	PRDM1	MCF7	KLF6	-0.0510093486652063	0.498989740234639	0.9176814939362451
GSE281048_Mixscale	IFNG	PRDM1	MCF7	HSP90AA1	-0.0119344596010844	0.257992293419818	0.830521839458983
GSE281048_Mixscale	IFNG	PRDM1	MCF7	CXCL10		0.995053131824146	0.999941519726613
GSE281048_Mixscale	IFNG	PRDM1	MCF7	CTSS		0.727388813355457	0.9752630391998497
GSE281048_Mixscale	IFNG	PRDM1	MCF7	IRF1	-0.0100259609425773	0.003561184191601	0.26032256440603313
GSE281048_Mixscale	IFNG	PRDM1	MCF7	DNAJB1	-0.150390563792	0.154223603269762	0.7415890635816739
GSE281048_Mixscale	IFNG	PRDM1	MCF7	JUN	-0.0241754639043243	0.449982648308467	0.9051942128516501
GSE281048_Mixscale	IFNG	PRDM1	MCF7	CIITA	0.0986382206421115	0.269628973801792	0.8347017690984078
GSE281048_Mixscale	IFNG	PRDM1	MCF7	STAT1	-0.0379765943102184	0.0988123071400017	0.6849566911316843
GSE281048_Mixscale	IFNG	PRDM1	MCF7	CD74	0.0922475720080156	0.109498849065395	0.6936777063321324
GSE281048_Mixscale	IFNG	PRDM1	MCF7	IFI30		0.927780763284453	0.9938903010429089
GSE281048_Mixscale	IFNG	PRDM1	MCF7	RFX5	0.102657582092712	0.386462384007265	0.8926023910427848
GSE281048_Mixscale	IFNG	PRDM1	MCF7	ATF4	-0.0125310881253897	0.219572733108717	0.8095072445724244
GSE281048_Mixscale	IFNG	PRDM1	MCF7	FOS		0.249796634546643	0.8245544903076997
GSE281048_Mixscale	IFNG	PRDM1	MCF7	HLA-DMA	0.0673446112413334	0.660907002049259	0.9633812307563842
GSE281048_Mixscale	IFNG	PTGES3	A549	HSP90AA1	-0.258807271046008	0.0275077950698343	0.6102181508091223
GSE281048_Mixscale	IFNG	PTGES3	A549	CD74	-0.226497241076018	0.263166343967408	0.8649791353760435
GSE281048_Mixscale	IFNG	PTGES3	A549	HLA-DMA	-0.532863729528409	0.184497174694458	0.8141478493266013
GSE281048_Mixscale	IFNG	PTGES3	A549	KLF6	-0.122214638152687	0.590855091177567	0.9815114361699591
GSE281048_Mixscale	IFNG	PTGES3	A549	CXCL10		0.994448163228715	0.9994859927781269
GSE281048_Mixscale	IFNG	PTGES3	A549	GBP1	-0.313471504332524	0.0777033426598236	0.6986484756694665
GSE281048_Mixscale	IFNG	PTGES3	A549	IFI30		0.0748560591767123	0.6950436762749006
GSE281048_Mixscale	IFNG	PTGES3	A549	JUN	-0.343542647251782	0.315672941252908	0.8898309103725837
GSE281048_Mixscale	IFNG	PTGES3	A549	CTSS	-0.0622873293042778	0.955539348683766	0.9994859927781269
GSE281048_Mixscale	IFNG	PTGES3	A549	FOS	-0.25186335911689	0.222233782031802	0.855912561951326
GSE281048_Mixscale	IFNG	PTGES3	A549	IRF1	-0.0746835930906511	0.705506959829697	0.9938566654821275
GSE281048_Mixscale	IFNG	PTGES3	A549	STAT1	0.0115541667559906	0.515532081543299	0.9587845590124597
GSE281048_Mixscale	IFNG	PTGES3	A549	ATF4		0.832615368071298	0.9994859927781269
GSE281048_Mixscale	IFNG	PTGES3	BXPC3	HSP90AA1	-0.0179541723251284	0.0015690595324318	0.20389413821797656
GSE281048_Mixscale	IFNG	PTGES3	BXPC3	CD74		0.588715645338091	0.9711261902579654
GSE281048_Mixscale	IFNG	PTGES3	BXPC3	HLA-DMA		0.300368722990183	0.9012196577560136
GSE281048_Mixscale	IFNG	PTGES3	BXPC3	KLF6	0.454370542687842	0.389159987405481	0.9296312917675333
GSE281048_Mixscale	IFNG	PTGES3	BXPC3	CXCL10	0.21640616503884	0.783792370165328	0.992748150836462
GSE281048_Mixscale	IFNG	PTGES3	BXPC3	GBP1	0.26616507327912	0.414061725273552	0.9354424633103468
GSE281048_Mixscale	IFNG	PTGES3	BXPC3	IFI30		0.513186754427932	0.9581355615457747
GSE281048_Mixscale	IFNG	PTGES3	BXPC3	JUN	0.401001469843285	0.36037074411632	0.919792057289272
GSE281048_Mixscale	IFNG	PTGES3	BXPC3	CTSS	0.278923950795078	0.682416166266878	0.9834575047595446
GSE281048_Mixscale	IFNG	PTGES3	BXPC3	FOS	0.112935922091386	0.514519994503763	0.9581727256707254
GSE281048_Mixscale	IFNG	PTGES3	BXPC3	IRF1	0.24273280625419	0.730926283778275	0.9885643107968743
GSE281048_Mixscale	IFNG	PTGES3	BXPC3	STAT1	0.191476429958459	0.172595641908839	0.8398829693380802
GSE281048_Mixscale	IFNG	PTGES3	BXPC3	ATF4	0.231943778218728	0.877012058019035	0.999986945328786
GSE281048_Mixscale	IFNG	PTGES3	HAP1	HSP90AA1	0.0881503967053572	0.489045713194798	0.9947139973179979
GSE281048_Mixscale	IFNG	PTGES3	HAP1	CD74		0.802895155476929	0.999987685106925
GSE281048_Mixscale	IFNG	PTGES3	HAP1	HLA-DMA		0.0539179972656087	0.9434097780273699
GSE281048_Mixscale	IFNG	PTGES3	HAP1	KLF6	0.195989026009503	0.839343870679552	0.999987685106925
GSE281048_Mixscale	IFNG	PTGES3	HAP1	CXCL10		0.708895485738767	0.999987685106925
GSE281048_Mixscale	IFNG	PTGES3	HAP1	GBP1	0.186962249834132	0.89115551548165	0.999987685106925
GSE281048_Mixscale	IFNG	PTGES3	HAP1	IFI30	0.258829805820695	0.707162468010796	0.999987685106925
GSE281048_Mixscale	IFNG	PTGES3	HAP1	JUN		0.0619481200328551	0.9434097780273699
GSE281048_Mixscale	IFNG	PTGES3	HAP1	CTSS		0.32878134444641	0.9875711675762441
GSE281048_Mixscale	IFNG	PTGES3	HAP1	FOS		0.313168597118442	0.9875711675762441
GSE281048_Mixscale	IFNG	PTGES3	HAP1	IRF1	0.0794127842942501	0.557435072060381	0.99621824997306
GSE281048_Mixscale	IFNG	PTGES3	HAP1	STAT1	0.0929054313890503	0.381843431574715	0.9909101551005104
GSE281048_Mixscale	IFNG	PTGES3	HAP1	ATF4	-0.105263229026841	0.271944491354397	0.9765692768122791
GSE281048_Mixscale	IFNG	PTGES3	HT29	HSP90AA1	0.0424595456677623	0.852060852833492	0.9980515114838265
GSE281048_Mixscale	IFNG	PTGES3	HT29	CD74	-0.168023862677912	0.0022887904263039	0.3753616299138396
GSE281048_Mixscale	IFNG	PTGES3	HT29	HLA-DMA	-0.346278969117736	0.0039817432536066	0.428864037521823
GSE281048_Mixscale	IFNG	PTGES3	HT29	KLF6	0.247287506358077	0.0098781633660091	0.5912056088481039
GSE281048_Mixscale	IFNG	PTGES3	HT29	CXCL10	-0.520577691958108	0.0061657577047881	0.5236248166116243
GSE281048_Mixscale	IFNG	PTGES3	HT29	GBP1	0.0696597297949131	0.476306369366041	0.9654306019596324
GSE281048_Mixscale	IFNG	PTGES3	HT29	IFI30	-0.0080065138752525	0.806188370615174	0.9905038522772018
GSE281048_Mixscale	IFNG	PTGES3	HT29	JUN	0.123157859677887	0.570468279274052	0.9778093415650557
GSE281048_Mixscale	IFNG	PTGES3	HT29	CTSS	0.245249531821775	0.0635331801495218	0.8070311660432439
GSE281048_Mixscale	IFNG	PTGES3	HT29	FOS	-0.0089886262714904	0.708255253513629	0.9864898425662768
GSE281048_Mixscale	IFNG	PTGES3	HT29	IRF1	-0.0289589490941511	0.135576938238388	0.9006129055767803
GSE281048_Mixscale	IFNG	PTGES3	HT29	STAT1	-0.0165724758951589	0.175062109603472	0.918816260587014
GSE281048_Mixscale	IFNG	PTGES3	HT29	ATF4	0.0447397738319957	0.955696300638114	0.999650644220854
GSE281048_Mixscale	IFNG	PTGES3	K562	HSP90AA1	-0.0183708158509504	0.739409653673772	0.9936079436226299
GSE281048_Mixscale	IFNG	PTGES3	K562	CD74		0.541750708719784	0.9707782360872806
GSE281048_Mixscale	IFNG	PTGES3	K562	HLA-DMA		0.620298668054834	0.9888071400139181
GSE281048_Mixscale	IFNG	PTGES3	K562	KLF6	-0.945190447578254	0.0057187888082423	0.4948738260323463
GSE281048_Mixscale	IFNG	PTGES3	K562	CXCL10		0.969049487367937	0.9994296094219263
GSE281048_Mixscale	IFNG	PTGES3	K562	GBP1		0.152157945819157	0.8907313047889001
GSE281048_Mixscale	IFNG	PTGES3	K562	IFI30		0.0411693452022213	0.7614809302035588
GSE281048_Mixscale	IFNG	PTGES3	K562	JUN		0.870286070620902	0.9994296094219263
GSE281048_Mixscale	IFNG	PTGES3	K562	CTSS		0.283870640383657	0.9161661174378907
GSE281048_Mixscale	IFNG	PTGES3	K562	FOS		0.13571641711536	0.8896117657006424
GSE281048_Mixscale	IFNG	PTGES3	K562	IRF1	0.0573786127861994	0.752683055295037	0.9946818780691866
GSE281048_Mixscale	IFNG	PTGES3	K562	STAT1	0.0342802901527768	0.425682813253657	0.943594985970702
GSE281048_Mixscale	IFNG	PTGES3	K562	ATF4	-0.128875855616376	0.557694712989192	0.9772049924403793
GSE281048_Mixscale	IFNG	PTGES3	MCF7	HSP90AA1	-0.398623967079563	0.0884926208747464	0.8080617941791987
GSE281048_Mixscale	IFNG	PTGES3	MCF7	CD74	0.17580787698999	0.0522358721989422	0.74492896005448
GSE281048_Mixscale	IFNG	PTGES3	MCF7	HLA-DMA	-0.286625117483817	0.834725353891425	0.999930715280039
GSE281048_Mixscale	IFNG	PTGES3	MCF7	KLF6	-0.1740428861999	0.74224918603036	0.9998691197056943
GSE281048_Mixscale	IFNG	PTGES3	MCF7	CXCL10		0.252267676634541	0.9155935863623775
GSE281048_Mixscale	IFNG	PTGES3	MCF7	GBP1	0.154007033682809	0.0079446118611171	0.40972212113937245
GSE281048_Mixscale	IFNG	PTGES3	MCF7	IFI30		0.762653880445619	0.999930715280039
GSE281048_Mixscale	IFNG	PTGES3	MCF7	JUN	-0.151619706926785	0.796727216181218	0.999930715280039
GSE281048_Mixscale	IFNG	PTGES3	MCF7	CTSS		0.849885042225201	0.999930715280039
GSE281048_Mixscale	IFNG	PTGES3	MCF7	FOS		0.117122503901384	0.8265099242610575
GSE281048_Mixscale	IFNG	PTGES3	MCF7	IRF1	-0.169562434616706	0.637857217019419	0.9850005853311055
GSE281048_Mixscale	IFNG	PTGES3	MCF7	STAT1	-0.255817987513073	0.693498125943148	0.9952774752371708
GSE281048_Mixscale	IFNG	PTGES3	MCF7	ATF4	-0.0340918244925423	0.523357476020629	0.9654935341345746
GSE281048_Mixscale	IFNG	PTPN11	A549	IRF1	0.0047621351720137	0.912952248381262	0.997653341751978
GSE281048_Mixscale	IFNG	PTPN11	A549	CD74	-0.0099468740723448	0.535872322797871	0.9553683657143576
GSE281048_Mixscale	IFNG	PTPN11	A549	FOS	-0.178081507232719	0.948811260379695	0.9995922746166399
GSE281048_Mixscale	IFNG	PTPN11	A549	CXCL10		0.0335341809141597	0.6927895465965086
GSE281048_Mixscale	IFNG	PTPN11	A549	KLF6	0.0260047033273304	0.362884407017218	0.9107745957427824
GSE281048_Mixscale	IFNG	PTPN11	A549	HSP90AA1	-0.0686789500033715	0.0686072184189886	0.7587957189542858
GSE281048_Mixscale	IFNG	PTPN11	A549	JUN	-0.0137299279077583	0.0638320782629723	0.7587957189542858
GSE281048_Mixscale	IFNG	PTPN11	A549	CIITA	-0.0894804997975707	0.0561905948350185	0.7511069260950742
GSE281048_Mixscale	IFNG	PTPN11	A549	GBP1	0.11016676026895	0.0610042633850652	0.757118993386946
GSE281048_Mixscale	IFNG	PTPN11	A549	IFI30		0.8557673728539	0.9962627407923126
GSE281048_Mixscale	IFNG	PTPN11	A549	CTSS	-0.009252600682527	0.455691430488356	0.9337557966933009
GSE281048_Mixscale	IFNG	PTPN11	A549	DNAJB1		0.310525491296417	0.9000314807041523
GSE281048_Mixscale	IFNG	PTPN11	A549	ATF4		0.708244175889474	0.9739672735089221
GSE281048_Mixscale	IFNG	PTPN11	A549	HLA-DMA	-0.182449789640415	0.151743357100007	0.852921252763873
GSE281048_Mixscale	IFNG	PTPN11	A549	STAT1	0.0273292477831006	0.182624872453741	0.8775340979367731
GSE281048_Mixscale	IFNG	PTPN11	A549	RFX5	-0.127039749969647	0.654367930543278	0.971425095792211
GSE281048_Mixscale	IFNG	PTPN11	BXPC3	IRF1	0.130208948180311	0.0170606950430384	0.12665306186259434
GSE281048_Mixscale	IFNG	PTPN11	BXPC3	CD74		4.74335198218424e-05	0.0015334001990836856
GSE281048_Mixscale	IFNG	PTPN11	BXPC3	FOS	0.0845289444325417	0.100801164578035	0.3699977573538973
GSE281048_Mixscale	IFNG	PTPN11	BXPC3	CXCL10	0.341467838587301	0.000304450375097	0.006691410835592296
GSE281048_Mixscale	IFNG	PTPN11	BXPC3	KLF6	0.15120528283384	0.423055125172187	0.7382726694181303
GSE281048_Mixscale	IFNG	PTPN11	BXPC3	HSP90AA1	-0.0447457043863562	0.0201905881985996	0.140360607833852
GSE281048_Mixscale	IFNG	PTPN11	BXPC3	JUN	0.0850892826511269	0.0376600103422296	0.21205383436699476
GSE281048_Mixscale	IFNG	PTPN11	BXPC3	CIITA	-0.200874792797586	0.114076407537266	0.3915679328491128
GSE281048_Mixscale	IFNG	PTPN11	BXPC3	GBP1	0.0395982095773337	0.504809648935312	0.7954475976338063
GSE281048_Mixscale	IFNG	PTPN11	BXPC3	IFI30		0.352943607751549	0.6847965510940428
GSE281048_Mixscale	IFNG	PTPN11	BXPC3	CTSS	0.0692837907344596	0.112996229939217	0.38948143050226247
GSE281048_Mixscale	IFNG	PTPN11	BXPC3	DNAJB1	0.0382970413163415	0.251100796536259	0.5829905450015752
GSE281048_Mixscale	IFNG	PTPN11	BXPC3	ATF4	0.115142259809323	0.135125184752532	0.42668307353526197
GSE281048_Mixscale	IFNG	PTPN11	BXPC3	HLA-DMA		0.684759542616305	0.8880062073571173
GSE281048_Mixscale	IFNG	PTPN11	BXPC3	STAT1	0.0942785338571774	0.695174021047431	0.8934764695544536
GSE281048_Mixscale	IFNG	PTPN11	BXPC3	RFX5		0.970026452697935	0.9908998399406193
GSE281048_Mixscale	IFNG	PTPN11	HAP1	IRF1	0.220446294028732	0.437727309768228	0.9481487825340195
GSE281048_Mixscale	IFNG	PTPN11	HAP1	CD74		0.596008841357161	0.9685474549162206
GSE281048_Mixscale	IFNG	PTPN11	HAP1	FOS		0.0609900273451625	0.7631962173101752
GSE281048_Mixscale	IFNG	PTPN11	HAP1	CXCL10		0.0015273306108666	0.2831027920420556
GSE281048_Mixscale	IFNG	PTPN11	HAP1	KLF6	0.498392767567806	0.284664363930829	0.9141195487328505
GSE281048_Mixscale	IFNG	PTPN11	HAP1	HSP90AA1	-0.0108786202228424	0.0771150890097802	0.7896628929992976
GSE281048_Mixscale	IFNG	PTPN11	HAP1	JUN		0.16908075796696	0.8683488004065533
GSE281048_Mixscale	IFNG	PTPN11	HAP1	CIITA		0.489624774362123	0.9553485330235628
GSE281048_Mixscale	IFNG	PTPN11	HAP1	GBP1	0.102471866245735	0.818383424456687	0.9937242234149484
GSE281048_Mixscale	IFNG	PTPN11	HAP1	IFI30	0.0521971133373191	0.995914714101582	0.999982956221788
GSE281048_Mixscale	IFNG	PTPN11	HAP1	CTSS		0.457706213578913	0.9537435120272977
GSE281048_Mixscale	IFNG	PTPN11	HAP1	DNAJB1	-0.0171972830612264	0.404957557136956	0.9421073771511581
GSE281048_Mixscale	IFNG	PTPN11	HAP1	ATF4	-0.229675207982877	0.128181602538836	0.8368202992422759
GSE281048_Mixscale	IFNG	PTPN11	HAP1	HLA-DMA		0.482141154066649	0.9550634020818761
GSE281048_Mixscale	IFNG	PTPN11	HAP1	STAT1	0.113957074228286	0.864578702701663	0.9989522237016744
GSE281048_Mixscale	IFNG	PTPN11	HAP1	RFX5	0.427760541294107	0.465325704421303	0.9537435120272977
GSE281048_Mixscale	IFNG	PTPN11	HT29	IRF1	-0.067286787409325	0.0895030373429212	0.8045229379116197
GSE281048_Mixscale	IFNG	PTPN11	HT29	CD74	-0.056384235240644	0.261276667149063	0.9145718316404648
GSE281048_Mixscale	IFNG	PTPN11	HT29	FOS	-0.105167925853016	8.08482761314682e-05	0.09713920377195905
GSE281048_Mixscale	IFNG	PTPN11	HT29	CXCL10	0.0701881971381826	0.886974340734864	0.9920824251234646
GSE281048_Mixscale	IFNG	PTPN11	HT29	KLF6	-0.0082469566324751	0.658988952877537	0.9760501670266486
GSE281048_Mixscale	IFNG	PTPN11	HT29	HSP90AA1	-0.0231488860489422	0.648803445904757	0.973468225638294
GSE281048_Mixscale	IFNG	PTPN11	HT29	JUN	-0.182693268050706	0.0203449824234133	0.6022790511071754
GSE281048_Mixscale	IFNG	PTPN11	HT29	CIITA	-0.050163155011214	0.715281485929764	0.9827772912875538
GSE281048_Mixscale	IFNG	PTPN11	HT29	GBP1	-0.0446752298227888	0.994413560468375	0.9994866769013253
GSE281048_Mixscale	IFNG	PTPN11	HT29	IFI30	-0.0878286619385071	0.849456686606367	0.9920824251234646
GSE281048_Mixscale	IFNG	PTPN11	HT29	CTSS	-0.0841769091660119	0.358364630258962	0.929368608903564
GSE281048_Mixscale	IFNG	PTPN11	HT29	DNAJB1	0.0434388769929068	0.784641933677613	0.9857641200935978
GSE281048_Mixscale	IFNG	PTPN11	HT29	ATF4	0.0801389950019182	0.34739528137556	0.9290676007131395
GSE281048_Mixscale	IFNG	PTPN11	HT29	HLA-DMA	-0.0960786017936215	0.371223288840855	0.9301872399213499
GSE281048_Mixscale	IFNG	PTPN11	HT29	STAT1	-0.0412591277052465	0.979574144038539	0.999298171560962
GSE281048_Mixscale	IFNG	PTPN11	HT29	RFX5	0.0029421387804853	0.504070488065109	0.9556066974859384
GSE281048_Mixscale	IFNG	PTPN11	K562	IRF1	-0.119332722362736	0.626273032841077	0.9632278594364786
GSE281048_Mixscale	IFNG	PTPN11	K562	CD74		0.67214193634867	0.9680296726808524
GSE281048_Mixscale	IFNG	PTPN11	K562	FOS		0.985163718844288	0.999872019308507
GSE281048_Mixscale	IFNG	PTPN11	K562	CXCL10		0.948972657038481	0.996527174351884
GSE281048_Mixscale	IFNG	PTPN11	K562	KLF6	-0.0865086616739976	0.724292168734197	0.9690523031169602
GSE281048_Mixscale	IFNG	PTPN11	K562	HSP90AA1	-0.103836106547674	0.960479087216709	0.9966471874936733
GSE281048_Mixscale	IFNG	PTPN11	K562	JUN		0.447711692743599	0.92355292864692
GSE281048_Mixscale	IFNG	PTPN11	K562	CIITA		0.160525380584154	0.7942677149950473
GSE281048_Mixscale	IFNG	PTPN11	K562	GBP1		0.580137756513282	0.9486412141868192
GSE281048_Mixscale	IFNG	PTPN11	K562	IFI30		0.0990545553930323	0.7300220343817265
GSE281048_Mixscale	IFNG	PTPN11	K562	CTSS		0.693091524618733	0.9680296726808524
