dataset	pathway	perturbation	cell_type	target_module_effect	target_module_median_effect	target_n_genes	target_genes_present	target_negative_fraction	target_sig_negative_fdr10	generic_ifn_effect	generic_ifn_median_effect	generic_ifn_n_genes	generic_ifn_genes_present	generic_ifn_negative_fraction	generic_ifn_sig_negative_fdr10	stress_module_effect	stress_module_median_effect	stress_n_genes	stress_genes_present	stress_positive_fraction	stress_sig_positive_fdr10	target_suppression	generic_ifn_suppression	target_vs_ifn_margin	target_over_ifn_ratio	stress_induction	stress_abs_effect	selectivity_score
GSE281048_Mixscale	IFNB	SMARCA5	MCF7	0.0189168092108103	0.0189168092108103	1	RFX5	0.0	0	-0.031021062650311283	-0.0223540497541861	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.8	2	0.036328337807372074	0.04126262298502885	8	ATF4,CASP3,DNAJB1,FOS,HSP90AA1,HSPA1A,HSPA1B,KLF6	0.625	1	0.0	0.031021062650311283	-0.031021062650311283	0.0	0.036328337807372074	0.036328337807372074	-0.04736881466362871
GSE281048_Mixscale	IFNB	SOCS1	A549	0.19932775515669898	0.19932775515669898	2	CTSS,RFX5	0.0	0	0.14849960844352822	0.175002135951456	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.0	0	0.06176938501925607	0.032966130650147744	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.5	0	0.0	0.0	0.0	0.0	0.06176938501925607	0.06176938501925607	-0.027796223258665233
GSE281048_Mixscale	IFNB	SOCS1	BXPC3	0.236255275121287	0.236255275121287	1	CTSS	0.0	0	0.1332508592108508	0.109743403987005	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.0	0	0.12281543711350104	0.0949844614859825	9	ATF4,CASP3,DNAJB1,FOS,HSP90AA1,HSPA1A,HSPA1B,JUN,KLF6	0.7777777777777778	1	0.0	0.0	0.0	0.0	0.12281543711350104	0.12281543711350104	-0.055266946701075466
GSE281048_Mixscale	IFNB	SOCS1	HAP1	0.0469290969017573	0.0469290969017573	1	RFX5	0.0	0	0.30170000914912154	0.2560466429061615	4	IFIT1,IRF1,ISG15,STAT1	0.0	0	0.1473807267686817	0.0998320468607272	7	ATF4,CASP3,DNAJB1,HSP90AA1,HSPA1A,HSPA1B,KLF6	0.8571428571428571	0	0.0	0.0	0.0	0.0	0.1473807267686817	0.1473807267686817	-0.06632132704590676
GSE281048_Mixscale	IFNB	SOCS1	HT29	0.529093066833576	0.529093066833576	1	CTSS	0.0	0	0.1918739237122002	0.193132573854089	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.0	0	0.18402502644175614	0.176090607997414	7	ATF4,DNAJB1,FOS,HSP90AA1,HSPA1B,JUN,KLF6	1.0	0	0.0	0.0	0.0	0.0	0.18402502644175614	0.18402502644175614	-0.08281126189879026
GSE281048_Mixscale	IFNB	SOCS1	K562	0.382827999587275	0.382827999587275	1	CTSS	0.0	0	0.17092263240916047	0.1934189397016925	4	IFIT1,IRF1,ISG15,STAT1	0.25	0	0.13245235265900374	0.192859065564019	6	ATF4,CASP3,DNAJB1,HSP90AA1,JUN,KLF6	0.8333333333333334	0	0.0	0.0	0.0	0.0	0.13245235265900374	0.13245235265900374	-0.05960355869655168
GSE281048_Mixscale	IFNB	SOCS1	MCF7	0.467264168344911	0.467264168344911	1	RFX5	0.0	0	0.3341835909339042	0.324868837906195	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.0	0	0.23234594123689314	0.241197469150258	9	ATF4,CASP3,DNAJB1,FOS,HSP90AA1,HSPA1A,HSPA1B,JUN,KLF6	1.0	0	0.0	0.0	0.0	0.0	0.23234594123689314	0.23234594123689314	-0.10455567355660192
GSE281048_Mixscale	IFNB	SP100	A549	0.30745288575297036	0.30745288575297036	2	CTSS,RFX5	0.5	0	0.07372886874977141	0.0856181175897652	4	GBP1,IFIT1,IRF1,STAT1	0.25	0	0.062278590604415617	0.07531489275376985	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.6666666666666666	0	0.0	0.0	0.0	0.0	0.062278590604415617	0.062278590604415617	-0.028025365771987026
GSE281048_Mixscale	IFNB	SP100	BXPC3	-0.0098986861368359	-0.0098986861368359	1	CTSS	1.0	0	-0.004870892641866822	0.0035327181772361986	4	GBP1,IFIT1,IRF1,STAT1	0.5	2	0.13742849982810737	0.164934583181888	8	ATF4,CASP3,DNAJB1,FOS,HSP90AA1,HSPA1A,JUN,KLF6	0.875	1	0.0098986861368359	0.004870892641866822	0.005027793494969079	0.098986861368359	0.13742849982810737	0.13742849982810737	-0.05681503142767924
GSE281048_Mixscale	IFNB	SP100	HAP1	0.0117579644952084	0.0117579644952084	1	RFX5	0.0	0	0.0178352218251892	0.0178352218251892	2	IFIT1,STAT1	0.0	0	0.02672722755978884	0.0513016190464233	5	ATF4,DNAJB1,HSP90AA1,HSPA1A,KLF6	0.6	0	0.0	0.0	0.0	0.0	0.02672722755978884	0.02672722755978884	-0.012027252401904977
GSE281048_Mixscale	IFNB	SP100	HT29	0.192643546832968	0.192643546832968	1	CTSS	0.0	0	0.1024569544568002	0.10290598499571925	4	GBP1,IFIT1,IRF1,STAT1	0.0	0	0.1160259379255882	0.112990672251013	7	ATF4,DNAJB1,FOS,HSP90AA1,HSPA1B,JUN,KLF6	1.0	0	0.0	0.0	0.0	0.0	0.1160259379255882	0.1160259379255882	-0.05221167206651468
GSE281048_Mixscale	IFNB	SP100	K562	0.246009117193491	0.246009117193491	1	CTSS	0.0	0	0.15076183496022788	0.155692262380976	3	IFIT1,IRF1,STAT1	0.0	0	0.14735431615810385	0.0280274778129674	5	ATF4,DNAJB1,HSP90AA1,JUN,KLF6	0.6	0	0.0	0.0	0.0	0.0	0.14735431615810385	0.14735431615810385	-0.06630944227114673
GSE281048_Mixscale	IFNB	SP100	MCF7	0.325188005178991	0.325188005178991	1	RFX5	0.0	0	0.2354835662804445	0.2311002371276305	4	GBP1,IFIT1,IRF1,STAT1	0.0	0	0.2719118986882869	0.36347341048071	9	ATF4,CASP3,DNAJB1,FOS,HSP90AA1,HSPA1A,HSPA1B,JUN,KLF6	0.8888888888888888	1	0.0	0.0	0.0	0.0	0.2719118986882869	0.2719118986882869	-0.1223603544097291
GSE281048_Mixscale	IFNB	SP110	A549	0.11786240576919496	0.11786240576919496	2	CTSS,RFX5	0.0	0	0.1660871730670411	0.183599732608973	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.2	0	0.05692057631908101	0.055423634624870904	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.8333333333333334	0	0.0	0.0	0.0	0.0	0.05692057631908101	0.05692057631908101	-0.025614259343586455
GSE281048_Mixscale	IFNB	SP110	BXPC3	0.168050283032702	0.168050283032702	1	CTSS	0.0	0	0.060785573372561616	0.057657416561153	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.2	0	0.11355624931930662	0.0916692679160986	9	ATF4,CASP3,DDIT3,DNAJB1,FOS,HSP90AA1,HSPA1A,JUN,KLF6	0.8888888888888888	1	0.0	0.0	0.0	0.0	0.11355624931930662	0.11355624931930662	-0.05110031219368798
GSE281048_Mixscale	IFNB	SP110	HAP1			0			0	0.08673538973989055	0.07952789249763975	4	IFIT1,IRF1,ISG15,STAT1	0.25	0	0.005784056771295518	0.0809670282743631	5	ATF4,DNAJB1,HSP90AA1,HSPA1A,KLF6	0.6	0	0.0	0.0	0.0	0.0	0.005784056771295518	0.005784056771295518	-0.002602825547082983
GSE281048_Mixscale	IFNB	SP110	HT29	0.125970185303686	0.125970185303686	1	CTSS	0.0	0	0.1782143015769354	0.169090166518437	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.0	0	0.05995719054287361	0.0658661709654016	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.8333333333333334	0	0.0	0.0	0.0	0.0	0.05995719054287361	0.05995719054287361	-0.026980735744293126
GSE281048_Mixscale	IFNB	SP110	K562	0.269705963905556	0.269705963905556	1	CTSS	0.0	0	0.027112033441707026	0.00459124345319005	4	IFIT1,IRF1,ISG15,STAT1	0.5	0	0.08783758820531827	0.0417501669269671	7	ATF4,CASP3,DDIT3,DNAJB1,HSP90AA1,JUN,KLF6	0.5714285714285714	0	0.0	0.0	0.0	0.0	0.08783758820531827	0.08783758820531827	-0.03952691469239322
GSE281048_Mixscale	IFNB	SP110	MCF7	0.328012937792458	0.328012937792458	1	RFX5	0.0	0	0.2707733919797978	0.28488769580221	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.0	0	0.016498824981496164	0.0156366080324211	9	ATF4,CASP3,DDIT3,DNAJB1,FOS,HSP90AA1,HSPA1A,JUN,KLF6	0.5555555555555556	0	0.0	0.0	0.0	0.0	0.016498824981496164	0.016498824981496164	-0.007424471241673274
GSE281048_Mixscale	IFNB	STAT1	A549	0.11115396050423451	0.11115396050423451	2	CTSS,RFX5	0.5	1	-0.28280612561659507	-0.070743496822312	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.8	2	0.0400003423915827	0.134056104069904	5	ATF4,DNAJB1,HSP90AA1,JUN,KLF6	0.8	2	0.0	0.28280612561659507	-0.28280612561659507	0.0	0.0400003423915827	0.0400003423915827	-0.3008062796928073
GSE281048_Mixscale	IFNB	STAT1	BXPC3	-0.433040856944882	-0.433040856944882	1	CTSS	1.0	1	-0.5770869510549238	-0.339549692328793	5	GBP1,IFIT1,IRF1,ISG15,STAT1	1.0	5	0.12390258296158438	0.0426954622097155	7	ATF4,CASP3,DNAJB1,HSP90AA1,HSPA1A,JUN,KLF6	0.8571428571428571	2	0.433040856944882	0.5770869510549238	-0.14404609411004182	0.7503910046021256	0.12390258296158438	0.12390258296158438	-0.1998022564427548
GSE281048_Mixscale	IFNB	STAT1	HAP1			0			0	-2.07734637058004	-1.86022641311005	3	IFIT1,ISG15,STAT1	1.0	3	-0.15970914545353568	-0.119710432643703	5	ATF4,DNAJB1,HSP90AA1,HSPA1A,KLF6	0.2	1	0.0	2.07734637058004	-2.07734637058004	0.0	0.0	0.15970914545353568	-2.0933172851253934
GSE281048_Mixscale	IFNB	STAT1	HT29			0			0	-0.6429146638382915	-0.459583994289057	5	GBP1,IFIT1,IRF1,ISG15,STAT1	1.0	5	0.16471126567023675	0.142348478851549	5	ATF4,DNAJB1,HSP90AA1,JUN,KLF6	0.8	0	0.0	0.6429146638382915	-0.6429146638382915	0.0	0.16471126567023675	0.16471126567023675	-0.7170347333898981
GSE281048_Mixscale	IFNB	STAT1	K562	-0.0446846325967885	-0.0446846325967885	1	CTSS	1.0	0	-0.7216605903599094	-0.3823338344868545	4	IFIT1,IRF1,ISG15,STAT1	1.0	3	0.18791730701073717	0.0919497931502427	5	ATF4,DNAJB1,HSP90AA1,JUN,KLF6	1.0	1	0.0446846325967885	0.7216605903599094	-0.6769759577631209	0.06191918083610913	0.18791730701073717	0.18791730701073717	-0.7615387459179527
GSE281048_Mixscale	IFNB	STAT1	MCF7	0.285034507753435	0.285034507753435	1	RFX5	0.0	0	0.1248346480019682	0.191104316536047	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.2	1	0.18602049406942942	0.17169425188004	7	ATF4,CASP3,DNAJB1,HSP90AA1,HSPA1A,JUN,KLF6	1.0	1	0.0	0.0	0.0	0.0	0.18602049406942942	0.18602049406942942	-0.08370922233124324
GSE281048_Mixscale	IFNB	STAT2	A549	-0.32870671644827354	-0.32870671644827354	2	CTSS,RFX5	0.5	1	-0.6388820094605414	-0.641506587813603	5	GBP1,IFIT1,IRF1,ISG15,STAT1	1.0	4	-0.016484094754330204	0.0340170440005732	5	ATF4,DNAJB1,FOS,JUN,KLF6	0.6	0	0.32870671644827354	0.6388820094605414	-0.31017529301226787	0.5145030092893469	0.0	0.016484094754330204	-0.3118237024877009
GSE281048_Mixscale	IFNB	STAT2	BXPC3	-1.72629535045322	-1.72629535045322	1	CTSS	1.0	1	-1.3764428665988868	-1.41476167102757	5	GBP1,IFIT1,IRF1,ISG15,STAT1	1.0	5	0.03190998371893903	0.0279772874966722	7	ATF4,CASP3,DNAJB1,FOS,HSPA1A,JUN,KLF6	0.5714285714285714	0	1.72629535045322	1.3764428665988868	0.3498524838543331	1.2541714533482955	0.03190998371893903	0.03190998371893903	0.33549299118081055
GSE281048_Mixscale	IFNB	STAT2	HAP1			0			0	-2.18332768869097	-2.21488648091288	3	IFIT1,ISG15,STAT1	1.0	3	-0.272853467516249	-0.237489776631281	4	ATF4,DNAJB1,HSPA1A,KLF6	0.25	1	0.0	2.18332768869097	-2.18332768869097	0.0	0.0	0.272853467516249	-2.2106130354425946
GSE281048_Mixscale	IFNB	STAT2	HT29			0			0	-1.505582691163218	-1.80356672563699	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.8	4	-0.0169737512368	0.051944327633257	5	ATF4,DNAJB1,FOS,JUN,KLF6	0.6	0	0.0	1.505582691163218	-1.505582691163218	0.0	0.0	0.0169737512368	-1.507280066286898
GSE281048_Mixscale	IFNB	STAT2	K562	-0.444012178964399	-0.444012178964399	1	CTSS	1.0	0	-1.541524154901293	-1.618257273643765	4	IFIT1,IRF1,ISG15,STAT1	1.0	3	-0.05678394862210292	0.012138714973992153	4	ATF4,DNAJB1,JUN,KLF6	0.5	0	0.444012178964399	1.541524154901293	-1.097511975936894	0.28803452579880595	0.0	0.05678394862210292	-1.1031903707991044
GSE281048_Mixscale	IFNB	STAT2	MCF7	-0.322637079667187	-0.322637079667187	1	RFX5	1.0	1	-0.641492833015334	-0.496811747673613	5	GBP1,IFIT1,IRF1,ISG15,STAT1	1.0	5	0.06648839976399759	0.0258147989633866	7	ATF4,CASP3,DNAJB1,FOS,HSPA1A,JUN,KLF6	0.5714285714285714	0	0.322637079667187	0.641492833015334	-0.318855753348147	0.5029472864889745	0.06648839976399759	0.06648839976399759	-0.3487755332419459
GSE281048_Mixscale	IFNB	STAT3	A549	0.4434447814802125	0.4434447814802125	2	CTSS,RFX5	0.0	0	0.29995189179494863	0.225321675096826	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.2	0	0.1194150709083948	0.13083868550253464	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.6666666666666666	0	0.0	0.0	0.0	0.0	0.1194150709083948	0.1194150709083948	-0.053736781908777655
GSE281048_Mixscale	IFNB	STAT3	BXPC3	-0.0328615099377687	-0.0328615099377687	1	CTSS	1.0	0	0.06894825976036421	0.0957947548684845	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.2	0	-0.004801593336512595	-0.0119439689004374	8	ATF4,CASP3,DNAJB1,FOS,HSP90AA1,HSPA1A,JUN,KLF6	0.5	0	0.0328615099377687	0.0	0.0328615099377687	0.32861509937768696	0.0	0.004801593336512595	0.03238135060411744
GSE281048_Mixscale	IFNB	STAT3	HAP1	0.200731919750357	0.200731919750357	1	RFX5	0.0	0	0.03262504559701434	0.103607159582384	3	IFIT1,ISG15,STAT1	0.3333333333333333	0	0.05311618104557693	0.0796231568286532	5	ATF4,DNAJB1,HSP90AA1,HSPA1A,KLF6	0.8	0	0.0	0.0	0.0	0.0	0.05311618104557693	0.05311618104557693	-0.02390228147050962
GSE281048_Mixscale	IFNB	STAT3	HT29	0.22987279575301	0.22987279575301	1	CTSS	0.0	0	0.08094846219366872	0.113297933048802	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.2	0	0.16824994032378493	0.142418214870573	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	1.0	0	0.0	0.0	0.0	0.0	0.16824994032378493	0.16824994032378493	-0.07571247314570322
GSE281048_Mixscale	IFNB	STAT3	K562	0.0611177380597323	0.0611177380597323	1	CTSS	0.0	0	0.13368613667777945	0.1489009477989894	4	IFIT1,IRF1,ISG15,STAT1	0.25	0	0.12855047002041683	0.147088631783485	7	ATF4,CASP3,DNAJB1,HSP90AA1,HSPA1A,JUN,KLF6	0.8571428571428571	0	0.0	0.0	0.0	0.0	0.12855047002041683	0.12855047002041683	-0.05784771150918758
GSE281048_Mixscale	IFNB	STAT3	MCF7	0.286838761193486	0.286838761193486	1	RFX5	0.0	0	0.13884151048612192	0.163800834783373	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.2	0	0.10065536903646016	0.102949399640691	9	ATF4,CASP3,DNAJB1,FOS,HSP90AA1,HSPA1A,HSPA1B,JUN,KLF6	0.6666666666666666	1	0.0	0.0	0.0	0.0	0.10065536903646016	0.10065536903646016	-0.04529491606640707
GSE281048_Mixscale	IFNB	STAT4	A549	0.233382530680789	0.233382530680789	1	CTSS	0.0	0	0.08337704741373281	0.0356421209006932	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.4	0	0.009291821916577535	-0.001281382300047899	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.5	0	0.0	0.0	0.0	0.0	0.009291821916577535	0.009291821916577535	-0.00418131986245989
GSE281048_Mixscale	IFNB	STAT4	BXPC3	0.0125167205897481	0.0125167205897481	1	CTSS	0.0	0	0.03822520241586972	0.0512747601648234	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.4	0	0.0858695737242397	0.0874700151730749	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	1.0	1	0.0	0.0	0.0	0.0	0.0858695737242397	0.0858695737242397	-0.038641308175907864
GSE281048_Mixscale	IFNB	STAT4	HAP1			0			0	0.03087417381888243	0.0359846394756957	3	IFIT1,ISG15,STAT1	0.0	0	0.09112167615822822	0.0837311490107107	5	ATF4,DNAJB1,HSP90AA1,HSPA1B,KLF6	0.8	0	0.0	0.0	0.0	0.0	0.09112167615822822	0.09112167615822822	-0.0410047542712027
GSE281048_Mixscale	IFNB	STAT4	HT29	0.398354202406754	0.398354202406754	1	CTSS	0.0	0	0.11457871682335086	0.117305701177897	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.0	0	0.13677543459537012	0.129022980074043	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	1.0	0	0.0	0.0	0.0	0.0	0.13677543459537012	0.13677543459537012	-0.06154894556791655
GSE281048_Mixscale	IFNB	STAT4	K562	0.356676219563034	0.356676219563034	1	CTSS	0.0	0	0.3748963099467235	0.356798979661489	4	IFIT1,IRF1,ISG15,STAT1	0.0	0	0.17501865461196747	0.127198040573626	5	ATF4,DNAJB1,HSP90AA1,JUN,KLF6	1.0	0	0.0	0.0	0.0	0.0	0.17501865461196747	0.17501865461196747	-0.07875839457538536
GSE281048_Mixscale	IFNB	STAT4	MCF7	0.187047150624985	0.187047150624985	1	RFX5	0.0	0	0.1254098394533582	0.112666843461302	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.0	0	0.1721229309018423	0.138159330681682	7	ATF4,DNAJB1,FOS,HSP90AA1,HSPA1B,JUN,KLF6	1.0	0	0.0	0.0	0.0	0.0	0.1721229309018423	0.1721229309018423	-0.07745531890582903
GSE281048_Mixscale	IFNB	STAT5A	A549	0.197987948829226	0.197987948829226	2	CTSS,RFX5	0.0	0	0.20446631154921596	0.203633452916377	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.0	0	0.04789727072585034	0.058754942219321704	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.8333333333333334	0	0.0	0.0	0.0	0.0	0.04789727072585034	0.04789727072585034	-0.02155377182663265
GSE281048_Mixscale	IFNB	STAT5A	BXPC3	-0.117673819888541	-0.117673819888541	1	CTSS	1.0	0	-0.011580119499308298	-0.0003345778605696	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.6	0	0.024855425274940886	0.0152990108502501	9	ATF4,CASP3,DDIT3,DNAJB1,FOS,HSP90AA1,HSPA1A,JUN,KLF6	0.6666666666666666	0	0.117673819888541	0.011580119499308298	0.1060937003892327	1.17673819888541	0.024855425274940886	0.024855425274940886	0.09490875901550931
GSE281048_Mixscale	IFNB	STAT5A	HAP1	0.139626325513007	0.139626325513007	1	RFX5	0.0	0	0.0889307968084209	0.0826589619323937	3	IFIT1,ISG15,STAT1	0.0	0	0.08859363974551034	0.0975986729354199	6	ATF4,CASP3,DNAJB1,HSP90AA1,HSPA1A,KLF6	1.0	0	0.0	0.0	0.0	0.0	0.08859363974551034	0.08859363974551034	-0.03986713788547965
GSE281048_Mixscale	IFNB	STAT5A	HT29	0.251991295425618	0.251991295425618	1	CTSS	0.0	0	0.19361318441153502	0.168283738938904	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.0	0	0.1771162659719814	0.220997409794153	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.8333333333333334	0	0.0	0.0	0.0	0.0	0.1771162659719814	0.1771162659719814	-0.07970231968739164
GSE281048_Mixscale	IFNB	STAT5A	K562	0.290236656064348	0.290236656064348	1	CTSS	0.0	0	0.09578738704603358	0.12178308090414396	4	IFIT1,IRF1,ISG15,STAT1	0.25	0	0.1778284431769957	0.121037363916665	7	ATF4,CASP3,DDIT3,DNAJB1,HSP90AA1,JUN,KLF6	1.0	0	0.0	0.0	0.0	0.0	0.1778284431769957	0.1778284431769957	-0.08002279942964806
GSE281048_Mixscale	IFNB	STAT5A	MCF7	0.314583760347741	0.314583760347741	1	RFX5	0.0	0	0.222179711451206	0.207057826274891	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.0	0	0.07219810937578515	0.172131370145536	9	ATF4,CASP3,DDIT3,DNAJB1,FOS,HSP90AA1,HSPA1A,JUN,KLF6	0.6666666666666666	0	0.0	0.0	0.0	0.0	0.07219810937578515	0.07219810937578515	-0.032489149219103314
GSE281048_Mixscale	IFNB	STAT6	A549	0.0455758211634643	0.0455758211634643	2	CTSS,RFX5	0.5	0	0.18724397413441712	0.223967749188875	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.2	0	0.1645929219224622	0.1305516274956055	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	1.0	1	0.0	0.0	0.0	0.0	0.1645929219224622	0.1645929219224622	-0.07406681486510798
GSE281048_Mixscale	IFNB	STAT6	BXPC3	-0.0733558738121438	-0.0733558738121438	1	CTSS	1.0	0	-0.004070587443191903	-0.0597615383553993	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.6	1	0.30333954936845237	0.252937998213361	7	ATF4,CASP3,DNAJB1,FOS,HSP90AA1,JUN,KLF6	1.0	1	0.0733558738121438	0.004070587443191903	0.0692852863689519	0.7335587381214379	0.30333954936845237	0.30333954936845237	-0.06721751084685167
GSE281048_Mixscale	IFNB	STAT6	HAP1			0			0	0.10808633370123856	0.0812187361187315	3	IFIT1,ISG15,STAT1	0.0	0	0.05462987452961182	0.053308066060695	5	ATF4,CASP3,DNAJB1,HSP90AA1,KLF6	0.8	0	0.0	0.0	0.0	0.0	0.05462987452961182	0.05462987452961182	-0.02458344353832532
GSE281048_Mixscale	IFNB	STAT6	HT29	0.148797496914866	0.148797496914866	1	CTSS	0.0	0	0.06365029472006621	0.0824824643554471	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.4	0	0.1355186891608545	0.11983409782961099	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.8333333333333334	0	0.0	0.0	0.0	0.0	0.1355186891608545	0.1355186891608545	-0.06098341012238452
GSE281048_Mixscale	IFNB	STAT6	K562	0.32725804727594	0.32725804727594	1	CTSS	0.0	0	0.05527734170328827	0.16767656463435598	4	IFIT1,IRF1,ISG15,STAT1	0.25	0	0.11115027259506878	0.0450486292845178	5	ATF4,DNAJB1,HSP90AA1,JUN,KLF6	0.6	0	0.0	0.0	0.0	0.0	0.11115027259506878	0.11115027259506878	-0.05001762266778095
GSE281048_Mixscale	IFNB	STAT6	MCF7	0.366306785385949	0.366306785385949	1	RFX5	0.0	0	0.25281360745274584	0.310934600525677	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.0	0	0.17777494749393855	0.154602074049436	7	ATF4,CASP3,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.8571428571428571	1	0.0	0.0	0.0	0.0	0.17777494749393855	0.17777494749393855	-0.07999872637227234
GSE281048_Mixscale	IFNB	TRAFD1	A549	0.220380888190463	0.220380888190463	2	CTSS,RFX5	0.0	0	0.06703530465892533	0.0196068259597966	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.2	0	0.02254951285076385	0.0231816928569856	4	DNAJB1,FOS,JUN,KLF6	1.0	0	0.0	0.0	0.0	0.0	0.02254951285076385	0.02254951285076385	-0.010147280782843732
GSE281048_Mixscale	IFNB	TRAFD1	BXPC3	0.127187312317602	0.127187312317602	1	CTSS	0.0	0	0.17487354396389132	0.191160206610854	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.0	0	0.10820324571569294	0.0840783611648561	7	CASP3,DDIT3,DNAJB1,FOS,HSPA1A,JUN,KLF6	1.0	0	0.0	0.0	0.0	0.0	0.10820324571569294	0.10820324571569294	-0.04869146057206182
GSE281048_Mixscale	IFNB	TRAFD1	HAP1	0.0202200099369354	0.0202200099369354	1	RFX5	0.0	0	0.09267499784553324	0.0795534101099167	3	IFIT1,ISG15,STAT1	0.0	0	0.09700007699059283	0.11049714917255726	4	CASP3,DNAJB1,HSPA1A,KLF6	1.0	0	0.0	0.0	0.0	0.0	0.09700007699059283	0.09700007699059283	-0.04365003464576678
GSE281048_Mixscale	IFNB	TRAFD1	HT29			0			0	0.1613667534175555	0.170638047075381	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.0	0	0.16578212202281925	0.1632807113152115	4	DNAJB1,FOS,JUN,KLF6	1.0	0	0.0	0.0	0.0	0.0	0.16578212202281925	0.16578212202281925	-0.07460195491026866
GSE281048_Mixscale	IFNB	TRAFD1	K562	0.0589052864031641	0.0589052864031641	1	CTSS	0.0	0	0.09472110416887741	0.13362502583602534	4	IFIT1,IRF1,ISG15,STAT1	0.25	0	0.1809448412258415	0.16043363244895298	6	CASP3,DDIT3,DNAJB1,HSPA1A,JUN,KLF6	0.8333333333333334	0	0.0	0.0	0.0	0.0	0.1809448412258415	0.1809448412258415	-0.08142517855162867
GSE281048_Mixscale	IFNB	TRAFD1	MCF7	0.5872462555122855	0.5872462555122855	2	CTSS,RFX5	0.0	0	0.41683105832146694	0.383335338826597	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.0	0	0.2372747152836723	0.24561826046669952	8	CASP3,DDIT3,DNAJB1,FOS,HSPA1A,HSPA1B,JUN,KLF6	0.875	0	0.0	0.0	0.0	0.0	0.2372747152836723	0.2372747152836723	-0.10677362187765255
GSE281048_Mixscale	IFNB	TRIM21	A549	0.19116968724998695	0.19116968724998695	2	CTSS,RFX5	0.0	0	-0.07173320626169169	-0.0751433898386642	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.6	0	-0.07856495556898546	-0.1335248734226345	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.3333333333333333	0	0.0	0.07173320626169169	-0.07173320626169169	0.0	0.0	0.07856495556898546	-0.07958970181859024
GSE281048_Mixscale	IFNB	TRIM21	BXPC3	-0.192073792908344	-0.192073792908344	1	CTSS	1.0	0	-0.04811533995581244	-0.0610458531523755	5	GBP1,IFIT1,IRF1,ISG15,STAT1	0.8	0	0.07906342850534903	0.007124947601043199	8	ATF4,CASP3,DNAJB1,FOS,HSP90AA1,HSPA1A,JUN,KLF6	0.5	0	0.192073792908344	0.04811533995581244	0.14395845295253157	1.9207379290834399	0.07906342850534903	0.07906342850534903	0.1083799101251245
