gene	n_sgrna	MHCII_median_low_vs_high_log2	MHCII_mean_low_vs_high_log2	MHCII_positive_sgrna_fraction	MHCII_p	MHCII_t	CD40_median_low_vs_high_log2	CD40_mean_low_vs_high_log2	CD40_positive_sgrna_fraction	CD40_p	CD40_t	PDL1_median_low_vs_high_log2	PDL1_mean_low_vs_high_log2	PDL1_positive_sgrna_fraction	PDL1_p	PDL1_t	MHCII_fdr	MHCII_rank_required_low_vs_high	CD40_fdr	CD40_rank_required_low_vs_high	PDL1_fdr	PDL1_rank_required_low_vs_high
Rps24	4	3.5817246475998354	2.0608091244628453	0.75	0.29992319173775944	1.2500197476824413	-3.376325866598301	-2.793518352982233	0.25	0.09968481124306262	-2.3568432502231094	0.0	-0.18408379829838473	0.0	0.3910022189557705	-1.0	0.9291302535167016	31.0	0.889841996245348	11668.0	0.8688130809597039	5057.0
Ppm1b	4	3.540656240357672	3.5303015289132955	1.0	0.08976372231156908	2.4737721658935743	-0.6469249440275322	-0.8675949648485621	0.0	0.12933108898074566	-2.0773387043068476	-0.39005467662500803	-0.37325397073705296	0.0	0.13096642135214984	-2.064209482531639	0.9248624482023996	32.0	0.889841996245348	9139.0	0.8688130809597039	8037.0
Taf6	4	3.537296168898136	3.0382741853804784	0.75	0.12024971831790589	2.1540333727109506	1.4078169705463845	1.1287026678613703	0.75	0.3165899563765722	1.199023642420329	0.6692535046244152	0.5141439256548117	0.5	0.5276729426664523	0.7123111120982307	0.9248624482023996	33.0	0.8998711791380146	203.0	0.8864802573724903	1446.0
Trub1	4	3.5199760191358163	3.0251764996335346	0.75	0.19973708638585788	1.6390283877150282	-0.9341483715235063	-0.6470175451520037	0.25	0.3612170905503405	-1.0747925889447183	0.41456250223920327	0.5634662384165096	0.5	0.49908562493242276	0.7666700136412737	0.9248624482023996	34.0	0.9003539337643895	10065.0	0.8774837352217734	2487.0
H2-Aa	4	3.47977104565052	3.146571442050773	1.0	0.013544927025994	5.237816518953236	0.40338361597938927	0.5561028312862335	0.5	0.2563782599880998	1.3986217536735146	-0.7482279184413851	-0.8422960525790524	0.0	0.02643209953525947	-4.089271004019375	0.9248624482023996	35.0	0.893094542799124	2821.0	0.8688130809597039	9729.0
Mtif3	4	3.4533294728535933	2.07262597032557	0.75	0.38927249974826295	1.0041919314521035	0.28561156557954814	-0.13226468026977012	0.75	0.8174381785836314	-0.251830759487314	-0.31405777117811323	-0.31609526871731286	0.25	0.4767748736354409	-0.8109150267204827	0.9291302535167016	36.0	0.9668125024982286	3482.0	0.8740537593955614	7551.0
Jak1	4	3.442325448383955	3.5970802982077825	1.0	0.0016228655189025269	10.967653107786017	2.0441825161065057	2.5951422011445042	1.0	0.08152183271014683	2.583643039114575	3.868760757267048	4.0193765676265105	1.0	0.055451291038666584	3.049467614147221	0.6338917986535081	37.0	0.889841996245348	41.0	0.8688130809597039	8.0
Lamtor4	4	3.432263820803984	3.192061432397119	0.75	0.166790435055351	1.8171749128935741	-0.9561888301455224	-0.8737062029692618	0.5	0.48621513204779826	-0.791985132064156	-3.9716029579500516	-3.9518946254114886	0.25	0.09484690405549179	-2.4119972429813354	0.9248624482023996	38.0	0.9110820183540724	10112.0	0.8688130809597039	11700.0
Gsk3b	4	3.3858043855877193	2.3746084201987827	0.75	0.10790227644148144	2.270229135173692	-0.9632403186320063	-0.7684316432334128	0.25	0.30227677444390916	-1.2426441477225054	1.1063126843460018	1.7774154795178403	1.0	0.12661510030374987	2.0995859779294617	0.9248624482023996	39.0	0.8998711791380146	10135.0	0.8688130809597039	539.0
Slc4a7	4	3.36246119072403	2.7340621566982763	0.75	0.08605395084888774	2.521624491250416	0.2903944677408707	0.12636572093860213	0.5	0.8850699551077045	0.15720198088146306	-0.7896923595241792	-0.5910609689520947	0.25	0.10675230605026649	-2.2818607045005184	0.9248624482023996	40.0	0.9810783141143136	3454.0	0.8688130809597039	9860.0
Nsmce3	4	3.3576467797835847	2.9935612316155735	1.0	0.02785046937922805	4.008651988021418	0.09925355704975347	-0.8132471276236974	0.5	0.6981829755165105	-0.4269808951159291	0.0	0.9686826737283297	0.25	0.47596058924801843	0.8125627714855247	0.9248624482023996	41.0	0.9460844234532357	4719.0	0.8740537593955614	5057.0
Med16	4	3.3493044260033162	3.309273833093693	1.0	0.002520506865107958	9.438473657787926	-1.066602028435049	-0.484527061422708	0.25	0.5801201062090169	-0.6183471169214441	3.062717190221353	2.7390307152162245	0.5	0.3113255978237257	1.2148277671871988	0.6858123330642583	42.0	0.9275118014597307	10358.0	0.8688130809597039	19.0
Xpot	4	3.344836239432551	3.38152818132921	0.75	0.1120332844043296	2.229647214511997	0.4771139953382501	-0.014211330468603789	0.5	0.9879675084653572	-0.016369368771064187	2.1519351006687013	1.1486710523576846	0.75	0.47771456787531846	0.8090164965059854	0.9248624482023996	43.0	0.9985715673155456	2411.0	0.8740537593955614	54.0
Stat1	4	3.3365236819178272	3.175778799144253	1.0	0.04222281642669471	3.407669836035802	1.2586027292129867	1.0789595159061514	0.75	0.2811683926198604	1.3110358974748522	7.035461487189096	6.46707816459223	1.0	0.004860604930804336	7.526909694062145	0.9248624482023996	44.0	0.8998711791380146	295.0	0.8688130809597039	1.0
Repin1	4	3.334428425478804	3.504137019025159	0.75	0.15796450970320522	1.8718456907681857	1.3421806272826644	1.5184960512563277	0.75	0.1413945482645851	1.9848120081570428	0.9135552419619213	0.7184712364187602	0.75	0.06275434648144243	2.8950515785875415	0.9248624482023996	45.0	0.889841996245348	240.0	0.8688130809597039	838.0
Mfap1b	4	3.316284674985649	2.7441039789750876	1.0	0.0413172006354474	3.4373019287535835	-0.2577855167640513	-0.21216392790915367	0.25	0.602477897364392	-0.5802138868503846	0.0	-0.22154338335061455	0.0	0.3910022189557704	-1.0000000000000002	0.9248624482023996	46.0	0.930095794451042	7097.0	0.8688130809597039	5057.0
Pex13	4	3.3151268487816736	3.36136696712115	1.0	0.037480284712034406	3.572692917695865	-0.6245112319447068	-1.066447463641768	0.25	0.43212282618764647	-0.9051207170189413	0.8037769106507918	1.6295968704742885	0.5	0.3042358203778255	1.2365499974882805	0.9248624482023996	47.0	0.9063156717736436	9043.0	0.8688130809597039	1082.0
Ogdh	4	3.289303820302631	3.7070098387070254	1.0	0.048745116810226356	3.2156639283030675	0.5502962499257007	0.8314095774158261	0.5	0.4260723336222049	0.9185459479976082	0.3897475554211698	0.7049419502141147	0.5	0.6651121345262958	0.4783282252438711	0.9248624482023996	48.0	0.9063156717736436	2018.0	0.9195192908216737	2611.0
Mak16	4	3.2581741792321344	3.0395663511758966	1.0	0.02981118653779821	3.9055159334990543	0.3818282641840436	0.44451542024276536	0.5	0.7970052385397218	0.2809584549318816	-0.32063481286987083	-0.44185197779568575	0.5	0.8293235729926076	-0.23501722829234206	0.9248624482023996	49.0	0.9610103361262757	2933.0	0.9624721656847782	7600.0
Mrpl23	4	3.2518503288132647	3.1983223107731553	0.75	0.09470213117894391	2.4137002380565034	0.5112928918231365	0.014844970693686716	0.5	0.9872287185584055	0.017374572060991668	0.7539298060261331	0.8579982102587831	0.5	0.29708788424763477	1.2589848779211705	0.9248624482023996	50.0	0.9985715673155456	2200.0	0.8688130809597039	1193.0
Trub2	4	3.239022290105079	2.2445664959932543	0.75	0.2562730643365033	1.3990124048749115	0.6954499806195746	0.4559314003286209	0.75	0.46408368584077536	0.8368760687500573	-0.8502609284772567	-1.6286969932458788	0.0	0.1804110239112336	-1.7390389637286163	0.9291302535167016	51.0	0.9068422102107031	1427.0	0.8688130809597039	10051.0
Lamtor2	4	3.232956873712313	3.5060382958373872	1.0	0.09439635765689108	2.4173075786970073	-1.8518248498247163	-1.8556832435569617	0.25	0.22615877965147443	-1.5186323090985925	0.0	-0.32412646874623574	0.25	0.7902768129931184	-0.29061666908823375	0.9248624482023996	52.0	0.889841996245348	11307.0	0.9543793074697103	5057.0
Ciita	4	3.2204070244403322	2.856261573174288	0.75	0.09542783964143671	2.4051953145074085	-0.21281111172554426	-0.35548581656228934	0.25	0.5619332290497171	-0.6501680701583002	-0.0402817569009457	0.4950831646978076	0.5	0.5337595007984789	0.7010452133678228	0.9248624482023996	53.0	0.926732238211222	6828.0	0.8870663647132596	5656.0
Hnrnpf	4	3.2120764992844992	2.794025279819891	0.75	0.17634379786648652	1.7616420726072985	0.8291544129459509	-0.4776111313687217	0.75	0.7761415861890489	-0.311023438908231	-0.1955969256614022	-0.033236940007184246	0.5	0.9328238322447651	-0.09155317279835883	0.9248624482023996	54.0	0.957211785818741	980.0	0.9873096955367581	6791.0
Pan2	4	3.1814128693594537	2.450132702603032	0.75	0.0973585636275257	2.382946779057758	0.4963676733481315	-0.49199627127599327	0.75	0.7609725162020461	-0.33311076482823765	-0.38405446178475766	-0.15601565160237887	0.25	0.7487949294885694	-0.35099410145464033	0.9248624482023996	55.0	0.9554545737342732	2279.0	0.9425629887849939	8004.0
Riok1	4	3.174783471019441	2.858191702532358	1.0	0.02779883794521134	4.011493240755227	0.586289624921663	0.5376189181964911	0.5	0.5870075524419991	0.606488634794718	-0.601825148451194	-0.65428564889139	0.25	0.24449702765059778	-1.4438724604194924	0.9248624482023996	56.0	0.9280604473887085	1854.0	0.8688130809597039	9115.0
Vim	4	3.170254743043417	2.570372536256067	1.0	0.042789955996594145	3.3895211697013905	0.4651767818438653	0.7346070703825204	0.75	0.45360631811651647	0.8587772065043812	0.7036694765205427	0.7758029727907211	1.0	0.08314645329630599	2.5609340869370194	0.9248624482023996	57.0	0.9068422102107031	2479.0	0.8688130809597039	1345.0
Pex10	4	3.1660055317597156	3.0178657294481197	1.0	0.08565977435756654	2.5268574026670025	-0.14722397796104322	-0.09604053453323073	0.25	0.7475273511490451	-0.3528637686990053	1.1982292467909834	1.4739942215340518	0.75	0.23042149602074605	1.5006767032315802	0.9248624482023996	58.0	0.9538598709153613	6409.0	0.8688130809597039	426.0
Brap	4	3.1599505501704748	3.3396492281894474	1.0	0.07766097257977414	2.639924612881729	0.4675146159606819	0.6348211636347199	0.75	0.35340301782753225	1.0954036510714367	0.8570529508091115	1.0521783483992755	0.5	0.44621787008342856	0.8744904900793304	0.9248624482023996	59.0	0.8998711791380146	2465.0	0.8710104723011981	957.0
Rreb1	4	3.1582476062737186	3.145172716557739	1.0	0.04971469837910878	3.189905225660484	-0.19976126947787473	-0.5847934857287225	0.25	0.34618021246290187	-1.1148574469831158	0.33410391590953514	0.175659290098112	0.5	0.802899313536198	0.27252582079159793	0.9248624482023996	60.0	0.8998711791380146	6747.0	0.9578232453554633	2896.0
Cks1b	4	3.136755479123857	3.734884891876833	1.0	0.02697205413264148	4.057937582870111	0.08118734174629721	0.8454292916690929	0.5	0.655028684183369	0.49429330503049645	-0.13928061684358606	-0.3148507006683051	0.0	0.2670020057634216	-1.3600296333521606	0.9248624482023996	61.0	0.9361978337275114	4855.0	0.8688130809597039	6388.0
Rfxank	4	3.129778600202891	3.0449746404781988	1.0	0.001796278401486044	10.595322548549243	0.09261002426643514	0.3670823375704819	0.75	0.3732841927379707	1.0438013120516447	-0.2978756280025378	-0.7073783995229124	0.5	0.41155796009768353	-0.9514745352748578	0.6368623423450519	62.0	0.9045660221286685	4768.0	0.8688130809597039	7447.0
Creb1	4	3.127747429263213	2.591908401567299	0.75	0.0661274311022874	2.831140840197815	-1.4002689179571561	-1.191155205535222	0.25	0.345288980102845	-1.1172856233358754	0.0	0.29017883336791783	0.25	0.5645247129915194	0.6455872398862881	0.9248624482023996	63.0	0.8998711791380146	10911.0	0.895365519576349	5057.0
Spop	4	3.117738916885269	2.806335543230846	0.75	0.2739627762627818	1.3356211290469076	-0.9651103333667321	-0.3022423584028442	0.5	0.8632943802554446	-0.18741503327644402	-1.7148075085905115	-1.692697032454941	0.0	0.042941340226539705	-3.384728448233439	0.9291302535167016	64.0	0.9762189324125039	10140.0	0.8688130809597039	11375.0
Fzd4	4	3.0893570490428424	3.171426570156617	0.5	0.24546626254499673	1.4400928515140223	0.6500931045608337	0.666310457476652	1.0	0.019349766412384842	4.5967113780432864	0.17614975726371282	0.35756539853023045	0.75	0.4720136309467898	0.8205840390264195	0.9276934958852244	65.0	0.889841996245348	1586.0	0.8730542903671838	3813.0
Metap2	4	3.081309675572787	2.931653632122784	0.75	0.1282524202177778	2.0861072002743772	2.0529100589387457	2.0070786087144494	0.75	0.28812682471181117	1.287915092420327	-0.8190469572392811	-0.890677181837596	0.5	0.5698326754103054	-0.6362537613166721	0.9248624482023996	66.0	0.8998711791380146	40.0	0.8954676162684957	9946.0
Tax1bp1	4	3.080689049909617	2.3790376222243	0.75	0.11587222785620105	2.1935177168099327	-0.870485253999224	0.16188832674753173	0.25	0.9031123827341065	0.13231308483866133	-2.59262365269516	-2.2426264963285796	0.0	0.08436451511253565	-2.544263238192362	0.9248624482023996	67.0	0.9837700125529194	9899.0	0.8688130809597039	11647.0
Actl6a	4	3.070747070808789	1.5259850109566657	0.75	0.4865039807444539	0.7914108540319279	-2.5006811788829815	-2.2192992286286835	0.0	0.07409999097990204	-2.6949885819420287	0.0	-0.8656816919286131	0.25	0.4424573394118059	-0.8825769625812175	0.933585392289735	68.0	0.889841996245348	11556.0	0.8710104723011981	5057.0
Mrpl28	4	3.0642994295697195	2.5992367587955845	0.75	0.182977227519196	1.725075277778379	-0.06077441662665284	-0.6430151207084149	0.5	0.7032812518636039	-0.41919310828903267	2.826195841818347	1.8259218366182621	0.75	0.3572273029305394	1.085261235258321	0.9248624482023996	69.0	0.9473932701111903	5862.0	0.8688130809597039	21.0
Ss18l2	4	3.0543731199834623	3.303663312106403	1.0	0.09225405657158267	2.4429879129394614	-0.6535143069152469	-0.5047349110077817	0.25	0.6286868564111759	-0.536759651500578	0.16297669390009428	-0.008507439962786245	0.5	0.9804644063883371	-0.026579407330001095	0.9248624482023996	70.0	0.9345652437710612	9176.0	0.9959502036137681	3907.0
Rsbn1	4	3.050354783445457	3.1843202883301016	1.0	0.11780166871452068	2.1758978249114738	0.9606886246399622	0.9126350790711939	1.0	0.051649347955175354	3.140354212158966	-1.2003381066222363	-1.2921791725783656	0.0	0.04615520233973626	-3.2877723831112093	0.9248624482023996	71.0	0.889841996245348	661.0	0.8688130809597039	10850.0
Pcsk4	4	3.049317743680586	2.5225399899687884	0.75	0.1301509951836725	2.0707316215053284	0.05750962926093073	0.40198177148406006	0.5	0.5160095054387147	0.7341929587183236	0.4125143669075689	0.39365218934975743	1.0	0.020625281373852337	4.489027160257008	0.9248624482023996	72.0	0.9151287316372423	5007.0	0.8688130809597039	2498.0
Spc24	4	3.048658041649093	3.1882538850521467	0.75	0.13480400261299105	2.034148480862175	-4.090473085874174	-3.9519797560194543	0.0	0.03207156867850721	-3.79692488477447	0.0	-0.21775561865077747	0.25	0.7697865079392666	-0.3202523285811393	0.9248624482023996	73.0	0.889841996245348	11689.0	0.9474824780653515	5057.0
Lrr1	4	3.02762910394177	2.015281649042699	0.75	0.30657558565250914	1.2293242621156808	0.23165014447081778	0.19704765118165724	0.5	0.9316147261308672	0.09320735125926326	-0.47059702189336766	-1.2535146027905233	0.0	0.28502277787627156	-1.2981557780084192	0.9291302535167016	74.0	0.9879449460601621	3813.0	0.8688130809597039	8497.0
Sin3a	4	3.0137630402095983	2.536149183355489	0.75	0.18677870746301534	1.704795165886211	-1.3003665220453566	-1.3787105298570803	0.0	0.05185825155645709	-3.135144024782936	-0.5157087527198416	-0.6042073609121437	0.25	0.15790674617006306	-1.8722150842975491	0.9248624482023996	75.0	0.889841996245348	10775.0	0.8688130809597039	8723.0
Acly	4	3.002075172093855	2.8478369708188676	1.0	0.08504680004862712	2.5350540135713815	0.7488096402410241	0.5461662156007863	0.75	0.3241260704754289	1.176858913089094	-1.1897653712767726	-1.217392630633879	0.0	0.007237158036626025	-6.549396125367458	0.9248624482023996	76.0	0.8998711791380146	1243.0	0.8688130809597039	10839.0
Dnajb9	4	2.9974003157041613	2.5506182883642707	0.75	0.09997298562213562	2.3536611623651766	0.6400353689695506	0.5122470895356461	0.75	0.3279797088462236	1.165725644894195	-0.5931005060126051	0.07852468823979664	0.25	0.9236284405635039	0.10414219711981136	0.9248624482023996	77.0	0.8998711791380146	1638.0	0.9853511935864426	9063.0
Lsm12	4	2.9828548892199915	3.1355562424786068	0.75	0.17302048466144848	1.7805591533476626	0.24517209219676542	-0.02796479007344875	0.75	0.9359908416307624	-0.08722194915150423	-1.6482876877369277	-1.9893226160843187	0.0	0.11481338965948397	-2.2033374739501035	0.9248624482023996	78.0	0.9884724636490505	3725.0	0.8688130809597039	11336.0
Psmc3	4	2.9653324711490123	2.9998697491011326	1.0	0.005732354997630304	7.106769660458028	-1.2301126451634297	-1.4948833979514422	0.25	0.38961028072552434	-1.0033719440364142	-0.4153565360160621	0.07965905892197048	0.25	0.9207906701383082	0.10803157836954395	0.9024709473477858	79.0	0.9045660221286685	10659.0	0.9847288466174485	8191.0
Sec61a1	4	2.9584577923183843	2.240003838706497	0.75	0.09188687573897297	2.447462528066664	0.3504848222600335	-0.10566954515939853	0.75	0.9538802775652628	-0.06279389985831889	-0.1207326532716387	0.648063217460739	0.25	0.6106011457668853	0.5666083756793456	0.9248624482023996	80.0	0.9916206865742714	3113.0	0.9048064345175414	6252.0
Irf8	4	2.9554573218506315	3.0462222833065034	0.75	0.14060323844735056	1.9905908781191868	-0.47890222184563436	0.8327402769119903	0.5	0.687988736698168	0.4426517685252099	-1.141035589840754	-1.3664854582355863	0.0	0.13563042496343386	-2.0278074027524893	0.9248624482023996	81.0	0.9438961539103484	8320.0	0.8688130809597039	10759.0
Epm2aip1	4	2.953541460663584	3.095500733136347	0.75	0.1073850927996316	2.2754416527649286	0.4254724701297844	0.5419983060634226	0.75	0.2860397011143624	1.2947880001115293	0.15461681634486377	0.3550352981121314	0.5	0.2929405579612292	1.2722596973921023	0.9248624482023996	82.0	0.8998711791380146	2712.0	0.8688130809597039	3965.0
Atp6v1h	4	2.9365673175403093	2.370235714811159	0.75	0.07042773594247657	2.755318399527353	-0.6133848252230854	-0.7777933872819165	0.0	0.09522460819669225	-2.407569109719697	-0.2348737250247759	-0.2828801666264153	0.25	0.2999539164092902	-1.2499230786443454	0.9248624482023996	83.0	0.889841996245348	8997.0	0.8688130809597039	7050.0
Sltm	4	2.9320449554681787	2.776328258836179	0.75	0.09300245385285003	2.4339346511807713	1.7563998382693828	0.28025362863943604	0.75	0.8991742774053014	0.13773560433758877	0.8803306545025802	1.153109579924398	0.5	0.19901406468082417	1.6425693600944618	0.9248624482023996	84.0	0.9830896014314864	83.0	0.8688130809597039	897.0
Mogs	4	2.9225542057956826	2.6251826310959823	0.75	0.22983058280454496	1.5031438694414696	0.20060164881282844	0.3018076567304786	0.5	0.5971439410080767	0.5892180458320292	-0.6061902903368878	-1.6412886927711892	0.25	0.3532268671602156	-1.0958734137488557	0.9257756360019209	85.0	0.9295720063298158	4035.0	0.8688130809597039	9142.0
Cwc25	4	2.911848182264129	2.2844145985545783	0.75	0.20498094689269264	1.6137703780927704	-1.5076306376638091	-1.667027584748222	0.0	0.11663411729883386	-2.1865182925371025	-0.20771082112094613	-0.021484645083188342	0.25	0.9838774444628734	-0.021934655599176987	0.9248624482023996	86.0	0.889841996245348	11031.0	0.9959502036137681	6872.0
Hscb	4	2.909839957497642	2.846398645947907	1.0	0.05729873271407294	3.0080892123400766	0.07590289771589731	0.11373772062970333	0.5	0.9201955859435388	0.10884745952359014	0.2714839212437999	0.566678520870589	0.5	0.3704301774823542	1.0510425916685315	0.9248624482023996	87.0	0.9874635608648754	4896.0	0.8688130809597039	3252.0
Srsf6	4	2.89678953149933	2.9813754621894266	0.75	0.18114415940412718	1.73502666988634	-1.186870450063557	-1.0814397926038657	0.25	0.24560362591901969	-1.4395585019696218	-1.592051669311311	-0.9437757773171086	0.25	0.46003865239751385	-0.8452797899957453	0.9248624482023996	88.0	0.889841996245348	10591.0	0.8710904102746498	11292.0
Rpusd4	4	2.894619792966274	2.8413347906654915	1.0	0.07130402135758547	2.740573124865107	-0.3945794921037117	-1.0450036443815442	0.0	0.25272175441430633	-1.4123026074477427	0.9598801399216687	1.1760617964813458	0.75	0.13660926401731666	2.020355691604811	0.9248624482023996	89.0	0.8912288271253159	7889.0	0.8688130809597039	765.0
Ctdp1	4	2.891357203661308	2.0844777509783468	0.75	0.3848581141848309	1.0149706756285068	-0.9721742054853276	-0.7598406332648189	0.25	0.1482484351948901	-1.9362968751754526	0.0022939894039351316	-0.24933321136467657	0.5	0.8938055798318216	-0.1451366534796433	0.9291302535167016	90.0	0.889841996245348	10153.0	0.9803947105778679	5050.0
Ascc2	4	2.8706636825424727	2.247188340879039	0.75	0.21558916903951655	1.564815671166899	-0.02213908899511774	-0.24543911765942372	0.5	0.8258436176566321	-0.23993083996731127	-0.5031522012983403	-0.7971792009465469	0.0	0.1905855952487826	-1.6849511851088215	0.9248624482023996	91.0	0.9695434985863811	5575.0	0.8688130809597039	8665.0
Smarca4	4	2.8629772666278903	2.75465877740894	1.0	0.06634195863813883	2.82721428904932	1.8199463995296754	-0.18875629381864611	0.75	0.9368460774491499	-0.08605270037137126	-1.164217395360469	-0.8625245283887677	0.25	0.5508973780192568	-0.6698571389949709	0.9248624482023996	92.0	0.9884724636490505	71.0	0.8915027170417356	10795.0
Alyref	4	2.8475785842347787	2.3869159384830807	1.0	0.06385316609421239	2.8737699922661077	-0.8354848835699118	-1.0603566979135093	0.5	0.42832128099014616	-0.9135357720885182	-0.1135403272793259	0.08823608550657167	0.25	0.8291778576720473	0.23522282476350054	0.9248624482023996	93.0	0.9063156717736436	9817.0	0.9624721656847782	6198.0
Hexim1	4	2.8343798680834684	2.5377509737620603	1.0	0.025113816487201394	4.169366020352061	-0.4879391541281973	-0.5249886610145669	0.5	0.4450316601414672	-0.8770346919951713	-1.8108543069892558	-1.8060968718702919	0.0	0.025083718313584795	-4.171257695157163	0.9248624482023996	94.0	0.9068422102107031	8356.0	0.8688130809597039	11448.0
Ash2l	4	2.8328545977553787	3.0913422750900565	0.75	0.11719878736384488	2.1813660085477307	-1.722838217179352	-1.403369486962211	0.25	0.3272133284654124	-1.1679291868112276	-0.9273559167013611	-1.5041886168009226	0.0	0.22111116140480463	-1.5403827404534736	0.9248624482023996	95.0	0.8998711791380146	11231.0	0.8688130809597039	10268.0
Taf3	4	2.828778542304045	2.795777931732461	1.0	0.0934273209424127	2.4288345960493842	-1.0016499339851248	-0.8823635643049828	0.25	0.16995365634346274	-1.7983904955480754	0.04115318930367208	0.1604931904234211	0.5	0.3184266717459061	1.1935726166741312	0.9248624482023996	96.0	0.889841996245348	10230.0	0.8688130809597039	4753.0
Sacm1l	4	2.813740731345077	2.6463386828523103	0.5	0.2890409163039044	1.2849213597653746	1.2241756982928307	0.8472388005321552	0.75	0.14217324879035909	1.9791622786545962	-0.34476773296931773	-0.15909157997568568	0.25	0.7534361055830254	-0.34416172719078175	0.9291302535167016	97.0	0.889841996245348	323.0	0.9431005713597888	7762.0
Mcm7	4	2.8079021815720857	1.3535274890448108	0.75	0.6420806766301278	0.5150249050522291	-1.5336356363144528	-0.9250523967390012	0.25	0.41445939767548684	-0.9448076796689183	-0.10109861563424495	0.09980918573199427	0.25	0.934409709364626	0.0893840376972149	0.9546758058930608	98.0	0.9063156717736436	11057.0	0.9873751202275195	6110.0
Nop9	4	2.804394208056695	2.593768377889101	1.0	0.04201245458584045	3.4144804346101805	0.7755380127475656	0.1531134764371832	0.75	0.8806828277912454	0.16327261295797035	-0.17576556934112564	-0.3717537103478138	0.25	0.40913843529059835	-0.9570673699462149	0.9248624482023996	99.0	0.9799230876027506	1150.0	0.8688130809597039	6655.0
Brca1	4	2.796454514728988	1.8893628880889164	0.75	0.21600373092906824	1.5629573906461853	0.40311084772875466	0.7351396468323521	0.75	0.24655653320073156	1.435860546662563	0.31898561437466894	0.44745238019237066	0.5	0.3778809121448792	1.0322497184711503	0.9248624482023996	100.0	0.889841996245348	2822.0	0.8688130809597039	2989.0
Atp6ap1	4	2.795019967057075	2.8373288416148883	1.0	0.08818227629937954	2.4938691652269025	-0.07003855363726393	0.08920942177604049	0.5	0.7896851645302546	0.29146760955503687	0.08510312220587152	-0.18541941984297017	0.5	0.8715094184493662	-0.17599230191650317	0.9248624482023996	101.0	0.959333336476521	5926.0	0.9730306673019778	4462.0
Fnbp4	4	2.7942149846994915	2.403378585300512	0.75	0.21945301579039264	1.5476477613107806	-0.06824085803245716	-0.8517786454931908	0.5	0.6036014654030244	-0.5783244036666861	0.3290930200189326	0.06168245646894094	0.5	0.943322530404347	0.07720324349202728	0.9248624482023996	102.0	0.930095794451042	5914.0	0.9885648032655148	2925.0
Sdha	4	2.7816899412814515	2.245218571934725	0.75	0.17517140555186553	1.768268544605729	-0.5175549083336914	-0.9190524425766659	0.5	0.6074146818909437	-0.5719301557420414	0.0	-0.06800729863441593	0.25	0.8199265593105742	-0.24830309905747372	0.9248624482023996	103.0	0.930095794451042	8519.0	0.9609927289292773	5057.0
Hectd1	4	2.780018979732918	2.8006502225667282	1.0	0.054373775137963036	3.0744102409528407	0.7835688998616204	0.6970787239074423	0.75	0.1405304081971741	1.991124675927017	-0.7650551663504759	-0.9786127730650963	0.0	0.07445648625773589	-2.6893298950491786	0.9248624482023996	104.0	0.889841996245348	1124.0	0.8688130809597039	9779.0
Atxn7l3	4	2.7738083251227583	3.3097429414987847	1.0	0.0373646347161993	3.5770455323320354	1.3326140836800326	0.6210312291544793	0.5	0.7820560500076715	0.3024650654147677	-3.933999436969403	-2.1865250326316965	0.25	0.35236561086200263	-1.0981735538577833	0.9248624482023996	105.0	0.9578922968587227	246.0	0.8688130809597039	11698.0
Pdcd11	4	2.7734550813293524	2.211152123100863	0.75	0.11336332603556838	2.216963460119376	0.429540168085227	0.2737077109011364	0.5	0.7413991905591345	0.36192523152264394	0.9252351928599145	-0.05067537191240501	0.5	0.9767002624606536	-0.03170286552907767	0.9248624482023996	106.0	0.9535152533809921	2681.0	0.9959502036137681	818.0
Senp1	4	2.763240490460108	2.5624956499266958	1.0	0.08076612489542803	2.5943971249541877	0.047559044174113656	-0.4121409368402959	0.5	0.6855414954286895	-0.4464339141152797	0.047295023964086885	-0.005466698931846564	0.5	0.9930853049378155	-0.00940658708835564	0.9248624482023996	107.0	0.9423779414956643	5094.0	0.9972654595587204	4718.0
Tmem208	4	2.7557962590242404	3.3723244380408888	1.0	0.09647256800502224	2.3930891170262614	-0.25373912998948145	-0.2827387645287289	0.25	0.5007086000590736	-0.7635165539888817	-1.7782465532106162	-1.601987254007191	0.0	0.012224191159935154	-5.435462483597965	0.9248624482023996	108.0	0.9119681609783415	7073.0	0.8688130809597039	11420.0
Cacna1a	4	2.7486412871691766	2.2294384055252543	0.75	0.21072734618263828	1.5869103186591729	0.031358125926743655	-0.4055471950168801	0.5	0.6896120704089475	-0.440147318490457	-0.06221489166173887	0.3643368269169811	0.25	0.5002286229218113	0.7644482717221818	0.9248624482023996	109.0	0.9445336340694245	5198.0	0.8778695459643954	5815.0
Tfap4	4	2.7442276862197694	2.866130174231123	1.0	0.0066693732681063845	6.740094014620808	-0.7516054454765747	-0.5011239507728746	0.25	0.5733354807688806	-0.6301299736993575	1.5497102062579624	1.4442176595355045	0.75	0.2402923217270896	1.4604596702955706	0.9024709473477858	110.0	0.9275118014597307	9524.0	0.8688130809597039	196.0
Ugcg	4	2.7438983989885988	1.9827727001461048	0.75	0.13882480321615476	2.0037196991212936	0.21144413582617527	-0.21421952044739334	0.5	0.787487489634136	-0.2946308274060163	0.39949000126750506	0.3090164984927475	0.75	0.20305422183786614	1.622965587348997	0.9248624482023996	111.0	0.9588336229145707	3969.0	0.8688130809597039	2557.0
