truth	pathology	severity	replicate	seed	n	b_plasma_auc	b_plasma_hedges_g	b_plasma_auc_ci_low	b_plasma_auc_ci_high	t_cell_auc	t_cell_hedges_g	b_plasma_residual_auc	t_cell_residual_auc	batch_guard_flag	coverage_flag	raw_pass	composition_adjusted_pass	guarded_clean_pass
synthetic_null	compartment_label_noise	0.25	68	46753	60	0.39222222222222225	-0.41441445690376494	0.25769256494460296	0.554705530537574	0.33111111111111113	-0.5683656292993987	0.5822222222222222	0.6722222222222223	False	False	False	False	False
synthetic_null	compartment_label_noise	0.25	69	46754	60	0.4388888888888889	-0.22943473987229684	0.2865513392857143	0.5918520578420468	0.5	-0.012625001067492531	0.6077777777777778	0.5122222222222222	False	False	False	False	False
synthetic_null	compartment_label_noise	0.25	70	46755	60	0.5588888888888889	0.13289652682196224	0.40674104560622915	0.6968503807773109	0.42	-0.28558216187320135	0.5555555555555556	0.5822222222222222	False	False	False	False	False
synthetic_null	compartment_label_noise	0.25	71	46756	60	0.5311111111111111	0.11894596707935418	0.3675393520747088	0.6779031440162273	0.4888888888888889	-0.03923070896499626	0.55	0.5277777777777778	False	False	False	False	False
synthetic_null	compartment_label_noise	0.25	72	46757	60	0.6066666666666667	0.40068319390812324	0.4570247338044891	0.7190114487157966	0.67	0.549975919881913	0.5911111111111111	0.6655555555555556	False	False	False	False	False
synthetic_null	compartment_label_noise	0.25	73	46758	60	0.5933333333333334	0.2596283510013855	0.42300714285714286	0.7332375754806928	0.4777777777777778	-0.0628787017228896	0.6011111111111112	0.5155555555555555	True	False	False	False	False
synthetic_null	compartment_label_noise	0.25	74	46759	60	0.36	-0.4877634685977897	0.22685693980966504	0.509473101082651	0.3977777777777778	-0.3103893819202056	0.6622222222222223	0.5955555555555555	False	False	False	False	False
synthetic_null	compartment_label_noise	0.25	75	46760	60	0.6233333333333333	0.4689491768580783	0.4814722222222222	0.753114571746385	0.5211111111111111	0.15424770290000786	0.6255555555555555	0.5188888888888888	False	False	False	False	False
synthetic_null	compartment_label_noise	0.25	76	46761	60	0.5644444444444444	0.24596479327357607	0.4052312077702703	0.693992079525413	0.47444444444444445	-0.10918395454732728	0.5433333333333333	0.53	True	False	False	False	False
synthetic_null	compartment_label_noise	0.25	77	46762	60	0.6344444444444445	0.3559529078886561	0.48142536475869807	0.7890451388888889	0.5344444444444445	0.06185854366869383	0.63	0.5555555555555556	False	False	False	False	False
synthetic_null	compartment_label_noise	0.25	78	46763	60	0.4677777777777778	-0.08437635859483487	0.324225701960077	0.617683307593755	0.46111111111111114	-0.1377979078238379	0.5433333333333333	0.5488888888888889	False	False	False	False	False
synthetic_null	compartment_label_noise	0.25	79	46764	60	0.4488888888888889	-0.24209761559592632	0.3069016201725906	0.5811759672619048	0.31777777777777777	-0.6221311294997446	0.5388888888888889	0.66	False	False	False	False	False
synthetic_null	compartment_label_noise	0.25	80	46765	60	0.4988888888888889	0.08964217420262753	0.33255001653439153	0.636228125	0.5288888888888889	0.09333186380470422	0.5033333333333333	0.54	True	False	False	False	False
synthetic_null	compartment_label_noise	0.25	81	46766	60	0.5988888888888889	0.3224459513670983	0.4405453347204267	0.7555970982142857	0.5566666666666666	0.23352194294714404	0.6033333333333334	0.5688888888888889	False	False	False	False	False
synthetic_null	compartment_label_noise	0.25	82	46767	60	0.5222222222222223	0.07296619732395325	0.36262513904338156	0.6420484842064375	0.5811111111111111	0.2648694401828216	0.5011111111111111	0.5788888888888889	True	False	False	False	False
synthetic_null	compartment_label_noise	0.25	83	46768	60	0.5044444444444445	0.07693882520992204	0.38431919642857143	0.6208991890632516	0.43222222222222223	-0.1600900866220551	0.5466666666666666	0.5722222222222222	False	False	False	False	False
synthetic_null	compartment_label_noise	0.25	84	46769	60	0.5377777777777778	0.12004566327342778	0.37820379464285714	0.6709300006060117	0.6366666666666667	0.41463780435647474	0.5522222222222222	0.6222222222222222	False	False	False	False	False
synthetic_null	compartment_label_noise	0.25	85	46770	60	0.5244444444444445	0.110027632914591	0.3779434974747475	0.6665122194595302	0.45444444444444443	-0.15229288313403905	0.5411111111111111	0.53	False	False	False	False	False
synthetic_null	compartment_label_noise	0.25	86	46771	60	0.5722222222222222	0.2015457338782513	0.44106776047460144	0.7246203703703704	0.5611111111111111	0.26828500504999303	0.5688888888888889	0.5711111111111111	False	False	False	False	False
synthetic_null	compartment_label_noise	0.25	87	46772	60	0.4311111111111111	-0.0941618469593645	0.2837578781512605	0.5801793981481482	0.4	-0.3083471261069072	0.6122222222222222	0.6377777777777778	False	False	False	False	False
synthetic_null	compartment_label_noise	0.25	88	46773	60	0.40444444444444444	-0.33244462033355093	0.2824171919416636	0.5706252100840337	0.5366666666666666	0.024207948014022103	0.6	0.5266666666666666	False	False	False	False	False
synthetic_null	compartment_label_noise	0.25	89	46774	60	0.37222222222222223	-0.5353292725448885	0.23889561690568886	0.49564379084967325	0.37777777777777777	-0.4797486659450386	0.6266666666666667	0.6077777777777778	True	False	False	False	False
synthetic_null	compartment_label_noise	0.5	0	46775	60	0.46444444444444444	-0.11277711797088787	0.3199714285714286	0.6062614290065081	0.4122222222222222	-0.2683425346321853	0.55	0.5911111111111111	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	1	46776	60	0.59	0.2816183890468936	0.43748600255953196	0.716485700552147	0.4922222222222222	-0.05457056102668697	0.5644444444444444	0.5066666666666667	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	2	46777	60	0.5455555555555556	0.16243586440146843	0.3664719086287713	0.7088435681965094	0.5577777777777778	0.1659427184193653	0.5411111111111111	0.5655555555555556	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	3	46778	60	0.5288888888888889	0.12218353505512107	0.3856108345622839	0.7008779551437243	0.4722222222222222	-0.2132766792999798	0.5222222222222223	0.5322222222222223	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	4	46779	60	0.4577777777777778	0.03313673051073522	0.30847433035714283	0.5947067901234568	0.5844444444444444	0.24288297316439744	0.5411111111111111	0.5455555555555556	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	5	46780	60	0.46	-0.18995411908884055	0.31233630216701685	0.5987506543217955	0.49666666666666665	-0.06066634141502381	0.5377777777777778	0.5055555555555555	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	6	46781	60	0.8133333333333334	1.1853507617376324	0.6831209150326798	0.9022246941045606	0.6622222222222223	0.6820199633250607	0.81	0.6955555555555556	False	False	True	True	True
synthetic_null	compartment_label_noise	0.5	7	46782	60	0.57	0.17805055674394887	0.46407200661586623	0.7118079695031517	0.5288888888888889	0.052721491705168454	0.5711111111111111	0.5377777777777778	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	8	46783	60	0.5655555555555556	0.17800137940219754	0.4247973805537766	0.6997085751387918	0.6188888888888889	0.3222961945203538	0.5666666666666667	0.6255555555555555	True	False	False	False	False
synthetic_null	compartment_label_noise	0.5	9	46784	60	0.4711111111111111	-0.05756649531182657	0.33581627911054995	0.6238994295634921	0.47555555555555556	-0.05283541289295351	0.5377777777777778	0.5544444444444444	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	10	46785	60	0.5388888888888889	0.1324137258131262	0.3994003909711146	0.6959654641654642	0.44333333333333336	-0.15940438609743995	0.5322222222222223	0.5666666666666667	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	11	46786	60	0.5744444444444444	0.2825463863395135	0.42075892857142855	0.7047898065476191	0.46444444444444444	-0.11743852901756102	0.5588888888888889	0.5488888888888889	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	12	46787	60	0.37777777777777777	-0.36532335887773626	0.24640992647058826	0.56724376259023	0.37666666666666665	-0.36048315768786116	0.5944444444444444	0.6033333333333334	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	13	46788	60	0.4666666666666667	-0.15557020579746703	0.2935446937569522	0.6083599198833574	0.4766666666666667	-0.0843419813514012	0.5433333333333333	0.5422222222222223	True	False	False	False	False
synthetic_null	compartment_label_noise	0.5	14	46789	60	0.46444444444444444	-0.005289952574962118	0.3135470982142857	0.615570707070707	0.5088888888888888	-0.05938212326119738	0.5166666666666667	0.5166666666666667	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	15	46790	60	0.5622222222222222	0.24080883464550054	0.4227139679008422	0.6957011160714287	0.42333333333333334	-0.27650033622368203	0.5577777777777778	0.5411111111111111	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	16	46791	60	0.3988888888888889	-0.3829236050517042	0.25569382647385985	0.5533298585730178	0.4222222222222222	-0.2770688962535248	0.5744444444444444	0.5655555555555556	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	17	46792	60	0.5088888888888888	-0.00962497340110457	0.36319097222222224	0.6484166163256061	0.49	-0.06442875986262026	0.5111111111111111	0.5066666666666667	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	18	46793	60	0.48	-0.06785436361227193	0.3379402281746032	0.6310393310393311	0.5188888888888888	0.0016098069022890996	0.5322222222222223	0.5033333333333333	True	False	False	False	False
synthetic_null	compartment_label_noise	0.5	19	46794	60	0.44666666666666666	-0.1666027439400292	0.2999724906993949	0.5818628919010062	0.4111111111111111	-0.3147289839140502	0.5322222222222223	0.5766666666666667	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	20	46795	60	0.37555555555555553	-0.3605253694706183	0.2253671672228402	0.5053058053058054	0.37555555555555553	-0.3711079039286012	0.6011111111111112	0.63	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	21	46796	60	0.4477777777777778	-0.18478710552938743	0.2918269230769231	0.6016986531986532	0.4411111111111111	-0.18530712585876852	0.5488888888888889	0.5755555555555556	True	False	False	False	False
synthetic_null	compartment_label_noise	0.5	22	46797	60	0.52	0.0373951453892129	0.38923804226918796	0.666295238095238	0.5788888888888889	0.24441605482625417	0.5111111111111111	0.5677777777777778	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	23	46798	60	0.5222222222222223	0.093485870921003	0.3665921085156347	0.6802269345238096	0.5433333333333333	0.1672614536343098	0.5666666666666667	0.5522222222222222	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	24	46799	60	0.37777777777777777	-0.41219985879443993	0.23667446308343604	0.5510587782587782	0.4166666666666667	-0.29139960646072915	0.6244444444444445	0.5988888888888889	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	25	46800	60	0.47333333333333333	-0.08825417602011856	0.33124957889718737	0.6085928809788654	0.5177777777777778	0.046931298379660036	0.5266666666666666	0.5144444444444445	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	26	46801	60	0.4666666666666667	-0.029215672630096088	0.32585237068965517	0.6355590277777777	0.49	0.03777334391636496	0.5277777777777778	0.5088888888888888	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	27	46802	60	0.40444444444444444	-0.3125993838500937	0.2768491596638656	0.5403315145502645	0.29444444444444445	-0.7872376854294183	0.6022222222222222	0.7311111111111112	True	False	False	False	False
synthetic_null	compartment_label_noise	0.5	28	46803	60	0.49444444444444446	-0.009528610672583773	0.37132620060251637	0.6347800925925926	0.4577777777777778	-0.1690647887759581	0.5122222222222222	0.5833333333333334	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	29	46804	60	0.5022222222222222	0.017741776607431634	0.35046780731523375	0.6576288468668892	0.5155555555555555	0.10705094305511471	0.5166666666666667	0.5166666666666667	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	30	46805	60	0.6166666666666667	0.39221162965023776	0.4535725433313748	0.7613856983950421	0.6266666666666667	0.40426479884204236	0.6166666666666667	0.6188888888888889	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	31	46806	60	0.46	-0.1392127551464513	0.32243279569892475	0.5984928696181941	0.4477777777777778	-0.16797674959345113	0.5044444444444445	0.5455555555555556	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	32	46807	60	0.6677777777777778	0.6507302316073247	0.5070215976581123	0.8148032163713651	0.7188888888888889	0.7385524663510716	0.6688888888888889	0.7155555555555555	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	33	46808	60	0.4388888888888889	-0.20933237878620523	0.30802712912087915	0.5896780244510361	0.5633333333333334	0.17585818594325733	0.5477777777777778	0.5666666666666667	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	34	46809	60	0.5211111111111111	0.007759397479088347	0.3853196259733037	0.6730368510216489	0.4666666666666667	-0.02230941175893525	0.5244444444444445	0.5511111111111111	True	False	False	False	False
synthetic_null	compartment_label_noise	0.5	35	46810	60	0.4533333333333333	-0.18443477821970236	0.29534992458521875	0.588731283108339	0.5	-0.022042176253506025	0.5488888888888889	0.5077777777777778	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	36	46811	60	0.5577777777777778	0.16523118956482347	0.41517791381072633	0.6879081386725993	0.5766666666666667	0.22739717724402672	0.5444444444444444	0.5777777777777777	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	37	46812	60	0.5788888888888889	0.23469173224926396	0.4184659090909091	0.7243861607142856	0.5833333333333334	0.31110012264178283	0.5722222222222222	0.58	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	38	46813	60	0.5566666666666666	0.2180837637717252	0.4006362165799301	0.6917891889446541	0.5411111111111111	0.13808203618226714	0.5644444444444444	0.5666666666666667	True	False	False	False	False
synthetic_null	compartment_label_noise	0.5	39	46814	60	0.42333333333333334	-0.2996754503519934	0.23881936030112824	0.578448275862069	0.36777777777777776	-0.39420645178318986	0.6122222222222222	0.6466666666666666	True	False	False	False	False
synthetic_null	compartment_label_noise	0.5	40	46815	60	0.49666666666666665	-0.06005020078047093	0.3380141459338934	0.6385150166852058	0.5344444444444445	0.11555647158368518	0.5044444444444445	0.5511111111111111	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	41	46816	60	0.43	-0.2931360314790027	0.29240104228618036	0.5726024553571429	0.5133333333333333	-0.0024563615906801387	0.5555555555555556	0.51	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	42	46817	60	0.5822222222222222	0.2915990573314806	0.468597992081448	0.7217171717171718	0.6388888888888888	0.4949137616507088	0.5911111111111111	0.64	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	43	46818	60	0.5333333333333333	0.13483327029763753	0.3862474025974026	0.6948653198653199	0.53	0.06821066675250749	0.5711111111111111	0.5544444444444444	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	44	46819	60	0.39	-0.36231039581770413	0.229756463579993	0.5294200171651152	0.45222222222222225	-0.17528524294024025	0.5833333333333334	0.5633333333333334	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	45	46820	60	0.5455555555555556	0.06195698190087889	0.42066886252518043	0.6790404040404041	0.5233333333333333	0.07648924578074685	0.54	0.5444444444444444	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	46	46821	60	0.5855555555555556	0.23865287839555052	0.4372527356902357	0.7311308446455506	0.5855555555555556	0.2575629338340503	0.57	0.5822222222222222	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	47	46822	60	0.5322222222222223	-0.05206427451984314	0.3950285163078023	0.6870502232142858	0.5333333333333333	0.15059297080073744	0.5455555555555556	0.5344444444444445	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	48	46823	60	0.47444444444444445	-0.054449170548607345	0.32663692480359147	0.6174082313681869	0.45555555555555555	-0.1822540734884206	0.5177777777777778	0.5488888888888889	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	49	46824	60	0.54	0.11995990192083544	0.3879876193650758	0.6975278831638329	0.5422222222222223	0.08525027868907331	0.54	0.5844444444444444	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	50	46825	60	0.5377777777777778	0.16067818849258025	0.3903900129282482	0.666489955357143	0.5677777777777778	0.25006872512640144	0.5166666666666667	0.5422222222222223	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	51	46826	60	0.54	0.19022964200232323	0.38994221285172587	0.681960033521409	0.6388888888888888	0.5047457061789078	0.5533333333333333	0.64	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	52	46827	60	0.43444444444444447	-0.06778241517144287	0.27024356617647055	0.5767236842105263	0.49666666666666665	-0.01482334592370574	0.5722222222222222	0.5122222222222222	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	53	46828	60	0.6077777777777778	0.30760804046571105	0.4395557972911078	0.7444427590701229	0.44	-0.22886459944841528	0.6	0.5522222222222222	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	54	46829	60	0.4711111111111111	-0.1350932905780028	0.2956786372258859	0.6275125330687831	0.5611111111111111	0.11631666432462563	0.5322222222222223	0.5833333333333334	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	55	46830	60	0.4677777777777778	-0.08690769764893515	0.32572175308874945	0.6012390619206527	0.47444444444444445	-0.11550562749322917	0.5044444444444445	0.51	True	False	False	False	False
synthetic_null	compartment_label_noise	0.5	56	46831	60	0.3977777777777778	-0.3296372336421635	0.28337036910457963	0.5661428571428573	0.44	-0.08774639064976252	0.5977777777777777	0.5644444444444444	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	57	46832	60	0.43444444444444447	-0.22840206598761698	0.296227731092437	0.5870716765873015	0.49333333333333335	-0.06645190949140074	0.56	0.5077777777777778	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	58	46833	60	0.45555555555555555	-0.11119190987597506	0.33043154761904764	0.6087817365347956	0.4288888888888889	-0.24280007665042638	0.5211111111111111	0.5322222222222223	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	59	46834	60	0.5133333333333333	0.08663340979080468	0.37149270482603813	0.6869469696969697	0.5755555555555556	0.22976230234562042	0.5388888888888889	0.5855555555555556	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	60	46835	60	0.48333333333333334	-0.05551349235538415	0.33364892230930837	0.6441477196885429	0.5433333333333333	-0.006646585065492937	0.5122222222222222	0.5355555555555556	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	61	46836	60	0.6022222222222222	0.2338505661442128	0.4657337967273844	0.7360605882604239	0.5511111111111111	0.15527191747952107	0.59	0.5433333333333333	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	62	46837	60	0.5233333333333333	0.0786560507647672	0.38038610648332233	0.6541376688512105	0.5122222222222222	0.14289993869784662	0.5133333333333333	0.5022222222222222	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	63	46838	60	0.4633333333333333	-0.13762571359213435	0.30832303382359	0.5982193358112475	0.45	-0.13267933387882708	0.5211111111111111	0.5222222222222223	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	64	46839	60	0.3711111111111111	-0.364758977742391	0.23993301601997252	0.5155820467721973	0.44	-0.15841688473045754	0.6577777777777778	0.5977777777777777	True	False	False	False	False
synthetic_null	compartment_label_noise	0.5	65	46840	60	0.5266666666666666	-0.034178130759537205	0.37237524580883524	0.6741204929938484	0.4955555555555556	-0.10864922735275671	0.5244444444444445	0.5166666666666667	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	66	46841	60	0.45555555555555555	-0.26867538709532673	0.3029853431917817	0.5982088213833371	0.5577777777777778	0.1358539377774889	0.5388888888888889	0.5555555555555556	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	67	46842	60	0.6244444444444445	0.445750831983969	0.4737077926090718	0.7498863308651963	0.5711111111111111	0.31187886936475134	0.6188888888888889	0.57	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	68	46843	60	0.61	0.31301941067907346	0.4615962180200222	0.7548740912521851	0.6111111111111112	0.4498845532670299	0.6022222222222222	0.6266666666666667	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	69	46844	60	0.5455555555555556	0.19765597695255196	0.3969579780002472	0.688645087974232	0.5255555555555556	0.09390580874658311	0.5388888888888889	0.5566666666666666	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	70	46845	60	0.3377777777777778	-0.5432341333865272	0.1963238095238095	0.45987277927856357	0.51	0.012103214732180024	0.6288888888888889	0.5422222222222223	True	False	False	False	False
synthetic_null	compartment_label_noise	0.5	71	46846	60	0.37666666666666665	-0.40802661506772225	0.254380959114415	0.5171300551470589	0.4677777777777778	-0.144518831433843	0.5977777777777777	0.53	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	72	46847	60	0.4088888888888889	-0.2226140057328677	0.2741860797711743	0.5668671890335667	0.4166666666666667	-0.2939917503042346	0.5966666666666667	0.5611111111111111	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	73	46848	60	0.39	-0.3947051948286103	0.2407906681190995	0.5474785952645798	0.31666666666666665	-0.6622913076877478	0.5933333333333334	0.6511111111111111	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	74	46849	60	0.54	0.14271609821968131	0.3692296367507386	0.6932144652732889	0.5577777777777778	0.1654962559881817	0.5322222222222223	0.56	True	False	False	False	False
synthetic_null	compartment_label_noise	0.5	75	46850	60	0.5011111111111111	0.11924296612544216	0.33956429588170167	0.6808112599206348	0.40444444444444444	-0.35928273862930626	0.5355555555555556	0.5511111111111111	True	False	False	False	False
synthetic_null	compartment_label_noise	0.5	76	46851	60	0.5622222222222222	0.10006635467845328	0.410196035543404	0.714198557940508	0.4922222222222222	-0.06118998947921576	0.5877777777777777	0.5055555555555555	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	77	46852	60	0.5066666666666667	-0.06880110185174892	0.3758682058682059	0.6611222658920028	0.47	-0.08653530834920861	0.5088888888888888	0.5255555555555556	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	78	46853	60	0.52	0.13601979461384284	0.40163888888888893	0.6522601250601251	0.4711111111111111	-0.07130290337999524	0.5277777777777778	0.5377777777777778	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	79	46854	60	0.45666666666666667	-0.16156412983388227	0.33805852752014437	0.617720168067227	0.3288888888888889	-0.6293782107594995	0.5111111111111111	0.67	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	80	46855	60	0.6777777777777778	0.6481451824804714	0.5366970486111111	0.8227662236004839	0.6111111111111112	0.37597011698894744	0.7	0.6311111111111111	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	81	46856	60	0.3977777777777778	-0.26218762543109764	0.2535826200922836	0.5095812994100588	0.4033333333333333	-0.2584116918249285	0.5877777777777777	0.5622222222222222	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	82	46857	60	0.49	0.048265738865720484	0.3468693237196526	0.6263639047751025	0.5366666666666666	0.0763291546194077	0.5222222222222223	0.5111111111111111	True	False	False	False	False
synthetic_null	compartment_label_noise	0.5	83	46858	60	0.5166666666666667	0.12056391115564333	0.3799722222222222	0.6720295048797307	0.46111111111111114	-0.04303594300505579	0.5244444444444445	0.5322222222222223	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	84	46859	60	0.4677777777777778	-0.07138242729168189	0.3088827160493827	0.613425687916177	0.4888888888888889	0.039575707036726776	0.5155555555555555	0.5144444444444445	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	85	46860	60	0.5588888888888889	0.20652725180301684	0.41540025954764553	0.7069679739764879	0.5888888888888889	0.34165633888571595	0.5144444444444445	0.5988888888888889	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	86	46861	60	0.5588888888888889	0.16109760201704654	0.4058222567873303	0.6999916979709343	0.58	0.2966654720397227	0.5711111111111111	0.5822222222222222	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	87	46862	60	0.47444444444444445	-0.1136562469503917	0.31695721014183187	0.6297700396825396	0.46555555555555556	-0.09308918094690452	0.5311111111111111	0.54	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	88	46863	60	0.49	-0.042078456865372045	0.34474060457516337	0.6496575892857143	0.5155555555555555	0.12643166349632395	0.5388888888888889	0.5055555555555555	False	False	False	False	False
synthetic_null	compartment_label_noise	0.5	89	46864	60	0.5588888888888889	0.13229241256228938	0.43150690839616035	0.7286481900452488	0.4166666666666667	-0.343758550584186	0.5122222222222222	0.5977777777777777	False	False	False	False	False
synthetic_null	compartment_label_noise	0.75	0	46865	60	0.4288888888888889	-0.2172320018440591	0.29278125	0.5575030319181807	0.4166666666666667	-0.27652107422497946	0.5488888888888889	0.5844444444444444	False	False	False	False	False
synthetic_null	compartment_label_noise	0.75	1	46866	60	0.46	-0.0889393010789271	0.32549747474747476	0.6130440228174604	0.4066666666666667	-0.25410514657052563	0.5388888888888889	0.59	False	False	False	False	False
synthetic_null	compartment_label_noise	0.75	2	46867	60	0.4633333333333333	-0.14633524058190578	0.3088042127908856	0.5973581757508343	0.48	-0.07425268498882431	0.5222222222222223	0.5055555555555555	False	False	False	False	False
synthetic_null	compartment_label_noise	0.75	3	46868	60	0.47888888888888886	-0.012390493073016746	0.30999410774410774	0.6367935267857143	0.3788888888888889	-0.34787835963889996	0.5211111111111111	0.6111111111111112	False	False	False	False	False
synthetic_null	compartment_label_noise	0.75	4	46869	60	0.4444444444444444	-0.23343340479467556	0.28677455357142856	0.5807495679723503	0.5177777777777778	0.0056821104814276085	0.55	0.5033333333333333	True	False	False	False	False
synthetic_null	compartment_label_noise	0.75	5	46870	60	0.4533333333333333	-0.18994078893237756	0.31976635093987704	0.6069977375565612	0.44666666666666666	-0.2233572655801075	0.55	0.5466666666666666	False	False	False	False	False
synthetic_null	compartment_label_noise	0.75	6	46871	60	0.5755555555555556	0.2819148706193292	0.4015350947977912	0.7122222222222222	0.5933333333333334	0.28727445989101835	0.59	0.6088888888888889	False	False	False	False	False
synthetic_null	compartment_label_noise	0.75	7	46872	60	0.5111111111111111	0.07892289301394396	0.3519636752136752	0.6743120555914673	0.46	-0.0936405627756123	0.5144444444444445	0.5333333333333333	False	False	False	False	False
synthetic_null	compartment_label_noise	0.75	8	46873	60	0.4211111111111111	-0.18018635795519972	0.28775797182054136	0.5607063403781981	0.38666666666666666	-0.341113104335524	0.5411111111111111	0.5022222222222222	False	False	False	False	False
synthetic_null	compartment_label_noise	0.75	9	46874	60	0.35777777777777775	-0.3911043653478963	0.22431955229361705	0.5030587217652436	0.38222222222222224	-0.40948652825876547	0.6355555555555555	0.6255555555555555	False	False	False	False	False
synthetic_null	compartment_label_noise	0.75	10	46875	60	0.49666666666666665	-0.0009529173440527958	0.34031808035714284	0.6534319428123776	0.46111111111111114	-0.11145898066661848	0.5011111111111111	0.5311111111111111	True	False	False	False	False
synthetic_null	compartment_label_noise	0.75	11	46876	60	0.44222222222222224	-0.15638587746511037	0.2842477375565611	0.6156521577380952	0.42777777777777776	-0.20209023743512178	0.5466666666666666	0.5655555555555556	False	False	False	False	False
synthetic_null	compartment_label_noise	0.75	12	46877	60	0.37222222222222223	-0.47045448818517166	0.23519956350838706	0.5117103241037242	0.33444444444444443	-0.6365382087128333	0.65	0.6788888888888889	False	False	False	False	False
synthetic_null	compartment_label_noise	0.75	13	46878	60	0.4855555555555556	-0.02906041433959064	0.3194333725029377	0.6458875000000001	0.5166666666666667	0.05835461277042697	0.5377777777777778	0.5033333333333333	False	False	False	False	False
synthetic_null	compartment_label_noise	0.75	14	46879	60	0.4722222222222222	-0.15679588136106154	0.33927619047619045	0.6206049006140918	0.5033333333333333	-0.03639848149716988	0.5366666666666666	0.5077777777777778	False	False	False	False	False
synthetic_null	compartment_label_noise	0.75	15	46880	60	0.6411111111111111	0.5505343182295931	0.4897636160714286	0.7939118303571429	0.5744444444444444	0.31648037359241477	0.6522222222222223	0.6211111111111111	False	False	False	False	False
synthetic_null	compartment_label_noise	0.75	16	46881	60	0.4766666666666667	-0.02198052152528235	0.33020361990950226	0.6253759519123814	0.4255555555555556	-0.19738306780693413	0.5077777777777778	0.5522222222222222	False	False	False	False	False
