n_requested	molecular_progression_hr	post_switch_progression_hr	switch_mechanism	estimand	n_simulated_cohorts	n_valid_fits	valid_fit_rate	significant_count	significant_probability	significant_probability_ci_low	significant_probability_ci_high	positive_call_probability	negative_call_probability	median_score_z	median_one_step_log_hr	median_events	median_switches	seed
180	1.7	1.5	none	censor_at_switch	400	400	1.0	316	0.79	0.7474205944599498	0.8270622748261584	0.79	0.0	2.8431896159647545	0.41255025261406253	48.0	0.0	54107
180	1.7	1.5	independent	treatment_policy	400	400	1.0	318	0.795	0.7527205845205713	0.8316671618221938	0.795	0.0	2.6909365783759513	0.3961714675884914	51.0	34.0	54107
180	1.7	1.5	independent	censor_at_switch	400	400	1.0	298	0.745	0.7000956766555838	0.785243299120611	0.745	0.0	2.6117992684777294	0.39745548318016644	42.0	34.0	54107
180	1.7	1.5	score_dependent	treatment_policy	400	400	1.0	341	0.8525	0.8143999058527144	0.8838939266416067	0.8525	0.0	3.038239151065598	0.4292977693579102	51.0	32.0	54107
180	1.7	1.5	score_dependent	censor_at_switch	400	400	1.0	253	0.6325	0.5842006805216781	0.6782785614797332	0.6325	0.0	2.3854395101774237	0.3864410894815073	40.0	32.0	54107
180	1.7	1.5	progression_risk_dependent	treatment_policy	400	400	1.0	327	0.8175	0.7766870404912806	0.8522726526064411	0.8175	0.0	2.7195258352524405	0.38915225152679433	51.0	32.0	54107
180	1.7	1.5	progression_risk_dependent	censor_at_switch	400	400	1.0	302	0.755	0.710557459419624	0.7945912704698848	0.755	0.0	2.590805876801949	0.4206489366258339	40.0	32.0	54107
180	1.7	1.5	joint_score_progression_risk	treatment_policy	400	400	1.0	346	0.865	0.8280190157519688	0.8950370093839947	0.865	0.0	3.0434128033902788	0.42820638840334035	52.0	33.0	54107
180	1.7	1.5	joint_score_progression_risk	censor_at_switch	400	400	1.0	161	0.4025	0.3555891011441365	0.4512657962510514	0.4	0.0025	1.7084532100484866	0.2931155256258923	36.0	33.0	54107
320	1.0	0.5	none	treatment_policy	400	400	1.0	22	0.055	0.03659849414955068	0.08186744780797323	0.025	0.03	-0.022006222179385766	-0.0022748744419526725	87.0	0.0	54107
320	1.0	0.5	none	censor_at_switch	400	400	1.0	22	0.055	0.03659849414955068	0.08186744780797323	0.025	0.03	-0.022006222179385766	-0.0022748744419526725	87.0	0.0	54107
320	1.0	0.5	independent	treatment_policy	400	400	1.0	22	0.055	0.03659849414955068	0.08186744780797323	0.0275	0.0275	-0.03745721555929765	-0.0040440526278109025	81.0	61.0	54107
320	1.0	0.5	independent	censor_at_switch	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.025	0.025	-0.04387419876287652	-0.0050903033404388585	75.0	61.0	54107
320	1.0	0.5	score_dependent	treatment_policy	400	400	1.0	37	0.0925	0.06785393449857381	0.12489858538387784	0.0025	0.09	-0.44795261984789336	-0.05008921372278034	81.0	61.0	54107
320	1.0	0.5	score_dependent	censor_at_switch	400	400	1.0	24	0.06	0.040647970113724695	0.0877228489004562	0.03	0.03	-0.048334462899998765	-0.006027599975892927	76.0	61.0	54107
320	1.0	0.5	progression_risk_dependent	treatment_policy	400	400	1.0	25	0.0625	0.04268914141220244	0.09063411613030699	0.025	0.0375	-0.016092358793560916	-0.001839622510668604	79.5	57.0	54107
320	1.0	0.5	progression_risk_dependent	censor_at_switch	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.025	0.025	0.002181973065355071	0.00027712677584041545	71.0	57.0	54107
320	1.0	0.5	joint_score_progression_risk	treatment_policy	400	400	1.0	39	0.0975	0.07214511778538757	0.1305122791537211	0.0	0.0975	-0.6597802975701939	-0.07378302764169263	79.0	61.0	54107
320	1.0	0.5	joint_score_progression_risk	censor_at_switch	400	400	1.0	49	0.1225	0.09391315520467675	0.1582686270177171	0.0025	0.12	-0.8230636556258677	-0.09880643308850015	69.0	61.0	54107
320	1.0	1.0	none	treatment_policy	400	400	1.0	23	0.0575	0.038617542757733075	0.08480083772811935	0.03	0.0275	-0.0570216897536584	-0.006105034589450329	86.0	0.0	54107
320	1.0	1.0	none	censor_at_switch	400	400	1.0	23	0.0575	0.038617542757733075	0.08480083772811935	0.03	0.0275	-0.0570216897536584	-0.006105034589450329	86.0	0.0	54107
320	1.0	1.0	independent	treatment_policy	400	400	1.0	26	0.065	0.04474048189620036	0.09353521417463759	0.0325	0.0325	0.022364855541319457	0.002467876017348057	87.0	61.0	54107
320	1.0	1.0	independent	censor_at_switch	400	400	1.0	26	0.065	0.04474048189620036	0.09353521417463759	0.0275	0.0375	-0.034380911311252794	-0.0037820012858669726	76.0	61.0	54107
320	1.0	1.0	score_dependent	treatment_policy	400	400	1.0	21	0.0525	0.034591528357920405	0.07892197507127496	0.025	0.0275	0.027659147932080144	0.0029984770198530986	86.0	61.0	54107
320	1.0	1.0	score_dependent	censor_at_switch	400	400	1.0	16	0.04	0.024769063069711758	0.06398224771784103	0.02	0.02	0.04408987771778078	0.005005539871343891	75.0	61.0	54107
320	1.0	1.0	progression_risk_dependent	treatment_policy	400	400	1.0	17	0.0425	0.026701694991131116	0.06700205432475019	0.015	0.0275	0.02694583885649421	0.002780815646225286	86.0	56.0	54107
320	1.0	1.0	progression_risk_dependent	censor_at_switch	400	400	1.0	19	0.0475	0.030617076962711882	0.07299154940982647	0.0225	0.025	0.010581172915728083	0.0012713964112107967	70.0	56.0	54107
320	1.0	1.0	joint_score_progression_risk	treatment_policy	400	400	1.0	15	0.0375	0.022855029814710867	0.060943842444513396	0.015	0.0225	0.055633767741095505	0.005966712955299935	86.0	61.0	54107
320	1.0	1.0	joint_score_progression_risk	censor_at_switch	400	400	1.0	56	0.14	0.10940962137459034	0.1774392305461032	0.0075	0.1325	-0.7722359213366294	-0.09312171893250135	69.0	61.0	54107
320	1.0	1.5	none	treatment_policy	400	400	1.0	22	0.055	0.03659849414955068	0.08186744780797323	0.015	0.04	-0.09522335929151846	-0.01028790887686673	87.0	0.0	54107
320	1.0	1.5	none	censor_at_switch	400	400	1.0	22	0.055	0.03659849414955068	0.08186744780797323	0.015	0.04	-0.09522335929151846	-0.01028790887686673	87.0	0.0	54107
320	1.0	1.5	independent	treatment_policy	400	400	1.0	18	0.045	0.028651458653886006	0.07000472919032381	0.0225	0.0225	-0.08747417824324077	-0.008924891577271644	90.0	60.0	54107
320	1.0	1.5	independent	censor_at_switch	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.0175	0.0325	-0.13525648792622286	-0.01529489294456592	75.5	60.0	54107
320	1.0	1.5	score_dependent	treatment_policy	400	400	1.0	29	0.0725	0.05095051840227673	0.10218249325354675	0.0575	0.015	0.30029765141498704	0.03159077149812205	91.0	61.0	54107
320	1.0	1.5	score_dependent	censor_at_switch	400	400	1.0	24	0.06	0.040647970113724695	0.0877228489004562	0.03	0.03	0.002344318155447355	0.0002903601256526956	76.0	61.0	54107
320	1.0	1.5	progression_risk_dependent	treatment_policy	400	400	1.0	16	0.04	0.024769063069711758	0.06398224771784103	0.0275	0.0125	0.031245541062612174	0.003126185800555881	91.0	57.0	54107
320	1.0	1.5	progression_risk_dependent	censor_at_switch	400	400	1.0	17	0.0425	0.026701694991131116	0.06700205432475019	0.0275	0.015	0.04594645232102886	0.005417179728105739	70.0	57.0	54107
320	1.0	1.5	joint_score_progression_risk	treatment_policy	400	400	1.0	31	0.0775	0.05513293467684451	0.10790495403563602	0.075	0.0025	0.4355900678060308	0.044601071619801314	92.0	61.0	54107
320	1.0	1.5	joint_score_progression_risk	censor_at_switch	400	400	1.0	42	0.105	0.07862372743733602	0.1388909850867582	0.0025	0.1025	-0.7968404455696543	-0.10073890303509339	69.0	61.0	54107
320	1.7	0.5	none	treatment_policy	400	400	1.0	388	0.97	0.9483014642909042	0.9827569790348569	0.97	0.0	3.6683780582354943	0.4042075354829312	86.0	0.0	54107
320	1.7	0.5	none	censor_at_switch	400	400	1.0	388	0.97	0.9483014642909042	0.9827569790348569	0.97	0.0	3.6683780582354943	0.4042075354829312	86.0	0.0	54107
320	1.7	0.5	independent	treatment_policy	400	400	1.0	382	0.955	0.9299952708096761	0.971348541346114	0.955	0.0	3.533521747333526	0.40139522185654886	82.0	60.0	54107
320	1.7	0.5	independent	censor_at_switch	400	400	1.0	373	0.9325	0.9035733345645931	0.9531985308362403	0.9325	0.0	3.415597568495757	0.40435693213017565	77.0	60.0	54107
320	1.7	0.5	score_dependent	treatment_policy	400	400	1.0	334	0.835	0.7954717951637494	0.8681549676322718	0.835	0.0	2.9723306161384313	0.33112345260486087	82.0	58.0	54107
320	1.7	0.5	score_dependent	censor_at_switch	400	400	1.0	339	0.8475	0.8089761434535727	0.8794128119840912	0.8475	0.0	3.0859588777501754	0.3791301889803905	74.0	58.0	54107
320	1.7	0.5	progression_risk_dependent	treatment_policy	400	400	1.0	390	0.975	0.9545984121283544	0.986364908254064	0.975	0.0	3.601897474950916	0.40582045692696445	80.0	56.0	54107
320	1.7	0.5	progression_risk_dependent	censor_at_switch	400	400	1.0	381	0.9525	0.9270084505901734	0.9693829230372881	0.9525	0.0	3.379061063721897	0.4065182673546407	71.0	56.0	54107
320	1.7	0.5	joint_score_progression_risk	treatment_policy	400	400	1.0	336	0.84	0.8008643954521164	0.8726672444005619	0.84	0.0	3.0013887902394476	0.34029788318489806	79.0	58.0	54107
320	1.7	0.5	joint_score_progression_risk	censor_at_switch	400	400	1.0	276	0.69	0.643049046352087	0.7333362818008802	0.69	0.0	2.434929278485031	0.30984356453046774	66.0	58.0	54107
320	1.7	1.0	none	treatment_policy	400	400	1.0	389	0.9725	0.9514345181143852	0.9845763637397046	0.9725	0.0	3.633524135724091	0.39707325974788377	86.0	0.0	54107
320	1.7	1.0	none	censor_at_switch	400	400	1.0	389	0.9725	0.9514345181143852	0.9845763637397046	0.9725	0.0	3.633524135724091	0.39707325974788377	86.0	0.0	54107
320	1.7	1.0	independent	treatment_policy	400	400	1.0	379	0.9475	0.921078024928725	0.9654084716420795	0.9475	0.0	3.6313290029089726	0.3947652789667121	86.0	61.0	54107
320	1.7	1.0	independent	censor_at_switch	400	400	1.0	368	0.92	0.8892454231693245	0.9427642495898665	0.92	0.0	3.433178020636422	0.3967681662543586	76.0	61.0	54107
320	1.7	1.0	score_dependent	treatment_policy	400	400	1.0	380	0.95	0.9240363649362803	0.9674025701628527	0.95	0.0	3.59482079265886	0.3914326335898022	87.0	58.0	54107
320	1.7	1.0	score_dependent	censor_at_switch	400	400	1.0	348	0.87	0.8334921544792615	0.8994687477133592	0.87	0.0	3.0715734785627227	0.37230877254004646	72.0	58.0	54107
320	1.7	1.0	progression_risk_dependent	treatment_policy	400	400	1.0	379	0.9475	0.921078024928725	0.9654084716420795	0.9475	0.0	3.6712332475880785	0.4005980664596931	86.0	57.0	54107
320	1.7	1.0	progression_risk_dependent	censor_at_switch	400	400	1.0	370	0.925	0.8949522937386957	0.9469622560771523	0.925	0.0	3.43092482709057	0.41421818030056734	71.0	57.0	54107
320	1.7	1.0	joint_score_progression_risk	treatment_policy	400	400	1.0	378	0.945	0.9181325521920267	0.9634015058504493	0.945	0.0	3.7285258481216355	0.4054966729123729	87.0	58.0	54107
320	1.7	1.0	joint_score_progression_risk	censor_at_switch	400	400	1.0	262	0.655	0.6071390167491942	0.6999121720071738	0.655	0.0	2.3714456364804755	0.3050146117667108	65.0	58.0	54107
320	1.7	1.5	none	treatment_policy	400	400	1.0	378	0.945	0.9181325521920267	0.9634015058504493	0.945	0.0	3.756364356641222	0.4119261627314713	87.0	0.0	54107
320	1.7	1.5	none	censor_at_switch	400	400	1.0	378	0.945	0.9181325521920267	0.9634015058504493	0.945	0.0	3.756364356641222	0.4119261627314713	87.0	0.0	54107
320	1.7	1.5	independent	treatment_policy	400	400	1.0	390	0.975	0.9545984121283544	0.986364908254064	0.975	0.0	3.7168056111303756	0.3927607104056873	90.0	61.0	54107
320	1.7	1.5	independent	censor_at_switch	400	400	1.0	380	0.95	0.9240363649362803	0.9674025701628527	0.95	0.0	3.4560029358470175	0.40969499229324025	76.0	61.0	54107
320	1.7	1.5	score_dependent	treatment_policy	400	400	1.0	391	0.9775	0.9577973424412419	0.988118416469505	0.9775	0.0	3.9544583011695127	0.41446922597853975	91.0	58.0	54107
320	1.7	1.5	score_dependent	censor_at_switch	400	400	1.0	353	0.8825	0.8472450357843669	0.9104780590498961	0.8825	0.0	3.0720184897864105	0.38101374751151795	73.0	58.0	54107
320	1.7	1.5	progression_risk_dependent	treatment_policy	400	400	1.0	380	0.95	0.9240363649362803	0.9674025701628527	0.95	0.0	3.620172491092811	0.3913991784234347	90.0	56.0	54107
320	1.7	1.5	progression_risk_dependent	censor_at_switch	400	400	1.0	369	0.9225	0.892095045964364	0.9448670653231555	0.9225	0.0	3.373950850283481	0.40856857120270235	71.0	56.0	54107
320	1.7	1.5	joint_score_progression_risk	treatment_policy	400	400	1.0	392	0.98	0.96103658423074	0.9898316132083353	0.98	0.0	3.9433536662431745	0.41880594102855295	92.0	58.0	54107
320	1.7	1.5	joint_score_progression_risk	censor_at_switch	400	400	1.0	242	0.605	0.5563126557323714	0.6516897624574263	0.605	0.0	2.2163853384397485	0.2885946839446223	65.0	58.0	54107
