pathway	perturbation	cell_type	gene	log2fc	p	fdr
IFNG	IFNGR1	MCF7	GBP2	-1.07290819274253	1.08358413140889e-10	8.018522572425786e-09
IFNG	IFNGR1	MCF7	CIITA	-1.71907360132673	2.2573897328410202e-23	5.011405206907065e-21
IFNG	IFNGR1	MCF7	B2M	-1.3731838890015	1.5280424061668898e-70	1.526514363760723e-67
IFNG	IFNGR1	MCF7	TAP1	-1.65835461023642	1.56305167407858e-71	1.7845584256051445e-68
IFNG	IFNGR1	MCF7	CD74	-1.69772135354274	8.55172769655375e-21	1.6272716131156562e-18
IFNG	IFNGR1	MCF7	CTSS		3.30403052391905e-05	0.0008601241676599689
IFNG	IFNGR1	MCF7	CXCL10		0.668341289321433	0.8760922382351293
IFNG	IFNGR1	MCF7	CD44	0.388957161845302	0.0038303228658304	0.04521704629795651
IFNG	IFNGR1	MCF7	IFI30		2.52800410362199e-05	0.0006872043808213246
IFNG	IFNGR1	MCF7	CTSB	-0.0959129734437625	0.421887208829422	0.7363169711480694
IFNG	IFNGR1	MCF7	CTSL	0.0429876656569603	0.219735525131157	0.5455710409135087
IFNG	IFNGR1	MCF7	CTSD	-0.163058281979922	0.0002519143139551	0.004851323366576287
IFNG	IFNGR1	MCF7	LAMP2	0.169792005950445	0.0623979862494195	0.288264105617742
IFNG	IFNGR1	MCF7	LAMP1	0.0761623755968261	0.909967489559705	0.9745738634527502
IFNG	IFNGR2	A549	STAT1	-0.921158747739367	2.10117521486389e-179	4.07575462303223e-176
IFNG	IFNGR2	A549	GBP1	-1.82664190890208	3.99529668393562e-72	9.999840958276282e-70
IFNG	IFNGR2	A549	IRF1	-1.68410801998406	1.21318264703148e-177	1.8826168316634504e-174
IFNG	IFNGR2	A549	NLRC5	-1.29823510770417	2.05669540188333e-100	1.0638599748808506e-97
IFNG	IFNGR2	A549	TAP2	-1.41512126413449	1.16474402085504e-72	3.012416285938085e-70
IFNG	IFNGR2	A549	GBP2	-1.88704723936143	3.57154254391955e-21	1.4585051893827256e-19
IFNG	IFNGR2	A549	CIITA	-1.83413874077919	1.88371548387824e-113	1.2179790366176053e-110
IFNG	IFNGR2	A549	B2M	-1.62009102643655	1.97555472503514e-61	3.6496021694161076e-59
IFNG	IFNGR2	A549	TAP1	-1.72673842999847	9.80762561887791e-67	2.056685599374965e-64
IFNG	IFNGR2	A549	CD74	-1.80477769965081	2.2961227982431897e-49	2.9205929166506406e-47
IFNG	IFNGR2	A549	CTSS	-1.84168413546609	1.32092224770627e-63	2.6971146631455132e-61
IFNG	IFNGR2	A549	CXCL10		0.0070982821471409	0.023566782704178967
IFNG	IFNGR2	A549	IFI30		2.24172966334311e-06	1.985568545419999e-05
IFNG	IFNGR2	A549	CTSB	-0.685038224517889	2.0695063779765003e-21	8.632956982107348e-20
IFNG	IFNGR2	A549	CTSL	-0.798058107008274	6.47260755600529e-10	9.7327445788847e-09
IFNG	IFNGR2	A549	CD44	0.0627175137504756	7.606178315921359e-11	1.2530007973085739e-09
IFNG	IFNGR2	A549	CTSD	-0.0940754083790294	0.548993226252621	0.6761330861101725
IFNG	IFNGR2	A549	LAMP2	-0.13012719658601	0.0426263889781816	0.09967997350262539
IFNG	IFNGR2	A549	LAMP1	0.132622095583856	0.0205946439581353	0.05598943324147575
IFNG	IFNGR2	BXPC3	STAT1	-0.672166732090308	0.0	0.0
IFNG	IFNGR2	BXPC3	GBP1	-1.10032992017237	0.0	0.0
IFNG	IFNGR2	BXPC3	IRF1	-0.958567634144899	1.93209825977449e-305	1.1531654151992514e-302
IFNG	IFNGR2	BXPC3	NLRC5	-0.988829276210423	4.71363316596351e-211	2.2858174834194294e-208
IFNG	IFNGR2	BXPC3	TAP2	-0.853927004338041	2.2450486901459902e-145	6.6997433795549e-143
IFNG	IFNGR2	BXPC3	GBP2	-1.22096720677401	0.0	0.0
IFNG	IFNGR2	BXPC3	CIITA	-1.50631520797834	4.6001616125421104e-35	1.7411050708153283e-33
IFNG	IFNGR2	BXPC3	B2M	-0.481124503135182	6.66961242225638e-115	1.1499893952063833e-112
IFNG	IFNGR2	BXPC3	TAP1	-0.96980528689864	2.4918709988594004e-146	7.733770832060035e-144
IFNG	IFNGR2	BXPC3	CD74		1.1391882830318399e-11	1.2736256322830038e-10
IFNG	IFNGR2	BXPC3	CTSS	-1.00621025379662	2.71627599497723e-106	4.1324677343192796e-104
IFNG	IFNGR2	BXPC3	CXCL10	-1.05823815874868	3.76365529639715e-83	4.424575976476589e-81
IFNG	IFNGR2	BXPC3	IFI30		1.5897751722393302e-15	2.381286787916016e-14
IFNG	IFNGR2	BXPC3	CTSB	0.216991579676766	0.758991658986895	0.8360329758772457
IFNG	IFNGR2	BXPC3	CTSL	-0.319294101448895	6.90736951373158e-14	9.402505273165497e-13
IFNG	IFNGR2	BXPC3	CD44	0.159923419884652	0.0912942497488102	0.16659672135608514
IFNG	IFNGR2	BXPC3	CTSD	0.192146443141554	0.330378991768479	0.4564103323937249
IFNG	IFNGR2	BXPC3	LAMP2	0.270380880111589	0.0015344050276583	0.005185299917073497
IFNG	IFNGR2	BXPC3	LAMP1	0.125098169229077	0.629145183876961	0.7330736569607058
IFNG	IFNGR2	HAP1	STAT1	-1.60462930854278	9.25512597352717e-225	2.393684080953244e-221
IFNG	IFNGR2	HAP1	GBP1	-1.93311967626555	1.23109337403744e-200	2.388013372289124e-197
IFNG	IFNGR2	HAP1	IRF1	-1.7393597389941	2.8108990151916403e-63	7.26992181962398e-61
IFNG	IFNGR2	HAP1	NLRC5	-1.9751697876545	5.54741280491833e-189	5.3802969941701646e-186
IFNG	IFNGR2	HAP1	TAP2	-1.73550672028149	1.55060045606403e-108	1.0937371762364372e-105
IFNG	IFNGR2	HAP1	GBP2	-2.24408992424905	1.27085208811902e-24	9.215459207210726e-23
IFNG	IFNGR2	HAP1	CIITA		0.760715331171961	0.8906579530048657
IFNG	IFNGR2	HAP1	B2M	-1.51372098766468	8.5936095465664e-54	1.754679380837071e-51
IFNG	IFNGR2	HAP1	TAP1	-2.07452958716143	4.81068346101526e-50	9.103925115614001e-48
IFNG	IFNGR2	HAP1	CD74		0.0905909433389881	0.25994642358254755
IFNG	IFNGR2	HAP1	CTSS		0.954236841674994	0.9843948107941767
IFNG	IFNGR2	HAP1	CXCL10		0.0793049776097869	0.2372117661042161
IFNG	IFNGR2	HAP1	IFI30		5.64080754832199e-07	9.49393183675278e-06
IFNG	IFNGR2	HAP1	CTSB	0.398152722536666	0.0346351528616052	0.13320208512092782
IFNG	IFNGR2	HAP1	CTSL		0.767153761300814	0.8939786655298905
IFNG	IFNGR2	HAP1	CD44		0.834779299055922	0.9270148248711748
IFNG	IFNGR2	HAP1	CTSD		0.852200290050731	0.9363101176017589
IFNG	IFNGR2	HAP1	LAMP2	-0.467933212925916	1.07357912374169e-05	0.00014214847135003025
IFNG	IFNGR2	HAP1	LAMP1	-0.25454496698643	0.202679495266339	0.4287977785887293
IFNG	IFNGR2	HT29	STAT1	-1.36511331335906	0.0	0.0
IFNG	IFNGR2	HT29	GBP1	-1.68568834244923	0.0	0.0
IFNG	IFNGR2	HT29	IRF1	-1.54925864616879	0.0	0.0
IFNG	IFNGR2	HT29	NLRC5	-1.59925516020971	0.0	0.0
IFNG	IFNGR2	HT29	TAP2	-1.40648667820208	0.0	0.0
IFNG	IFNGR2	HT29	GBP2	-1.55085230052783	2.23223042248596e-295	1.0824922405042852e-292
IFNG	IFNGR2	HT29	CIITA	-1.6404635187923	2.33918540538366e-300	1.296409968597987e-297
IFNG	IFNGR2	HT29	B2M	-1.34395667404409	1.05772851575927e-296	5.4712770358507844e-294
IFNG	IFNGR2	HT29	TAP1	-1.66525523580205	3.66660197315598e-223	1.2369202047703152e-220
IFNG	IFNGR2	HT29	CD74	-1.75297774165723	3.55389731204001e-202	1.1029875697647374e-199
IFNG	IFNGR2	HT29	CTSS	-1.57273394150872	5.84741141808706e-79	4.492085662667079e-77
IFNG	IFNGR2	HT29	CXCL10	-1.46967845654154	1.82778017655487e-37	5.011217805614571e-36
IFNG	IFNGR2	HT29	IFI30	-1.29453193937554	1.5954055058330498e-29	3.3365906522260466e-28
IFNG	IFNGR2	HT29	CTSB	0.157068492002756	0.164145378063501	0.25849482208132823
IFNG	IFNGR2	HT29	CTSL		0.487905871058226	0.604931552179734
IFNG	IFNGR2	HT29	CD44	0.0864260169785549	0.0002773300827989	0.0009701551453727075
IFNG	IFNGR2	HT29	CTSD	0.163619673134599	0.0022121493299919	0.006406769784879234
IFNG	IFNGR2	HT29	LAMP2	-0.0948208494114786	0.273774566527955	0.3879139630552233
IFNG	IFNGR2	HT29	LAMP1	-0.02836442087095	0.813776576544406	0.869829516105255
IFNG	IFNGR2	K562	STAT1	-1.48306205440312	1.40452092557446e-225	1.0897677861532232e-221
IFNG	IFNGR2	K562	GBP1		0.822384616274566	0.9593868948540607
IFNG	IFNGR2	K562	IRF1	-1.63937118100228	1.9828785985208398e-48	3.077031009184639e-45
IFNG	IFNGR2	K562	NLRC5	-1.58432294561035	4.1708940158090904e-23	2.3115690477616237e-20
IFNG	IFNGR2	K562	TAP2	-1.33129244020414	8.40997454631793e-52	1.6313248126220204e-48
IFNG	IFNGR2	K562	GBP2		0.0325982336057457	0.282294991024967
IFNG	IFNGR2	K562	CIITA		0.0864504307976906	0.44775405374227106
IFNG	IFNGR2	K562	B2M	-1.25282389735674	3.01573547866127e-21	1.376417151701929e-18
IFNG	IFNGR2	K562	TAP1	-1.92370114946569	7.819258058219851e-31	7.583702909215977e-28
IFNG	IFNGR2	K562	CD74		0.869186817108067	0.9705023044958255
IFNG	IFNGR2	K562	CTSS		0.0054724597817835	0.10231521794423656
IFNG	IFNGR2	K562	CXCL10		0.534333659768799	0.8637856295444976
IFNG	IFNGR2	K562	IFI30		0.171623887576686	0.5858467856170289
IFNG	IFNGR2	K562	CTSB	-0.228518773928506	0.549473339845726	0.8695397998054802
IFNG	IFNGR2	K562	CTSL	-0.26157616559823	0.418708098116862	0.8099616388154405
IFNG	IFNGR2	K562	CD44		0.022935779618365	0.23491113413370035
IFNG	IFNGR2	K562	CTSD		0.760131995012788	0.9430547088749955
IFNG	IFNGR2	K562	LAMP2	-0.192816467415516	0.0275050813000909	0.2572611792016662
IFNG	IFNGR2	K562	LAMP1	0.160357764415262	0.354721896635801	0.7636756925630355
IFNG	IFNGR2	MCF7	STAT1	-1.24936554586458	0.0	0.0
IFNG	IFNGR2	MCF7	GBP1	-1.48931327012032	8.23910774313214e-75	3.5515131654979044e-72
IFNG	IFNGR2	MCF7	IRF1	-1.20389948066198	4.5540507095045e-118	4.416859931880676e-115
IFNG	IFNGR2	MCF7	NLRC5	-1.26930103847803	5.63283902966804e-256	1.456839934373144e-252
IFNG	IFNGR2	MCF7	TAP2	-1.16817068384078	4.91879587515752e-98	2.9357643996420924e-95
IFNG	IFNGR2	MCF7	GBP2	-0.855571265882659	2.3033836568693903e-20	2.321032960214234e-18
IFNG	IFNGR2	MCF7	CIITA	-1.22624534664849	2.1732369089285302e-47	6.022194705848738e-45
IFNG	IFNGR2	MCF7	B2M	-1.15946384799824	3.14649431322284e-111	2.2194226705723654e-108
IFNG	IFNGR2	MCF7	TAP1	-1.33767596497316	1.99839439892562e-134	2.2150774487519834e-131
IFNG	IFNGR2	MCF7	CD74	-1.10001580333226	2.04116627820242e-42	5.108841662120185e-40
IFNG	IFNGR2	MCF7	CTSS		2.93420782531463e-05	0.0005407724113210502
IFNG	IFNGR2	MCF7	CXCL10		0.123360242308486	0.386359377333864
IFNG	IFNGR2	MCF7	IFI30		9.93835746823947e-08	3.0721799042258985e-06
IFNG	IFNGR2	MCF7	CTSB	-0.181007198293302	0.52935817328124	0.7927802468863101
IFNG	IFNGR2	MCF7	CTSL	0.191569533512016	0.0500413729368106	0.2250846449951962
IFNG	IFNGR2	MCF7	CD44	0.0677744116470805	0.06539129390568	0.26542179151434264
IFNG	IFNGR2	MCF7	CTSD	-0.25672361961595	1.19393142994891e-08	4.2085150135427074e-07
IFNG	IFNGR2	MCF7	LAMP2	0.0457325962387054	0.469433385267866	0.7557093618008597
IFNG	IFNGR2	MCF7	LAMP1	-0.142460322640968	0.241005023536141	0.5599183412431831
IFNG	IRF1	A549	GBP1	-0.0977303502319342	6.14392017434276e-08	1.7040601454980668e-05
IFNG	IRF1	A549	IRF1	-0.348484308562659	9.757206744558241e-14	1.262907792970655e-10
IFNG	IRF1	A549	TAP2	-0.0335186564481139	0.0006185341482405	0.03021091946689134
IFNG	IRF1	A549	CD74	-0.376775119971748	4.4724123651218595e-11	3.1575231297760325e-08
IFNG	IRF1	A549	GBP2	-0.11850940504044	0.458388973595653	0.8381166346136809
IFNG	IRF1	A549	STAT1	0.105896942851666	0.0450818995647488	0.3685326652840412
IFNG	IRF1	A549	B2M	-0.0179734941197194	0.0108593759802623	0.18575751952140312
IFNG	IRF1	A549	CIITA	0.0109831402190731	0.54917112144848	0.8775438125861926
IFNG	IRF1	A549	CTSS	-0.181337379355796	7.259496616753611e-10	3.848091479381621e-07
IFNG	IRF1	A549	NLRC5	-0.0237577915915209	0.0289554615302481	0.30062582118169356
IFNG	IRF1	A549	TAP1	0.0008846138908912	0.295310528523183	0.7412351533649125
IFNG	IRF1	A549	LAMP1	0.256663562261941	0.510510199705878	0.86412864230947
IFNG	IRF1	A549	IFI30		0.0019129828628651	0.0639192295560645
IFNG	IRF1	A549	CTSD	0.077416661388183	0.76960199793784	0.9558397516824271
IFNG	IRF1	A549	CD44	0.121670989531268	0.287093995345923	0.7348536164325584
IFNG	IRF1	A549	CXCL10		0.0667985214716268	0.43534442088228725
IFNG	IRF1	A549	CTSL	0.378645987236062	0.0127533792995214	0.20008635078804685
IFNG	IRF1	A549	CTSB	0.0096727334353168	0.0407965856030221	0.35202920421452183
IFNG	IRF1	A549	RFX5	0.179175902607158	0.889678466929612	0.9825171444960923
IFNG	IRF1	A549	LAMP2	0.0522149855044556	0.439079628205603	0.8284563816007209
IFNG	IRF1	BXPC3	GBP1	-0.106900470837309	2.43776731906571e-05	0.0028108117765324615
IFNG	IRF1	BXPC3	IRF1	-0.0867212256613632	0.0063438452765272	0.1496137588274378
IFNG	IRF1	BXPC3	TAP2	-0.0609270182588124	0.494823218345121	0.8596985133722291
IFNG	IRF1	BXPC3	CD74		0.0577682557520375	0.4200639271257708
IFNG	IRF1	BXPC3	GBP2	-0.0195448889652021	0.0383026396128402	0.3522109268351802
IFNG	IRF1	BXPC3	STAT1	0.0115380302671975	0.0044917618968362	0.12196861150639837
IFNG	IRF1	BXPC3	B2M	-0.0201644500094804	0.251468354508826	0.7090323301526197
IFNG	IRF1	BXPC3	CIITA	-0.288226882941101	0.0021981129859661	0.07724228709960512
IFNG	IRF1	BXPC3	CTSS	0.0683868167312414	0.497566372855357	0.8603129808678512
IFNG	IRF1	BXPC3	NLRC5	-0.0533573330412695	0.428253034685277	0.8260073612025205
IFNG	IRF1	BXPC3	TAP1	0.0197493759492676	0.474257191584895	0.8484407624621734
IFNG	IRF1	BXPC3	LAMP1	-0.0324537727608372	0.323251052435281	0.7641094930886848
IFNG	IRF1	BXPC3	IFI30		0.648682571611477	0.9206561387123893
IFNG	IRF1	BXPC3	CTSD	-0.0895046774077426	0.139190778867873	0.5843003182096767
IFNG	IRF1	BXPC3	CD44	-0.0235578996646826	0.957843348993941	0.9942780916401723
IFNG	IRF1	BXPC3	CXCL10	0.0080737393163057	0.170571089886625	0.6304879029317134
IFNG	IRF1	BXPC3	CTSL	0.0700909096064057	0.322506214156177	0.7639795012068615
IFNG	IRF1	BXPC3	CTSB	0.103035146173994	0.834837517674567	0.9669643157008511
IFNG	IRF1	BXPC3	RFX5		0.376488980265721	0.8008389635288367
IFNG	IRF1	BXPC3	LAMP2	-0.0337662413675792	0.300206595368577	0.7515643514211342
IFNG	IRF1	HAP1	GBP1	-1.52642150094114	9.266096774079969e-170	7.196050754750504e-166
IFNG	IRF1	HAP1	IRF1	-1.52870072538047	1.99786619005191e-45	1.7239365368825702e-42
IFNG	IRF1	HAP1	TAP2	-0.621950373060001	2.14417688278229e-36	1.2808982824374818e-33
IFNG	IRF1	HAP1	CD74		0.674398637474072	0.8857398644721196
IFNG	IRF1	HAP1	GBP2	-1.51468693633608	1.2850287004477701e-21	2.7720924687992725e-19
IFNG	IRF1	HAP1	STAT1	-0.308131555554348	4.25194874258505e-16	5.693212747399224e-14
IFNG	IRF1	HAP1	B2M	-0.341906357888358	1.41822175163869e-06	4.727000052886724e-05
IFNG	IRF1	HAP1	CIITA		0.126284229791935	0.4128465602757355
IFNG	IRF1	HAP1	CTSS		0.779802981718541	0.9302571872825441
IFNG	IRF1	HAP1	NLRC5	-0.175221986297662	7.52095097178167e-08	3.1916778823418827e-06
IFNG	IRF1	HAP1	TAP1	-0.375386638136792	6.22586813721228e-08	2.701122455507853e-06
IFNG	IRF1	HAP1	LAMP1	0.0613077525280725	0.509844021292978	0.7948347280032939
IFNG	IRF1	HAP1	IFI30		0.0468116698885814	0.23962623121358073
IFNG	IRF1	HAP1	CTSD		0.609457010321431	0.8553231904215678
IFNG	IRF1	HAP1	CD44		0.508516614610142	0.7945214839205657
IFNG	IRF1	HAP1	CXCL10		0.99201593435042	0.9991138889831093
IFNG	IRF1	HAP1	CTSL		0.463730709422748	0.7674881737488297
IFNG	IRF1	HAP1	CTSB	0.123386899739629	0.835445922972368	0.9496594024887896
IFNG	IRF1	HAP1	RFX5		0.419957137244135	0.7345466504139533
IFNG	IRF1	HAP1	LAMP2	0.154673857653591	0.15060376899776	0.45192769321352555
IFNG	IRF1	HT29	GBP1	-0.0370432731664185	1.35024400367064e-18	2.016537487020421e-16
IFNG	IRF1	HT29	IRF1	-0.214383266703515	9.102100499445169e-16	1.0874909612106336e-13
IFNG	IRF1	HT29	TAP2	-0.0957249429585614	4.70647033390527e-28	1.462017944524333e-25
IFNG	IRF1	HT29	CD74	-0.153418382700937	7.9136995830352695e-28	2.3637611908404576e-25
IFNG	IRF1	HT29	GBP2	-0.0194189257937532	0.0011832577192407	0.013533401248340612
IFNG	IRF1	HT29	STAT1	-0.0519646177371995	1.72653005163536e-14	1.6553373309876797e-12
IFNG	IRF1	HT29	B2M	-0.0836327651404074	2.5833578976755902e-14	2.3328322596917016e-12
IFNG	IRF1	HT29	CIITA	-0.0865598680397439	3.6088748415118e-13	2.95016021254533e-11
IFNG	IRF1	HT29	CTSS	-0.142987387415394	9.74952104466684e-13	7.571478043288267e-11
IFNG	IRF1	HT29	NLRC5	-0.06847581707971	3.3789026940630295e-11	2.205088934629705e-09
IFNG	IRF1	HT29	TAP1	-0.0405073541891022	3.81664786296168e-07	1.1184938605192606e-05
IFNG	IRF1	HT29	LAMP1	0.139243994351752	7.68310041143723e-08	2.5803487191745658e-06
IFNG	IRF1	HT29	IFI30	-0.108993857617218	1.47160575786822e-05	0.0003114030058747846
IFNG	IRF1	HT29	CTSD	-0.010102256267278	0.416515939170486	0.6956606409597218
IFNG	IRF1	HT29	CD44	-0.0262602386568953	0.528715556683387	0.7758890803482962
IFNG	IRF1	HT29	CXCL10	0.0140875914038348	0.927998224609473	0.9754783719974509
IFNG	IRF1	HT29	CTSL		0.451992677217225	0.7215159570953689
IFNG	IRF1	HT29	CTSB	-0.157023136276692	0.36590849113812	0.6511561279052797
IFNG	IRF1	HT29	RFX5	0.014135228889959	0.0434760043978447	0.1907821339574972
IFNG	IRF1	HT29	LAMP2	0.0399768768304951	0.22019543535915	0.5004500295578458
IFNG	IRF1	K562	GBP1		0.434498602116595	0.8872774504437225
IFNG	IRF1	K562	IRF1	-0.23032615663825	2.49277670119866e-05	0.010188896769215153
IFNG	IRF1	K562	TAP2	-0.118767929953037	5.20007653000869e-08	0.0001346126477734916
IFNG	IRF1	K562	CD74		0.554729886807287	0.9265094035479601
IFNG	IRF1	K562	GBP2		0.204191738142878	0.7489348483791204
IFNG	IRF1	K562	STAT1	-0.0824755855278312	1.3779703402207802e-15	1.0701317662154578e-11
IFNG	IRF1	K562	B2M	-0.0751974588069346	0.0606843174198769	0.5429428676068709
IFNG	IRF1	K562	CIITA		0.112852649804703	0.6487147878484999
IFNG	IRF1	K562	CTSS		0.0188780354167114	0.38887751471135473
IFNG	IRF1	K562	NLRC5	-0.0993466886886649	0.0051867411366182	0.23069683081176628
IFNG	IRF1	K562	TAP1	-0.0016685581869757	0.0265746354445284	0.4220421653623876
IFNG	IRF1	K562	LAMP1	0.222800957370257	0.574398556112196	0.9315072350824807
IFNG	IRF1	K562	IFI30		0.0935249745397288	0.6200631231136364
IFNG	IRF1	K562	CTSD		0.218791332329329	0.7654575006734763
IFNG	IRF1	K562	CD44		0.99553651861193	0.9998812473085852
IFNG	IRF1	K562	CXCL10		0.01146261526497	0.3221261847402335
IFNG	IRF1	K562	CTSL	-0.476313669530844	0.0150315704583741	0.35023760069777204
IFNG	IRF1	K562	CTSB	0.0164578317088384	0.855252394058958	0.9826273385038679
IFNG	IRF1	K562	RFX5		0.780071716151383	0.9697747021439564
IFNG	IRF1	K562	LAMP2	-0.0430853779658882	0.301010002935249	0.8147412465780338
IFNG	IRF1	MCF7	GBP1	-0.0008873475048012	2.19437317611776e-05	0.0013210466733124435
IFNG	IRF1	MCF7	IRF1	-0.298671790557207	1.65206999501151e-08	2.774038827391486e-06
IFNG	IRF1	MCF7	TAP2	-0.218031882402568	4.38474174012301e-14	2.837658696149608e-11
IFNG	IRF1	MCF7	CD74	-0.272749791703492	4.14161631710224e-13	1.7868773510342218e-10
IFNG	IRF1	MCF7	GBP2	0.0469867339280423	0.130302074989929	0.478051771880232
IFNG	IRF1	MCF7	STAT1	-0.0374874970070884	0.0002863347502445	0.010247353319810078
IFNG	IRF1	MCF7	B2M	-0.0925223250768439	0.0140756183279463	0.1503370859408056
IFNG	IRF1	MCF7	CIITA	-0.104525967419863	4.91700042343202e-07	5.699317207219861e-05
IFNG	IRF1	MCF7	CTSS		0.0192455600582811	0.18165335235404037
IFNG	IRF1	MCF7	NLRC5	0.0786406143441956	0.0342086239761555	0.24805244985884553
IFNG	IRF1	MCF7	TAP1	0.0730267884020984	0.433054389985202	0.7832780441910673
IFNG	IRF1	MCF7	LAMP1	0.0427021245015498	0.219150634469969	0.6003210697977194
IFNG	IRF1	MCF7	IFI30		0.0004557910929946	0.014102285371299058
IFNG	IRF1	MCF7	CTSD	-0.132862540108793	0.0003398468286705	0.011730002095356013
IFNG	IRF1	MCF7	CD44	0.264511387739461	0.0062693226108052	0.08985337708277681
IFNG	IRF1	MCF7	CXCL10		0.157955212095182	0.5255821326739973
IFNG	IRF1	MCF7	CTSL	-0.0172172312037198	0.771722438202898	0.9378502480021358
IFNG	IRF1	MCF7	CTSB	-0.0782200862480631	0.451646497013159	0.7940764274842478
IFNG	IRF1	MCF7	RFX5	0.349649708949933	0.789815067689957	0.9426225431698529
IFNG	IRF1	MCF7	LAMP2	0.088768368785865	0.587195550460545	0.8664567731379402
IFNG	JAK1	A549	STAT1	-0.581378755257753	1.3229530648919499e-82	2.1656741672281218e-79
IFNG	JAK1	A549	IRF1	-0.745103710059742	1.6435957860733802e-73	1.9218330727158024e-70
IFNG	JAK1	A549	GBP1	-0.86237430692471	1.90305899441867e-32	4.326816074810227e-30
IFNG	JAK1	A549	NLRC5	-0.486535759872425	5.99232881858399e-34	1.4425650405914694e-31
IFNG	JAK1	A549	TAP2	-0.623996079820563	4.58558095745373e-28	7.659791864644648e-26
IFNG	JAK1	A549	CIITA	-1.0337384985519	2.59788110360872e-53	1.518832630931241e-50
IFNG	JAK1	A549	GBP2	-1.2178176547407	2.83114680330602e-10	1.0031574279246656e-08
IFNG	JAK1	A549	B2M	-0.770280400463672	1.9610928608043399e-26	2.7206008585904273e-24
IFNG	JAK1	A549	TAP1	-0.656779755363255	1.1890118337331398e-28	2.2118322407058522e-26
IFNG	JAK1	A549	CD74	-0.946850856109095	1.8805080527190801e-25	2.443168001826297e-23
IFNG	JAK1	A549	CTSS	-0.92830740041449	9.51429276887535e-27	1.3906158270222276e-24
IFNG	JAK1	A549	CXCL10		0.117693930524316	0.2716652062440853
IFNG	JAK1	A549	CTSB	-0.644183694756929	2.11279239610729e-28	3.6027512004454516e-26
IFNG	JAK1	A549	IFI30		0.0032804046912955	0.01928887384932016
IFNG	JAK1	A549	CTSL	-0.657695104985369	2.74080477040595e-07	5.5804694143713185e-06
IFNG	JAK1	A549	CD44	0.0735318224606054	0.0049225653085024	0.026700594466595194
IFNG	JAK1	A549	LAMP2	-0.129988085013177	0.0647227265364808	0.1782488279613376
IFNG	JAK1	A549	CTSD	-0.0538525404454042	0.470336959243072	0.6545635791992993
IFNG	JAK1	A549	LAMP1	0.0367635797407604	0.462626725857719	0.648708887341112
IFNG	JAK1	BXPC3	STAT1	-0.349836370217977	1.4524174853986898e-83	6.992963010581339e-81
IFNG	JAK1	BXPC3	IRF1	-0.665309065761305	1.51062605977034e-76	6.869152388455686e-74
IFNG	JAK1	BXPC3	GBP1	-1.11306868174785	2.3276740848675297e-176	3.810402476928146e-173
IFNG	JAK1	BXPC3	NLRC5	-0.360126709805881	4.97063446745705e-37	6.562039212279993e-35
IFNG	JAK1	BXPC3	TAP2	-0.620324296041367	5.90521475612053e-38	8.192234369296023e-36
IFNG	JAK1	BXPC3	CIITA	-1.7866543366307	5.31235107560163e-14	1.9586303402612314e-12
IFNG	JAK1	BXPC3	GBP2	-1.02373146318968	3.18731575799636e-136	4.348029913200034e-133
IFNG	JAK1	BXPC3	B2M	-0.395779288225747	7.08538093109587e-43	1.3486940214190627e-40
IFNG	JAK1	BXPC3	TAP1	-0.857747487245251	3.8325470358513404e-44	7.842349372110806e-42
IFNG	JAK1	BXPC3	CD74		4.70346452977538e-05	0.0004497413221520033
IFNG	JAK1	BXPC3	CTSS	-0.857562806831925	5.4618062467979e-38	7.707738643110484e-36
IFNG	JAK1	BXPC3	CXCL10	-1.35709519654172	3.83884114703867e-32	4.0806382842222744e-30
IFNG	JAK1	BXPC3	CTSB	0.0904540970532004	0.114017179356992	0.2578697466253052
IFNG	JAK1	BXPC3	IFI30		1.33471068826316e-06	1.7997705079792363e-05
IFNG	JAK1	BXPC3	CTSL	-0.646651454659545	6.01798185769823e-08	1.0480251384097874e-06
IFNG	JAK1	BXPC3	CD44	0.0965861860875192	0.297932316417066	0.5002418667611251
IFNG	JAK1	BXPC3	LAMP2	0.0931684749997017	0.291264304155216	0.49307100920588265
IFNG	JAK1	BXPC3	CTSD	0.311712750825504	0.132430119201397	0.28592908828100405
IFNG	JAK1	BXPC3	LAMP1	0.0002066456933502	0.712882284934964	0.8422259674065646
IFNG	JAK1	HAP1	STAT1	-0.453247081621825	2.24527735004818e-66	2.625370730020622e-63
IFNG	JAK1	HAP1	IRF1	-0.765773408444032	1.75945502722944e-30	4.235629234668519e-28
IFNG	JAK1	HAP1	GBP1	-1.39331919306837	2.87828721992122e-130	1.1779390447527593e-126
IFNG	JAK1	HAP1	NLRC5	-0.387788595416278	1.48929728007635e-53	1.0158248531187437e-50
IFNG	JAK1	HAP1	TAP2	-0.702989972454487	2.2887297061647e-45	8.515114838617305e-43
IFNG	JAK1	HAP1	CIITA		0.41431944046361	0.735054680808777
IFNG	JAK1	HAP1	GBP2	-1.83477049931239	7.29778085665906e-18	8.413005114331606e-16
IFNG	JAK1	HAP1	B2M	-0.531118567059004	8.53168891226925e-12	5.586549899753905e-10
IFNG	JAK1	HAP1	TAP1	-0.78245372540984	1.3263258624685201e-24	2.3599950400662693e-22
IFNG	JAK1	HAP1	CD74		0.848992758238785	0.9588803265053752
