seed	n_requested	latent_event_probability	molecular_progression_hr_per_latent_sd	visit_interval_years	attendance_mechanism	analysis_route	achieved_missing_visit_probability	n_simulated_cohorts	n_valid_fits	valid_fit_rate	significant_count	significant_probability	significant_probability_ci_low	significant_probability_ci_high	positive_call_probability	negative_call_probability	median_score_z	median_one_step_log_hr	median_usable_n	median_analyzed_events	median_latent_events	median_unconfirmed_latent_events	median_detection_delay
54942	320	0.15	1.0	0.5	joint_score_progression_risk_20pct	full_latent_time_oracle	0.199880859375	400	400	1.0	24	0.06	0.040647970113724695	0.0877228489004562	0.0275	0.0325	-0.1107905854043832	-0.017992143060785858	288.0	43.0	43.0	19.0	0.27925513619544173
54942	320	0.15	1.0	0.5	joint_score_progression_risk_20pct	ascertained_latent_time_oracle	0.199880859375	400	400	1.0	53	0.1325	0.10274521663902703	0.1692463196966809	0.0	0.1325	-0.889938763613503	-0.20119142539209395	288.0	24.0	43.0	19.0	0.27925513619544173
54942	320	0.15	1.0	0.5	joint_score_progression_risk_20pct	detected_visit_time	0.199880859375	400	400	1.0	50	0.125	0.09611512323676381	0.1610190975139586	0.0	0.125	-0.8808346153409592	-0.19720014954964277	288.0	24.0	43.0	19.0	0.27925513619544173
54942	320	0.15	1.0	0.5	joint_score_progression_risk_20pct	midpoint_imputed_time	0.199880859375	400	400	1.0	52	0.13	0.10053125228664084	0.1665078455207386	0.0	0.13	-0.8812132426257293	-0.1967337278793026	288.0	24.0	43.0	19.0	0.27925513619544173
54942	320	0.15	1.0	1.0	complete	full_latent_time_oracle	0.0	400	400	1.0	17	0.0425	0.026701694991131116	0.06700205432475019	0.0175	0.025	-0.0008851837996696826	-0.00016901742878683924	288.0	43.0	43.0	20.0	0.5199847637137098
54942	320	0.15	1.0	1.0	complete	ascertained_latent_time_oracle	0.0	400	399	0.9975	20	0.05	0.03259742983714726	0.07596363506371961	0.015	0.035	-0.04009222174372036	-0.009471755620225598	288.0	23.0	43.0	20.0	0.5199847637137098
54942	320	0.15	1.0	1.0	complete	detected_visit_time	0.0	400	399	0.9975	17	0.0425	0.026701694991131116	0.06700205432475019	0.01	0.0325	-0.027223318996112612	-0.006295143487790436	288.0	23.0	43.0	20.0	0.5199847637137098
54942	320	0.15	1.0	1.0	complete	midpoint_imputed_time	0.0	400	399	0.9975	17	0.0425	0.026701694991131116	0.06700205432475019	0.01	0.0325	-0.027223318996112612	-0.006295143487790436	288.0	23.0	43.0	20.0	0.5199847637137098
54942	320	0.15	1.0	1.0	independent_20pct	full_latent_time_oracle	0.20086328124999997	400	400	1.0	30	0.075	0.05303774392284765	0.10504770626130436	0.0375	0.0375	-0.028915990833517063	-0.004796397847232133	288.0	43.0	43.0	28.0	0.5270453839053307
54942	320	0.15	1.0	1.0	independent_20pct	ascertained_latent_time_oracle	0.20086328124999997	400	359	0.8975	13	0.0325	0.01908984237880045	0.0548041528237668	0.02	0.0125	-0.02972865427139413	-0.008760063534260539	288.0	15.0	43.0	28.0	0.5270453839053307
54942	320	0.15	1.0	1.0	independent_20pct	detected_visit_time	0.20086328124999997	400	359	0.8975	11	0.0275	0.015423636260295411	0.048565481885614784	0.02	0.0075	-0.0070237039861265034	-0.0017598761888896765	288.0	15.0	43.0	28.0	0.5270453839053307
54942	320	0.15	1.0	1.0	independent_20pct	midpoint_imputed_time	0.20086328124999997	400	359	0.8975	11	0.0275	0.015423636260295411	0.048565481885614784	0.02	0.0075	-0.0070237039861265034	-0.0017598761888896765	288.0	15.0	43.0	28.0	0.5270453839053307
54942	320	0.15	1.0	1.0	score_dependent_20pct	full_latent_time_oracle	0.20091796875	400	400	1.0	17	0.0425	0.026701694991131116	0.06700205432475019	0.03	0.0125	0.017780643778719702	0.0028172545430629713	288.0	43.0	43.0	28.0	0.5153043770180599
54942	320	0.15	1.0	1.0	score_dependent_20pct	ascertained_latent_time_oracle	0.20091796875	400	371	0.9275	50	0.125	0.09611512323676381	0.1610190975139586	0.005	0.12	-0.7643147146916167	-0.23146834262457422	288.0	15.0	43.0	28.0	0.5153043770180599
54942	320	0.15	1.0	1.0	score_dependent_20pct	detected_visit_time	0.20091796875	400	371	0.9275	46	0.115	0.0873329226216324	0.1499915440157759	0.005	0.11	-0.7329454445552541	-0.22014030102971638	288.0	15.0	43.0	28.0	0.5153043770180599
54942	320	0.15	1.0	1.0	score_dependent_20pct	midpoint_imputed_time	0.20091796875	400	371	0.9275	46	0.115	0.0873329226216324	0.1499915440157759	0.005	0.11	-0.7329454445552542	-0.22014030102971635	288.0	15.0	43.0	28.0	0.5153043770180599
54942	320	0.15	1.0	1.0	joint_score_progression_risk_20pct	full_latent_time_oracle	0.200125	400	400	1.0	22	0.055	0.03659849414955068	0.08186744780797323	0.03	0.025	-0.04390695703963621	-0.007685974107516386	288.0	43.5	43.5	30.0	0.521158507728953
54942	320	0.15	1.0	1.0	joint_score_progression_risk_20pct	ascertained_latent_time_oracle	0.200125	400	357	0.8925	44	0.11	0.08296867911910685	0.1444509104616444	0.0	0.11	-0.7953343505004707	-0.23420844722792117	288.0	14.0	43.5	30.0	0.521158507728953
54942	320	0.15	1.0	1.0	joint_score_progression_risk_20pct	detected_visit_time	0.200125	400	357	0.8925	40	0.1	0.07429925914003437	0.13331057632740284	0.0	0.1	-0.7723244800610707	-0.22405075674952513	288.0	14.0	43.5	30.0	0.521158507728953
54942	320	0.15	1.0	1.0	joint_score_progression_risk_20pct	midpoint_imputed_time	0.200125	400	357	0.8925	40	0.1	0.07429925914003437	0.13331057632740284	0.0	0.1	-0.7723244800610707	-0.22405075674952513	288.0	14.0	43.5	30.0	0.521158507728953
54942	320	0.15	1.7	0.25	complete	full_latent_time_oracle	0.0	400	400	1.0	250	0.625	0.5765790058795889	0.671042920536837	0.625	0.0	2.2367347196996374	0.3815384598914518	288.0	43.0	43.0	4.0	0.12650289452311564
54942	320	0.15	1.7	0.25	complete	ascertained_latent_time_oracle	0.0	400	400	1.0	232	0.58	0.5310957511319983	0.6273822817745143	0.58	0.0	2.161228121496121	0.3810713367942974	288.0	38.0	43.0	4.0	0.12650289452311564
54942	320	0.15	1.7	0.25	complete	detected_visit_time	0.0	400	400	1.0	229	0.5725	0.5235553051258613	0.6200654121956656	0.5725	0.0	2.137507299023329	0.3762841474193063	288.0	38.0	43.0	4.0	0.12650289452311564
54942	320	0.15	1.7	0.25	complete	midpoint_imputed_time	0.0	400	400	1.0	229	0.5725	0.5235553051258613	0.6200654121956656	0.5725	0.0	2.137507299023329	0.3762841474193063	288.0	38.0	43.0	4.0	0.12650289452311564
54942	320	0.15	1.7	0.25	independent_20pct	full_latent_time_oracle	0.20036718750000004	400	400	1.0	253	0.6325	0.5842006805216781	0.6782785614797332	0.6325	0.0	2.314435736715988	0.38362365851131197	288.0	43.0	43.0	7.0	0.1536103269048304
54942	320	0.15	1.7	0.25	independent_20pct	ascertained_latent_time_oracle	0.20036718750000004	400	400	1.0	227	0.5675	0.5185345773355028	0.6151812629293671	0.5675	0.0	2.1026067106894617	0.3835169758330721	288.0	36.0	43.0	7.0	0.1536103269048304
54942	320	0.15	1.7	0.25	independent_20pct	detected_visit_time	0.20036718750000004	400	400	1.0	221	0.5525	0.50350210232178	0.6004991067731187	0.5525	0.0	2.0828676522216583	0.37949871623578774	288.0	36.0	43.0	7.0	0.1536103269048304
54942	320	0.15	1.7	0.25	independent_20pct	midpoint_imputed_time	0.20036718750000004	400	400	1.0	224	0.56	0.5110127871951399	0.6078457374847447	0.56	0.0	2.087886564806579	0.3810607256297458	288.0	36.0	43.0	7.0	0.1536103269048304
54942	320	0.15	1.7	0.25	score_dependent_20pct	full_latent_time_oracle	0.19983007812499998	400	400	1.0	246	0.615	0.5664353568701253	0.6613768154329864	0.615	0.0	2.2642675062072897	0.37503120915614385	288.0	43.0	43.0	10.0	0.1632991426357861
54942	320	0.15	1.7	0.25	score_dependent_20pct	ascertained_latent_time_oracle	0.19983007812499998	400	400	1.0	114	0.285	0.24297076989988833	0.33111951666385914	0.2825	0.0025	1.4480830407351353	0.27754980117261163	288.0	33.0	43.0	10.0	0.1632991426357861
54942	320	0.15	1.7	0.25	score_dependent_20pct	detected_visit_time	0.19983007812499998	400	400	1.0	114	0.285	0.24297076989988833	0.33111951666385914	0.2825	0.0025	1.4429376167255223	0.2818107481099884	288.0	33.0	43.0	10.0	0.1632991426357861
54942	320	0.15	1.7	0.25	score_dependent_20pct	midpoint_imputed_time	0.19983007812499998	400	400	1.0	113	0.2825	0.24061027235147464	0.32852757568394425	0.28	0.0025	1.4370782422190427	0.2764293749485185	288.0	33.0	43.0	10.0	0.1632991426357861
54942	320	0.15	1.7	0.25	joint_score_progression_risk_20pct	full_latent_time_oracle	0.19968066406249996	400	400	1.0	244	0.61	0.5613714064462345	0.6565358888002202	0.61	0.0	2.2089601863204815	0.36540996822695604	288.0	43.0	43.0	15.0	0.15192637140023557
54942	320	0.15	1.7	0.25	joint_score_progression_risk_20pct	ascertained_latent_time_oracle	0.19968066406249996	400	400	1.0	62	0.155	0.12283258671753924	0.19373089637312538	0.155	0.0	1.0013235291484983	0.21131305436385692	288.0	28.0	43.0	15.0	0.15192637140023557
54942	320	0.15	1.7	0.25	joint_score_progression_risk_20pct	detected_visit_time	0.19968066406249996	400	400	1.0	60	0.15	0.11834499530337544	0.18831361073063213	0.15	0.0	0.998208866292538	0.2107248143417742	288.0	28.0	43.0	15.0	0.15192637140023557
54942	320	0.15	1.7	0.25	joint_score_progression_risk_20pct	midpoint_imputed_time	0.19968066406249996	400	400	1.0	61	0.1525	0.12058718801590881	0.19102385654642726	0.1525	0.0	0.9931713238513235	0.2138351772678405	288.0	28.0	43.0	15.0	0.15192637140023557
54942	320	0.15	1.7	0.5	complete	full_latent_time_oracle	0.0	400	400	1.0	229	0.5725	0.5235553051258613	0.6200654121956656	0.5725	0.0	2.187661531908058	0.36939277736205456	288.0	44.0	44.0	9.0	0.25456152237773494
54942	320	0.15	1.7	0.5	complete	ascertained_latent_time_oracle	0.0	400	400	1.0	203	0.5075	0.45866859619769573	0.5561887193872896	0.505	0.0025	1.998389060936685	0.38017550618645424	288.0	34.0	44.0	9.0	0.25456152237773494
54942	320	0.15	1.7	0.5	complete	detected_visit_time	0.0	400	400	1.0	199	0.4975	0.44875888867958347	0.5462886727920879	0.495	0.0025	1.9442552390908363	0.36847358880863224	288.0	34.0	44.0	9.0	0.25456152237773494
54942	320	0.15	1.7	0.5	complete	midpoint_imputed_time	0.0	400	400	1.0	199	0.4975	0.44875888867958347	0.5462886727920879	0.495	0.0025	1.9442552390908363	0.36847358880863224	288.0	34.0	44.0	9.0	0.25456152237773494
54942	320	0.15	1.7	0.5	independent_20pct	full_latent_time_oracle	0.19947851562499996	400	400	1.0	254	0.635	0.5867439222120918	0.680687758317648	0.635	0.0	2.2851062754774003	0.37659497710820133	288.0	44.0	44.0	15.0	0.2966352765970469
54942	320	0.15	1.7	0.5	independent_20pct	ascertained_latent_time_oracle	0.19947851562499996	400	400	1.0	170	0.425	0.3774943812405543	0.4739324629095902	0.425	0.0	1.7193118408419905	0.36001493368301907	288.0	29.0	44.0	15.0	0.2966352765970469
54942	320	0.15	1.7	0.5	independent_20pct	detected_visit_time	0.19947851562499996	400	400	1.0	168	0.42	0.3726177182254857	0.4689042488680017	0.42	0.0	1.6877358498622992	0.35131265762024066	288.0	29.0	44.0	15.0	0.2966352765970469
54942	320	0.15	1.7	0.5	independent_20pct	midpoint_imputed_time	0.19947851562499996	400	400	1.0	168	0.42	0.3726177182254857	0.4689042488680017	0.42	0.0	1.680437458349448	0.3547439238500179	288.0	29.0	44.0	15.0	0.2966352765970469
54942	320	0.15	1.7	0.5	score_dependent_20pct	full_latent_time_oracle	0.19980273437499996	400	400	1.0	243	0.6075	0.5588413833413011	0.6541134733768252	0.6075	0.0	2.2845207690581333	0.3870146767374099	288.0	43.0	43.0	19.0	0.2918493402947917
54942	320	0.15	1.7	0.5	score_dependent_20pct	ascertained_latent_time_oracle	0.19980273437499996	400	400	1.0	51	0.1275	0.0983211891565858	0.1637654701224651	0.1275	0.0	0.842251664608482	0.1858107733984053	288.0	24.0	43.0	19.0	0.2918493402947917
54942	320	0.15	1.7	0.5	score_dependent_20pct	detected_visit_time	0.19980273437499996	400	400	1.0	47	0.1175	0.08952194095010377	0.15275496421563303	0.1175	0.0	0.8298455416858541	0.1879266628310041	288.0	24.0	43.0	19.0	0.2918493402947917
54942	320	0.15	1.7	0.5	score_dependent_20pct	midpoint_imputed_time	0.19980273437499996	400	400	1.0	45	0.1125	0.08514845878595949	0.14722356932312028	0.1125	0.0	0.8091854941044418	0.18419260017229638	288.0	24.0	43.0	19.0	0.2918493402947917
54942	320	0.15	1.7	0.5	joint_score_progression_risk_20pct	full_latent_time_oracle	0.200623046875	400	400	1.0	261	0.6525	0.6045847907403059	0.6975139594877335	0.6525	0.0	2.319023718605216	0.3954163062764102	288.0	43.0	43.0	22.0	0.2835597344676886
54942	320	0.15	1.7	0.5	joint_score_progression_risk_20pct	ascertained_latent_time_oracle	0.200623046875	400	399	0.9975	47	0.1175	0.08952194095010377	0.15275496421563303	0.1125	0.005	0.8638588183510868	0.21508337347099085	288.0	21.0	43.0	22.0	0.2835597344676886
54942	320	0.15	1.7	0.5	joint_score_progression_risk_20pct	detected_visit_time	0.200623046875	400	399	0.9975	42	0.105	0.07862372743733602	0.1388909850867582	0.1	0.005	0.848021667503361	0.2085370486609311	288.0	21.0	43.0	22.0	0.2835597344676886
54942	320	0.15	1.7	0.5	joint_score_progression_risk_20pct	midpoint_imputed_time	0.200623046875	400	399	0.9975	42	0.105	0.07862372743733602	0.1388909850867582	0.1	0.005	0.8559276645823032	0.20604831576955843	288.0	21.0	43.0	22.0	0.2835597344676886
54942	320	0.15	1.7	1.0	complete	full_latent_time_oracle	0.0	400	400	1.0	269	0.6725	0.6250583013725689	0.7166599570820987	0.6725	0.0	2.3549297845099266	0.3973589951082419	288.0	43.0	43.0	20.0	0.5189185752927548
54942	320	0.15	1.7	1.0	complete	ascertained_latent_time_oracle	0.0	400	399	0.9975	170	0.425	0.3774943812405543	0.4739324629095902	0.425	0.0	1.7863615404294737	0.40894515040341745	288.0	23.0	43.0	20.0	0.5189185752927548
54942	320	0.15	1.7	1.0	complete	detected_visit_time	0.0	400	399	0.9975	144	0.36	0.3144979076102711	0.40816553480333195	0.36	0.0	1.7047657675458463	0.3912015786817511	288.0	23.0	43.0	20.0	0.5189185752927548
54942	320	0.15	1.7	1.0	complete	midpoint_imputed_time	0.0	400	399	0.9975	144	0.36	0.3144979076102711	0.40816553480333195	0.36	0.0	1.7047657675458463	0.3912015786817511	288.0	23.0	43.0	20.0	0.5189185752927548
54942	320	0.15	1.7	1.0	independent_20pct	full_latent_time_oracle	0.200125	400	400	1.0	242	0.605	0.5563126557323714	0.6516897624574263	0.605	0.0	2.1938241343752414	0.36455817903815535	288.0	43.0	43.0	28.0	0.5229666792054473
54942	320	0.15	1.7	1.0	independent_20pct	ascertained_latent_time_oracle	0.200125	400	378	0.945	88	0.22	0.1821738927340146	0.2631529920931915	0.22	0.0	1.3000943947687755	0.37435262699710925	288.0	15.0	43.0	28.0	0.5229666792054473
54942	320	0.15	1.7	1.0	independent_20pct	detected_visit_time	0.200125	400	378	0.945	74	0.185	0.15000697382952777	0.22598577160107902	0.185	0.0	1.2648914234521054	0.3512469048978767	288.0	15.0	43.0	28.0	0.5229666792054473
54942	320	0.15	1.7	1.0	independent_20pct	midpoint_imputed_time	0.200125	400	378	0.945	74	0.185	0.15000697382952777	0.22598577160107902	0.185	0.0	1.2648914234521054	0.3512469048978767	288.0	15.0	43.0	28.0	0.5229666792054473
54942	320	0.15	1.7	1.0	score_dependent_20pct	full_latent_time_oracle	0.19968750000000002	400	400	1.0	248	0.62	0.5715045437377642	0.6662125056220047	0.62	0.0	2.2389257240933387	0.38166141010811294	288.0	42.0	42.0	30.0	0.5131508356135237
54942	320	0.15	1.7	1.0	score_dependent_20pct	ascertained_latent_time_oracle	0.19968750000000002	400	310	0.775	15	0.0375	0.022855029814710867	0.060943842444513396	0.0225	0.015	0.2657374137611493	0.08401844874811115	288.0	12.0	42.0	30.0	0.5131508356135237
54942	320	0.15	1.7	1.0	score_dependent_20pct	detected_visit_time	0.19968750000000002	400	310	0.775	13	0.0325	0.01908984237880045	0.0548041528237668	0.02	0.0125	0.25756485935511286	0.07752924524799784	288.0	12.0	42.0	30.0	0.5131508356135237
54942	320	0.15	1.7	1.0	score_dependent_20pct	midpoint_imputed_time	0.19968750000000002	400	310	0.775	13	0.0325	0.01908984237880045	0.0548041528237668	0.02	0.0125	0.25756485935511286	0.07752924524799785	288.0	12.0	42.0	30.0	0.5131508356135237
54942	320	0.15	1.7	1.0	joint_score_progression_risk_20pct	full_latent_time_oracle	0.20084375	400	400	1.0	243	0.6075	0.5588413833413011	0.6541134733768252	0.6075	0.0	2.228825247798574	0.37256895835441495	287.0	43.0	43.0	31.0	0.5034262792749007
54942	320	0.15	1.7	1.0	joint_score_progression_risk_20pct	ascertained_latent_time_oracle	0.20084375	400	303	0.7575	10	0.025	0.013635091745936023	0.045401587871645666	0.025	0.0	0.45403322111259875	0.13624004287298988	287.0	11.0	43.0	31.0	0.5034262792749007
54942	320	0.15	1.7	1.0	joint_score_progression_risk_20pct	detected_visit_time	0.20084375	400	303	0.7575	10	0.025	0.013635091745936023	0.045401587871645666	0.025	0.0	0.4356884629210637	0.1321564527062948	287.0	11.0	43.0	31.0	0.5034262792749007
54942	320	0.15	1.7	1.0	joint_score_progression_risk_20pct	midpoint_imputed_time	0.20084375	400	303	0.7575	10	0.025	0.013635091745936023	0.045401587871645666	0.025	0.0	0.4356884629210637	0.1321564527062948	287.0	11.0	43.0	31.0	0.5034262792749007
54942	320	0.3	1.0	0.25	complete	full_latent_time_oracle	0.0	400	400	1.0	15	0.0375	0.022855029814710867	0.060943842444513396	0.0175	0.02	0.06724688135145532	0.008066347671099889	288.0	86.0	86.0	8.0	0.12610418035689674
54942	320	0.3	1.0	0.25	complete	ascertained_latent_time_oracle	0.0	400	400	1.0	23	0.0575	0.038617542757733075	0.08480083772811935	0.03	0.0275	0.07543510007173594	0.00928941657129655	288.0	78.0	86.0	8.0	0.12610418035689674
54942	320	0.3	1.0	0.25	complete	detected_visit_time	0.0	400	400	1.0	22	0.055	0.03659849414955068	0.08186744780797323	0.0275	0.0275	0.09600372243907011	0.011261935193229548	288.0	78.0	86.0	8.0	0.12610418035689674
54942	320	0.3	1.0	0.25	complete	midpoint_imputed_time	0.0	400	400	1.0	22	0.055	0.03659849414955068	0.08186744780797323	0.0275	0.0275	0.09600372243907011	0.011261935193229548	288.0	78.0	86.0	8.0	0.12610418035689674
54942	320	0.3	1.0	0.25	independent_20pct	full_latent_time_oracle	0.200068359375	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.0225	0.0275	-0.1310210928558778	-0.015349354575378506	289.0	86.0	86.0	13.0	0.15312712141102508
54942	320	0.3	1.0	0.25	independent_20pct	ascertained_latent_time_oracle	0.200068359375	400	400	1.0	24	0.06	0.040647970113724695	0.0877228489004562	0.0175	0.0425	-0.08152701338168247	-0.010869985159495055	289.0	74.0	86.0	13.0	0.15312712141102508
54942	320	0.3	1.0	0.25	independent_20pct	detected_visit_time	0.200068359375	400	400	1.0	22	0.055	0.03659849414955068	0.08186744780797323	0.0175	0.0375	-0.08099115334793952	-0.010733688681755475	289.0	74.0	86.0	13.0	0.15312712141102508
54942	320	0.3	1.0	0.25	independent_20pct	midpoint_imputed_time	0.200068359375	400	400	1.0	23	0.0575	0.038617542757733075	0.08480083772811935	0.02	0.0375	-0.08096641581250129	-0.011100441913891972	289.0	74.0	86.0	13.0	0.15312712141102508
54942	320	0.3	1.0	0.25	score_dependent_20pct	full_latent_time_oracle	0.200021484375	400	400	1.0	21	0.0525	0.034591528357920405	0.07892197507127496	0.02	0.0325	-0.00951038302462137	-0.0010904043110542586	287.0	87.0	87.0	15.0	0.15301489131451856
54942	320	0.3	1.0	0.25	score_dependent_20pct	ascertained_latent_time_oracle	0.200021484375	400	400	1.0	35	0.0875	0.06358691021150324	0.11926073261429136	0.01	0.0775	-0.47217031641313434	-0.059855485925051924	287.0	72.0	87.0	15.0	0.15301489131451856
54942	320	0.3	1.0	0.25	score_dependent_20pct	detected_visit_time	0.200021484375	400	400	1.0	34	0.085	0.0614630200239382	0.11643218427352792	0.01	0.075	-0.4861174396074808	-0.06299066580750359	287.0	72.0	87.0	15.0	0.15301489131451856
54942	320	0.3	1.0	0.25	score_dependent_20pct	midpoint_imputed_time	0.200021484375	400	400	1.0	33	0.0825	0.05934587622971528	0.1135968895394223	0.01	0.0725	-0.4662069626568921	-0.05997995284635578	287.0	72.0	87.0	15.0	0.15301489131451856
54942	320	0.3	1.0	0.25	joint_score_progression_risk_20pct	full_latent_time_oracle	0.19984179687500003	400	400	1.0	29	0.0725	0.05095051840227673	0.10218249325354675	0.0325	0.04	0.022691656072884744	0.0027120586565552115	288.0	86.0	86.0	21.0	0.1472774452789479
54942	320	0.3	1.0	0.25	joint_score_progression_risk_20pct	ascertained_latent_time_oracle	0.19984179687500003	400	400	1.0	66	0.165	0.13184503236772813	0.2045282048362506	0.0	0.165	-0.8239611818182921	-0.1141280515619254	288.0	65.0	86.0	21.0	0.1472774452789479
54942	320	0.3	1.0	0.25	joint_score_progression_risk_20pct	detected_visit_time	0.19984179687500003	400	400	1.0	63	0.1575	0.1250811291822658	0.19643479243672732	0.0	0.1575	-0.8054925065405862	-0.11329372909826854	288.0	65.0	86.0	21.0	0.1472774452789479
54942	320	0.3	1.0	0.25	joint_score_progression_risk_20pct	midpoint_imputed_time	0.19984179687500003	400	400	1.0	63	0.1575	0.1250811291822658	0.19643479243672732	0.0	0.1575	-0.8034849722427131	-0.11118482023849749	288.0	65.0	86.0	21.0	0.1472774452789479
54942	320	0.3	1.0	0.5	complete	full_latent_time_oracle	0.0	400	400	1.0	17	0.0425	0.026701694991131116	0.06700205432475019	0.0325	0.01	0.013967390493119996	0.0016396347121564597	288.0	86.0	86.0	17.0	0.25515671102407833
54942	320	0.3	1.0	0.5	complete	ascertained_latent_time_oracle	0.0	400	400	1.0	16	0.04	0.024769063069711758	0.06398224771784103	0.0225	0.0175	-0.04500101554132079	-0.005555945403506249	288.0	69.0	86.0	17.0	0.25515671102407833
54942	320	0.3	1.0	0.5	complete	detected_visit_time	0.0	400	400	1.0	13	0.0325	0.01908984237880045	0.0548041528237668	0.02	0.0125	-0.04471718265189283	-0.006144151852007662	288.0	69.0	86.0	17.0	0.25515671102407833
54942	320	0.3	1.0	0.5	complete	midpoint_imputed_time	0.0	400	400	1.0	13	0.0325	0.01908984237880045	0.0548041528237668	0.02	0.0125	-0.04471718265189283	-0.006144151852007662	288.0	69.0	86.0	17.0	0.25515671102407833
54942	320	0.3	1.0	0.5	independent_20pct	full_latent_time_oracle	0.20037499999999997	400	400	1.0	16	0.04	0.024769063069711758	0.06398224771784103	0.0275	0.0125	-0.07316683422562517	-0.008657242542247843	288.0	86.0	86.0	27.0	0.295000126695552
54942	320	0.3	1.0	0.5	independent_20pct	ascertained_latent_time_oracle	0.20037499999999997	400	400	1.0	12	0.03	0.017243020965143054	0.05169853570909567	0.0175	0.0125	-0.02925383069115852	-0.004347955076880631	288.0	59.0	86.0	27.0	0.295000126695552
54942	320	0.3	1.0	0.5	independent_20pct	detected_visit_time	0.20037499999999997	400	400	1.0	8	0.02	0.010168386791664645	0.03896341576926	0.01	0.01	-0.010161129459426096	-0.0014343747111486048	288.0	59.0	86.0	27.0	0.295000126695552
54942	320	0.3	1.0	0.5	independent_20pct	midpoint_imputed_time	0.20037499999999997	400	400	1.0	8	0.02	0.010168386791664645	0.03896341576926	0.0125	0.0075	-0.015935046749291925	-0.002179138647292868	288.0	59.0	86.0	27.0	0.295000126695552
54942	320	0.3	1.0	0.5	score_dependent_20pct	full_latent_time_oracle	0.19979296874999997	400	400	1.0	18	0.045	0.028651458653886006	0.07000472919032381	0.0175	0.0275	0.005390137579723792	0.0006165481490422084	288.0	87.0	87.0	30.0	0.2892658709621604
54942	320	0.3	1.0	0.5	score_dependent_20pct	ascertained_latent_time_oracle	0.19979296874999997	400	400	1.0	50	0.125	0.09611512323676381	0.1610190975139586	0.0025	0.1225	-0.8883395400186698	-0.13486123562906804	288.0	56.0	87.0	30.0	0.2892658709621604
54942	320	0.3	1.0	0.5	score_dependent_20pct	detected_visit_time	0.19979296874999997	400	400	1.0	48	0.12	0.09171539075382554	0.15551395294023979	0.0025	0.1175	-0.8623629702312787	-0.1310469662352371	288.0	56.0	87.0	30.0	0.2892658709621604
54942	320	0.3	1.0	0.5	score_dependent_20pct	midpoint_imputed_time	0.19979296874999997	400	400	1.0	47	0.1175	0.08952194095010377	0.15275496421563303	0.0025	0.115	-0.8826954721745229	-0.13107780498646054	288.0	56.0	87.0	30.0	0.2892658709621604
54942	320	0.3	1.0	0.5	joint_score_progression_risk_20pct	full_latent_time_oracle	0.1995703125	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.02	0.03	0.0607248783538091	0.006880278904834419	288.0	86.5	86.5	34.5	0.28046231916100656
54942	320	0.3	1.0	0.5	joint_score_progression_risk_20pct	ascertained_latent_time_oracle	0.1995703125	400	400	1.0	67	0.1675	0.1341055740674824	0.2072201016648248	0.0	0.1675	-1.0688395882487143	-0.16734046487981305	288.0	52.0	86.5	34.5	0.28046231916100656
54942	320	0.3	1.0	0.5	joint_score_progression_risk_20pct	detected_visit_time	0.1995703125	400	400	1.0	60	0.15	0.11834499530337544	0.18831361073063213	0.0	0.15	-1.029123661808583	-0.1627452183612057	288.0	52.0	86.5	34.5	0.28046231916100656
54942	320	0.3	1.0	0.5	joint_score_progression_risk_20pct	midpoint_imputed_time	0.1995703125	400	400	1.0	57	0.1425	0.1116383145426319	0.18016297590639008	0.0	0.1425	-1.038516403786877	-0.16292735971969508	288.0	52.0	86.5	34.5	0.28046231916100656
54942	320	0.3	1.0	1.0	complete	full_latent_time_oracle	0.0	400	400	1.0	19	0.0475	0.030617076962711882	0.07299154940982647	0.0275	0.02	-0.038032088324710694	-0.004541395122731636	288.0	86.0	86.0	36.0	0.5462955869214494
54942	320	0.3	1.0	1.0	complete	ascertained_latent_time_oracle	0.0	400	400	1.0	15	0.0375	0.022855029814710867	0.060943842444513396	0.01	0.0275	-0.03301671127101944	-0.005293787720087434	288.0	50.0	86.0	36.0	0.5462955869214494
54942	320	0.3	1.0	1.0	complete	detected_visit_time	0.0	400	400	1.0	11	0.0275	0.015423636260295411	0.048565481885614784	0.01	0.0175	-0.0060407481940793935	-0.0009818572466776662	288.0	50.0	86.0	36.0	0.5462955869214494
54942	320	0.3	1.0	1.0	complete	midpoint_imputed_time	0.0	400	400	1.0	11	0.0275	0.015423636260295411	0.048565481885614784	0.01	0.0175	-0.0060407481940793935	-0.0009818572466776662	288.0	50.0	86.0	36.0	0.5462955869214494
54942	320	0.3	1.0	1.0	independent_20pct	full_latent_time_oracle	0.1999375	400	400	1.0	19	0.0475	0.030617076962711882	0.07299154940982647	0.015	0.0325	-0.06412648042432517	-0.007547301676779819	288.0	87.5	87.5	55.0	0.53672963440563
54942	320	0.3	1.0	1.0	independent_20pct	ascertained_latent_time_oracle	0.1999375	400	400	1.0	18	0.045	0.028651458653886006	0.07000472919032381	0.02	0.025	-0.004092091824896412	-0.0008735045005380901	288.0	32.0	87.5	55.0	0.53672963440563
54942	320	0.3	1.0	1.0	independent_20pct	detected_visit_time	0.1999375	400	400	1.0	14	0.035	0.02096129419797776	0.057885139532918004	0.0175	0.0175	0.0014663986014105232	0.0003702391849150744	288.0	32.0	87.5	55.0	0.53672963440563
