gene	gate	passed	wave62_call
VANGL2	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
VANGL2	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
VANGL2	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
VANGL2	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
VANGL2	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
VANGL2	druggable_or_modality	True	NO_GO_WAVE62_TARGET_RESOLUTION
VANGL2	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
VANGL2	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
P4HA3	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
P4HA3	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
P4HA3	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
P4HA3	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
P4HA3	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
P4HA3	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
P4HA3	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
P4HA3	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
CCNC	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
CCNC	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
CCNC	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
CCNC	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
CCNC	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
CCNC	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
CCNC	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
CCNC	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
USP36	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
USP36	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
USP36	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
USP36	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
USP36	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
USP36	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
USP36	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
USP36	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
KLHDC10	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
KLHDC10	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
KLHDC10	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
KLHDC10	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
KLHDC10	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
KLHDC10	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
KLHDC10	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
KLHDC10	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
CYLD	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
CYLD	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
CYLD	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
CYLD	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
CYLD	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
CYLD	druggable_or_modality	True	NO_GO_WAVE62_TARGET_RESOLUTION
CYLD	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
CYLD	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
KIT	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
KIT	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
KIT	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
KIT	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
KIT	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
KIT	druggable_or_modality	True	NO_GO_WAVE62_TARGET_RESOLUTION
KIT	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
KIT	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
LIN28B	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
LIN28B	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
LIN28B	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
LIN28B	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
LIN28B	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
LIN28B	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
LIN28B	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
LIN28B	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
RBM43	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
RBM43	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
RBM43	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
RBM43	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
RBM43	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
RBM43	druggable_or_modality	True	NO_GO_WAVE62_TARGET_RESOLUTION
RBM43	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
RBM43	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
H2BC1	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
H2BC1	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
H2BC1	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
H2BC1	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
H2BC1	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
H2BC1	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
H2BC1	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
H2BC1	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
HHLA2	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
HHLA2	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
HHLA2	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
HHLA2	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
HHLA2	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
HHLA2	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
HHLA2	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
HHLA2	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
INPP5K	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
INPP5K	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
INPP5K	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
INPP5K	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
INPP5K	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
INPP5K	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
INPP5K	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
INPP5K	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
TCN1	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
TCN1	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
TCN1	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
TCN1	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
TCN1	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
TCN1	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
TCN1	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
TCN1	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
IL22RA2	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
IL22RA2	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
IL22RA2	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
IL22RA2	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
IL22RA2	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
IL22RA2	druggable_or_modality	True	NO_GO_WAVE62_TARGET_RESOLUTION
IL22RA2	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
IL22RA2	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
INTS4	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
INTS4	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
INTS4	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
INTS4	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
INTS4	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
INTS4	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
INTS4	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
INTS4	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
ANKS1B	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
ANKS1B	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
ANKS1B	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
ANKS1B	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
ANKS1B	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
ANKS1B	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
ANKS1B	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
ANKS1B	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
MARK1	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
MARK1	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
MARK1	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
MARK1	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
MARK1	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
MARK1	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
MARK1	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
MARK1	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
TBC1D2	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
TBC1D2	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
TBC1D2	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
TBC1D2	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
TBC1D2	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
TBC1D2	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
TBC1D2	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
TBC1D2	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
RASSF3	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
RASSF3	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
RASSF3	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
RASSF3	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
RASSF3	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
RASSF3	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
RASSF3	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
RASSF3	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
RPAP1	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
RPAP1	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
RPAP1	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
RPAP1	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
RPAP1	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
RPAP1	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
RPAP1	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
RPAP1	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
RPL5	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
RPL5	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
RPL5	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
RPL5	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
RPL5	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
RPL5	druggable_or_modality	True	NO_GO_WAVE62_TARGET_RESOLUTION
RPL5	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
RPL5	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
NR6A1	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
NR6A1	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
NR6A1	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
NR6A1	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
NR6A1	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
NR6A1	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
NR6A1	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
NR6A1	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
CD163L1	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
CD163L1	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
CD163L1	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
CD163L1	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
CD163L1	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
CD163L1	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
CD163L1	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
CD163L1	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
CSF3	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
CSF3	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
CSF3	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
CSF3	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
CSF3	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
CSF3	druggable_or_modality	True	NO_GO_WAVE62_TARGET_RESOLUTION
CSF3	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
CSF3	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
TMEM17	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
TMEM17	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
TMEM17	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
TMEM17	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
TMEM17	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
TMEM17	druggable_or_modality	True	NO_GO_WAVE62_TARGET_RESOLUTION
TMEM17	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
TMEM17	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
PGAP3	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
PGAP3	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
PGAP3	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
PGAP3	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
PGAP3	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
PGAP3	druggable_or_modality	True	NO_GO_WAVE62_TARGET_RESOLUTION
PGAP3	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
PGAP3	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
PSMG1	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
PSMG1	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
PSMG1	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
PSMG1	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
PSMG1	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
PSMG1	druggable_or_modality	True	NO_GO_WAVE62_TARGET_RESOLUTION
PSMG1	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
PSMG1	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
SHTN1	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
SHTN1	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
SHTN1	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
SHTN1	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
SHTN1	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
SHTN1	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
SHTN1	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
SHTN1	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
TBK1	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
TBK1	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
TBK1	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
TBK1	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
TBK1	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
TBK1	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
TBK1	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
TBK1	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
NRN1	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
NRN1	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
NRN1	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
NRN1	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
NRN1	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
NRN1	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
NRN1	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
NRN1	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
PRICKLE2	ms_l2g_ge_0_5	True	NO_GO_WAVE62_TARGET_RESOLUTION
PRICKLE2	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
PRICKLE2	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
PRICKLE2	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
PRICKLE2	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
PRICKLE2	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
PRICKLE2	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
PRICKLE2	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
DTNB	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
DTNB	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
DTNB	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
DTNB	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
DTNB	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
DTNB	druggable_or_modality	True	NO_GO_WAVE62_TARGET_RESOLUTION
DTNB	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
DTNB	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
SPMIP7	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
SPMIP7	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
SPMIP7	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
SPMIP7	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
SPMIP7	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
SPMIP7	druggable_or_modality	True	NO_GO_WAVE62_TARGET_RESOLUTION
SPMIP7	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
SPMIP7	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
GRM7	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
GRM7	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
GRM7	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
GRM7	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
GRM7	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
GRM7	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
GRM7	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
GRM7	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
ZNF365	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
ZNF365	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
ZNF365	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
ZNF365	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
ZNF365	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
ZNF365	druggable_or_modality	True	NO_GO_WAVE62_TARGET_RESOLUTION
ZNF365	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
ZNF365	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
FMN1	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
FMN1	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
FMN1	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
FMN1	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
FMN1	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
FMN1	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
FMN1	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
FMN1	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
UGT1A9	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
UGT1A9	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
UGT1A9	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
UGT1A9	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
UGT1A9	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
UGT1A9	druggable_or_modality	True	NO_GO_WAVE62_TARGET_RESOLUTION
UGT1A9	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
UGT1A9	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
COQ10A	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
COQ10A	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
COQ10A	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
COQ10A	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
