sample_id	product_id	url
HSMA33OX	HSMA33OX	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33OX_taxonomic_profile.biom
HSMA33OZ	HSMA33OZ	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33OZ_taxonomic_profile.biom
HSMA33MA	HSMA33MA	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33MA_taxonomic_profile.biom
HSMA33MC	HSMA33MC	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33MC_taxonomic_profile.biom
HSMA33ME	HSMA33ME	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33ME_taxonomic_profile.biom
HSMA33MG	HSMA33MG	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33MG_taxonomic_profile.biom
HSMA33MI	HSMA33MI	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33MI_taxonomic_profile.biom
HSMA33MK	HSMA33MK	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33MK_taxonomic_profile.biom
HSM7J4J7	HSM7J4J7	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7J4J7_taxonomic_profile.biom
HSM7J4J9	HSM7J4J9	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7J4J9_taxonomic_profile.biom
HSM7J4JD	HSM7J4JD	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7J4JD_taxonomic_profile.biom
HSM7J4JF	HSM7J4JF	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7J4JF_taxonomic_profile.biom
HSMA33NA	HSMA33NA	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33NA_taxonomic_profile.biom
HSMA33NC	HSMA33NC	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33NC_taxonomic_profile.biom
HSMA33KE	HSMA33KE	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33KE_taxonomic_profile.biom
HSMA33KM	HSMA33KM	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33KM_taxonomic_profile.biom
HSMA33KO	HSMA33KO	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33KO_taxonomic_profile.biom
HSMA33PX	HSMA33PX	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33PX_taxonomic_profile.biom
HSMA33PZ	HSMA33PZ	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33PZ_taxonomic_profile.biom
HSMA33Q6	HSMA33Q6	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33Q6_taxonomic_profile.biom
HSM7J4LP	HSM7J4LP	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7J4LP_taxonomic_profile.biom
HSM7J4JH	HSM7J4JH	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7J4JH_taxonomic_profile.biom
HSM7J4JJ	HSM7J4JJ	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7J4JJ_taxonomic_profile.biom
HSM7J4JN	HSM7J4JN	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7J4JN_taxonomic_profile.biom
HSM7J4JP	HSM7J4JP	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7J4JP_taxonomic_profile.biom
HSMA33NO	HSMA33NO	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33NO_taxonomic_profile.biom
HSMA33NQ	HSMA33NQ	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33NQ_taxonomic_profile.biom
HSMA33KQ	HSMA33KQ	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33KQ_taxonomic_profile.biom
HSMA33KS	HSMA33KS	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33KS_taxonomic_profile.biom
HSMA33KU	HSMA33KU	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33KU_taxonomic_profile.biom
HSMA33L1	HSMA33L1	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33L1_taxonomic_profile.biom
HSMA33PL	HSMA33PL	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33PL_taxonomic_profile.biom
HSMA33PN	HSMA33PN	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33PN_taxonomic_profile.biom
HSM7J4NO	HSM7J4NO	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7J4NO_taxonomic_profile.biom
HSM7J4NS	HSM7J4NS	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7J4NS_taxonomic_profile.biom
HSM7J4NU	HSM7J4NU	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSM7J4NU_taxonomic_profile.biom
HSMA33OD	HSMA33OD	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33OD_taxonomic_profile.biom
HSMA33OJ	HSMA33OJ	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33OJ_taxonomic_profile.biom
HSMA33OL	HSMA33OL	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33OL_taxonomic_profile.biom
HSMA33LX	HSMA33LX	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33LX_taxonomic_profile.biom
HSMA33LZ	HSMA33LZ	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33LZ_taxonomic_profile.biom
HSMA33M2	HSMA33M2	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33M2_taxonomic_profile.biom
HSMA33M8	HSMA33M8	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33M8_taxonomic_profile.biom
HSMA33MX	HSMA33MX	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33MX_taxonomic_profile.biom
HSMA33MZ	HSMA33MZ	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33MZ_taxonomic_profile.biom
HSMA33N4	HSMA33N4	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33N4_taxonomic_profile.biom
HSMA33IO	HSMA33IO	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33IO_taxonomic_profile.biom
HSMA33IS	HSMA33IS	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33IS_taxonomic_profile.biom
HSMA33RD	HSMA33RD	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33RD_taxonomic_profile.biom
HSMA33RF	HSMA33RF	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33RF_taxonomic_profile.biom
HSMA33IE	HSMA33IE	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33IE_taxonomic_profile.biom
HSMA33IG	HSMA33IG	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33IG_taxonomic_profile.biom
HSMA33IK	HSMA33IK	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33IK_taxonomic_profile.biom
HSMA33LP	HSMA33LP	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33LP_taxonomic_profile.biom
HSMA33QY	HSMA33QY	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33QY_taxonomic_profile.biom
HSMA33R1	HSMA33R1	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33R1_taxonomic_profile.biom
HSMA33R5	HSMA33R5	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33R5_taxonomic_profile.biom
HSMA33R7	HSMA33R7	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33R7_taxonomic_profile.biom
HSMA33R9	HSMA33R9	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33R9_taxonomic_profile.biom
HSMA33S4	HSMA33S4	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33S4_taxonomic_profile.biom
HSMA33NW	HSMA33NW	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33NW_taxonomic_profile.biom
HSMA33P6	HSMA33P6	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33P6_taxonomic_profile.biom
HSMA33IA	HSMA33IA	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33IA_taxonomic_profile.biom
HSMA33IC	HSMA33IC	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33IC_taxonomic_profile.biom
HSMA33LB	HSMA33LB	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33LB_taxonomic_profile.biom
HSMA33LH	HSMA33LH	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33LH_taxonomic_profile.biom
HSMA33LH_TR	HSMA33LH_TR	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33LH_TR_taxonomic_profile.biom
HSMA33LJ	HSMA33LJ	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33LJ_taxonomic_profile.biom
HSMA33RR	HSMA33RR	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33RR_taxonomic_profile.biom
HSMA33RT	HSMA33RT	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33RT_taxonomic_profile.biom
HSMA33RX	HSMA33RX	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33RX_taxonomic_profile.biom
HSMA33RX_TR	HSMA33RX_TR	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33RX_TR_taxonomic_profile.biom
HSMA33NY	HSMA33NY	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33NY_taxonomic_profile.biom
HSMA33J3	HSMA33J3	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33J3_taxonomic_profile.biom
HSMA33J5	HSMA33J5	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33J5_taxonomic_profile.biom
HSMA33J7	HSMA33J7	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33J7_taxonomic_profile.biom
HSMA33J9	HSMA33J9	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33J9_taxonomic_profile.biom
HSMA33MS	HSMA33MS	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33MS_taxonomic_profile.biom
HSMA33QM	HSMA33QM	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33QM_taxonomic_profile.biom
HSMA33QO	HSMA33QO	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33QO_taxonomic_profile.biom
HSMA33SE	HSMA33SE	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33SE_taxonomic_profile.biom
HSMA33SG	HSMA33SG	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33SG_taxonomic_profile.biom
HSMA33SI	HSMA33SI	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33SI_taxonomic_profile.biom
HSMA33SK	HSMA33SK	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/HSMA33SK_taxonomic_profile.biom
MSM5LLDI	MSM5LLDI	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM5LLDI_taxonomic_profile.biom
MSM5LLDK	MSM5LLDK	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM5LLDK_taxonomic_profile.biom
MSM5LLDM	MSM5LLDM	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM5LLDM_taxonomic_profile.biom
MSM5LLDQ	MSM5LLDQ	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM5LLDQ_taxonomic_profile.biom
MSM5LLDS	MSM5LLDS	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM5LLDS_taxonomic_profile.biom
MSM5LLDU	MSM5LLDU	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM5LLDU_taxonomic_profile.biom
MSM5LLDC	MSM5LLDC	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM5LLDC_taxonomic_profile.biom
MSM5LLDE	MSM5LLDE	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM5LLDE_taxonomic_profile.biom
MSM5LLDA	MSM5LLDA	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM5LLDA_taxonomic_profile.biom
MSM6J2LB	MSM6J2LB	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2LB_taxonomic_profile.biom
MSM5LLGL	MSM5LLGL	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM5LLGL_taxonomic_profile.biom
MSM6J2IQ	MSM6J2IQ	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2IQ_taxonomic_profile.biom
MSM6J2IY	MSM6J2IY	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2IY_taxonomic_profile.biom
MSM6J2J1	MSM6J2J1	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2J1_taxonomic_profile.biom
MSM6J2QR	MSM6J2QR	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2QR_taxonomic_profile.biom
MSM5LLEP	MSM5LLEP	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM5LLEP_taxonomic_profile.biom
MSM5LLER	MSM5LLER	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM5LLER_taxonomic_profile.biom
MSM6J2LT	MSM6J2LT	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2LT_taxonomic_profile.biom
MSM6J2J3	MSM6J2J3	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2J3_taxonomic_profile.biom
MSM6J2J5	MSM6J2J5	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2J5_taxonomic_profile.biom
MSM6J2JB	MSM6J2JB	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2JB_taxonomic_profile.biom
MSM6J2JD	MSM6J2JD	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2JD_taxonomic_profile.biom
MSM6J2PK	MSM6J2PK	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2PK_taxonomic_profile.biom
MSM6J2PM	MSM6J2PM	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2PM_taxonomic_profile.biom
MSM6J2HB	MSM6J2HB	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2HB_taxonomic_profile.biom
MSM6J2HD	MSM6J2HD	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2HD_taxonomic_profile.biom
MSM6J2HF	MSM6J2HF	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2HF_taxonomic_profile.biom
MSM6J2HH	MSM6J2HH	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2HH_taxonomic_profile.biom
MSM6J2HJ	MSM6J2HJ	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2HJ_taxonomic_profile.biom
MSM6J2HL	MSM6J2HL	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2HL_taxonomic_profile.biom
MSM6J2OH	MSM6J2OH	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2OH_taxonomic_profile.biom
MSM6J2OJ	MSM6J2OJ	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2OJ_taxonomic_profile.biom
MSM6J2OL	MSM6J2OL	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2OL_taxonomic_profile.biom
MSM6J2ON	MSM6J2ON	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2ON_taxonomic_profile.biom
MSM6J2OP	MSM6J2OP	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2OP_taxonomic_profile.biom
MSM79HEA	MSM79HEA	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM79HEA_taxonomic_profile.biom
MSM5LLHC	MSM5LLHC	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM5LLHC_taxonomic_profile.biom
MSM6J2KC	MSM6J2KC	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2KC_taxonomic_profile.biom
MSM6J2KE	MSM6J2KE	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2KE_taxonomic_profile.biom
MSM6J2KM	MSM6J2KM	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2KM_taxonomic_profile.biom
MSM6J2R2	MSM6J2R2	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2R2_taxonomic_profile.biom
MSM6J2R8	MSM6J2R8	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2R8_taxonomic_profile.biom
MSM6J2RA	MSM6J2RA	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2RA_taxonomic_profile.biom
MSM6J2RC	MSM6J2RC	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2RC_taxonomic_profile.biom
MSM6J2IE	MSM6J2IE	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2IE_taxonomic_profile.biom
MSM6J2IG	MSM6J2IG	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2IG_taxonomic_profile.biom
MSM6J2II	MSM6J2II	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2II_taxonomic_profile.biom
MSM6J2IK	MSM6J2IK	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2IK_taxonomic_profile.biom
MSM6J2IM	MSM6J2IM	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2IM_taxonomic_profile.biom
MSM6J2IO	MSM6J2IO	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2IO_taxonomic_profile.biom
MSM6J2Q3	MSM6J2Q3	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2Q3_taxonomic_profile.biom
MSM6J2Q5	MSM6J2Q5	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2Q5_taxonomic_profile.biom
MSM6J2Q7	MSM6J2Q7	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2Q7_taxonomic_profile.biom
MSM6J2Q9	MSM6J2Q9	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2Q9_taxonomic_profile.biom
MSM6J2QB	MSM6J2QB	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2QB_taxonomic_profile.biom
MSM6J2QD	MSM6J2QD	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2QD_taxonomic_profile.biom
MSM79H63	MSM79H63	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM79H63_taxonomic_profile.biom
MSM79H65	MSM79H65	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM79H65_taxonomic_profile.biom
MSM79H67	MSM79H67	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM79H67_taxonomic_profile.biom
MSM79H69	MSM79H69	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM79H69_taxonomic_profile.biom
MSM79H6B	MSM79H6B	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM79H6B_taxonomic_profile.biom
MSM5LLF4	MSM5LLF4	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM5LLF4_taxonomic_profile.biom
MSM5LLF6	MSM5LLF6	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM5LLF6_taxonomic_profile.biom
MSM5LLF8	MSM5LLF8	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM5LLF8_taxonomic_profile.biom
MSM6J2LH	MSM6J2LH	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM6J2LH_taxonomic_profile.biom
