analysis	disease_name	compartment	role	gene	candidate_class	gene_metric	n_donors	raw_spearman_r	raw_spearman_p	ifn_group_resid_spearman_r	ifn_group_resid_spearman_p	resid_positive_support	raw_positive_support
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	ITGAX	uptake_complement_phagocytosis	mean_log_norm	12	0.7132867132867133	0.009201779777634766	-0.02097902097902098	0.9484022252365222	False	True
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	ITGAX	uptake_complement_phagocytosis	detection_fraction	12	0.7132867132867133	0.009201779777634766	-0.16083916083916086	0.6175234895401425	False	True
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LAMP1	lysosome_endosome_lipid	mean_log_norm	12	0.02097902097902098	0.9484022252365222	0.3636363636363637	0.24526500073077723	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LAMP1	lysosome_endosome_lipid	detection_fraction	12	0.055944055944055944	0.8628980736949713	0.10489510489510491	0.7456094809807079	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LAMP2	lysosome_endosome_lipid	mean_log_norm	12	0.2027972027972028	0.5273023541661079	0.2447552447552448	0.44326193645018325	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LAMP2	lysosome_endosome_lipid	detection_fraction	12	0.27272727272727276	0.39109677094189615	0.17482517482517487	0.5868236643627043	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LAMP3	lysosome_endosome_lipid	mean_log_norm	12	0.5104895104895105	0.08991373630263919	0.25874125874125875	0.41677476889913817	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LAMP3	lysosome_endosome_lipid	detection_fraction	12	0.5874125874125874	0.04460929646336318	0.3426573426573427	0.2755674509567803	False	True
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LAPTM5	lysosome_endosome_lipid	mean_log_norm	12	0.27272727272727276	0.39109677094189615	-0.006993006993006993	0.9827917689028476	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LAPTM5	lysosome_endosome_lipid	detection_fraction	12	0.21678321678321683	0.49855598552418845	-0.5104895104895105	0.08991373630263919	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LGALS1	glycan_checkpoint_surface	mean_log_norm	12	0.3356643356643357	0.28612290291498743	0.1328671328671329	0.6805975082860817	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LGALS1	glycan_checkpoint_surface	detection_fraction	12	0.4125874125874127	0.18256397857316675	-0.04195804195804196	0.8969858708195542	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LGALS3	glycan_checkpoint_surface	mean_log_norm	12	-0.35664335664335667	0.2551377517589572	0.04195804195804196	0.8969858708195542	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LGALS3	glycan_checkpoint_surface	detection_fraction	12	-0.43356643356643365	0.15910576941219534	-0.41958041958041964	0.1745190081300594	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LGALS8	glycan_checkpoint_surface	mean_log_norm	12	0.0979020979020979	0.7621216559962992	-0.6083916083916086	0.035805997052029234	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LGALS8	glycan_checkpoint_surface	detection_fraction	12	0.07692307692307693	0.8121826980280591	-0.6573426573426573	0.0201854985098541	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LGALS9	glycan_checkpoint_surface	mean_log_norm	12	0.4895104895104896	0.10625237175934595	0.49650349650349657	0.10060263183225476	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LGALS9	glycan_checkpoint_surface	detection_fraction	12	0.49650349650349657	0.10060263183225476	0.4685314685314686	0.12445479118883407	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LIPA	lysosome_endosome_lipid	mean_log_norm	12	-0.23076923076923078	0.470531995381542	0.6783216783216784	0.015317329053281715	True	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LIPA	lysosome_endosome_lipid	detection_fraction	12	-0.2867132867132868	0.36625146058358227	0.5314685314685316	0.07536233505348361	True	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LRP1	uptake_complement_phagocytosis	mean_log_norm	12	0.31468531468531474	0.3191387855033045	0.2447552447552448	0.44326193645018325	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	LRP1	uptake_complement_phagocytosis	detection_fraction	12	0.2517482517482518	0.4299187850328841	0.06993006993006995	0.8290236405313092	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	M6PR	lysosome_endosome_lipid	mean_log_norm	12	0.1398601398601399	0.6646331617926677	-0.027972027972027972	0.9312343512018807	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	M6PR	lysosome_endosome_lipid	detection_fraction	12	0.35664335664335667	0.2551377517589572	-0.027972027972027972	0.9312343512018807	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	MARCO	uptake_complement_phagocytosis	mean_log_norm	12	0.33355234055353716	0.28935525059363004	-0.5594405594405596	0.05858947538856764	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	MARCO	uptake_complement_phagocytosis	detection_fraction	12	0.33355234055353716	0.28935525059363004	-0.6293706293706295	0.02831967129576001	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	MERTK	uptake_complement_phagocytosis	mean_log_norm	12	0.055944055944055944	0.8628980736949713	0.3356643356643357	0.28612290291498743	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	MERTK	uptake_complement_phagocytosis	detection_fraction	12	-0.013986013986013986	0.9655902689187796	0.2657342657342658	0.4038330883147116	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	MIF	failed_or_crowded_comparators	mean_log_norm	12	0.18881118881118883	0.5567370561768314	-0.1398601398601399	0.6646331617926677	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	MIF	failed_or_crowded_comparators	detection_fraction	12	0.07692307692307693	0.8121826980280591	-0.2867132867132868	0.36625146058358227	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	MRC1	uptake_complement_phagocytosis	mean_log_norm	12	0.2027972027972028	0.5273023541661079	0.7062937062937064	0.010245193941127849	True	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	MRC1	uptake_complement_phagocytosis	detection_fraction	12	0.14685314685314685	0.6487957097846665	0.7342657342657343	0.006543490146837884	True	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	MSR1	uptake_complement_phagocytosis	mean_log_norm	12	-0.11188811188811189	0.729194990751066	0.4125874125874127	0.18256397857316675	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	MSR1	uptake_complement_phagocytosis	detection_fraction	12	-0.16783216783216784	0.6020994277865379	0.44755244755244755	0.1445863013033476	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	NPC1	lysosome_endosome_lipid	mean_log_norm	12	0.15384615384615385	0.6330906812462617	-0.2867132867132868	0.36625146058358227	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	NPC1	lysosome_endosome_lipid	detection_fraction	12	0.04895104895104895	0.8799185788786748	-0.16783216783216784	0.6020994277865379	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	NPC2	lysosome_endosome_lipid	mean_log_norm	12	0.06293706293706294	0.8459309212287789	0.3216783216783217	0.30790987618065263	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	NPC2	lysosome_endosome_lipid	detection_fraction	12	0.1188811188811189	0.712884219214772	-0.22377622377622378	0.4844516614553987	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	PDCD1LG2	glycan_checkpoint_surface	mean_log_norm	12	0.21678321678321683	0.49855598552418845	0.41958041958041964	0.1745190081300594	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	PDCD1LG2	glycan_checkpoint_surface	detection_fraction	12	0.07692307692307693	0.8121826980280591	0.41958041958041964	0.1745190081300594	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	PTPN2	failed_or_crowded_comparators	mean_log_norm	12	0.5384615384615385	0.07089431754922311	-0.7132867132867133	0.009201779777634766	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	PTPN2	failed_or_crowded_comparators	detection_fraction	12	0.2797202797202798	0.37856866966230307	-0.6713286713286714	0.016831456186893416	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	RAB11A	trafficking_sorting	mean_log_norm	12	0.2027972027972028	0.5273023541661079	-0.027972027972027972	0.9312343512018807	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	RAB11A	trafficking_sorting	detection_fraction	12	0.22377622377622378	0.4844516614553987	-0.3076923076923077	0.33058925941210965	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	RAB5A	trafficking_sorting	mean_log_norm	12	0.21678321678321683	0.49855598552418845	-0.2447552447552448	0.44326193645018325	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	RAB5A	trafficking_sorting	detection_fraction	12	0.25919479328518813	0.41592926127477936	-0.27272727272727276	0.39109677094189615	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	RAB7A	trafficking_sorting	mean_log_norm	12	0.034965034965034975	0.9140933424107599	-0.1958041958041958	0.5419358857313173	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	RAB7A	trafficking_sorting	detection_fraction	12	0.06293706293706294	0.8459309212287789	-0.44055944055944063	0.1517350357167303	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	RFX5	state_markers_positive_controls	mean_log_norm	12	-0.22377622377622378	0.4844516614553987	-0.1958041958041958	0.5419358857313173	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	RFX5	state_markers_positive_controls	detection_fraction	12	-0.31468531468531474	0.3191387855033045	-0.3426573426573427	0.2755674509567803	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	SCARB1	lysosome_endosome_lipid	mean_log_norm	12	-0.2657342657342658	0.4038330883147116	0.4545454545454546	0.13765791634772948	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	SCARB1	lysosome_endosome_lipid	detection_fraction	12	-0.23076923076923078	0.470531995381542	0.4265734265734266	0.16669998762494498	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	SCARB2	lysosome_endosome_lipid	mean_log_norm	12	0.16783216783216784	0.6020994277865379	0.4685314685314686	0.12445479118883407	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	SCARB2	lysosome_endosome_lipid	detection_fraction	12	0.14711055835105272	0.6482152290826798	0.32867132867132864	0.2969041156887641	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	SH2B3	failed_or_crowded_comparators	mean_log_norm	12	0.20979020979020982	0.512840943181826	0.3916083916083916	0.20806346369535322	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	SH2B3	failed_or_crowded_comparators	detection_fraction	12	0.16783216783216784	0.6020994277865379	0.18181818181818185	0.5717012385276553	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	SIGLEC1	glycan_checkpoint_surface	mean_log_norm	12	-0.3636363636363637	0.24526500073077723	0.46153846153846156	0.13094806950717272	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	SIGLEC1	glycan_checkpoint_surface	detection_fraction	12	-0.44755244755244755	0.1445863013033476	0.46153846153846156	0.13094806950717272	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	SIGLEC10	glycan_checkpoint_surface	mean_log_norm	12	-0.027972027972027972	0.9312343512018807	0.17482517482517487	0.5868236643627043	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	SIGLEC10	glycan_checkpoint_surface	detection_fraction	12	-0.07692307692307693	0.8121826980280591	-0.11188811188811189	0.729194990751066	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	SLC15A4	failed_or_crowded_comparators	mean_log_norm	12	0.2937062937062937	0.3541476412329215	0.32867132867132864	0.2969041156887641	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	SLC15A4	failed_or_crowded_comparators	detection_fraction	12	0.22377622377622378	0.4844516614553987	0.2867132867132868	0.36625146058358227	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	SNX10	trafficking_sorting	mean_log_norm	12	0.6433566433566434	0.024003191200713647	-0.7132867132867133	0.009201779777634766	False	True
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	SNX10	trafficking_sorting	detection_fraction	12	0.3356643356643357	0.28612290291498743	-0.5664335664335665	0.054842119775407906	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	SNX5	trafficking_sorting	mean_log_norm	12	-0.5034965034965035	0.09515736659412467	-0.2447552447552448	0.44326193645018325	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	SNX5	trafficking_sorting	detection_fraction	12	-0.3636363636363637	0.24526500073077723	-0.37762237762237766	0.22620604493502647	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	SORT1	lysosome_endosome_lipid	mean_log_norm	12	0.2377622377622378	0.45680085263992326	0.4545454545454546	0.13765791634772948	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	SORT1	lysosome_endosome_lipid	detection_fraction	12	0.1258741258741259	0.696683109395766	0.2517482517482518	0.4299187850328841	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	TCIRG1	lysosome_endosome_lipid	mean_log_norm	12	0.14685314685314685	0.6487957097846665	-0.3916083916083916	0.20806346369535322	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	TCIRG1	lysosome_endosome_lipid	detection_fraction	12	0.06293706293706294	0.8459309212287789	-0.4685314685314686	0.12445479118883407	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	TNFAIP3	failed_or_crowded_comparators	mean_log_norm	12	-0.15384615384615385	0.6330906812462617	-0.46153846153846156	0.13094806950717272	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	TNFAIP3	failed_or_crowded_comparators	detection_fraction	12	0.04195804195804196	0.8969858708195542	-0.5244755244755246	0.08001937592027474	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	TREM2	uptake_complement_phagocytosis	mean_log_norm	12	0.0665500144921429	0.8371878544641639	0.4125874125874127	0.18256397857316675	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	TREM2	uptake_complement_phagocytosis	detection_fraction	12	-0.07355527917552636	0.8202845257024424	0.5174825174825175	0.08486877113393476	True	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	TYROBP	uptake_complement_phagocytosis	mean_log_norm	12	0.5734265734265735	0.05126558978649151	0.4125874125874127	0.18256397857316675	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	TYROBP	uptake_complement_phagocytosis	detection_fraction	12	0.4895104895104896	0.10625237175934595	-0.20979020979020982	0.512840943181826	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	VAMP3	trafficking_sorting	mean_log_norm	12	0.18881118881118883	0.5567370561768314	0.25874125874125875	0.41677476889913817	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	VAMP3	trafficking_sorting	detection_fraction	12	0.16783216783216784	0.6020994277865379	0.16083916083916086	0.6175234895401425	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	VAMP7	trafficking_sorting	mean_log_norm	12	-0.1258741258741259	0.696683109395766	-0.1958041958041958	0.5419358857313173	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	VAMP7	trafficking_sorting	detection_fraction	12	-0.10489510489510491	0.7456094809807079	0.027972027972027972	0.9312343512018807	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	VPS26A	trafficking_sorting	mean_log_norm	12	0.18881118881118883	0.5567370561768314	0.3426573426573427	0.2755674509567803	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	VPS26A	trafficking_sorting	detection_fraction	12	0.1328671328671329	0.6805975082860817	0.0	1.0	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	VPS35	trafficking_sorting	mean_log_norm	12	0.5104895104895105	0.08991373630263919	0.30069930069930073	0.34225952894002437	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	VPS35	trafficking_sorting	detection_fraction	12	0.5314685314685316	0.07536233505348361	-0.055944055944055944	0.8628980736949713	False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	AP1S2	trafficking_sorting	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	AP1S2	trafficking_sorting	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	AP2M1	trafficking_sorting	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	AP2M1	trafficking_sorting	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	ATP6V0D2	lysosome_endosome_lipid	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	ATP6V0D2	lysosome_endosome_lipid	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	ATP6V1B2	lysosome_endosome_lipid	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	ATP6V1B2	lysosome_endosome_lipid	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	AXL	uptake_complement_phagocytosis	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	AXL	uptake_complement_phagocytosis	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	C1QA	uptake_complement_phagocytosis	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	C1QA	uptake_complement_phagocytosis	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	C1QB	uptake_complement_phagocytosis	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	C1QB	uptake_complement_phagocytosis	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	C1QC	uptake_complement_phagocytosis	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	C1QC	uptake_complement_phagocytosis	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	C3AR1	uptake_complement_phagocytosis	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	C3AR1	uptake_complement_phagocytosis	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	C5AR1	uptake_complement_phagocytosis	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	C5AR1	uptake_complement_phagocytosis	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CALR	uptake_complement_phagocytosis	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CALR	uptake_complement_phagocytosis	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CD274	glycan_checkpoint_surface	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CD274	glycan_checkpoint_surface	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CD44	glycan_checkpoint_surface	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CD44	glycan_checkpoint_surface	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CD74	state_markers_positive_controls	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CD74	state_markers_positive_controls	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CD83	glycan_checkpoint_surface	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CD83	glycan_checkpoint_surface	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CD86	glycan_checkpoint_surface	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CD86	glycan_checkpoint_surface	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CIITA	state_markers_positive_controls	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CIITA	state_markers_positive_controls	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CST3	hla_ii_loading_editing	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CST3	hla_ii_loading_editing	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CSTA	hla_ii_loading_editing	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CSTA	hla_ii_loading_editing	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CSTB	hla_ii_loading_editing	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CSTB	hla_ii_loading_editing	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CTSB	hla_ii_loading_editing	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CTSB	hla_ii_loading_editing	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CTSD	hla_ii_loading_editing	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CTSD	hla_ii_loading_editing	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CTSH	hla_ii_loading_editing	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CTSH	hla_ii_loading_editing	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CTSL	hla_ii_loading_editing	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CTSL	hla_ii_loading_editing	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CTSS	hla_ii_loading_editing	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CTSS	hla_ii_loading_editing	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CTSZ	hla_ii_loading_editing	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CTSZ	hla_ii_loading_editing	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CXorf21	failed_or_crowded_comparators	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CXorf21	failed_or_crowded_comparators	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	EEA1	trafficking_sorting	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	EEA1	trafficking_sorting	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	FCGR2A	uptake_complement_phagocytosis	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	FCGR2A	uptake_complement_phagocytosis	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	FCGR2B	uptake_complement_phagocytosis	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	FCGR2B	uptake_complement_phagocytosis	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	FCGR3A	uptake_complement_phagocytosis	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	FCGR3A	uptake_complement_phagocytosis	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	GPR65	failed_or_crowded_comparators	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	GPR65	failed_or_crowded_comparators	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	GSK3A	failed_or_crowded_comparators	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	GSK3A	failed_or_crowded_comparators	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	GSK3B	failed_or_crowded_comparators	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	GSK3B	failed_or_crowded_comparators	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	HGS	trafficking_sorting	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	HGS	trafficking_sorting	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	HLA-DMA	hla_ii_loading_editing	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	HLA-DMA	hla_ii_loading_editing	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	HLA-DMB	hla_ii_loading_editing	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	HLA-DMB	hla_ii_loading_editing	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	HLA-DOA	hla_ii_loading_editing	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	HLA-DOA	hla_ii_loading_editing	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	HLA-DOB	hla_ii_loading_editing	mean_log_norm	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	HLA-DOB	hla_ii_loading_editing	detection_fraction	0					False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	HLA-DPA1	state_markers_positive_controls	mean_log_norm	0					False	False
