analysis	disease_name	compartment	role	gene	candidate_class	metric	n_case_donors	n_control_donors	mean_case	mean_control	delta_case_minus_control	hedges_g	welch_t	p	fdr	positive_fdr10	positive_trend	negative_trend
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	LRP1	uptake_complement_phagocytosis	mean_log_norm	5.0	19.0	0.04845522738702063	0.03375859853079242	0.01469662885622821	0.6660295068442367	1.350624967193785	0.22430782332782684	0.6059341131213957	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	LRP1	uptake_complement_phagocytosis	detection_fraction	5.0	19.0	0.05081196019356441	0.034678914174425805	0.016133046019138605	0.6009852882408374	1.3112658158551325	0.23234931186907548	0.6059341131213957	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	M6PR	lysosome_endosome_lipid	mean_log_norm	5.0	19.0	0.7919658352723753	0.7774785627664871	0.014487272505888216	0.10948351749658829	0.21434961721655613	0.8374745908884208	0.9076799447546676	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	M6PR	lysosome_endosome_lipid	detection_fraction	5.0	19.0	0.6021991735242166	0.5806550173764295	0.02154415614778704	0.17397222483049077	0.3274862705438472	0.7550526827419317	0.8573501429843869	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	MARCO	uptake_complement_phagocytosis	mean_log_norm	5.0	19.0	0.0018310599848976711	0.0024764345522536074	-0.0006453745673559363	-0.09457381539935865	-0.32596741878446905	0.7478435178170889	0.8546783060766731	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	MARCO	uptake_complement_phagocytosis	detection_fraction	5.0	19.0	0.0021884170511661727	0.002207266198426757	-1.8849147260584405e-05	-0.003143872235772267	-0.009860273172806095	0.9922597533165589	0.9922597533165589	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	MERTK	uptake_complement_phagocytosis	mean_log_norm	5.0	19.0	0.016831259266545034	0.02884601736605129	-0.012014758099506258	-0.5240375564169596	-1.6822402685517623	0.11140087876306373	0.585526058941907	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	MERTK	uptake_complement_phagocytosis	detection_fraction	5.0	19.0	0.0185707826575488	0.03279050325965867	-0.014219720602109867	-0.5248915950343387	-1.713774870228682	0.104440817299036	0.585526058941907	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	MIF	failed_or_crowded_comparators	mean_log_norm	5.0	19.0	1.754734029271456	1.504428566420488	0.250305462850968	0.5313307375066177	1.5055866989998057	0.15915986369692334	0.6059341131213957	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	MIF	failed_or_crowded_comparators	detection_fraction	5.0	19.0	0.8703691326855922	0.7986709519366872	0.071698180748905	0.4774374604098471	1.4530445529618177	0.16819156631252466	0.6059341131213957	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	MRC1	uptake_complement_phagocytosis	mean_log_norm	5.0	19.0	0.006275254135777679	0.02221869166236524	-0.015943437526587563	-0.5165656698969737	-1.9926956477773268	0.05923517078030031	0.5372516292625062	False	False	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	MRC1	uptake_complement_phagocytosis	detection_fraction	5.0	19.0	0.004626794114700282	0.01530385354400564	-0.010677059429305358	-0.5270050946521789	-1.975717124333425	0.060881033480844414	0.5372516292625062	False	False	True
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	MSR1	uptake_complement_phagocytosis	mean_log_norm	5.0	19.0	0.0003857782223804012	0.0	0.0003857782223804012	1.6531058430988952	1.6324665266530223	0.17791798494914624	0.6059341131213957	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	MSR1	uptake_complement_phagocytosis	detection_fraction	5.0	19.0	0.0003492668776551633	0.0	0.0003492668776551633	1.648870794058897	1.6282843529432187	0.1787954584821811	0.6059341131213957	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	NPC1	lysosome_endosome_lipid	mean_log_norm	5.0	19.0	0.15457006017685795	0.21609371337910063	-0.06152365320224268	-0.67437571453502	-1.6494657729401343	0.13663803667172447	0.6059341131213957	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	NPC1	lysosome_endosome_lipid	detection_fraction	5.0	19.0	0.15037981763321118	0.19913543870894243	-0.048755621075731254	-0.5335090229415536	-1.2710221063385478	0.24017254688535744	0.6059341131213957	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	NPC2	lysosome_endosome_lipid	mean_log_norm	5.0	19.0	1.688428540810235	1.178107675159331	0.5103208656509042	1.7665915773857306	4.8737018148141615	0.0005294283658169933	0.04658969619189541	True	True	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	NPC2	lysosome_endosome_lipid	detection_fraction	5.0	19.0	0.8741456872796698	0.7254970678194832	0.1486486194601866	1.048521370818961	2.8370888583411977	0.017279410246416306	0.34441519014488853	False	True	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	PDCD1LG2	glycan_checkpoint_surface	mean_log_norm	5.0	19.0	7.273793070142003e-05	0.0	7.273793070142003e-05	1.0126430258194568	1.0	0.37390096630005887	0.626729238750575	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	PDCD1LG2	glycan_checkpoint_surface	detection_fraction	5.0	19.0	8.216926869350862e-05	0.0	8.216926869350862e-05	1.0126430258194568	1.0	0.37390096630005887	0.626729238750575	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	PTPN2	failed_or_crowded_comparators	mean_log_norm	5.0	19.0	0.3966316191149619	0.3640267063432123	0.032604912771749595	0.3649577548448568	0.49658948919411733	0.6428535381348423	0.7805086672163055	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	PTPN2	failed_or_crowded_comparators	detection_fraction	5.0	19.0	0.3532180997271253	0.31419842045280977	0.039019679274315544	0.38109417941209434	0.568252516959244	0.5958613903865315	0.7805086672163055	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	RAB11A	trafficking_sorting	mean_log_norm	5.0	19.0	1.2066775016844888	0.9985265716779977	0.2081509300064911	0.909847980517915	1.7176223091991318	0.1394018461225052	0.6059341131213957	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	RAB11A	trafficking_sorting	detection_fraction	5.0	19.0	0.7630084775528172	0.6739533853135822	0.08905509223923502	0.5740482694048915	1.176629355710696	0.2822458135783884	0.6188793913774562	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	RAB5A	trafficking_sorting	mean_log_norm	5.0	19.0	0.5801878395885592	0.6216137837776248	-0.04142594418906553	-0.28123251174786734	-0.6764789270047291	0.5178850082056548	0.7517784935192443	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	RAB5A	trafficking_sorting	detection_fraction	5.0	19.0	0.4716253918092673	0.4835866469592533	-0.011961255149985972	-0.09829234860321692	-0.2563191249495244	0.8032350304230292	0.8947428186990706	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	RAB7A	trafficking_sorting	mean_log_norm	5.0	19.0	1.1980597604030956	1.014748187679873	0.18331157272322263	1.0465646552991406	2.2932734081395965	0.056418160083176495	0.5372516292625062	False	True	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	RAB7A	trafficking_sorting	detection_fraction	5.0	19.0	0.7692698398691802	0.6807105979537256	0.08855924191545461	0.6961737607071203	1.4336103863387883	0.19953435904129077	0.6059341131213957	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	RFX5	state_markers_positive_controls	mean_log_norm	5.0	19.0	0.09965207557184128	0.050205618518371395	0.04944645705346988	1.4204302764649486	3.525497255304046	0.007120122915445371	0.27506909204279734	False	True	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	RFX5	state_markers_positive_controls	detection_fraction	5.0	19.0	0.10265918220187195	0.05167187561924402	0.05098730658262793	1.5240553916554462	3.177165381130453	0.017612140405136346	0.34441519014488853	False	True	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	SCARB1	lysosome_endosome_lipid	mean_log_norm	5.0	19.0	0.03273834577164161	0.03744011978291119	-0.004701774011269581	-0.1905893678112831	-0.43160910724040424	0.6786758923231035	0.8012279365394736	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	SCARB1	lysosome_endosome_lipid	detection_fraction	5.0	19.0	0.03694115905911041	0.03850449939838802	-0.0015633403392776093	-0.04958894208257183	-0.12362161740478711	0.90447703992704	0.9255113896927851	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	SCARB2	lysosome_endosome_lipid	mean_log_norm	5.0	19.0	0.8718656533731297	0.984710853313435	-0.11284519994030529	-0.6592782796826794	-1.2905410612485584	0.2450313170944524	0.6059341131213957	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	SCARB2	lysosome_endosome_lipid	detection_fraction	5.0	19.0	0.639623165693307	0.6537379139654558	-0.014114748272148758	-0.1175014597601973	-0.1981500057444479	0.8505372974746394	0.9076799447546676	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	SH2B3	failed_or_crowded_comparators	mean_log_norm	5.0	19.0	0.06948182858530479	0.07777581982131923	-0.008293991236014445	-0.2311564799193063	-0.6127332977871625	0.5540901386771828	0.7698437386062194	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	SH2B3	failed_or_crowded_comparators	detection_fraction	5.0	19.0	0.07344083651421221	0.0801614968139462	-0.006720660299733991	-0.15487517406166124	-0.42035123209999314	0.6828647186415968	0.8012279365394736	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	SIGLEC1	glycan_checkpoint_surface	mean_log_norm	5.0	19.0	0.0	0.0	0.0					False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	SIGLEC1	glycan_checkpoint_surface	detection_fraction	5.0	19.0	0.0	0.0	0.0					False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	SIGLEC10	glycan_checkpoint_surface	mean_log_norm	5.0	19.0	0.0018874860432209653	0.0022704420021011852	-0.00038295595888021994	-0.04183772729478048	-0.16062137114587882	0.8738908542166899	0.9076799447546676	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	SIGLEC10	glycan_checkpoint_surface	detection_fraction	5.0	19.0	0.002082525795555723	0.001173746626769225	0.0009087791687864978	0.19594245922565132	0.6541289339635923	0.521119183007658	0.7517784935192443	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	SLC15A4	failed_or_crowded_comparators	mean_log_norm	5.0	19.0	0.28127580726378176	0.32188803547670963	-0.04061222821292787	-0.34006704785994046	-0.733652980029806	0.48808848715318415	0.7342185789654736	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	SLC15A4	failed_or_crowded_comparators	detection_fraction	5.0	19.0	0.2596759553700084	0.28116533045633	-0.021489375086321594	-0.19928646604184422	-0.43559073871058224	0.6766046619658362	0.8012279365394736	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	SNX10	trafficking_sorting	mean_log_norm	5.0	19.0	0.4654902139336329	0.3168763562232405	0.14861385771039237	0.841585992440259	1.4804286117628531	0.19543144683213226	0.6059341131213957	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	SNX10	trafficking_sorting	detection_fraction	5.0	19.0	0.3837814359055606	0.27589641578279	0.10788502012277057	0.7276800873652582	1.296292720681686	0.24772489492335095	0.6059341131213957	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	SNX5	trafficking_sorting	mean_log_norm	5.0	19.0	0.36234697969808594	0.33349192541898204	0.028855054279103898	0.3118299066032486	0.710536296446947	0.499556474722935	0.7405192447286092	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	SNX5	trafficking_sorting	detection_fraction	5.0	19.0	0.33260646395714116	0.29589759679097793	0.03670886716616323	0.37230866586346906	0.8129536839462623	0.4437693532192691	0.7100309651508305	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	SORT1	lysosome_endosome_lipid	mean_log_norm	5.0	19.0	0.31422442567388476	0.30446917252453665	0.009755253149348109	0.0839516325905821	0.2079638930765631	0.840195205820454	0.9076799447546676	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	SORT1	lysosome_endosome_lipid	detection_fraction	5.0	19.0	0.2977694304362634	0.2706449673711499	0.027124463065113513	0.25704481423802306	0.5475007711723652	0.602137555114554	0.7805086672163055	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	TASL	failed_or_crowded_comparators	mean_log_norm	5.0	19.0	0.0006619764441358023	0.0	0.0006619764441358023	2.072893632519769	2.0470131918820362	0.11006300198390581	0.585526058941907	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	TASL	failed_or_crowded_comparators	detection_fraction	5.0	19.0	0.0006917876927169902	0.0	0.0006917876927169902	1.9978756494109247	1.9729318214522757	0.11976669387448098	0.585526058941907	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	TCIRG1	lysosome_endosome_lipid	mean_log_norm	5.0	19.0	0.22067604022447526	0.17887740457273923	0.04179863565173603	0.446743713243334	1.0733207497287336	0.31461575295360233	0.6188793913774562	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	TCIRG1	lysosome_endosome_lipid	detection_fraction	5.0	19.0	0.20787782810144034	0.16470289030020482	0.04317493780123552	0.47610681640310365	1.3013570296330403	0.22102194925916369	0.6059341131213957	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	TNFAIP3	failed_or_crowded_comparators	mean_log_norm	5.0	19.0	0.30695415822121264	0.18905506565892877	0.11789909256228387	0.8154597080221244	1.2455786638175794	0.27044737837610755	0.6174101131068694	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	TNFAIP3	failed_or_crowded_comparators	detection_fraction	5.0	19.0	0.25647248764879993	0.16095073543278401	0.09552175221601591	0.8408279014758179	1.3745318301140697	0.2275518559489962	0.6059341131213957	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	TREM2	uptake_complement_phagocytosis	mean_log_norm	5.0	19.0	0.0002135969047805772	0.0	0.0002135969047805772	1.0126430258194568	1.0000000000000002	0.3739009663000589	0.626729238750575	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	TREM2	uptake_complement_phagocytosis	detection_fraction	5.0	19.0	0.00018492834026814607	0.0	0.00018492834026814607	1.0126430258194565	0.9999999999999999	0.37390096630005887	0.626729238750575	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	TYROBP	uptake_complement_phagocytosis	mean_log_norm	5.0	19.0	0.017472939951852406	0.0074068495213271135	0.010066090430525292	0.600706698948852	1.062739328571244	0.33354948261364165	0.6188793913774562	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	TYROBP	uptake_complement_phagocytosis	detection_fraction	5.0	19.0	0.016525255020727457	0.004446721622125428	0.012078533398602029	0.9631406688696698	1.3710027979346806	0.23360907814367873	0.6059341131213957	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	VAMP3	trafficking_sorting	mean_log_norm	5.0	19.0	0.5755410129859747	0.5992062129257721	-0.023665199939797432	-0.20007556294002285	-0.4754977399441575	0.6474674171226171	0.7805086672163055	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	VAMP3	trafficking_sorting	detection_fraction	5.0	19.0	0.47669004890240335	0.4755133071427562	0.0011767417596471597	0.010876640359218953	0.02777896361113386	0.9784466202342557	0.9840377437784514	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	VAMP7	trafficking_sorting	mean_log_norm	5.0	19.0	0.2938009499822999	0.29708448860160724	-0.003283538619307358	-0.042659190540804366	-0.1656645964061543	0.8699989386132603	0.9076799447546676	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	VAMP7	trafficking_sorting	detection_fraction	5.0	19.0	0.2675083626024856	0.2661289540103848	0.0013794085921008392	0.0175832454365837	0.05288384659561743	0.9585953615677048	0.9696136990569887	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	VPS26A	trafficking_sorting	mean_log_norm	5.0	19.0	0.6810283577386882	0.670066044227372	0.010962313511316157	0.09532674795629101	0.26890223902218263	0.792828685691872	0.8887761062533087	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	VPS26A	trafficking_sorting	detection_fraction	5.0	19.0	0.5421579410796404	0.5174409140114427	0.024717027068197783	0.20120919902080606	0.4782061763524198	0.6456223195707587	0.7805086672163055	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	VPS35	trafficking_sorting	mean_log_norm	5.0	19.0	0.6829173552748027	0.541796565803586	0.14112078947121665	0.7453023746921005	1.12703124647463	0.31338300961187243	0.6188793913774562	False	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	VPS35	trafficking_sorting	detection_fraction	5.0	19.0	0.5362770775025252	0.4420519614655994	0.0942251160369258	0.601034885201796	0.9499342966654484	0.38667041232602073	0.6420187978243362	False	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	AP1S2	trafficking_sorting	mean_log_norm	5.0	17.0	0.4647442220119583	0.35907292364998444	0.10567129836197386	0.4068555665039542	0.9135096041927775	0.38891259644477666	0.816716452534031	False	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	AP1S2	trafficking_sorting	detection_fraction	5.0	17.0	0.2943626576932566	0.24262771658781782	0.051734941105438775	0.2654588317312645	0.6140149760393446	0.5561166457415144	0.8449660865319957	False	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	AP2M1	trafficking_sorting	mean_log_norm	5.0	17.0	0.9305271342315644	0.8877818063087881	0.0427453279227763	0.1155609168530917	0.22816747358088743	0.826794191521712	0.920569259759583	False	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	AP2M1	trafficking_sorting	detection_fraction	5.0	17.0	0.5217458333126913	0.48945605859770086	0.03228977471499045	0.14808605787579998	0.2897541127971575	0.78148089143897	0.9181034249073214	False	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	ATP6V0D2	lysosome_endosome_lipid	mean_log_norm	5.0	17.0	0.0	0.0003800933425901231	-0.0003800933425901231	-0.26086574041483973	-1.0	0.3321949846529792	0.8042697267718293	False	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	ATP6V0D2	lysosome_endosome_lipid	detection_fraction	5.0	17.0	0.0	0.00024715768660405336	-0.00024715768660405336	-0.2608657404148397	-1.0	0.3321949846529792	0.8042697267718293	False	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	ATP6V1B2	lysosome_endosome_lipid	mean_log_norm	5.0	17.0	0.39365749067856276	0.26483506343990526	0.1288224272386575	0.5768998566338159	1.1263642774901685	0.30195083773632275	0.8042697267718293	False	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	ATP6V1B2	lysosome_endosome_lipid	detection_fraction	5.0	17.0	0.26586597866335354	0.1760657380035951	0.08980024065975845	0.6066371655210465	1.155331724856144	0.2920677076062548	0.8042697267718293	False	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	AXL	uptake_complement_phagocytosis	mean_log_norm	5.0	17.0	0.23655689731803306	0.30533681031913	-0.06877991300109695	-0.25288393942136705	-0.7687969152816149	0.45322451666914987	0.8449660865319957	False	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	AXL	uptake_complement_phagocytosis	detection_fraction	5.0	17.0	0.1514322650499845	0.19114347468960205	-0.03971120963961755	-0.2560712764262639	-0.7154930544810573	0.48733292742755563	0.8449660865319957	False	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	C1QA	uptake_complement_phagocytosis	mean_log_norm	5.0	17.0	0.002469339325790949	0.005057315624629969	-0.00258797629883902	-0.2008958475764863	-0.7332340574064107	0.4724399437901606	0.8449660865319957	False	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	C1QA	uptake_complement_phagocytosis	detection_fraction	5.0	17.0	0.002169680430549996	0.003234204915273258	-0.0010645244847232618	-0.11619110321482322	-0.4141678378877273	0.6832386964985727	0.8630383534718814	False	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	C1QB	uptake_complement_phagocytosis	mean_log_norm	5.0	17.0	0.0021427815288604874	0.0010185684617090424	0.001124213067151445	0.34158331032102435	0.7024012568691623	0.5063727282728667	0.8449660865319957	False	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	C1QB	uptake_complement_phagocytosis	detection_fraction	5.0	17.0	0.0013149795758491411	0.0008561697146308507	0.0004588098612182904	0.1886709460702363	0.4296356352986897	0.6790330515830202	0.8630383534718814	False	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	C1QC	uptake_complement_phagocytosis	mean_log_norm	5.0	17.0	0.002420721577424476	0.0006304312041796999	0.0017902903732447762	0.6784174592094455	1.4933319315498594	0.1768559165996097	0.8042697267718293	False	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	C1QC	uptake_complement_phagocytosis	detection_fraction	5.0	17.0	0.002169680430549996	0.0004389815627743635	0.0017306988677756325	0.8792425700685534	1.6084235942728022	0.1614585011428348	0.8042697267718293	False	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	C3AR1	uptake_complement_phagocytosis	mean_log_norm	5.0	17.0	0.0005644666593838345	0.0	0.0005644666593838345	0.9620253164556962	1.0	0.37390096630005887	0.8042697267718293	False	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	C3AR1	uptake_complement_phagocytosis	detection_fraction	5.0	17.0	0.0004140786749482402	0.0	0.0004140786749482402	0.9620253164556962	1.0	0.37390096630005887	0.8042697267718293	False	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	C5AR1	uptake_complement_phagocytosis	mean_log_norm	5.0	17.0	0.005512533884409248	0.0	0.005512533884409248	1.6306336932967915	1.6950008127690332	0.16532077482447438	0.8042697267718293	False	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	C5AR1	uptake_complement_phagocytosis	detection_fraction	5.0	17.0	0.003971482232351798	0.0	0.003971482232351798	1.520374672206402	1.58038946189876	0.18917069866346903	0.8042697267718293	False	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	CALR	uptake_complement_phagocytosis	mean_log_norm	5.0	17.0	1.1539063574219324	0.9394930390203606	0.21441331840157174	0.6565395402168076	1.1182364456156746	0.3115850235012498	0.8042697267718293	False	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	CALR	uptake_complement_phagocytosis	detection_fraction	5.0	17.0	0.5862185351520872	0.5064991118422233	0.07971942330986392	0.3950635929592258	0.7476014143238563	0.48329343107449046	0.8449660865319957	False	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	CD274	glycan_checkpoint_surface	mean_log_norm	5.0	17.0	0.00959144642518227	0.010717388153607552	-0.001125941728425282	-0.0515247762916242	-0.1477911269113125	0.8846795765487081	0.9497555810421535	False	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	CD274	glycan_checkpoint_surface	detection_fraction	5.0	17.0	0.00802928432132698	0.008698331914775646	-0.000669047593448666	-0.03804161441508942	-0.10712339694160002	0.9163398309522036	0.9561806931675167	False	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	CD44	glycan_checkpoint_surface	mean_log_norm	5.0	17.0	0.8045885782027028	0.5143646211838202	0.2902239570188826	1.137863365592208	1.7943856752842238	0.13320618342429227	0.8042697267718293	False	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	CD44	glycan_checkpoint_surface	detection_fraction	5.0	17.0	0.40491736090587604	0.26728820279733684	0.1376291581085392	1.0996671288407736	1.7193469930109515	0.1470753878726384	0.8042697267718293	False	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	CD74	state_markers_positive_controls	mean_log_norm	5.0	17.0	0.9804256952425975	0.6766441779715372	0.3037815172710603	0.6719671136417493	1.3485166811430043	0.22330342370625406	0.8042697267718293	False	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	CD74	state_markers_positive_controls	detection_fraction	5.0	17.0	0.49009823722703133	0.3330547064425579	0.15704353078447342	0.8036793910241897	2.0831887554465283	0.06290035319577905	0.8042697267718293	False	True	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	CD83	glycan_checkpoint_surface	mean_log_norm	5.0	17.0	0.16774043281394926	0.10071349056794138	0.06702694224600789	0.6440688370118643	1.8650480227173336	0.08334928091767592	0.8042697267718293	False	True	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	CD83	glycan_checkpoint_surface	detection_fraction	5.0	17.0	0.11946094649129924	0.06808820294893393	0.051372743542365304	0.5883709315616225	1.5946352465766342	0.13762333267408303	0.8042697267718293	False	False	False
