tissue_analysis	myeloid_analysis	dataset_path	disease_name	tissue_compartment	gene	myeloid_module	n_paired_donors	spearman_rho_all	spearman_p_all	n_case_paired_donors	spearman_rho_case	spearman_p_case	sender_tissue_delta	sender_tissue_p	sender_tissue_up_trend	sender_tissue_down_trend	all_link_positive	case_link_positive	bridge_link_positive	upregulated_bridge_link
ibd_uc_stromal	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	TNFRSF1A	lysosomal_apc	12	-0.6153846153846154	0.033169901090105904	6	-0.48571428571428577	0.3287230320699708	-0.20490320360951844	0.30372417327443274	False	False	False	False	False	False
sjogren_gland_stromal	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	TNFRSF1A	inflammatory_nfkb	22	0.30095990965556185	0.1735037777241618	9	-0.03333333333333333	0.9321567355405039	-0.06342105419437191	0.5013862324244641	False	False	False	False	False	False
ibd_crohn_stromal	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	TNFRSF1A	lipid_loader_repair	12	-0.4125874125874127	0.18256397857316675	6	-0.6571428571428573	0.1561749271137024	0.24129057943659132	0.18353875244417653	False	False	False	False	False	False
ibd_crohn_epithelial	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	TNFRSF1A	lysosomal_apc	12	-0.4055944055944056	0.19083587400450036	6	-0.8857142857142858	0.01884548104956266	0.08218518307509529	0.3137670569385142	False	False	False	False	False	False
ibd_uc_stromal	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	TNFRSF1A	c15_mocci_costate	12	-0.39860139860139865	0.19933549461780897	6	0.6	0.208	-0.20490320360951844	0.30372417327443274	False	False	False	False	False	False
sjogren_gland_epithelial	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	TNFRSF1A	lipid_loader_repair	22	0.25127046866177305	0.25932693147246744	9	0.06666666666666667	0.8646897846262036	-0.08272045701870008	0.2698518106865417	False	False	False	False	False	False
psoriasis_keratinocyte	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	TNFRSF1A	lipid_loader_repair	6	0.5428571428571429	0.26570262390670546	3			-0.11514378394936757	0.45623019313010377	False	False	False	False	False	False
psoriasis_skin_stromal	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	TNFRSF1A	lysosomal_apc	6	0.5428571428571429	0.26570262390670546	3			0.17736877691060754	0.11376379076065804	False	False	False	False	False	False
psoriasis_keratinocyte	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	TNFRSF1A	lysosomal_apc	6	0.48571428571428577	0.3287230320699708	3			-0.11514378394936757	0.45623019313010377	False	False	False	False	False	False
psoriasis_keratinocyte	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	TNFRSF1A	inflammatory_nfkb	6	0.48571428571428577	0.3287230320699708	3			-0.11514378394936757	0.45623019313010377	False	False	False	False	False	False
ibd_uc_stromal	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	TNFRSF1A	inflammatory_nfkb	12	-0.2937062937062937	0.3541476412329215	6	0.5428571428571429	0.26570262390670546	-0.20490320360951844	0.30372417327443274	False	False	False	False	False	False
psoriasis_keratinocyte	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	TNFRSF1A	c15_mocci_costate	6	-0.4285714285714286	0.3965014577259473	3			-0.11514378394936757	0.45623019313010377	False	False	False	False	False	False
sjogren_gland_epithelial	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	TNFRSF1A	inflammatory_nfkb	22	0.18690005646527386	0.40493287244281206	9	0.43333333333333335	0.24395243588005172	-0.08272045701870008	0.2698518106865417	False	False	False	False	False	False
sjogren_gland_epithelial	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	TNFRSF1A	lysosomal_apc	22	0.14737436476566912	0.5127986614526047	9	-0.09999999999999999	0.797971695234851	-0.08272045701870008	0.2698518106865417	False	False	False	False	False	False
ibd_crohn_stromal	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	TNFRSF1A	lysosomal_apc	12	-0.20979020979020982	0.512840943181826	6	-0.14285714285714288	0.7871720116618076	0.24129057943659132	0.18353875244417653	False	False	False	False	False	False
ibd_uc_epithelial	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	TNFRSF1A	lipid_loader_repair	12	-0.2027972027972028	0.5273023541661079	6	-0.7714285714285715	0.07239650145772594	0.058425596082514956	0.5643016563893458	False	False	False	False	False	False
psoriasis_skin_stromal	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	TNFRSF1A	c15_mocci_costate	6	0.3142857142857143	0.5440932944606415	3			0.17736877691060754	0.11376379076065804	False	False	False	False	False	False
ibd_uc_epithelial	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	TNFRSF1A	c15_mocci_costate	12	-0.15384615384615385	0.6330906812462617	6	-0.8857142857142858	0.01884548104956266	0.058425596082514956	0.5643016563893458	False	False	False	False	False	False
ibd_crohn_epithelial	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	TNFRSF1A	inflammatory_nfkb	12	0.1328671328671329	0.6805975082860817	6	-0.08571428571428573	0.8717434402332361	0.08218518307509529	0.3137670569385142	False	False	False	False	False	False
ibd_crohn_epithelial	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	TNFRSF1A	lipid_loader_repair	12	0.10489510489510491	0.7456094809807079	6	0.3142857142857143	0.5440932944606415	0.08218518307509529	0.3137670569385142	False	False	False	False	False	False
ibd_crohn_epithelial	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	TNFRSF1A	c15_mocci_costate	12	0.0979020979020979	0.7621216559962992	6	0.028571428571428574	0.9571545189504373	0.08218518307509529	0.3137670569385142	False	False	False	False	False	False
ibd_uc_stromal	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	TNFRSF1A	lipid_loader_repair	12	-0.0979020979020979	0.7621216559962992	6	0.7714285714285715	0.07239650145772594	-0.20490320360951844	0.30372417327443274	False	False	False	True	True	False
psoriasis_skin_stromal	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	TNFRSF1A	inflammatory_nfkb	6	-0.08571428571428573	0.8717434402332361	3			0.17736877691060754	0.11376379076065804	False	False	False	False	False	False
ibd_uc_epithelial	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	TNFRSF1A	inflammatory_nfkb	12	-0.04195804195804196	0.8969858708195542	6	-0.942857142857143	0.004804664723032055	0.058425596082514956	0.5643016563893458	False	False	False	False	False	False
ibd_uc_epithelial	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	TNFRSF1A	lysosomal_apc	12	0.02097902097902098	0.9484022252365222	6	-0.2571428571428572	0.6227871720116619	0.058425596082514956	0.5643016563893458	False	False	False	False	False	False
psoriasis_skin_stromal	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	TNFRSF1A	lipid_loader_repair	6	0.028571428571428574	0.9571545189504373	3			0.17736877691060754	0.11376379076065804	False	False	False	False	False	False
sjogren_gland_epithelial	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	TNFRSF1A	c15_mocci_costate	22	0.010728402032749858	0.9622067945199976	9	-0.049999999999999996	0.8983528043506303	-0.08272045701870008	0.2698518106865417	False	False	False	False	False	False
ibd_crohn_stromal	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	TNFRSF1A	c15_mocci_costate	12	0.006993006993006993	0.9827917689028476	6	-0.5428571428571429	0.26570262390670546	0.24129057943659132	0.18353875244417653	False	False	False	False	False	False
ibd_crohn_stromal	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	TNFRSF1A	inflammatory_nfkb	12	-0.006993006993006993	0.9827917689028476	6	-0.7714285714285715	0.07239650145772594	0.24129057943659132	0.18353875244417653	False	False	False	False	False	False
sjogren_gland_stromal	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	TNFRSF1B	lysosomal_apc	22	0.6081309994353473	0.0026762275222490146	9	0.9333333333333332	0.00023589981215941651	-0.03329477297490242	0.7024294826610517	False	False	True	True	True	False
ibd_uc_epithelial	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	TNFRSF1B	c15_mocci_costate	12	0.7692307692307694	0.00344645026182745	6	0.8857142857142858	0.01884548104956266	0.10421056632740981	0.05371147817063958	False	False	True	True	True	False
ibd_uc_epithelial	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	TNFRSF1B	inflammatory_nfkb	12	0.7692307692307694	0.00344645026182745	6	0.7714285714285715	0.07239650145772594	0.10421056632740981	0.05371147817063958	False	False	True	True	True	False
ibd_uc_epithelial	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	TNFRSF1B	lipid_loader_repair	12	0.6433566433566434	0.024003191200713647	6	0.942857142857143	0.004804664723032055	0.10421056632740981	0.05371147817063958	False	False	True	True	True	False
sjogren_gland_stromal	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	TNFRSF1B	lipid_loader_repair	22	0.47826086956521746	0.02435700069818024	9	0.7666666666666667	0.01594401657897403	-0.03329477297490242	0.7024294826610517	False	False	False	True	True	False
ibd_uc_epithelial	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	TNFRSF1B	lysosomal_apc	12	0.4685314685314686	0.12445479118883407	6	-0.2	0.7040000000000001	0.10421056632740981	0.05371147817063958	False	False	False	False	False	False
ibd_uc_stromal	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	TNFRSF1B	lipid_loader_repair	12	0.3846153846153847	0.21702022575997731	6	0.8857142857142858	0.01884548104956266	-0.009155090777762533	0.9516890454365199	False	False	False	True	True	False
psoriasis_skin_stromal	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	TNFRSF1B	lipid_loader_repair	6	-0.5428571428571429	0.26570262390670546	3			0.27591250451504484	0.2321972867980565	False	False	False	False	False	False
sjogren_gland_stromal	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	TNFRSF1B	c15_mocci_costate	22	0.23884810841332585	0.2843972498041488	9	0.21666666666666667	0.5755148957119259	-0.03329477297490242	0.7024294826610517	False	False	False	False	False	False
ibd_crohn_epithelial	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	TNFRSF1B	lysosomal_apc	12	0.3356643356643357	0.28612290291498743	6	0.4285714285714286	0.3965014577259473	-0.0037323605231245685	0.939368310523089	False	False	False	False	False	False
ibd_crohn_stromal	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	TNFRSF1B	inflammatory_nfkb	12	-0.32867132867132864	0.2969041156887641	6	-0.2	0.7040000000000001	-0.02129454929691409	0.864409466137386	False	False	False	False	False	False
ibd_crohn_epithelial	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	TNFRSF1B	inflammatory_nfkb	12	0.2867132867132868	0.36625146058358227	6	0.14285714285714288	0.7871720116618076	-0.0037323605231245685	0.939368310523089	False	False	False	False	False	False
ibd_uc_stromal	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	TNFRSF1B	c15_mocci_costate	12	0.27272727272727276	0.39109677094189615	6	0.7714285714285715	0.07239650145772594	-0.009155090777762533	0.9516890454365199	False	False	False	True	True	False
psoriasis_keratinocyte	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	TNFRSF1B	lipid_loader_repair	6	-0.4285714285714286	0.3965014577259473	3			0.025809733766909895	0.5199173878121293	False	False	False	False	False	False
sjogren_gland_epithelial	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	TNFRSF1B	lysosomal_apc	22	-0.17283254007469145	0.4418027908996307	9	-0.19999999999999998	0.6059012741795534	0.03728202848781979	0.12446042379403324	False	False	False	False	False	False
sjogren_gland_epithelial	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	TNFRSF1B	inflammatory_nfkb	22	0.1513696756209716	0.5013071172033624	9	0.2833333333333333	0.46003032896572005	0.03728202848781979	0.12446042379403324	False	False	False	False	False	False
sjogren_gland_stromal	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	TNFRSF1B	inflammatory_nfkb	22	-0.14624505928853757	0.5160696210616289	9	-0.5666666666666667	0.1116329876114912	-0.03329477297490242	0.7024294826610517	False	False	False	False	False	False
psoriasis_keratinocyte	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	TNFRSF1B	inflammatory_nfkb	6	0.2571428571428572	0.6227871720116619	3			0.025809733766909895	0.5199173878121293	False	False	False	False	False	False
ibd_crohn_epithelial	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	TNFRSF1B	lipid_loader_repair	12	-0.15384615384615385	0.6330906812462617	6	-0.3714285714285715	0.4684781341107872	-0.0037323605231245685	0.939368310523089	False	False	False	False	False	False
ibd_crohn_epithelial	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	TNFRSF1B	c15_mocci_costate	12	0.1398601398601399	0.6646331617926677	6	0.3142857142857143	0.5440932944606415	-0.0037323605231245685	0.939368310523089	False	False	False	False	False	False
ibd_crohn_stromal	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	TNFRSF1B	c15_mocci_costate	12	-0.1258741258741259	0.696683109395766	6	-0.4285714285714286	0.3965014577259473	-0.02129454929691409	0.864409466137386	False	False	False	False	False	False
psoriasis_keratinocyte	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	TNFRSF1B	c15_mocci_costate	6	0.2	0.7040000000000001	3			0.025809733766909895	0.5199173878121293	False	False	False	False	False	False
psoriasis_skin_stromal	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	TNFRSF1B	inflammatory_nfkb	6	-0.2	0.7040000000000001	3			0.27591250451504484	0.2321972867980565	False	False	False	False	False	False
ibd_crohn_stromal	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	TNFRSF1B	lysosomal_apc	12	0.1188811188811189	0.712884219214772	6	0.028571428571428574	0.9571545189504373	-0.02129454929691409	0.864409466137386	False	False	False	False	False	False
sjogren_gland_epithelial	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	TNFRSF1B	lipid_loader_repair	22	-0.07850889892281734	0.7283800827921103	9	0.26666666666666666	0.48792227483870076	0.03728202848781979	0.12446042379403324	False	False	False	False	False	False
ibd_crohn_stromal	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	TNFRSF1B	lipid_loader_repair	12	0.07692307692307693	0.8121826980280591	6	0.4285714285714286	0.3965014577259473	-0.02129454929691409	0.864409466137386	False	False	False	False	False	False
psoriasis_keratinocyte	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	TNFRSF1B	lysosomal_apc	6	0.08571428571428573	0.8717434402332361	3			0.025809733766909895	0.5199173878121293	False	False	False	False	False	False
psoriasis_skin_stromal	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	TNFRSF1B	lysosomal_apc	6	0.08571428571428573	0.8717434402332361	3			0.27591250451504484	0.2321972867980565	False	False	False	False	False	False
psoriasis_skin_stromal	psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	TNFRSF1B	c15_mocci_costate	6	0.08571428571428573	0.8717434402332361	3			0.27591250451504484	0.2321972867980565	False	False	False	False	False	False
ibd_uc_stromal	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	TNFRSF1B	lysosomal_apc	12	0.04195804195804196	0.8969858708195542	6	-0.028571428571428574	0.9571545189504373	-0.009155090777762533	0.9516890454365199	False	False	False	False	False	False
ibd_uc_stromal	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	TNFRSF1B	inflammatory_nfkb	12	0.04195804195804196	0.8969858708195542	6	0.7142857142857143	0.11078717201166179	-0.009155090777762533	0.9516890454365199	False	False	False	False	False	False
sjogren_gland_epithelial	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	TNFRSF1B	c15_mocci_costate	22	0.005083310002196807	0.9820881038179167	9	-0.18333333333333335	0.6368198117628943	0.03728202848781979	0.12446042379403324	False	False	False	False	False	False
sjogren_gland_stromal	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	TNFSF10	lysosomal_apc	22	0.7154150197628459	0.00018196803363262337	9	0.6	0.08762282904140249	-0.11309035901513659	0.2735178484501234	False	False	True	False	True	False
sjogren_gland_stromal	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	TNFSF10	lipid_loader_repair	22	0.6555618294748731	0.0009260748144964938	9	0.5	0.1704706607870538	-0.11309035901513659	0.2735178484501234	False	False	True	False	True	False
sjogren_gland_stromal	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	TNFSF10	c15_mocci_costate	22	0.5268210050818747	0.011765958727072848	9	0.39999999999999997	0.286105101908313	-0.11309035901513659	0.2735178484501234	False	False	False	False	False	False
sjogren_gland_epithelial	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	TNFSF10	lipid_loader_repair	22	0.39582156973461324	0.06822788864462442	9	0.48333333333333334	0.18746985521554216	-0.08946006823570885	0.5638919736769721	False	False	False	False	False	False
