seed	analysis_route	n_requested	event_probability_before_dropout	molecular_hazard_ratio_per_latent_sd	dropout_probability	assignment_strength	source_hazard_ratio	treatment_hazard_ratio	measurement_reliability	missing_rate	alpha	n_simulated_cohorts	n_valid_fits	valid_fit_rate	median_usable_n	median_observed_events	median_observed_dropout_fraction	conclusive_count	conclusive_probability	conclusive_probability_ci_low	conclusive_probability_ci_high	median_score_z	median_one_step_log_hr_per_observed_sd
54802	unadjusted	80	0.15	1.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	148	0.592	72.0	10.0	0.0	8	0.032	0.01630236549364963	0.06186240283408649	0.24731625091945875	0.06922242677346813
54802	source_treatment_stratified	80	0.15	1.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	148	0.592	72.0	10.0	0.0	8	0.032	0.01630236549364963	0.06186240283408649	-0.11295803221377151	-0.03052497986263139
54802	unadjusted	80	0.15	1.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	131	0.524	72.0	10.0	0.2535211267605634	7	0.028	0.013628058600839217	0.05665777612286046	-0.04729694739821902	-0.013435962618205479
54802	source_treatment_stratified	80	0.15	1.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	131	0.524	72.0	10.0	0.2535211267605634	5	0.02	0.008572324384058198	0.045955643131568594	-0.12760808321562261	-0.04005476693630436
54802	unadjusted	80	0.15	1.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	120	0.48	72.0	9.0	0.24647607702997815	6	0.024	0.01104477730613677	0.051362123813526464	0.6070886248522573	0.18591670802925542
54802	source_treatment_stratified	80	0.15	1.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	120	0.48	72.0	9.0	0.24647607702997815	5	0.02	0.008572324384058198	0.045955643131568594	0.20890102152591364	0.06722608034150543
54802	unadjusted	80	0.15	1.5	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	161	0.644	72.0	11.0	0.0	32	0.128	0.09214693307442182	0.17511224175018894	1.041637189064931	0.30752152411654177
54802	source_treatment_stratified	80	0.15	1.5	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	161	0.644	72.0	11.0	0.0	25	0.1	0.06865492898829106	0.14345171060806458	0.9954721339968079	0.3033309886733551
54802	unadjusted	80	0.15	1.5	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	169	0.676	72.0	11.0	0.0	61	0.244	0.19489716930255266	0.3008510800391149	1.56555782165453	0.4769111131396013
54802	source_treatment_stratified	80	0.15	1.5	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	169	0.676	72.0	11.0	0.0	31	0.124	0.08874849146643424	0.17063174975414006	0.9513574033445742	0.3057816543175306
54802	unadjusted	80	0.15	1.5	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	137	0.548	72.0	10.0	0.24324324324324326	30	0.12	0.08536319974216687	0.166138107874371	1.0597263227443399	0.3097925964550899
54802	source_treatment_stratified	80	0.15	1.5	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	137	0.548	72.0	10.0	0.24324324324324326	27	0.108	0.07529194840055528	0.15257255840387324	1.0179780833813152	0.32938178981485217
54802	unadjusted	80	0.15	1.5	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	123	0.492	72.0	9.0	0.2463768115942029	42	0.168	0.1267585530934315	0.21928995777154373	1.5197009190044386	0.4441531875730231
54802	source_treatment_stratified	80	0.15	1.5	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	123	0.492	72.0	9.0	0.2463768115942029	27	0.108	0.07529194840055528	0.15257255840387324	0.9223783433764787	0.3134996442736679
54802	unadjusted	80	0.15	2.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	169	0.676	72.0	11.0	0.0	80	0.32	0.26527465872568123	0.38017332909267876	1.8721666953019547	0.5282588095934332
54802	source_treatment_stratified	80	0.15	2.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	169	0.676	72.0	11.0	0.0	74	0.296	0.24284603162900242	0.3553283545651389	1.7097764630524186	0.5063320099167564
54802	unadjusted	80	0.15	2.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	158	0.632	72.0	11.0	0.0	96	0.384	0.325899194520949	0.4456117309619941	2.2635532398672265	0.6525833032411363
54802	source_treatment_stratified	80	0.15	2.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	158	0.632	72.0	11.0	0.0	57	0.228	0.18034129807610466	0.2838912168494172	1.5782857208165082	0.5028685175642205
54802	unadjusted	80	0.15	2.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	136	0.544	72.0	10.0	0.2465753424657534	63	0.252	0.2022119351253892	0.3092941814243512	1.8347842660097797	0.5579524203256597
54802	source_treatment_stratified	80	0.15	2.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	136	0.544	72.0	10.0	0.2465753424657534	62	0.248	0.19855156651487427	0.3050756164308297	1.8431053846446093	0.5631644303428884
54802	unadjusted	80	0.15	2.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	129	0.516	72.0	10.0	0.25	76	0.304	0.2503025409687237	0.36362971243349046	2.180880458730402	0.6459807448408948
54802	source_treatment_stratified	80	0.15	2.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	129	0.516	72.0	10.0	0.25	44	0.176	0.13379976146744743	0.22800661660560062	1.6089790999721836	0.5456995031946437
54802	unadjusted	80	0.3	1.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	72.0	22.0	0.0	9	0.036	0.019053279530003277	0.06699042240176928	-0.10428337892612995	-0.023006666986051142
54802	source_treatment_stratified	80	0.3	1.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	72.0	22.0	0.0	9	0.036	0.019053279530003277	0.06699042240176928	-0.11369323738794579	-0.0279745372028447
54802	unadjusted	80	0.3	1.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	73.0	21.0	0.0	16	0.064	0.039774745277095874	0.10142149188293179	0.5870688597747472	0.1295690508177773
54802	source_treatment_stratified	80	0.3	1.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	73.0	21.0	0.0	13	0.052	0.030637655164191247	0.08692178118372709	-0.10760176296203791	-0.02851657998003255
54802	unadjusted	80	0.3	1.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	249	0.996	72.0	19.0	0.25	20	0.08	0.052382328372331775	0.12032964320384165	0.0981826331506504	0.02009090935254173
54802	source_treatment_stratified	80	0.3	1.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	249	0.996	72.0	19.0	0.25	25	0.1	0.06865492898829106	0.14345171060806458	0.09427837001105507	0.0247658031557646
54802	unadjusted	80	0.3	1.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	248	0.992	72.0	19.0	0.24837662337662336	9	0.036	0.019053279530003277	0.06699042240176928	0.4580966237127742	0.10368217477064892
54802	source_treatment_stratified	80	0.3	1.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	248	0.992	72.0	19.0	0.24837662337662336	9	0.036	0.019053279530003277	0.06699042240176928	-0.030841432100007726	-0.008138054137697005
54802	unadjusted	80	0.3	1.5	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	72.0	22.0	0.0	80	0.32	0.26527465872568123	0.38017332909267876	1.5599283338791619	0.3426808616676975
54802	source_treatment_stratified	80	0.3	1.5	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	72.0	22.0	0.0	74	0.296	0.24284603162900242	0.3553283545651389	1.5204117337074454	0.3422990117609042
54802	unadjusted	80	0.3	1.5	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	72.0	22.0	0.0	122	0.488	0.42669031031533017	0.5496728888725603	1.9051174537888431	0.43080368749146025
54802	source_treatment_stratified	80	0.3	1.5	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	72.0	22.0	0.0	53	0.212	0.16588954792475988	0.26682723258461616	1.2192919591332925	0.3087849247666762
54802	unadjusted	80	0.3	1.5	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	72.0	20.0	0.2465753424657534	89	0.356	0.29923625944437476	0.4171221308103132	1.5280537412295265	0.36630638984641434
54802	source_treatment_stratified	80	0.3	1.5	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	72.0	20.0	0.2465753424657534	86	0.344	0.2878747771696037	0.40484681227297487	1.58278786766176	0.3681444510781378
54802	unadjusted	80	0.3	1.5	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	73.0	19.0	0.2465753424657534	118	0.472	0.4110100538102362	0.5338374109615085	1.8461615033933807	0.43662888577061965
54802	source_treatment_stratified	80	0.3	1.5	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	73.0	19.0	0.2465753424657534	54	0.216	0.16949229589420706	0.2711034182192054	1.2278431840088304	0.3258384844805106
54802	unadjusted	80	0.3	2.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	72.0	21.0	0.0	180	0.72	0.6613357159999059	0.7720056322220984	2.666191301789092	0.5886268929601123
54802	source_treatment_stratified	80	0.3	2.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	72.0	21.0	0.0	180	0.72	0.6613357159999059	0.7720056322220984	2.5698078382207616	0.5751775167691959
54802	unadjusted	80	0.3	2.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	72.0	22.0	0.0	211	0.844	0.793854055172539	0.8837342347745949	3.045058518478852	0.6784470721859737
54802	source_treatment_stratified	80	0.3	2.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	72.0	22.0	0.0	147	0.588	0.5261050290746588	0.6472315102141429	2.255539763682531	0.5422511745460121
54802	unadjusted	80	0.3	2.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	249	0.996	72.0	20.0	0.2465753424657534	167	0.668	0.6074691033954679	0.7234461079740627	2.4605717540334293	0.5699018226754967
54802	source_treatment_stratified	80	0.3	2.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	249	0.996	72.0	20.0	0.2465753424657534	164	0.656	0.5951531877270251	0.7121252228303963	2.4053762492924813	0.5809704649739715
54802	unadjusted	80	0.3	2.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	72.0	18.5	0.2535211267605634	199	0.796	0.7417463408228052	0.8412947458758916	2.7251951794542855	0.6572194928211594
54802	source_treatment_stratified	80	0.3	2.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	72.0	18.5	0.2535211267605634	123	0.492	0.4306200826658989	0.553622050126028	1.9140370607676342	0.49059002598910495
54802	unadjusted	120	0.15	1.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	238	0.952	108.0	16.0	0.0	10	0.04	0.021869911954542545	0.07205272358126646	0.08895452913792466	0.025308421735188213
54802	source_treatment_stratified	120	0.15	1.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	238	0.952	108.0	16.0	0.0	12	0.048	0.02766820153069461	0.08201230121318728	0.07885304750803095	0.019536997698230862
54802	unadjusted	120	0.15	1.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	248	0.992	108.0	16.0	0.0	15	0.06	0.036694410839108495	0.09662289271688271	0.4451221540935746	0.1106526550090775
54802	source_treatment_stratified	120	0.15	1.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	248	0.992	108.0	16.0	0.0	15	0.06	0.036694410839108495	0.09662289271688271	0.001197852888136476	0.00033892330341451897
54802	unadjusted	120	0.15	1.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	236	0.944	108.0	14.5	0.25	9	0.036	0.019053279530003277	0.06699042240176928	0.019032346948379276	0.0055294517456904654
54802	source_treatment_stratified	120	0.15	1.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	236	0.944	108.0	14.5	0.25	8	0.032	0.01630236549364963	0.06186240283408649	0.020804668120640017	0.005632480319393285
54802	unadjusted	120	0.15	1.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	233	0.932	108.0	15.0	0.25	16	0.064	0.039774745277095874	0.10142149188293179	0.4553176057162154	0.12733629307993227
54802	source_treatment_stratified	120	0.15	1.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	233	0.932	108.0	15.0	0.25	12	0.048	0.02766820153069461	0.08201230121318728	0.04100921735257827	0.011774411520528218
54802	unadjusted	120	0.15	1.5	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	243	0.972	108.0	16.0	0.0	67	0.268	0.21691132145905745	0.32611052950682884	1.403016781545631	0.3367093889780624
54802	source_treatment_stratified	120	0.15	1.5	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	243	0.972	108.0	16.0	0.0	73	0.292	0.23912535589430275	0.3511700966958021	1.322187862140206	0.340425181947109
54802	unadjusted	120	0.15	1.5	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	240	0.96	107.0	16.0	0.0	99	0.396	0.33738981084356817	0.4577579154514842	1.708276140442408	0.435111880594605
54802	source_treatment_stratified	120	0.15	1.5	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	240	0.96	107.0	16.0	0.0	44	0.176	0.13379976146744743	0.22800661660560062	1.116065438918769	0.32269782142664527
54802	unadjusted	120	0.15	1.5	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	231	0.924	108.0	14.0	0.24770642201834864	58	0.232	0.18397079678847128	0.288140651741087	1.2757510057652264	0.3422163051742545
54802	source_treatment_stratified	120	0.15	1.5	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	231	0.924	108.0	14.0	0.24770642201834864	56	0.224	0.17671830028529711	0.2796352810361883	1.2047362003295008	0.32100487621982127
54802	unadjusted	120	0.15	1.5	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	228	0.912	109.0	14.0	0.24770642201834864	86	0.344	0.2878747771696037	0.40484681227297487	1.6757467818222684	0.4414426585142953
54802	source_treatment_stratified	120	0.15	1.5	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	228	0.912	109.0	14.0	0.24770642201834864	38	0.152	0.11278766728175409	0.20174510916707533	1.077551772852634	0.31632200871232097
54802	unadjusted	120	0.15	2.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	244	0.976	108.0	16.0	0.0	143	0.572	0.5100329758142415	0.6317878290584145	2.238347121658804	0.572674954439641
54802	source_treatment_stratified	120	0.15	2.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	244	0.976	108.0	16.0	0.0	139	0.556	0.49402492245642526	0.616280148000085	2.1925249754156466	0.5657593020662971
54802	unadjusted	120	0.15	2.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	244	0.976	108.5	16.0	0.0	190	0.76	0.7033795246798652	0.8087511595825035	2.59553128377472	0.670634145782834
54802	source_treatment_stratified	120	0.15	2.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	244	0.976	108.5	16.0	0.0	124	0.496	0.4345537335304875	0.557567332865476	1.9752844893258235	0.5374474165988536
54802	unadjusted	120	0.15	2.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	238	0.952	108.0	14.0	0.24528301886792453	124	0.496	0.4345537335304875	0.557567332865476	2.038844864610694	0.5437771112361769
54802	source_treatment_stratified	120	0.15	2.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	238	0.952	108.0	14.0	0.24528301886792453	121	0.484	0.4227644183135957	0.5457198472702585	1.9981873069062521	0.5277715301274455
54802	unadjusted	120	0.15	2.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	232	0.928	108.0	14.0	0.25	173	0.692	0.6322270749710638	0.7459617380226854	2.5453535821221625	0.6674814983960649
54802	source_treatment_stratified	120	0.15	2.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	232	0.928	108.0	14.0	0.25	99	0.396	0.33738981084356817	0.4577579154514842	1.8045952432244345	0.5270455562893467
54802	unadjusted	120	0.3	1.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	108.0	33.0	0.0	18	0.072	0.04602556925826497	0.11092853510983557	0.01273392716990877	0.002094747956233241
54802	source_treatment_stratified	120	0.3	1.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	108.0	33.0	0.0	17	0.068	0.04288591857836033	0.10618925218570377	-0.03807009679024713	-0.006649457049363653
54802	unadjusted	120	0.3	1.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	108.0	32.0	0.0	28	0.112	0.07863430779240635	0.1571091326160586	0.7370340236133508	0.128644094413995
54802	source_treatment_stratified	120	0.3	1.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	108.0	32.0	0.0	12	0.048	0.02766820153069461	0.08201230121318728	0.05206421414066332	0.010882755485260746
54802	unadjusted	120	0.3	1.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	108.0	29.0	0.2511682242990654	14	0.056	0.03364764921901088	0.0917907207329439	0.04728645697288236	0.00967670044544056
54802	source_treatment_stratified	120	0.3	1.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	108.0	29.0	0.2511682242990654	14	0.056	0.03364764921901088	0.0917907207329439	0.012350835346546662	0.002415446680396956
54802	unadjusted	120	0.3	1.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	108.0	29.0	0.2465693937814834	31	0.124	0.08874849146643424	0.17063174975414006	0.7274668950712178	0.13093770868559723
54802	source_treatment_stratified	120	0.3	1.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	108.0	29.0	0.2465693937814834	13	0.052	0.030637655164191247	0.08692178118372709	0.07810185014082674	0.01634021763559221
54802	unadjusted	120	0.3	1.5	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	108.0	33.0	0.0	114	0.456	0.39539213359180114	0.5179395967637979	1.8485939712304322	0.32757189489717015
54802	source_treatment_stratified	120	0.3	1.5	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	108.0	33.0	0.0	113	0.452	0.39149743948847066	0.5139553572630919	1.8296628707437894	0.32917758134529185
54802	unadjusted	120	0.3	1.5	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	108.0	32.0	0.0	163	0.652	0.5910569526851392	0.7083425242682457	2.273759773840073	0.4234933054073273
54802	source_treatment_stratified	120	0.3	1.5	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	108.0	32.0	0.0	80	0.32	0.26527465872568123	0.38017332909267876	1.5431986849499906	0.30819935400613285
54802	unadjusted	120	0.3	1.5	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	108.0	29.0	0.24774701631890883	106	0.424	0.3643452153621208	0.4859550461611866	1.8165316604665147	0.34124515397973537
54802	source_treatment_stratified	120	0.3	1.5	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	108.0	29.0	0.24774701631890883	102	0.408	0.34891768191191647	0.4698668451952452	1.6763365295648125	0.3210600117720395
54802	unadjusted	120	0.3	1.5	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	108.0	29.0	0.24770642201834864	160	0.64	0.5787949527342393	0.6969677234070362	2.356510529761172	0.44841486174478173
54802	source_treatment_stratified	120	0.3	1.5	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	108.0	29.0	0.24770642201834864	81	0.324	0.2690297048761813	0.3842972165462152	1.5871532285534147	0.32203434620011206
54802	unadjusted	120	0.3	2.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	108.0	33.0	0.0	219	0.876	0.8293682502458599	0.9112515085335657	3.1379471413276856	0.5643557003538556
54802	source_treatment_stratified	120	0.3	2.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	108.0	33.0	0.0	221	0.884	0.8383692329120548	0.9180083930754438	3.0703907778922033	0.5698856144262819
54802	unadjusted	120	0.3	2.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	108.0	33.0	0.0	237	0.948	0.9130782188162728	0.9693623448358087	3.568370111984283	0.6538967899123151
54802	source_treatment_stratified	120	0.3	2.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	108.0	33.0	0.0	190	0.76	0.7033795246798652	0.8087511595825035	2.5760196312245256	0.5025150348073416
54802	unadjusted	120	0.3	2.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	108.0	29.0	0.2511261261261261	205	0.82	0.7676481206243572	0.8626665676985582	2.8197906848898113	0.5480165141618004
54802	source_treatment_stratified	120	0.3	2.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	108.0	29.0	0.2511261261261261	197	0.788	0.7331727674153838	0.83411045207524	2.7890713453335882	0.5360114363906643
54802	unadjusted	120	0.3	2.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	108.0	28.0	0.25221308264786524	237	0.948	0.9130782188162728	0.9693623448358087	3.295695134654258	0.6286624325145196
54802	source_treatment_stratified	120	0.3	2.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	108.0	28.0	0.25221308264786524	180	0.72	0.6613357159999059	0.7720056322220984	2.3995083243600357	0.49226276487475845
54802	unadjusted	160	0.15	1.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	22.0	0.0	13	0.052	0.030637655164191247	0.08692178118372709	-0.04464916734309335	-0.009667864882416832
54802	source_treatment_stratified	160	0.15	1.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	22.0	0.0	10	0.04	0.021869911954542545	0.07205272358126646	-0.04585248374830847	-0.011883601234445568
54802	unadjusted	160	0.15	1.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	21.0	0.0	19	0.076	0.04919164066173632	0.11564139731040066	0.6587309597263407	0.1451786760146025
54802	source_treatment_stratified	160	0.15	1.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	21.0	0.0	11	0.044	0.02474379816749356	0.07705777097235189	0.045624352301644445	0.012194727901855808
54802	unadjusted	160	0.15	1.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	249	0.996	144.0	19.0	0.25342723004694834	9	0.036	0.019053279530003277	0.06699042240176928	-0.024405251353604423	-0.005514661107660289
54802	source_treatment_stratified	160	0.15	1.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	249	0.996	144.0	19.0	0.25342723004694834	8	0.032	0.01630236549364963	0.06186240283408649	-0.01619183800792283	-0.005009704406154545
54802	unadjusted	160	0.15	1.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	249	0.996	144.0	19.0	0.2482758620689655	23	0.092	0.06208701511330671	0.13426175727497602	0.6001112116465834	0.14011724898684347
54802	source_treatment_stratified	160	0.15	1.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	249	0.996	144.0	19.0	0.2482758620689655	11	0.044	0.02474379816749356	0.07705777097235189	0.14712814841514396	0.036467004252195
54802	unadjusted	160	0.15	1.5	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	249	0.996	144.0	21.0	0.0	91	0.364	0.3068326674814388	0.425283589981322	1.6159395586927356	0.35920212767251336
54802	source_treatment_stratified	160	0.15	1.5	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	249	0.996	144.0	21.0	0.0	88	0.352	0.29544464804913095	0.41303480860152053	1.5781178381648173	0.34311629309928404
54802	unadjusted	160	0.15	1.5	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	22.0	0.0	131	0.524	0.46219788800433054	0.5850757136198882	2.0015080152855553	0.42251562738059306
54802	source_treatment_stratified	160	0.15	1.5	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	22.0	0.0	42	0.168	0.1267585530934315	0.21928995777154373	1.2822039713264246	0.3014477079466037
54802	unadjusted	160	0.15	1.5	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	248	0.992	144.0	19.0	0.2482758620689655	66	0.264	0.2132279591407553	0.32191495822109456	1.3848642780708054	0.3160597590944706
54802	source_treatment_stratified	160	0.15	1.5	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	248	0.992	144.0	19.0	0.2482758620689655	62	0.248	0.19855156651487427	0.3050756164308297	1.3226797035595623	0.30349793615571313
54802	unadjusted	160	0.15	1.5	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	247	0.988	144.0	19.0	0.24916107382550334	124	0.496	0.4345537335304875	0.557567332865476	1.9669740706328873	0.45186951307257045
54802	source_treatment_stratified	160	0.15	1.5	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	247	0.988	144.0	19.0	0.24916107382550334	59	0.236	0.18760668102989272	0.29238370110370193	1.2486089315060835	0.30799278022664384
54802	unadjusted	160	0.15	2.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	22.0	0.0	181	0.724	0.6655148817430401	0.7757054000830006	2.6989263129677923	0.5727991186993948
54802	source_treatment_stratified	160	0.15	2.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	22.0	0.0	185	0.74	0.6822862349629212	0.7904497812792654	2.6367472099668428	0.5775838437024023
54802	unadjusted	160	0.15	2.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	21.0	0.0	216	0.864	0.8159642285705384	0.901018729396778	2.91800371173834	0.659032321519305
54802	source_treatment_stratified	160	0.15	2.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	21.0	0.0	141	0.564	0.5020210030764015	0.6240419345881815	2.088601438440126	0.504265807247624
54802	unadjusted	160	0.15	2.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	19.0	0.24916107382550334	162	0.648	0.5869651913984794	0.704555351950869	2.4014222810387773	0.5538673360151086
54802	source_treatment_stratified	160	0.15	2.0	0.25	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	19.0	0.24916107382550334	160	0.64	0.5787949527342393	0.6969677234070362	2.4369163033427457	0.5536296776858078
54802	unadjusted	160	0.15	2.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	248	0.992	144.0	19.0	0.25	210	0.84	0.7894631614651632	0.8802461948779344	2.987395586106659	0.7035417360792509
54802	source_treatment_stratified	160	0.15	2.0	0.25	0.8	1.6	0.7	0.7	0.1	0.05	250	248	0.992	144.0	19.0	0.25	149	0.596	0.5341653599169152	0.6549290465799593	2.2413889508108253	0.5657386757942351
54802	unadjusted	160	0.3	1.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	44.0	0.0	12	0.048	0.02766820153069461	0.08201230121318728	0.021927333709971335	0.0035273259859738837
54802	source_treatment_stratified	160	0.3	1.0	0.0	0.0	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	44.0	0.0	10	0.04	0.021869911954542545	0.07205272358126646	-0.0041146105530975195	-0.0006374025787661708
54802	unadjusted	160	0.3	1.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	42.0	0.0	30	0.12	0.08536319974216687	0.166138107874371	0.7794238170709422	0.11902994564705062
54802	source_treatment_stratified	160	0.3	1.0	0.0	0.8	1.6	0.7	0.7	0.1	0.05	250	250	1.0	144.0	42.0	0.0	13	0.052	0.030637655164191247	0.08692178118372709	0.09215656298093701	0.014594428265483309
