gene	tested_compartment_count	positive_compartment_count	negative_compartment_count	positive_fdr10_compartment_count	negative_fdr10_compartment_count	positive_disease_count	negative_disease_count	positive_diseases	negative_diseases	best_positive_p	best_positive_fdr	max_positive_delta_log2_cpm	median_positive_hedges_g	best_negative_p	min_negative_delta_log2_cpm	top_positive_compartments	in_lipid_lysosomal_myeloid_neighborhood	ms_wm_delta_log2	ms_wm_hedges_g	ms_wm_p	ms_wm_fdr	opentargets_disease_count	opentargets_diseases	opentargets_max_overall	opentargets_max_genetic_association	opentargets_max_known_drug_or_clinical	opentargets_channels_present	existing_priority_score	existing_weighted_evidence_score	existing_ms_anchor_score	existing_positive_disease_count	existing_negative_disease_count	existing_positive_diseases	existing_negative_diseases	existing_prior_flag	ms_positive_nominal	ms_positive_trend	genetic_or_target_db_breadth	discovery_priority_score
SPDYE5	11	0	0	0	0	0	0										False	-2.2774340317065898	-1.3061666138654997	0.0131529954912562	0.8372898579012464															False	False	0.0	0.0
SPDYE6	3	0	0	0	0	0	0										False	-1.3096782413315091	-0.7926483010494157	0.0972122631777548	0.8989378106274888															False	False	0.0	0.0
SPECC1-DT	5	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPECC1L	17	0	0	0	0	0	0										False	0.0108074040702401	0.0479517104497785	0.9102821686707656	0.9868578527887908															False	False	0.0	0.0
SPEF1	10	0	0	0	0	0	0										False	-2.9670292000955896	-0.9881908027426324	0.0358293375276342	0.8506970233122761															False	False	0.0	0.0
SPEF2	17	0	0	0	0	0	0										False	-1.1460798193578654	-0.4267652412371476	0.327398032587484	0.9136659261486608															False	False	0.0	0.0
SPEM1	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPEM2	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPEN-AS1	8	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPESP1	17	0	0	0	0	0	0										False	-1.0139096503254337	-0.3831185524586155	0.3738857012245511	0.9141270983319502															False	False	0.0	0.0
SPG21	17	0	0	0	0	0	0										False	0.0405773926702952	0.0845191981490719	0.8389723023282658	0.9761732664217524															False	False	0.0	0.0
SPHKAP	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPI1	15	0	0	0	0	0	0										False	0.0702833020528714	0.1770437693301674	0.6738527782514925	0.9596060298269468															False	False	0.0	0.0
SPIDR	17	0	0	0	0	0	0										False	-0.190253286302573	-0.4851380000347057	0.2659531484397698	0.9049965616313804															False	False	0.0	0.0
SPIN4-AS1	4	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPINDOC	17	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPINK13	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPINK14	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPINK2	13	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPINK6	4	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPINK7	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPINK8	5	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPINK9	9	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPINT3	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPINT4	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPMAP1	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPMAP2L	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPMIP1	8	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPMIP10	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPMIP3	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPMIP4	8	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPMIP5	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPMIP6	7	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPMIP8	7	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPNS2-AS1	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPNS3	15	0	0	0	0	0	0										False	-0.3615284768640396	-0.417276034931855	0.3358867185396327	0.9141270983319502															False	False	0.0	0.0
SPO11	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPOCD1	13	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPOCK1	15	0	0	0	0	0	0										False	-0.5047403841678344	-0.1794445449438825	0.6686992483317872	0.9577703341514974															False	False	0.0	0.0
SPON1-AS1	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPOPL	17	0	0	0	0	0	0										False	0.2473624781180277	0.474695646003804	0.2884016183015185	0.9055783835864206															False	False	0.0	0.0
SPOPL-DT	8	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPP2	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPPL2A	17	0	0	0	0	0	0										False	0.2111214856653411	0.3921492095247199	0.3664010163174345	0.9141270983319502															False	False	0.0	0.0
SPPL3	17	0	0	0	0	0	0										False	-0.1070466790882811	-0.3027657592219682	0.4838164031572308	0.926038761164836															False	False	0.0	0.0
SPRN	3	0	0	0	0	0	0										False	-0.2877665884008724	-0.1386449789254124	0.7445499549817866	0.9698965049433842															False	False	0.0	0.0
SPRR1A	4	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPRR1B	7	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPRR2G	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPRR3	5	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPRR4	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPRR5	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPRTN	17	0	0	0	0	0	0										False	-0.2870150002666598	-0.3383446389763154	0.4328681096919588	0.9199785395838066															False	False	0.0	0.0
SPRY3	13	0	0	0	0	0	0										False	-0.6377524511220249	-0.7959006749581576	0.0693789101681089	0.8989378106274888															False	False	0.0	0.0
SPRY4-AS1	10	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPSB1	17	0	0	0	0	0	0										False	-0.1578088245107274	-0.0968100826874101	0.8201637199883168	0.9761732664217524															False	False	0.0	0.0
SPSB2	17	0	0	0	0	0	0										False	-0.3197111794380598	-0.3736249791011371	0.3845208799797409	0.9141270983319502															False	False	0.0	0.0
SPSB4	10	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPTA1	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPTBN1-AS1	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPTBN1-AS2	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPTSSB	11	0	0	0	0	0	0										False	-0.6514685155105353	-0.3040778431096396	0.4714099276490472	0.9239963547089984															False	False	0.0	0.0
SPTY2D1	17	0	0	0	0	0	0										False	0.3655318197071189	0.6042724218740411	0.1605454276181439	0.8989378106274888															False	False	0.0	0.0
SPTY2D1OS	9	0	0	0	0	0	0										False																			False	False	0.0	0.0
SPX	10	0	0	0	0	0	0										False																			False	False	0.0	0.0
SQLE-DT	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
SRARP	5	0	0	0	0	0	0										False																			False	False	0.0	0.0
SRCAP	17	0	0	0	0	0	0										False	-0.1597534561059141	-0.4868092222838311	0.2600951952953901	0.9049965616313804															False	False	0.0	0.0
SRD5A2	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
SRGAP2-AS1	2	0	0	0	0	0	0										False	-0.8432767722923709	-0.4434294839718042	0.3202034923187275	0.9120391943246274															False	False	0.0	0.0
SRGAP2B	17	0	0	0	0	0	0										False	-0.202034363866959	-0.590104798100728	0.1862007991912874	0.8993702893651148															False	False	0.0	0.0
SRGAP3-AS2	6	0	0	0	0	0	0										False																			False	False	0.0	0.0
SRI-AS1	4	0	0	0	0	0	0										False																			False	False	0.0	0.0
SRL	8	0	0	0	0	0	0										False	-0.737459032905396	-0.2838215879846148	0.5163132355829386	0.9344623617039246															False	False	0.0	0.0
SRMS	2	0	0	0	0	0	0										False	-0.8828526692787702	-0.3711333407686585	0.3824870587511773	0.9141270983319502															False	False	0.0	0.0
SRP14-DT	8	0	0	0	0	0	0										False																			False	False	0.0	0.0
SRRM2-AS1	16	0	0	0	0	0	0										False																			False	False	0.0	0.0
SRRM4	5	0	0	0	0	0	0										False	-0.1773256256496029	-0.0798107629586455	0.8533684189964752	0.978157440681942															False	False	0.0	0.0
SRRM5	13	0	0	0	0	0	0										False	-0.8558548780279516	-0.32557281291923	0.4493037256076887	0.922292874521751															False	False	0.0	0.0
SRSF4	17	0	0	0	0	0	0										False	0.0934581279865938	0.281164572272552	0.5092482896887446	0.9325418504967176															False	False	0.0	0.0
SRY	4	0	0	0	0	0	0										False																			False	False	0.0	0.0
SS18	14	0	0	0	0	0	0										False	-0.0176136874405425	-0.0580523884723263	0.8903055406742423	0.9842134382901514															False	False	0.0	0.0
SS18L1	17	0	0	0	0	0	0										False	0.0520477545282123	0.0775288138803115	0.8597730399352154	0.9797533479060436															False	False	0.0	0.0
SSBP4	17	0	0	0	0	0	0										False	-0.4547331974236126	-0.956995824113239	0.038920496627921	0.8515944163257619															False	False	0.0	0.0
SSC4D	10	0	0	0	0	0	0										False	-1.1165595222125582	-0.4874273029694797	0.2696329667694534	0.9049965616313804															False	False	0.0	0.0
SSFA2	6	0	0	0	0	0	0										False	0.1482870401601221	0.3113750932871466	0.4766233187861917	0.9258703847750552															False	False	0.0	0.0
SSMEM1	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
SSPO	7	0	0	0	0	0	0										False	-1.4154113955465537	-1.1549426296238032	0.0204585111361038	0.8372898579012464															False	False	0.0	0.0
SSPOP	6	0	0	0	0	0	0										False																			False	False	0.0	0.0
SST	8	0	0	0	0	0	0										False																			False	False	0.0	0.0
SSTR3	4	0	0	0	0	0	0										False	-1.2768303204354283	-0.6204642862356063	0.1510652789438468	0.8989378106274888															False	False	0.0	0.0
SSTR5	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
SSTR5-AS1	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
SSU72-AS1	8	0	0	0	0	0	0										False																			False	False	0.0	0.0
SSX1	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
SSX2B	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
SSX3	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
SSX5	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
SSX7	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
ST20-MTHFS	6	0	0	0	0	0	0										False	1.1617253854976637	0.3915751192028839	0.3597656863967192	0.9141270983319502															False	False	0.0	0.0
ST3GAL1-DT	8	0	0	0	0	0	0										False																			False	False	0.0	0.0
ST3GAL5	17	0	0	0	0	0	0										False	0.2183928456074717	0.603351774204156	0.1592530673083696	0.8989378106274888															False	False	0.0	0.0
ST3GAL5-AS1	10	0	0	0	0	0	0										False	-1.0385041406957891	-0.3826226645572	0.3657773053021139	0.9141270983319502															False	False	0.0	0.0
ST6GAL2-IT1	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
ST6GALNAC6	16	0	0	0	0	0	0										False	0.0877042094201243	0.2451894620177056	0.5635405425662758	0.9419051093293812															False	False	0.0	0.0
ST7-AS2	4	0	0	0	0	0	0										False																			False	False	0.0	0.0
ST8SIA1	15	0	0	0	0	0	0										False	-2.064752689193397	-0.6673343349840649	0.135612403888747	0.8989378106274888															False	False	0.0	0.0
ST8SIA2	6	0	0	0	0	0	0										False																			False	False	0.0	0.0
ST8SIA3	5	0	0	0	0	0	0										False																			False	False	0.0	0.0
ST8SIA5	13	0	0	0	0	0	0										False																			False	False	0.0	0.0
STAC	7	0	0	0	0	0	0										False																			False	False	0.0	0.0
STAG2-AS1	8	0	0	0	0	0	0										False																			False	False	0.0	0.0
STAG3L5P-PVRIG2P-PILRB	3	0	0	0	0	0	0										False	-0.2341677304057743	-0.3749723874263519	0.3860126905533031	0.9145726954674775															False	False	0.0	0.0
STAM2	17	0	0	0	0	0	0										False	0.0238089241535917	0.0568081316901561	0.894010397267725	0.9842134382901514															False	False	0.0	0.0
STAP1	10	0	0	0	0	0	0										False	0.6021871766001948	0.3342037894548539	0.443636999377999	0.9217125325774036															False	False	0.0	0.0
STAR	11	0	0	0	0	0	0										False																			False	False	0.0	0.0
STARD13-IT1	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
STARD3	17	0	0	0	0	0	0										False	-0.0127650364678757	-0.0522316531374178	0.9024144851001292	0.985212747232168															False	False	0.0	0.0
STARD6	6	0	0	0	0	0	0										False																			False	False	0.0	0.0
STARD8	15	0	0	0	0	0	0										False	-0.2190886885774556	-0.2644206756498832	0.537256602640366	0.937373554520118															False	False	0.0	0.0
STARD9	17	0	0	0	0	0	0										False	-0.2154602841468698	-0.4180318394427322	0.3381385055218238	0.9141270983319502															False	False	0.0	0.0
STATH	5	0	0	0	0	0	0										False																			False	False	0.0	0.0
STAU1	17	0	0	0	0	0	0										False	0.1972297512510721	0.5211686334208201	0.2253521704244248	0.8993702893651148															False	False	0.0	0.0
STEAP1B-AS1	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
STEAP2-AS1	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
STEAP3-AS1	3	0	0	0	0	0	0										False	-1.2265543398558274	-0.4641917554181461	0.2783532418050737	0.9049965616313804															False	False	0.0	0.0
STEEP1	8	0	0	0	0	0	0										False																			False	False	0.0	0.0
STIM1	17	0	0	0	0	0	0										False	0.0231349564123402	0.0676663219414707	0.8714801162060618	0.9807593074474495															False	False	0.0	0.0
STIM1-AS1	5	0	0	0	0	0	0										False																			False	False	0.0	0.0
STIM2-AS1	8	0	0	0	0	0	0										False																			False	False	0.0	0.0
STIMATE	17	0	0	0	0	0	0										False																			False	False	0.0	0.0
STIMATE-MUSTN1	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
STK11IP	17	0	0	0	0	0	0										False	-0.6367849656426543	-0.8350462262214515	0.0582368028368502	0.8989378106274888															False	False	0.0	0.0
STK16	17	0	0	0	0	0	0										False	0.6987895192346851	0.3706453398081977	0.3762732706218185	0.9141270983319502															False	False	0.0	0.0
STK19	14	0	0	0	0	0	0										False	-0.5353092101490198	-0.7248584218640605	0.1080632009094432	0.8989378106274888															False	False	0.0	0.0
STK32A-AS1	4	0	0	0	0	0	0										False																			False	False	0.0	0.0
STK32B	15	0	0	0	0	0	0										False	-0.5793980688314653	-1.139964841257719	0.0128218509970402	0.8349413280632139															False	False	0.0	0.0
STK33	13	0	0	0	0	0	0										False	-0.9359555310494692	-0.2880006000716042	0.502723598765256	0.9294396690976552															False	False	0.0	0.0
STK36	17	0	0	0	0	0	0										False	-0.4960755949207129	-1.0645949745540428	0.0209263627898204	0.8372898579012464															False	False	0.0	0.0
STK4-AS1	7	0	0	0	0	0	0										False	-1.5232722848463258	-0.7467259818532096	0.0865570240268504	0.8989378106274888															False	False	0.0	0.0
STK4-DT	5	0	0	0	0	0	0										False																			False	False	0.0	0.0
STK40	17	0	0	0	0	0	0										False	0.4718111422484519	0.6037989138124995	0.169767923628356	0.8989378106274888															False	False	0.0	0.0
STMN4	6	0	0	0	0	0	0										False	-1.6367225233582712	-0.535176194708305	0.2161651267473463	0.8993702893651148															False	False	0.0	0.0
STMND1	9	0	0	0	0	0	0										False																			False	False	0.0	0.0
STMP1	17	0	0	0	0	0	0										False																			False	False	0.0	0.0
STOX2	15	0	0	0	0	0	0										False	-0.2687361583603707	-0.1221469557572424	0.7732183972111311	0.9733233960040236															False	False	0.0	0.0
STPG2-AS1	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
STPG3	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
STPG3-AS1	4	0	0	0	0	0	0										False																			False	False	0.0	0.0
STRA6LP	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
STRA8	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
STRIT1	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
STUB1-DT	4	0	0	0	0	0	0										False																			False	False	0.0	0.0
STUM	11	0	0	0	0	0	0										False																			False	False	0.0	0.0
STX16-NPEPL1	8	0	0	0	0	0	0										False	-3.783438652808287	-1.1693427937865823	0.0141041268693681	0.8372898579012464															False	False	0.0	0.0
STX3	17	0	0	0	0	0	0										False	0.2262611324442573	0.4982575289738578	0.2460605144833174	0.9004758652001262															False	False	0.0	0.0
STX5-DT	8	0	0	0	0	0	0										False																			False	False	0.0	0.0
STXBP5-AS1	17	0	0	0	0	0	0										False	-0.3145027945858012	-0.1398982231557078	0.7427371782229721	0.9697463931412996															False	False	0.0	0.0
STYX	17	0	0	0	0	0	0										False	-0.0267807548891241	-0.0400984687108773	0.9252029927302146	0.9900445491146652															False	False	0.0	0.0
STYXL2	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
SUCLA2-AS1	6	0	0	0	0	0	0										False																			False	False	0.0	0.0
SUCLG2-DT	7	0	0	0	0	0	0										False																			False	False	0.0	0.0
SUGCT-AS1	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
SULF1	14	0	0	0	0	0	0										False	-2.154143198156935	-0.7606285607725536	0.0848390280903098	0.8989378106274888															False	False	0.0	0.0
SULT1A3	17	0	0	0	0	0	0										False	-0.8176512503714903	-0.328193566103192	0.4413223482688407	0.9214560346888634															False	False	0.0	0.0
SULT1A4	4	0	0	0	0	0	0										False	-0.8176512503714903	-0.328193566103192	0.4413223482688407	0.9214560346888634															False	False	0.0	0.0
SULT1E1	6	0	0	0	0	0	0										False																			False	False	0.0	0.0
SULT6B1	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
SUMO4	17	0	0	0	0	0	0										False	0.009650711689817	0.0039798079853167	0.9925998400133598	0.9992380443970746															False	False	0.0	0.0
SUN5	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
SUNO1	6	0	0	0	0	0	0										False																			False	False	0.0	0.0
SUPT3H	17	0	0	0	0	0	0										False	-0.385339833478997	-0.2282952416419215	0.6119015724122507	0.9476308467322015															False	False	0.0	0.0
SUPT6H	17	0	0	0	0	0	0										False	0.1300468998229025	0.3119658266590928	0.4692316696322257	0.9239963547089984															False	False	0.0	0.0
SURF1	17	0	0	0	0	0	0										False	-0.1049286480556581	-0.1637789391526667	0.7031199707654289	0.9654171163785124															False	False	0.0	0.0
SUSD4	13	0	0	0	0	0	0										False	-1.0214839728724372	-0.3681927374594572	0.3892765554894249	0.9157809859344704															False	False	0.0	0.0
SUV39H2-DT	8	0	0	0	0	0	0										False																			False	False	0.0	0.0
SV2B	13	0	0	0	0	0	0										False	0.0885932410465579	0.0409987776695238	0.9239660747109348	0.9900445491146652															False	False	0.0	0.0
SVIL-AS1	3	0	0	0	0	0	0										False	-0.1201705770313559	-0.1668460271248842	0.6871857933748976	0.9632540240614348															False	False	0.0	0.0
SVOP	11	0	0	0	0	0	0										False	-1.466349359084804	-0.6616303350201751	0.1270267651180064	0.8989378106274888															False	False	0.0	0.0
SWINGN	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
SYAP1	17	0	0	0	0	0	0										False	-0.2873343296814941	-0.5422935629947262	0.2200799828327409	0.8993702893651148															False	False	0.0	0.0
SYBU-AS1	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
SYCE1	9	0	0	0	0	0	0										False																			False	False	0.0	0.0
SYCE3	10	0	0	0	0	0	0										False																			False	False	0.0	0.0
SYCP1	4	0	0	0	0	0	0										False																			False	False	0.0	0.0
SYCP2L	14	0	0	0	0	0	0										False	-0.4642700274816551	-0.1852381586675132	0.6647705270969648	0.9565589890801192															False	False	0.0	0.0
SYN3-AS1	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
SYNDIG1L	6	0	0	0	0	0	0										False	0.9144188041555216	0.3917209050668858	0.3620922597461603	0.9141270983319502															False	False	0.0	0.0
SYNE1-AS1	5	0	0	0	0	0	0										False																			False	False	0.0	0.0
SYNE2	17	0	0	0	0	0	0										False	0.0704345825755989	0.0584028402797485	0.8899437382744106	0.9842134382901514															False	False	0.0	0.0
SYNE3-AS1	5	0	0	0	0	0	0										False																			False	False	0.0	0.0
SYNE4	13	0	0	0	0	0	0										False	0.743605092824694	0.3318226534840917	0.4382499861032975	0.9214560346888634															False	False	0.0	0.0
SYNGAP1	17	0	0	0	0	0	0										False	-0.7860676568619729	-0.7533818902240051	0.1013936120958426	0.8989378106274888															False	False	0.0	0.0
SYNJ2	17	0	0	0	0	0	0										False	0.3449197732724256	0.3107626987328384	0.45826746795824	0.9239963547089984															False	False	0.0	0.0
SYNJ2-IT1	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
SYNJ2BP-COX16	11	0	0	0	0	0	0										False	1.5598784028552606	0.453303772504812	0.2959795514808396	0.9075477698307116															False	False	0.0	0.0
SYNM-AS2	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
SYNPO2L-AS1	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
SYNPR	5	0	0	0	0	0	0										False																			False	False	0.0	0.0
SYP-AS1	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
SYPL2	12	0	0	0	0	0	0										False	-2.371993089788564	-1.0202119187063017	0.0235994277126838	0.8472374898464006															False	False	0.0	0.0
SYT10	9	0	0	0	0	0	0										False	-0.0081749678908766	-0.0035682656177173	0.993360487227798	0.9992380443970746															False	False	0.0	0.0
SYT15-AS1	5	0	0	0	0	0	0										False																			False	False	0.0	0.0
SYT15B	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
SYT16	9	0	0	0	0	0	0										False	0.7261444643887369	0.28068499943228	0.521743612988264	0.9352591033176444															False	False	0.0	0.0
SYT2-AS1	5	0	0	0	0	0	0										False																			False	False	0.0	0.0
SYT3	5	0	0	0	0	0	0										False	-0.0988758696830425	-0.0412990853367452	0.9227429868469827	0.9900021129781966															False	False	0.0	0.0
SYT9-AS1	7	0	0	0	0	0	0										False																			False	False	0.0	0.0
SYTL1	17	0	0	0	0	0	0										False	1.0055236613670315	0.3786654582974862	0.3757623649576065	0.9141270983319502															False	False	0.0	0.0
SYTL3	17	0	0	0	0	0	0										False	0.1387483919371366	0.2959029487868794	0.4776322132137084	0.9259761300234246															False	False	0.0	0.0
TAAR2	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
TAB3-AS1	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
TAB3-AS2	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
TAC1	13	0	0	0	0	0	0										False																			False	False	0.0	0.0
TAC4	4	0	0	0	0	0	0										False																			False	False	0.0	0.0
TACC2	16	0	0	0	0	0	0										False	-1.3332097409334684	-0.5928842494344582	0.1900859979288996	0.8993702893651148															False	False	0.0	0.0
TACR2	14	0	0	0	0	0	0										False	-0.1595388684298173	-0.0642550162076216	0.8799876987841929	0.9829226075383348															False	False	0.0	0.0
TACR3	6	0	0	0	0	0	0										False																			False	False	0.0	0.0
TADA1	17	0	0	0	0	0	0										False	-0.3239508595619318	-0.5850240724715545	0.1750055010205274	0.8993702893651148															False	False	0.0	0.0
TAF12-DT	8	0	0	0	0	0	0										False																			False	False	0.0	0.0
TAF1B	17	0	0	0	0	0	0										False	-0.0064299032327843	-0.0106752526986047	0.980084452482727	0.9982687727683835															False	False	0.0	0.0
TAF1D	17	0	0	0	0	0	0										False	0.1091308616649904	0.2052046526779449	0.6271485417789776	0.9496514626470688															False	False	0.0	0.0
TAF1L	4	0	0	0	0	0	0										False	-0.7685311541901747	-0.3962743343918087	0.3731003624832605	0.9141270983319502															False	False	0.0	0.0
TAF2	17	0	0	0	0	0	0										False	0.0630986826923631	0.153684348710646	0.7258364966615598	0.9677805697088556															False	False	0.0	0.0
TAF4	17	0	0	0	0	0	0										False	-0.3663888278631759	-0.4765111716804944	0.2843473998752895	0.9055783835864206															False	False	0.0	0.0
TAF5	17	0	0	0	0	0	0										False	-0.6818338256066108	-0.3790376437054028	0.4085792251803787	0.9176134990426956															False	False	0.0	0.0
TAF5L	17	0	0	0	0	0	0										False	0.1832208801849191	0.344294883356046	0.4296323414037638	0.9195199515584406															False	False	0.0	0.0
TAF9B	17	0	0	0	0	0	0										False	0.1487911293356791	0.1934667121272052	0.6653050497686888	0.9565589890801192															False	False	0.0	0.0
TAFA3	5	0	0	0	0	0	0										False																			False	False	0.0	0.0
TAFA4	4	0	0	0	0	0	0										False																			False	False	0.0	0.0
TAFA5	8	0	0	0	0	0	0										False																			False	False	0.0	0.0
TAFAZZIN	8	0	0	0	0	0	0										False																			False	False	0.0	0.0
TAGAP-AS1	7	0	0	0	0	0	0										False																			False	False	0.0	0.0
TAL2	9	0	0	0	0	0	0										False																			False	False	0.0	0.0
TAMM41	17	0	0	0	0	0	0										False	-1.0277220373399905	-0.565203597995786	0.2256809093901669	0.8993702893651148															False	False	0.0	0.0
TANK	17	0	0	0	0	0	0										False	-0.1076016771692902	-0.2288531998359805	0.5999164576395648	0.9466965949245808															False	False	0.0	0.0
TARBP1	17	0	0	0	0	0	0										False	-0.0317684272064386	-0.0308454106350925	0.944241521114408	0.9944057947422876															False	False	0.0	0.0
TARM1	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
TARS1-DT	7	0	0	0	0	0	0										False																			False	False	0.0	0.0
TARS3	8	0	0	0	0	0	0										False																			False	False	0.0	0.0
TAS1R2	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
TAS1R3	9	0	0	0	0	0	0										False	1.3980563220452993	0.599225368440749	0.1787630785874006	0.8993702893651148															False	False	0.0	0.0
TAS2R19	5	0	0	0	0	0	0										False	0.7686535717590919	0.3274824515748652	0.4486204611407421	0.922292874521751															False	False	0.0	0.0
TAS2R20	2	0	0	0	0	0	0										False	0.4947989516719111	0.1989191864278245	0.6415241176085744	0.9522989948798676															False	False	0.0	0.0
TAS2R3	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
TAS2R39	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
TAS2R40	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
TAS2R46	5	0	0	0	0	0	0										False																			False	False	0.0	0.0
TAS2R5	6	0	0	0	0	0	0										False	-0.7511651598090885	-0.3313887469607182	0.4375476778330801	0.9214560346888634															False	False	0.0	0.0
TAS2R50	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
TAS2R60	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
TASOR	8	0	0	0	0	0	0										False																			False	False	0.0	0.0
TASP1	17	0	0	0	0	0	0										False	-1.171157883252827	-0.5529488115570598	0.2352006139464624	0.9004758652001262															False	False	0.0	0.0
TATDN3	17	0	0	0	0	0	0										False	-0.6457289130910207	-0.7318936643395295	0.1198775129104377	0.8989378106274888															False	False	0.0	0.0
TAX1BP1-AS1	4	0	0	0	0	0	0										False																			False	False	0.0	0.0
TAZ	9	0	0	0	0	0	0										False	-0.2129724517642035	-0.5125204321545438	0.2563208814422613	0.9037679420388188															False	False	0.0	0.0
TBC1D21	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
TBC1D22A-AS1	6	0	0	0	0	0	0										False	-0.5184339947224084	-0.2044213028356084	0.6323129317223111	0.951174723850922															False	False	0.0	0.0
TBC1D22A-DT	8	0	0	0	0	0	0										False																			False	False	0.0	0.0
TBC1D29	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
TBC1D3	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
TBC1D3D	7	0	0	0	0	0	0										False																			False	False	0.0	0.0
TBC1D3P1-DHX40P1	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
TBC1D5	17	0	0	0	0	0	0										False	0.0672623639203724	0.1562504179069992	0.7170266077824473	0.9675476994272892															False	False	0.0	0.0
