analysis	disease_name	compartment	gene	module	group	gene_metric	module_metric	n	spearman_r	spearman_p	relationship
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CTSS	mif_cd74_receptor_state	all_donors	mean_log_norm	high_fraction	36	-0.07670527670527671	0.6565760379803945	flat
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CTSS	mif_cd74_receptor_state	all_donors	detection_fraction	mean_score	36	0.4388674388674389	0.007414297170451694	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CTSS	mif_cd74_receptor_state	all_donors	detection_fraction	high_fraction	36	0.05997425997425997	0.7282465163675166	flat
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CTSS	mif_cd74_receptor_state	case_only	mean_log_norm	mean_score	18	0.3684210526315789	0.13248715636055627	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CTSS	mif_cd74_receptor_state	case_only	mean_log_norm	high_fraction	18	-0.07533539731682146	0.766392281347839	flat
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CTSS	mif_cd74_receptor_state	case_only	detection_fraction	mean_score	18	0.43446852425180604	0.07159701126026871	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CTSS	mif_cd74_receptor_state	case_only	detection_fraction	high_fraction	18	-0.007223942208462332	0.9773044881689205	flat
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CTSS	mixscale_validated_ifng_readout	all_donors	mean_log_norm	mean_score	36	0.7055341055341057	1.5426052095194163e-06	feedback_like_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CTSS	mixscale_validated_ifng_readout	all_donors	mean_log_norm	high_fraction	36	0.8285714285714287	4.412065392355373e-10	feedback_like_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CTSS	mixscale_validated_ifng_readout	all_donors	detection_fraction	mean_score	36	0.7745173745173746	2.9753653848759e-08	feedback_like_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CTSS	mixscale_validated_ifng_readout	all_donors	detection_fraction	high_fraction	36	0.8226512226512228	7.48581930119766e-10	feedback_like_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CTSS	mixscale_validated_ifng_readout	case_only	mean_log_norm	mean_score	18	0.7069143446852425	0.0010367577047563853	feedback_like_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CTSS	mixscale_validated_ifng_readout	case_only	mean_log_norm	high_fraction	18	0.8431372549019607	1.1129003812786903e-05	feedback_like_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CTSS	mixscale_validated_ifng_readout	case_only	detection_fraction	mean_score	18	0.7543859649122806	0.00029766146155802033	feedback_like_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CTSS	mixscale_validated_ifng_readout	case_only	detection_fraction	high_fraction	18	0.8348813209494325	1.6320367512543736e-05	feedback_like_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	hla_ii_apc	all_donors	mean_log_norm	mean_score	36	0.45353925353925356	0.0054678191889087	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	hla_ii_apc	all_donors	mean_log_norm	high_fraction	36	0.607979407979408	8.384458467879735e-05	feedback_like_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	hla_ii_apc	all_donors	detection_fraction	mean_score	36	0.49343629343629347	0.0022278683205802104	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	hla_ii_apc	all_donors	detection_fraction	high_fraction	36	0.6512226512226512	1.6988818420284062e-05	feedback_like_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	hla_ii_apc	case_only	mean_log_norm	mean_score	18	0.347781217750258	0.15730765714242598	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	hla_ii_apc	case_only	mean_log_norm	high_fraction	18	0.5521155830753354	0.0175129146986834	feedback_like_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	hla_ii_apc	case_only	detection_fraction	mean_score	18	0.37048503611971106	0.1301656066286333	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	hla_ii_apc	case_only	detection_fraction	high_fraction	18	0.5665634674922602	0.014226822697300034	feedback_like_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	ifn_apc	all_donors	mean_log_norm	mean_score	36	0.3886743886743887	0.019145012942109112	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	ifn_apc	all_donors	mean_log_norm	high_fraction	36	0.5382239382239382	0.0007093040181815399	feedback_like_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	ifn_apc	all_donors	detection_fraction	mean_score	36	0.4234234234234235	0.010076238812713838	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	ifn_apc	all_donors	detection_fraction	high_fraction	36	0.5822393822393823	0.00019508384842507854	feedback_like_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	ifn_apc	case_only	mean_log_norm	mean_score	18	0.37048503611971106	0.1301656066286333	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	ifn_apc	case_only	mean_log_norm	high_fraction	18	0.5046439628482973	0.03269373337773909	feedback_like_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	ifn_apc	case_only	detection_fraction	mean_score	18	0.36429308565531476	0.1372167161243322	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	ifn_apc	case_only	detection_fraction	high_fraction	18	0.5087719298245614	0.031068538407296196	feedback_like_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	lysosomal_apc	all_donors	mean_log_norm	mean_score	36	0.26743886743886747	0.11482319291937632	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	lysosomal_apc	all_donors	mean_log_norm	high_fraction	36	0.3261261261261261	0.05224108520157861	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	lysosomal_apc	all_donors	detection_fraction	mean_score	36	0.2885456885456885	0.08787975628562066	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	lysosomal_apc	all_donors	detection_fraction	high_fraction	36	0.3503217503217504	0.036202738564250506	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	lysosomal_apc	case_only	mean_log_norm	mean_score	18	0.23426212590299278	0.34945414298064154	flat
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	lysosomal_apc	case_only	mean_log_norm	high_fraction	18	0.2961816305469556	0.2327168574106845	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	lysosomal_apc	case_only	detection_fraction	mean_score	18	0.24458204334365324	0.3280041243603067	flat
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	lysosomal_apc	case_only	detection_fraction	high_fraction	18	0.2982456140350877	0.22932241176613302	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	mif_cd74_receptor_state	all_donors	mean_log_norm	mean_score	36	0.6128700128700129	7.082102751898059e-05	feedback_like_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	mif_cd74_receptor_state	all_donors	mean_log_norm	high_fraction	36	0.6808236808236808	4.8902935713537075e-06	feedback_like_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	mif_cd74_receptor_state	all_donors	detection_fraction	mean_score	36	0.6635778635778636	1.0272086751918353e-05	feedback_like_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	mif_cd74_receptor_state	all_donors	detection_fraction	high_fraction	36	0.7297297297297298	4.4259243628903775e-07	feedback_like_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	mif_cd74_receptor_state	case_only	mean_log_norm	mean_score	18	0.48813209494324045	0.03985953090099979	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	mif_cd74_receptor_state	case_only	mean_log_norm	high_fraction	18	0.5376676986584108	0.021371414657806474	feedback_like_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	mif_cd74_receptor_state	case_only	detection_fraction	mean_score	18	0.5046439628482973	0.03269373337773909	feedback_like_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	mif_cd74_receptor_state	case_only	detection_fraction	high_fraction	18	0.5521155830753354	0.0175129146986834	feedback_like_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	mixscale_validated_ifng_readout	all_donors	mean_log_norm	mean_score	36	0.4684684684684685	0.003956077539339089	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	mixscale_validated_ifng_readout	all_donors	mean_log_norm	high_fraction	36	0.14543114543114544	0.39738292544968784	flat
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	mixscale_validated_ifng_readout	all_donors	detection_fraction	mean_score	36	0.5027027027027027	0.001780366359331103	feedback_like_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	mixscale_validated_ifng_readout	all_donors	detection_fraction	high_fraction	36	0.148005148005148	0.3889906177377604	flat
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	mixscale_validated_ifng_readout	case_only	mean_log_norm	mean_score	18	0.49638802889576883	0.03614032375695943	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	mixscale_validated_ifng_readout	case_only	mean_log_norm	high_fraction	18	0.28998968008255926	0.2430922860390452	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	mixscale_validated_ifng_readout	case_only	detection_fraction	mean_score	18	0.500515995872033	0.03438377917635908	feedback_like_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PTPN2	mixscale_validated_ifng_readout	case_only	detection_fraction	high_fraction	18	0.2652218782249742	0.2874842429174514	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	hla_ii_apc	all_donors	mean_log_norm	mean_score	36	0.31719877467405627	0.059425618153675044	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	hla_ii_apc	all_donors	mean_log_norm	high_fraction	36	0.3105046446890518	0.06530965951173859	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	hla_ii_apc	all_donors	detection_fraction	mean_score	36	0.37644031560327945	0.023642341352872624	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	hla_ii_apc	all_donors	detection_fraction	high_fraction	36	0.40038624539199696	0.015532044716974716	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	hla_ii_apc	case_only	mean_log_norm	mean_score	18	0.42746520926282144	0.07681999527107952	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	hla_ii_apc	case_only	mean_log_norm	high_fraction	18	0.4006195681013882	0.09945180193790695	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	hla_ii_apc	case_only	detection_fraction	mean_score	18	0.41094481470193944	0.09024287393726625	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	hla_ii_apc	case_only	detection_fraction	high_fraction	18	0.4315953079030419	0.07370706155867199	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	ifn_apc	all_donors	mean_log_norm	mean_score	36	0.20777549607302226	0.223992388682651	flat
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	ifn_apc	all_donors	mean_log_norm	high_fraction	36	0.20623069684571355	0.22753266523711108	flat
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	ifn_apc	all_donors	detection_fraction	mean_score	36	0.26482138481393497	0.11855513053906662	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	ifn_apc	all_donors	detection_fraction	high_fraction	36	0.29250081978476433	0.08342392229201807	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	ifn_apc	case_only	mean_log_norm	mean_score	18	0.2891069048154348	0.24459499193006756	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	ifn_apc	case_only	mean_log_norm	high_fraction	18	0.32524526791736413	0.18784353054412142	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	ifn_apc	case_only	detection_fraction	mean_score	18	0.2891069048154348	0.24459499193006756	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	ifn_apc	case_only	detection_fraction	high_fraction	18	0.33557051451791536	0.17339913841368756	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	lysosomal_apc	all_donors	mean_log_norm	mean_score	36	0.21240989375494837	0.21359794477448205	flat
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	lysosomal_apc	all_donors	mean_log_norm	high_fraction	36	0.2134397599064875	0.211333981998773	flat
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	lysosomal_apc	all_donors	detection_fraction	mean_score	36	0.23315096154498602	0.1711612637350354	flat
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	lysosomal_apc	all_donors	detection_fraction	high_fraction	36	0.2479562407154296	0.14480891898960255	flat
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	lysosomal_apc	case_only	mean_log_norm	mean_score	18	0.42127006130249073	0.08166909131016188	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	lysosomal_apc	case_only	mean_log_norm	high_fraction	18	0.4377904558633727	0.06921344933358115	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	lysosomal_apc	case_only	detection_fraction	mean_score	18	0.37996907490028575	0.11986378792056586	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	lysosomal_apc	case_only	detection_fraction	high_fraction	18	0.41094481470193944	0.09024287393726625	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	mif_cd74_receptor_state	all_donors	mean_log_norm	mean_score	36	0.16632338347357167	0.33229758866310655	flat
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	mif_cd74_receptor_state	all_donors	mean_log_norm	high_fraction	36	0.16503605078414776	0.3361062288737624	flat
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	mif_cd74_receptor_state	all_donors	detection_fraction	mean_score	36	0.27280336141017414	0.10745137085595317	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	mif_cd74_receptor_state	all_donors	detection_fraction	high_fraction	36	0.29546187561885306	0.08020396208159374	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	mif_cd74_receptor_state	case_only	mean_log_norm	mean_score	18	0.13835830444738664	0.5840299899236304	flat
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	mif_cd74_receptor_state	case_only	mean_log_norm	high_fraction	18	0.05678885630303184	0.8228992646224895	flat
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	mif_cd74_receptor_state	case_only	detection_fraction	mean_score	18	0.1280330578468354	0.6126506295622187	flat
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	mif_cd74_receptor_state	case_only	detection_fraction	high_fraction	18	0.08982964542479581	0.7229851318569063	flat
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	mixscale_validated_ifng_readout	all_donors	mean_log_norm	mean_score	36	0.3815654091452528	0.02166201713193934	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	mixscale_validated_ifng_readout	all_donors	mean_log_norm	high_fraction	36	0.29196705396134726	0.08401484646889143	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	mixscale_validated_ifng_readout	all_donors	detection_fraction	mean_score	36	0.43308660112497677	0.008329948936977595	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	mixscale_validated_ifng_readout	all_donors	detection_fraction	high_fraction	36	0.2690698562280623	0.11254283022811318	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	mixscale_validated_ifng_readout	case_only	mean_log_norm	mean_score	18	0.5172948546876173	0.027911184959656027	feedback_like_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	mixscale_validated_ifng_readout	case_only	mean_log_norm	high_fraction	18	0.34486323645841155	0.16105645303342556	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	mixscale_validated_ifng_readout	case_only	detection_fraction	mean_score	18	0.5214249533278378	0.026473830284406478	feedback_like_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	mixscale_validated_ifng_readout	case_only	detection_fraction	high_fraction	18	0.34279818713830124	0.1637459620543281	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	SH2B3	hla_ii_apc	all_donors	mean_log_norm	mean_score	36	0.5335907335907336	0.0008043813378870182	feedback_like_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	SH2B3	hla_ii_apc	all_donors	mean_log_norm	high_fraction	36	0.5608751608751609	0.0003733378071435885	feedback_like_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	SH2B3	hla_ii_apc	all_donors	detection_fraction	mean_score	36	0.5595881595881597	0.00038768252946327073	feedback_like_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	SH2B3	hla_ii_apc	all_donors	detection_fraction	high_fraction	36	0.6579150579150579	1.2972900681724709e-05	feedback_like_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	SH2B3	hla_ii_apc	case_only	mean_log_norm	mean_score	18	0.37254901960784315	0.12787268607330357	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	SH2B3	hla_ii_apc	case_only	mean_log_norm	high_fraction	18	0.3952528379772961	0.10449665262201602	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	SH2B3	hla_ii_apc	case_only	detection_fraction	mean_score	18	0.3869969040247678	0.11261128878276391	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	SH2B3	hla_ii_apc	case_only	detection_fraction	high_fraction	18	0.45717234262125905	0.05646162510203341	weak_positive
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	SH2B3	ifn_apc	all_donors	mean_log_norm	mean_score	36	0.5714285714285714	0.00027244221399867367	feedback_like_positive
