path	line	check	status	detail
docs/onboarding/HOW_TO_READ_NULLS_AND_BOUNDARIES.md	216	table_column_count	PASS	expected=2 actual=2
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	1	one_h1	PASS	h1_count=1
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	1	first_heading_h1	PASS	first_level=1
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	11	heading_level_step	PASS	previous=h1 current=h2 text=The Five Questions To Ask First
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	27	heading_level_step	PASS	previous=h2 current=h2 text=Effect Size: How Much, In The Tested Scale
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	47	heading_level_step	PASS	previous=h2 current=h2 text=Confidence Interval: A Range Produced By A Procedure
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	68	heading_level_step	PASS	previous=h2 current=h2 text=Sample Size: Count Independent Information, Not Rows
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	88	heading_level_step	PASS	previous=h2 current=h2 text=AUC: Ranking, Not Accuracy Or Clinical Utility
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	109	heading_level_step	PASS	previous=h2 current=h3 text=Project Example: The Provisional Monitor
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	118	heading_level_step	PASS	previous=h3 current=h2 text=p-Value: Compatibility With A Specific Null
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	137	heading_level_step	PASS	previous=h2 current=h2 text=Permutation Test: Rebuild The Null, Do Not Just Shuffle Anything
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	157	heading_level_step	PASS	previous=h2 current=h2 text=Multiple Testing: The Search Is Part Of The Result
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	178	heading_level_step	PASS	previous=h2 current=h2 text=Cross-Validation: Internal Generalization Under A Split Rule
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	198	heading_level_step	PASS	previous=h2 current=h2 text=Holdout: Name What Was Actually Independent
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	213	heading_level_step	PASS	previous=h2 current=h2 text=Upper Bound: Bound The Exact Quantity Named
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	221	heading_level_step	PASS	previous=h2 current=h2 text=Association Measure: Strength Is Not Causality
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	234	heading_level_step	PASS	previous=h2 current=h2 text=Statistical, Predictive, And Clinical Questions Are Different
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	248	heading_level_step	PASS	previous=h2 current=h2 text=How To Read A Results Sentence
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	261	heading_level_step	PASS	previous=h2 current=h2 text=Thresholds Are Decisions, Not Truth Machines
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	276	heading_level_step	PASS	previous=h2 current=h2 text=Reader Checklist
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	289	heading_level_step	PASS	previous=h2 current=h2 text=Continue
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	1	unique_heading_paths	PASS	no duplicate full heading paths
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	238	table_header_nonempty	PASS	columns=3
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	239	table_header_separator	PASS	header=3 separator=3
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	240	table_column_count	PASS	expected=3 actual=3
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	241	table_column_count	PASS	expected=3 actual=3
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	242	table_column_count	PASS	expected=3 actual=3
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	243	table_column_count	PASS	expected=3 actual=3
docs/onboarding/HOW_TO_READ_NUMBERS_WITHOUT_OVERREADING.md	244	table_column_count	PASS	expected=3 actual=3
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	1	one_h1	PASS	h1_count=1
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	1	first_heading_h1	PASS	first_level=1
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	11	heading_level_step	PASS	previous=h1 current=h2 text=Before Recruiting
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	27	heading_level_step	PASS	previous=h2 current=h2 text=Who To Invite
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	46	heading_level_step	PASS	previous=h2 current=h2 text=Minimal Screening Questions
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	62	heading_level_step	PASS	previous=h2 current=h2 text=Copy-Ready Invitation
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	79	heading_level_step	PASS	previous=h2 current=h2 text=Route Assignment
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	95	heading_level_step	PASS	previous=h2 current=h2 text=Scheduling Message
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	110	heading_level_step	PASS	previous=h2 current=h2 text=Session Packet
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	129	heading_level_step	PASS	previous=h2 current=h2 text=What May Be Reported
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	150	heading_level_step	PASS	previous=h2 current=h2 text=Recruitment Readiness Checklist
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	1	unique_heading_paths	PASS	no duplicate full heading paths
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	34	table_header_nonempty	PASS	columns=2
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	35	table_header_separator	PASS	header=2 separator=2
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	36	table_column_count	PASS	expected=2 actual=2
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	37	table_column_count	PASS	expected=2 actual=2
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	38	table_column_count	PASS	expected=2 actual=2
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	39	table_column_count	PASS	expected=2 actual=2
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	40	table_column_count	PASS	expected=2 actual=2
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	41	table_column_count	PASS	expected=2 actual=2
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	84	table_header_nonempty	PASS	columns=3
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	85	table_header_separator	PASS	header=3 separator=3
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	86	table_column_count	PASS	expected=3 actual=3
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	87	table_column_count	PASS	expected=3 actual=3
docs/onboarding/HUMAN_PILOT_RECRUITMENT_HANDOFF.md	88	table_column_count	PASS	expected=3 actual=3
docs/onboarding/IDEA_TRANSFORMATIONS.md	1	one_h1	PASS	h1_count=1
docs/onboarding/IDEA_TRANSFORMATIONS.md	1	first_heading_h1	PASS	first_level=1
docs/onboarding/IDEA_TRANSFORMATIONS.md	11	heading_level_step	PASS	previous=h1 current=h2 text=The Transformation In One Picture
docs/onboarding/IDEA_TRANSFORMATIONS.md	20	heading_level_step	PASS	previous=h2 current=h2 text=Example 1: “Use AI To Improve The Monitoring Score”
docs/onboarding/IDEA_TRANSFORMATIONS.md	22	heading_level_step	PASS	previous=h2 current=h3 text=Interesting but not yet usable
docs/onboarding/IDEA_TRANSFORMATIONS.md	27	heading_level_step	PASS	previous=h3 current=h3 text=Hidden problems
docs/onboarding/IDEA_TRANSFORMATIONS.md	36	heading_level_step	PASS	previous=h3 current=h3 text=Testable rewrite
docs/onboarding/IDEA_TRANSFORMATIONS.md	57	heading_level_step	PASS	previous=h3 current=h2 text=Example 2: “GPR25 Is A GPCR, So It Must Be Druggable”
docs/onboarding/IDEA_TRANSFORMATIONS.md	59	heading_level_step	PASS	previous=h2 current=h3 text=Interesting but not yet usable
docs/onboarding/IDEA_TRANSFORMATIONS.md	63	heading_level_step	PASS	previous=h3 current=h3 text=Hidden problems
docs/onboarding/IDEA_TRANSFORMATIONS.md	71	heading_level_step	PASS	previous=h3 current=h3 text=Testable rewrite
docs/onboarding/IDEA_TRANSFORMATIONS.md	93	heading_level_step	PASS	previous=h3 current=h2 text=Example 3: “Use A Brain Dataset To Find A Progression Marker”
docs/onboarding/IDEA_TRANSFORMATIONS.md	95	heading_level_step	PASS	previous=h2 current=h3 text=Interesting but not yet usable
docs/onboarding/IDEA_TRANSFORMATIONS.md	100	heading_level_step	PASS	previous=h3 current=h3 text=Hidden problems
docs/onboarding/IDEA_TRANSFORMATIONS.md	108	heading_level_step	PASS	previous=h3 current=h3 text=Testable rewrite
docs/onboarding/IDEA_TRANSFORMATIONS.md	132	heading_level_step	PASS	previous=h3 current=h2 text=Example 4: “The APC Axis Means We Should Combine Several Drugs”
docs/onboarding/IDEA_TRANSFORMATIONS.md	134	heading_level_step	PASS	previous=h2 current=h3 text=Interesting but not yet usable
docs/onboarding/IDEA_TRANSFORMATIONS.md	139	heading_level_step	PASS	previous=h3 current=h3 text=Hidden problems
docs/onboarding/IDEA_TRANSFORMATIONS.md	147	heading_level_step	PASS	previous=h3 current=h3 text=Testable rewrite
docs/onboarding/IDEA_TRANSFORMATIONS.md	168	heading_level_step	PASS	previous=h3 current=h2 text=Example 5: “AlphaFold Found A Pocket, So Test The Protein”
docs/onboarding/IDEA_TRANSFORMATIONS.md	170	heading_level_step	PASS	previous=h2 current=h3 text=Interesting but not yet usable
docs/onboarding/IDEA_TRANSFORMATIONS.md	174	heading_level_step	PASS	previous=h3 current=h3 text=Hidden problems
docs/onboarding/IDEA_TRANSFORMATIONS.md	181	heading_level_step	PASS	previous=h3 current=h3 text=Testable rewrite
docs/onboarding/IDEA_TRANSFORMATIONS.md	205	heading_level_step	PASS	previous=h3 current=h2 text=Example 6: “I Found A Longitudinal MS Dataset”
docs/onboarding/IDEA_TRANSFORMATIONS.md	207	heading_level_step	PASS	previous=h2 current=h3 text=Interesting but not yet usable
docs/onboarding/IDEA_TRANSFORMATIONS.md	211	heading_level_step	PASS	previous=h3 current=h3 text=Hidden problems
docs/onboarding/IDEA_TRANSFORMATIONS.md	218	heading_level_step	PASS	previous=h3 current=h3 text=Testable rewrite
docs/onboarding/IDEA_TRANSFORMATIONS.md	237	heading_level_step	PASS	previous=h3 current=h2 text=Example 7: “Adjust The Score Until It Works In Gafson”
docs/onboarding/IDEA_TRANSFORMATIONS.md	239	heading_level_step	PASS	previous=h2 current=h3 text=Interesting but not yet usable
docs/onboarding/IDEA_TRANSFORMATIONS.md	243	heading_level_step	PASS	previous=h3 current=h3 text=Hidden problems
docs/onboarding/IDEA_TRANSFORMATIONS.md	248	heading_level_step	PASS	previous=h3 current=h3 text=Testable rewrite
docs/onboarding/IDEA_TRANSFORMATIONS.md	266	heading_level_step	PASS	previous=h3 current=h2 text=Example 8: “Build A Green/Red Clinical Dashboard”
docs/onboarding/IDEA_TRANSFORMATIONS.md	268	heading_level_step	PASS	previous=h2 current=h3 text=Interesting but not yet usable
docs/onboarding/IDEA_TRANSFORMATIONS.md	272	heading_level_step	PASS	previous=h3 current=h3 text=Hidden problems
docs/onboarding/IDEA_TRANSFORMATIONS.md	278	heading_level_step	PASS	previous=h3 current=h3 text=Testable rewrite
docs/onboarding/IDEA_TRANSFORMATIONS.md	299	heading_level_step	PASS	previous=h3 current=h2 text=Example 9: “Two AI Models Agree, So Ground It As A Finding”
docs/onboarding/IDEA_TRANSFORMATIONS.md	301	heading_level_step	PASS	previous=h2 current=h3 text=Interesting but not yet usable
docs/onboarding/IDEA_TRANSFORMATIONS.md	306	heading_level_step	PASS	previous=h3 current=h3 text=Hidden problems
docs/onboarding/IDEA_TRANSFORMATIONS.md	312	heading_level_step	PASS	previous=h3 current=h3 text=Testable rewrite
docs/onboarding/IDEA_TRANSFORMATIONS.md	330	heading_level_step	PASS	previous=h3 current=h2 text=Example 10: “A Null Means We Should Try More Variants”
docs/onboarding/IDEA_TRANSFORMATIONS.md	332	heading_level_step	PASS	previous=h2 current=h3 text=Interesting but not yet usable
docs/onboarding/IDEA_TRANSFORMATIONS.md	337	heading_level_step	PASS	previous=h3 current=h3 text=Hidden problems
docs/onboarding/IDEA_TRANSFORMATIONS.md	342	heading_level_step	PASS	previous=h3 current=h3 text=Testable rewrite
docs/onboarding/IDEA_TRANSFORMATIONS.md	362	heading_level_step	PASS	previous=h3 current=h2 text=A Five-Line Rewrite Pattern
docs/onboarding/IDEA_TRANSFORMATIONS.md	1	unique_heading_paths	PASS	no duplicate full heading paths
docs/onboarding/IDEA_TRANSFORMATIONS.md	1	contextual_repeated_heading_labels	PASS	labels=3 instances=30 full_paths_unique=True
docs/onboarding/IDEA_TRANSFORMATIONS.md	13	table_header_nonempty	PASS	columns=3
docs/onboarding/IDEA_TRANSFORMATIONS.md	14	table_header_separator	PASS	header=3 separator=3
docs/onboarding/IDEA_TRANSFORMATIONS.md	15	table_column_count	PASS	expected=3 actual=3
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	1	one_h1	PASS	h1_count=1
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	1	first_heading_h1	PASS	first_level=1
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	11	heading_level_step	PASS	previous=h1 current=h2 text=Why There Is No Single Total Score
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	24	heading_level_step	PASS	previous=h2 current=h2 text=Step 1: Hard Gates
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	42	heading_level_step	PASS	previous=h2 current=h2 text=Step 2: Score Separate Axes
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	47	heading_level_step	PASS	previous=h2 current=h3 text=A. Current-boundary fit
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	56	heading_level_step	PASS	previous=h3 current=h3 text=B. Repo-relative novelty and non-duplication
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	68	heading_level_step	PASS	previous=h3 current=h3 text=C. Falsifiability and discrimination
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	77	heading_level_step	PASS	previous=h3 current=h3 text=D. Data fitness and reachability
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	89	heading_level_step	PASS	previous=h3 current=h3 text=E. Error-control completeness
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	98	heading_level_step	PASS	previous=h3 current=h3 text=F. Direction and modality fit
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	111	heading_level_step	PASS	previous=h3 current=h3 text=G. Decision value
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	120	heading_level_step	PASS	previous=h3 current=h3 text=H. Implementation boundedness
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	129	heading_level_step	PASS	previous=h3 current=h2 text=Step 3: Assign An Action Class
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	144	heading_level_step	PASS	previous=h2 current=h2 text=Four Calibration Examples
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	146	heading_level_step	PASS	previous=h2 current=h3 text=“Use an inhibitor because GPR25 is a GPCR”
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	154	heading_level_step	PASS	previous=h3 current=h3 text=“Run the frozen score at the data holder and return only preregistered outputs”
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	164	heading_level_step	PASS	previous=h3 current=h3 text=“Add source-balance checks before interpreting a new cell-state result”
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	173	heading_level_step	PASS	previous=h3 current=h3 text=“Claude and Gemini agree on a mechanism”
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	179	heading_level_step	PASS	previous=h3 current=h2 text=Review Record
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	1	unique_heading_paths	PASS	no duplicate full heading paths
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	28	table_header_nonempty	PASS	columns=4
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	29	table_header_separator	PASS	header=4 separator=4
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	30	table_column_count	PASS	expected=4 actual=4
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	31	table_column_count	PASS	expected=4 actual=4
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	32	table_column_count	PASS	expected=4 actual=4
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	33	table_column_count	PASS	expected=4 actual=4
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	34	table_column_count	PASS	expected=4 actual=4
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	35	table_column_count	PASS	expected=4 actual=4
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	36	table_column_count	PASS	expected=4 actual=4
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	49	table_header_nonempty	PASS	columns=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	50	table_header_separator	PASS	header=2 separator=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	51	table_column_count	PASS	expected=2 actual=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	52	table_column_count	PASS	expected=2 actual=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	53	table_column_count	PASS	expected=2 actual=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	54	table_column_count	PASS	expected=2 actual=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	61	table_header_nonempty	PASS	columns=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	62	table_header_separator	PASS	header=2 separator=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	63	table_column_count	PASS	expected=2 actual=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	64	table_column_count	PASS	expected=2 actual=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	65	table_column_count	PASS	expected=2 actual=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	66	table_column_count	PASS	expected=2 actual=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	70	table_header_nonempty	PASS	columns=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	71	table_header_separator	PASS	header=2 separator=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	72	table_column_count	PASS	expected=2 actual=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	73	table_column_count	PASS	expected=2 actual=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	74	table_column_count	PASS	expected=2 actual=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	75	table_column_count	PASS	expected=2 actual=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	79	table_header_nonempty	PASS	columns=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	80	table_header_separator	PASS	header=2 separator=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	81	table_column_count	PASS	expected=2 actual=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	82	table_column_count	PASS	expected=2 actual=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	83	table_column_count	PASS	expected=2 actual=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	84	table_column_count	PASS	expected=2 actual=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	91	table_header_nonempty	PASS	columns=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	92	table_header_separator	PASS	header=2 separator=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	93	table_column_count	PASS	expected=2 actual=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	94	table_column_count	PASS	expected=2 actual=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	95	table_column_count	PASS	expected=2 actual=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	96	table_column_count	PASS	expected=2 actual=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	102	table_header_nonempty	PASS	columns=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	103	table_header_separator	PASS	header=2 separator=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	104	table_column_count	PASS	expected=2 actual=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	105	table_column_count	PASS	expected=2 actual=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	106	table_column_count	PASS	expected=2 actual=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	107	table_column_count	PASS	expected=2 actual=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	113	table_header_nonempty	PASS	columns=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	114	table_header_separator	PASS	header=2 separator=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	115	table_column_count	PASS	expected=2 actual=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	116	table_column_count	PASS	expected=2 actual=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	117	table_column_count	PASS	expected=2 actual=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	118	table_column_count	PASS	expected=2 actual=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	122	table_header_nonempty	PASS	columns=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	123	table_header_separator	PASS	header=2 separator=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	124	table_column_count	PASS	expected=2 actual=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	125	table_column_count	PASS	expected=2 actual=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	126	table_column_count	PASS	expected=2 actual=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	127	table_column_count	PASS	expected=2 actual=2
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	131	table_header_nonempty	PASS	columns=3
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	132	table_header_separator	PASS	header=3 separator=3
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	133	table_column_count	PASS	expected=3 actual=3
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	134	table_column_count	PASS	expected=3 actual=3
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	135	table_column_count	PASS	expected=3 actual=3
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	136	table_column_count	PASS	expected=3 actual=3
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	137	table_column_count	PASS	expected=3 actual=3
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	138	table_column_count	PASS	expected=3 actual=3
docs/onboarding/IDEA_TRIAGE_RUBRIC.md	139	table_column_count	PASS	expected=3 actual=3
docs/onboarding/INVITE_COLLABORATORS.md	1	one_h1	PASS	h1_count=1
docs/onboarding/INVITE_COLLABORATORS.md	1	first_heading_h1	PASS	first_level=1
docs/onboarding/INVITE_COLLABORATORS.md	9	heading_level_step	PASS	previous=h1 current=h2 text=The State In Sixty Seconds
docs/onboarding/INVITE_COLLABORATORS.md	33	heading_level_step	PASS	previous=h2 current=h2 text=Who Could Help?
docs/onboarding/INVITE_COLLABORATORS.md	54	heading_level_step	PASS	previous=h2 current=h2 text=Six Puzzles Worth A Fresh View
docs/onboarding/INVITE_COLLABORATORS.md	72	heading_level_step	PASS	previous=h2 current=h2 text=A Useful Idea Has Five Parts
docs/onboarding/INVITE_COLLABORATORS.md	90	heading_level_step	PASS	previous=h2 current=h2 text=What Happens To An Idea?
docs/onboarding/INVITE_COLLABORATORS.md	105	heading_level_step	PASS	previous=h2 current=h2 text=Safety Boundary
docs/onboarding/INVITE_COLLABORATORS.md	112	heading_level_step	PASS	previous=h2 current=h2 text=A Short Invitation You Can Share
docs/onboarding/INVITE_COLLABORATORS.md	1	unique_heading_paths	PASS	no duplicate full heading paths
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	1	one_h1	PASS	h1_count=1
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	1	first_heading_h1	PASS	first_level=1
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	12	heading_level_step	PASS	previous=h1 current=h2 text=Field Map
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	26	heading_level_step	PASS	previous=h2 current=h2 text=One Bounded Mini-Example
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	48	heading_level_step	PASS	previous=h2 current=h2 text=Before Launching The Form
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	1	unique_heading_paths	PASS	no duplicate full heading paths
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	14	table_header_nonempty	PASS	columns=4
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	15	table_header_separator	PASS	header=4 separator=4
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	16	table_column_count	PASS	expected=4 actual=4
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	17	table_column_count	PASS	expected=4 actual=4
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	18	table_column_count	PASS	expected=4 actual=4
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	19	table_column_count	PASS	expected=4 actual=4
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	20	table_column_count	PASS	expected=4 actual=4
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	21	table_column_count	PASS	expected=4 actual=4
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	22	table_column_count	PASS	expected=4 actual=4
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	23	table_column_count	PASS	expected=4 actual=4
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	24	table_column_count	PASS	expected=4 actual=4
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	31	table_header_nonempty	PASS	columns=2
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	32	table_header_separator	PASS	header=2 separator=2
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	33	table_column_count	PASS	expected=2 actual=2
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	34	table_column_count	PASS	expected=2 actual=2
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	35	table_column_count	PASS	expected=2 actual=2
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	36	table_column_count	PASS	expected=2 actual=2
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	37	table_column_count	PASS	expected=2 actual=2
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	38	table_column_count	PASS	expected=2 actual=2
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	39	table_column_count	PASS	expected=2 actual=2
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	40	table_column_count	PASS	expected=2 actual=2
docs/onboarding/ISSUE_FORM_FIELD_GUIDE_V55.md	41	table_column_count	PASS	expected=2 actual=2
docs/onboarding/KNOWN_NON_SOLUTIONS.md	1	one_h1	PASS	h1_count=1
docs/onboarding/KNOWN_NON_SOLUTIONS.md	1	first_heading_h1	PASS	first_level=1
