analysis	dataset_path	disease_name	compartment	donor_id	disease	group	gene	n_cells	mean_log_norm	mean_z_vs_controls	detection_fraction	cell_types	hif_nampt_metabolic	ifn_apc	inflammatory_nfkb	lipid_loader_repair	lysosomal_apc
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3604	Sjogren syndrome	case	LIPA	140	0.6201080609136879	-0.0356962214040389	0.3071428571428571	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.0917863497963871	0.0700549819790104	-0.1189153144578393	-0.0483512210514942	0.1519475143399836
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3604	Sjogren syndrome	case	MSR1	140	0.7014818264326739	-0.0508212790839972	0.35	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.0917863497963871	0.0700549819790104	-0.1189153144578393	-0.0483512210514942	0.1519475143399836
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3604	Sjogren syndrome	case	NAMPT	140	0.9213268641876784	0.3525469031735229	0.4285714285714285	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.0917863497963871	0.0700549819790104	-0.1189153144578393	-0.0483512210514942	0.1519475143399836
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3606	normal	control	ACSL1	81	0.0905467687625042	-0.094381869897113	0.0493827160493827	alternatively activated macrophage,dendritic cell,inflammatory macrophage	-0.0189646252483332	0.0574429810787539	-0.0151507885545532	-0.0139279045284852	0.1500711477800127
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3606	normal	control	CD74	81	3.3450790801553327	-0.0885145661138673	1.0	alternatively activated macrophage,dendritic cell,inflammatory macrophage	-0.0189646252483332	0.0574429810787539	-0.0151507885545532	-0.0139279045284852	0.1500711477800127
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3606	normal	control	CTSB	81	1.6748897338741002	0.118478041011016	0.6790123456790124	alternatively activated macrophage,dendritic cell,inflammatory macrophage	-0.0189646252483332	0.0574429810787539	-0.0151507885545532	-0.0139279045284852	0.1500711477800127
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3606	normal	control	CTSD	81	1.7196669351295113	0.2777943914973773	0.6666666666666666	alternatively activated macrophage,dendritic cell,inflammatory macrophage	-0.0189646252483332	0.0574429810787539	-0.0151507885545532	-0.0139279045284852	0.1500711477800127
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3606	normal	control	CTSS	81	1.557267042620003	0.155215976991642	0.6296296296296297	alternatively activated macrophage,dendritic cell,inflammatory macrophage	-0.0189646252483332	0.0574429810787539	-0.0151507885545532	-0.0139279045284852	0.1500711477800127
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3606	normal	control	FABP5	81	0.5393454280522503	-0.0473521126932219	0.2716049382716049	alternatively activated macrophage,dendritic cell,inflammatory macrophage	-0.0189646252483332	0.0574429810787539	-0.0151507885545532	-0.0139279045284852	0.1500711477800127
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3606	normal	control	IFI30	81	0.6653609947986832	0.1118843385251041	0.345679012345679	alternatively activated macrophage,dendritic cell,inflammatory macrophage	-0.0189646252483332	0.0574429810787539	-0.0151507885545532	-0.0139279045284852	0.1500711477800127
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3606	normal	control	LIPA	81	0.6270995568978527	-0.0290973094818866	0.3209876543209876	alternatively activated macrophage,dendritic cell,inflammatory macrophage	-0.0189646252483332	0.0574429810787539	-0.0151507885545532	-0.0139279045284852	0.1500711477800127
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3606	normal	control	MSR1	81	0.5556877154983719	-0.1843775735231207	0.3086419753086419	alternatively activated macrophage,dendritic cell,inflammatory macrophage	-0.0189646252483332	0.0574429810787539	-0.0151507885545532	-0.0139279045284852	0.1500711477800127
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3606	normal	control	NAMPT	81	0.6958173181831973	0.1153195375343741	0.3333333333333333	alternatively activated macrophage,dendritic cell,inflammatory macrophage	-0.0189646252483332	0.0574429810787539	-0.0151507885545532	-0.0139279045284852	0.1500711477800127
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3607	normal	control	ACSL1	77	0.6920685406679595	1.0832848880476855	0.3246753246753247	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.0935995181655471	-0.1577787945919266	0.0954806222517413	0.5483082719849943	0.3634013805458714
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3607	normal	control	CD74	77	3.0080327501829003	-0.4887179274046839	1.0	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.0935995181655471	-0.1577787945919266	0.0954806222517413	0.5483082719849943	0.3634013805458714
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3607	normal	control	CTSB	77	2.255549707283918	0.5535585514097418	0.8961038961038961	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.0935995181655471	-0.1577787945919266	0.0954806222517413	0.5483082719849943	0.3634013805458714
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3607	normal	control	CTSD	77	2.2409506387346076	0.6677400851291638	0.8701298701298701	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.0935995181655471	-0.1577787945919266	0.0954806222517413	0.5483082719849943	0.3634013805458714
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3607	normal	control	CTSS	77	1.863134340252382	0.4004160727081154	0.7662337662337663	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.0935995181655471	-0.1577787945919266	0.0954806222517413	0.5483082719849943	0.3634013805458714
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3607	normal	control	FABP5	77	0.9439533308392004	0.3500944642172872	0.4285714285714285	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.0935995181655471	-0.1577787945919266	0.0954806222517413	0.5483082719849943	0.3634013805458714
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3607	normal	control	IFI30	77	0.6257502122877834	0.0701973477600654	0.3116883116883117	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.0935995181655471	-0.1577787945919266	0.0954806222517413	0.5483082719849943	0.3634013805458714
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3607	normal	control	LIPA	77	1.406421135995316	0.7064640741110585	0.6233766233766234	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.0935995181655471	-0.1577787945919266	0.0954806222517413	0.5483082719849943	0.3634013805458714
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3607	normal	control	MSR1	77	1.039273231163727	0.2586162422271002	0.4805194805194805	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.0935995181655471	-0.1577787945919266	0.0954806222517413	0.5483082719849943	0.3634013805458714
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3607	normal	control	NAMPT	77	0.6649890697220433	0.0828894063080739	0.3246753246753247	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.0935995181655471	-0.1577787945919266	0.0954806222517413	0.5483082719849943	0.3634013805458714
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3614	normal	control	ACSL1	21	0.4489726273853656	0.6073487051257157	0.238095238095238	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.4675793422213568	0.1808022428442102	-0.013152109316513	0.0340656482267342	0.2860636614969489
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3614	normal	control	CD74	21	2.9168076765759556	-0.5970371044581391	1.0	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.4675793422213568	0.1808022428442102	-0.013152109316513	0.0340656482267342	0.2860636614969489
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3614	normal	control	CTSB	21	1.977459784544636	0.3451896073414109	0.8571428571428571	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.4675793422213568	0.1808022428442102	-0.013152109316513	0.0340656482267342	0.2860636614969489
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3614	normal	control	CTSD	21	1.5355938396774196	0.1400987175512903	0.6666666666666666	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.4675793422213568	0.1808022428442102	-0.013152109316513	0.0340656482267342	0.2860636614969489
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3614	normal	control	CTSS	21	2.1631892330935143	0.6409566241640927	0.9523809523809524	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.4675793422213568	0.1808022428442102	-0.013152109316513	0.0340656482267342	0.2860636614969489
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3614	normal	control	FABP5	21	0.4001407357675992	-0.1840929624327487	0.238095238095238	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.4675793422213568	0.1808022428442102	-0.013152109316513	0.0340656482267342	0.2860636614969489
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3614	normal	control	IFI30	21	0.604459516501081	0.0477906952684797	0.3809523809523809	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.4675793422213568	0.1808022428442102	-0.013152109316513	0.0340656482267342	0.2860636614969489
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3614	normal	control	LIPA	21	0.3522862186693327	-0.2884794242839275	0.238095238095238	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.4675793422213568	0.1808022428442102	-0.013152109316513	0.0340656482267342	0.2860636614969489
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3614	normal	control	MSR1	21	1.3390123130290743	0.5331955158066771	0.7142857142857143	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.4675793422213568	0.1808022428442102	-0.013152109316513	0.0340656482267342	0.2860636614969489
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3614	normal	control	NAMPT	21	0.8569640546459997	0.2848397039740564	0.4761904761904761	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.4675793422213568	0.1808022428442102	-0.013152109316513	0.0340656482267342	0.2860636614969489
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3617	Sjogren syndrome	case	ACSL1	143	0.034222459916093	-0.20465429774709	0.0139860139860139	alternatively activated macrophage,dendritic cell,inflammatory macrophage	-0.0105911548633165	-0.053204080082026	-0.0765042139756818	-0.0293508247407694	0.074361774707647
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3617	Sjogren syndrome	case	CD74	143	3.3022937018971845	-0.1393172323064068	1.0	alternatively activated macrophage,dendritic cell,inflammatory macrophage	-0.0105911548633165	-0.053204080082026	-0.0765042139756818	-0.0293508247407694	0.074361774707647
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3617	Sjogren syndrome	case	CTSB	143	1.5165086098813665	-0.0001947510184223	0.5874125874125874	alternatively activated macrophage,dendritic cell,inflammatory macrophage	-0.0105911548633165	-0.053204080082026	-0.0765042139756818	-0.0293508247407694	0.074361774707647
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3617	Sjogren syndrome	case	CTSD	143	1.5336055353441065	0.1386113687102604	0.5734265734265734	alternatively activated macrophage,dendritic cell,inflammatory macrophage	-0.0105911548633165	-0.053204080082026	-0.0765042139756818	-0.0293508247407694	0.074361774707647
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3617	Sjogren syndrome	case	CTSS	143	1.9453344383443505	0.4663122050376296	0.7202797202797203	alternatively activated macrophage,dendritic cell,inflammatory macrophage	-0.0105911548633165	-0.053204080082026	-0.0765042139756818	-0.0293508247407694	0.074361774707647
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3617	Sjogren syndrome	case	FABP5	143	0.6000075490200475	0.0122363238170692	0.2447552447552447	alternatively activated macrophage,dendritic cell,inflammatory macrophage	-0.0105911548633165	-0.053204080082026	-0.0765042139756818	-0.0293508247407694	0.074361774707647
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3617	Sjogren syndrome	case	IFI30	143	0.4575964714410289	-0.1067702099966253	0.1888111888111888	alternatively activated macrophage,dendritic cell,inflammatory macrophage	-0.0105911548633165	-0.053204080082026	-0.0765042139756818	-0.0293508247407694	0.074361774707647
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3617	Sjogren syndrome	case	LIPA	143	0.6482203190657246	-0.0091625130391532	0.2587412587412587	alternatively activated macrophage,dendritic cell,inflammatory macrophage	-0.0105911548633165	-0.053204080082026	-0.0765042139756818	-0.0293508247407694	0.074361774707647
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3617	Sjogren syndrome	case	MSR1	143	0.8577950142908484	0.0923711311479345	0.3356643356643357	alternatively activated macrophage,dendritic cell,inflammatory macrophage	-0.0105911548633165	-0.053204080082026	-0.0765042139756818	-0.0293508247407694	0.074361774707647
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3617	Sjogren syndrome	case	NAMPT	143	0.6191891402466728	0.0347096427086872	0.2657342657342657	alternatively activated macrophage,dendritic cell,inflammatory macrophage	-0.0105911548633165	-0.053204080082026	-0.0765042139756818	-0.0293508247407694	0.074361774707647
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3618	Sjogren syndrome	case	ACSL1	20	0.0	-0.271655452652279	0.0	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.0131254365334393	0.1308016478686499	0.0219455402955199	-0.1372926029788365	0.0984812232878367
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3618	Sjogren syndrome	case	CD74	20	3.0256460524899382	-0.4678041770983545	0.95	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.0131254365334393	0.1308016478686499	0.0219455402955199	-0.1372926029788365	0.0984812232878367
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3618	Sjogren syndrome	case	CTSB	20	1.7000828669811014	0.1373549082184635	0.75	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.0131254365334393	0.1308016478686499	0.0219455402955199	-0.1372926029788365	0.0984812232878367
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3618	Sjogren syndrome	case	CTSD	20	1.3075075696051597	-0.0305209626269195	0.55	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.0131254365334393	0.1308016478686499	0.0219455402955199	-0.1372926029788365	0.0984812232878367
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3618	Sjogren syndrome	case	CTSS	20	1.5189203141102048	0.1244751244264973	0.65	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.0131254365334393	0.1308016478686499	0.0219455402955199	-0.1372926029788365	0.0984812232878367
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3618	Sjogren syndrome	case	FABP5	20	0.558615707624002	-0.0284229059250235	0.3	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.0131254365334393	0.1308016478686499	0.0219455402955199	-0.1372926029788365	0.0984812232878367
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3618	Sjogren syndrome	case	IFI30	20	0.790493955979108	0.2435761725779889	0.4	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.0131254365334393	0.1308016478686499	0.0219455402955199	-0.1372926029788365	0.0984812232878367
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3618	Sjogren syndrome	case	LIPA	20	0.7727575816067459	0.1083817762510771	0.35	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.0131254365334393	0.1308016478686499	0.0219455402955199	-0.1372926029788365	0.0984812232878367
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3618	Sjogren syndrome	case	MSR1	20	0.5776552981198313	-0.1642539285150623	0.3	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.0131254365334393	0.1308016478686499	0.0219455402955199	-0.1372926029788365	0.0984812232878367
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3618	Sjogren syndrome	case	NAMPT	20	0.3208082847240283	-0.279175536730173	0.15	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.0131254365334393	0.1308016478686499	0.0219455402955199	-0.1372926029788365	0.0984812232878367
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3621	normal	control	ACSL1	49	0.1663943111645295	0.0541133858535187	0.0816326530612244	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.1244528505307996	0.0520854139672676	-0.049888496940974	0.0065778212675491	0.0613135584223049
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3621	normal	control	CD74	49	3.0434866864385475	-0.4466204968773692	0.979591836734694	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.1244528505307996	0.0520854139672676	-0.049888496940974	0.0065778212675491	0.0613135584223049
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3621	normal	control	CTSB	49	1.5994886164069024	0.061981023523108	0.6938775510204082	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.1244528505307996	0.0520854139672676	-0.049888496940974	0.0065778212675491	0.0613135584223049
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3621	normal	control	CTSD	49	1.4106859988998723	0.0466615464385175	0.5918367346938775	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.1244528505307996	0.0520854139672676	-0.049888496940974	0.0065778212675491	0.0613135584223049
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3621	normal	control	CTSS	49	1.8159887921106428	0.3626216010321861	0.7346938775510204	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.1244528505307996	0.0520854139672676	-0.049888496940974	0.0065778212675491	0.0613135584223049
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3621	normal	control	FABP5	49	0.8813738293845647	0.2886225837458677	0.4081632653061224	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.1244528505307996	0.0520854139672676	-0.049888496940974	0.0065778212675491	0.0613135584223049
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3621	normal	control	IFI30	49	0.6034500966441274	0.046728366438109	0.3061224489795918	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.1244528505307996	0.0520854139672676	-0.049888496940974	0.0065778212675491	0.0613135584223049
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3621	normal	control	LIPA	49	0.6864581984088423	0.0269282461412314	0.3673469387755102	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.1244528505307996	0.0520854139672676	-0.049888496940974	0.0065778212675491	0.0613135584223049
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3621	normal	control	MSR1	49	1.01008981339897	0.2318824522903711	0.4693877551020408	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.1244528505307996	0.0520854139672676	-0.049888496940974	0.0065778212675491	0.0613135584223049
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3621	normal	control	NAMPT	49	1.0470935659511915	0.4848486343999689	0.4693877551020408	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.1244528505307996	0.0520854139672676	-0.049888496940974	0.0065778212675491	0.0613135584223049
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3622	Sjogren syndrome	case	ACSL1	72	0.1443839815283266	0.0110212905136387	0.0555555555555555	alternatively activated macrophage,dendritic cell,inflammatory macrophage	-0.0760294485560746	0.0540037342854776	-0.0600084379074125	-0.0410380397026529	0.0203590546196435
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3622	Sjogren syndrome	case	CD74	72	3.279524121271038	-0.1663534640983721	1.0	alternatively activated macrophage,dendritic cell,inflammatory macrophage	-0.0760294485560746	0.0540037342854776	-0.0600084379074125	-0.0410380397026529	0.0203590546196435
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3622	Sjogren syndrome	case	CTSB	72	1.34015478514333	-0.1323342398611279	0.5138888888888888	alternatively activated macrophage,dendritic cell,inflammatory macrophage	-0.0760294485560746	0.0540037342854776	-0.0600084379074125	-0.0410380397026529	0.0203590546196435
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3622	Sjogren syndrome	case	CTSD	72	1.60600595871363	0.192770424738322	0.5972222222222222	alternatively activated macrophage,dendritic cell,inflammatory macrophage	-0.0760294485560746	0.0540037342854776	-0.0600084379074125	-0.0410380397026529	0.0203590546196435
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3622	Sjogren syndrome	case	CTSS	72	1.8376805615817664	0.380010919837271	0.6944444444444444	alternatively activated macrophage,dendritic cell,inflammatory macrophage	-0.0760294485560746	0.0540037342854776	-0.0600084379074125	-0.0410380397026529	0.0203590546196435
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3622	Sjogren syndrome	case	FABP5	72	0.854022603533068	0.2617554587735026	0.3194444444444444	alternatively activated macrophage,dendritic cell,inflammatory macrophage	-0.0760294485560746	0.0540037342854776	-0.0600084379074125	-0.0410380397026529	0.0203590546196435
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3622	Sjogren syndrome	case	IFI30	72	0.3806439116682028	-0.1877562558469733	0.1666666666666666	alternatively activated macrophage,dendritic cell,inflammatory macrophage	-0.0760294485560746	0.0540037342854776	-0.0600084379074125	-0.0410380397026529	0.0203590546196435
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3622	Sjogren syndrome	case	LIPA	72	0.4116008795662477	-0.2324953796906689	0.1666666666666666	alternatively activated macrophage,dendritic cell,inflammatory macrophage	-0.0760294485560746	0.0540037342854776	-0.0600084379074125	-0.0410380397026529	0.0203590546196435
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3622	Sjogren syndrome	case	MSR1	72	0.6345234122647242	-0.1121592688044549	0.25	alternatively activated macrophage,dendritic cell,inflammatory macrophage	-0.0760294485560746	0.0540037342854776	-0.0600084379074125	-0.0410380397026529	0.0203590546196435
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3622	Sjogren syndrome	case	NAMPT	72	0.4783392996123028	-0.1134589702675527	0.1944444444444444	alternatively activated macrophage,dendritic cell,inflammatory macrophage	-0.0760294485560746	0.0540037342854776	-0.0600084379074125	-0.0410380397026529	0.0203590546196435
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3623	normal	control	ACSL1	24	0.14039491510886	0.0032114469853517	0.0833333333333333	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.0664548954923051	-0.2219025383098082	-0.0094564778468154	0.0432889505402048	0.0788999997176248
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3623	normal	control	CD74	24	2.809308651667905	-0.7246797080942794	0.9166666666666666	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.0664548954923051	-0.2219025383098082	-0.0094564778468154	0.0432889505402048	0.0788999997176248
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3623	normal	control	CTSB	24	1.9596765704559964	0.3318648902668377	0.7916666666666666	alternatively activated macrophage,dendritic cell,inflammatory macrophage	0.0664548954923051	-0.2219025383098082	-0.0094564778468154	0.0432889505402048	0.0788999997176248
