donor_id	disease	n_cells	analysis	dataset_path	disease_name	compartment	role	group	target_CD58	log2cpm_CD58	target_SPNS1	log2cpm_SPNS1	target_P4HB	log2cpm_P4HB	target_SEL1L3	log2cpm_SEL1L3	target_IFI30	log2cpm_IFI30	module_ifn_apc	module_ifn_apc_n_genes	module_hla_ii_apc	module_hla_ii_apc_n_genes	module_lysosomal_apc	module_lysosomal_apc_n_genes	module_inflammatory_nfkb	module_inflammatory_nfkb_n_genes	module_lipid_loader_repair	module_lipid_loader_repair_n_genes	module_er_upr_stress	module_er_upr_stress_n_genes	module_stromal_injury	module_stromal_injury_n_genes	module_t_cell_admixture	module_t_cell_admixture_n_genes	generic_inflammation_mean	injury_stress_mean
NIDCRDC3604	Sjogren syndrome	140	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	case	-0.7705525184312877	6.51915442824465	1.2207399451415866	6.4267673063864885	0.570465289651965	8.31808363874078	0.1632571538216919	5.1500750895766	-0.7594440050280461	7.6732539473774155	0.3647396100156473	8	0.19831598858712124	7	0.31254417112430716	7	-0.36201560277346495	9	-0.39933624712767823	12	-0.030080467150110535	9	0.2852172415013941	8	1.1433994423688616	6	0.1283960417384027	0.12756838717564178
NIDCRDC3606	normal	81	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	control	0.7249832855880832	7.332679896996363	-0.4809661971326945	4.7170486000629275	0.23409350696207146	7.767139526772272	-0.15808160189309325	4.621312739191517	0.26176774646299933	8.130152278382448	0.38678160630439723	8	0.13491399833413212	7	0.4209475275673746	7	0.13615270200967458	9	-0.03547373231287392	12	0.12202210851407516	9	0.25226794311775336	8	0.20858923357924455	6	0.26969895855389464	0.18714502581591425
NIDCRDC3607	normal	77	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	control	-0.13662692931695994	6.863990446648165	0.6608578699819254	5.864248999931767	0.9822686791247522	8.992577351930366	-0.08352276906768655	4.743999165853736	-0.5391849945040825	7.7717995958683215	-0.42176789266465287	8	-0.37065524910347375	7	0.7849699019043832	7	0.05606479062760006	9	1.2512157702696964	12	-0.08006309657022695	9	0.7612108237412702	8	-0.4154535831927619	6	0.012152887690964148	0.34057386358552166
NIDCRDC3614	normal	21	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	control	1.1290623897517258	7.552486498579565	0.8339180690366096	6.038124061138534	0.7995229148364527	8.693257646761623	0.31230041754080295	5.395325514654893	-1.1541319041698879	7.496667414640702	0.18968983625230776	8	0.04589115171499146	7	-0.05151544620185474	7	-0.41868291248337	9	-0.5162298076902943	12	-0.08316045642646941	9	-0.929998942772823	8	-0.4370598040832934	6	-0.05865434267948138	-0.5065796995996462
NIDCRDC3617	Sjogren syndrome	143	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	case	0.5205202294083837	7.22145828453215	-0.16783599964209184	5.031653185934008	0.4706885405099598	8.154659073185513	-0.5265003236911607	4.015080388442265	-0.5862210804216171	7.750755273648808	0.10569932168194832	8	0.218494154701031	7	0.46951503205467693	7	0.00970773765777621	9	0.34442237134587067	12	0.07217702351835913	9	0.8606572918660017	8	0.33460693770611316	6	0.20085406152385812	0.4664171576921804
NIDCRDC3618	Sjogren syndrome	20	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	case	-0.3400936374605996	6.753310816863936	1.7872036884492122	6.9958982710856885	0.6374364174635169	8.427775802110148	0.9078423385623728	6.375288685333603	0.9168747004026669	8.423252385630333	0.4170894648367445	8	-0.8149599305191895	7	0.08028029161574189	7	0.14558419470743247	9	-1.3059301946705917	12	0.2692944877957225	9	-0.8831879068722764	8	-0.44699671133058194	6	-0.043001494839817654	-0.30694670953827696
NIDCRDC3621	normal	49	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	control	0.19422217967081218	7.043962183701862	-1.7247109913881125	3.4674475744774567	0.0578455492756952	7.478462593893796	0.7468419141534205	6.110362773629898	-0.44875628161189507	7.812258127544096	0.13442045836419392	8	-0.1418760549354375	7	-0.35910428312407205	7	-0.4240094882694537	9	0.037158129162367985	12	0.1787669518682206	9	0.04391693631618804	8	-0.20649170993623453	6	-0.19764234199119235	0.11134194409220433
NIDCRDC3622	Sjogren syndrome	72	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	case	-0.9589974564379085	6.416646179285511	-0.15433548902792368	5.045217264342466	0.5549385508533002	8.292652357761176	-2.9665396630602703	0.0	-1.2324009991119076	7.4616491935949005	0.5342997846853321	8	-0.2390418771651969	7	0.1649021546543092	7	0.03170774605758115	9	0.17898360513346265	12	-0.042361993967829435	9	0.6973786079361198	8	0.44079174974270274	6	0.12296695205800641	0.3275083069841452
NIDCRDC3623	normal	24	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	control	-2.7655107741736025	5.4339585099783925	1.3776456659721248	6.584411825242503	0.5482965836285428	8.281773464457151	0.6666352033153511	5.978382773753889	-0.4731249648802963	7.8013553831349505	-0.9550662765457044	8	0.19671327618000828	7	-0.2459377442392425	7	-0.09687880598214532	9	-0.059361184907402775	12	0.3586238197520214	9	-0.6234353840640537	8	-0.5142224759938353	6	-0.275292387646771	-0.13240578215601617
NIDCRDC3630	normal	52	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	control	0.43693662235198444	7.175991373657955	-1.8431656563836707	3.348435160075797	-1.7654084893686075	4.49215063520029	-0.24979867852084017	4.470392452902798	0.3218999939526772	8.157055928362485	-0.22089401132584566	8	-0.13690586953929765	7	0.003829312955153636	7	-1.7850766240350717	9	-0.14919787515305608	12	-0.3800761536886822	9	-0.11269638932241496	8	0.4287002288196429	6	-0.5347617979862653	-0.2463862715055486
NIDCRDC3632	normal	52	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	control	0.9350138226127963	7.44693004776239	0.3938114991413335	5.595945228593326	0.43611873538582696	8.098037110330209	0.907671312199477	6.37500726175797	0.5411195591607786	8.255136520679395	-0.1324656156793537	8	-0.1112876521820053	7	-0.11796903349937875	7	0.4261254453550904	9	-0.2227772360718255	12	0.34180374883916487	9	0.0416226874551546	8	0.20153467613654877	6	0.016100785998588163	0.19171321814715975
NIDCRDC3633	normal	19	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	control	-0.3750104062083658	6.7343171688439565	0.05796303366182954	5.258515404691439	0.6178918157909934	8.395763654342765	-0.421408610269077	4.188008615762527	1.1189915840259574	8.513681100987933	-0.0714965513088702	8	-0.9440849779531005	7	0.1324193164127046	7	-0.6424688471980531	9	-0.6274861000397028	12	-0.005137604685639113	9	-0.6473017578841632	8	-0.1872394730924372	6	-0.3814077650118298	-0.32621968128490114
NIDCRDC3437	normal	65	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	control	-0.3214437809608945	6.763455765055948	-0.16591230055777376	5.033585942846668	-2.2828553250663286	3.6446232798893385	-2.9665396630602703	0.0	-1.2939764924329877	7.434099823850442	-0.4918138692048211	8	-0.582581757853079	7	-0.28799877929625073	7	0.38310189276931833	9	-0.052976963317616275	12	-0.3736595837396808	9	0.03669040096158102	8	-0.2653917348156968	6	-0.24482312839620812	-0.16848459138904986
NIDCRDC3247	Sjogren syndrome	157	sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	case	1.949265864807449	7.998651956285885	0.8611836543163912	6.065518027719275	-0.529108479490553	6.517089248130465	0.5528667777961166	5.79117703212665	-0.26716257828345447	7.893504607376164	0.8098054555058154	8	-0.24246911770500093	7	0.05393657330060653	7	1.4843316460854372	9	-1.1365885602151968	12	0.3382149769884019	9	-0.1698309519141206	8	1.2803027282683743	6	0.5264011392967145	0.08419201253714066
NIDCRDC3556	normal	17159	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	control	-2.7306731203325225	4.014657644103259	0.1875333526541281	5.405534830756949	0.0024256201885164337	10.294492345407342	-1.0846700903584798	5.656437013301361	-1.2909986453682458	1.5079458352043316	0.38574663828959466	8	0.7443887586925513	7	-1.367342922108268	7	1.1915477928578857	9	0.293814371243498	12	-0.6242291286482453	9	1.5792366874086885	8	-0.15315960789636918	6	0.2385850669329409	0.4775037793802216
NIDCRDC3559	Sjogren syndrome	2244	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	case	0.8240170129761296	5.70832689245501	0.5591934861957257	5.525231923255306	-0.7061932085226739	9.821107117118954	0.1286483412509932	6.571693337361978	0.8232696349174716	2.78462927964786	0.7544632755921176	8	1.0056772100414517	7	0.43853560301697414	7	0.971024029071671	9	0.7757689686332186	12	-0.4378930809287831	9	0.9372015344055631	8	0.682635846972326	6	0.7924250294305535	0.24965422673839
NIDCRDC3560	Sjogren syndrome	791	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	case	-0.061287943971698323	5.286514097312645	0.44064611368033635	5.487052483135658	-0.6288686317885092	9.87276297345032	0.11330434505681779	6.560118725794879	1.7859840204294162	3.3659564126191914	1.2457630866785763	8	1.1724582932542489	7	0.28301507987437396	7	0.5877101379722229	9	0.07448234918724937	12	-0.1308450361163057	9	0.12170716164293957	8	1.1434675956259153	6	0.8222366494448555	-0.004568937236683071
NIDCRDC3561	Sjogren syndrome	3777	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	case	-0.3026346412977694	5.17152194212528	0.9372612699908037	5.646992667557743	0.17342912238440197	10.408729405791897	0.08027881884470077	6.535206204124065	-0.16108172544587018	2.1902368380597395	0.9968466498877384	8	1.3052465391106014	7	0.25839525564952187	7	-0.08462853688223888	9	-0.0868371462404215	12	0.24029420746443236	9	0.07358807175198664	8	2.560656942766759	6	0.6189649769414056	0.1569411396082095
NIDCRDC3564	normal	1412	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	control	-0.18631135117031083	5.226945388886475	-0.9219816677925166	5.048203736982657	1.9531224908309017	11.597634522859769	-0.7223202767259473	5.929772478921409	-0.30478692896150705	2.1034616374290946	0.2831156329349105	8	-0.09884479169228233	7	0.22748215947333586	7	-0.5576986338537459	9	-0.8139550780618113	12	0.8866782332227299	9	-0.5121377885715908	8	0.9252995962550453	6	-0.036486408284445465	0.18727022232556956
NIDCRDC3592	normal	1030	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	control	0.045541422265363854	5.337414064857273	0.9174585757044954	5.640614999586961	0.7303812134685657	10.78079529241686	-0.7038613632193161	5.943696801574137	-0.8802368406975684	1.755980959470554	-0.5124701389247461	8	-0.8327128122048043	7	0.02051525943057459	7	-0.4769817456185153	9	-0.01372436432890716	12	0.5220134966871574	9	-0.3335212660758514	8	-0.31605690525925695	6	-0.4504123593293728	0.09424611530565297
NIDCRDC3596	normal	872	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	control	0.3290766888467679	5.472507404592392	0.644197150479813	5.552608255953558	0.0016059399334353705	10.293944766781213	-1.000816956577222	5.719690903612573	1.4574507290286134	3.1675742971653924	0.5285853169932199	8	-0.012490126027081121	7	0.26730504967458496	7	0.8752995707158275	9	-0.0041116942204358535	12	-0.15321144476372342	9	-0.597161135420573	8	-0.46718979730273974	6	0.4146749528391378	-0.3751862900921482
NIDCRDC3598	Sjogren syndrome	1455	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	case	-0.5051339585195318	5.07503902701068	-1.0432132393568947	5.009159822056984	0.9704247725537759	10.94115382427154	-0.9403435729182876	5.765308480490362	0.2445197858273792	2.4351559617642557	2.0964997507774035	8	2.2760916629197587	7	-0.04330196179146482	7	0.43824224781208765	9	-0.3577112171163703	12	0.1055568947912467	9	-0.14680538164803578	8	2.6263243802527385	6	1.1918829249294463	-0.020624243428394536
NIDCRDC3603	normal	763	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	control	-0.5846124865999865	5.037170652028348	-0.4676934730827939	5.194512073970313	0.7238609349629734	10.776439490109874	0.11617185648103993	6.5622818083764685	-0.13455191120631257	2.206256647342991	-0.2769001061152204	8	0.5380479618235293	7	0.29884790342298906	7	-0.6611251233417423	9	-0.866488711036928	12	0.4050582674760067	9	-0.8423920113374239	8	0.04963269954887406	6	-0.025282341052611096	-0.2186668719307086
NIDCRDC3604	Sjogren syndrome	1120	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	case	0.62741950179968	5.614655954484358	-0.7674624434102936	5.097968293964885	-0.4816966600980426	9.971079634811202	0.22942959583658595	6.647716810016118	0.8117671289638755	2.7776835863990423	1.9831717203770027	8	2.1334985552621015	7	0.5132597613832747	7	0.8423148234980596	9	0.498295125587453	12	-0.08250918825694432	9	1.097835010444055	8	3.241647014325919	6	1.3680612151301097	0.5076629110935553
NIDCRDC3606	normal	2746	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	control	0.6625219838992306	5.631380898781399	-1.5294306394302222	4.852568345440152	1.6986207538201863	11.42761735990387	-0.39934292854165215	6.1734076638430455	1.0226724149547337	2.905037001990071	-0.019927357394529832	8	0.3812185841221744	7	0.6533528590831582	7	0.23177238021473645	9	-0.20462425096929315	12	0.4428744302006689	9	-0.16609840362627676	8	-0.03311586096397808	6	0.3116041165063848	0.13838801328719608
NIDCRDC3607	normal	1050	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	control	-0.538971483665928	5.058916784668438	0.8872591973142411	5.630888969102805	0.20365938238631517	10.42892440760726	0.17876496645669956	6.609498382571134	-0.3412555956811623	2.0814403341365812	-0.6706019776313082	8	-0.4556707872099559	7	0.2340134217420769	7	0.09835950593014066	9	0.36115064564495025	12	0.060781367431383765	9	-0.1863802589253461	8	-0.6892956773838453	6	-0.1984749592922617	-0.06279944574698117
NIDCRDC3614	normal	527	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	control	-0.3031427295595033	5.171279858165195	1.0990891663307125	5.699111059951434	-0.23333783071428157	10.13699309403878	-2.0020725924368694	4.9644023257358985	-0.759865122898963	1.82866642740556	0.2841511892038038	8	-0.2340392380790409	7	0.47823914591164973	7	-0.17393245501879354	9	0.18815022700816006	12	0.2449314733910395	9	0.119509062362051	8	0.09775142170469102	6	0.08860466050440477	0.18222026787654524
NIDCRDC3617	Sjogren syndrome	1538	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	case	0.5405618716208961	5.573271729220934	-0.27733246014683255	5.255819859544055	-1.0405347520331414	9.597753825492687	0.08705721405953785	6.5403194282585835	0.9697200579954928	2.873062158445149	0.6244449852410948	8	0.780075915937012	7	-0.01472150327287533	7	0.41357759804552446	9	0.6068290742576755	12	-0.40840630010988654	9	1.1294423400229034	8	1.2235315190598925	6	0.450844248987689	0.36051801995650845
NIDCRDC3618	Sjogren syndrome	1260	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	case	0.4555478474456502	5.5327659092972645	-1.6298540789910214	4.820225910378397	0.3495314531697025	10.52637268407246	-0.15226782978230077	6.3597866396881795	-2.259723800508716	0.9229891486211632	0.16891340553658052	8	0.23666850593971317	7	-0.26045300854159464	7	-0.11270307311489366	9	0.1315241039228637	12	0.16767174637849241	9	-0.5802208765027498	8	-0.5437058400043103	6	0.008106457454951345	-0.20627456506212868
NIDCRDC3621	normal	1256	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	control	0.7674545488945085	5.681377115559302	-0.5098026242146054	5.180950374710235	-0.764754611083272	9.781985798580951	0.5467849802450679	6.887111114913681	-0.37934764139757676	2.0584387668404194	0.8691252264811514	8	0.26658565053608685	7	-0.023089035558379236	7	0.36234252878108614	9	0.1857305659223607	12	-0.3372081528891735	9	0.38988297347387113	8	0.21035452988721992	6	0.3687410925599863	0.026337410292348817
NIDCRDC3622	Sjogren syndrome	3167	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	case	0.3560330018464375	5.485351021522228	-1.0425581515723314	5.009370800034084	-0.15197228605192792	10.19134847576756	-0.003468488453182812	6.472032143110454	-0.8209598689401445	1.791774869441725	0.9539623744542174	8	1.2832221949705436	7	-0.024118471162859416	7	0.8424139133761005	9	0.8938631559405789	12	0.33311417182795144	9	1.6311637403015595	8	1.969093293014691	6	0.7638700029095005	0.9821389560647555
NIDCRDC3623	normal	776	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	control	-0.558177997594744	5.049765640464766	0.6663481304729939	5.559742214271625	-0.49058711732976507	9.965140459960484	0.8433365165987915	7.110812215949125	0.9189474275248548	2.8424035247433026	-0.21796446718059112	8	-0.3754988126817845	7	0.4075305668540485	7	-0.3517086487759374	9	0.23326864357859453	12	-0.22703086154124966	9	-0.19363151487614266	8	-0.5463715587270256	6	-0.13441034044606612	-0.21033118820869617
NIDCRDC3630	normal	1312	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	control	0.25863161915089444	5.438943115226094	-0.5635497763562312	5.163640533646263	-0.6127398106642413	9.88353765986928	1.0515294092482717	7.267860734011399	-0.10054286867824223	2.2267927268754786	-0.6908061256679054	8	-0.28687300509981284	7	-0.17239728636559487	7	-1.0828070227220483	9	0.028312875583665565	12	-0.6904031050077789	9	-0.0430197644947967	8	-0.0495066407222825	6	-0.5582208599638403	-0.3667114347512878
NIDCRDC3632	normal	2084	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	control	1.5393272142669547	6.049143910401642	-1.579664509485994	4.836389994177887	-0.5093354519366012	9.952615835580934	0.7855356026478642	7.067210593611703	0.5902056104529618	2.643895492784723	-0.36807509694761414	8	-0.44695316113386163	7	-0.4777851282286025	7	0.2140704126502557	9	-0.023678671817613756	12	-0.10495769145875346	9	0.015832075823974827	8	0.43565239665316713	6	-0.26968574341495566	-0.04456280781738932
NIDCRDC3633	normal	150	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	control	0.814212095697527	5.703655237189817	1.6106343751683687	5.863859626325393	-1.48058508134281	9.303782910300509	1.2041125920898739	7.3829605457366885	1.7161391060168723	3.323781137730699	1.1118724542329386	8	1.5631911227554078	7	0.01630226413610533	7	-0.26671838634706657	9	0.41263073426222885	12	-0.4800621419572735	9	0.8923436047719513	8	1.1626743059882305	6	0.6061618636943464	0.2061407314073389
NIDCRDC3637	Sjogren syndrome	194	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	case	0.8945152166903099	5.741916498079399	1.4937515028317672	5.8262162561629	-0.18514817438110193	10.169185678458124	0.10396286236451877	6.553072058664893	2.0676719912906525	3.536051368046907	-0.029518770076434525	8	-0.39019839088351155	7	0.7658339298629316	7	-0.3252998781573234	9	-0.2770045152446397	12	-0.46848255217462487	9	0.36858975790471005	8	-0.6787901457367617	6	0.005204222686415544	-0.04994639713495741
NIDCRDC3437	normal	1036	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	control	0.4851235959017259	5.546857583614434	-0.4403972577623839	5.203303109960447	-1.2223364325199093	9.4763031576111	1.18684828409189	7.36993736347552	-1.513829733088457	1.3733911227052666	-0.7058511882737034	8	-0.750349343801129	7	-0.562974257467664	7	0.5975798245279166	9	0.22352470719153147	12	0.05476525785717839	9	-0.12246226051254064	8	-0.6266689017817305	6	-0.355398741253645	-0.03384850132768112
NIDCRDC3546	Sjogren syndrome	86	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	case	2.946468375857882	6.719591016647226	-1.9287019764919313	4.7239787716572295	1.9068856602270792	11.56674650277917	0.02086375717944351	6.490386963340388	-3.788252026100478	0.0	-0.7245230315521798	8	-1.3705051240553032	7	-0.9227577430072237	7	-1.5506313901410809	9	-4.334439564105822	12	-0.4081342402948596	9	-1.542154726068913	8	-0.8732989859566554	6	-1.1421043221889469	-0.9751444831818863
NIDCRDC3247	Sjogren syndrome	2292	sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	case	1.5922868416421945	6.074377078111291	1.736104605372313	5.904268646274343	-0.0719773443450553	10.244788240853534	0.5840058964280261	6.915188392927659	-1.2904138943499157	1.5082989322787117	0.549834656126749	8	1.0107666838019949	7	0.37662774538805593	7	1.4406203451177126	9	0.1660624345226619	12	0.1957342093475211	9	-0.23646470865597413	8	2.845777734197188	6	0.8444623576086281	-0.020365249654226522
NIDCRDC3556	normal	1652	sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	control	-2.587910979564136	5.203815727685601	2.176627777530286	6.863057847399377	-0.2137148802400278	5.5060031011624	1.69993364891141	5.047242047277736	1.2342662936577475	3.933438835245335	1.1997599689611487	8	1.519006197853896	7	0.03425573113027358	7	1.5591576074796705	9	0.09396072026591633	12	-0.9662544370499285	9	1.460891876549809	8	1.2281794565207287	6	1.0780448763562474	0.24731871974994019
NIDCRDC3559	Sjogren syndrome	518	sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	case	0.5179719631876788	6.438386754910365	-0.0016738662853053583	5.536846685071203	0.3099456202294586	6.56175601861434	0.47619512570726696	3.7514570193363155	-3.306124982429031	0.0	-0.42594515802511	8	-0.02898261181102622	7	-0.6782435950956057	7	0.800792228493298	9	0.2274112772164989	12	0.16190180334857185	9	-0.5585056567728375	8	0.40094399890881904	6	-0.08309478410961102	-0.19830192671213281
NIDCRDC3560	Sjogren syndrome	271	sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	case	-1.1154567018996315	5.789108033810683	0.3193056989432719	5.732268050837487	0.549806766837847	7.045340526302312	0.10404129174924762	3.3573929631757222	-0.48367228317648536	2.4451516142131706	0.26217928196971996	8	0.07505054109480305	7	-0.3854332850242511	7	-0.4967259666304439	9	0.007736862395043342	12	0.10146699490277007	9	-0.6721108047549647	8	-0.5754554321069217	6	-0.136232357147543	-0.28532190492609727
NIDCRDC3561	Sjogren syndrome	3367	sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	case	-1.3935547292628343	5.678565629721629	0.34357354867573414	5.747042998692972	0.6938793477842854	7.335805527047382	4.3519197114707994e-05	3.247272415315981	-0.17309126380034395	2.7142146461898116	0.36611804178341567	8	0.5859438410536938	7	-0.126535480262456	7	0.16448702273724727	9	0.16419619205316568	12	0.5501834870342708	9	0.1331450732285561	8	1.54671434361673	6	0.24750335632797518	0.3416642801314134
NIDCRDC3564	normal	116	sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	control	0.05117199682430029	6.252836389811569	1.5668847028579818	6.491829154587919	0.6492278610439532	7.245783580858185	-0.6695081681038433	2.5383014747217003	-0.039707840634644484	2.8297675808941767	0.3937027759617284	8	-0.8395635927050061	7	0.575255132209146	7	-0.39104933074616255	9	-0.5375137047892105	12	0.4146805074209714	9	0.12429165604005114	8	-0.19068916603580022	6	-0.06541375382007356	0.26948608173051125
NIDCRDC3592	normal	115	sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	control	-1.1159144480185321	5.788926082299104	-0.033755361006421715	5.517314570901381	0.19633586630228778	6.332707180575053	0.7264960682150288	4.0164942046755225	0.07821853315782884	2.9319297405340294	-0.33652704046787507	8	-0.7079561200131899	7	0.21752219714743531	7	0.13379699105727708	9	-0.0029131452490407015	12	0.3818907470712487	9	0.2606255089695141	8	-0.22020941148428053	6	-0.17329099306908816	0.3212581280203814
NIDCRDC3596	normal	258	sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	control	1.364849872673905	6.7750159678973905	0.27764886995669413	5.7069062044898775	0.22477897421294507	6.39005138379671	-0.06762996922715778	3.1756147111365474	1.0943333585285306	3.8122119171455546	-0.0173294114201794	8	-0.6649886048224546	7	0.35518554025172755	7	-0.16726416524993626	9	0.4098994765536792	12	0.5294523606732155	9	0.6637197256052467	8	0.5160000206873118	6	-0.12359916031021068	0.5965860431392311
NIDCRDC3598	Sjogren syndrome	340	sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	case	-1.2786201936508363	5.72425146215947	0.4746648607424277	5.826855067806855	1.060126582657833	8.07419726440353	-1.2340632566770395	1.940508713155384	1.610828998648589	4.259663223772615	1.342634371924011	8	0.5886801512322648	7	0.21803254463794342	7	0.046090747358139735	9	-0.18323784583179806	12	0.11814335804550995	9	-0.01735754627802057	8	0.3003655439678922	6	0.5488594537880898	0.05039290588374469
