candidate	gene	evidence_tier	gate	passed	wave61_call
ZNF267	ZNF267	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
ZNF267	ZNF267	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
ZNF267	ZNF267	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
ZNF267	ZNF267	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
ZNF267	ZNF267	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
ZNF267	ZNF267	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
JUN	JUN	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
JUN	JUN	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
JUN	JUN	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
JUN	JUN	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
JUN	JUN	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
JUN	JUN	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
JUN	JUN	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
JUN	JUN	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
JUN	JUN	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
JUN	JUN	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
JUN	JUN	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
JUN	JUN	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
JUN	JUN	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
FADD	FADD	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
FADD	FADD	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
FADD	FADD	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
FADD	FADD	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
FADD	FADD	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
FADD	FADD	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
FADD	FADD	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
FADD	FADD	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
FADD	FADD	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
FADD	FADD	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
FADD	FADD	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
FADD	FADD	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
FADD	FADD	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
POU2F1	POU2F1	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
POU2F1	POU2F1	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
POU2F1	POU2F1	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
POU2F1	POU2F1	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
POU2F1	POU2F1	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
POU2F1	POU2F1	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
POU2F1	POU2F1	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
POU2F1	POU2F1	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
POU2F1	POU2F1	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
POU2F1	POU2F1	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
POU2F1	POU2F1	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
POU2F1	POU2F1	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
POU2F1	POU2F1	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
ZFP36	ZFP36	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
ZFP36	ZFP36	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
ZFP36	ZFP36	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
ZFP36	ZFP36	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
ZFP36	ZFP36	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
ZFP36	ZFP36	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
ZFP36	ZFP36	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
ZFP36	ZFP36	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
ZFP36	ZFP36	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
ZFP36	ZFP36	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
ZFP36	ZFP36	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
ZFP36	ZFP36	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
ZFP36	ZFP36	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
MCRS1	MCRS1	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
MCRS1	MCRS1	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
MCRS1	MCRS1	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
MCRS1	MCRS1	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
MCRS1	MCRS1	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
MCRS1	MCRS1	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
MCRS1	MCRS1	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
MCRS1	MCRS1	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
MCRS1	MCRS1	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
MCRS1	MCRS1	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
MCRS1	MCRS1	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
MCRS1	MCRS1	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
MCRS1	MCRS1	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
ADAR	ADAR	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
ADAR	ADAR	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
ADAR	ADAR	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
ADAR	ADAR	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
ADAR	ADAR	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
ADAR	ADAR	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
ADAR	ADAR	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
ADAR	ADAR	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
ADAR	ADAR	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
ADAR	ADAR	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
ADAR	ADAR	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
ADAR	ADAR	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
ADAR	ADAR	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
CSF1	CSF1	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
CSF1	CSF1	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
CSF1	CSF1	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
CSF1	CSF1	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
CSF1	CSF1	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
CSF1	CSF1	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
CSF1	CSF1	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
CSF1	CSF1	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
CSF1	CSF1	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
CSF1	CSF1	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
CSF1	CSF1	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
CSF1	CSF1	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
CSF1	CSF1	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
BIRC2	BIRC2	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
BIRC2	BIRC2	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
BIRC2	BIRC2	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
BIRC2	BIRC2	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
BIRC2	BIRC2	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
BIRC2	BIRC2	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
BIRC2	BIRC2	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
BIRC2	BIRC2	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
BIRC2	BIRC2	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
BIRC2	BIRC2	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
BIRC2	BIRC2	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
BIRC2	BIRC2	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
BIRC2	BIRC2	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
ZNF267	ZNF267	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
ZNF267	ZNF267	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
ZNF267	ZNF267	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
ZNF267	ZNF267	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
ZNF267	ZNF267	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
ZNF267	ZNF267	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
ZNF267	ZNF267	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
ZNF267	ZNF267	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
ZNF267	ZNF267	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
ZNF267	ZNF267	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
ZNF267	ZNF267	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
ZNF267	ZNF267	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
ZNF267	ZNF267	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
CEBPE	CEBPE	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
CEBPE	CEBPE	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
CEBPE	CEBPE	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
CEBPE	CEBPE	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
CEBPE	CEBPE	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
CEBPE	CEBPE	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
CEBPE	CEBPE	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
CEBPE	CEBPE	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
CEBPE	CEBPE	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
CEBPE	CEBPE	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
CEBPE	CEBPE	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
CEBPE	CEBPE	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
CEBPE	CEBPE	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
TAPBPL	TAPBPL	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
TAPBPL	TAPBPL	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
TAPBPL	TAPBPL	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
TAPBPL	TAPBPL	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
TAPBPL	TAPBPL	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
TAPBPL	TAPBPL	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
TAPBPL	TAPBPL	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
TAPBPL	TAPBPL	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
TAPBPL	TAPBPL	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
TAPBPL	TAPBPL	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
TAPBPL	TAPBPL	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
TAPBPL	TAPBPL	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
TAPBPL	TAPBPL	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
MAPK9	MAPK9	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
MAPK9	MAPK9	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
MAPK9	MAPK9	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
MAPK9	MAPK9	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
MAPK9	MAPK9	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
MAPK9	MAPK9	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
MAPK9	MAPK9	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
MAPK9	MAPK9	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
MAPK9	MAPK9	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
MAPK9	MAPK9	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
MAPK9	MAPK9	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
MAPK9	MAPK9	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
MAPK9	MAPK9	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
PIK3CA	PIK3CA	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
PIK3CA	PIK3CA	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
PIK3CA	PIK3CA	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
PIK3CA	PIK3CA	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
PIK3CA	PIK3CA	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
PIK3CA	PIK3CA	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
PIK3CA	PIK3CA	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
PIK3CA	PIK3CA	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
PIK3CA	PIK3CA	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
PIK3CA	PIK3CA	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
PIK3CA	PIK3CA	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
PIK3CA	PIK3CA	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
PIK3CA	PIK3CA	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
RARRES3	RARRES3	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
RARRES3	RARRES3	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
RARRES3	RARRES3	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
RARRES3	RARRES3	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
RARRES3	RARRES3	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
RARRES3	RARRES3	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
RARRES3	RARRES3	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
RARRES3	RARRES3	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
RARRES3	RARRES3	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
RARRES3	RARRES3	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
RARRES3	RARRES3	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
RARRES3	RARRES3	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
RARRES3	RARRES3	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
TSC22D1	TSC22D1	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
TSC22D1	TSC22D1	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
TSC22D1	TSC22D1	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
TSC22D1	TSC22D1	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
TSC22D1	TSC22D1	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
TSC22D1	TSC22D1	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
TSC22D1	TSC22D1	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
TSC22D1	TSC22D1	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
TSC22D1	TSC22D1	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
TSC22D1	TSC22D1	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
TSC22D1	TSC22D1	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
TSC22D1	TSC22D1	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
TSC22D1	TSC22D1	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
ELK1	ELK1	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
ELK1	ELK1	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
ELK1	ELK1	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
ELK1	ELK1	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
ELK1	ELK1	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
ELK1	ELK1	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
ELK1	ELK1	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
ELK1	ELK1	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
ELK1	ELK1	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
ELK1	ELK1	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
ELK1	ELK1	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
ELK1	ELK1	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
ELK1	ELK1	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
ID3	ID3	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
ID3	ID3	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
ID3	ID3	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
ID3	ID3	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
ID3	ID3	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
ID3	ID3	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
ID3	ID3	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
ID3	ID3	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
ID3	ID3	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
ID3	ID3	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
ID3	ID3	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
ID3	ID3	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
ID3	ID3	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
MAPK8	MAPK8	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
MAPK8	MAPK8	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
MAPK8	MAPK8	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
MAPK8	MAPK8	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
MAPK8	MAPK8	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
MAPK8	MAPK8	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
MAPK8	MAPK8	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
MAPK8	MAPK8	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
MAPK8	MAPK8	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
MAPK8	MAPK8	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
MAPK8	MAPK8	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
MAPK8	MAPK8	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
MAPK8	MAPK8	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
ZNFX1	ZNFX1	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
ZNFX1	ZNFX1	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
ZNFX1	ZNFX1	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
ZNFX1	ZNFX1	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
ZNFX1	ZNFX1	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
ZNFX1	ZNFX1	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
ZNFX1	ZNFX1	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
ZNFX1	ZNFX1	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
ZNFX1	ZNFX1	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
ZNFX1	ZNFX1	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
ZNFX1	ZNFX1	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
ZNFX1	ZNFX1	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
ZNFX1	ZNFX1	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
CASP3	CASP3	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
CASP3	CASP3	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
CASP3	CASP3	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
CASP3	CASP3	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
CASP3	CASP3	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
CASP3	CASP3	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
CASP3	CASP3	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
CASP3	CASP3	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
CASP3	CASP3	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
