gene	mean_tweak	mean_vehicle	delta_log2	hedges_g	p_value	q_value_bh
LOC101927763	1.8336177382081391	2.2935327279143682	-0.4599149897062291	-0.665267288632438	0.37870711940306256	0.623675008926886
RPF1	8.80640900350899	8.713242088299351	0.09316691520963971	0.6468788297878381	0.37876438624739023	0.623675008926886
ZNF554	6.104578437954477	6.2784309088847605	-0.17385247093028333	-0.6492982060879542	0.37880884280679644	0.623675008926886
LINC01013	1.8677539941292423	2.5734593841167634	-0.7057053899875212	-0.646220207172195	0.3788746030107502	0.623675008926886
POLE	7.860394329681969	7.7350923056342715	0.12530202404769764	0.6537306228042359	0.3788885391231344	0.623675008926886
PGRMC2	12.234210198661907	12.379196945636181	-0.14498674697427383	-0.6456278668112363	0.378905031578259	0.623675008926886
CARS	11.49680416242994	11.39412091387023	0.10268324855971045	0.6465768839247678	0.3791384990041562	0.623675008926886
PPIL4	9.149488647270507	9.071981403295931	0.07750724397457631	0.7165836887654088	0.37922368392803935	0.623675008926886
TPK1	1.4955638084917027	2.3351477374911807	-0.839583928999478	-0.7089465914315382	0.3793127334180188	0.623675008926886
CCDC153	3.0524178880659023	3.2993183781679196	-0.2469004901020173	-0.7175423421565861	0.37932921824118	0.623675008926886
ZNF836	6.037709833756988	6.2964900706854765	-0.25878023692848817	-0.7033724099864558	0.3794343279333137	0.623675008926886
TMEM126A	7.941117922910261	7.804453455638158	0.13666446727210335	0.6458722940521766	0.37974806157979646	0.623675008926886
CNOT2	9.783455876820367	9.70226626895005	0.08118960787031781	0.6776569015000297	0.379771145327575	0.623675008926886
C1S	15.190800660089536	15.016929801143808	0.17387085894572785	0.6462258372523438	0.37997445463452234	0.623675008926886
PPP5D1	2.5970900591558803	3.326136649029582	-0.7290465898737017	-0.7036369392884106	0.3799915723879611	0.623675008926886
TXNDC12	9.815391048842137	9.950643770515024	-0.13525272167288627	-0.6892425434652463	0.3801401173163019	0.623675008926886
MIR137HG	0.33100761392393024	1.3437173828112456	-1.0127097688873155	-0.6913976988652741	0.38016956906200317	0.623675008926886
ZNF608	10.441549989743736	10.593550529798577	-0.15200054005484098	-0.6830938511114415	0.38019289956608915	0.623675008926886
GP5	0.33119392627224825	1.0008116528662472	-0.6696177265939989	-0.663200578226989	0.3802429935949472	0.623675008926886
LOC644662	0.3310903354219807	0.9986680822465758	-0.6675777468245951	-0.6629462004871796	0.38028218156852084	0.623675008926886
RP3-399L15.3	1.1158467470867721	0.3290759930253908	0.7867707540613813	0.6752011695987106	0.3803175349461742	0.623675008926886
LCP1	1.0178029340001453	0.32603791373902086	0.6917650202611245	0.6665645812822035	0.38034835255620036	0.623675008926886
POTEJ	1.017722813886398	0.3260875123337215	0.6916353015526766	0.6664818389659787	0.38038893384723016	0.623675008926886
GLB1L2	3.802805818982747	3.479699871370862	0.3231059476118854	0.6493234466556548	0.3807065590866107	0.623675008926886
TUSC3	9.638595857646544	9.729932164622532	-0.09133630697598782	-0.6893344008100094	0.3807109612702361	0.623675008926886
PGF	4.662023209867427	5.144610045565341	-0.48258683569791394	-0.6550334309048216	0.3807837461471602	0.623675008926886
ZNF518B	8.788927733071601	8.75039201503511	0.03853571803649025	0.6475099069615157	0.3807964691839605	0.623675008926886
CBR3	6.540898706215714	6.359566161406959	0.18133254480875483	0.6470362377967757	0.380841889632151	0.623675008926886
LOC102723906	0.3144416204579123	0.8755259257962035	-0.5610843053382912	-0.653511532669512	0.3808751925512929	0.623675008926886
ZNF785	6.673846624391996	6.809912686460616	-0.13606606206862004	-0.6996101035235093	0.38103094111840147	0.623675008926886
C8ORF87	0.3277476493824403	1.0102572952707407	-0.6825096458883004	-0.6640575586403572	0.38115269327410384	0.623675008926886
LOC101928269	1.1167392505276275	0.3445641719167242	0.7721750786109032	0.6690553033223279	0.38137178295052	0.623675008926886
LINC00954	0.8494301481069227	1.9193548696451768	-1.069924721538254	-0.6456287279902964	0.38168396306207664	0.623675008926886
AC005594.3	1.3955789195457633	0.6589557033980729	0.7366232161476904	0.6981343894413707	0.38171437963097865	0.623675008926886
PRPF38A	8.079852201021668	7.944809830314209	0.13504237070745884	0.719362682315221	0.3817849161917935	0.623675008926886
TMC6	3.7470224704784356	4.169509610076813	-0.42248713959837714	-0.6687898469444645	0.38193843080899936	0.623675008926886
CNTF	2.285570857056475	0.8495120951743588	1.4360587618821161	0.6485676757729236	0.3819416888849167	0.623675008926886
ARSI	7.936559667976195	7.7323472431497	0.20421242482649493	0.6424038679229414	0.382012482323239	0.623675008926886
TBX19	5.513874117491945	5.699594270831351	-0.18572015333940683	-0.6483712256199498	0.38203357495104817	0.623675008926886
LINC01144	2.0672887066275214	2.8248306582722615	-0.7575419516447401	-0.6625172194245098	0.38216155992771783	0.623675008926886
PCIF1	9.046187040997383	9.12049433204125	-0.07430729104386735	-0.6840049374619326	0.38221766241640626	0.623675008926886
RP11-353N14.5	0.3312231369351725	1.0891043853745088	-0.7578812484393362	-0.6690873244958733	0.38237506115038017	0.623675008926886
C8ORF34	1.0167121979077007	0.32832413411148714	0.6883880637962136	0.6628085241504724	0.38237952162110855	0.623675008926886
SRF	11.470942499996616	11.419861995604542	0.05108050439207368	0.6864056659858189	0.3824399117134629	0.623675008926886
PALD1	1.182509795106065	1.854006729632526	-0.671496934526461	-0.7126511319636419	0.38244021882180546	0.623675008926886
SLC22A4	5.359608529631931	5.0594635533886185	0.3001449762433124	0.6418878670528634	0.38251857538396655	0.623675008926886
DCXR	7.882832903297612	7.758305538082136	0.12452736521547614	0.6474384351575703	0.38253013664724855	0.623675008926886
CDC14C	1.8334624317577786	1.580558316301367	0.25290411545641156	0.7219842527149448	0.3825659215673629	0.623675008926886
PRDX1	12.734254388418313	12.58433900708008	0.14991538133823212	0.7045441782624526	0.3825725409326963	0.623675008926886
SERPIND1	1.016316330198582	0.32860357019748426	0.6877127600010977	0.6622743249727421	0.38266259869007746	0.623675008926886
RP11-15A1.7	3.7494909369133693	2.833379892881743	0.9161110440316262	0.7133329428870319	0.3827796758094071	0.623675008926886
ENTPD4	10.980326362532523	10.943483366570566	0.036842995961956504	0.7195198614541358	0.38286638969667436	0.623675008926886
EXOSC1	7.956132079521251	8.07359808187061	-0.11746600234935922	-0.6565358088990298	0.3828685548024158	0.623675008926886
DAD1	10.887346429114837	10.820817889362866	0.06652853975197104	0.6534354067767842	0.38298771320660413	0.623675008926886
LOC100131315	0.32700685271212676	0.9862083267243001	-0.6592014740121734	-0.6590028695127348	0.38306739709070037	0.623675008926886
FRMPD2P1	1.4489932398952368	2.294604590104694	-0.8456113502094573	-0.6640069800022588	0.38310086761371526	0.623675008926886
SRRM1	10.22353444645718	10.119298074297365	0.1042363721598143	0.7195499735618658	0.38313555095339435	0.623675008926886
MAPK8IP1	8.7551581112472	8.59496461485479	0.16019349639240943	0.6394590380740963	0.3831571678580932	0.623675008926886
LOC102724711	0.8683364473077324	1.3864464571532267	-0.5181100098454943	-0.683068545197839	0.38321528574391595	0.623675008926886
NDUFS5	10.292639360355759	10.177437466309426	0.11520189404633285	0.6395920970886646	0.38324630889751726	0.623675008926886
HOMER1	7.563081571743815	7.8791825385588465	-0.3161009668150312	-0.650462362904854	0.38331499830105353	0.623675008926886
OCLN	3.3150211559199554	3.8328200475296597	-0.5177988916097043	-0.6792881107940592	0.3833700012187447	0.623675008926886
CAMSAP3	1.012722995874028	0.32598675464160204	0.686736241232426	0.6616012099373122	0.3834705136635224	0.623675008926886
CHDH	1.960685936093986	1.5227766964977956	0.4379092395961903	0.6473525822775672	0.3835717618571248	0.623675008926886
FLII	11.698516025618437	11.608518840230138	0.08999718538829882	0.6792833285755113	0.3835981629608192	0.623675008926886
LOC101930580	0.3273808350105336	0.9858706131674616	-0.658489778156928	-0.6580139930750605	0.38365736902430775	0.623675008926886
APH1B	8.208295593224408	8.417626741359618	-0.2093311481352096	-0.7154867656700401	0.38366390536263656	0.623675008926886
NHLH1	2.699621103934905	2.236061115524421	0.4635599884104842	0.6447420852597221	0.38369891705428405	0.623675008926886
PITX3	1.0147958766858605	0.3296793654560053	0.6851165112298552	0.6602140265183234	0.3837585890281506	0.623675008926886
PPIH	6.734391905083868	6.515499085420224	0.21889281966364393	0.6960450813180852	0.3837611992968768	0.623675008926886
RAB3IL1	7.249828304852843	7.163097400131931	0.0867309047209126	0.6880098214266326	0.38378571618638246	0.623675008926886
RP11-13P5.2	4.691134929293974	5.094184054638929	-0.4030491253449551	-0.6913596943794779	0.3839434869125455	0.623675008926886
ZNF461	6.355317981233584	6.48757909561796	-0.13226111438437638	-0.6387586595999825	0.3839472626035092	0.623675008926886
STEAP1	3.800566748883742	4.089277342968807	-0.28871059408506516	-0.6633428701663217	0.383981034442549	0.623675008926886
RP11-63P12.6	1.6704473894014384	0.9680065495216846	0.7024408398797538	0.6427810004072257	0.38403129988772294	0.623675008926886
HIGD2A	9.547201799702858	9.444910536978975	0.10229126272388278	0.6447569853103216	0.38403736464799204	0.623675008926886
BBX	10.456503325466256	10.626892870029497	-0.17038954456324085	-0.6772994736486232	0.38406935789607444	0.623675008926886
CLIC2	1.869043091954308	1.1968132952063353	0.6722297967479727	0.700807476737084	0.384146115833778	0.623675008926886
AGAP3	10.484985668450953	10.40846855067977	0.07651711777118386	0.6455499213681145	0.3841507202936221	0.623675008926886
LOC101928360	0.3252353293982423	0.9832775968049824	-0.6580422674067401	-0.6577392727933958	0.38415336282178936	0.623675008926886
GPS2	8.401163141639755	8.328073901134168	0.07308924050558652	0.6391837219541725	0.3844644869401244	0.623675008926886
ZNF587B	6.086449582038232	5.815598133400339	0.27085144863789257	0.6401129835641006	0.38447404665287543	0.623675008926886
LOC101927963	2.8172010975085686	3.17951775355945	-0.3623166560508815	-0.6423280281699963	0.3845233561301776	0.623675008926886
ZNF75D	7.4636883902517	7.361485588293029	0.10220280195867115	0.707717186183936	0.38464778419043116	0.623675008926886
TMBIM6	13.531725884229749	13.57471341532227	-0.04298753109252118	-0.6387381253829831	0.3847944376224347	0.623675008926886
KLHL8	8.343675068214914	8.418075502950158	-0.07440043473524405	-0.6819010030632764	0.3848836420404047	0.623675008926886
USP18	5.404296710633967	5.006358341179445	0.397938369454522	0.7124649265466624	0.3848920528105499	0.623675008926886
NCAPH2	8.567578164230305	8.43885458842209	0.12872357580821436	0.659158075465673	0.38491191472646685	0.623675008926886
LOC101927266	0.3300703224964764	1.0087717994971972	-0.6787014770007208	-0.6573379057322286	0.3852597042454646	0.623675008926886
MYCT1	1.011790156538008	0.3281551211145644	0.6836350354234437	0.6580929360332728	0.3853850190224598	0.623675008926886
SMURF1	10.947916596603784	10.795349970758854	0.15256662584492986	0.6945417478445485	0.385445231255037	0.623675008926886
EXOSC8	7.694843995461443	7.518682959633345	0.1761610358280974	0.6442454849833466	0.38545107081605406	0.623675008926886
LOC101927989	1.5124573037207043	2.373472831233579	-0.8610155275128746	-0.687445218712314	0.38558378411438504	0.623675008926886
EAF2	2.8674339779914146	2.5582637202846765	0.3091702577067381	0.6377278164404406	0.38559211207543165	0.623675008926886
HADHB	11.040331959629299	11.003096380304493	0.03723557932480581	0.6959274836892043	0.3857372218425461	0.623675008926886
KIAA1715	9.09869765233826	9.261573423070159	-0.1628757707318993	-0.6457879761250965	0.3857647518569158	0.623675008926886
LOC101928615	3.638714905636867	3.259934524775781	0.3787803808610861	0.7004876390099959	0.38580183110230665	0.623675008926886
NKPD1	0.7624980777861267	1.6253775409460742	-0.8628794631599476	-0.6658909942998487	0.3858220184574592	0.623675008926886
STAG2	9.831787886370122	9.770188919496421	0.061598966873701144	0.6579152887180335	0.3858801518967843	0.623675008926886
RP11-178C3.2	1.3975925534159828	0.8673401225422362	0.5302524308737465	0.6707573539714076	0.3859186569088274	0.623675008926886
ING5	7.603683857262321	7.819699560272698	-0.21601570301037754	-0.6452411248784258	0.3859392000336466	0.623675008926886
LOC101929054	1.4715681425638127	0.9130777066192058	0.5584904359446069	0.6572801599838844	0.3859599934695582	0.623675008926886
BUD13	7.729103283206377	7.796582365257637	-0.06747908205126052	-0.654560472505794	0.3860242762270764	0.623675008926886
KCNE1L	1.7323399509317217	1.1907358518259947	0.5416040991057269	0.6802806816225004	0.38607390176744594	0.623675008926886
IGSF23	1.3164479796232853	2.1942421968094337	-0.8777942171861484	-0.6349350027551969	0.38627377552243447	0.623675008926886
PLXNA2	6.536605096609388	6.117377726302323	0.41922737030706525	0.672966037942558	0.3862840094432158	0.623675008926886
LOC102724457	0.989017801431264	0.3268106091740834	0.6622071922571806	0.6546760316328415	0.3864120184819434	0.623675008926886
GNL1	10.63693623549994	10.71496957521137	-0.07803333971143012	-0.6970912099197922	0.3864569501019965	0.623675008926886
CD96	0.3259771487753423	0.9838152093087439	-0.6578380605334015	-0.6542974736395588	0.38647651263227945	0.623675008926886
PRR12	9.361889260283808	9.257614631833606	0.1042746284502023	0.7096176760307482	0.3864939973865579	0.623675008926886
GPR78	0.3260121591577751	0.9837560261516205	-0.6577438669938453	-0.6542399989233232	0.386504901452792	0.623675008926886
ERCC5	9.603166103675186	9.425314036754658	0.17785206692052746	0.7107861399695894	0.3865050582186223	0.623675008926886
LOC101927300	1.0761400393769365	1.7079334850376966	-0.6317934456607601	-0.6705415676584509	0.3865601322049172	0.623675008926886
APBB3	8.439341495745218	8.20596173018326	0.23337976556195805	0.6515790837544958	0.3865692559337291	0.623675008926886
ZSCAN16-AS1	5.710951091216789	6.023598089008538	-0.31264699779174876	-0.6906217655981101	0.3865908503816142	0.623675008926886
LOC100288181	2.0593017779630918	2.6771477501675283	-0.6178459722044365	-0.6339240883366828	0.3867607513487351	0.623675008926886
FAM57A	8.032427418802948	8.111662705894688	-0.07923528709173944	-0.6984257262822191	0.3868945923583152	0.623675008926886
C11ORF83	6.629227889174228	6.554221646445122	0.07500624272910539	0.6571618531937271	0.3870872881852854	0.623675008926886
QRSL1	8.214237132877393	8.06478057102507	0.1494565618523236	0.6334908439747053	0.38724000575869394	0.623675008926886
ATRX	9.782529374977708	9.95293743913598	-0.1704080641582717	-0.6910335631396645	0.38727769222525477	0.623675008926886
IFITM10	5.115502835037021	5.51192020933181	-0.3964173742947885	-0.6330346074593977	0.3874255261361352	0.623675008926886
TNF	1.010473701022707	0.34329130174295	0.667182399279757	0.6502308319454009	0.38749110152834826	0.623675008926886
TMEM143	6.293152646401995	6.405601977265699	-0.11244933086370423	-0.6362635195187472	0.38757770623645293	0.623675008926886
EMILIN3	3.8767745228821213	4.210797367585982	-0.3340228447038611	-0.6339912363575109	0.38774149428997196	0.623675008926886
HMG20B	9.5350054032805	9.40979110975905	0.12521429352145041	0.699112873918089	0.38777643640378956	0.623675008926886
LOC284561	5.393464236085019	5.226925907046223	0.16653832903879628	0.671614444932964	0.3879273850004749	0.623675008926886
UGT3A2	0.3449361096087626	0.9653785283207373	-0.6204424187119748	-0.6442838702667331	0.3879539754275782	0.623675008926886
HAR1A	1.7366390842560417	0.8643229293348188	0.8723161549212229	0.647912424154092	0.38802774788874494	0.623675008926886
RNF157	7.351761966967804	7.553927353940421	-0.20216538697261655	-0.6807759770281461	0.38807955581732323	0.623675008926886
IDH1	10.471923901946456	10.84672080244149	-0.3747969004950349	-0.6331209963689344	0.3882513322798057	0.623675008926886
STAG1	10.267696490455853	10.328951294915036	-0.06125480445918363	-0.6375591914538581	0.3882947939056901	0.623675008926886
RDH13	6.2943166148368475	6.181646596165872	0.11267001867097548	0.6345003649197046	0.388416317997311	0.623675008926886
RP11-723O4.2	1.4239873346311012	2.3792984338547964	-0.9553110992236953	-0.6314579294726945	0.3886019003527983	0.623675008926886
TMEM41B	9.343691531646257	9.24152001552311	0.10217151612314801	0.6404175318864036	0.38871535684568426	0.623675008926886
SLC17A5	9.844378433503223	9.708998425864465	0.13538000763875857	0.6386399198825542	0.3888058881716574	0.623675008926886
AC074138.3	0.6535097220874281	1.5129821326465809	-0.8594724105591528	-0.6688885792399641	0.3888722368046918	0.623675008926886
CBWD1	8.958163487795192	8.809742323924581	0.14842116387061033	0.6824573385342017	0.3888852484851289	0.623675008926886
C22ORF26	2.444045571463141	2.8275191168307447	-0.3834735453676039	-0.6306339555471262	0.38899408746029307	0.623675008926886
SLC5A2	3.4116983971657677	3.773127378026818	-0.36142898086105024	-0.6310589968820081	0.38907956760411744	0.623675008926886
ISLR	8.824964646300865	8.913061927383433	-0.0880972810825682	-0.6999066364571405	0.3891658014842946	0.623675008926886
LOC100506974	1.7278019972582097	2.05196908037988	-0.3241670831216701	-0.6632083315279851	0.38917038146344884	0.623675008926886
TPR	10.680184566182247	10.574793294913283	0.10539127126896375	0.669497284348255	0.38917125050189233	0.623675008926886
ZSCAN22	6.29144251151817	6.0662574822845885	0.22518502923358152	0.6485326598230841	0.38944414078258327	0.623675008926886
NYAP1	4.890533813254475	4.355158494704312	0.5353753185501633	0.6629866023496614	0.38953247513147954	0.623675008926886
POMT2	8.872797999085462	8.902212889136349	-0.029414890050887266	-0.633272141231687	0.3895519325239547	0.623675008926886
MON2	9.6457803904684	9.719726565170031	-0.07394617470163212	-0.7011284893431169	0.3896535259763969	0.623675008926886
TBCD	10.086740734244811	10.050557234543207	0.03618349970160395	0.6857965707540342	0.38966788632564997	0.623675008926886
FDPS	11.112606390094449	10.697307601571415	0.4152987885230335	0.6455708478828022	0.38976400407609213	0.623675008926886
GPR85	4.154226983704663	3.890154748848777	0.26407223485588593	0.6295188661770902	0.3897891646854802	0.623675008926886
KEAP1	10.408961295476919	10.369539441412668	0.03942185406425125	0.6293577398320496	0.389915393608281	0.623675008926886
LOC102723756	3.9554905826949667	4.27236696311621	-0.3168763804212431	-0.6610666934269578	0.3899972925212629	0.623675008926886
TMC4	1.4257578141336067	2.2296356698574704	-0.8038778557238637	-0.6608380239876825	0.3900949499454063	0.623675008926886
CACNA2D4	1.5284075546735874	2.3007180916090952	-0.7723105369355079	-0.6721608557047933	0.3901520203254161	0.623675008926886
ZNF208	0.3314221261485023	0.9824169493705678	-0.6509948232220655	-0.6472175794129083	0.3902026468836471	0.623675008926886
METTL9	10.870186460110233	10.967311166960764	-0.09712470685053098	-0.6412408817676991	0.39036204035874145	0.623675008926886
EHF	1.6962324827860764	0.5410049213822162	1.1552275614038603	0.6527354942826071	0.3904190936912144	0.623675008926886
PKN3	6.493962565408725	6.641099718215137	-0.14713715280641182	-0.6560342342573858	0.39042904812809154	0.623675008926886
PDLIM7	12.954391403059688	13.07185508040599	-0.11746367734630248	-0.6294001927294509	0.39048419379118365	0.623675008926886
RMND5B	8.379608860857585	8.445498500947012	-0.0658896400894271	-0.6409890198503414	0.3906028257073546	0.623675008926886
DCTN3	9.63060501501429	9.730211670135862	-0.09960665512157263	-0.6747933503134447	0.39065562686585137	0.623675008926886
LOC102724023	9.495733707554052	9.41004865747358	0.08568505008047289	0.6428396482083325	0.390754067898293	0.623675008926886
CMTM1	3.0471338836869495	3.6978980099169334	-0.6507641262299839	-0.6293819227683038	0.39096689325607414	0.623675008926886
CNPPD1	10.206714328725193	10.27868125514957	-0.07196692642437696	-0.6815932617997267	0.3909824489697437	0.623675008926886
ZNF423	2.541655635350491	1.9730841674042996	0.5685714679461913	0.6923608114859261	0.39109783932222886	0.623675008926886
LOC102723553	6.017820956987488	6.222221539747271	-0.20440058275978323	-0.6981245862053462	0.3911833077809181	0.623675008926886
ZBTB38	11.026488459629377	11.174035802502809	-0.14754734287343219	-0.6583922416243109	0.39121799164137244	0.623675008926886
DCAF5	10.553465552190694	10.484927578692554	0.06853797349813995	0.6271393302354528	0.39141018629814134	0.623675008926886
LOC102723367	1.964604027440738	2.4811326831911455	-0.5165286557504076	-0.6777287685015847	0.39147152552139747	0.623675008926886
GNA11	11.909482921492371	11.809448338311695	0.10003458318067615	0.7025910176534409	0.391546939865697	0.623675008926886
RP5-1043L13.1-2	2.3906607827877298	2.8980399000794392	-0.5073791172917095	-0.6282821853953497	0.39166231215599717	0.623675008926886
LOC102724026	0.984877084793954	0.3315940988988602	0.6532829858950937	0.6453688081984211	0.391690835557119	0.623675008926886
UGGT2	8.923383902991944	8.850458824781276	0.07292507821066785	0.6734579105371639	0.39182498299972934	0.623675008926886
SDSL	7.02650348622542	6.830086849094351	0.19641663713106894	0.6601642596247239	0.3918295921772353	0.623675008926886
LOC101928595	3.745629409634932	4.2010169374192055	-0.4553875277842736	-0.6641894942352576	0.3918953100167815	0.623675008926886
LOC100133315	2.464318207312939	2.978709775683166	-0.5143915683702271	-0.6583493997008047	0.39197367019126395	0.623675008926886
RARA-AS1	5.273201616520435	5.468113908472276	-0.1949122919518409	-0.6390938782254114	0.39200062510639944	0.623675008926886
C4ORF21	4.338539783237866	4.589804018951633	-0.25126423571376755	-0.6308223874965474	0.39216502442249784	0.623675008926886
PPP1R9A	2.2095373244407597	1.4064931451446945	0.8030441792960652	0.6470676787249894	0.39226976908560857	0.623675008926886
VIT	8.957792468485282	9.21168491550226	-0.25389244701697855	-0.6258760279286237	0.39228758523649415	0.623675008926886
ZSWIM7	7.418801348580492	7.511805590619885	-0.0930042420393935	-0.6314449533521616	0.3923469142227594	0.623675008926886
LINC00570	1.194354211113289	0.9985218439575897	0.1958323671556993	0.7041498962810452	0.39249400540263424	0.623675008926886
C9ORF89	7.963911361357489	8.025464957928932	-0.06155359657144288	-0.6573312168097515	0.3926048655667161	0.623675008926886
DNAJC14	10.290771895215286	10.191492464114853	0.0992794311004328	0.6255188134099291	0.39264766297468257	0.623675008926886
NPRL2	7.0319857609769825	7.265412583831402	-0.23342682285441985	-0.6831800571904325	0.3926575284545892	0.623675008926886
VLDLR-AS1	3.5919960735195873	3.3035486150346487	0.2884474584849386	0.6288134590166068	0.3929457508357533	0.623675008926886
C9ORF43	3.196104627727004	2.4475305919622694	0.7485740357647348	0.6593989856507174	0.3929528031417133	0.623675008926886
CTNS	8.031241315725419	8.12750722251694	-0.0962659067915208	-0.6340446589195239	0.3930074203492349	0.623675008926886
PCGF6	7.787629498286745	7.693248666279589	0.09438083200715575	0.6440910554814565	0.3930127984370488	0.623675008926886
C18ORF32	9.317617850111203	9.473267829707204	-0.15564997959600113	-0.6615262857899779	0.3931676591859299	0.623675008926886
LAD1	1.1962236013877392	1.7236798518867982	-0.527456250499059	-0.6684845974783489	0.3932454200079368	0.623675008926886
IFRD1	9.138629429528843	9.186498349600503	-0.04786892007166088	-0.642416161194719	0.3934270218795518	0.623675008926886
DST	10.565182071680859	10.913684138990128	-0.34850206730926914	-0.6365392599637215	0.3934610505087234	0.623675008926886
NRN1L	0.5140727591943122	1.3182116620306743	-0.8041389028363621	-0.6283474735870345	0.3935433908203218	0.623675008926886
NECAB2	2.2970743615357505	1.6189653032451432	0.6781090582906073	0.6398397301177414	0.3935693084123674	0.623675008926886
PRH1-PRR4	5.6744195897363126	5.908331060422701	-0.2339114706863885	-0.6322266473220697	0.39367486036338006	0.623675008926886
EPHA1-AS1	1.0180952510762522	0.34289491320925114	0.6752003378670011	0.642583904198267	0.3936861639997242	0.623675008926886
UPF3A	9.457437838021676	9.378809080482787	0.07862875753888865	0.6320451665865362	0.39374698816696224	0.623675008926886
SEL1L3	11.03567638582195	11.157886474935632	-0.12221008911368081	-0.6268510548241262	0.39384583496187425	0.623675008926886
DDI2	5.836861076721266	6.159356440425278	-0.32249536370401266	-0.6753048878690993	0.39387529450337444	0.623675008926886
IL18BP	8.417422526929926	8.079254979818488	0.33816754711143737	0.6264583592119891	0.3938826776938197	0.623675008926886
C2CD4D	1.0174234941493026	0.3432770333035464	0.6741464608457561	0.6420200162716029	0.3939628408766156	0.623675008926886
DTD1	9.160517355413454	9.020446869102841	0.1400704863106128	0.6518470583190056	0.39409752137482335	0.623675008926886
TTC18	2.748819927603673	3.218396180723912	-0.469576253120239	-0.6333246762166095	0.39414404633559813	0.623675008926886
TNFAIP8	9.986931329219965	10.068831695423263	-0.08190036620329799	-0.6232691386912106	0.3941883808880836	0.623675008926886
TRMT44	7.466312871384385	7.552061885077009	-0.08574901369262378	-0.6254380419042616	0.39428163778273806	0.623675008926886
SMNDC1	8.681761873051107	8.783365100650409	-0.10160322759930196	-0.6239034840814965	0.3945309522305186	0.623675008926886
ZNF165	2.102097467454625	1.283557601382148	0.818539866072477	0.7023369968485542	0.3945391810281979	0.623675008926886
LINC00888	4.9176103074720485	5.243031994129602	-0.32542168665755344	-0.670009422250329	0.39467401343140474	0.623675008926886
UNC5CL	2.169618222369754	1.434167332503583	0.7354508898661709	0.6315601038656623	0.3947530043720305	0.623675008926886
AC004893.11	2.8275723999432216	3.3103388906504168	-0.48276649070719513	-0.6957774591099657	0.3947710850835617	0.623675008926886
FYCO1	11.217323400839993	11.40232095489524	-0.1849975540552471	-0.6870167487409979	0.39477193957574913	0.623675008926886
UPK3B	1.2592379058818297	1.9780840536137942	-0.7188461477319645	-0.6411569215681985	0.3950107008832009	0.623675008926886
PFN4	2.7092752440069354	1.8606610436547932	0.8486142003521422	0.638959724163795	0.3950368147539609	0.623675008926886
PKDCC	11.374298961221639	11.561457880809469	-0.18715891958783004	-0.6509059821288234	0.3950846582473896	0.623675008926886
ESAM	0.6640964368899207	1.7154700785431203	-1.0513736416531996	-0.6266312871960785	0.3952692439090343	0.623675008926886
LOC101929521	1.967979704430083	2.3307757636660873	-0.3627960592360042	-0.6358209095059099	0.39531377148623653	0.623675008926886
LIPT2	2.1136000864395865	2.774236865463379	-0.6606367790237924	-0.6636176215274259	0.3954910412857069	0.623675008926886
LOC101930048	0.38711768851938005	1.057916494166622	-0.6707988056472418	-0.631084428023789	0.3958910099624366	0.623675008926886
TIPARP-AS1	1.1955102339985986	2.1079103635078993	-0.9124001295093007	-0.6233534445514127	0.3959434542207498	0.623675008926886
CRIPAK	6.23171015073994	6.493550898570246	-0.26184074783030553	-0.6876146660646554	0.39600065937222706	0.623675008926886
FOSB	3.123024314949122	2.2675106997251273	0.8555136152239946	0.6208019726867414	0.3960154858174381	0.623675008926886
GNPDA2	8.572684211387488	8.663002292800813	-0.09031808141332576	-0.6436645599355914	0.3960243455907602	0.623675008926886
LOC102724384	0.3235825670720272	0.8673697575109648	-0.5437871904389375	-0.6289607480991178	0.39606158096514876	0.623675008926886
FRG1	8.381734642397378	8.23114315666439	0.15059148573298842	0.6328265546208037	0.3961266935134244	0.623675008926886
ZHX1-C8ORF76	2.6452734000492395	3.55444507657193	-0.9091716765226905	-0.6599630007623785	0.3961732012443232	0.623675008926886
PSMA5	11.454408261700154	11.533704653070103	-0.07929639136994915	-0.6229512408517434	0.39622954158939017	0.623675008926886
TIE1	2.061018715411054	2.4332815352494435	-0.37226281983838927	-0.6200992399996517	0.3962410307690308	0.623675008926886
HMGCS1	10.958268957499348	10.372119503002189	0.5861494544971588	0.6213177766776314	0.39632133622938703	0.623675008926886
CNGA3	1.0038563578327846	0.6538203664618253	0.3500359913709593	0.6983526446787742	0.39638096975714554	0.623675008926886
PRNCR1	0.8725954821446319	0.32737080097691995	0.5452246811677119	0.6279714847046329	0.39639626251809396	0.623675008926886
CEBPD	10.495178762315357	10.661162044177743	-0.16598328186238653	-0.6455647572672827	0.39646298632134086	0.623675008926886
ZFAND2B	7.953194305943792	8.098678750350608	-0.14548444440681596	-0.6755809692408173	0.3964940541429979	0.623675008926886
RNF217	9.809568275352392	9.982010369442504	-0.1724420940901119	-0.6784548653910702	0.39657281891257273	0.623675008926886
FASTKD1	7.442263924064908	7.262303108237876	0.17996081582703205	0.6533660040557211	0.3966225467788852	0.623675008926886
LOC151760	2.130347499002902	1.5252580061231533	0.6050894928797488	0.6305551918980665	0.3966644825486623	0.623675008926886
RP11-60I3.5	0.3225564983352819	0.8707698802610212	-0.5482133819257393	-0.6288116199423959	0.3966847966269806	0.623675008926886
