gene_symbol	n_sgrna	median_efficient_lfc	median_noneater_lfc	median_efficient_minus_noneater_lfc	s1_median_efficient_lfc	s3_median_efficient_lfc	s1_median_noneater_lfc	s3_median_noneater_lfc	efficient_consistent_positive	noneater_consistent_positive	efficient_p_wilcoxon	noneater_p_wilcoxon	contrast_p_wilcoxon	modules	tracked_candidate	efficient_fdr	noneater_fdr	contrast_fdr	screen_call
H2-EB1	3	0.30532939517537905	0.013018646033938097	0.40090220054312065	0.2395207355065967	0.7282432564571115	0.017749635473396808	0.008287656594479387	False	False	0.5	0.75	0.5	lipid_lysosomal_apc	False	0.9600924529799222	1.0	0.9971256078463695	UNRESOLVED
C1QC	4	0.24254980646018287	-0.06270937686263034	0.38470967938212164	0.16851058659631168	0.3607202793286688	-0.19031635173152006	0.04827729213236287	False	False	0.375	0.625	0.375	resolution_efferocytosis	False	0.9052095024317247	0.9889744952178533	0.9965506589785832	UNRESOLVED
MAF	4	0.2952063054953661	0.06451323134672982	0.2522824744672967	0.35834405390064483	0.23206855709008734	0.07389639750713872	0.2502683631939293	False	False	0.125	0.625	0.375		True	0.8221627590893646	0.9889744952178533	0.9965506589785832	UNRESOLVED
CD74	4	0.03396901617769499	-0.2452956063707208	0.2293709146181354	-0.08047732029312638	0.2625063932842777	-0.024700588298982584	-0.465890624442459	False	False	0.875	0.375	0.125	lipid_lysosomal_apc	False	1.0	0.9645063778899814	0.920009505703422	UNRESOLVED
MARCO	4	0.17259004836474923	-0.11886072217450461	0.19464151802938	0.09587729018093105	0.10497182717955389	0.35220696564974907	-0.46373260822589657	False	False	0.875	1.0	0.375	resolution_efferocytosis	False	1.0	1.0	0.9965506589785832	UNRESOLVED
XBP1	4	-0.11397229390066077	0.03338029498277095	0.1858961002122711	-0.7222654778947879	0.49432089009346636	0.0079720026528185	-0.21026872289008391	False	False	0.875	1.0	0.875	stress_cytotoxicity	False	1.0	1.0	1.0	UNRESOLVED
TYRO3	4	0.39517541812493295	-0.0026826115754948754	0.16984545185868194	0.4598484197280823	0.3485919178392889	-0.07448297814498672	0.05139480404383945	True	False	0.875	1.0	0.625	resolution_efferocytosis	True	1.0	1.0	0.9971256078463695	UNRESOLVED
C1QA	4	-0.2439959680827749	-0.15870829432769729	0.1588265683911011	0.06589742881167493	-0.004876015428444624	-0.33451692165201696	0.23777502819643637	False	False	0.375	0.375	0.875	resolution_efferocytosis	False	0.9052095024317247	0.9645063778899814	1.0	UNRESOLVED
FOS	3	-0.04902828452445229	-0.14942409282189173	0.10039580829743944	0.022763127786837423	-0.494987080703873	0.0552824362261255	-0.35413062186990896	False	False	0.25	0.5	1.0	stress_cytotoxicity	False	0.8221627590893646	0.9889744952178533	1.0	UNRESOLVED
LAMP1	4	0.2027300618333554	0.049240030324282036	0.06833496338962419	-0.09387261087082477	0.2941780204633866	-0.29126047132304556	0.26976473745088536	False	False	0.875	0.625	0.875	lipid_lysosomal_apc	False	1.0	0.9889744952178533	1.0	UNRESOLVED
NR1H3	4	-0.004311853439235347	-0.055913380065827356	0.055067880264341174	0.004267834669239745	0.1311151836864688	0.09126223962192626	-0.31240126729165585	False	False	1.0	0.625	0.375	resolution_efferocytosis	True	1.0	0.9889744952178533	0.9965506589785832	UNRESOLVED
NR1H2	4	-0.06989309249836817	-0.183476129187101	0.03162851832736002	-0.0003361109876236501	-0.1394500740091127	0.033479659279956664	-0.3164355060780484	False	False	1.0	0.375	0.875	resolution_efferocytosis	True	1.0	0.9645063778899814	1.0	UNRESOLVED
ATF4	4	-0.3676382831238354	-0.03604008342466658	0.01341653278977728	-0.5736977884015566	0.05760153563690662	-0.010812924564642223	-0.09311379330387948	False	False	0.625	0.875	1.0	stress_cytotoxicity	False	0.9600924529799222	1.0	1.0	UNRESOLVED
H2-DMA	4	0.09723808907692721	0.09001661534898131	0.007221473727945904	0.15288520874918143	0.03160139725469757	0.09031066382643549	0.0677816519942509	False	False	0.875	1.0	0.875	lipid_lysosomal_apc	False	1.0	1.0	1.0	UNRESOLVED
HSPA1B	4	-0.38175725582795617	-0.09334017786765614	0.004512024970933504	0.0015110769789778988	-0.5774458403420952	-0.21777239617639155	-0.0228127342546538	False	False	0.25	0.625	1.0	stress_cytotoxicity	False	0.8221627590893646	0.9889744952178533	1.0	UNRESOLVED
H2-AA	4	0.052682324248878865	0.23735012413304746	0.00404166887968338	0.7985511513849479	-0.20316588649568823	0.42004496794994184	-0.045987606530053515	False	False	0.875	0.375	1.0	lipid_lysosomal_apc	False	1.0	0.9645063778899814	1.0	UNRESOLVED
DNAJB1	4	0.09517681812140943	-0.07441365697077795	-0.010568775930734131	0.4429651620305677	-0.2526115257877488	-0.039695373536358325	-0.10913194040519758	False	False	0.875	0.875	1.0	stress_cytotoxicity	False	1.0	1.0	1.0	UNRESOLVED
H2-DMB1	4	-0.08430895833926222	-0.18828144378658174	-0.043553793829283705	0.030885247918385206	-0.1632125069138548	-0.11146692790793566	-0.3557749096973726	False	False	1.0	0.25	0.875	lipid_lysosomal_apc	False	1.0	0.8757238508867174	1.0	UNRESOLVED
HSP90AA1	4	0.21715001255704525	0.12154405997859408	-0.04634340980816942	-0.5756497184152964	0.261436952508425	-0.08636376889307296	0.3294518888502611	False	False	0.875	0.625	0.625	stress_cytotoxicity	False	1.0	0.9889744952178533	0.9971256078463695	UNRESOLVED
CTSS	4	-0.12225033385054251	-0.039004252652922955	-0.05198725683128691	-0.24728827130912667	-0.020759613079494033	0.19822459834820227	-0.06396793309798765	False	False	0.375	0.875	0.875	lipid_lysosomal_apc	False	0.9052095024317247	1.0	1.0	UNRESOLVED
VSIG4	4	-0.17025486831536707	-0.014476668463882403	-0.05917764632070155	0.12529825758794955	-0.1565296613699103	0.22282104885708787	0.04334036429145938	False	False	0.875	1.0	0.875	resolution_efferocytosis	False	1.0	1.0	1.0	UNRESOLVED
LPL	4	-0.3853610287787942	-0.13677193056533066	-0.0666046419387214	-0.22188684586675533	-0.720774880022315	-0.11482162404756702	-0.24237157738367943	False	False	0.25	0.25	0.625	lipid_lysosomal_apc;resolution_efferocytosis	True	0.8221627590893646	0.8757238508867174	0.9971256078463695	UNRESOLVED
CD163	4	0.18002009337581348	0.12211193019000577	-0.11005852225419477	-0.11970836507607063	0.024749671799624506	0.036454114586412345	0.2077697457935992	False	False	1.0	0.875	0.875	resolution_efferocytosis	False	1.0	1.0	1.0	UNRESOLVED
F13A1	4	0.04430444460747851	-0.11495868079860205	-0.1340297075206036	-0.04353900881191097	0.15790290360309256	0.36886758987872237	-0.5037367192735354	False	False	1.0	1.0	0.875	resolution_efferocytosis	False	1.0	1.0	1.0	UNRESOLVED
H2-AB1	3	-0.6004180694577224	-0.050354280088596104	-0.15001248108923937	0.36296924547573184	-0.691830486189124	0.058322596205185206	-0.07441470400604944	False	False	0.5	1.0	0.75	lipid_lysosomal_apc	False	0.9600924529799222	1.0	1.0	UNRESOLVED
PROS1	4	-0.25775368271677385	-0.03760799966320083	-0.17294800308866315	-0.314071776580616	-0.08329153414453994	0.4190880411364504	-0.4209368307497592	False	False	0.875	0.875	0.625	resolution_efferocytosis	True	1.0	1.0	0.9971256078463695	UNRESOLVED
CD300LF	4	-0.07079924603010801	-0.04769168516610178	-0.18022606255742013	0.21387376276332715	-0.09290524195687677	0.038537526307890646	-0.1339208966400942	False	False	0.625	1.0	0.625		True	0.9600924529799222	1.0	0.9971256078463695	UNRESOLVED
BAX	4	-0.06700807479276161	-0.15911948579977797	-0.18645605755994077	0.1299071282870894	-0.1299153498079757	-0.025900828398707665	-0.28628227984820986	False	False	0.875	0.625	1.0	stress_cytotoxicity	False	1.0	0.9889744952178533	1.0	UNRESOLVED
IFI30	4	-0.3216891245223269	0.1348614162787738	-0.24465894347146855	-0.14529288022276599	-0.5773273411982149	0.09762119842037187	0.06362042064885287	False	False	0.375	0.875	0.25	lipid_lysosomal_apc	False	0.9052095024317247	1.0	0.920009505703422	UNRESOLVED
FPR2	4	-0.2369162046508937	0.24658370134022511	-0.24623567826338977	0.21545157417507976	-0.31011976350934223	0.6269209912133238	-0.13445923330441123	False	False	0.625	0.375	0.125	resolution_efferocytosis	True	0.9600924529799222	0.9645063778899814	0.920009505703422	UNRESOLVED
CIITA	4	-0.12154253246658975	0.15716534726504505	-0.2496525146121451	-0.12630618069462152	0.1485657083601044	0.273757831501811	0.20597046402836172	False	False	0.875	0.125	0.25	lipid_lysosomal_apc	False	1.0	0.8757238508867174	0.920009505703422	UNRESOLVED
PLIN2	4	0.113472896858407	0.25245881260762837	-0.26568367620215005	0.18491251007385467	-0.15694833959005128	0.1296349311585685	0.2734203630154166	False	False	0.875	0.625	0.625	lipid_lysosomal_apc	False	1.0	0.9889744952178533	0.9971256078463695	UNRESOLVED
LIPA	4	0.04668644673412081	0.027433550076357616	-0.2765501534620043	0.03460431891226445	0.37951930446813464	0.01914599421967056	0.03572110593304467	False	False	1.0	0.625	0.875	lipid_lysosomal_apc	True	1.0	0.9889744952178533	1.0	UNRESOLVED
ANXA1	3	0.008700252632910077	0.24713903691842698	-0.34810093290203836	0.31152752271964834	-0.0015383625786848931	0.2986907333458264	0.2005646709450879	False	False	1.0	0.25	0.25	resolution_efferocytosis	True	1.0	0.8757238508867174	0.920009505703422	UNRESOLVED
PPARD	4	-0.5237198845509735	-0.23218634651185677	-0.37286633090467436	-0.4021289029587336	-0.6668713503071166	-0.12670173319231948	-0.22812385237471133	False	False	0.25	0.375	0.375	resolution_efferocytosis	True	0.8221627590893646	0.9645063778899814	0.9965506589785832	UNRESOLVED
ABCA1	4	-0.27620383858454	0.09511697861609225	-0.40812902071813295	-0.3027358028133018	-0.24493710124638923	0.024579324240743272	0.09637837330230203	False	False	0.25	1.0	0.625	resolution_efferocytosis	True	0.8221627590893646	1.0	0.9971256078463695	UNRESOLVED
C1QB	4	-0.25135986880488914	0.10699605173957405	-0.43429940904724085	-0.2871037845279556	-0.6024744739472812	0.11993297642253964	0.09405912705660846	False	False	0.125	0.625	0.25	resolution_efferocytosis	False	0.8221627590893646	0.9889744952178533	0.920009505703422	UNRESOLVED
AXL	3	-0.5935109205511061	-0.06820744727412187	-0.44763542324386785	-0.3669257038617051	-0.17154477462928686	-0.06897497637635919	-0.06743991817188455	False	False	0.5	0.5	0.5	resolution_efferocytosis	True	0.9600924529799222	0.9889744952178533	0.9971256078463695	UNRESOLVED
KLF4	4	-0.3102468952206473	0.1559171526576476	-0.4661640478782949	-0.5767339627338479	-0.07001490898849783	-0.0668184091187034	0.26338466250367	False	False	0.125	0.25	0.125		True	0.8221627590893646	0.8757238508867174	0.920009505703422	UNRESOLVED
HSPA1A	3	-0.39716041422300097	0.01878731718379667	-0.5062195650966064	-0.3176029988221942	-0.3234675899817092	-0.17076438269581917	0.2083390170634125	False	False	0.25	1.0	0.25	stress_cytotoxicity	False	0.8221627590893646	1.0	0.920009505703422	UNRESOLVED
IL10	4	-0.24207419781199235	0.26824660611416085	-0.5103208039261532	0.1379795828232937	-0.3542395417298634	0.43714270221379037	0.09935051001453132	False	False	0.625	0.25	0.625	resolution_efferocytosis	True	0.9600924529799222	0.8757238508867174	0.9971256078463695	UNRESOLVED
GPNMB	4	-0.575985788024045	-0.1838559247294108	-0.5151658166982862	-0.992077555052725	-0.15989402099536498	-0.02200887151215203	-0.1433487062816079	False	False	0.125	0.375	0.25	lipid_lysosomal_apc	True	0.8221627590893646	0.9645063778899814	0.920009505703422	UNRESOLVED
LYVE1	4	-0.24414353153049806	-0.005884329500276841	-0.5268542991028717	-0.5014415490113786	-0.1858607395320433	0.24433311861048512	-0.18812479361964773	False	False	0.625	1.0	0.375	resolution_efferocytosis	False	0.9600924529799222	1.0	0.9965506589785832	UNRESOLVED
SPP1	4	-0.36081655097306087	-0.12484298900571511	-0.528272280070524	-0.4620362645684859	-0.6348295570057447	0.1242741359543702	-0.3356653070797724	False	False	0.125	0.875	0.125	lipid_lysosomal_apc	False	0.8221627590893646	1.0	0.920009505703422	UNRESOLVED
CASP3	4	-0.2560673968049231	-0.09687666239083637	-0.5467185605210406	-0.554779469252181	-0.43175700045958476	0.31283962769945384	-0.24362597636485406	False	False	0.125	1.0	0.25	stress_cytotoxicity	False	0.8221627590893646	1.0	0.920009505703422	UNRESOLVED
NPC2	4	-0.35252783969978707	0.19922250703250155	-0.5517503467322886	0.7966008248454535	-1.5523333896597402	0.18887730006049508	-0.003621209906042866	False	False	0.375	0.875	0.625		True	0.9052095024317247	1.0	0.9971256078463695	UNRESOLVED
GAS6	4	-0.21949695270609038	0.13948433940463034	-0.5574375332134357	-0.5947376546320318	0.155743749219851	0.13312600238456263	0.14443968326666057	False	False	0.375	0.625	0.25	resolution_efferocytosis	True	0.9052095024317247	0.9889744952178533	0.920009505703422	UNRESOLVED
DDIT3	4	0.017544281062245093	0.5235274594641877	-0.559065174656294	-0.21559658483004296	0.18439084059200428	0.4792219529495205	0.14795751588405381	False	False	0.875	0.25	0.25	stress_cytotoxicity	False	1.0	0.8757238508867174	0.920009505703422	UNRESOLVED
ABCG1	3	-0.05699200044056152	0.15145207567080532	-0.5731364960094433	0.11289232225887913	-0.7506705716935649	0.31727580270504063	0.31383452288364166	False	True	0.75	0.5	0.25	resolution_efferocytosis	True	1.0	0.9889744952178533	0.920009505703422	UNRESOLVED
TGFB1	3	-0.24779891600824056	0.4645481316043345	-0.5914996671211104	-0.6531843366789811	-0.28836630361584703	-0.16027470800260302	0.14018748636156264	False	False	0.25	0.5	0.25	resolution_efferocytosis	False	0.8221627590893646	0.9889744952178533	0.920009505703422	UNRESOLVED
MERTK	4	-0.4129785592243943	0.14412779493874672	-0.6588710945316293	-0.2976425568397616	-0.2863303114542468	0.16426660898439294	0.21220071200385848	False	False	0.125	0.25	0.25	resolution_efferocytosis	True	0.8221627590893646	0.8757238508867174	0.920009505703422	UNRESOLVED
TYROBP	4	-0.7684951237887826	-0.06110872687871016	-0.6662103818853038	-0.6878769244809615	-0.36651931381754155	-0.0726344686085707	-0.0023695288903546885	False	False	0.125	0.875	0.125	lipid_lysosomal_apc	False	0.8221627590893646	1.0	0.920009505703422	UNRESOLVED
CD36	4	0.18503333560360646	0.2818254399138198	-0.6919889566418456	-0.01382603238011404	0.19210232367303903	0.07437120238704864	0.5579716740342047	False	False	1.0	0.375	0.25	resolution_efferocytosis	False	1.0	0.9645063778899814	0.920009505703422	UNRESOLVED
NPC1	4	-0.2659214690539695	0.15723986764208386	-0.692849668010245	-0.5890864125568149	0.0572434744488759	-0.1065935285249735	0.42107326380914123	False	False	0.625	0.875	0.25		True	0.9600924529799222	1.0	0.920009505703422	UNRESOLVED
JUN	3	-1.323799277363342	-0.7259579722438643	-0.7022407406555038	-1.4879673008044922	-0.6643810149438472	-0.8024485882201948	-0.6631522366200118	False	False	0.25	0.25	0.75	stress_cytotoxicity	False	0.8221627590893646	0.8757238508867174	1.0	UNRESOLVED
RXRA	4	-0.5991882728932315	-0.1389188645572934	-0.7353105181185068	-0.8042012229456632	0.4249823682688141	-0.36555721260488583	0.17592998741425325	False	False	0.25	0.875	0.25		True	0.8221627590893646	1.0	0.920009505703422	UNRESOLVED
PPARG	3	-0.5915987734498507	0.38590424892719866	-0.9775030223770493	-1.1454152682746783	0.06487642391155157	0.28171712328143084	0.5807799153682631	False	True	0.5	0.25	0.25	resolution_efferocytosis	True	0.9600924529799222	0.8757238508867174	0.920009505703422	UNRESOLVED
TREM2	4	-1.2579296050973903	-0.15107334205211398	-1.34863317402097	-0.7979671007975575	-1.7220924201869272	0.028151580250720176	-0.33029826435494813	False	False	0.125	0.875	0.125	resolution_efferocytosis	True	0.8221627590893646	1.0	0.920009505703422	UNRESOLVED
