seed	design	n_per_outcome_group_per_compartment	n_unique_subjects	n_samples	interaction_effect_sd	paired_residual_correlation	composition_imbalance	composition_reliability	alpha	analysis_route	n_simulated_cohorts	n_valid_fits	valid_fit_rate	conclusive_count	conclusive_probability	conclusive_probability_ci_low	conclusive_probability_ci_high	median_interaction_estimate	median_interaction_se	maximum_design_condition
54913	paired	10	20	40	0.7	0.8	0.5	1.0	0.05	composition_adjusted	250	250	1.0	153	0.612	0.5503353651783642	0.6702747757346561	0.7244893145948869	0.29182684203486553	24.867093092356747
54913	unpaired	10	40	40	0.7	0.0	0.5	1.0	0.05	unadjusted	250	250	1.0	59	0.236	0.18760668102989272	0.29238370110370193	1.0012174121008828	0.7368004091909197	46.97871376374782
54913	unpaired	10	40	40	0.7	0.0	0.5	1.0	0.05	composition_adjusted	250	250	1.0	45	0.18	0.13733343230144174	0.23235187937564278	0.77483891063582	0.6633942813925479	96.08281217158522
54913	paired	10	20	40	0.7	0.0	0.5	0.7	0.05	unadjusted	250	250	1.0	64	0.256	0.20587818222534185	0.3135068679284351	0.9909768301138012	0.6761398538852711	6.854101966249687
54913	paired	10	20	40	0.7	0.0	0.5	0.7	0.05	composition_adjusted	250	250	1.0	44	0.176	0.13379976146744743	0.22800661660560062	0.8215348689447188	0.6767273873564231	22.450391059771185
54913	paired	10	20	40	0.7	0.5	0.5	0.7	0.05	unadjusted	250	250	1.0	112	0.448	0.38760667582628155	0.5099671873212446	0.9847706117032833	0.5030295788890495	6.854101966249687
54913	paired	10	20	40	0.7	0.5	0.5	0.7	0.05	composition_adjusted	250	250	1.0	90	0.36	0.3030322765929638	0.42120504726576063	0.8009377816099914	0.491509387785705	19.58317858379523
54913	paired	10	20	40	0.7	0.8	0.5	0.7	0.05	unadjusted	250	250	1.0	168	0.672	0.6115836088885267	0.7272105360850405	1.0145962951953469	0.39146314765875445	6.854101966249687
54913	paired	10	20	40	0.7	0.8	0.5	0.7	0.05	composition_adjusted	250	250	1.0	155	0.62	0.5584453800189866	0.6779226281021067	0.8670884867490565	0.34645410840792384	17.370802285336357
54913	unpaired	10	40	40	0.7	0.0	0.5	0.7	0.05	unadjusted	250	250	1.0	67	0.268	0.21691132145905745	0.32611052950682884	1.0468965221816482	0.7222673798036252	46.97871376374782
54913	unpaired	10	40	40	0.7	0.0	0.5	0.7	0.05	composition_adjusted	250	250	1.0	56	0.224	0.17671830028529711	0.2796352810361883	0.8747148558245352	0.6903389219163245	98.86650397124671
54913	paired	10	20	40	1.0	0.0	0.0	1.0	0.05	unadjusted	250	250	1.0	80	0.32	0.26527465872568123	0.38017332909267876	1.0590790475993308	0.6776284281016357	6.854101966249687
54913	paired	10	20	40	1.0	0.0	0.0	1.0	0.05	composition_adjusted	250	250	1.0	84	0.336	0.2803229470521072	0.39664077518239854	1.065338211550988	0.6446738173481965	12.752123928454273
54913	paired	10	20	40	1.0	0.5	0.0	1.0	0.05	unadjusted	250	250	1.0	114	0.456	0.39539213359180114	0.5179395967637979	1.0133618034974883	0.5139517551539348	6.854101966249687
54913	paired	10	20	40	1.0	0.5	0.0	1.0	0.05	composition_adjusted	250	250	1.0	134	0.536	0.4741036818936376	0.5968067205426905	1.0179201113561187	0.45847823611405947	16.802084964874417
54913	paired	10	20	40	1.0	0.8	0.0	1.0	0.05	unadjusted	250	250	1.0	176	0.704	0.644671645434861	0.7571539683709975	1.0280957516351932	0.38175641974659613	6.854101966249687
54913	paired	10	20	40	1.0	0.8	0.0	1.0	0.05	composition_adjusted	250	250	1.0	220	0.88	0.8338618921256289	0.9146368002578331	1.0387764853115113	0.2917753551626522	14.659938176201035
54913	unpaired	10	40	40	1.0	0.0	0.0	1.0	0.05	unadjusted	250	250	1.0	60	0.24	0.19124884041749646	0.2966204753201347	0.973267580468611	0.7462123652980264	46.97871376374782
54913	unpaired	10	40	40	1.0	0.0	0.0	1.0	0.05	composition_adjusted	250	250	1.0	66	0.264	0.2132279591407553	0.32191495822109456	0.9722884568642345	0.6582228184660756	76.86557015113185
54913	paired	10	20	40	1.0	0.0	0.0	0.7	0.05	unadjusted	250	250	1.0	66	0.264	0.2132279591407553	0.32191495822109456	0.9747373582277843	0.6761048049370881	6.854101966249687
54913	paired	10	20	40	1.0	0.0	0.0	0.7	0.05	composition_adjusted	250	250	1.0	75	0.3	0.2465717791163956	0.3594815406817822	0.9969684488950175	0.6617514133193959	17.328322558615763
54913	paired	10	20	40	1.0	0.5	0.0	0.7	0.05	unadjusted	250	250	1.0	106	0.424	0.3643452153621208	0.4859550461611866	0.9735799926541633	0.5183079134482562	6.854101966249687
54913	paired	10	20	40	1.0	0.5	0.0	0.7	0.05	composition_adjusted	250	250	1.0	122	0.488	0.42669031031533017	0.5496728888725603	1.0208448435002078	0.49175534501884455	17.188545245479542
54913	paired	10	20	40	1.0	0.8	0.0	0.7	0.05	unadjusted	250	250	1.0	168	0.672	0.6115836088885267	0.7272105360850405	1.0007024380649852	0.38183704954875025	6.854101966249687
54913	paired	10	20	40	1.0	0.8	0.0	0.7	0.05	composition_adjusted	250	250	1.0	198	0.792	0.7374559719572936	0.8377061811373668	1.0039529605981117	0.3486567610591035	16.351278839980257
54913	unpaired	10	40	40	1.0	0.0	0.0	0.7	0.05	unadjusted	250	250	1.0	63	0.252	0.2022119351253892	0.3092941814243512	0.911849773252527	0.7304460013858387	46.97871376374782
54913	unpaired	10	40	40	1.0	0.0	0.0	0.7	0.05	composition_adjusted	250	250	1.0	73	0.292	0.23912535589430275	0.3511700966958021	0.9613989154864958	0.692599714448535	100.1988166516898
54913	paired	10	20	40	1.0	0.0	0.5	1.0	0.05	unadjusted	250	250	1.0	97	0.388	0.3297252242653439	0.44966463482163566	1.261439959952941	0.6916015682747407	6.854101966249687
54913	paired	10	20	40	1.0	0.0	0.5	1.0	0.05	composition_adjusted	250	250	1.0	73	0.292	0.23912535589430275	0.3511700966958021	0.9776287825891655	0.6584618286531884	19.759214945649184
54913	paired	10	20	40	1.0	0.5	0.5	1.0	0.05	unadjusted	250	250	1.0	181	0.724	0.6655148817430401	0.7757054000830006	1.3951018685915426	0.5109517753005651	6.854101966249687
54913	paired	10	20	40	1.0	0.5	0.5	1.0	0.05	composition_adjusted	250	250	1.0	149	0.596	0.5341653599169152	0.6549290465799593	1.0549120125063505	0.4583649674293713	23.25036695086226
54913	paired	10	20	40	1.0	0.8	0.5	1.0	0.05	unadjusted	250	250	1.0	224	0.896	0.8519796592920389	0.928034767507569	1.327008596100893	0.3844149734411657	6.854101966249687
54913	paired	10	20	40	1.0	0.8	0.5	1.0	0.05	composition_adjusted	250	250	1.0	222	0.888	0.8428908673839414	0.9213656922075936	1.050463344514788	0.2913274371501104	17.827276027848754
54913	unpaired	10	40	40	1.0	0.0	0.5	1.0	0.05	unadjusted	250	250	1.0	113	0.452	0.39149743948847066	0.5139553572630919	1.3329131148778834	0.7220420862320824	46.97871376374782
54913	unpaired	10	40	40	1.0	0.0	0.5	1.0	0.05	composition_adjusted	250	250	1.0	71	0.284	0.2316994606970238	0.3428381246850081	0.9690602283428558	0.6664424563148645	105.14980512900809
54913	paired	10	20	40	1.0	0.0	0.5	0.7	0.05	unadjusted	250	250	1.0	102	0.408	0.34891768191191647	0.4698668451952452	1.272321936606077	0.6599917534176645	6.854101966249687
54913	paired	10	20	40	1.0	0.0	0.5	0.7	0.05	composition_adjusted	250	250	1.0	86	0.344	0.2878747771696037	0.40484681227297487	1.0828984510418227	0.66389105250793	18.81976122853271
54913	paired	10	20	40	1.0	0.5	0.5	0.7	0.05	unadjusted	250	250	1.0	150	0.6	0.5382016632374602	0.6587716768634508	1.2388229750353057	0.5165719701713041	6.854101966249687
54913	paired	10	20	40	1.0	0.5	0.5	0.7	0.05	composition_adjusted	250	250	1.0	136	0.544	0.48206040323620214	0.6046078664081989	1.100317144677424	0.49742152320069	16.965256723529162
54913	paired	10	20	40	1.0	0.8	0.5	0.7	0.05	unadjusted	250	250	1.0	228	0.912	0.8703615171695354	0.9411686440462184	1.263729051026175	0.3796759885756342	6.854101966249687
54913	paired	10	20	40	1.0	0.8	0.5	0.7	0.05	composition_adjusted	250	250	1.0	217	0.868	0.8204199080951821	0.9044419834761707	1.116075366138015	0.3407601488338237	18.245632968497887
54913	unpaired	10	40	40	1.0	0.0	0.5	0.7	0.05	unadjusted	250	250	1.0	96	0.384	0.325899194520949	0.4456117309619941	1.1707546569207194	0.7177290346005426	46.97871376374782
54913	unpaired	10	40	40	1.0	0.0	0.5	0.7	0.05	composition_adjusted	250	250	1.0	72	0.288	0.23540981157275126	0.34700670741331713	1.0429756024199337	0.6877563012906298	89.39466829648802
54913	paired	15	30	60	0.0	0.0	0.0	1.0	0.05	unadjusted	250	250	1.0	13	0.052	0.030637655164191247	0.08692178118372709	0.02767763897864258	0.5475939386617528	6.854101966249684
54913	paired	15	30	60	0.0	0.0	0.0	1.0	0.05	composition_adjusted	250	250	1.0	9	0.036	0.019053279530003277	0.06699042240176928	-0.037442471134281716	0.5241788555942144	11.701811267102261
54913	paired	15	30	60	0.0	0.5	0.0	1.0	0.05	unadjusted	250	250	1.0	9	0.036	0.019053279530003277	0.06699042240176928	0.019007665812196595	0.41746096830734725	6.854101966249684
54913	paired	15	30	60	0.0	0.5	0.0	1.0	0.05	composition_adjusted	250	250	1.0	8	0.032	0.01630236549364963	0.06186240283408649	-0.022515641087468063	0.363928108548529	11.666864603902777
54913	paired	15	30	60	0.0	0.8	0.0	1.0	0.05	unadjusted	250	250	1.0	10	0.04	0.021869911954542545	0.07205272358126646	0.02397694048938509	0.31781223771852096	6.854101966249684
54913	paired	15	30	60	0.0	0.8	0.0	1.0	0.05	composition_adjusted	250	250	1.0	14	0.056	0.03364764921901088	0.0917907207329439	0.011748542716487273	0.23607350300533997	11.327810428719866
54913	unpaired	15	60	60	0.0	0.0	0.0	1.0	0.05	unadjusted	250	250	1.0	10	0.04	0.021869911954542545	0.07205272358126646	-0.010638151070105434	0.594428240193902	46.97871376374783
54913	unpaired	15	60	60	0.0	0.0	0.0	1.0	0.05	composition_adjusted	250	250	1.0	13	0.052	0.030637655164191247	0.08692178118372709	-0.009690622602668897	0.5220735685027591	71.49665101155195
54913	paired	15	30	60	0.0	0.0	0.0	0.7	0.05	unadjusted	250	250	1.0	12	0.048	0.02766820153069461	0.08201230121318728	0.051804014777122084	0.5546366700044117	6.854101966249684
54913	paired	15	30	60	0.0	0.0	0.0	0.7	0.05	composition_adjusted	250	250	1.0	16	0.064	0.039774745277095874	0.10142149188293179	0.08916892788903802	0.5372044242917007	13.536220706160524
54913	paired	15	30	60	0.0	0.5	0.0	0.7	0.05	unadjusted	250	250	1.0	10	0.04	0.021869911954542545	0.07205272358126646	-0.00827275633584303	0.4128589314482251	6.854101966249684
54913	paired	15	30	60	0.0	0.5	0.0	0.7	0.05	composition_adjusted	250	250	1.0	11	0.044	0.02474379816749356	0.07705777097235189	-0.020163882067196395	0.3923405168062951	16.499579100750218
54913	paired	15	30	60	0.0	0.8	0.0	0.7	0.05	unadjusted	250	250	1.0	17	0.068	0.04288591857836033	0.10618925218570377	0.005006330967908756	0.3134877904806793	6.854101966249684
54913	paired	15	30	60	0.0	0.8	0.0	0.7	0.05	composition_adjusted	250	250	1.0	15	0.06	0.036694410839108495	0.09662289271688271	-0.007355299242192019	0.27785776455713646	14.060472242248442
54913	unpaired	15	60	60	0.0	0.0	0.0	0.7	0.05	unadjusted	250	250	1.0	10	0.04	0.021869911954542545	0.07205272358126646	0.0013596874072719645	0.5977085695436276	46.97871376374783
54913	unpaired	15	60	60	0.0	0.0	0.0	0.7	0.05	composition_adjusted	250	250	1.0	8	0.032	0.01630236549364963	0.06186240283408649	-0.03512359370141638	0.5530891997407839	65.04366279987796
54913	paired	15	30	60	0.0	0.0	0.5	1.0	0.05	unadjusted	250	250	1.0	21	0.084	0.05559603876664466	0.12499486641356522	0.2842929723175583	0.5541377019829059	6.854101966249684
54913	paired	15	30	60	0.0	0.0	0.5	1.0	0.05	composition_adjusted	250	250	1.0	9	0.036	0.019053279530003277	0.06699042240176928	-0.01548036762336362	0.5321141758415853	15.957835926331244
54913	paired	15	30	60	0.0	0.5	0.5	1.0	0.05	unadjusted	250	250	1.0	23	0.092	0.06208701511330671	0.13426175727497602	0.2893772493700868	0.4179822036887836	6.854101966249684
54913	paired	15	30	60	0.0	0.5	0.5	1.0	0.05	composition_adjusted	250	250	1.0	12	0.048	0.02766820153069461	0.08201230121318728	0.018284201249541304	0.37350573475949367	13.437808461613805
54913	paired	15	30	60	0.0	0.8	0.5	1.0	0.05	unadjusted	250	250	1.0	28	0.112	0.07863430779240635	0.1571091326160586	0.32158754324613203	0.31355236272944176	6.854101966249684
54913	paired	15	30	60	0.0	0.8	0.5	1.0	0.05	composition_adjusted	250	250	1.0	9	0.036	0.019053279530003277	0.06699042240176928	0.027086398802336598	0.24299278193389665	22.32624972127245
54913	unpaired	15	60	60	0.0	0.0	0.5	1.0	0.05	unadjusted	250	250	1.0	23	0.092	0.06208701511330671	0.13426175727497602	0.22064340103442293	0.5966084616668599	46.97871376374783
54913	unpaired	15	60	60	0.0	0.0	0.5	1.0	0.05	composition_adjusted	250	250	1.0	9	0.036	0.019053279530003277	0.06699042240176928	-0.03144293308706289	0.5421373608763707	92.43003266931845
54913	paired	15	30	60	0.0	0.0	0.5	0.7	0.05	unadjusted	250	250	1.0	20	0.08	0.052382328372331775	0.12032964320384165	0.29841918140711393	0.5555707349881871	6.854101966249684
54913	paired	15	30	60	0.0	0.0	0.5	0.7	0.05	composition_adjusted	250	250	1.0	13	0.052	0.030637655164191247	0.08692178118372709	0.19553320775946248	0.5432615240204159	14.061095509486151
54913	paired	15	30	60	0.0	0.5	0.5	0.7	0.05	unadjusted	250	250	1.0	27	0.108	0.07529194840055528	0.15257255840387324	0.265254001304817	0.42874310642190094	6.854101966249684
54913	paired	15	30	60	0.0	0.5	0.5	0.7	0.05	composition_adjusted	250	250	1.0	20	0.08	0.052382328372331775	0.12032964320384165	0.13706806330278729	0.4079742672595094	16.69949145235745
54913	paired	15	30	60	0.0	0.8	0.5	0.7	0.05	unadjusted	250	250	1.0	39	0.156	0.11626576522540502	0.20614594482746082	0.2996565220969453	0.31280775104837166	6.854101966249684
54913	paired	15	30	60	0.0	0.8	0.5	0.7	0.05	composition_adjusted	250	250	1.0	20	0.08	0.052382328372331775	0.12032964320384165	0.13717136279792352	0.28332546588382845	17.535881095658862
54913	unpaired	15	60	60	0.0	0.0	0.5	0.7	0.05	unadjusted	250	250	1.0	22	0.088	0.05883135595378163	0.12963848283046467	0.31653896121090663	0.6006569922646129	46.97871376374783
54913	unpaired	15	60	60	0.0	0.0	0.5	0.7	0.05	composition_adjusted	250	250	1.0	15	0.06	0.036694410839108495	0.09662289271688271	0.13024014932811392	0.5726068338579939	76.61564811436935
54913	paired	15	30	60	0.4	0.0	0.0	1.0	0.05	unadjusted	250	250	1.0	22	0.088	0.05883135595378163	0.12963848283046467	0.43523958194019835	0.5575303540292338	6.854101966249684
54913	paired	15	30	60	0.4	0.0	0.0	1.0	0.05	composition_adjusted	250	250	1.0	27	0.108	0.07529194840055528	0.15257255840387324	0.42556486730113763	0.5179976249399371	11.04879249189897
54913	paired	15	30	60	0.4	0.5	0.0	1.0	0.05	unadjusted	250	250	1.0	42	0.168	0.1267585530934315	0.21928995777154373	0.4327548485246781	0.4232595851071689	6.854101966249684
54913	paired	15	30	60	0.4	0.5	0.0	1.0	0.05	composition_adjusted	250	250	1.0	44	0.176	0.13379976146744743	0.22800661660560062	0.4324709893284088	0.36014074749829006	11.61847478099503
54913	paired	15	30	60	0.4	0.8	0.0	1.0	0.05	unadjusted	250	250	1.0	57	0.228	0.18034129807610466	0.2838912168494172	0.4007191904956147	0.31492967930108184	6.854101966249684
54913	paired	15	30	60	0.4	0.8	0.0	1.0	0.05	composition_adjusted	250	250	1.0	109	0.436	0.3759580654118184	0.49797899692359837	0.43152923910380186	0.23141964974798263	10.080500121979435
54913	unpaired	15	60	60	0.4	0.0	0.0	1.0	0.05	unadjusted	250	250	1.0	18	0.072	0.04602556925826497	0.11092853510983557	0.3892562103401787	0.6024367572276919	46.97871376374783
54913	unpaired	15	60	60	0.4	0.0	0.0	1.0	0.05	composition_adjusted	250	250	1.0	36	0.144	0.10586256867804505	0.19291234056271145	0.40884114935963356	0.5264269869396572	74.66713909882795
54913	paired	15	30	60	0.4	0.0	0.0	0.7	0.05	unadjusted	250	250	1.0	20	0.08	0.052382328372331775	0.12032964320384165	0.3544832505181016	0.5626920017990331	6.854101966249684
54913	paired	15	30	60	0.4	0.0	0.0	0.7	0.05	composition_adjusted	250	250	1.0	25	0.1	0.06865492898829106	0.14345171060806458	0.3130948651780837	0.5533724440974676	13.730542221835321
54913	paired	15	30	60	0.4	0.5	0.0	0.7	0.05	unadjusted	250	250	1.0	30	0.12	0.08536319974216687	0.166138107874371	0.4085605135466044	0.4175604968441673	6.854101966249684
54913	paired	15	30	60	0.4	0.5	0.0	0.7	0.05	composition_adjusted	250	250	1.0	38	0.152	0.11278766728175409	0.20174510916707533	0.3812559446319432	0.3995405710835471	13.228498060978538
54913	paired	15	30	60	0.4	0.8	0.0	0.7	0.05	unadjusted	250	250	1.0	50	0.2	0.1551240063301722	0.2539559733670946	0.3661931274570035	0.3195764154390971	6.854101966249684
54913	paired	15	30	60	0.4	0.8	0.0	0.7	0.05	composition_adjusted	250	250	1.0	69	0.276	0.2242945999169993	0.3344851182569598	0.3634916396977588	0.27354098900739265	14.145578398198378
54913	unpaired	15	60	60	0.4	0.0	0.0	0.7	0.05	unadjusted	250	250	1.0	27	0.108	0.07529194840055528	0.15257255840387324	0.5467657347339663	0.6080641960470917	46.97871376374783
54913	unpaired	15	60	60	0.4	0.0	0.0	0.7	0.05	composition_adjusted	250	250	1.0	32	0.128	0.09214693307442182	0.17511224175018894	0.5023671054006167	0.5572550082347691	66.37094868446972
54913	paired	15	30	60	0.4	0.0	0.5	1.0	0.05	unadjusted	250	250	1.0	60	0.24	0.19124884041749646	0.2966204753201347	0.7534711036077514	0.5547446084252767	6.854101966249684
54913	paired	15	30	60	0.4	0.0	0.5	1.0	0.05	composition_adjusted	250	250	1.0	37	0.148	0.10931982398325646	0.1973340188615365	0.4910924763056656	0.5322347770693684	14.028656542869095
54913	paired	15	30	60	0.4	0.5	0.5	1.0	0.05	unadjusted	250	250	1.0	78	0.312	0.25777888902447976	0.3719112315858073	0.6779552757013249	0.42188072056744985	6.854101966249684
54913	paired	15	30	60	0.4	0.5	0.5	1.0	0.05	composition_adjusted	250	250	1.0	41	0.164	0.12325149320629131	0.21491808405464746	0.4087127161038677	0.3729070270817482	11.981928390622903
54913	paired	15	30	60	0.4	0.8	0.5	1.0	0.05	unadjusted	250	250	1.0	130	0.52	0.4582370772520494	0.5811575907681328	0.6895627277482266	0.31934254530598527	6.854101966249684
54913	paired	15	30	60	0.4	0.8	0.5	1.0	0.05	composition_adjusted	250	250	1.0	94	0.376	0.31825978130242794	0.4374932769724422	0.4212692042753866	0.24341706632890964	13.275020502869369
54913	unpaired	15	60	60	0.4	0.0	0.5	1.0	0.05	unadjusted	250	250	1.0	41	0.164	0.12325149320629131	0.21491808405464746	0.7343214621639595	0.5962276701121481	46.97871376374783
54913	unpaired	15	60	60	0.4	0.0	0.5	1.0	0.05	composition_adjusted	250	250	1.0	18	0.072	0.04602556925826497	0.11092853510983557	0.40718397730183903	0.5400216820076298	73.20147407072072
54913	paired	15	30	60	0.4	0.0	0.5	0.7	0.05	unadjusted	250	250	1.0	58	0.232	0.18397079678847128	0.288140651741087	0.6775450364415749	0.5434126987788255	6.854101966249684
54913	paired	15	30	60	0.4	0.0	0.5	0.7	0.05	composition_adjusted	250	250	1.0	41	0.164	0.12325149320629131	0.21491808405464746	0.5253543802238732	0.5400186313700969	15.643684713684186
54913	paired	15	30	60	0.4	0.5	0.5	0.7	0.05	unadjusted	250	250	1.0	82	0.328	0.2727894639149596	0.3884163911114733	0.6812171427584248	0.4287426438352151	6.854101966249684
54913	paired	15	30	60	0.4	0.5	0.5	0.7	0.05	composition_adjusted	250	250	1.0	50	0.2	0.1551240063301722	0.2539559733670946	0.5327082875864335	0.4080579826447428	19.417835908680843
54913	paired	15	30	60	0.4	0.8	0.5	0.7	0.05	unadjusted	250	250	1.0	133	0.532	0.4701311851522348	0.5929002836800568	0.6800365096692749	0.31866609919238886	6.854101966249684
54913	paired	15	30	60	0.4	0.8	0.5	0.7	0.05	composition_adjusted	250	250	1.0	103	0.412	0.35276848978585706	0.47389497092534105	0.531261108649037	0.28412378956258444	16.11729794182594
54913	unpaired	15	60	60	0.4	0.0	0.5	0.7	0.05	unadjusted	250	250	1.0	59	0.236	0.18760668102989272	0.29238370110370193	0.5934690837633803	0.5910937728815683	46.97871376374783
54913	unpaired	15	60	60	0.4	0.0	0.5	0.7	0.05	composition_adjusted	250	250	1.0	37	0.148	0.10931982398325646	0.1973340188615365	0.42582183832150766	0.556937491546441	76.09099787600988
54913	paired	15	30	60	0.7	0.0	0.0	1.0	0.05	unadjusted	250	250	1.0	46	0.184	0.14087551749687086	0.23668872778425012	0.6737904969994926	0.5530072792010079	6.854101966249684
54913	paired	15	30	60	0.7	0.0	0.0	1.0	0.05	composition_adjusted	250	250	1.0	52	0.208	0.16229381886263317	0.26254402804270643	0.6470487663616746	0.5183416275494539	10.627632429649669
54913	paired	15	30	60	0.7	0.5	0.0	1.0	0.05	unadjusted	250	250	1.0	87	0.348	0.29165747573175427	0.40894304731486075	0.6709083327944476	0.4114288571589485	6.854101966249684
54913	paired	15	30	60	0.7	0.5	0.0	1.0	0.05	composition_adjusted	250	250	1.0	104	0.416	0.35662335915134685	0.47791903516388773	0.660208188230064	0.3643976991267263	11.052829959052684
54913	paired	15	30	60	0.7	0.8	0.0	1.0	0.05	unadjusted	250	250	1.0	141	0.564	0.5020210030764015	0.6240419345881815	0.7099436799766564	0.31088774315401546	6.854101966249684
54913	paired	15	30	60	0.7	0.8	0.0	1.0	0.05	composition_adjusted	250	250	1.0	197	0.788	0.7331727674153838	0.83411045207524	0.7080580492743429	0.23681811240210676	10.64680709275752
54913	unpaired	15	60	60	0.7	0.0	0.0	1.0	0.05	unadjusted	250	250	1.0	54	0.216	0.16949229589420706	0.2711034182192054	0.7351229661296519	0.5953561502733016	46.97871376374783
54913	unpaired	15	60	60	0.7	0.0	0.0	1.0	0.05	composition_adjusted	250	250	1.0	69	0.276	0.2242945999169993	0.3344851182569598	0.7075879308583781	0.5226085919025207	63.40057880994031
54913	paired	15	30	60	0.7	0.0	0.0	0.7	0.05	unadjusted	250	250	1.0	67	0.268	0.21691132145905745	0.32611052950682884	0.7371196616655937	0.5512006572012148	6.854101966249684
54913	paired	15	30	60	0.7	0.0	0.0	0.7	0.05	composition_adjusted	250	250	1.0	68	0.272	0.22060022692686898	0.33030055764305366	0.7568358963852077	0.5402365256388426	12.712218332305484
54913	paired	15	30	60	0.7	0.5	0.0	0.7	0.05	unadjusted	250	250	1.0	98	0.392	0.3335554373002608	0.4537133553907552	0.7143265794057805	0.41938916860787734	6.854101966249684
54913	paired	15	30	60	0.7	0.5	0.0	0.7	0.05	composition_adjusted	250	250	1.0	99	0.396	0.33738981084356817	0.4577579154514842	0.6883530476708701	0.40230318608923743	19.281161167537014
54913	paired	15	30	60	0.7	0.8	0.0	0.7	0.05	unadjusted	250	250	1.0	147	0.588	0.5261050290746588	0.6472315102141429	0.6998799450302727	0.31611314971680193	6.854101966249684
54913	paired	15	30	60	0.7	0.8	0.0	0.7	0.05	composition_adjusted	250	250	1.0	177	0.708	0.6488299033041979	0.7608746441056972	0.7404800407728747	0.28007845837450074	13.146652792316988
54913	unpaired	15	60	60	0.7	0.0	0.0	0.7	0.05	unadjusted	250	250	1.0	60	0.24	0.19124884041749646	0.2966204753201347	0.6819647617371397	0.5890474639818737	46.97871376374783
54913	unpaired	15	60	60	0.7	0.0	0.0	0.7	0.05	composition_adjusted	250	250	1.0	65	0.26	0.20955021872073462	0.3177137650370787	0.7166331220286397	0.5455485274699832	68.49469642875447
54913	paired	15	30	60	0.7	0.0	0.5	1.0	0.05	unadjusted	250	250	1.0	108	0.432	0.3720831254487866	0.49397500328259375	1.049205683775365	0.5568441922839276	6.854101966249684
54913	paired	15	30	60	0.7	0.0	0.5	1.0	0.05	composition_adjusted	250	250	1.0	76	0.304	0.2503025409687237	0.36362971243349046	0.8031942263808324	0.5372321807564537	14.537253089477982
54913	paired	15	30	60	0.7	0.5	0.5	1.0	0.05	unadjusted	250	250	1.0	153	0.612	0.5503353651783642	0.6702747757346561	0.9937349528847197	0.4227479079408454	6.854101966249684
54913	paired	15	30	60	0.7	0.5	0.5	1.0	0.05	composition_adjusted	250	250	1.0	91	0.364	0.3068326674814388	0.425283589981322	0.6836405531907208	0.37841106786623685	15.277757930711267
54913	paired	15	30	60	0.7	0.8	0.5	1.0	0.05	unadjusted	250	250	1.0	213	0.852	0.8026659811384634	0.8906801760167434	0.9999377410088467	0.31433887972735586	6.854101966249684
54913	paired	15	30	60	0.7	0.8	0.5	1.0	0.05	composition_adjusted	250	250	1.0	208	0.832	0.7807100422284562	0.8732414469065685	0.742074699896535	0.24032336552948907	12.924868114496332
54913	unpaired	15	60	60	0.7	0.0	0.5	1.0	0.05	unadjusted	250	250	1.0	93	0.372	0.3144464487445396	0.4334276759262941	0.9131498430452121	0.591365116496203	46.97871376374783
54913	unpaired	15	60	60	0.7	0.0	0.5	1.0	0.05	composition_adjusted	250	250	1.0	61	0.244	0.19489716930255266	0.3008510800391149	0.6613498971389413	0.5400980044918604	84.33401238510756
54913	paired	15	30	60	0.7	0.0	0.5	0.7	0.05	unadjusted	250	250	1.0	103	0.412	0.35276848978585706	0.47389497092534105	1.0206181044626974	0.5575380449313354	6.854101966249684
54913	paired	15	30	60	0.7	0.0	0.5	0.7	0.05	composition_adjusted	250	250	1.0	83	0.332	0.2765538920259372	0.39253089660453205	0.8977076105436788	0.5504835778933165	18.263641810724806
54913	paired	15	30	60	0.7	0.5	0.5	0.7	0.05	unadjusted	250	250	1.0	159	0.636	0.574716410018678	0.6931673325185611	1.042002566902366	0.41760087316889827	6.854101966249684
54913	paired	15	30	60	0.7	0.5	0.5	0.7	0.05	composition_adjusted	250	250	1.0	139	0.556	0.49402492245642526	0.616280148000085	0.8992730921706215	0.400669151794795	15.493729495576401
54913	paired	15	30	60	0.7	0.8	0.5	0.7	0.05	unadjusted	250	250	1.0	216	0.864	0.8159642285705384	0.901018729396778	1.027067915916525	0.3119846838533328	6.854101966249684
54913	paired	15	30	60	0.7	0.8	0.5	0.7	0.05	composition_adjusted	250	250	1.0	207	0.828	0.7763472799248405	0.8697252756061478	0.8873745838696664	0.28008642978066545	18.067204039221977
54913	unpaired	15	60	60	0.7	0.0	0.5	0.7	0.05	unadjusted	250	250	1.0	96	0.384	0.325899194520949	0.4456117309619941	1.0096681654036148	0.6008307459085976	46.97871376374783
54913	unpaired	15	60	60	0.7	0.0	0.5	0.7	0.05	composition_adjusted	250	250	1.0	76	0.304	0.2503025409687237	0.36362971243349046	0.8081469128085964	0.569212654196717	76.79989753720189
54913	paired	15	30	60	1.0	0.0	0.0	1.0	0.05	unadjusted	250	250	1.0	96	0.384	0.325899194520949	0.4456117309619941	0.9581009437046846	0.5591554999966122	6.854101966249684
54913	paired	15	30	60	1.0	0.0	0.0	1.0	0.05	composition_adjusted	250	250	1.0	102	0.408	0.34891768191191647	0.4698668451952452	0.963917317993646	0.5205088951327436	10.067185957179431
54913	paired	15	30	60	1.0	0.5	0.0	1.0	0.05	unadjusted	250	250	1.0	161	0.644	0.5828778691896869	0.7007637405556252	0.9777327768468315	0.4084488727627513	6.854101966249684
