design	analysis_route	n_per_outcome_group_per_compartment	n_unique_subjects	n_samples	interaction_effect_sd	paired_residual_correlation	composition_imbalance	composition_reliability	alpha	n_simulated_cohorts	n_valid_fits	valid_fit_rate	conclusive_probability	conclusive_probability_ci_low	conclusive_probability_ci_high	minimum_seed_probability	maximum_seed_probability	median_interaction_estimate_across_seeds	median_interaction_se_across_seeds	maximum_design_condition
paired	unadjusted	50	100	200	1.0	0.5	0.0	0.7	0.05	750	750	1.0	0.9893333333333333	0.9790942032394333	0.994585330316954	0.984	0.996	0.9967438023000453	0.23059684133211572	6.8541019662496865
paired	unadjusted	50	100	200	1.0	0.5	0.0	1.0	0.05	750	750	1.0	0.9866666666666667	0.9756316347370195	0.9927417433231478	0.984	0.988	0.9718855973202806	0.23298552315294835	6.8541019662496865
paired	unadjusted	50	100	200	1.0	0.5	0.5	0.7	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	1.3083017052354666	0.23312219020534516	6.8541019662496865
paired	unadjusted	50	100	200	1.0	0.5	0.5	1.0	0.05	750	750	1.0	0.9986666666666667	0.9924864826531027	0.9997645951400552	0.996	1.0	1.2899933070253424	0.23250549983023328	6.8541019662496865
paired	unadjusted	50	100	200	1.0	0.8	0.0	0.7	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	1.017019041427653	0.17225868751316828	6.8541019662496865
paired	unadjusted	50	100	200	1.0	0.8	0.0	1.0	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	0.9894772689442599	0.1732580857587327	6.8541019662496865
paired	unadjusted	50	100	200	1.0	0.8	0.5	0.7	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	1.2768774937002707	0.17333084668104987	6.8541019662496865
paired	unadjusted	50	100	200	1.0	0.8	0.5	1.0	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	1.2916989430896675	0.17469618607904397	6.8541019662496865
paired	unadjusted	80	160	320	0.0	0.0	0.0	0.7	0.05	750	750	1.0	0.044	0.03149969729595624	0.06114771285040764	0.036	0.056	0.002020605249948501	0.2421360239777934	6.854101966249687
paired	unadjusted	80	160	320	0.0	0.0	0.0	1.0	0.05	750	750	1.0	0.06	0.045141500207031705	0.07934284291665275	0.032	0.076	-0.03156949242712526	0.2425443599413067	6.854101966249687
paired	unadjusted	80	160	320	0.0	0.0	0.5	0.7	0.05	750	750	1.0	0.23733333333333334	0.2082716582680895	0.26907202535423125	0.208	0.268	0.29724757691474707	0.24251226962617978	6.854101966249687
paired	unadjusted	80	160	320	0.0	0.0	0.5	1.0	0.05	750	750	1.0	0.24266666666666667	0.21334743058302255	0.2746085640317384	0.228	0.256	0.3033526294638127	0.2411491190453144	6.854101966249687
paired	unadjusted	80	160	320	0.0	0.5	0.0	0.7	0.05	750	750	1.0	0.04	0.02816046487022794	0.0565277120318058	0.036	0.044	-0.0021764665811345174	0.1839596736323107	6.854101966249687
paired	unadjusted	80	160	320	0.0	0.5	0.0	1.0	0.05	750	750	1.0	0.052	0.03826992623985369	0.07029595039517048	0.048	0.056	-0.002291820638587856	0.18487231615094776	6.854101966249687
paired	unadjusted	80	160	320	0.0	0.5	0.5	0.7	0.05	750	750	1.0	0.39066666666666666	0.3563905389567489	0.4260570856982272	0.356	0.432	0.3175861015861803	0.18470460771884079	6.854101966249687
paired	unadjusted	80	160	320	0.0	0.5	0.5	1.0	0.05	750	750	1.0	0.364	0.3303391606416829	0.3990469090510923	0.336	0.388	0.301101720597214	0.18531653877473325	6.854101966249687
paired	unadjusted	80	160	320	0.0	0.8	0.0	0.7	0.05	750	750	1.0	0.04	0.02816046487022794	0.0565277120318058	0.02	0.052	-0.003238415320103258	0.137254248571818	6.854101966249687
paired	unadjusted	80	160	320	0.0	0.8	0.0	1.0	0.05	750	750	1.0	0.04	0.02816046487022794	0.0565277120318058	0.024	0.052	0.0029189182086354765	0.13777236613019261	6.854101966249687
paired	unadjusted	80	160	320	0.0	0.8	0.5	0.7	0.05	750	750	1.0	0.56	0.5242582569221832	0.5951302417427691	0.52	0.596	0.28976857903550357	0.13854337849788864	6.854101966249687
paired	unadjusted	80	160	320	0.0	0.8	0.5	1.0	0.05	750	750	1.0	0.5826666666666667	0.5470415083752785	0.6174493120075445	0.58	0.588	0.297059079499703	0.1376870693955346	6.854101966249687
paired	unadjusted	80	160	320	0.4	0.0	0.0	0.7	0.05	750	750	1.0	0.39466666666666667	0.3603077233692104	0.4300991345300959	0.356	0.436	0.41511277370461763	0.24340632243450153	6.854101966249687
paired	unadjusted	80	160	320	0.4	0.0	0.0	1.0	0.05	750	750	1.0	0.3506666666666667	0.317355654556466	0.3854996376552087	0.328	0.368	0.3916816759496071	0.24280952528154673	6.854101966249687
paired	unadjusted	80	160	320	0.4	0.0	0.5	0.7	0.05	750	750	1.0	0.824	0.7951139372198893	0.8495839555708521	0.796	0.844	0.7089024647240849	0.24237197345509692	6.854101966249687
paired	unadjusted	80	160	320	0.4	0.0	0.5	1.0	0.05	750	750	1.0	0.8213333333333334	0.7923011534727993	0.8470905838217222	0.796	0.86	0.7044529984679978	0.24176322278882745	6.854101966249687
paired	unadjusted	80	160	320	0.4	0.5	0.0	0.7	0.05	750	750	1.0	0.568	0.5322908185901877	0.6030161465634246	0.536	0.588	0.3957881507879722	0.18352717671778015	6.854101966249687
paired	unadjusted	80	160	320	0.4	0.5	0.0	1.0	0.05	750	750	1.0	0.5626666666666666	0.5269347425228341	0.5977599116383381	0.524	0.608	0.3909912779614768	0.183753119696558	6.854101966249687
paired	unadjusted	80	160	320	0.4	0.5	0.5	0.7	0.05	750	750	1.0	0.9666666666666667	0.9512557779269337	0.9773214339115828	0.964	0.968	0.7070157661286172	0.1836435869693828	6.854101966249687
paired	unadjusted	80	160	320	0.4	0.5	0.5	1.0	0.05	750	750	1.0	0.9626666666666667	0.9465721400365794	0.974045838557607	0.956	0.968	0.7058353559354047	0.18494230798519193	6.854101966249687
paired	unadjusted	80	160	320	0.4	0.8	0.0	0.7	0.05	750	750	1.0	0.808	0.7782700054917945	0.8345909543216264	0.796	0.828	0.3968460805418752	0.13755908982893755	6.854101966249687
paired	unadjusted	80	160	320	0.4	0.8	0.0	1.0	0.05	750	750	1.0	0.812	0.7824737577433487	0.8383464353144026	0.784	0.84	0.4014920015270127	0.13751255335955126	6.854101966249687
paired	unadjusted	80	160	320	0.4	0.8	0.5	0.7	0.05	750	750	1.0	0.9986666666666667	0.9924864826531027	0.9997645951400552	0.996	1.0	0.7012792051649239	0.13756936522475627	6.854101966249687
paired	unadjusted	80	160	320	0.4	0.8	0.5	1.0	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	0.6955114455958755	0.13778643590202816	6.854101966249687
paired	unadjusted	80	160	320	0.7	0.0	0.0	0.7	0.05	750	750	1.0	0.8053333333333333	0.7754700818247162	0.8320847224924846	0.784	0.824	0.6769252911538713	0.24354482558336607	6.854101966249687
paired	unadjusted	80	160	320	0.7	0.0	0.0	1.0	0.05	750	750	1.0	0.792	0.76150023758785	0.8195237892482504	0.776	0.812	0.6508719296095944	0.242004010101123	6.854101966249687
paired	unadjusted	80	160	320	0.7	0.0	0.5	0.7	0.05	750	750	1.0	0.988	0.9773523230915897	0.9936741327166876	0.984	0.992	0.98873820726034	0.24253141467899744	6.854101966249687
paired	unadjusted	80	160	320	0.7	0.0	0.5	1.0	0.05	750	750	1.0	0.98	0.9672650931870856	0.9878428961325314	0.976	0.984	0.9986032857586904	0.2432207949877232	6.854101966249687
paired	unadjusted	80	160	320	0.7	0.5	0.0	0.7	0.05	750	750	1.0	0.972	0.9575750411426379	0.9816144816883187	0.964	0.98	0.7142725085838499	0.18361030515448878	6.854101966249687
paired	unadjusted	80	160	320	0.7	0.5	0.0	1.0	0.05	750	750	1.0	0.976	0.962382921362768	0.9847658347125189	0.964	0.984	0.6997172602670134	0.18441455854880456	6.854101966249687
paired	unadjusted	80	160	320	0.7	0.5	0.5	0.7	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	1.0125704607674613	0.18402185996179599	6.854101966249687
paired	unadjusted	80	160	320	0.7	0.5	0.5	1.0	0.05	750	750	1.0	0.9973333333333333	0.9903296010952912	0.9992683989497563	0.996	1.0	0.9977184005699226	0.18385675518176264	6.854101966249687
paired	unadjusted	80	160	320	0.7	0.8	0.0	0.7	0.05	750	750	1.0	0.9973333333333333	0.9903296010952912	0.9992683989497563	0.996	1.0	0.6968325697423448	0.13838814531227933	6.854101966249687
paired	unadjusted	80	160	320	0.7	0.8	0.0	1.0	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	0.696588128411163	0.13748204248433088	6.854101966249687
paired	unadjusted	80	160	320	0.7	0.8	0.5	0.7	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	0.9949163411997528	0.1376965687322802	6.854101966249687
paired	unadjusted	80	160	320	0.7	0.8	0.5	1.0	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	0.9974603965553169	0.1373618262091539	6.854101966249687
paired	unadjusted	80	160	320	1.0	0.0	0.0	0.7	0.05	750	750	1.0	0.9866666666666667	0.9756316347370195	0.9927417433231478	0.984	0.992	1.007464562036486	0.24212309851923083	6.854101966249687
paired	unadjusted	80	160	320	1.0	0.0	0.0	1.0	0.05	750	750	1.0	0.988	0.9773523230915897	0.9936741327166876	0.98	0.996	0.9991153366746075	0.24235207536643577	6.854101966249687
paired	unadjusted	80	160	320	1.0	0.0	0.5	0.7	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	1.2996367879960995	0.2420689251087955	6.854101966249687
paired	unadjusted	80	160	320	1.0	0.0	0.5	1.0	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	1.287825264421948	0.2418462299520034	6.854101966249687
paired	unadjusted	80	160	320	1.0	0.5	0.0	0.7	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	0.9918285526989521	0.1837821719524046	6.854101966249687
paired	unadjusted	80	160	320	1.0	0.5	0.0	1.0	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	1.0202414121051353	0.1850383461030657	6.854101966249687
paired	unadjusted	80	160	320	1.0	0.5	0.5	0.7	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	1.3034024052711568	0.18379950075094745	6.854101966249687
paired	unadjusted	80	160	320	1.0	0.5	0.5	1.0	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	1.2957760387415624	0.18414212396120216	6.854101966249687
paired	unadjusted	80	160	320	1.0	0.8	0.0	0.7	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	1.0033891314554029	0.13807078050717436	6.854101966249687
paired	unadjusted	80	160	320	1.0	0.8	0.0	1.0	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	1.0090822632891125	0.1377408360713537	6.854101966249687
paired	unadjusted	80	160	320	1.0	0.8	0.5	0.7	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	1.2840434131563705	0.13745855596857143	6.854101966249687
paired	unadjusted	80	160	320	1.0	0.8	0.5	1.0	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	1.3072578367244403	0.1373462218600466	6.854101966249687
unpaired	composition_adjusted	10	40	40	0.0	0.0	0.0	0.7	0.05	750	750	1.0	0.048	0.03487072634594164	0.06573591704475239	0.044	0.052	-0.03074071808518042	0.6856682441849729	89.4415087194901
unpaired	composition_adjusted	10	40	40	0.0	0.0	0.0	1.0	0.05	750	750	1.0	0.04133333333333333	0.02926975187681717	0.05807150277332662	0.028	0.064	-0.026942364619210152	0.6536175801070816	97.95981573899681
unpaired	composition_adjusted	10	40	40	0.0	0.0	0.5	0.7	0.05	750	750	1.0	0.06933333333333333	0.05326235016321469	0.08979353719724008	0.048	0.084	0.16757831476213167	0.6941644986229973	128.74584435020097
unpaired	composition_adjusted	10	40	40	0.0	0.0	0.5	1.0	0.05	750	750	1.0	0.04933333333333333	0.036000821007074746	0.06725890013172933	0.032	0.076	-0.05017236275733139	0.6564766880594435	125.0084734451655
unpaired	composition_adjusted	10	40	40	0.4	0.0	0.0	0.7	0.05	750	750	1.0	0.08533333333333333	0.06739139382418796	0.10750142651358738	0.06	0.104	0.4308533304842273	0.6785673998563471	129.2673208581083
unpaired	composition_adjusted	10	40	40	0.4	0.0	0.0	1.0	0.05	750	750	1.0	0.08266666666666667	0.0650207424573	0.10456592238425527	0.072	0.096	0.4147882265837457	0.6500244479701383	91.1493423602779
unpaired	composition_adjusted	10	40	40	0.4	0.0	0.5	0.7	0.05	750	750	1.0	0.09333333333333334	0.07453661968751572	0.11627466713891992	0.084	0.104	0.4894275055620628	0.6897377739530834	108.40081610122378
unpaired	composition_adjusted	10	40	40	0.4	0.0	0.5	1.0	0.05	750	750	1.0	0.076	0.05912070795464086	0.09720056814636416	0.044	0.108	0.4010477014773486	0.6763916310491901	95.94044940137024
unpaired	composition_adjusted	10	40	40	0.7	0.0	0.0	0.7	0.05	750	750	1.0	0.17733333333333334	0.15166244859743094	0.20629273635993767	0.172	0.188	0.7448881138687549	0.6862060863915947	125.94050055427827
unpaired	composition_adjusted	10	40	40	0.7	0.0	0.0	1.0	0.05	750	750	1.0	0.17066666666666666	0.14543616308349086	0.19925363313332753	0.164	0.184	0.6945095042856775	0.6428779812180481	92.47066093844559
unpaired	composition_adjusted	10	40	40	0.7	0.0	0.5	0.7	0.05	750	750	1.0	0.21333333333333335	0.18551394564180282	0.2440743385145371	0.2	0.224	0.7630403514587881	0.6903389219163245	111.51269377269993
unpaired	composition_adjusted	10	40	40	0.7	0.0	0.5	1.0	0.05	750	750	1.0	0.15466666666666667	0.13055458610687307	0.18229827713262478	0.132	0.18	0.7109883607523173	0.6695675915998041	111.52853832745961
unpaired	composition_adjusted	10	40	40	1.0	0.0	0.0	0.7	0.05	750	750	1.0	0.30533333333333335	0.2734340250982311	0.339216623677702	0.288	0.336	0.9613989154864958	0.6873457177550402	100.1988166516898
unpaired	composition_adjusted	10	40	40	1.0	0.0	0.0	1.0	0.05	750	750	1.0	0.284	0.25289168283718466	0.31730972196898766	0.264	0.312	0.9722884568642345	0.6519895816565124	100.30975029269742
unpaired	composition_adjusted	10	40	40	1.0	0.0	0.5	0.7	0.05	750	750	1.0	0.3293333333333333	0.29664277607368056	0.3637632721682334	0.288	0.38	1.0429756024199337	0.6980509677373865	93.8827143454528
unpaired	composition_adjusted	10	40	40	1.0	0.0	0.5	1.0	0.05	750	750	1.0	0.304	0.2721476557546594	0.33784991527316366	0.284	0.336	0.9716564592245831	0.6671381711796236	105.14980512900809
unpaired	composition_adjusted	15	60	60	0.0	0.0	0.0	0.7	0.05	750	750	1.0	0.04533333333333334	0.03262003557583651	0.06268045231863743	0.032	0.052	-0.01073601257488984	0.5530891997407839	75.19884853734797
unpaired	composition_adjusted	15	60	60	0.0	0.0	0.0	1.0	0.05	750	750	1.0	0.06266666666666666	0.04745121825964366	0.08233928036026089	0.052	0.084	-0.009690622602668897	0.5261689323988554	71.49665101155195
unpaired	composition_adjusted	15	60	60	0.0	0.0	0.5	0.7	0.05	750	750	1.0	0.05333333333333334	0.039408725494952175	0.07181022888818206	0.048	0.06	0.12243769169438885	0.5612864266812199	78.78423343688
unpaired	composition_adjusted	15	60	60	0.0	0.0	0.5	1.0	0.05	750	750	1.0	0.034666666666666665	0.02376560187032787	0.05031026403926569	0.024	0.044	0.005166675107101282	0.5421373608763707	94.13342930414993
unpaired	composition_adjusted	15	60	60	0.4	0.0	0.0	0.7	0.05	750	750	1.0	0.112	0.09137803772148537	0.13657633757849094	0.092	0.128	0.3727180946984739	0.5462824824540542	81.66575940223494
unpaired	composition_adjusted	15	60	60	0.4	0.0	0.0	1.0	0.05	750	750	1.0	0.12666666666666668	0.10475036322357498	0.15238786730561185	0.116	0.144	0.4089024570713728	0.5223376500866332	80.93195618789181
unpaired	composition_adjusted	15	60	60	0.4	0.0	0.5	0.7	0.05	750	750	1.0	0.13733333333333334	0.11454131948354163	0.1638215330305256	0.128	0.148	0.42582183832150766	0.5581463219211062	78.80229581569019
unpaired	composition_adjusted	15	60	60	0.4	0.0	0.5	1.0	0.05	750	750	1.0	0.10133333333333333	0.08172741660079268	0.12500233671430325	0.072	0.136	0.40718397730183903	0.542934724222031	94.58513858895705
unpaired	composition_adjusted	15	60	60	0.7	0.0	0.0	0.7	0.05	750	750	1.0	0.25066666666666665	0.22097303318445904	0.2829014279189621	0.244	0.26	0.7166331220286397	0.5533201686904763	73.91284941781723
unpaired	composition_adjusted	15	60	60	0.7	0.0	0.0	1.0	0.05	750	750	1.0	0.2693333333333333	0.23881953978703524	0.30219800978992656	0.26	0.276	0.7095124821140231	0.5241877690509933	78.27179656506686
unpaired	composition_adjusted	15	60	60	0.7	0.0	0.5	0.7	0.05	750	750	1.0	0.2986666666666667	0.26700542924826076	0.3323798307871222	0.292	0.304	0.8079492094294702	0.56531984816613	77.79615953386606
unpaired	composition_adjusted	15	60	60	0.7	0.0	0.5	1.0	0.05	750	750	1.0	0.252	0.22224533280728487	0.28428220604424637	0.22	0.292	0.676969776361661	0.5400980044918604	85.74101777342969
unpaired	composition_adjusted	15	60	60	1.0	0.0	0.0	0.7	0.05	750	750	1.0	0.44133333333333336	0.40618498040138534	0.4770795986817726	0.428	0.448	0.9970099343996782	0.5526309500880503	87.88613843173557
unpaired	composition_adjusted	15	60	60	1.0	0.0	0.0	1.0	0.05	750	750	1.0	0.43333333333333335	0.3982975233856314	0.4690485892088663	0.42	0.444	0.9758982192266294	0.5254317004572335	71.053759233314
unpaired	composition_adjusted	15	60	60	1.0	0.0	0.5	0.7	0.05	750	750	1.0	0.492	0.45635272054176107	0.5277288129695786	0.468	0.524	1.1049582606994037	0.5593926362262274	81.6599835798669
unpaired	composition_adjusted	15	60	60	1.0	0.0	0.5	1.0	0.05	750	750	1.0	0.444	0.40881619784705164	0.47975453673232643	0.392	0.472	1.0375219153647133	0.5449279168457863	82.43937897888743
unpaired	composition_adjusted	20	80	80	0.0	0.0	0.0	0.7	0.05	750	750	1.0	0.04533333333333334	0.03262003557583651	0.06268045231863743	0.028	0.064	0.006048494987497634	0.47578551993273865	69.59300169159974
unpaired	composition_adjusted	20	80	80	0.0	0.0	0.0	1.0	0.05	750	750	1.0	0.04133333333333333	0.02926975187681717	0.05807150277332662	0.036	0.052	-0.02347763755273949	0.45679081551699285	68.32435299361842
unpaired	composition_adjusted	20	80	80	0.0	0.0	0.5	0.7	0.05	750	750	1.0	0.04533333333333334	0.03262003557583651	0.06268045231863743	0.036	0.052	0.08061213306605788	0.4871102026367502	83.76242937172957
unpaired	composition_adjusted	20	80	80	0.0	0.0	0.5	1.0	0.05	750	750	1.0	0.05733333333333333	0.04284097160939368	0.07633721601807068	0.036	0.08	-0.046064069030478105	0.4653957420432891	74.52643031641352
unpaired	composition_adjusted	20	80	80	0.4	0.0	0.0	0.7	0.05	750	750	1.0	0.14	0.11699693009430728	0.16667207791598004	0.128	0.148	0.4126108159530674	0.47988561918270933	65.54113626944297
unpaired	composition_adjusted	20	80	80	0.4	0.0	0.0	1.0	0.05	750	750	1.0	0.13066666666666665	0.10841589403273641	0.15668156974078054	0.12	0.148	0.3915645790763287	0.4549344112176904	68.61698142393837
unpaired	composition_adjusted	20	80	80	0.4	0.0	0.5	0.7	0.05	750	750	1.0	0.164	0.1392246160731368	0.19219979140313137	0.136	0.188	0.5341301129538827	0.4877678664469095	79.10164059147586
unpaired	composition_adjusted	20	80	80	0.4	0.0	0.5	1.0	0.05	750	750	1.0	0.11066666666666666	0.09016805702545727	0.135133240526409	0.096	0.124	0.4123666247811949	0.46578857875550783	76.85960489695708
unpaired	composition_adjusted	20	80	80	0.7	0.0	0.0	0.7	0.05	750	750	1.0	0.2986666666666667	0.26700542924826076	0.3323798307871222	0.288	0.32	0.7027467857304569	0.47892197596260855	68.97851782288114
unpaired	composition_adjusted	20	80	80	0.7	0.0	0.0	1.0	0.05	750	750	1.0	0.308	0.27600773069468415	0.341949073577469	0.288	0.324	0.6909111643300676	0.4551317772271797	63.525621000283955
unpaired	composition_adjusted	20	80	80	0.7	0.0	0.5	0.7	0.05	750	750	1.0	0.36533333333333334	0.33163908019449206	0.4004000672463932	0.336	0.384	0.7864250217129047	0.4882330363692666	72.04450449914182
unpaired	composition_adjusted	20	80	80	0.7	0.0	0.5	1.0	0.05	750	750	1.0	0.32	0.2876051355063722	0.35422936849877146	0.304	0.34	0.6897320475521308	0.4647408729307946	77.85802488468387
unpaired	composition_adjusted	20	80	80	1.0	0.0	0.0	0.7	0.05	750	750	1.0	0.5186666666666667	0.48290370796558135	0.5542393805079595	0.508	0.536	0.9801874403326103	0.48126537062780955	71.65917384069812
unpaired	composition_adjusted	20	80	80	1.0	0.0	0.0	1.0	0.05	750	750	1.0	0.5493333333333333	0.5135626173847718	0.5846012592953	0.52	0.58	0.9767989402952223	0.44912053701132104	70.87018608206063
unpaired	composition_adjusted	20	80	80	1.0	0.0	0.5	0.7	0.05	750	750	1.0	0.6066666666666667	0.5712479442219487	0.6409982756268551	0.58	0.652	1.1073756456886907	0.4867540544155179	67.86139694925382
unpaired	composition_adjusted	20	80	80	1.0	0.0	0.5	1.0	0.05	750	750	1.0	0.54	0.5042173900797103	0.5753749423635911	0.528	0.556	1.0000662279101324	0.46691131654196966	77.91804476717638
unpaired	composition_adjusted	30	120	120	0.0	0.0	0.0	0.7	0.05	750	750	1.0	0.052	0.03826992623985369	0.07029595039517048	0.036	0.068	-0.004947132212102107	0.38821975821027066	59.14613132543014
unpaired	composition_adjusted	30	120	120	0.0	0.0	0.0	1.0	0.05	750	750	1.0	0.05466666666666667	0.040550225604286796	0.07332180652695748	0.044	0.064	-0.01758768829095682	0.3680533500111569	57.8639144219768
unpaired	composition_adjusted	30	120	120	0.0	0.0	0.5	0.7	0.05	750	750	1.0	0.06666666666666667	0.05093187536986549	0.08681785649436921	0.052	0.088	0.09336518850628533	0.39571821282273234	69.5405061421791
unpaired	composition_adjusted	30	120	120	0.0	0.0	0.5	1.0	0.05	750	750	1.0	0.04666666666666667	0.03374375637979117	0.06420980926279282	0.028	0.06	0.0045460678980164156	0.3787609300655206	69.73842085453344
unpaired	composition_adjusted	30	120	120	0.4	0.0	0.0	0.7	0.05	750	750	1.0	0.16	0.13550505666859278	0.1879601175633452	0.156	0.164	0.40208561130933307	0.3836673773877794	59.14749257774571
unpaired	composition_adjusted	30	120	120	0.4	0.0	0.0	1.0	0.05	750	750	1.0	0.188	0.16165356468559758	0.21752624225665143	0.172	0.216	0.4110015817156294	0.36928938823512747	66.41975675832008
unpaired	composition_adjusted	30	120	120	0.4	0.0	0.5	0.7	0.05	750	750	1.0	0.22933333333333333	0.2006703103027771	0.26075490683088337	0.228	0.232	0.5021226515419717	0.3944572021406646	67.94342227136838
unpaired	composition_adjusted	30	120	120	0.4	0.0	0.5	1.0	0.05	750	750	1.0	0.17733333333333334	0.15166244859743094	0.20629273635993767	0.164	0.204	0.39908030292606234	0.38120141458567325	66.29454174428648
unpaired	composition_adjusted	30	120	120	0.7	0.0	0.0	0.7	0.05	750	750	1.0	0.444	0.40881619784705164	0.47975453673232643	0.424	0.472	0.7186177900819783	0.3867775099159488	61.0692773514204
unpaired	composition_adjusted	30	120	120	0.7	0.0	0.0	1.0	0.05	750	750	1.0	0.4826666666666667	0.44708374713518445	0.518426242139385	0.468	0.492	0.7085362281992644	0.3689859657500988	58.71903093299548
unpaired	composition_adjusted	30	120	120	0.7	0.0	0.5	0.7	0.05	750	750	1.0	0.5146666666666667	0.47891461650732847	0.550269238721882	0.488	0.556	0.7899502376665792	0.3980067672299968	65.32470327015756
unpaired	composition_adjusted	30	120	120	0.7	0.0	0.5	1.0	0.05	750	750	1.0	0.424	0.3891072968471675	0.45966727151055975	0.396	0.464	0.6649153705617271	0.3789497042401182	70.40352794492054
unpaired	composition_adjusted	30	120	120	1.0	0.0	0.0	0.7	0.05	750	750	1.0	0.7226666666666667	0.6895539625051816	0.7535100214291963	0.708	0.732	1.0024358239093718	0.38777135368419813	60.143936202958216
unpaired	composition_adjusted	30	120	120	1.0	0.0	0.0	1.0	0.05	750	750	1.0	0.7493333333333333	0.7170985720810379	0.779026966815541	0.708	0.808	0.977955519567421	0.3676930568395521	59.19725011872174
unpaired	composition_adjusted	30	120	120	1.0	0.0	0.5	0.7	0.05	750	750	1.0	0.76	0.7281588971749391	0.7891912637065202	0.74	0.78	1.0424304834853615	0.39587307900424584	67.95300727864468
unpaired	composition_adjusted	30	120	120	1.0	0.0	0.5	1.0	0.05	750	750	1.0	0.7573333333333333	0.7253914359682616	0.7866525694169775	0.732	0.792	0.9975158162346667	0.37883121553475574	68.50031594191395
unpaired	composition_adjusted	50	200	200	0.0	0.0	0.0	0.7	0.05	750	750	1.0	0.056	0.04169433607579553	0.07483077380355879	0.048	0.06	0.011060066977651974	0.30039766863579725	56.03363997142623
unpaired	composition_adjusted	50	200	200	0.0	0.0	0.0	1.0	0.05	750	750	1.0	0.048	0.03487072634594164	0.06573591704475239	0.044	0.052	-0.033547841560965734	0.286442012179079	61.60569938622754
unpaired	composition_adjusted	50	200	200	0.0	0.0	0.5	0.7	0.05	750	750	1.0	0.06266666666666666	0.04745121825964366	0.08233928036026089	0.044	0.088	0.07533984493062912	0.3048521595066881	61.61771942390695
unpaired	composition_adjusted	50	200	200	0.0	0.0	0.5	1.0	0.05	750	750	1.0	0.032	0.021596719599392245	0.04717299081398123	0.024	0.044	0.014072326646887331	0.2935622108775776	62.074133951924054
unpaired	composition_adjusted	50	200	200	0.4	0.0	0.0	0.7	0.05	750	750	1.0	0.22266666666666668	0.19434747845753841	0.25381234993557183	0.208	0.24	0.36358884970811645	0.29958277954210955	55.3606064525433
unpaired	composition_adjusted	50	200	200	0.4	0.0	0.0	1.0	0.05	750	750	1.0	0.3293333333333333	0.29664277607368056	0.3637632721682334	0.292	0.348	0.4191962354943827	0.2860714802627652	56.905347389641456
unpaired	composition_adjusted	50	200	200	0.4	0.0	0.5	0.7	0.05	750	750	1.0	0.37466666666666665	0.3407463927847998	0.4098642988928557	0.34	0.404	0.49671246355473864	0.3054964917061883	64.92472898103708
unpaired	composition_adjusted	50	200	200	0.4	0.0	0.5	1.0	0.05	750	750	1.0	0.2693333333333333	0.23881953978703524	0.30219800978992656	0.244	0.3	0.39049452653099376	0.2948880262315321	63.02963417250894
unpaired	composition_adjusted	50	200	200	0.7	0.0	0.0	0.7	0.05	750	750	1.0	0.6613333333333333	0.6267177116752621	0.6943046958460536	0.66	0.664	0.7093139715825887	0.2992316989229473	55.59812356445186
unpaired	composition_adjusted	50	200	200	0.7	0.0	0.0	1.0	0.05	750	750	1.0	0.672	0.6375977950948419	0.7046492344113542	0.62	0.712	0.6943079931624884	0.28577349578178535	55.717549800603244
unpaired	composition_adjusted	50	200	200	0.7	0.0	0.5	0.7	0.05	750	750	1.0	0.732	0.6991779147766152	0.762457613394533	0.72	0.74	0.794315009600211	0.3062502811487116	58.81597596914575
unpaired	composition_adjusted	50	200	200	0.7	0.0	0.5	1.0	0.05	750	750	1.0	0.64	0.6050142674556942	0.6735588960958607	0.62	0.668	0.6883978730126113	0.292123330545389	61.79086550801744
unpaired	composition_adjusted	50	200	200	1.0	0.0	0.0	0.7	0.05	750	750	1.0	0.9226666666666666	0.9013231835354604	0.9397024626154246	0.904	0.952	0.9904057728534186	0.29808700577446456	56.349346714205275
