analysis	dataset_path	disease_name	compartment	role	gene	n_case_donors	n_control_donors	mean_case_log2_cpm	mean_control_log2_cpm	delta_log2_cpm	hedges_g	welch_t	p	mean_case_detection_fraction	mean_control_detection_fraction	detected_donor_fraction	mean_log2_cpm	in_lipid_lysosomal_myeloid_neighborhood	fdr	positive_nominal	negative_nominal	positive_fdr10	negative_fdr10
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	IL6	3	19	1.892009541862789	0.1780977547316346	1.7139117871311542	2.246255886594525	1.7518139963293389	0.2179996712806003	0.0149306201790847	0.0011893940114114	0.1818181818181818	0.4118129984313375	False	0.8186923567260218	False	False	False	False
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	LAMP3	3	19	2.0249457392353007	2.151774023339045	-0.1268282841037442	-0.0838302065840888	-0.1743048446999982	0.8718934185980963	0.0169631898873799	0.0386866603360908	0.8636363636363636	2.1344792573248976	True	0.963455566342414	False	False	False	False
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	LAMP1	3	19	7.618942492106638	7.95129835635813	-0.3323558642514923	-0.7645817469735781	-0.9697066863231656	0.4223244749921809	0.514805245618161	0.6613763155006604	1.0	7.905977102142017	True	0.8669080024836533	False	False	False	False
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	CCL3	3	19	2.245824169097815	0.4633259779223151	1.7824981911755	1.9714587655006488	1.8261152160597247	0.2020036360662289	0.0196130789295174	0.0034582247724668	0.4545454545454545	0.7063939130826106	False	0.8093116333336146	False	False	False	False
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	STAT1	3	19	6.165601563994489	5.313716615736347	0.8518849482581423	1.0370479724212434	1.5289711662357788	0.2421156377014961	0.2930920700609873	0.2211937073989402	1.0	5.429882745044275	False	0.8310974355685703	False	False	False	False
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	LAMP2	3	19	7.577232660778514	7.505362175556657	0.071870485221857	0.215989967104018	0.4806289992065961	0.6588292931974749	0.5332853536801031	0.5546427840200386	1.0	7.515162696268731	True	0.9090330110604044	False	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	LTA	5	19	0.31401935374264	0.2432578995632043	0.0707614541794357	0.1367242443455119	0.2829509988034839	0.7862548901059248	0.0019179322756274	0.0012018048277626	0.2916666666666667	0.25799986918392	False	0.9072339335111852	False	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	CXCR5	5	19	0.0559893028840028	0.2472698453573898	-0.1912805424733869	-0.3771691983735214	-1.479920802468027	0.154021658089594	0.000256802707521	0.0015993993334408	0.2916666666666667	0.2074197323421008	False	0.5547909400663437	False	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	CCL2	5	19	8.65431023436636	6.713828334454864	1.9404818999114957	0.9766615089930186	2.4775015730979923	0.0355740650184913	0.6457665916876536	0.2928312405798562	1.0	7.118095396936425	False	0.442364395271291	True	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	CCL17	5	19	0.2002747711403369	0.0566296277209572	0.1436451434193796	0.6815298836496443	1.1595492708087125	0.2969699806744614	0.0008838787503898	0.0001281593368146	0.2083333333333333	0.0865556992666613	False	0.6339911423225272	False	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HLA-DPA1	5	19	4.500777469987137	4.383734257962743	0.1170432120243933	0.109187354973729	0.1802850220736647	0.8639410450474476	0.1260079782914443	0.1022430124571468	1.0	4.408118260467826	False	0.9424865246546212	False	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	CXCL10	5	19	0.8657542560094533	0.0348748989929699	0.8308793570164833	1.6046114160989768	1.6442093300981584	0.1748014517561095	0.0052026539551961	6.04266118798719e-05	0.2083333333333333	0.2079747650380707	False	0.5650865020282094	False	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	CD74	5	19	8.680987360474635	7.688014744519618	0.9929726159550168	1.1234597887613316	3.939470052087752	0.0007684852105546	0.7260727249303977	0.5062452372946495	1.0	7.894884039510248	False	0.1558814970723153	True	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	GPR183	5	19	0.5465240131678863	0.3720337405836413	0.174490272584245	0.2326076279358238	0.7690696860692089	0.4518700712563468	0.002313718740746	0.0011573073932277	0.4166666666666667	0.408385880705359	False	0.7344543334677933	False	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HLA-DPB1	5	19	5.862773089205244	5.618042971113316	0.2447301180919279	0.2580753384718877	0.6886803072391101	0.5068552669425067	0.2612364697091126	0.2199980297844627	1.0	5.669028412382467	False	0.7659629645605289	False	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	ITGAX	5	19	0.6055156825267956	0.1906435407447101	0.4148721417820853	0.8348148209885786	1.7279117104755288	0.1322222206413883	0.0029470591516864	0.0009711684351244	0.3333333333333333	0.2770752369493113	False	0.536720499940998	False	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IL1B	5	19	2.5807839099255387	0.6826853131565734	1.8980985967689656	1.4099408309601429	1.9689045265721703	0.1118293486071875	0.0379420011147951	0.0063481146038678	0.5833333333333334	1.0781225208167748	False	0.5273206386434995	False	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	CD83	5	19	1.9079572389444277	1.7663181676593551	0.1416390712850725	0.1079084099752523	0.2256312662825129	0.8285167562628835	0.0173593128910253	0.016863044837077	0.75	1.7958263075104115	False	0.926509695340976	False	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	TNF	5	19	3.2316152030552905	1.68671250804996	1.5449026950053306	1.2309242195076628	2.754679956462101	0.0280908349520707	0.0440889105723169	0.0137558113117724	0.75	2.0085672361760705	False	0.4348205101758167	True	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	CCL21	5	19	1.032117612616256	0.4376336065070712	0.594484006109185	0.801748882028973	2.061803424320129	0.0689265560475863	0.0062126945335713	0.0028836218428712	0.4583333333333333	0.5614844411131514	False	0.4862193275563672	False	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	ISG15	5	19	6.452449443701771	6.456660276328585	-0.0042108326268142	-0.0070685517898492	-0.0165091630739076	0.9872553196960152	0.3541226434690093	0.322200707051028	1.0	6.4557830195313315	False	0.9953078902989956	False	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	NFKBIA	5	19	8.577915187883892	8.30284073527659	0.2750744526073028	0.5343702396094234	0.9994962197670146	0.3585371993830229	0.7061505051227115	0.611288749412289	1.0	8.36014791290311	False	0.6734729400138387	False	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HSD3B7	5	19	5.772552048404206	5.187904429413798	0.5846476189904077	0.8626909991467281	2.014215799557479	0.0808344381916477	0.2509132691085051	0.170496527545136	1.0	5.3097060167034655	False	0.497509008243587	False	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IFI30	5	19	3.405270196815404	2.351698378314493	1.0535718185009109	0.7468676550828032	1.576123539434188	0.1623869236757709	0.054181893852883	0.0198357797663355	0.9166666666666666	2.5711925071688495	True	0.559665614670554	False	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IRF1	5	19	6.617021988169417	6.393123862115565	0.2238981260538519	0.2909495340144948	0.6825262350766644	0.5151117684293682	0.3671821838892193	0.3128882575017545	1.0	6.439769305043451	False	0.7693203726215437	False	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	GBP1	5	19	4.332108261118088	4.048028539167337	0.2840797219507509	0.2682242827448491	0.5332588897970796	0.6129641593875376	0.0917125275470427	0.0827116743755702	1.0	4.107211814573744	False	0.8219056721553503	False	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	CYP27A1	5	19	3.3479408563731328	2.50086430897823	0.8470765473949027	0.756424397504464	2.305351604752649	0.0368529849600202	0.0537367684789363	0.0330771535914196	0.9166666666666666	2.6773385896855015	False	0.4454867684342946	True	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	TNFAIP3	5	19	5.965834046065813	5.27044406175002	0.6953899843157929	0.7602444895960881	1.5446555110286833	0.1719830174393526	0.2564724876487999	0.160950735432784	1.0	5.4153169751491435	False	0.563348342754459	False	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HLA-DRA	5	19	5.3301159417473984	4.570924822169732	0.7591911195776664	0.551146825708237	1.4606081685100174	0.1756358888499359	0.1398114868359225	0.1052756775743263	1.0	4.7290896387484125	False	0.5650865020282094	False	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HLA-DRB1	5	19	5.467787905953978	4.209524210752963	1.258263695201015	0.6427931735206545	2.019391478419791	0.0611673817683593	0.1615797582871487	0.1075363631313698	0.9166666666666666	4.471662480586508	False	0.4790881902044727	False	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	CTSS	5	19	7.254081929557222	6.593307720261896	0.6607742092953259	1.4398447936871996	2.4215430833749028	0.0588139675765171	0.4951757068703518	0.3407623580384698	1.0	6.7309690138650895	True	0.4780592301089089	False	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	CYP7B1	5	19	2.03468272582331	2.158191957227221	-0.1235092314039105	-0.0925369797893479	-0.1943847006940518	0.8518591111178725	0.0224997227733676	0.0270242106458003	0.8333333333333334	2.132460867351406	False	0.9369944133973932	False	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	CCL4	5	19	0.8104006869975386	0.2113224575504348	0.5990782294471038	0.8922153600472902	1.2226186832290933	0.2816280433390126	0.0049243597731722	0.0008755236127248	0.25	0.3361304220185814	False	0.6270559680866141	False	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	LTB	5	19	4.382202016530558	2.389881858300211	1.992320158230347	1.4575189603176817	2.578616721236687	0.0465250580980225	0.0952023790025618	0.0205068638737338	0.9166666666666666	2.8049485579315334	False	0.471396406148477	True	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	CXCL8	5	19	8.606655525194299	6.748068405667639	1.8585871195266597	1.7527513964466177	5.263232975883316	0.000135191556646	0.6294121690409569	0.2459184429086222	1.0	7.135274055569027	False	0.0995046604449222	True	False	True	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IL6	5	19	2.453422131541749	0.0517013696723441	2.4017207618694045	4.73261559644886	5.108238071158798	0.0065030846746149	0.0187883430782526	0.0001396063102052	0.25	0.5520598617284702	False	0.3055638754394937	True	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	LAMP3	5	19	1.6576805240511217	1.5081529708799852	0.1495275531711364	0.1204712385048337	0.285170284027414	0.7829932181979444	0.0173614739791745	0.0125981375156819	0.7916666666666666	1.5393045444573057	True	0.9059169556195216	False	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	LAMP1	5	19	8.063692623040563	7.983167791173142	0.0805248318674207	0.3317511844626284	0.7051207282661749	0.505038466076528	0.6962166519515202	0.6598045946859928	1.0	7.999943797812187	True	0.7650619063670124	False	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	CCL3	5	19	1.658106617710382	0.7129626885015968	0.9451439292087852	0.8076041079187719	1.502589170988308	0.1870640693505115	0.0158966636517843	0.0041759233454128	0.4583333333333333	0.909867673753427	False	0.5722505209450292	False	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	STAT1	5	19	6.297964345042194	5.965362654043673	0.332601690998521	0.7818782280448455	2.0872396589506463	0.063699751514263	0.3251790120658053	0.2565031870826808	1.0	6.034654673001699	False	0.4815920868793851	False	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	EBI3	5	19	0.9667460011143548	0.3916654239459769	0.5750805771683779	0.7898010013431744	1.1901029938741563	0.2901417067431955	0.0070087083044314	0.0023530476807983	0.4583333333333333	0.5114738775227223	False	0.6302615707230828	False	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	LAMP2	5	19	8.1517052619559	7.894547501821989	0.2571577601339108	1.0156925297944353	1.7608298276721217	0.1357731846632882	0.7098390326949242	0.6269438321505256	1.0	7.9481220351832205	True	0.5374696550561479	False	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	LTA	5	18	0.1961272417054253	0.190821364956288	0.0053058767491373	0.0131536120265092	0.0337102450700798	0.9738048482297345	0.0002715697950966	0.0008087716494442	0.3043478260869565	0.1919748164234918	False	0.9906947955626229	False	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	CXCR5	5	18	0.0246299737658311	0.1571240309831584	-0.1324940572173272	-0.4619578092124939	-1.738001724288558	0.0975564355979892	0.0001347708894878	0.0003397356280934	0.3043478260869565	0.1283209750663481	False	0.603627784518603	False	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	CCL2	5	18	7.035291788884834	3.215030589022494	3.82026119986234	1.6751209360279375	3.279117495907246	0.0166837058474535	0.4154793673258353	0.0437629954033659	0.9565217391304348	4.0455221542099595	False	0.4622045924950984	True	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HLA-DPA1	5	18	1.7102777967819995	1.502825586283271	0.2074522104987288	0.1515732419564349	0.2829766321461496	0.787152622870655	0.0162901696439063	0.0097481368221033	0.782608695652174	1.547923892913429	False	0.9150737354181308	False	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	CXCL10	5	18	1.276024259501027	0.4914496335780878	0.7845746259229391	0.9660599282357416	1.4246843077683653	0.2171015492153312	0.0050363804134009	0.0014469860716935	0.5217391304347826	0.6620093348656831	False	0.6417732336995818	False	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	CD74	5	18	6.189584481944059	4.556323322723818	1.6332611592202406	1.059132742548267	2.883434130121552	0.0148607162428791	0.1814944386421358	0.0774699525992849	1.0	4.911380096467349	False	0.4487980807374785	True	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	GPR183	5	18	1.0981347830829926	1.2064000747392123	-0.1082652916562196	-0.1124504575317062	-0.2401196422311576	0.8173308974440575	0.0048195242885226	0.0048185747601893	0.782608695652174	1.1828641417704688	False	0.9293130755703184	False	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HLA-DPB1	5	18	2.1681471452876417	2.422984758100644	-0.2548376128130023	-0.1861204470405655	-0.3947422346858523	0.7052662679652774	0.0192506987257202	0.0254739540749167	0.8695652173913043	2.367585277054339	False	0.8767171107095324	False	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	ITGAX	5	18	0.4344153230972671	0.1642446916264076	0.2701706314708595	0.9196980746129702	1.9302560448972332	0.0972965873000941	0.0016587452483114	0.0007596460590037	0.4347826086956521	0.2229774375983336	False	0.603627784518603	False	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	IL1B	5	18	1.0491399307293388	0.2033675294743965	0.8457724012549422	1.4170906920371478	1.629496769173861	0.175688042334694	0.0087704122267598	0.00057855802985	0.4347826086956521	0.3872310949646013	False	0.6245592994062507	False	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	CD83	5	18	1.9276863147854393	2.4451873248498734	-0.5175010100644342	-0.3640209289362974	-0.6756982056131693	0.5257410813228226	0.0166707742072211	0.0202999501122902	0.9130434782608696	2.332687105270648	False	0.7828332232886098	False	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	TNF	5	18	1.697313918541915	0.6572763098664649	1.04003760867545	0.9893296608255931	1.472051429180389	0.2042376643988999	0.0164116411539802	0.0033916252200781	0.5652173913043478	0.8833714421872151	False	0.6357356696953947	False	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	CCL21	5	18	0.5528123713732123	0.3570123778671232	0.195799993506089	0.2301177265337067	0.6017848990571643	0.5607492181068959	0.0017803104700519	0.0009765697591647	0.3478260869565217	0.3995775938467078	False	0.8027291107778223	False	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	ISG15	5	18	6.232677533107179	5.721349492316098	0.5113280407910805	0.7853446696524259	1.9194730485880165	0.0886785725593074	0.2297423839175827	0.1857366449964423	1.0	5.83250776205329	False	0.603627784518603	False	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	NFKBIA	5	18	8.582334183935547	7.929117920251936	0.6532162636836114	1.1177526286660646	1.9654511535059864	0.1024214789044915	0.6055669845656697	0.483168831834282	1.0	8.071121455835328	False	0.6051434810002234	False	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HSD3B7	5	18	4.4846298632205785	4.025302475456254	0.4593273877643247	0.6852055254655848	1.798574283920954	0.1021076727452287	0.0853418053863912	0.0694373113015847	1.0	4.12515625540502	False	0.6051434810002234	False	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	IFI30	5	18	3.700950677079524	2.60536913289718	1.0955815441823442	0.7152519148377985	1.2877159895944468	0.2492731579277335	0.0474240974508636	0.029616673737587	0.9130434782608696	2.8435390338063855	True	0.650680615042498	False	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	IRF1	5	18	5.845229155362707	4.826334816589301	1.0188943387734062	0.7834409249613214	1.7189953280126955	0.1288669811911088	0.2065488638505526	0.1369403231881282	1.0	5.047833585887868	False	0.6103288460753983	False	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	GBP1	5	18	2.693402544592108	2.1469190512309244	0.5464834933611837	0.3513599725812343	0.7373667658648967	0.4862216044276993	0.0341573389682568	0.0202220435649759	0.8695652173913043	2.265719810657269	False	0.763262200961764	False	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	CYP27A1	5	18	2.387052498257278	2.081051727542361	0.3060007707149168	0.3321044354415801	0.5435613206857852	0.6098146450017885	0.0133413168435435	0.0178770593653443	0.9565217391304348	2.147573634219517	False	0.8278203007179834	False	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	TNFAIP3	5	18	4.47055430544997	3.907061335921146	0.563492969528824	0.4856366889928671	0.7831509150496998	0.468962604779204	0.1076535943817895	0.0608841728136446	1.0	4.029559807557848	False	0.7538530507175988	False	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HLA-DRA	5	18	3.532049470483932	2.7110330578598627	0.8210164126240693	0.4968751170330948	1.434666022013294	0.1751558226095762	0.0350514474731931	0.0296101963667134	0.9130434782608696	2.889514886691182	False	0.6245592994062507	False	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HLA-DRB1	5	18	3.4344112164985363	2.506830867485989	0.9275803490125472	0.5288579937798079	1.2114086212654245	0.2620669323259274	0.0385878588391052	0.0257739634285889	0.8260869565217391	2.7084787694452386	False	0.6546606004312367	False	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	CTSS	5	18	5.533295762243603	3.776486242338147	1.7568095199054556	1.3812524333087297	3.168009382222625	0.0141051692362105	0.1530152397868099	0.0654444503754923	1.0	4.158401355361072	True	0.4445642363960609	True	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	CYP7B1	5	18	2.425750560098373	1.9116336037245132	0.5141169563738597	0.5856759799948037	1.6085971793228735	0.1353374366863105	0.0197040379429007	0.0169458889056239	0.9130434782608696	2.0233981594579613	False	0.6146752382021364	False	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	CCL4	5	18	0.7056621338188973	0.0768518584167571	0.6288102754021402	1.4712092821131129	1.701729266006223	0.1610023676325463	0.0041744206076552	0.0002811740834713	0.2608695652173913	0.2135497443737441	False	0.6188308014698072	False	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	LTB	5	18	5.207301382147749	2.8782001002435855	2.3291012819041637	1.560022644832622	3.510664778098607	0.0090657842398865	0.0841331971141683	0.0268750852949949	0.9565217391304348	3.384526465874925	False	0.3986809147797211	True	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	CCR7	5	18	0.2588035668963174	0.2905404504549755	-0.0317368835586581	-0.0506480722793107	-0.164686436795097	0.8710194199731959	0.0006269908986302	0.0009402541868958	0.391304347826087	0.2836411279422238	False	0.9516401504471684	False	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	CCL22	5	18	0.1278288318237062	0.0326792769685451	0.0951495548551611	0.8844130203509525	1.1831608096730142	0.296085760730242	0.0004901919930214	0.0001411351542517	0.217391304347826	0.0533639628066236	False	0.6671210607440652	False	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	CXCL8	5	18	8.793039168240316	6.071577548672317	2.7214616195679993	2.030893588495876	5.928800823854897	4.515691505600107e-05	0.5736614104232851	0.1584934665178749	1.0	6.6631996398827535	False	0.0474119385016101	True	False	True	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	IL6	5	18	1.3673217075471404	0.0383867062110214	1.328935001336119	1.8011534330437222	1.8414825651372264	0.1391621727207069	0.0141229821397498	0.0001143840872363	0.2608695652173913	0.3272856195449602	False	0.6160550238924843	False	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	LAMP3	5	18	2.6196681590637043	3.1734654336278165	-0.5537972745641122	-0.4381369443973997	-0.7670784176621144	0.4754225297827599	0.0311813503301799	0.0428684212608997	0.9130434782608696	3.053074721766053	True	0.7576145715734489	False	False	False	False
