analysis	dataset_path	disease_name	compartment	donor_id	disease	group	role	n_cells	cell_types	module	mean_score
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP049	normal	control	source	51	pancreatic ductal cell	tl1a_comparator	-0.0759615670656794
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP049	normal	control	source	51	pancreatic ductal cell	target_ifn_apc	-0.12149984345814023
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP049	normal	control	source	51	pancreatic ductal cell	target_hla_ii_apc	-0.239099760746486
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP049	normal	control	source	51	pancreatic ductal cell	target_lysosomal_apc	-0.22959186938159293
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP049	normal	control	source	51	pancreatic ductal cell	target_mif_cd74_receptor_state	-0.2909786997959221
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP049	normal	control	source	51	pancreatic ductal cell	target_mixscale_validated_ifng_readout	-0.13346536385575214
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP049	normal	control	source	51	pancreatic ductal cell	target_lipid_loader_repair	0.020374698138036013
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP049	normal	control	source	51	pancreatic ductal cell	target_complement_phagocytosis	-0.03400822941128351
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP049	normal	control	source	51	pancreatic ductal cell	target_hif_nampt_metabolic	-0.11246627056995467
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP049	normal	control	source	51	pancreatic ductal cell	target_inflammatory_nfkb	-0.059975206229451135
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP050	normal	control	source	107	pancreatic ductal cell	endothelial_entry	-0.13859078255930823
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP050	normal	control	source	107	pancreatic ductal cell	stromal_retention_fibrosis	-0.20530318601827685
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP050	normal	control	source	107	pancreatic ductal cell	epithelial_chemokine_entry	-0.14144355429264546
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP050	normal	control	source	107	pancreatic ductal cell	tls_lymphoid_niche	-0.07529558507589938
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP050	normal	control	source	107	pancreatic ductal cell	tl1a_comparator	-0.07596156706567943
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP050	normal	control	source	107	pancreatic ductal cell	target_ifn_apc	-0.10816100244279882
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP050	normal	control	source	107	pancreatic ductal cell	target_hla_ii_apc	-0.14208713453888158
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP050	normal	control	source	107	pancreatic ductal cell	target_lysosomal_apc	-0.12821337718960463
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP050	normal	control	source	107	pancreatic ductal cell	target_mif_cd74_receptor_state	-0.10563095411479824
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP050	normal	control	source	107	pancreatic ductal cell	target_mixscale_validated_ifng_readout	-0.13421306410527695
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP050	normal	control	source	107	pancreatic ductal cell	target_lipid_loader_repair	-0.021121845550371183
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP050	normal	control	source	107	pancreatic ductal cell	target_complement_phagocytosis	-0.00328619467186132
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP050	normal	control	source	107	pancreatic ductal cell	target_hif_nampt_metabolic	-0.17704793182321057
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	HPAP050	normal	control	source	107	pancreatic ductal cell	target_inflammatory_nfkb	-0.07385874965522404
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP020	type 1 diabetes mellitus	case	source	3843	pancreatic acinar cell	endothelial_entry	0.11700945564446079
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP020	type 1 diabetes mellitus	case	source	3843	pancreatic acinar cell	stromal_retention_fibrosis	0.2909217487686001
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP020	type 1 diabetes mellitus	case	source	3843	pancreatic acinar cell	epithelial_chemokine_entry	2.512091242843759
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP020	type 1 diabetes mellitus	case	source	3843	pancreatic acinar cell	tls_lymphoid_niche	0.19368514929160055
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP020	type 1 diabetes mellitus	case	source	3843	pancreatic acinar cell	tl1a_comparator	0.06462364778699194
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP020	type 1 diabetes mellitus	case	source	3843	pancreatic acinar cell	target_ifn_apc	0.1104704228439111
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP020	type 1 diabetes mellitus	case	source	3843	pancreatic acinar cell	target_hla_ii_apc	0.06362374178771647
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP020	type 1 diabetes mellitus	case	source	3843	pancreatic acinar cell	target_lysosomal_apc	0.08600789511434942
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP020	type 1 diabetes mellitus	case	source	3843	pancreatic acinar cell	target_mif_cd74_receptor_state	0.06541410240473859
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP020	type 1 diabetes mellitus	case	source	3843	pancreatic acinar cell	target_mixscale_validated_ifng_readout	0.22416316165908548
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP020	type 1 diabetes mellitus	case	source	3843	pancreatic acinar cell	target_lipid_loader_repair	0.3618965484581529
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP020	type 1 diabetes mellitus	case	source	3843	pancreatic acinar cell	target_complement_phagocytosis	0.0203950617527659
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP020	type 1 diabetes mellitus	case	source	3843	pancreatic acinar cell	target_hif_nampt_metabolic	0.3948391779760286
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP020	type 1 diabetes mellitus	case	source	3843	pancreatic acinar cell	target_inflammatory_nfkb	0.6007991663462374
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP021	type 1 diabetes mellitus	case	source	1484	pancreatic acinar cell	endothelial_entry	0.38378588018468596
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP021	type 1 diabetes mellitus	case	source	1484	pancreatic acinar cell	stromal_retention_fibrosis	0.3077632006914761
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP021	type 1 diabetes mellitus	case	source	1484	pancreatic acinar cell	epithelial_chemokine_entry	1.607066034113063
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP021	type 1 diabetes mellitus	case	source	1484	pancreatic acinar cell	tls_lymphoid_niche	0.4622407383301784
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP021	type 1 diabetes mellitus	case	source	1484	pancreatic acinar cell	tl1a_comparator	0.024836279147858135
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP021	type 1 diabetes mellitus	case	source	1484	pancreatic acinar cell	target_ifn_apc	0.2203971211262179
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP021	type 1 diabetes mellitus	case	source	1484	pancreatic acinar cell	target_hla_ii_apc	0.00933584583584329
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP021	type 1 diabetes mellitus	case	source	1484	pancreatic acinar cell	target_lysosomal_apc	0.3468532764975314
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP021	type 1 diabetes mellitus	case	source	1484	pancreatic acinar cell	target_mif_cd74_receptor_state	0.023794484005397236
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP021	type 1 diabetes mellitus	case	source	1484	pancreatic acinar cell	target_mixscale_validated_ifng_readout	0.5993219009704998
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP021	type 1 diabetes mellitus	case	source	1484	pancreatic acinar cell	target_lipid_loader_repair	0.29358812016585156
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP021	type 1 diabetes mellitus	case	source	1484	pancreatic acinar cell	target_complement_phagocytosis	0.14708772152738162
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP021	type 1 diabetes mellitus	case	source	1484	pancreatic acinar cell	target_hif_nampt_metabolic	0.6179037838994659
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP021	type 1 diabetes mellitus	case	source	1484	pancreatic acinar cell	target_inflammatory_nfkb	0.754601362950935
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP022	normal	control	source	80	pancreatic acinar cell	endothelial_entry	0.11558175178818933
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP022	normal	control	source	80	pancreatic acinar cell	stromal_retention_fibrosis	0.16213488657551026
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP022	normal	control	source	80	pancreatic acinar cell	epithelial_chemokine_entry	0.11603579877820022
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP022	normal	control	source	80	pancreatic acinar cell	tls_lymphoid_niche	0.13896930486265288
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP022	normal	control	source	80	pancreatic acinar cell	tl1a_comparator	-0.02650209986818159
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP022	normal	control	source	80	pancreatic acinar cell	target_ifn_apc	-0.013748983679762784
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP022	normal	control	source	80	pancreatic acinar cell	target_hla_ii_apc	-0.1092703394348133
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP022	normal	control	source	80	pancreatic acinar cell	target_lysosomal_apc	-0.03349128962293503
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP022	normal	control	source	80	pancreatic acinar cell	target_mif_cd74_receptor_state	-0.04789845745900072
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP022	normal	control	source	80	pancreatic acinar cell	target_mixscale_validated_ifng_readout	0.21844482407053797
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP022	normal	control	source	80	pancreatic acinar cell	target_lipid_loader_repair	0.35994494610613126
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP022	normal	control	source	80	pancreatic acinar cell	target_complement_phagocytosis	0.023336704539018215
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP022	normal	control	source	80	pancreatic acinar cell	target_hif_nampt_metabolic	0.048040183858770694
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP022	normal	control	source	80	pancreatic acinar cell	target_inflammatory_nfkb	0.06594947949887711
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP023	type 1 diabetes mellitus	case	source	92	pancreatic acinar cell	endothelial_entry	0.12707815057659821
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP023	type 1 diabetes mellitus	case	source	92	pancreatic acinar cell	stromal_retention_fibrosis	0.08456077739771682
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP023	type 1 diabetes mellitus	case	source	92	pancreatic acinar cell	epithelial_chemokine_entry	0.9082492626370728
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP023	type 1 diabetes mellitus	case	source	92	pancreatic acinar cell	tls_lymphoid_niche	0.11052913625090013
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP023	type 1 diabetes mellitus	case	source	92	pancreatic acinar cell	tl1a_comparator	-0.026502099868181587
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP023	type 1 diabetes mellitus	case	source	92	pancreatic acinar cell	target_ifn_apc	0.27481055795189435
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP023	type 1 diabetes mellitus	case	source	92	pancreatic acinar cell	target_hla_ii_apc	0.14657358553497418
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP023	type 1 diabetes mellitus	case	source	92	pancreatic acinar cell	target_lysosomal_apc	0.24631284579121535
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP023	type 1 diabetes mellitus	case	source	92	pancreatic acinar cell	target_mif_cd74_receptor_state	0.061590800836423994
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP023	type 1 diabetes mellitus	case	source	92	pancreatic acinar cell	target_mixscale_validated_ifng_readout	0.4576686716809419
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP023	type 1 diabetes mellitus	case	source	92	pancreatic acinar cell	target_lipid_loader_repair	0.28389456922590406
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP023	type 1 diabetes mellitus	case	source	92	pancreatic acinar cell	target_complement_phagocytosis	-0.0054181976085029785
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP023	type 1 diabetes mellitus	case	source	92	pancreatic acinar cell	target_hif_nampt_metabolic	0.16542741881354173
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP023	type 1 diabetes mellitus	case	source	92	pancreatic acinar cell	target_inflammatory_nfkb	0.3736350649678022
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP024	normal	control	source	1187	pancreatic acinar cell	endothelial_entry	-0.001844338294457306
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP024	normal	control	source	1187	pancreatic acinar cell	stromal_retention_fibrosis	0.016861289089079832
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP024	normal	control	source	1187	pancreatic acinar cell	epithelial_chemokine_entry	-0.06079628780398031
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP024	normal	control	source	1187	pancreatic acinar cell	tls_lymphoid_niche	-0.04769532753228768
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP024	normal	control	source	1187	pancreatic acinar cell	tl1a_comparator	0.04085602104167623
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP024	normal	control	source	1187	pancreatic acinar cell	target_ifn_apc	-0.03841873007716724
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP024	normal	control	source	1187	pancreatic acinar cell	target_hla_ii_apc	-0.030235158298470892
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP024	normal	control	source	1187	pancreatic acinar cell	target_lysosomal_apc	0.05776573660518723
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP024	normal	control	source	1187	pancreatic acinar cell	target_mif_cd74_receptor_state	-0.05814320031113581
