analysis	gene	module	gene_metric	module_metric	n	spearman_r	spearman_p
t1d_acinar_cell	MED16	mif_cd74_receptor_state	detection_fraction	high_fraction	23	0.07213438735177866	0.7436083699952875
t1d_acinar_cell	MED16	mixscale_validated_ifng_readout	mean_log_norm	mean_score	23	0.19466403162055337	0.3734274474321477
t1d_acinar_cell	MED16	mixscale_validated_ifng_readout	mean_log_norm	high_fraction	23	0.2984189723320158	0.1666308005032631
t1d_acinar_cell	MED16	mixscale_validated_ifng_readout	detection_fraction	mean_score	23	0.1818181818181818	0.4063711723526793
t1d_acinar_cell	MED16	mixscale_validated_ifng_readout	detection_fraction	high_fraction	23	0.35079051383399207	0.10076657214479551
t1d_acinar_cell	RFX5	hla_ii_apc	mean_log_norm	mean_score	23	0.4990118577075099	0.015351531457777153
t1d_acinar_cell	RFX5	hla_ii_apc	mean_log_norm	high_fraction	23	0.43774703557312256	0.03670468816816283
t1d_acinar_cell	RFX5	hla_ii_apc	detection_fraction	mean_score	23	0.38893008353141933	0.06662283690566212
t1d_acinar_cell	RFX5	hla_ii_apc	detection_fraction	high_fraction	23	0.4823326067683168	0.019759273450699007
t1d_acinar_cell	RFX5	ifn_apc	mean_log_norm	mean_score	23	0.408102766798419	0.053214839920662144
t1d_acinar_cell	RFX5	ifn_apc	mean_log_norm	high_fraction	23	0.44565217391304346	0.03307031065047677
t1d_acinar_cell	RFX5	ifn_apc	detection_fraction	mean_score	23	0.5663454583570605	0.004842910340695415
t1d_acinar_cell	RFX5	ifn_apc	detection_fraction	high_fraction	23	0.6142822030871083	0.0018185208796606689
t1d_acinar_cell	RFX5	mif_cd74_receptor_state	mean_log_norm	mean_score	23	0.4644268774703557	0.02557554852953961
t1d_acinar_cell	RFX5	mif_cd74_receptor_state	mean_log_norm	high_fraction	23	0.5889328063241107	0.003109952422820508
t1d_acinar_cell	RFX5	mif_cd74_receptor_state	detection_fraction	mean_score	23	0.5816654489408902	0.003598620106908988
t1d_acinar_cell	RFX5	mif_cd74_receptor_state	detection_fraction	high_fraction	23	0.6276254206923794	0.001345913233748289
t1d_acinar_cell	RFX5	mixscale_validated_ifng_readout	mean_log_norm	mean_score	23	0.6027667984189723	0.002333237514324477
t1d_acinar_cell	RFX5	mixscale_validated_ifng_readout	mean_log_norm	high_fraction	23	0.5464426877470356	0.006979445684996815
t1d_acinar_cell	RFX5	mixscale_validated_ifng_readout	detection_fraction	mean_score	23	0.625154454469181	0.0014245079901946149
t1d_acinar_cell	RFX5	mixscale_validated_ifng_readout	detection_fraction	high_fraction	23	0.7066963398347264	0.00016351954102394308
t1d_beta_cell	CD74	hla_ii_apc	mean_log_norm	mean_score	22	0.8349355251348707	1.34544609378419e-06
t1d_beta_cell	CD74	hla_ii_apc	mean_log_norm	high_fraction	22	0.830413193245176	1.7282575537601404e-06
t1d_beta_cell	CD74	hla_ii_apc	detection_fraction	mean_score	22	0.8487427196823129	5.967209962304426e-07
t1d_beta_cell	CD74	hla_ii_apc	detection_fraction	high_fraction	22	0.8854970679696882	4.324605880645905e-08
t1d_beta_cell	CD74	ifn_apc	mean_log_norm	mean_score	22	0.787451040293077	1.3655076083101049e-05
t1d_beta_cell	CD74	ifn_apc	mean_log_norm	high_fraction	22	0.8451107718866837	7.446013713706417e-07
t1d_beta_cell	CD74	ifn_apc	detection_fraction	mean_score	22	0.8006793411526683	7.61991219600551e-06
t1d_beta_cell	CD74	ifn_apc	detection_fraction	high_fraction	22	0.8447845590975186	7.593480963616536e-07
t1d_beta_cell	CD74	mif_cd74_receptor_state	mean_log_norm	mean_score	22	0.5455062841944145	0.008642625035130852
t1d_beta_cell	CD74	mif_cd74_receptor_state	mean_log_norm	high_fraction	22	0.4505373145108273	0.03535889843716215
t1d_beta_cell	CD74	mif_cd74_receptor_state	detection_fraction	mean_score	22	0.5417025486047007	0.009215650825097912
t1d_beta_cell	CD74	mif_cd74_receptor_state	detection_fraction	high_fraction	22	0.45236120969077304	0.03453247869267294
t1d_beta_cell	CD74	mixscale_validated_ifng_readout	mean_log_norm	mean_score	22	0.7603170489549095	4.0163151778715676e-05
t1d_beta_cell	CD74	mixscale_validated_ifng_readout	mean_log_norm	high_fraction	22	0.6009048498431737	0.003101236497823402
t1d_beta_cell	CD74	mixscale_validated_ifng_readout	detection_fraction	mean_score	22	0.7610977353047256	3.901218355006427e-05
t1d_beta_cell	CD74	mixscale_validated_ifng_readout	detection_fraction	high_fraction	22	0.6423529177608978	0.0012665322630167203
t1d_beta_cell	CIITA	hla_ii_apc	mean_log_norm	mean_score	22	0.25775302705955194	0.24682386661743633
t1d_beta_cell	CIITA	hla_ii_apc	mean_log_norm	high_fraction	22	0.27933521832051916	0.20804390724496824
t1d_beta_cell	CIITA	hla_ii_apc	detection_fraction	mean_score	22	0.2392540059787228	0.28355498711330324
t1d_beta_cell	CIITA	hla_ii_apc	detection_fraction	high_fraction	22	0.2731688779602428	0.21867981691580793
t1d_beta_cell	CIITA	ifn_apc	mean_log_norm	mean_score	22	0.29906750747340355	0.176357291815798
t1d_beta_cell	CIITA	ifn_apc	mean_log_norm	high_fraction	22	0.310166920121901	0.16007482719596133
t1d_beta_cell	CIITA	ifn_apc	detection_fraction	mean_score	22	0.310166920121901	0.16007482719596133
t1d_beta_cell	CIITA	ifn_apc	detection_fraction	high_fraction	22	0.31756652855423256	0.1498208974412203
t1d_beta_cell	CIITA	mif_cd74_receptor_state	mean_log_norm	mean_score	22	-0.0018499021080829083	0.9934811209669165
t1d_beta_cell	CIITA	mif_cd74_receptor_state	mean_log_norm	high_fraction	22	-0.05673033131454252	0.8020009995790721
t1d_beta_cell	CIITA	mif_cd74_receptor_state	detection_fraction	mean_score	22	-0.009249510540414542	0.9674136342631656
t1d_beta_cell	CIITA	mif_cd74_receptor_state	detection_fraction	high_fraction	22	-0.061663403602763615	0.7851580717193576
t1d_beta_cell	CIITA	mixscale_validated_ifng_readout	mean_log_norm	mean_score	22	0.25220332073530316	0.25750325453635614
t1d_beta_cell	CIITA	mixscale_validated_ifng_readout	mean_log_norm	high_fraction	22	0.310166920121901	0.16007482719596133
t1d_beta_cell	CIITA	mixscale_validated_ifng_readout	detection_fraction	mean_score	22	0.22630469122214245	0.3111939229813231
t1d_beta_cell	CIITA	mixscale_validated_ifng_readout	detection_fraction	high_fraction	22	0.31756652855423256	0.1498208974412203
t1d_beta_cell	GSK3A	hla_ii_apc	mean_log_norm	mean_score	22	-0.2682100508187465	0.22748984194856
t1d_beta_cell	GSK3A	hla_ii_apc	mean_log_norm	high_fraction	22	-0.16770186335403728	0.45567700180801274
t1d_beta_cell	GSK3A	hla_ii_apc	detection_fraction	mean_score	22	-0.08977978543195936	0.6911257270991119
t1d_beta_cell	GSK3A	hla_ii_apc	detection_fraction	high_fraction	22	0.1202710333145116	0.5939407703391388
t1d_beta_cell	GSK3A	ifn_apc	mean_log_norm	mean_score	22	-0.11349520045172222	0.6150373834928405
t1d_beta_cell	GSK3A	ifn_apc	mean_log_norm	high_fraction	22	-0.11801242236024848	0.600939011455951
t1d_beta_cell	GSK3A	ifn_apc	detection_fraction	mean_score	22	0.059288537549407126	0.7932554520311476
t1d_beta_cell	GSK3A	ifn_apc	detection_fraction	high_fraction	22	0.028797289666854884	0.8987720143803856
t1d_beta_cell	GSK3A	mif_cd74_receptor_state	mean_log_norm	mean_score	22	-0.4952004517221909	0.019113570454148972
t1d_beta_cell	GSK3A	mif_cd74_receptor_state	mean_log_norm	high_fraction	22	-0.35855448898927167	0.10129346168754434
t1d_beta_cell	GSK3A	mif_cd74_receptor_state	detection_fraction	mean_score	22	-0.2704686617730096	0.22344862968868204
t1d_beta_cell	GSK3A	mif_cd74_receptor_state	detection_fraction	high_fraction	22	-0.15866741953698477	0.48064705182624157
t1d_beta_cell	GSK3A	mixscale_validated_ifng_readout	mean_log_norm	mean_score	22	-0.30999435347261434	0.1603196505047314
t1d_beta_cell	GSK3A	mixscale_validated_ifng_readout	mean_log_norm	high_fraction	22	-0.30660643704121965	0.16517912307510416
t1d_beta_cell	GSK3A	mixscale_validated_ifng_readout	detection_fraction	mean_score	22	-0.09994353472614344	0.6581099564182371
t1d_beta_cell	GSK3A	mixscale_validated_ifng_readout	detection_fraction	high_fraction	22	-0.0220214568040655	0.9225104517760873
t1d_beta_cell	GSK3B	hla_ii_apc	mean_log_norm	mean_score	22	-0.25127046866177305	0.25932693147246744
t1d_beta_cell	GSK3B	hla_ii_apc	mean_log_norm	high_fraction	22	-0.042348955392433656	0.8515642629643547
t1d_beta_cell	GSK3B	hla_ii_apc	detection_fraction	mean_score	22	0.0220214568040655	0.9225104517760873
t1d_beta_cell	GSK3B	hla_ii_apc	detection_fraction	high_fraction	22	0.29983060417843027	0.1752027779384774
t1d_beta_cell	GSK3B	ifn_apc	mean_log_norm	mean_score	22	-0.031055900621118016	0.8908767575077245
t1d_beta_cell	GSK3B	ifn_apc	mean_log_norm	high_fraction	22	0.0028232636928289105	0.9900512231067919
t1d_beta_cell	GSK3B	ifn_apc	detection_fraction	mean_score	22	0.20045172219085267	0.3710825718233008
t1d_beta_cell	GSK3B	ifn_apc	detection_fraction	high_fraction	22	0.18577075098814233	0.40782832253038376
t1d_beta_cell	GSK3B	mif_cd74_receptor_state	mean_log_norm	mean_score	22	-0.2433653303218521	0.2751116816694032
t1d_beta_cell	GSK3B	mif_cd74_receptor_state	mean_log_norm	high_fraction	22	-0.1293054771315641	0.5662990497257998
t1d_beta_cell	GSK3B	mif_cd74_receptor_state	detection_fraction	mean_score	22	-0.13495200451722192	0.5493180753626807
t1d_beta_cell	GSK3B	mif_cd74_receptor_state	detection_fraction	high_fraction	22	-0.08300395256916997	0.7134458318122272
t1d_beta_cell	GSK3B	mixscale_validated_ifng_readout	mean_log_norm	mean_score	22	-0.16770186335403728	0.45567700180801274
t1d_beta_cell	GSK3B	mixscale_validated_ifng_readout	mean_log_norm	high_fraction	22	-0.10220214568040656	0.6508533489140007
t1d_beta_cell	GSK3B	mixscale_validated_ifng_readout	detection_fraction	mean_score	22	0.07171089779785433	0.751145888721362
t1d_beta_cell	GSK3B	mixscale_validated_ifng_readout	detection_fraction	high_fraction	22	0.17673630717108982	0.4313978321487533
t1d_beta_cell	MED16	hla_ii_apc	mean_log_norm	mean_score	22	0.4251835121400339	0.04853669999195135
t1d_beta_cell	MED16	hla_ii_apc	mean_log_norm	high_fraction	22	0.6036137775268211	0.002935715970680286
t1d_beta_cell	MED16	hla_ii_apc	detection_fraction	mean_score	22	0.4692264257481649	0.02759016774083764
t1d_beta_cell	MED16	hla_ii_apc	detection_fraction	high_fraction	22	0.6883116883116884	0.0003982014686060257
t1d_beta_cell	MED16	ifn_apc	mean_log_norm	mean_score	22	0.43534726143421804	0.04286132630167678
t1d_beta_cell	MED16	ifn_apc	mean_log_norm	high_fraction	22	0.34048560135516664	0.12100987408488013
t1d_beta_cell	MED16	ifn_apc	detection_fraction	mean_score	22	0.461321287408244	0.03069100467835675
t1d_beta_cell	MED16	ifn_apc	detection_fraction	high_fraction	22	0.36420101637492946	0.09564628896671852
t1d_beta_cell	MED16	mif_cd74_receptor_state	mean_log_norm	mean_score	22	0.2523997741389046	0.2571202474725933
t1d_beta_cell	MED16	mif_cd74_receptor_state	mean_log_norm	high_fraction	22	0.17899491812535295	0.42543824390365753
t1d_beta_cell	MED16	mif_cd74_receptor_state	detection_fraction	mean_score	22	0.2704686617730096	0.22344862968868204
t1d_beta_cell	MED16	mif_cd74_receptor_state	detection_fraction	high_fraction	22	0.1902879728966686	0.3963148931359523
t1d_beta_cell	MED16	mixscale_validated_ifng_readout	mean_log_norm	mean_score	22	0.4703557312252965	0.027168310320796748
t1d_beta_cell	MED16	mixscale_validated_ifng_readout	mean_log_norm	high_fraction	22	0.5245623941276115	0.012199099804568877
t1d_beta_cell	MED16	mixscale_validated_ifng_readout	detection_fraction	mean_score	22	0.4748729531338228	0.025531919822233986
t1d_beta_cell	MED16	mixscale_validated_ifng_readout	detection_fraction	high_fraction	22	0.6002258610954264	0.0031439303535860225
t1d_beta_cell	RFX5	hla_ii_apc	mean_log_norm	mean_score	22	0.2761931767860265	0.21341928869866686
t1d_beta_cell	RFX5	hla_ii_apc	mean_log_norm	high_fraction	22	0.3484891412617144	0.11196134082317087
t1d_beta_cell	RFX5	hla_ii_apc	detection_fraction	mean_score	22	0.3552668879313101	0.10469218748351464
t1d_beta_cell	RFX5	hla_ii_apc	detection_fraction	high_fraction	22	0.5224513057813385	0.012615637948156734
t1d_beta_cell	RFX5	ifn_apc	mean_log_norm	mean_score	22	0.023157301121118783	0.9185261519664523
t1d_beta_cell	RFX5	ifn_apc	mean_log_norm	high_fraction	22	-0.027110986678382968	0.9046727720857715
t1d_beta_cell	RFX5	ifn_apc	detection_fraction	mean_score	22	0.15080486339850527	0.5029239843196482
t1d_beta_cell	RFX5	ifn_apc	detection_fraction	high_fraction	22	0.12086981560779074	0.5920912483556116
t1d_beta_cell	RFX5	mif_cd74_receptor_state	mean_log_norm	mean_score	22	0.18525840896895027	0.4091456704705248
t1d_beta_cell	RFX5	mif_cd74_receptor_state	mean_log_norm	high_fraction	22	0.11691613005052653	0.6043481776518062
t1d_beta_cell	RFX5	mif_cd74_receptor_state	detection_fraction	mean_score	22	0.28918385790275164	0.19178489457567108
t1d_beta_cell	RFX5	mif_cd74_receptor_state	detection_fraction	high_fraction	22	0.23552669676845206	0.29134799348661655
t1d_beta_cell	RFX5	mixscale_validated_ifng_readout	mean_log_norm	mean_score	22	-0.13894380672671272	0.537455139920082
t1d_beta_cell	RFX5	mixscale_validated_ifng_readout	mean_log_norm	high_fraction	22	-0.036147982237843955	0.873114425887303
t1d_beta_cell	RFX5	mixscale_validated_ifng_readout	detection_fraction	mean_score	22	-0.016944366673989356	0.9403404465690992
t1d_beta_cell	RFX5	mixscale_validated_ifng_readout	detection_fraction	high_fraction	22	0.12877718672231908	0.5678995942950672
t1d_ductal_cell	CD74	hla_ii_apc	mean_log_norm	mean_score	24	0.8982608695652173	2.5848704926093895e-09
t1d_ductal_cell	CD74	hla_ii_apc	mean_log_norm	high_fraction	24	0.9086956521739129	8.26305801405395e-10
t1d_ductal_cell	CD74	hla_ii_apc	detection_fraction	mean_score	24	0.8521739130434782	1.2601850342386077e-07
t1d_ductal_cell	CD74	hla_ii_apc	detection_fraction	high_fraction	24	0.886086956521739	8.452329880723376e-09
t1d_ductal_cell	CD74	ifn_apc	mean_log_norm	mean_score	24	0.8504347826086956	1.4210625789641306e-07
t1d_ductal_cell	CD74	ifn_apc	mean_log_norm	high_fraction	24	0.8356521739130435	3.726898669868491e-07
t1d_ductal_cell	CD74	ifn_apc	detection_fraction	mean_score	24	0.874782608695652	2.2660431196761053e-08
t1d_ductal_cell	CD74	ifn_apc	detection_fraction	high_fraction	24	0.8426086956521738	2.3966088072191356e-07
t1d_ductal_cell	CD74	mif_cd74_receptor_state	mean_log_norm	mean_score	24	0.8939130434782607	4.0114007135182155e-09
t1d_ductal_cell	CD74	mif_cd74_receptor_state	mean_log_norm	high_fraction	24	0.9095652173913044	7.468374341361152e-10
t1d_ductal_cell	CD74	mif_cd74_receptor_state	detection_fraction	mean_score	24	0.8565217391304346	9.269293827075823e-08
t1d_ductal_cell	CD74	mif_cd74_receptor_state	detection_fraction	high_fraction	24	0.8643478260869566	5.195856900455877e-08
t1d_ductal_cell	CD74	mixscale_validated_ifng_readout	mean_log_norm	mean_score	24	0.7608695652173912	1.5853058572753553e-05
t1d_ductal_cell	CD74	mixscale_validated_ifng_readout	mean_log_norm	high_fraction	24	0.7086956521739128	0.00010616350972290823
t1d_ductal_cell	CD74	mixscale_validated_ifng_readout	detection_fraction	mean_score	24	0.7460869565217391	2.8432262594670914e-05
t1d_ductal_cell	CD74	mixscale_validated_ifng_readout	detection_fraction	high_fraction	24	0.6826086956521739	0.0002377584806395689
t1d_ductal_cell	CIITA	hla_ii_apc	mean_log_norm	mean_score	24	0.36019841880173475	0.08381161972783331
t1d_ductal_cell	CIITA	hla_ii_apc	mean_log_norm	high_fraction	24	0.2194200610490352	0.30292872794755427
t1d_ductal_cell	CIITA	hla_ii_apc	detection_fraction	mean_score	24	0.3699072710605416	0.0752150370468771
t1d_ductal_cell	CIITA	hla_ii_apc	detection_fraction	high_fraction	24	0.23009979853372278	0.27939728911558814
t1d_ductal_cell	CIITA	ifn_apc	mean_log_norm	mean_score	24	0.35146045176880863	0.09216262178331867
t1d_ductal_cell	CIITA	ifn_apc	mean_log_norm	high_fraction	24	0.37087815628642234	0.07439367539304646
t1d_ductal_cell	CIITA	ifn_apc	detection_fraction	mean_score	24	0.35534399267233135	0.08837761614083366
t1d_ductal_cell	CIITA	ifn_apc	detection_fraction	high_fraction	24	0.371849041512303	0.0735791436847108
t1d_ductal_cell	CIITA	mif_cd74_receptor_state	mean_log_norm	mean_score	24	0.18446819291733046	0.3881907857895302
t1d_ductal_cell	CIITA	mif_cd74_receptor_state	mean_log_norm	high_fraction	24	0.1466036691079837	0.4942432024149917
t1d_ductal_cell	CIITA	mif_cd74_receptor_state	detection_fraction	mean_score	24	0.1893226190467339	0.3756032306422934
t1d_ductal_cell	CIITA	mif_cd74_receptor_state	detection_fraction	high_fraction	24	0.1533998656891485	0.4742151299277497
t1d_ductal_cell	CIITA	mixscale_validated_ifng_readout	mean_log_norm	mean_score	24	0.42039330280633735	0.040811037041598955
t1d_ductal_cell	CIITA	mixscale_validated_ifng_readout	mean_log_norm	high_fraction	24	0.32330478021826864	0.1233079583057119
t1d_ductal_cell	CIITA	mixscale_validated_ifng_readout	detection_fraction	mean_score	24	0.43107304029102494	0.035459866412761394
t1d_ductal_cell	CIITA	mixscale_validated_ifng_readout	detection_fraction	high_fraction	24	0.33204274725119487	0.1129236225554345
t1d_ductal_cell	GSK3A	hla_ii_apc	mean_log_norm	mean_score	24	-0.5269565217391303	0.008150736777295301
t1d_ductal_cell	GSK3A	hla_ii_apc	mean_log_norm	high_fraction	24	-0.437391304347826	0.03256619344201188
t1d_ductal_cell	GSK3A	hla_ii_apc	detection_fraction	mean_score	24	-0.4417391304347826	0.030686519885684025
t1d_ductal_cell	GSK3A	hla_ii_apc	detection_fraction	high_fraction	24	-0.37130434782608696	0.07403527963898868
t1d_ductal_cell	GSK3A	ifn_apc	mean_log_norm	mean_score	24	-0.328695652173913	0.11682275058870734
t1d_ductal_cell	GSK3A	ifn_apc	mean_log_norm	high_fraction	24	-0.2904347826086956	0.16858358873548313
t1d_ductal_cell	GSK3A	ifn_apc	detection_fraction	mean_score	24	-0.28086956521739126	0.18369366089868788
t1d_ductal_cell	GSK3A	ifn_apc	detection_fraction	high_fraction	24	-0.2773913043478261	0.1894123670698224
t1d_ductal_cell	GSK3A	mif_cd74_receptor_state	mean_log_norm	mean_score	24	-0.3652173913043478	0.07927989061008901
t1d_ductal_cell	GSK3A	mif_cd74_receptor_state	mean_log_norm	high_fraction	24	-0.3782608695652173	0.06836896832220613
t1d_ductal_cell	GSK3A	mif_cd74_receptor_state	detection_fraction	mean_score	24	-0.3217391304347825	0.12523945866486327
t1d_ductal_cell	GSK3A	mif_cd74_receptor_state	detection_fraction	high_fraction	24	-0.37478260869565216	0.0711591600657471
t1d_ductal_cell	GSK3A	mixscale_validated_ifng_readout	mean_log_norm	mean_score	24	-0.58	0.0029696991866361906
t1d_ductal_cell	GSK3A	mixscale_validated_ifng_readout	mean_log_norm	high_fraction	24	-0.5443478260869564	0.005958587597088936
t1d_ductal_cell	GSK3A	mixscale_validated_ifng_readout	detection_fraction	mean_score	24	-0.4321739130434783	0.034941536627697875
t1d_ductal_cell	GSK3A	mixscale_validated_ifng_readout	detection_fraction	high_fraction	24	-0.37913043478260866	0.06768466488200442
t1d_ductal_cell	GSK3B	hla_ii_apc	mean_log_norm	mean_score	24	-0.19999999999999998	0.34875573272354554
t1d_ductal_cell	GSK3B	hla_ii_apc	mean_log_norm	high_fraction	24	-0.0826086956521739	0.7011629844471833
t1d_ductal_cell	GSK3B	hla_ii_apc	detection_fraction	mean_score	24	-0.20869565217391303	0.32775348376704777
t1d_ductal_cell	GSK3B	hla_ii_apc	detection_fraction	high_fraction	24	-0.1208695652173913	0.5737097351958669
t1d_ductal_cell	GSK3B	ifn_apc	mean_log_norm	mean_score	24	0.049565217391304345	0.8180937896030709
t1d_ductal_cell	GSK3B	ifn_apc	mean_log_norm	high_fraction	24	0.08086956521739129	0.7071807504682381
t1d_ductal_cell	GSK3B	ifn_apc	detection_fraction	mean_score	24	-0.03304347826086956	0.8781782520387229
t1d_ductal_cell	GSK3B	ifn_apc	detection_fraction	high_fraction	24	-0.010434782608695651	0.9614038727773804
t1d_ductal_cell	GSK3B	mif_cd74_receptor_state	mean_log_norm	mean_score	24	-0.1217391304347826	0.5709355226889165
t1d_ductal_cell	GSK3B	mif_cd74_receptor_state	mean_log_norm	high_fraction	24	-0.07043478260869565	0.7436342012968032
t1d_ductal_cell	GSK3B	mif_cd74_receptor_state	detection_fraction	mean_score	24	-0.18869565217391301	0.3772156351847255
t1d_ductal_cell	GSK3B	mif_cd74_receptor_state	detection_fraction	high_fraction	24	-0.18086956521739128	0.39767420741690407
t1d_ductal_cell	GSK3B	mixscale_validated_ifng_readout	mean_log_norm	mean_score	24	-0.1252173913043478	0.559898535790483
t1d_ductal_cell	GSK3B	mixscale_validated_ifng_readout	mean_log_norm	high_fraction	24	-0.06521739130434781	0.7620689398781239
t1d_ductal_cell	GSK3B	mixscale_validated_ifng_readout	detection_fraction	mean_score	24	-0.15217391304347824	0.47779698719030983
t1d_ductal_cell	GSK3B	mixscale_validated_ifng_readout	detection_fraction	high_fraction	24	-0.11913043478260868	0.5792759020081251
t1d_ductal_cell	MED16	hla_ii_apc	mean_log_norm	mean_score	24	0.29478260869565215	0.16201059639566892
t1d_ductal_cell	MED16	hla_ii_apc	mean_log_norm	high_fraction	24	0.17913043478260868	0.40230343183605966
t1d_ductal_cell	MED16	hla_ii_apc	detection_fraction	mean_score	24	0.2626086956521739	0.21507317009837784
t1d_ductal_cell	MED16	hla_ii_apc	detection_fraction	high_fraction	24	0.15304347826086956	0.4752549676743846
t1d_ductal_cell	MED16	ifn_apc	mean_log_norm	mean_score	24	0.2208695652173913	0.2996651742301719
t1d_ductal_cell	MED16	ifn_apc	mean_log_norm	high_fraction	24	0.24086956521739128	0.25687241800841343
t1d_ductal_cell	MED16	ifn_apc	detection_fraction	mean_score	24	0.2295652173913043	0.28054687940936796
t1d_ductal_cell	MED16	ifn_apc	detection_fraction	high_fraction	24	0.23130434782608694	0.27681789646261495
t1d_ductal_cell	MED16	mif_cd74_receptor_state	mean_log_norm	mean_score	24	0.15391304347826085	0.4727198668976152
t1d_ductal_cell	MED16	mif_cd74_receptor_state	mean_log_norm	high_fraction	24	0.1878260869565217	0.3794584983173827
t1d_ductal_cell	MED16	mif_cd74_receptor_state	detection_fraction	mean_score	24	0.13739130434782607	0.5220471463273303
t1d_ductal_cell	MED16	mif_cd74_receptor_state	detection_fraction	high_fraction	24	0.13826086956521738	0.519391149459146
t1d_ductal_cell	MED16	mixscale_validated_ifng_readout	mean_log_norm	mean_score	24	0.4278260869565217	0.03702422793856043
t1d_ductal_cell	MED16	mixscale_validated_ifng_readout	mean_log_norm	high_fraction	24	0.4339130434782608	0.03413496013263738
t1d_ductal_cell	MED16	mixscale_validated_ifng_readout	detection_fraction	mean_score	24	0.4060869565217391	0.04895342898055787
t1d_ductal_cell	MED16	mixscale_validated_ifng_readout	detection_fraction	high_fraction	24	0.4104347826086956	0.04635539124201919
t1d_ductal_cell	RFX5	hla_ii_apc	mean_log_norm	mean_score	24	0.5173913043478261	0.009618025861320474
t1d_ductal_cell	RFX5	hla_ii_apc	mean_log_norm	high_fraction	24	0.46086956521739125	0.023418069813248496
t1d_ductal_cell	RFX5	hla_ii_apc	detection_fraction	mean_score	24	0.46956521739130425	0.020609713704158806
t1d_ductal_cell	RFX5	hla_ii_apc	detection_fraction	high_fraction	24	0.4165217391304347	0.04290081752203015
t1d_ductal_cell	RFX5	ifn_apc	mean_log_norm	mean_score	24	0.35739130434782607	0.08642975682138672
t1d_ductal_cell	RFX5	ifn_apc	mean_log_norm	high_fraction	24	0.28086956521739126	0.18369366089868788
t1d_ductal_cell	RFX5	ifn_apc	detection_fraction	mean_score	24	0.3060869565217391	0.1457674095865942
t1d_ductal_cell	RFX5	ifn_apc	detection_fraction	high_fraction	24	0.20347826086956516	0.3402613966398864
t1d_ductal_cell	RFX5	mif_cd74_receptor_state	mean_log_norm	mean_score	24	0.3095652173913043	0.14101146711310472
t1d_ductal_cell	RFX5	mif_cd74_receptor_state	mean_log_norm	high_fraction	24	0.2756521739130435	0.1923169760830011
t1d_ductal_cell	RFX5	mif_cd74_receptor_state	detection_fraction	mean_score	24	0.25652173913043474	0.22628553340548088
t1d_ductal_cell	RFX5	mif_cd74_receptor_state	detection_fraction	high_fraction	24	0.19565217391304346	0.35954796323422916
t1d_ductal_cell	RFX5	mixscale_validated_ifng_readout	mean_log_norm	mean_score	24	0.42173913043478256	0.04010367500276698
t1d_ductal_cell	RFX5	mixscale_validated_ifng_readout	mean_log_norm	high_fraction	24	0.20434782608695648	0.33815724851317586
t1d_ductal_cell	RFX5	mixscale_validated_ifng_readout	detection_fraction	mean_score	24	0.45826086956521733	0.02431823300642526
t1d_ductal_cell	RFX5	mixscale_validated_ifng_readout	detection_fraction	high_fraction	24	0.2678260869565217	0.20576390509564654
