truth	scenario	severity	replicate	seed	n	auc	hedges_g	receptor_auc	primary_pass	existing_guard_flag	calibrated_q10_guard_flag	calibrated_q20_guard_flag	existing_guarded_acceptable_pass	calibrated_q10_acceptable_pass	calibrated_q20_acceptable_pass
synthetic_null	independent_technical	1.0	9	45374	60	0.55	0.17517800348524987	0.45666666666666667	False	True	False	False	False	False	False
synthetic_null	independent_technical	1.0	10	45375	60	0.40555555555555556	-0.2514418127310333	0.5966666666666667	False	True	False	False	False	False	False
synthetic_null	independent_technical	1.0	11	45376	60	0.5055555555555555	-0.04286971916666544	0.6866666666666666	False	True	False	False	False	False	False
synthetic_null	independent_technical	1.0	12	45377	60	0.43333333333333335	-0.19103894314047476	0.6133333333333333	False	True	False	False	False	False	False
synthetic_null	independent_technical	1.0	13	45378	60	0.3466666666666667	-0.5952623972819078	0.5311111111111111	False	True	False	False	False	False	False
synthetic_null	independent_technical	1.0	14	45379	60	0.4	-0.3533262992266277	0.4988888888888889	False	True	False	False	False	False	False
synthetic_null	independent_technical	1.0	15	45380	60	0.4777777777777778	0.001678710538514375	0.44	False	False	False	False	False	False	False
synthetic_null	independent_technical	1.0	16	45381	60	0.5011111111111111	-0.04606863913555635	0.47555555555555556	False	True	False	False	False	False	False
synthetic_null	independent_technical	1.0	17	45382	60	0.4222222222222222	-0.26814544729651807	0.4622222222222222	False	False	False	False	False	False	False
synthetic_null	independent_technical	1.0	18	45383	60	0.5355555555555556	0.05866203161833593	0.5933333333333334	False	True	False	False	False	False	False
synthetic_null	independent_technical	1.0	19	45384	60	0.5322222222222223	0.11386879056094228	0.48444444444444446	False	True	False	True	False	False	False
synthetic_null	independent_technical	1.0	20	45385	60	0.5366666666666666	0.110892497285341	0.4811111111111111	False	True	False	True	False	False	False
synthetic_null	independent_technical	1.0	21	45386	60	0.44666666666666666	-0.14940088450020308	0.6155555555555555	False	False	False	False	False	False	False
synthetic_null	independent_technical	1.0	22	45387	60	0.5355555555555556	0.11366208202440374	0.44222222222222224	False	False	False	False	False	False	False
synthetic_null	independent_technical	1.0	23	45388	60	0.5255555555555556	0.1434968758857707	0.5744444444444444	False	True	False	False	False	False	False
synthetic_null	independent_technical	1.0	24	45389	60	0.48444444444444446	-0.08576672051998932	0.5566666666666666	False	True	False	False	False	False	False
synthetic_null	independent_technical	1.0	25	45390	60	0.6122222222222222	0.38032535537945306	0.43444444444444447	False	True	False	False	False	False	False
synthetic_null	independent_technical	1.0	26	45391	60	0.4222222222222222	-0.2503778638526328	0.6122222222222222	False	True	False	True	False	False	False
synthetic_null	independent_technical	1.0	27	45392	60	0.3788888888888889	-0.40423904733823207	0.49	False	True	False	False	False	False	False
synthetic_null	independent_technical	1.0	28	45393	60	0.4722222222222222	-0.04965768934772254	0.6233333333333333	False	True	False	True	False	False	False
synthetic_null	independent_technical	1.0	29	45394	60	0.5366666666666666	0.19762355140800464	0.5877777777777777	False	True	False	False	False	False	False
