gene_or_target	target_chembl_id	molecule_chembl_id	standard_type	standard_value_nM	pchembl_value	document_chembl_id	assay_chembl_id
CDK19	CHEMBL6002	CHEMBL1983106	Ki	5011.87	5.30	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1977681	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL398951	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1982506	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1968130	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1982135	Ki	1995.26	5.70	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1973893	Ki	1000.0	6.00	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1976040	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1978601	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1995592	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1991356	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1980671	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL2004892	Ki	63095.73	4.20	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL2006493	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1989708	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1682540	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL116070	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1990884	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1990885	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL2003524	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1994864	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL2005953	Ki	6309.57	5.20	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL437747	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1995172	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL2004438	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1967998	Ki	1000.0	6.00	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL3145311	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1997129	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL2001149	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL3145247	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL306380	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1974090	Ki	3162.28	5.50	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1995740	Ki	3162.28	5.50	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1966722	Ki	1000.0	6.00	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1989471	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1992723	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL572878	Ki	199.53	6.70	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL210928	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL553	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1995068	Ki	3981.07	5.40	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1977148	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1973937	Ki	1000.0	6.00	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1966842	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1991186	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1682357	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1989505	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL262623	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1986658	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1967875	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1970522	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1988622	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL519697	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL2007064	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1983846	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL50894	Ki	10000.0	5.00	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1983630	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1994669	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1981725	Ki	501.19	6.30	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL117697	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1973795	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1978099	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1970083	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL184847	Ki	19952.62	4.70	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1393571	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1974310	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1984367	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL243749	Ki	79.43	7.10	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL2005631	Ki	501.19	6.30	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL2006836	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1999446	Ki	1995.26	5.70	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1982563	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL399530	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1972365	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1997193	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1973860	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1972489	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1974803	Ki	3162.28	5.50	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1994074	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL2004544	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL244627	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL451401	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1989569	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL2006715	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL2005475	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL2002450	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL183844	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1991999	Ki	1995.26	5.70	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL220057	Ki	1995.26	5.70	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1983534	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL2000801	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1974935	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1971245	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL98350	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1972142	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1965909	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1969156	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1985006	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL2004692	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL2002702	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1976134	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1965131	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1972583	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1993374	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL482767	Ki	3981.07	5.40	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1969264	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1973711	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1965507	Ki	3981.07	5.40	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL2000645	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1974094	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL592030	Ki	398.11	6.40	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1989029	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1968515	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL514499	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1972142	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1987104	Ki	10000.0	5.00	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1980144	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL2001751	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1964687	Ki	3162.28	5.50	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1975503	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL272453	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1983875	Ki	6309.57	5.20	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL2005828	Ki	1995.26	5.70	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL2002240	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL491758	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL259922	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1969301	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL371206	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL2007002	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL374044	Ki	1995.26	5.70	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1998477	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1987007	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1991986	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1970104	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1999484	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL482538	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL485556	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1973399	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1987881	Ki	31622.78	4.50	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1997822	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1966578	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL243088	Ki	50.12	7.30	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1993661	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1682341	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1968406	Ki	3981.07	5.40	CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL1986684	Ki	100000.0		CHEMBL1201862	CHEMBL1963813
CDK19	CHEMBL6002	CHEMBL4167193	IC50	8.0	8.10	CHEMBL4145630	CHEMBL4150530
CDK19	CHEMBL6002	CHEMBL4080906	IC50	10.0	8.00	CHEMBL4219051	CHEMBL4220220
CDK19	CHEMBL6002	CHEMBL1409113	IC50	30000.0	4.52	CHEMBL4219051	CHEMBL4220245
CDK19	CHEMBL6002	CHEMBL1336	IC50	206.0	6.69	CHEMBL4219051	CHEMBL4220245
CDK19	CHEMBL6002	CHEMBL223360	IC50	24.0	7.62	CHEMBL4219051	CHEMBL4220245
CDK19	CHEMBL6002	CHEMBL4578881	IC50	10.4	7.98	CHEMBL4411304	CHEMBL4413172
CDK19	CHEMBL6002	CHEMBL4635959	IC50	8000.0		CHEMBL4610077	CHEMBL4611873
CDK19	CHEMBL6002	CHEMBL4639890	IC50	100.0	7.00	CHEMBL4613207	CHEMBL4613411
CDK19	CHEMBL6002	CHEMBL4792974	IC50	29.0	7.54	CHEMBL4765359	CHEMBL4771303
CDK19	CHEMBL6002	CHEMBL4853293	IC50	300.0		CHEMBL4806958	CHEMBL4807035
CDK19	CHEMBL6002	CHEMBL1409113	IC50	30000.0	4.52	CHEMBL5143610	CHEMBL5146276
CDK19	CHEMBL6002	CHEMBL5199065	IC50	1200.0		CHEMBL5223102	CHEMBL5224468
CDK19	CHEMBL6002	CHEMBL5285499	IC50	1200.0		CHEMBL5223102	CHEMBL5224468
CDK19	CHEMBL6002	CHEMBL5279425	IC50	1000.0		CHEMBL5247576	CHEMBL5248034
CDK19	CHEMBL6002	CHEMBL5396725	IC50	2.0	8.70	CHEMBL5380857	CHEMBL5384774
CDK19	CHEMBL6002	CHEMBL5561973	IC50	2.49	8.60	CHEMBL5506027	CHEMBL5510099
CDK19	CHEMBL6002	CHEMBL4225966	IC50	19.13	7.72	CHEMBL5506027	CHEMBL5510099
CDK19	CHEMBL6002	CHEMBL5561973	IC50	25.1	7.60	CHEMBL5506027	CHEMBL5510133
CDK19	CHEMBL6002	CHEMBL4225966	IC50	25.1	7.60	CHEMBL5506027	CHEMBL5510133
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3775614	IC50	110.0	6.96	CHEMBL3774357	CHEMBL3779191
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3775680	IC50	8.0	8.10	CHEMBL3774357	CHEMBL3779191
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3775134	IC50	7.0	8.15	CHEMBL3774357	CHEMBL3779191
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3775423	IC50	4.0	8.40	CHEMBL3774357	CHEMBL3779191
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3774402	IC50	6.0	8.22	CHEMBL3774357	CHEMBL3779191
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3775935	IC50	4.0	8.40	CHEMBL3774357	CHEMBL3779191
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3775773	IC50	5.0	8.30	CHEMBL3774357	CHEMBL3779191
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3774885	IC50	4.0	8.40	CHEMBL3774357	CHEMBL3779191
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3775562	IC50	7.0	8.15	CHEMBL3774357	CHEMBL3779191
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3775384	IC50	6.0	8.22	CHEMBL3774357	CHEMBL3779191
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3775024	IC50	4.0	8.40	CHEMBL3774357	CHEMBL3779191
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3775076	IC50	2.0	8.70	CHEMBL3774357	CHEMBL3779191
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3775123	IC50	4.0	8.40	CHEMBL3774357	CHEMBL3779191
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3774959	IC50	7.0	8.15	CHEMBL3774357	CHEMBL3779191
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3774874	IC50	840.0	6.08	CHEMBL3774357	CHEMBL3779191
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3775049	IC50	2500.0	5.60	CHEMBL3774357	CHEMBL3779191
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3775910	IC50	170.0	6.77	CHEMBL3774357	CHEMBL3779191
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3774945	IC50	280.0	6.55	CHEMBL3774357	CHEMBL3779191
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3775576	IC50	10.0	8.00	CHEMBL3774357	CHEMBL3779191
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3775576	IC50	53.0	7.28	CHEMBL3774357	CHEMBL3779200
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3775535	IC50	15.0	7.82	CHEMBL3774357	CHEMBL3779191
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3775775	IC50	16.0	7.80	CHEMBL3774357	CHEMBL3779191
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3775519	IC50	78.0	7.11	CHEMBL3774357	CHEMBL3779191
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3774757	IC50	32.0	7.50	CHEMBL3774357	CHEMBL3779191
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3775895	IC50	270.0	6.57	CHEMBL3774357	CHEMBL3779191
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3775496	IC50	29.0	7.54	CHEMBL3774357	CHEMBL3779191
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3774400	IC50	73.0	7.14	CHEMBL3774357	CHEMBL3779191
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3775547	IC50	36.0	7.44	CHEMBL3774357	CHEMBL3779191
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3775578	IC50	680.0	6.17	CHEMBL3774357	CHEMBL3779191
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3774744	IC50	30000.0		CHEMBL3774357	CHEMBL3779191
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3774509	IC50	180.0	6.75	CHEMBL3774357	CHEMBL3779191
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3775321	IC50	3.0	8.52	CHEMBL3774357	CHEMBL3779191
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3775317	IC50	2.0	8.70	CHEMBL3774357	CHEMBL3779191
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3775317	IC50	6.0	8.22	CHEMBL3774357	CHEMBL3779200
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3798382	IC50	4.9	8.31	CHEMBL3797072	CHEMBL3803459
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3805194	IC50	1.5	8.82	CHEMBL3804775	CHEMBL3807238
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3806134	IC50	8.0	8.10	CHEMBL3804775	CHEMBL3807238
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3805684	IC50	11.0	7.96	CHEMBL3804775	CHEMBL3807238
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3806291	IC50	16.0	7.80	CHEMBL3804775	CHEMBL3807238
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL434222	IC50	29.0	7.54	CHEMBL3804775	CHEMBL3807238
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3806265	IC50	21.0	7.68	CHEMBL3804775	CHEMBL3807238
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL117198	IC50	5.1	8.29	CHEMBL3804775	CHEMBL3807238
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3806182	IC50	12.0	7.92	CHEMBL3804775	CHEMBL3807238
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL119532	IC50	25.0	7.60	CHEMBL3804775	CHEMBL3807238
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL117453	IC50	6.0	8.22	CHEMBL3804775	CHEMBL3807238
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3806024	IC50	5.3	8.28	CHEMBL3804775	CHEMBL3807238
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3806125	IC50	59.0	7.23	CHEMBL3804775	CHEMBL3807238
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3805204	IC50	29.0	7.54	CHEMBL3804775	CHEMBL3807238
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3806037	IC50	32.0	7.50	CHEMBL3804775	CHEMBL3807238
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3805581	IC50	100.0	7.00	CHEMBL3804775	CHEMBL3807238
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3806114	IC50	24.0	7.62	CHEMBL3804775	CHEMBL3807238
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL119091	IC50	16.0	7.80	CHEMBL3804775	CHEMBL3807238
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL324133	IC50	75.0	7.12	CHEMBL3804775	CHEMBL3807238
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL118074	IC50	8.2	8.09	CHEMBL3804775	CHEMBL3807238
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL118518	IC50	6.2	8.21	CHEMBL3804775	CHEMBL3807238
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3805018	IC50	62.0	7.21	CHEMBL3804775	CHEMBL3807238
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3804919	IC50	2.8	8.55	CHEMBL3804775	CHEMBL3807238
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3805857	IC50	4.4	8.36	CHEMBL3804775	CHEMBL3807238
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3806173	IC50	2.0	8.70	CHEMBL3804775	CHEMBL3807238
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3806220	IC50	1.0	9.00	CHEMBL3804775	CHEMBL3807238
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3805960	IC50	1.1	8.96	CHEMBL3804775	CHEMBL3807238
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL526487	IC50	1.6	8.80	CHEMBL3804775	CHEMBL3807238
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL507453	IC50	1.1	8.96	CHEMBL3804775	CHEMBL3807238
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3805667	IC50	5.5	8.26	CHEMBL3804775	CHEMBL3807238
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL524468	IC50	8.3	8.08	CHEMBL3804775	CHEMBL3807238
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL491228	IC50	3.0	8.52	CHEMBL3804775	CHEMBL3807238
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL498385	IC50	0.7	9.15	CHEMBL3804775	CHEMBL3807238
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3827983	IC50	3.6	8.44	CHEMBL3826875	CHEMBL3829688
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3827774	IC50	5.4	8.27	CHEMBL3826875	CHEMBL3829688
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3828209	IC50	6.9	8.16	CHEMBL3826875	CHEMBL3829688
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3828637	IC50	0.9	9.05	CHEMBL3826875	CHEMBL3829688
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3828575	IC50	5.3	8.28	CHEMBL3826875	CHEMBL3829688
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3828116	IC50	1.5	8.82	CHEMBL3826875	CHEMBL3829688
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3827482	IC50	4.7	8.33	CHEMBL3826875	CHEMBL3829688
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3828169	IC50	390.0	6.41	CHEMBL3826875	CHEMBL3829688
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3827799	IC50	3.6	8.44	CHEMBL3826875	CHEMBL3829688
CDK8_CyclinC_complex	CHEMBL3038474	CHEMBL3827118	IC50	5.2	8.28	CHEMBL3826875	CHEMBL3829688
