gene	mean_case	mean_control	delta_log2	hedges_g	welch_t	p	fdr
TMEM9B-AS1	5.556475148746548	5.481458132128382	0.07501701661816629	0.034245807781538996	0.08127555836271812	0.9361033377296109	0.9928054420279142
CCDC71L	9.45062649211432	9.436835913414942	0.013790578699378386	0.03470030087773233	0.081325719444152	0.936193166457098	0.9928299628329265
IDE	8.878052624819473	8.867482213798725	0.010570411020747628	0.03344148824942398	0.08099091128193475	0.9363362910249238	0.9928299628329265
CLHC1	5.413353818521786	5.325793969602304	0.08755984891948199	0.033464005208502755	0.08096060743991125	0.9363525545562271	0.9928299628329265
LY6G6C	5.128723436820387	5.205375209364214	-0.07665177254382716	-0.03400194620882997	-0.0809322834917283	0.9363569601295618	0.9928299628329265
GOLGA8R	9.092837539748338	9.063122570686586	0.029714969061751972	0.03518963906880603	0.08117629523844737	0.9366047091177093	0.99290759090381
ESYT3	1.598254492948819	1.5191477533513484	0.0791067395974705	0.03383819408200154	0.08061124489216946	0.9366053248458036	0.99290759090381
ZNF619	6.773492199061617	6.797553503076767	-0.02406130401514961	-0.03302508215358739	-0.08079056452208704	0.9366062802193524	0.99290759090381
SLC16A6	7.0965802328293055	7.138092009803759	-0.04151177697445352	-0.03299350196643595	-0.08058195430018841	0.9367462421964216	0.99290759090381
CALM2	12.822336936791976	12.808341402414692	0.013995534377283292	0.03536367146537644	0.08112992461890721	0.9367748091096194	0.99290759090381
COL26A1	1.582139590464306	1.6603902080888973	-0.07825061762459118	-0.03353326767821389	-0.08036643741549931	0.9367863259813679	0.99290759090381
NFE2L3	8.712901196507344	8.740768338841916	-0.027867142334571327	-0.03308461200183866	-0.08035279480947698	0.936860718208761	0.99290759090381
SNORA33	2.717717581642023	2.6290386689769387	0.08867891266508421	0.03342429451863924	0.08014123314189148	0.93696320787468	0.99290759090381
MYO1D	7.270627980949563	7.236576049903136	0.034051931046426454	0.03389576819305329	0.0801487875499274	0.9370144638958133	0.99290759090381
ZNF322	9.146688728265513	9.16273090174852	-0.016042173483006295	-0.03392128197253122	-0.08006504649281766	0.9370964919186617	0.99290759090381
KIF1C	9.979281181473796	9.957941578617605	0.021339602856190965	0.033930130624907455	0.08004251125322678	0.9371194826620688	0.99290759090381
RPP40	5.671038189032382	5.727402316191982	-0.0563641271595996	-0.03503702595234263	-0.0804679166043341	0.9372620628304918	0.99290759090381
GPR62	1.4219918874104045	1.499610493916657	-0.07761860650625252	-0.033553610982140325	-0.07973184105174083	0.937306999687418	0.99290759090381
TEF	8.048322700751676	8.020630958990704	0.027691741760971667	0.034867725391507	0.08028371891895951	0.9373433657931678	0.99290759090381
TAPT1-AS1	5.227257320101524	5.294841640713354	-0.0675843206118305	-0.03349141841316658	-0.07960868353601974	0.9374019783390949	0.99290759090381
DENND1B	7.9147731277755	7.951454872462068	-0.03668174468656815	-0.03441947471604211	-0.07993603189542381	0.9374309900610388	0.99290759090381
IL1RL2	1.5607219859535268	1.4806552641212696	0.08006672183225727	0.03300036226255837	0.07953584257665135	0.9374498615424802	0.99290759090381
CYP1B1-AS1	1.26137662527108	1.3376829762086966	-0.07630635093761651	-0.03316164188923411	-0.07942664737426681	0.9375239166235693	0.99290759090381
CEP290	9.171944034516288	9.18728263797698	-0.015338603460691047	-0.03453227618485493	-0.07990808847047891	0.9375251430044216	0.99290759090381
RDH12	3.8226650675247242	3.9084711913668344	-0.08580612384211017	-0.033723605260162756	-0.07933061479404951	0.9377078894250311	0.9929875788143057
DCTN4	11.156848204650057	11.14393660568414	0.012911598965917648	0.03328865417410154	0.07913952317638397	0.937769245098136	0.9929875788143057
LSM11	6.228567931384935	6.305507551082093	-0.0769396196971579	-0.03315011756321843	-0.07901499407158659	0.9378559279109658	0.9929875788143057
SMTNL1	1.9715831399643453	2.0588230740707423	-0.08723993410639697	-0.03323650095733471	-0.07896869341819034	0.9379063998695892	0.9929875788143057
CAV2	6.12452600317543	6.041503158103979	0.08302284507145075	0.03347884801855649	0.07902886739113699	0.9379077950571516	0.9929875788143057
ARF3	10.923699264313763	10.94021451455244	-0.016515250238677837	-0.03296272194111486	-0.0788853432986792	0.9379491944098071	0.9929875788143057
GZMK	2.851861885704513	2.753833210108843	0.09802867559566986	0.032682735200323124	0.07883390118858045	0.9380041119741613	0.9929875788143057
CA5B	7.59787497895185	7.618919765444988	-0.021044786493138012	-0.03327318347391555	-0.07872092712963441	0.938129458264137	0.9930592551261253
EIF5A	10.85311253665877	10.842410058105758	0.01070247855301254	0.03209076621944689	0.07871574077689357	0.9382725666577837	0.9931045416297107
MCMDC2	4.7308734305048015	4.817778765788227	-0.0869053352834257	-0.033112577734657714	-0.07850017429413546	0.9382875227029097	0.9931045416297107
LRRC37A3	7.483057818042356	7.506560613352243	-0.02350279530988697	-0.032874789032227875	-0.07838363620995108	0.9383503623349507	0.9931100431641295
ARIH1	11.232657712341847	11.25039457726323	-0.017736864921381823	-0.03346993454562098	-0.07829167854396678	0.9385954893220451	0.9932772939641615
EZH2	7.847453725615054	7.881906094351933	-0.03445236873687918	-0.032434058236813904	-0.0779897615346602	0.9386558557161585	0.9932772939641615
PDGFB	11.52150618240692	11.499604226705204	0.021901955701716602	0.03249956679591535	0.07781828016241911	0.9387864248395231	0.9932772939641615
NET1	10.95298729076327	10.980602780222844	-0.02761548945957415	-0.03238558513269096	-0.0777364008965886	0.9388516138174527	0.9932772939641615
UBN2	10.1135714127463	10.127676723961173	-0.01410531121487324	-0.03286882885362361	-0.07776491795665832	0.9388791573178233	0.9932772939641615
SNAP47	6.93381670264876	6.960745629271881	-0.026928926623121185	-0.03237531997752048	-0.0776907377355927	0.9388871614880349	0.9932772939641615
NEURL1B	5.966731029436484	6.056837533301911	-0.09010650386542718	-0.03272853408077983	-0.07769343609287313	0.9389119513320758	0.9932772939641615
KLHL33	2.8677124574465624	2.773967932999931	0.0937445244466315	0.032452978930572154	0.07732104497563426	0.9391868189731134	0.9934095934399912
LOC100506083	2.3198353557623794	2.399658272513816	-0.0798229167514366	-0.0324283395881741	-0.07729030445584639	0.939209682771708	0.9934095934399912
PHF12	9.796741713006814	9.808960630523417	-0.012218917516603867	-0.03366667516676028	-0.07775299799816116	0.939247149424424	0.9934095934399912
AURKB	1.3292993999565996	1.4004163509670375	-0.07111695101043791	-0.031902452777166565	-0.07718436637333011	0.9393150362612838	0.9934095934399912
FAM27B	2.708716191335364	2.6260913358327023	0.08262485550266163	0.03241100089325108	0.07714920754643828	0.939325305399669	0.9934095934399912
C2orf16	3.418631353050169	3.511297667386923	-0.09266631433675387	-0.03196558184767021	-0.07663670605769476	0.9397139252878305	0.9937595886805813
LGI4	5.336967814698954	5.262631839419136	0.07433597527981828	0.03220951244643617	0.0765594264636199	0.9397947874110096	0.9937841031304416
FAM221A	5.835072904096128	5.764326097414724	0.0707468066814041	0.03211328200011159	0.07640474006527077	0.9399115997381242	0.9938049830177381
RAB11FIP5	7.93630027963497	7.900946040819821	0.03535423881514976	0.03184533965116667	0.07626035533426258	0.9400093553934036	0.9938049830177381
ZBED1	9.310582800643775	9.337331344885355	-0.026748544241579353	-0.03248808819601521	-0.07636277104096362	0.9400425717481732	0.9938049830177381
ARPC1A	9.04382258032087	9.058294233522531	-0.014471653201661994	-0.03262787820167165	-0.07641708158437588	0.9400452613755922	0.9938049830177381
ADAT3	4.626438466542494	4.6944109893118515	-0.06797252276935772	-0.03174263749887918	-0.07593760042727037	0.9402634174953393	0.9939746238818997
ZBTB18	10.586057636111006	10.60295561194049	-0.016897975829484935	-0.03183837316957207	-0.07559723441694309	0.9405555086278443	0.9940174219390462
ZNF579	6.059638766416813	5.9930059402140605	0.06663282620275268	0.03144835310439024	0.07555524577825484	0.9405651607883465	0.9940174219390462
NPTN	10.373353180017384	10.386731802025169	-0.013378622007785168	-0.0313559377946655	-0.0753656727864452	0.9407147938197504	0.9940174219390462
DDN	7.127918874149467	7.075321854610397	0.05259701953906948	0.03203649809256262	0.07545846055467527	0.9407284751316111	0.9940174219390462
RGS5	9.776695176283697	9.839475025458809	-0.06277984917511148	-0.03211517641039214	-0.07542050630208895	0.9407911145114883	0.9940174219390462
RRAS2	5.048408264451618	5.097303890206931	-0.048895625755313255	-0.03084178014136239	-0.07532697367336517	0.9408626956242355	0.9940174219390462
SPCS3	11.048324514043337	11.056846484791082	-0.0085219707477453	-0.03161381520305262	-0.07517357734005196	0.9408804885242265	0.9940174219390462
SLC35D1	8.499939134959822	8.481891247663988	0.018047887295834286	0.03133151214948911	0.07510815053998962	0.9409139189626601	0.9940174219390462
CYP51A1-AS1	1.914129406554892	1.8398306702232068	0.07429873633168516	0.03159381944041714	0.07499996985462346	0.9410254705408776	0.9940174219390462
AMN1	5.484140880704607	5.577920743362977	-0.09377986265837013	-0.0315056176469203	-0.07496527283579733	0.9410410498824721	0.9940174219390462
CLDN20	2.159295401447273	2.0850547931548244	0.0742406082924485	0.03161587927562416	0.07495383989550523	0.9410696570947646	0.9940174219390462
KRTAP5-1	2.597679715937584	2.5176140096925317	0.08006570624505249	0.031566651777507435	0.07491825384591648	0.9410909225369157	0.9940174219390462
FLNC	6.525358349416882	6.45890105779668	0.06645729162020153	0.030867084883191245	0.07486219683190118	0.9411545200319057	0.9940174219390462
PINLYP	2.807192941073237	2.88779742455805	-0.0806044834848132	-0.031342937994305646	-0.07479194330291547	0.9411673291124988	0.9940174219390462
TTC37	10.394561725211805	10.381643697535255	0.012918027676549926	0.032303134917225265	0.0750993759172434	0.9411906108069165	0.9940174219390462
CCNL1	13.670876580695316	13.690572450657925	-0.01969586996260908	-0.030769639355952234	-0.07476761279854158	0.9412449590070607	0.9940174219390462
BRD2	14.357765456610366	14.378433474154262	-0.0206680175438958	-0.03045348313589548	-0.07493478633364292	0.9412847082788054	0.9940174219390462
PLEKHA6	6.576730737941986	6.497587186734867	0.07914355120711924	0.03145366174718725	0.07452734497574186	0.9414080294416697	0.9940867209641167
MTSS1	10.52328006733054	10.54186029300228	-0.018580225671739115	-0.03114524474112617	-0.07427764698933892	0.9415726439214176	0.9941996128039532
SLC38A9	8.15951863942767	8.173348104257066	-0.013829464829395732	-0.03080145468863688	-0.07404967175508306	0.9417484587675181	0.9943243164668201
SURF6	9.00258773563452	8.98396997608718	0.01861775954734135	0.030761400925496098	0.0739390836917722	0.9418348901487226	0.9943489579988538
RBBP4	10.659347358581423	10.650133865402	0.009213493179423438	0.03196605091377808	0.07419102507811355	0.9419299527488033	0.9943489579988538
TYMP	10.753504843604428	10.714237590299353	0.0392672533050753	0.03100740744164685	0.07376721760295722	0.941982216919534	0.9943489579988538
THAP11	8.591494086920035	8.604071294610627	-0.012577207690592118	-0.030632387339200245	-0.07372962141297543	0.9420026520667067	0.9943489579988538
APPL1	10.391165912023384	10.377853035265561	0.013312876757822778	0.032076618239833175	0.07411432915267084	0.9420753238043823	0.9943647462982114
IKZF3	5.15472485443505	5.090803415354239	0.0639214390808105	0.030823279011961344	0.07343978353366258	0.9422334383361691	0.9944057947422876
TRIM16L	4.263179735766627	4.343094885843451	-0.0799151500768236	-0.03078055485749341	-0.0730809509652816	0.9425307090275326	0.9944057947422876
MPLKIP	7.800455632420899	7.786946986236651	0.013508646184248185	0.031442023829086924	0.07304188260975422	0.9428116423734424	0.9944057947422876
LINC01546	2.486146629415827	2.410037406957293	0.07610922245853402	0.030473075846883062	0.0726839371903466	0.942823563867622	0.9944057947422876
ROCK1P1	3.4542513718265146	3.36687420536591	0.08737716646060445	0.03004601438227857	0.07243649577829452	0.9430233753671194	0.9944057947422876
STK10	11.117672629535566	11.103807585944994	0.013865043590572057	0.03119833377712486	0.07270124121221913	0.9430270412661292	0.9944057947422876
ATP6V1C2	5.892429957404913	5.811637547634877	0.08079240977003543	0.029873305069266234	0.07243914828459246	0.9430542386881533	0.9944057947422876
KCTD7	9.575287425477994	9.556098704276515	0.019188721201478742	0.030666163380181008	0.07240302578228122	0.9431019777966558	0.9944057947422876
DUSP5	10.484807252579456	10.463155113941122	0.02165213863833415	0.0304792923374898	0.0723379964603575	0.9431159813941822	0.9944057947422876
IPCEF1	10.976327945208466	10.998755726486534	-0.022427781278068437	-0.030745022811160445	-0.0723676670999764	0.9431584578508481	0.9944057947422876
MBTPS2	8.093515658476651	8.073484802773562	0.020030855703089046	0.031150544920857916	0.07251461719897649	0.9431894019048216	0.9944057947422876
LOC101927018	1.737257167887894	1.810633812142622	-0.0733766442547279	-0.030289809801919462	-0.07214952744064687	0.9432473759825759	0.9944057947422876
FLT4	4.941011523613737	5.036115547722089	-0.09510402410835184	-0.02994147692962494	-0.07210531655829142	0.9432795943534973	0.9944057947422876
LDOC1L	8.142300716261529	8.11871731511096	0.023583401150569117	0.031214731533016207	0.07234703973566269	0.943395220428836	0.9944057947422876
FILIP1L	8.89109245730626	8.917421977119817	-0.026329519813556246	-0.02989240765130126	-0.07193324025774743	0.943412551133722	0.9944057947422876
NID2	5.574712615259377	5.6387826296003025	-0.06407001434092585	-0.030150696998292065	-0.07186197764300978	0.943471130039391	0.9944057947422876
RBM23	10.380018205208748	10.365340324811184	0.01467788039756357	0.03085603778557019	0.07203756191637928	0.9435183274956647	0.9944057947422876
MARCH9	7.889943087892203	7.871321580540616	0.01862150735158785	0.030961424302637684	0.07201884009363459	0.943589529861867	0.9944057947422876
CHD2	12.703646590417371	12.722072037652032	-0.018425447234660552	-0.030877898579316998	-0.07193247788917224	0.9436331215619018	0.9944057947422876
TBC1D15	10.086018527228951	10.097227932630176	-0.011209405401224615	-0.029611496778941936	-0.07165791946724125	0.9436533586613792	0.9944057947422876
PLK5	1.0605111385870951	1.0059104981467808	0.05460064044031432	0.030005683217113048	0.07157341229253718	0.9436954102894406	0.9944057947422876
ASNS	8.892503844116462	8.876161260719162	0.016342583397300103	0.030004547604147398	0.07157096233866127	0.943697324522855	0.9944057947422876
PRRC1	8.826892528138117	8.81353847905548	0.013354049082638042	0.02966892990325752	0.07153124331159824	0.9437343404783968	0.9944057947422876
FAM208B	9.917938951007024	9.908770215041674	0.009168735965349839	0.029835461443808622	0.0714309343258585	0.943801512834044	0.9944057947422876
NPTN-IT1	6.4855930004032745	6.516585472229704	-0.030992471826429835	-0.029974968256259168	-0.07142727226221031	0.9438131757828792	0.9944057947422876
NPRL2	7.63363721682134	7.609581837879616	0.024055378941723937	0.029799463749626193	0.07132885553620115	0.9438817989238216	0.9944057947422876
NR2E1	2.1969255413321656	2.283689919611722	-0.08676437827955663	-0.029992017138043975	-0.07125288584476541	0.9439624784862299	0.9944057947422876
STOML2	8.509638629925117	8.535874368192793	-0.026235738267676112	-0.028859212638744566	-0.07176710227585717	0.9439847611819706	0.9944057947422876
ZNF749	3.870733475264424	3.9543401784414063	-0.08360670317698249	-0.029830296506720887	-0.07100563551345049	0.9441480896653892	0.9944057947422876
ACSS3	3.579892143464005	3.670423522507237	-0.09053137904323183	-0.03012063935038285	-0.07105577818951762	0.9441660113444458	0.9944057947422876
TARBP1	9.24820912656799	9.27997755377443	-0.03176842720643869	-0.03084541063509252	-0.07132006946766101	0.9442415211144081	0.9944057947422876
ANO5	3.7804333863597095	3.6922810507311015	0.08815233562860803	0.030047024454119883	0.07094858121348822	0.9442420425361513	0.9944057947422876
STX7	11.304442058911972	11.314630073052887	-0.010188014140915413	-0.030356542128346087	-0.07102040528190981	0.9442855228643728	0.9944057947422876
POTEI	1.46561394241983	1.4139672427897154	0.05164669963011459	0.029813416926725345	0.07067186561806829	0.9444309116967226	0.9944057947422876
MAP4K5	9.430755225660953	9.418228223000726	0.012527002660226216	0.02937770239103557	0.07061835182573896	0.9444426508723793	0.9944057947422876
LINC00449	1.742061127194568	1.8081848034526786	-0.06612367625811055	-0.02949912991500444	-0.07053170153559367	0.944508880982081	0.9944057947422876
TNFRSF1B	12.820888785721369	12.793873997873654	0.027014787847715382	0.030203912694431168	0.07056190410537148	0.9446639557846565	0.9944057947422876
SLC9B2	4.1112225125045185	4.184568334446136	-0.07334582194161765	-0.02978978510958213	-0.07039642478255292	0.9446688897854695	0.9944057947422876
DSP	6.575110844184247	6.530308588190076	0.044802255994171425	0.02920903957444984	0.07014695478224689	0.9448113199310586	0.9944057947422876
PARD3	5.39578563060452	5.314588311079621	0.0811973195248985	0.02918413460628178	0.07013259452840759	0.9448236103277968	0.9944057947422876
ECI1	7.723245089768111	7.703978751964297	0.01926633780381337	0.02977709480447185	0.07017393554248505	0.9448669067666312	0.9944057947422876
SERINC5	9.158233620363635	9.17878883630617	-0.020555215942534844	-0.03031078088845966	-0.07031086825776255	0.9449708301343436	0.9944057947422876
DNASE1	5.392028663209286	5.439633031008421	-0.047604367799134906	-0.02829683390149835	-0.0701141270492865	0.9451893450004244	0.9944057947422876
DNAAF5	6.580683794767812	6.651123406966338	-0.07043961219852601	-0.029263957233357264	-0.06967319723421914	0.9451935290226796	0.9944057947422876
GOLGA6L17P	1.680697485044608	1.6148505176822392	0.06584696736236872	0.029317238842039513	0.06966757504411379	0.9452058914397518	0.9944057947422876
RBM18	9.002406141208827	8.98876445878398	0.01364168242484709	0.029926240776815785	0.0698389145050507	0.9452448138179523	0.9944057947422876
LPCAT1	11.193774721365386	11.223597315953766	-0.02982259458837966	-0.030220871545193977	-0.06997161141977666	0.9452687665834812	0.9944057947422876
CARNMT1	6.530926839261911	6.551188604726286	-0.02026176546437508	-0.029559304528956536	-0.06961161666855611	0.9453145659566323	0.9944057947422876
CD164	12.54492122436894	12.553251164180493	-0.008329939811552833	-0.029946605085558926	-0.06971974940622187	0.9453734227942786	0.9944057947422876
SLC16A2	4.420515837482149	4.329506010292675	0.09100982718947481	0.029148710062984695	0.0694371982941009	0.9453769304083364	0.9944057947422876
TCTE1	2.6520066155001207	2.7315538239239343	-0.07954720842381358	-0.029046073025374448	-0.06933424357832953	0.9454521739211094	0.9944057947422876
SLCO3A1	6.59440043022186	6.5388587946936045	0.05554163552825564	0.028327295408041027	0.06949203095497247	0.9454940563628094	0.9944057947422876
KIAA1109	12.096275307659266	12.106544250428147	-0.010268942768881573	-0.029723215875795215	-0.06942996924280113	0.9455518697003419	0.9944057947422876
AMACR	6.858022629593838	6.795027446718743	0.06299518287509454	0.02854027235536991	0.06915240526301052	0.9456280952396399	0.9944057947422876
SLC39A8	7.934343878035085	7.962469492827015	-0.02812561479193043	-0.029790140326175926	-0.06927007825952539	0.9457443350982825	0.9944057947422876
TMEM255A	7.416179149456286	7.350397952724637	0.06578119673164906	0.030418093907762272	0.06965201456884443	0.9457451508447366	0.9944057947422876
COX6A1	9.612248799257976	9.601203423921557	0.011045375336419028	0.028415975469403377	0.06896980659641391	0.9457838743017455	0.9944057947422876
PARD3B	6.658554490423479	6.700666567078891	-0.04211207665541217	-0.02900746804970888	-0.0689312444365175	0.9457840645012755	0.9944057947422876
RAB1A	11.797983478162939	11.786767598361354	0.01121587980158445	0.029005255538434093	0.06889951291108776	0.9458108126411352	0.9944057947422876
TTLL12	8.207601695551846	8.22764081306116	-0.020039117509314863	-0.03019306468246116	-0.06934726486580807	0.945914800900131	0.9944057947422876
COL13A1	1.1319661544743997	1.0734053479731096	0.05856080650129014	0.028951434268199558	0.06869944220493114	0.945973315084228	0.9944057947422876
EGR2	12.45560517538068	12.480515105071147	-0.02490992969046779	-0.02854756717281661	-0.06865157845863913	0.9459882121320846	0.9944057947422876
CTSC	12.258999204798496	12.248518690470343	0.010480514328152779	0.029200049102173352	0.06865462944312771	0.9460810317140338	0.9944057947422876
C10orf76	9.388426295554561	9.403155667457755	-0.014729371903193567	-0.029328951108453814	-0.06864800785055415	0.9461376254195536	0.9944057947422876
GLUL	15.45193590801012	15.470789304139704	-0.018853396129584254	-0.02813029584863187	-0.06849539014340521	0.946184092600305	0.9944057947422876
TRAF3	9.390691057079312	9.377254959038032	0.013436098041280431	0.028488568364095083	0.0683138530081871	0.9462497901456196	0.9944057947422876
PFKP	9.602910772201872	9.627000035581762	-0.02408926337989037	-0.029430980544242966	-0.06851633241653904	0.9463153860611812	0.9944057947422876
LRP4	4.409275847649967	4.49292341780092	-0.08364757015095314	-0.029049907234253606	-0.06832698718382037	0.9463341604240587	0.9944057947422876
THAP1	7.70202657660725	7.7261648912483905	-0.024138314641140468	-0.029591990066908165	-0.06858392878569647	0.9463349242307847	0.9944057947422876
BAIAP2L1	6.411455793659625	6.382730254357961	0.028725539301664327	0.02984850425434472	0.0687212174163104	0.9463521875149965	0.9944057947422876
VCPIP1	10.20967435248155	10.219527904250716	-0.009853551769166913	-0.027728832178651127	-0.06854001787222633	0.9463682436960003	0.9944057947422876
CCT7	10.701289158354339	10.713348419818573	-0.012059261464234083	-0.028508828006552064	-0.06810230469863243	0.9464183723012869	0.9944057947422876
DPF3	3.1147721945300146	3.0441836238034554	0.07058857072655922	0.028468388926739793	0.06809523289390346	0.9464221646824766	0.9944057947422876
NCAPD2	9.112496227971338	9.12364678758662	-0.011150559615282774	-0.02812365157442642	-0.06811797239391612	0.9464377090917818	0.9944057947422876
RANBP1	8.424628221252922	8.401165601982974	0.023462619269947638	0.02878022016906008	0.06812076352322717	0.9464429869513049	0.9944057947422876
IRGQ	10.059544420163295	10.074759757399145	-0.015215337235849447	-0.028487436947407532	-0.06789297696128382	0.9465882818598356	0.9944728423358602
RANGAP1	10.745483346124999	10.760931324936537	-0.015447978811538476	-0.028864147044281675	-0.06763612554017263	0.9469166730626286	0.9944728423358602
AKIRIN1	10.29377182996079	10.281746162873803	0.012025667086986047	0.0295546089448162	0.06799218571505272	0.9469359161653588	0.9944728423358602
P3H2	8.74869179675377	8.766511657696556	-0.017819860942786647	-0.028209412468616468	-0.06734365870597123	0.9470155111458302	0.9944728423358602
TRIM24	7.88369599154282	7.863697520198977	0.01999847134384236	0.028378670419866678	0.06734918993714893	0.9470327760436306	0.9944728423358602
TNFRSF11A	7.955089190111465	7.9849304208781176	-0.029841230766652238	-0.028259944400489366	-0.06730121748413358	0.9470554176870557	0.9944728423358602
ACTN4	11.016896111850219	11.033521963348452	-0.016625851498233146	-0.02821249319739205	-0.0672737887741775	0.9470731072354865	0.9944728423358602
SH2D3C	8.755376646318544	8.77356756493336	-0.01819091861481681	-0.02789206013893732	-0.06720982066666949	0.9471260588176508	0.9944728423358602
JTB	10.103853049457186	10.111242096454085	-0.007389046996898685	-0.02765804421735471	-0.06723622738643598	0.9471571334526092	0.9944728423358602
PGM5P3-AS1	1.7747145569763023	1.840900587997148	-0.06618603102084575	-0.028239871105951733	-0.06717309955526639	0.9471604604192649	0.9944728423358602
C1orf101	3.3667024598670787	3.438820616366318	-0.07211815649923947	-0.028221930413349822	-0.06711173551930667	0.9472097927118276	0.9944728423358602
SCAMP1-AS1	5.47544159876699	5.54968929883616	-0.07424770006917036	-0.028676480769684792	-0.06722943326880866	0.9472296340063306	0.9944728423358602
MBD6	10.198894498658849	10.178651366156341	0.02024313250250742	0.029277139216986856	0.06749306028561097	0.947283983905834	0.9944728423358602
PTH1R	4.315705264815002	4.4061544288342445	-0.09044916401924219	-0.028142074968473856	-0.06691068505771648	0.9473683899603043	0.9944728423358602
TEX14	8.237187994340552	8.272477589023165	-0.03528959468261306	-0.02770682359550503	-0.06690644890877678	0.9473726136896206	0.9944728423358602
PRKAB2	8.652625502690778	8.63435614139607	0.01826936129470802	0.0277422175542652	0.06679293496844729	0.9474510077391073	0.9944945419968978
KATNB1	7.187698583840761	7.202090389913786	-0.014391806073025037	-0.027395344081282354	-0.06652103356467087	0.9477090266633129	0.9945437383486767
TMEM220	6.326639682573423	6.2605683610353084	0.06607132153811435	0.02790333980901465	0.06641957054948115	0.9477496003296904	0.9945437383486767
SMARCA4	10.022859289621769	10.033103041052474	-0.010243751430705217	-0.02767038995402073	-0.06611225362837193	0.9479813597049265	0.9945437383486767
ERO1A	10.506535116687733	10.488478176188742	0.018056940498990315	0.027544834730581124	0.06604204360963795	0.9480344440659807	0.9945437383486767
IFNG	4.48481782564801	4.394671200090225	0.09014662555778497	0.02777444687423214	0.06602120756300327	0.9480679613627921	0.9945437383486767
AOC4P	0.9975158226691004	1.0515480110767168	-0.054032188407616366	-0.02772056823103877	-0.06594515815866216	0.9481244589838581	0.9945437383486767
RBPMS2	2.538201243765135	2.462054614625829	0.07614662913930603	0.027728872137730138	0.06591498901287221	0.9481512472221114	0.9945437383486767
TINCR	4.718866333171233	4.644533969119859	0.074332364051374	0.027735376976516946	0.06581737953657502	0.9482360257926802	0.9945437383486767
HNRNPH1	13.519865079063901	13.509324905019916	0.010540174043985218	0.027440253501134104	0.06574876961407602	0.9482647358132089	0.9945437383486767
GATSL3	6.505081560372299	6.453726224205769	0.05135533616653021	0.02686279004961015	0.06588248526976635	0.9483171694112514	0.9945437383486767
SPON2	4.465985223723191	4.53627877526267	-0.07029355153947936	-0.027639872112243422	-0.06565927167929712	0.9483550767397148	0.9945437383486767
CENPW	5.372891850978828	5.3030408452575	0.06985100572132819	0.027125698779231766	0.06556241085901802	0.9484324140695056	0.9945437383486767
TSTD1	5.503186870821445	5.581270711372867	-0.07808384055142259	-0.027796233690729207	-0.06559336360951441	0.9484488880509152	0.9945437383486767
CHEK1	6.26775906804463	6.216273794359742	0.05148527368488853	0.02883304755874712	0.06606634307954687	0.948519316660211	0.9945437383486767
UBQLNL	2.236207325312397	2.1657511755380594	0.07045614977433745	0.027331471748157744	0.06542202070095264	0.9485217256760328	0.9945437383486767
ZNF385C	6.17999164624929	6.130724892603538	0.04926675364575228	0.028663084187353013	0.06594652588664345	0.9485282902424643	0.9945437383486767
AKR7A3	1.8073763959289366	1.876757065134611	-0.06938066920567443	-0.02739983473754559	-0.0653890919230248	0.9485516757910528	0.9945437383486767
STX10	9.613755728549389	9.627441889752768	-0.013686161203379399	-0.02720997162898864	-0.06531755539047948	0.9486044914111059	0.9945437383486767
KRT10	7.860082351098413	7.842784218184454	0.017298132913959208	0.02709391938479873	0.06529218298341598	0.9486326471148753	0.9945437383486767
ARTN	1.0763188254332072	1.131628643047211	-0.055309817614003665	-0.02729213239101344	-0.06525689188484984	0.9486523765756663	0.9945437383486767
PGK1	12.244099043610067	12.22316629485656	0.02093274875350737	0.027563881380404186	0.06508153125246918	0.9488461651435502	0.9945599832682708
MYRIP	4.979485341805883	5.060134750854252	-0.08064940904836959	-0.027252813247542196	-0.06499309759391174	0.948864406866589	0.9945599832682708
FIP1L1	8.929113386243916	8.915193991910096	0.013919394333820279	0.027818173387127602	0.06515562959596267	0.9488656755681838	0.9945599832682708
ANKRD17	11.093632323240628	11.088519127056815	0.005113196183813784	0.026816217202405263	0.06498783193376373	0.9488987756087895	0.9945599832682708
SNTB2	7.26406093503676	7.291649949416984	-0.027589014380223986	-0.02820343618104569	-0.06522878586220172	0.9489914717899189	0.9945966340695002
PRTFDC1	5.75802628798419	5.805502110161802	-0.047475822177611704	-0.028487253922105726	-0.0653232665700142	0.9490815654502824	0.9946305529892285
C12orf10	7.762771658112054	7.781171576597291	-0.0183999184852377	-0.02749834723090136	-0.0646590137448081	0.9492134686694299	0.994649015295788
TNFSF12-TNFSF13	5.659317602869491	5.755624778571067	-0.09630717570157632	-0.027370679013934494	-0.0646039499354977	0.9492235393051653	0.994649015295788
LOC102723704	4.4019023467251275	4.4790885471026005	-0.07718620037747304	-0.027041140486161814	-0.0644745080757634	0.9492723755591527	0.994649015295788
SIGLEC5	7.108712800640447	7.078419573188328	0.03029322745211882	0.026858360483232743	0.06418347841410937	0.9494964795792372	0.9947001775576787
PLRG1	8.768201042793438	8.750810848794613	0.0173901939988248	0.02791960304312496	0.06457248029671903	0.9495038892146077	0.9947001775576787
PDE4A	10.073111762753161	10.097594129993869	-0.02448236724070796	-0.027661521143216038	-0.06439604971804469	0.9495390344232824	0.9947001775576787
