feature	n_samples	n_donors	n_foamy	n_non_foamy	mean_foamy	mean_non_foamy	raw_mean_delta	gee_coef_foamy	gee_se	gee_p	model_status	modality	fdr_bh	adequate_reporting_coverage
RBKS	31	20	16	15	20.716099084557875	20.619725313741846	0.09637377081602949	-0.01654867632331887	0.12396492806045797	0.893802057039937	ok	proteomics	0.9690471518214177	True
ARSA	30	19	17	13	21.702481076736323	21.659044912411407	0.04343616432491615	0.008633397250753327	0.06525954675378724	0.8947523495987805	ok	proteomics	0.9693802660772921	True
C1QBP	32	20	17	15	23.436071694730373	23.414372804188776	0.021698890541596683	0.009821669411008475	0.07450100282008923	0.895116610199404	ok	proteomics	0.9693802660772921	True
PSIP1	32	20	17	15	21.632240387312297	21.62570465503315	0.006535732279147055	0.0053204252293240295	0.0406921251022258	0.8959744408923938	ok	proteomics	0.9693802660772921	True
CLIP1	32	20	17	15	20.07293855169859	20.077995443133368	-0.005056891434776389	0.007010761754549379	0.05376362299065527	0.8962501826568209	ok	proteomics	0.9693802660772921	True
CPNE1	32	20	17	15	21.079321993598363	21.047665945347653	0.03165604825071	0.2201950241022793	1.6927785550049181	0.89650388598228	ok	proteomics	0.9693802660772921	True
USP9X	32	20	17	15	21.760567890488268	21.69719564494986	0.0633722455384067	0.006886140884164635	0.05301540439973508	0.8966539037146536	ok	proteomics	0.9693802660772921	True
GNB1	32	20	17	15	27.26969180694177	27.278359344551227	-0.008667537609458265	-0.013968866293128247	0.10767365409368464	0.8967773781144894	ok	proteomics	0.9693802660772921	True
REEP5	32	20	17	15	21.381719385526026	21.370168838719152	0.011550546806873285	0.009170818149965659	0.0708340081104657	0.8969864417020282	ok	proteomics	0.9693802660772921	True
FAM131B	9	7	7	2	19.202199970090085	19.38790590925345	-0.1857059391633662	0.2563644317944661	1.9801775512276851	0.8969894200589228	ok	proteomics	0.9693802660772921	False
DNAJA1	31	19	17	14	22.893462748824287	22.797488518109787	0.09597423071449995	0.03039883823012482	0.23518692906173094	0.8971567127731995	ok	proteomics	0.9693802660772921	True
SDSL	32	20	17	15	22.878757847880657	22.851791729524546	0.026966118356110513	0.01032128728921803	0.08092060237026863	0.8985064276715484	ok	proteomics	0.9705089801097437	True
HSPA2	32	20	17	15	25.93842960812608	25.92564137519184	0.012788232934237698	0.00860794225988632	0.06877724141795163	0.9003993845000134	ok	proteomics	0.9719107628226435	True
ME1	32	20	17	15	22.338462305031676	22.287447140866327	0.05101516416534935	0.017964765089010522	0.14417101716187616	0.9008344274526735	ok	proteomics	0.9719107628226435	True
FN1	27	19	14	13	20.59453076292478	20.612489854345508	-0.017959091420728157	-0.02044730875825132	0.16417152166355614	0.9008810404627685	ok	proteomics	0.9719107628226435	True
DYNLL2	23	16	13	10	24.975387570049733	24.977604679999196	-0.002217109949462781	-0.015152929537825698	0.12219044598118839	0.9013067590355379	ok	proteomics	0.9719107628226435	True
BRK1	32	20	17	15	21.747299491620925	21.730283169152486	0.017016322468439427	0.0073257462513196285	0.059312529202693344	0.9017025115446384	ok	proteomics	0.9719107628226435	True
OGT	32	20	17	15	21.497482955246657	21.49303389198298	0.004449063263677999	-0.007229984339126408	0.05863758549761258	0.9018699453154628	ok	proteomics	0.9719107628226435	True
TRIM36	30	19	16	14	20.50383823575426	20.52849719116946	-0.02465895541520169	-0.011891920241541586	0.09651962733025791	0.9019429650589261	ok	proteomics	0.9719107628226435	True
PTMS	32	20	17	15	20.659433581836947	20.674437885382776	-0.0150043035458296	-0.015555534933299014	0.12700129125376794	0.9025162855655924	ok	proteomics	0.9721992226156957	True
ALDH2	32	20	17	15	25.443202466323406	25.40462941556051	0.03857305076289563	-0.012752951268540758	0.10523749824838331	0.9035464236922439	ok	proteomics	0.9725987047001073	True
ANK3	32	20	17	15	22.215246476169536	22.214204760837145	0.0010417153323913908	0.013444626577748984	0.1110298243476693	0.9036195703402709	ok	proteomics	0.9725987047001073	True
XPOT	32	20	17	15	22.28371740697783	22.218646964611317	0.06507044236651183	-0.019613501119798572	0.1635080451719567	0.9045193109494656	ok	proteomics	0.9725987047001073	True
PDLIM2	16	13	9	7	20.21280007498368	20.131330178762	0.08146989622168022	-0.05605563253423741	0.46773824993629953	0.9046067096978688	ok	proteomics	0.9725987047001073	False
RPL28	32	20	17	15	20.816191353716963	20.780826722695586	0.03536463102137688	-0.1741992503100292	1.4546762642567752	0.9046802284023844	ok	proteomics	0.9725987047001073	True
PPP6R2	24	18	12	12	20.403679938926725	20.411724368207086	-0.008044429280360532	0.08888937267188524	0.7426079257312348	0.9047216495465632	ok	proteomics	0.9725987047001073	True
CDC42EP1	32	20	17	15	22.26977636625759	22.289482925050734	-0.019706558793142648	-0.013219308936423249	0.11160627939985905	0.9057143394183248	ok	proteomics	0.9733369303005712	True
DNAJB4	31	19	17	14	21.306639596122857	21.29844613871221	0.008193457410644811	-0.17073884875130033	1.4594048998546993	0.9068663111888176	ok	proteomics	0.9739742003766585	True
FXR2	11	10	6	5	20.724933014632285	20.761492178059104	-0.0365591634268192	-0.022081577575697328	0.1888529360345875	0.9069197049719152	ok	proteomics	0.9739742003766585	False
SH3BGRL3	31	19	16	15	25.8296697650065	25.80593255152475	0.023737213481748398	-0.010339854501001576	0.08895464631328062	0.9074644172492974	ok	proteomics	0.9742302771751653	True
FKBP4	32	20	17	15	24.137760173545505	23.98680414359154	0.15095602995396362	-0.11674701669016402	1.0201132606842678	0.9088849233563046	ok	proteomics	0.9749735263625818	True
HSPA9	32	20	17	15	25.33993280701665	25.31000003080251	0.029932776214138812	-0.005439389071834818	0.04756507654938738	0.9089549724459843	ok	proteomics	0.9749735263625818	True
TWF2	23	17	11	12	21.746817210122938	21.6935692597568	0.0532479503661385	0.010998470280702327	0.09630562893107218	0.909076227347192	ok	proteomics	0.9749735263625818	True
ARF5	32	20	17	15	22.44290019531201	22.452811815380382	-0.009911620068372429	-0.0073184774011750085	0.0645460985333059	0.9097263381968306	ok	proteomics	0.9753262784041007	True
TARS3	28	19	13	15	20.189774587613936	20.21570422367667	-0.025929636062734573	-0.07634112873040792	0.6785115789744922	0.9104169484485983	ok	proteomics	0.9753262784041007	True
SEPTIN4	32	20	17	15	22.74728307426231	22.68058963501399	0.0666934392483185	-0.023749165237654274	0.21181205411997608	0.9107252735287672	ok	proteomics	0.9753262784041007	True
GSTK1	32	20	17	15	22.081066711644713	22.082480515302905	-0.0014138036581918811	0.005311688677310693	0.04738070507905603	0.9107389023588705	ok	proteomics	0.9753262784041007	True
ARL6IP1	32	20	17	15	21.698340948401064	21.68139997249259	0.016940975908475764	0.005844898183701219	0.05225412937702355	0.910938187091664	ok	proteomics	0.9753262784041007	True
SQSTM1	32	20	17	15	20.503711348534758	20.480567064697834	0.023144283836924018	0.015005408139189713	0.1358713115954472	0.9120617129443584	ok	proteomics	0.976200642286677	True
HINT3	32	20	17	15	22.39210619194852	22.266633029929555	0.12547316201896663	0.07449068703564084	0.6851154912761047	0.9134188695889066	ok	proteomics	0.9767217546703065	True
RAP2A	32	20	17	15	22.187378618869854	22.193306965306775	-0.005928346436920862	0.010222149758834056	0.09405050007403648	0.9134500527910919	ok	proteomics	0.9767217546703065	True
RPS23	32	20	17	15	21.613609286517672	21.605557608452834	0.008051678064838086	-0.006719622509461373	0.06195385021862277	0.9136294270103493	ok	proteomics	0.9767217546703065	True
CHTOP	28	20	13	15	19.28293209001516	19.35016413647279	-0.06723204645763303	-0.017142751419813154	0.15867008605956218	0.9139637859000671	ok	proteomics	0.9767217546703065	True
CDC42	32	20	17	15	24.694076000358518	24.687839975551444	0.006236024807073193	0.008227148674228133	0.07635227523706131	0.9141920215098269	ok	proteomics	0.9767217546703065	True
DPYSL2	32	20	17	15	29.55872733864577	29.547899367400866	0.010827971244903978	0.00944036172656807	0.08790194257987036	0.9144744242730712	ok	proteomics	0.9767217546703065	True
PSMA2	32	20	17	15	23.467327449955715	23.471973393963324	-0.00464594400760987	-0.00841225289707159	0.07853494584356503	0.914697927432519	ok	proteomics	0.9767217546703065	True
MRPS36	23	16	14	9	21.602074167693388	21.900702218736278	-0.2986280510428898	-0.3352823486649785	3.147209952716423	0.915159315155117	ok	proteomics	0.9768865038618882	True
NPTN	32	20	17	15	22.1586749565063	22.144701405645208	0.013973550861091866	0.007609876137962586	0.07342423354811518	0.9174530049580393	ok	proteomics	0.9790063766425774	True
EIF3F	32	20	17	15	22.510464135466947	22.51881971586182	-0.008355580394873385	-0.006399105829829212	0.062110404869831194	0.9179408118312428	ok	proteomics	0.9791984314001284	True
SEPTIN5	32	20	17	15	24.086954346422626	24.116071164512316	-0.029116818089690355	-0.009488968744262959	0.09288346141853664	0.9186297254520362	ok	proteomics	0.9793307142720052	True
KCNA2	11	11	4	7	21.28227454632125	21.3183131553101	-0.03603860898885003	-0.01870709148459415	0.18361977861761333	0.9188523208378238	ok	proteomics	0.9793307142720052	False
TFRC	21	14	10	11	17.379049105009578	17.34235135758257	0.036697747427009375	0.03362860873393614	0.3306386692610755	0.9189884256843557	ok	proteomics	0.9793307142720052	False
SF3A3	23	13	15	8	20.774392446367486	20.729967214119714	0.04442523224777162	0.012041285165166855	0.11943987355075296	0.9196976228822149	ok	proteomics	0.9796924061309474	False
RAPGEF2	22	18	10	12	19.71183262881421	19.76515623815645	-0.053323609342239564	0.02459038585294171	0.24643246971997196	0.9205146242770039	ok	proteomics	0.9796924061309474	True
MTMR1	32	20	17	15	20.277253438927723	20.26565499347847	0.011598445449251926	-0.007421213708991319	0.07441934980117904	0.920565382893786	ok	proteomics	0.9796924061309474	True
HBD	13	8	8	5	26.1446907631669	26.08264388045442	0.0620468827124796	0.0357137152995226	0.3584648769459297	0.9206383866983366	ok	proteomics	0.9796924061309474	False
DLG3	32	20	17	15	19.85894147389229	19.8647803623888	-0.005838888496509043	0.012531207298291368	0.12616245618860195	0.9208794658374642	ok	proteomics	0.9796924061309474	True
TNXB	32	20	17	15	19.944134070813718	20.062085023158446	-0.11795095234472797	0.02510142819275715	0.2551280537566458	0.9216245477779318	ok	proteomics	0.9796924061309474	True
AMPH	32	20	17	15	24.479691379286255	24.49852151229799	-0.018830133011736194	-0.01031019760274791	0.10504064957467828	0.9218097238236574	ok	proteomics	0.9796924061309474	True
SHMT2	32	20	17	15	22.162866050293353	22.041548167557085	0.12131788273626753	-0.2782815752956239	2.8382101188262427	0.9218939687587487	ok	proteomics	0.9796924061309474	True
PRNP	31	20	17	14	22.49458898981506	22.486041619389862	0.008547370425198153	-0.01408398874241013	0.14402395240882127	0.9220996743024384	ok	proteomics	0.9796924061309474	True
CPNE4	27	18	16	11	18.7392410395654	18.794072377296246	-0.05483133773084603	-0.01667185871597407	0.1730687914591546	0.9232578335392817	ok	proteomics	0.9805126070957686	True
ACOT8	26	17	14	12	20.334556028260227	20.39451421001215	-0.05995818175192369	-0.011947078629126221	0.12439581956318735	0.9234881392200323	ok	proteomics	0.9805126070957686	True
DMXL1	29	19	16	13	17.998798753649787	18.055805964477123	-0.05700721082733651	0.011281691019770876	0.11952170900909974	0.9247991139048479	ok	proteomics	0.9815126191835842	True
TRIP6	27	18	13	14	20.528524624896775	20.521498377618098	0.007026247278677289	0.007318795924572573	0.07824141992607184	0.9254736242019194	ok	proteomics	0.9815126191835842	True
STMN1	32	20	17	15	25.97070635894799	25.926876060368848	0.04383029857914167	0.017146644432526205	0.18414257709650503	0.9258113019939107	ok	proteomics	0.9815126191835842	True
SIRT2	32	20	17	15	25.195728291478606	25.118614222447334	0.07711406903127127	-0.022444581361722053	0.24221860645306972	0.9261716903012578	ok	proteomics	0.9815126191835842	True
CAT	32	20	17	15	24.12165109588193	24.05595235739809	0.06569873848383878	0.009791258833258931	0.1058524995819938	0.926301522095552	ok	proteomics	0.9815126191835842	True
MAP7	29	19	16	13	20.49359612817803	20.79207935022269	-0.29848322204465916	-0.045293563561762715	0.49295258610339426	0.9267916412981808	ok	proteomics	0.9815126191835842	True
CES1	28	19	14	14	20.46924414838526	20.05784872246793	0.41139542591733047	-0.09366472185837636	1.0198528329487497	0.926824042896253	ok	proteomics	0.9815126191835842	True
SLC33A1	32	20	17	15	19.7161303225867	19.658789023581804	0.057341299004896484	-0.007909131614680001	0.0862051506996332	0.9268984306908165	ok	proteomics	0.9815126191835842	True
GPD1	32	20	17	15	24.04494431661509	24.022167742657995	0.022776573957095536	0.01206800817153821	0.1328259645694481	0.9276071779440432	ok	proteomics	0.9818707523923318	True
DLGAP4	32	20	17	15	20.457901130980105	20.45152981183311	0.00637131914699296	0.011208244139702884	0.12409777407094068	0.9280346358993946	ok	proteomics	0.9818707523923318	True
NCK1	25	17	13	12	19.608750778076548	19.591278056822564	0.017472721253984247	0.011247696485263357	0.12475709481920941	0.9281626383035969	ok	proteomics	0.9818707523923318	True
ALDH18A1	29	18	16	13	19.36549724700258	19.372275014367197	-0.0067777673646176595	-0.011186541065116323	0.12562157719399042	0.9290425556810804	ok	proteomics	0.9824748569220468	True
DNAJC7	30	20	16	14	21.577687249509324	21.57543595066395	0.0022512988453726734	0.005842502218097214	0.0669189302675577	0.930427357361188	ok	proteomics	0.9825311868594309	True
ERH	25	16	15	10	20.2346137880681	20.19213948452035	0.04247430354774906	0.012973309460053758	0.14871639605262424	0.9304845342132485	ok	proteomics	0.9825311868594309	True
YARS2	22	16	11	11	18.890999056996396	18.92431072055581	-0.03331166355941306	0.013813330348573658	0.15997441680557029	0.9311904810626696	ok	proteomics	0.9825311868594309	True
RTRAF	32	20	17	15	22.530988014100014	22.492333460047334	0.03865455405268037	-0.0076363278906560585	0.08877953120740016	0.9314548825216297	ok	proteomics	0.9825311868594309	True
HSPD1	32	20	17	15	25.819548335745925	25.815136147075293	0.004412188670631423	0.0049277188853985255	0.05729091235919052	0.9314566985274694	ok	proteomics	0.9825311868594309	True
AMPD3	31	19	16	15	21.720190482962515	21.605359243481292	0.11483123948122298	0.009269492384318982	0.10784468519214024	0.9315043827282816	ok	proteomics	0.9825311868594309	True
VSNL1	32	20	17	15	26.603244206706762	26.58632322107943	0.01692098562733335	-0.01463909386355027	0.1709113558470324	0.9317421560092658	ok	proteomics	0.9825311868594309	True
GNPDA1	32	20	17	15	23.977738155968385	23.950530875645182	0.02720728032320352	-0.009628452820548921	0.11245512599849031	0.93176818150411	ok	proteomics	0.9825311868594309	True
RTN1	32	20	17	15	23.308645897257776	23.301998777250745	0.006647120007031049	0.006783514825648054	0.07935313207795205	0.9318756965592275	ok	proteomics	0.9825311868594309	True
SGPL1	31	20	16	15	23.248702631993247	23.23454322061989	0.014159411373356079	0.005920862605123443	0.06995600335811622	0.9325500243376386	ok	proteomics	0.9829163775407649	True
SSH3	32	20	17	15	21.614513695641342	21.634077890196117	-0.019564194554774872	-0.006325752289310142	0.07546789093271686	0.9331991915341864	ok	proteomics	0.9829462206910716	True
PDCD6	32	20	17	15	22.887684905703846	22.850848759114275	0.03683614658957168	-0.005895528014374914	0.07096872374628037	0.9337941305911157	ok	proteomics	0.9829462206910716	True
DLG4	30	19	15	15	21.321884225401266	21.358843502172526	-0.03695927677125965	-0.02131352976069747	0.2571962256774305	0.9339559023309209	ok	proteomics	0.9829462206910716	True
SERPINH1	31	19	17	14	20.76397706407086	20.2599254743953	0.5040515896755622	0.37802765093753066	4.614561891492477	0.9347098578815225	ok	proteomics	0.9829462206910716	True
SUCLA2	32	20	17	15	23.386833858794734	23.391979157898977	-0.00514529910424244	-0.0065060051976214605	0.07962183133523057	0.9348762738249398	ok	proteomics	0.9829462206910716	True
DPP3	32	20	17	15	22.154243346269805	22.11838567571422	0.035857670555586196	0.007602781922364156	0.09307184485293742	0.9348954272062611	ok	proteomics	0.9829462206910716	True
QARS1	32	20	17	15	21.45240207393664	21.46359615617357	-0.011194082236929859	-0.0036679175004892236	0.04513946726806565	0.9352372209046433	ok	proteomics	0.9829462206910716	True
APIP	25	17	13	12	20.491541215978057	20.15656583952184	0.33497537645621733	-0.05834646911993058	0.7220333451570963	0.9355942068003316	ok	proteomics	0.9829462206910716	True
COX6B1	32	20	17	15	22.86929857487728	22.839672511376524	0.029626063500757027	0.008550858802007105	0.10587394819549707	0.9356292233286199	ok	proteomics	0.9829462206910716	True
PRKCG	32	20	17	15	22.708167979471124	22.76655314380887	-0.05838516433774643	-0.014381684932130313	0.17817799356478045	0.935668392408854	ok	proteomics	0.9829462206910716	True
HBA1	32	20	17	15	30.14835590351968	29.81519335346225	0.33316255005743045	-1.1530172841179285	14.734531192008044	0.9376270184717932	ok	proteomics	0.9843683643319685	True
RNF11	20	15	10	10	19.32279403614223	19.384281925960078	-0.061487889817847474	0.021312866916437682	0.27242076551632993	0.9376410386437801	ok	proteomics	0.9843683643319685	True
RHOB	32	20	17	15	23.781010286921212	23.748227540363455	0.032782746557757036	0.008208305956768901	0.10638102275612608	0.9384966641244827	ok	proteomics	0.9845930913995053	True
TPM2	30	19	17	13	22.302082362407752	22.326337728291954	-0.024255365884201296	-0.007118589048769256	0.09261451813317943	0.9387328814026673	ok	proteomics	0.9845930913995053	True
F11R	29	17	16	13	20.784497732914453	20.793907271386708	-0.009409538472255008	-0.009916425474547878	0.12960324490117453	0.9390104046201152	ok	proteomics	0.9845930913995053	True
PIP5K1C	28	19	14	14	21.9246438393228	21.931546564356744	-0.006902725033942403	0.004402541678109401	0.05787572354964561	0.9393642956788959	ok	proteomics	0.9845930913995053	True
RAB24	22	16	13	9	19.52231585547813	19.661387433909255	-0.13907157843112472	-0.008119668742106251	0.10760951025927115	0.9398527508959474	ok	proteomics	0.9845930913995053	True
SLC25A10	18	14	10	8	21.05462356900169	21.121720475506926	-0.0670969065052347	0.006831071195532475	0.09053876686383003	0.9398573704477544	ok	proteomics	0.9845930913995053	False
WDR7	31	19	17	14	20.999479932694193	21.016729989706928	-0.017250057012734743	0.07807396410339115	1.0376310062633154	0.9400217600063808	ok	proteomics	0.9845930913995053	True
RHOT2	23	18	10	13	19.58496907024374	20.011353544554588	-0.42638447431084714	-0.3839270299366061	5.133336442248783	0.9403810547881125	ok	proteomics	0.9846077811200673	True
SARM1	32	20	17	15	20.443857100112638	20.230456993699512	0.21340010641312546	-0.009182809997103667	0.12334721193721924	0.9406548402464271	ok	proteomics	0.9846077811200673	True
CDK18	27	19	14	13	21.01991690767997	20.61280298984231	0.40711391783765905	0.25009117129577185	3.423257424686104	0.9417611651623362	ok	proteomics	0.9854415349938788	True
BTBD8	32	20	17	15	18.742536793278465	18.766146544908473	-0.023609751630008446	0.006486660320531067	0.08944255634877311	0.9421855438795963	ok	proteomics	0.985534387758432	True
WASHC2A	10	8	3	7	17.702260993780467	17.419508391654897	0.2827526021255693	0.07380105066554243	1.0242860537761105	0.9425611531722408	ok	proteomics	0.985534387758432	False
DKK3	31	19	17	14	21.449611370496193	21.469389605625775	-0.0197782351295821	0.01588671403269094	0.22162382874555733	0.9428539946503472	ok	proteomics	0.985534387758432	True
HS1BP3	11	8	9	2	20.498094136034865	20.484730056784002	0.013364079250862915	0.0125443726854648	0.17584987123512297	0.943130587507768	ok	proteomics	0.985534387758432	False
PPDPF	31	19	17	14	16.480662931996886	16.869073671861823	-0.3884107398649377	0.04445350438074442	0.6319370256300243	0.9439191994841524	ok	proteomics	0.985534387758432	True
SERPINA3	32	20	17	15	23.253435169727883	23.466746409525527	-0.213311239797644	-0.024765298067186366	0.35399577037306695	0.9442260501457388	ok	proteomics	0.985534387758432	True
OGA	32	20	17	15	21.422394361644994	21.46748616644275	-0.04509180479775665	-0.004367614101499796	0.06244016754179032	0.9442344202309441	ok	proteomics	0.985534387758432	True
NIPSNAP2	32	20	17	15	23.760961484586307	23.786374955989892	-0.025413471403584964	0.004475383453296487	0.06408910262739849	0.9443284545387303	ok	proteomics	0.985534387758432	True
BAG5	32	20	17	15	20.96751528288297	20.97836533281607	-0.010850049933100792	-0.0039643492004215	0.05731197803824886	0.9448531957978676	ok	proteomics	0.9857586145729804	True
ILF2	32	20	17	15	21.520424251046553	21.466824535504095	0.05359971554245746	-0.004897720114125405	0.0713007945518167	0.9452356131050421	ok	proteomics	0.9858342574711931	True
PSMD6	32	20	17	15	21.82418841917324	21.785327114614805	0.038861304558434284	-0.005553653145722587	0.08237185758452929	0.9462459704689987	ok	proteomics	0.9860005239579921	True
HSPB8	32	20	17	15	24.28092157783474	24.293277093482857	-0.012355515648117432	-0.005362231464086058	0.07971859025005101	0.9463711342556235	ok	proteomics	0.9860005239579921	True
EPRS1	32	20	17	15	22.098628660378463	22.098358330333554	0.0002703300449091728	-0.0033558476755840517	0.049917994947006356	0.9464008213358831	ok	proteomics	0.9860005239579921	True
LSM14A	30	20	15	15	18.86224087370128	19.23953428059067	-0.37729340688939317	0.1539238178443323	2.299663741742989	0.946634894739927	ok	proteomics	0.9860005239579921	True
UBE2M	25	16	15	10	23.045671183238834	23.07186738869405	-0.026196205455214283	0.0034049157811882795	0.05142803806070003	0.9472127193795862	ok	proteomics	0.9860126065106183	True
GRIA2	22	17	10	12	20.25375548772552	20.160576859221006	0.0931786285045142	0.04091082316302799	0.6185496883815469	0.9472664336675414	ok	proteomics	0.9860126065106183	True
CHCHD6	32	20	17	15	20.498339954096764	20.483575702371898	0.014764251724866284	0.005032771362536791	0.07674834451123812	0.9477162071563227	ok	proteomics	0.9861580814407138	True
VANGL2	19	15	10	9	18.031122306571078	18.307765678462715	-0.27664337189163746	-0.015163279521514392	0.23716114053635537	0.9490207007594069	ok	proteomics	0.9868106900317811	False
AFDN	29	20	15	14	20.72363199894437	20.6972614244905	0.026370574453871143	0.005216078477109949	0.08227583907167814	0.9494500169669481	ok	proteomics	0.9868106900317811	True
CDC42EP2	28	19	14	14	18.879083897830867	18.839230690074807	0.03985320775606027	-0.022562625513028418	0.35812736015236274	0.9497651661573326	ok	proteomics	0.9868106900317811	True
NLN	32	20	17	15	21.32483555031947	21.50267212364951	-0.17783657333004044	-0.09471686477278055	1.5057418337931086	0.9498431186036393	ok	proteomics	0.9868106900317811	True
IGHG1	32	20	17	15	27.587550338398422	26.652018779019688	0.9355315593787346	-5.156755781426529	82.88026217639283	0.9503881557601479	ok	proteomics	0.9868106900317811	True
B2M	32	20	17	15	21.047642939537678	21.21602179606809	-0.1683788565304134	-0.01042198482515616	0.16868349882865286	0.950734639769389	ok	proteomics	0.9868106900317811	True
TRIM3	32	20	17	15	21.90947935862439	21.94170411748727	-0.03222475886287768	0.0046654985182143045	0.0760615575190106	0.9510896647872126	ok	proteomics	0.9868106900317811	True
CUTC	32	20	17	15	20.647910280576824	20.51550519281266	0.1324050877641625	0.008111497787390218	0.13279114372612844	0.9512918103403614	ok	proteomics	0.9868106900317811	True
SH3KBP1	26	18	14	12	20.464969326787184	20.392845601015516	0.07212372577166803	0.025880761211561326	0.4247884000497578	0.9514179495106525	ok	proteomics	0.9868106900317811	True
RIC8A	32	20	17	15	21.614407087845212	21.578964524551658	0.035442563293553775	-0.004289368835519419	0.07044275954683592	0.9514455788517676	ok	proteomics	0.9868106900317811	True
PAFAH1B1	32	20	17	15	24.064667068679054	24.024186233201117	0.04048083547793624	0.004494533903126914	0.07566898718602043	0.9526356596521257	ok	proteomics	0.9875060149850292	True
RAB39B	25	16	14	11	21.763964594676473	21.70713913978099	0.05682545489548474	0.005660678940231768	0.09550625606242798	0.9527368626183762	ok	proteomics	0.9875060149850292	True
BAG6	31	19	17	14	22.01992501681064	22.01335560014627	0.0065694166643694984	0.003582605149593007	0.06137419600711635	0.9534514014905298	ok	proteomics	0.9879247257789496	True
PPP1CA	32	20	17	15	21.751745850655617	21.73667436841846	0.015071482237157596	-0.005044880065197373	0.08965958293861055	0.9551290690432531	ok	proteomics	0.9892178465921777	True
IGSF21	27	18	14	13	20.68627716777041	20.679752790921594	0.006524376848815905	0.008405012266111962	0.1500207218394038	0.9553213532634925	ok	proteomics	0.9892178465921777	True
EIF3D	32	20	17	15	25.808275474858362	25.81185842865389	-0.0035829537955258672	0.002413946260589819	0.04347584697274825	0.9557211323662682	ok	proteomics	0.989309769624829	True
TBCD	32	20	17	15	21.68306474798934	21.65127904414118	0.03178570384816126	0.005823911561234435	0.10733709804237203	0.9567294978452884	ok	proteomics	0.9900314029427009	True
ZFR	21	15	12	9	17.832010882216963	17.966566805756766	-0.1345559235398035	-0.023123348021558812	0.43684732161712786	0.9577858222645496	ok	proteomics	0.9904759301391103	True
SPCS3	8	7	5	3	19.07769523813242	18.88831244029647	0.18938279783595036	0.02848295166610479	0.5382492292481363	0.9577974217496467	ok	proteomics	0.9904759301391103	False
EEF1A2	32	20	17	15	23.2478386867031	23.24796809802264	-0.00012941131953780882	-0.007185237649347844	0.1377609815105193	0.9584033747182221	ok	proteomics	0.9904759301391103	True
PSMB1	32	20	17	15	23.403242409505673	23.386069078267827	0.0171733312378457	0.0034395499561692194	0.06594761965261944	0.9584045623917578	ok	proteomics	0.9904759301391103	True
YLPM1	31	19	17	14	18.78465568994907	18.780913875690384	0.003741814258685139	0.0074375610568819805	0.14982417475606957	0.9604077332336753	ok	proteomics	0.9922237737630143	True
SRP9	32	20	17	15	22.954951471358008	22.900429385736476	0.0545220856215316	-0.0057544514129728025	0.11689052708818716	0.9607364757260418	ok	proteomics	0.9922353318402682	True
ATP6V1G2	32	20	17	15	23.52681779333725	23.554784217962666	-0.027966424625414987	-0.005600328625090966	0.11485400320693052	0.9611102305166589	ok	proteomics	0.9922353318402682	True
NAA15	32	20	17	15	20.777023939356837	20.79451818502726	-0.01749424567042368	-0.05893027841574083	1.216219419362069	0.9613546974950352	ok	proteomics	0.9922353318402682	True
COQ7	29	19	16	13	20.94608543793145	20.935777443679022	0.010307994252428898	0.003909179771422121	0.08223608103067935	0.9620859863415574	ok	proteomics	0.9926680254792392	True
CD58	32	20	17	15	20.235225570324328	20.22545025866246	0.009775311661869068	-0.004926977195853159	0.10471023320281915	0.9624706317399913	ok	proteomics	0.9927428922065215	True
CHDH	32	20	17	15	20.87485720585533	21.19697115976993	-0.32211395391459874	-0.12604871544979926	2.7059257030939547	0.9628460000750761	ok	proteomics	0.9928081446479149	True
PACS2	32	20	17	15	21.224593865593494	21.19735929044848	0.027234575145012485	0.003721351246263993	0.08163424681853834	0.9636404967417347	ok	proteomics	0.9931469512380264	True
SERPINB9	12	10	5	7	20.0578916406833	20.0416792387233	0.016212401960000733	0.008183848916824112	0.18045871519293985	0.9638281301853194	ok	proteomics	0.9931469512380264	False
ZC3HAV1	32	20	17	15	20.440825481672675	20.292637817782452	0.14818766389022286	-0.15324097757093033	3.4125659052175816	0.9641831002073837	ok	proteomics	0.9931469512380264	True
HDHD3	32	20	17	15	22.030952172457646	22.063640219212473	-0.03268804675482784	0.07731165939054307	1.733313041144925	0.9644234304854649	ok	proteomics	0.9931469512380264	True
RPLP2	32	20	17	15	22.13443452138128	21.845937071421318	0.2884974499599622	-0.031532483527837885	0.7138253248008632	0.9647657474243724	ok	proteomics	0.9931779425750578	True
RPN1	32	20	17	15	23.05652955200023	22.824689687593093	0.23183986440713866	0.020848801987765953	0.4868828950244535	0.9658442408883309	ok	proteomics	0.9933823387229445	True
RTKN	32	20	17	15	20.526411065391613	20.38253847436188	0.1438725910297336	0.010694017833767333	0.24998470668944187	0.9658779527506484	ok	proteomics	0.9933823387229445	True
RABGGTB	32	20	17	15	21.124879189003664	21.064001715227075	0.06087747377658914	0.004454813997907148	0.10420719408852391	0.96590115487899	ok	proteomics	0.9933823387229445	True
GON7	31	19	17	14	20.50335268457253	20.51704509022333	-0.013692405650800765	-0.002682352660596102	0.06559280908681564	0.9673803967945845	ok	proteomics	0.9945821080166688	True
TMEM126A	32	20	17	15	19.99636578655692	20.063898516605096	-0.06753273004817473	-0.0031113538403687857	0.07748216716606633	0.9679689626768053	ok	proteomics	0.9946794156085822	True
