gene	n_paired_donors	mean_delta	median_delta	sd_delta	dz	positive_fraction	wilcoxon_p	wilcoxon_fdr_bh
RBM14	10	-0.0636335208161203	-0.0425311462181761	0.0937765983672105	-0.67856503567067	0.2	0.0323129112432441	0.411107258306191
NRF1	10	-0.0655165934908221	-0.0514862228077083	0.0926985420983421	-0.706770484279211	0.3	0.0323129112432441	0.411107258306191
UBL3	10	-0.0657726510987262	-0.0871075801829908	0.0800516725686901	-0.821627443727532	0.3	0.0323129112432441	0.411107258306191
LYPLA1	10	-0.0659266564797803	-0.0353878191986585	0.115414052601073	-0.571218625409984	0.2	0.0323129112432441	0.411107258306191
ROCK2	10	-0.0665175948878152	-0.0616836112570681	0.0714819150910988	-0.930551382164889	0.2	0.0323129112432441	0.411107258306191
FILIP1L	10	-0.0676492235646393	-0.0676440634425914	0.0697769461642455	-0.969506796777866	0.2	0.0323129112432441	0.411107258306191
RHBDD1	10	-0.06915622727324	-0.0486434169130797	0.0865758128580312	-0.798793854660583	0.2	0.0323129112432441	0.411107258306191
MRTFA	10	-0.069529138421172	-0.0660817459035447	0.0709815501792664	-0.979538179225077	0.2	0.0323129112432441	0.411107258306191
HNRNPA3	10	-0.0699888700494586	-0.0671871279553453	0.0782771167911623	-0.894116606724081	0.2	0.0323129112432441	0.411107258306191
MACF1	10	-0.0709444418412205	-0.0975658213402898	0.0809881821926261	-0.875985111907844	0.2	0.0323129112432441	0.411107258306191
COMMD10	10	-0.0711387356438556	-0.0741704745635034	0.0747719823510246	-0.951408982443286	0.2	0.0323129112432441	0.411107258306191
RSRP1	10	-0.0719751362987857	-0.0973616772351253	0.0806481561236407	-0.892458547823976	0.2	0.0323129112432441	0.411107258306191
NUAK1	10	-0.0731817108902702	-0.0553462896867081	0.105948991521321	-0.690725884592714	0.2	0.0323129112432441	0.411107258306191
RCBTB2	10	-0.0732316104982549	-0.0632390297393769	0.0761884758659847	-0.961190123123989	0.3	0.0323129112432441	0.411107258306191
SPECC1L	10	-0.0735948491731329	-0.0687257943094267	0.0774926290474236	-0.949701282274146	0.1	0.0323129112432441	0.411107258306191
ZMYM4	10	-0.075409024822521	-0.0783957734285772	0.0758040577334805	-0.994788762992762	0.1	0.0323129112432441	0.411107258306191
NCK1	10	-0.0764279466243383	-0.0622647863918543	0.104115928994928	-0.734065837592073	0.1	0.0323129112432441	0.411107258306191
RBM39	10	-0.077518962752559	-0.0653153203141674	0.0889175309312441	-0.871807414586229	0.1	0.0323129112432441	0.411107258306191
BICRAL	10	-0.0813253973537088	-0.123264676805274	0.0806975737650406	-1.0077799561917	0.3	0.0323129112432441	0.411107258306191
CEP63	10	-0.08169808634802	-0.0665876323275943	0.108976463223803	-0.749685610371093	0.1	0.0323129112432441	0.411107258306191
FHIT	10	-0.0817040206045211	-0.0670782257945183	0.0944439090882279	-0.865106298471769	0.2	0.0323129112432441	0.411107258306191
TMIGD3	10	-0.0829188156764597	-0.0881910278184263	0.0948548627582531	-0.874165153638844	0.3	0.0323129112432441	0.411107258306191
AC008591.1	10	-0.0846510985986901	-0.0477683358614124	0.102419488592318	-0.826513584105513	0.1	0.0323129112432441	0.411107258306191
FAF1	10	-0.0847786635832629	-0.102395662327142	0.092433060989283	-0.917189830953369	0.2	0.0323129112432441	0.411107258306191
APBA1	10	-0.0857088235924874	-0.0581627181974718	0.128073195976001	-0.66921749659896	0.2	0.0323129112432441	0.411107258306191
CIITA	10	-0.0872143928409836	-0.0803216305428234	0.0777877847541267	-1.12118365520567	0.1	0.0323129112432441	0.411107258306191
CPEB3	10	-0.0883372564875231	-0.0971757282995334	0.0869749336020126	-1.01566339667179	0.3	0.0323129112432441	0.411107258306191
PIK3R1	10	-0.0903259478959205	-0.0774956018074423	0.113429948387466	-0.796314810859084	0.1	0.0323129112432441	0.411107258306191
RCSD1	10	-0.0911871857111368	-0.119148268829757	0.0981624640768037	-0.928941490708614	0.2	0.0323129112432441	0.411107258306191
SSPN	10	-0.091439824145896	-0.0610641971025747	0.122161740379836	-0.748514419175621	0.1	0.0323129112432441	0.411107258306191
POU2F2	10	-0.105877070173398	-0.0753423919992651	0.140418665356785	-0.754009945219029	0.2	0.0323129112432441	0.411107258306191
WDFY3	10	-0.108179745280579	-0.1163608155471	0.126969751867182	-0.852011945283951	0.2	0.0323129112432441	0.411107258306191
TNRC18	10	-0.114093918642927	-0.13360568063736	0.119488509722832	-0.954852637358872	0.2	0.0323129112432441	0.411107258306191
DNM2	10	-0.115250839583381	-0.116809424733826	0.122780069838151	-0.938677097474406	0.3	0.0323129112432441	0.411107258306191
ETS2	10	-0.119273563285405	-0.10564909378269	0.139538455485266	-0.854771990062622	0.3	0.0323129112432441	0.411107258306191
MAML2	10	-0.129545144309727	-0.098860510974558	0.131400488554411	-0.985880233284547	0.2	0.0323129112432441	0.411107258306191
CSGALNACT1	10	-0.144409083329547	-0.155873827454503	0.153651254715119	-0.939849684906855	0.3	0.0323129112432441	0.411107258306191
SP100	10	-0.156795584712645	-0.140144725058911	0.185393860808987	-0.845743133178469	0.2	0.0323129112432441	0.411107258306191
STEAP1B	10	-0.164934432536343	-0.196401162044378	0.172803273160915	-0.954463590413332	0.2	0.0323129112432441	0.411107258306191
USP6NL	10	-0.192281170963398	-0.262179883165756	0.172918037978017	-1.11197867620868	0.3	0.0323129112432441	0.411107258306191
BHLHE41	10	-0.198886799143547	-0.213450795055304	0.181746117082389	-1.09431113212387	0.1	0.0323129112432441	0.411107258306191
KCNIP1	10	-0.237864411693126	-0.238086748081484	0.241457234061051	-0.985120253771248	0.3	0.0323129112432441	0.411107258306191
ACSBG2	10	-0.00503927079488912	-0.00347547640253016	0.00743070417258466	-0.678168673903254	0.2	0.0329693812442201	0.413478832919771
RAB9B	10	-0.00517484043936526	-0.004487829540459	0.00623198553570217	-0.830367851420599	0.1	0.0329693812442201	0.413478832919771
CD80	10	-0.00543412784722839	-0.00446384507338298	0.00737267441422	-0.737063315416092	0.2	0.0329693812442201	0.413478832919771
AC138207.5	10	-0.00565397606275725	-0.00538505390461678	0.00672391012737005	-0.840876209773005	0.1	0.0329693812442201	0.413478832919771
FGF11	10	-0.0060210513980006	-0.00600937649071924	0.00763034670480987	-0.789092767462999	0.1	0.0329693812442201	0.413478832919771
AC092338.2	10	-0.00716821297919193	-0.00739989446730448	0.00999624049596043	-0.717090888528409	0.2	0.0329693812442201	0.413478832919771
AL158212.2	10	-0.0106454589222609	-0.00813897512369649	0.0126887810766932	-0.838966237806289	0.2	0.0329693812442201	0.413478832919771
AC103858.1	10	-0.0108577951414592	-0.00691192946018018	0.015997441517793	-0.678720727272713	0.2	0.0329693812442201	0.413478832919771
ARHGAP33	10	-0.0115834750328262	-0.0124963512512643	0.0129408011006633	-0.895112670592897	0.2	0.0329693812442201	0.413478832919771
IL1B	10	-0.0186229212049103	-0.0176435967641907	0.0213151509986167	-0.873694078269439	0.1	0.0329693812442201	0.413478832919771
FAM157C	10	-0.0266061975761125	-0.0193971029008722	0.0326307751915097	-0.815371299638483	0.2	0.0329693812442201	0.413478832919771
AC004448.2	10	0.0365251079175856	0.035303804163274	0.0371606055937962	0.982898618952628	0.7	0.0329693812442202	0.413478832919771
RUNX3	10	0.029934464065356	0.0086133934375224	0.0695192936549867	0.430592177963085	0.7	0.0329693812442202	0.413478832919771
GPIHBP1	10	0.0247727622731639	0.0160606852412213	0.0455193151488109	0.544225285292128	0.7	0.0329693812442202	0.413478832919771
AP005329.2	10	0.0207771317975088	0.0146126776555892	0.0281344016935988	0.738495597801752	0.7	0.0329693812442202	0.413478832919771
GRB10	10	0.0201761596557173	0.0143721280787921	0.0302773960158436	0.666376977899933	0.7	0.0329693812442202	0.413478832919771
AC006994.2	10	0.0166756447380477	0.00573104200505112	0.0332467230820573	0.501572581962138	0.8	0.0329693812442202	0.413478832919771
PAPSS2	10	0.015107664367292	0.00684072960370772	0.0194512239805952	0.776694792181899	0.8	0.0329693812442202	0.413478832919771
AJM1	10	0.0147777014983222	0.00754830183614009	0.0306587871150602	0.482005417985471	0.7	0.0329693812442202	0.413478832919771
CCL4	10	0.0135173019044456	0.00836818945020567	0.0162734947841722	0.830633006844523	0.8	0.0329693812442202	0.413478832919771
KLF10	10	0.0132031305648624	0.0120892995949328	0.0185650519087865	0.71118199021106	0.8	0.0329693812442202	0.413478832919771
ISG15	10	0.012735540265251	0.00940404103636094	0.0153109130473961	0.83179495735017	0.7	0.0329693812442202	0.413478832919771
NOL4	10	0.0111671198367194	0.0103252815152781	0.0131074011961393	0.85197055233257	0.8	0.0329693812442202	0.413478832919771
AL023284.4	10	0.0104437030724455	0.00619925975889379	0.0146124796086823	0.714711216174436	0.7	0.0329693812442202	0.413478832919771
HEY1	10	0.0101446350487408	0.0029547361131689	0.0209110153610773	0.48513354677284	0.7	0.0329693812442202	0.413478832919771
USP2	10	0.00951166694699404	0.00733095252922924	0.0112001744491166	0.849242749763087	0.8	0.0329693812442202	0.413478832919771
NOL3	10	0.0090708122326469	0.00573010963066868	0.0122429384553136	0.740901562623639	0.8	0.0329693812442202	0.413478832919771
AL118506.1	10	0.00874466842443179	0.0118514452560351	0.0105011147147208	0.83273715810125	0.7	0.0329693812442202	0.413478832919771
AC104964.4	10	0.00504735210476183	0.00579068311869141	0.00543188260769277	0.929208613163627	0.8	0.0329693812442202	0.413478832919771
AL596094.1	10	-0.00230172589178763	-0.00189113133975694	0.00249413553877497	-0.922855176073611	0.1	0.0346105575157073	0.428582869741835
AC022211.2	10	-0.00279013985572495	-0.00242819506382985	0.00419143849789086	-0.665675962352533	0.1	0.0346105575157073	0.428582869741835
CCDC102A	10	-0.00331763932963558	-0.00321670623792534	0.0042327119782881	-0.783809374853184	0.1	0.0346105575157073	0.428582869741835
B4GALNT2	10	-0.00413998464898739	-0.00279017614567394	0.00617319494650016	-0.670638896854297	0.1	0.0346105575157073	0.428582869741835
LIN28B	10	-0.00418298208783173	-0.00268345624748737	0.00482573126897709	-0.866807920847693	0.1	0.0346105575157073	0.428582869741835
AC099568.1	10	-0.00456154124178943	-0.0038747539056213	0.00654283034244158	-0.697181648162254	0.1	0.0346105575157073	0.428582869741835
OGDHL	10	-0.00508313485354164	-0.00289115778198221	0.00729864440174834	-0.696449172441392	0.1	0.0346105575157073	0.428582869741835
AL163051.1	10	-0.00602645015775673	-0.00234325954020184	0.00945362122353125	-0.637475313984036	0.1	0.0346105575157073	0.428582869741835
AL121944.1	10	-0.00618705541361382	-0.00554733006003629	0.00725798895414913	-0.8524476205047	0.1	0.0346105575157073	0.428582869741835
AL512631.1	10	-0.00628556504602556	-0.00614380337712371	0.00641922846957862	-0.979177649746148	0.1	0.0346105575157073	0.428582869741835
AL356056.2	10	-0.0101460838853917	-0.00124204345223789	0.0209210154560689	-0.484970909117533	0.1	0.0346105575157073	0.428582869741835
SUCNR1	10	-0.0202093348305747	-0.00661668029766173	0.0354750091259009	-0.569678072776577	0.1	0.0346105575157073	0.428582869741835
AC009411.2	10	0.0106939916520851	0.00724480143537928	0.0163515980892844	0.654002843862281	0.6	0.0346105575157074	0.428582869741835
APOL4	10	0.00881446778837622	0.00746155008227373	0.0101300912774355	0.870127183158773	0.6	0.0346105575157074	0.428582869741835
CCDC141	10	0.00877292877217652	0.00574290166614217	0.0108322191027536	0.809892108805886	0.6	0.0346105575157074	0.428582869741835
CD209	10	0.00851500419695315	0.00592637628623783	0.0102374859747065	0.831747581192392	0.6	0.0346105575157074	0.428582869741835
DAPK1-IT1	10	0.0069584816857539	0.00766098996629722	0.00747619687717874	0.930751530500063	0.6	0.0346105575157074	0.428582869741835
AC006460.1	10	0.00683280983577398	0.00509652571991124	0.00911273995768319	0.749808495304759	0.6	0.0346105575157074	0.428582869741835
NLRP12	10	0.00677684684092894	0.00440491751118932	0.0109714456964825	0.617680388565532	0.6	0.0346105575157074	0.428582869741835
DPP10-AS3	10	0.00551304932521818	0.00461173410601475	0.0078181979790624	0.705156014209726	0.6	0.0346105575157074	0.428582869741835
LILRA6	10	0.00544475863113944	0.00438189814994539	0.00617091874369844	0.882325445736822	0.6	0.0346105575157074	0.428582869741835
TMEM45B	10	0.00541454411265696	0.00190542051258202	0.0107975504072962	0.501460415410349	0.6	0.0346105575157074	0.428582869741835
CROCC2	10	0.00512697474402331	0.00247744271985452	0.00891398928708266	0.575160523409295	0.6	0.0346105575157074	0.428582869741835
LBX2	10	0.00360767151862498	0.00311722492924769	0.0044513185396863	0.81047255694247	0.6	0.0346105575157074	0.428582869741835
CDRT1	10	0.00279490908989326	0.00269030764724566	0.003708706827897	0.753607448523532	0.6	0.0346105575157074	0.428582869741835
AF131215.5	10	0.00263966784040645	0.000796818334852504	0.00374966831480881	0.703973690147857	0.6	0.0346105575157074	0.428582869741835
CHRNA5	10	0.0230539784264356	0.000914490427774536	0.0666370482741731	0.345963379584007	0.6	0.0360316862182335	0.433348554333295
AC083837.1	10	0.0156437624505362	0.00421078605860817	0.0260302514240524	0.600983916585648	0.6	0.0360316862182335	0.433348554333295
AC025188.1	10	0.0149009348041889	0.00447155499403618	0.020333003618707	0.732844742646853	0.6	0.0360316862182335	0.433348554333295
G0S2	10	0.0119003348928901	0.00501497109443537	0.0200205195651065	0.594406896094296	0.6	0.0360316862182335	0.433348554333295
DCSTAMP	10	0.00896714135751541	0.00113033847495573	0.0138067899986581	0.649473292371864	0.6	0.0360316862182335	0.433348554333295
NYAP1	10	0.0068695072257813	0.000460032792873134	0.0174002030527615	0.39479465871469	0.6	0.0360316862182335	0.433348554333295
FOSB	10	0.00564078232112208	0.00323934513905568	0.00719745597040392	0.783718906279814	0.6	0.0360316862182335	0.433348554333295
PNPLA3	10	0.0055910240659218	0.00365148345959616	0.00719640022441441	0.776919555829284	0.6	0.0360316862182335	0.433348554333295
HAL	10	0.00522279527735373	0.00357638319100416	0.00622000311973106	0.839677276171454	0.6	0.0360316862182335	0.433348554333295
HTR3E	10	0.0050963329975443	0.00389239747330956	0.00683722540131445	0.745380281972938	0.6	0.0360316862182335	0.433348554333295
SLAMF7	10	0.00506305269013829	0.00485578920619065	0.0052316139931711	0.967780248456244	0.6	0.0360316862182335	0.433348554333295
AC037193.1	10	0.00486998413948166	0.00384978599314945	0.00548542901644799	0.887803693180439	0.6	0.0360316862182335	0.433348554333295
AC100863.1	10	0.00462889234419738	0.000307233079644638	0.0104800325024015	0.441686830946055	0.6	0.0360316862182335	0.433348554333295
LEFTY1	10	0.00428822364956681	0.000994604498212917	0.00608931432676329	0.704221102648542	0.6	0.0360316862182335	0.433348554333295
KLHL41	10	0.00407909133942478	0.00271405927000878	0.00563565002726847	0.723801392862903	0.6	0.0360316862182335	0.433348554333295
GPR83	10	0.00393417993566175	0.00182724786166941	0.00577437738320535	0.681316733316432	0.6	0.0360316862182335	0.433348554333295
AC012511.1	10	0.0037411235521532	0.00217056863125393	0.00448467284700725	0.83420211011596	0.6	0.0360316862182335	0.433348554333295
GPR19	10	0.00365500125666003	0.000716525832344622	0.00486258475069692	0.751658108609045	0.6	0.0360316862182335	0.433348554333295
AC069222.1	10	0.00299620063224926	0.00185792122785604	0.00460186610338372	0.651083835326319	0.6	0.0360316862182335	0.433348554333295
AL121772.3	10	0.00258989707736824	0.00177050289512338	0.00350788184384541	0.738307956954772	0.6	0.0360316862182335	0.433348554333295
COL1A2	10	0.00249500165097369	0.000728627489839179	0.00345486796041212	0.72216990043118	0.6	0.0360316862182335	0.433348554333295
AC092376.3	10	0.00246727769639434	0.00168179656247996	0.00303157558124459	0.813859866024326	0.6	0.0360316862182335	0.433348554333295
AC006262.1	10	0.00244044472312301	0.000474592236171153	0.00316080426533654	0.77209612435877	0.6	0.0360316862182335	0.433348554333295
AC005803.1	10	0.00234001181652174	0.00106916323065499	0.0034245369128311	0.683307517508178	0.6	0.0360316862182335	0.433348554333295
S100G	10	0.00195951762120426	0.00136524554864948	0.00236945235087849	0.826991781656954	0.6	0.0360316862182335	0.433348554333295
AC099508.1	10	0.00191248827172912	0.00120696729790033	0.00278594728322117	0.686476834377808	0.6	0.0360316862182335	0.433348554333295
AC245060.2	10	0.00150440394782898	0.00151444488128662	0.00167835914543361	0.896354008569671	0.6	0.0360316862182335	0.433348554333295
AC068580.3	10	0.00108809792608072	0.000536928646741905	0.00125004053041847	0.870450117098576	0.6	0.0360316862182335	0.433348554333295
AC004771.3	10	0.000988652591824834	0.000729897546037865	0.00116670966286074	0.847385277842551	0.6	0.0360316862182335	0.433348554333295
AC092903.2	10	-0.00122343509589539	-8.40738572852676e-05	0.00238502603846705	-0.51296508975715	0	0.0360316862182336	0.433348554333295
AC021351.1	10	-0.00179563421281592	-0.00219545469093593	0.00167464856333246	-1.07224539651633	0	0.0360316862182336	0.433348554333295
AC024257.4	10	-0.00205521190302055	-0.00147705073556211	0.00243394694937662	-0.844394699542209	0	0.0360316862182336	0.433348554333295
AL035401.1	10	-0.00207377356428308	-0.00113327049937103	0.00271502426623134	-0.763814007143895	0	0.0360316862182336	0.433348554333295
LCN12	10	-0.00215317445002701	-0.00122077416469878	0.00283266613052862	-0.760122919825075	0	0.0360316862182336	0.433348554333295
AP001993.1	10	-0.00216029727206531	-0.00261444400140719	0.00198341386116514	-1.08918129209617	0	0.0360316862182336	0.433348554333295
AL390067.1	10	-0.00216895110716648	-0.0017371098754099	0.00225439078899309	-0.96210076698159	0	0.0360316862182336	0.433348554333295
HYAL3	10	-0.00229053899384096	-0.00224364405977135	0.00238425688228584	-0.96069304061103	0	0.0360316862182336	0.433348554333295
AC007100.1	10	-0.00270378814871685	-0.00276549114844694	0.00276652335778117	-0.97732344862086	0	0.0360316862182336	0.433348554333295
AC124069.1	10	-0.00290149606820035	-0.00155645830204007	0.00449673817674366	-0.64524460934959	0	0.0360316862182336	0.433348554333295
AC008676.1	10	-0.00298037676732009	-0.00151439309653784	0.00430782909229872	-0.691851209382524	0	0.0360316862182336	0.433348554333295
REM2	10	-0.00306491163387703	-0.00126521405682052	0.00398310980610555	-0.769477062665697	0	0.0360316862182336	0.433348554333295
HUS1B	10	-0.00308910729272204	-0.00168949899988583	0.00451080305437557	-0.684824244260796	0	0.0360316862182336	0.433348554333295
AC092810.3	10	-0.00309639926993272	-0.0027791505394011	0.00331346036921901	-0.934491113488873	0	0.0360316862182336	0.433348554333295
