source	analysis	dataset	disease_name	compartment	unit_id	group_label	group	axis_family	module	n_cells	mean_score	high_fraction	cell_types
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP037	normal	control	OSM_OSMR	osmr_receptor_response	2270.0	-0.18578032991262175	0.07973568281938326	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP037	normal	control	OSM_OSMR	osm_osmr_core	2270.0	-0.11530880962523396	0.15066079295154186	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP037	normal	control	C1Q_COMPLEMENT	c1q_core	2270.0	0.045613320881504694	0.005726872246696035	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP037	normal	control	C1Q_COMPLEMENT	c1q_phagolysosomal	2270.0	-0.06849053208366153	0.05947136563876652	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP037	normal	control	COVARIATE	ifn_apc	2270.0	-0.11996742689987995	0.12951541850220263	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP037	normal	control	COVARIATE	inflammatory_nfkb	2270.0	-0.05554038139546079	0.13348017621145375	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP037	normal	control	COVARIATE	hif_nampt_metabolic	2270.0	-0.147468192726619	0.13964757709251102	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP037	normal	control	COVARIATE	lipid_loader_repair	2270.0	-0.011309972350697231	0.22819383259911893	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP037	normal	control	COVARIATE	lysosomal_apc	2270.0	-0.1102089366066874	0.1669603524229075	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP038	normal	control	OSM_OSMR	osm_ligand_inflammatory	87.0	-0.15342139939663055	0.04597701149425287	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP038	normal	control	OSM_OSMR	osmr_receptor_response	87.0	-0.0925605239222478	0.09195402298850575	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP038	normal	control	OSM_OSMR	osm_osmr_core	87.0	0.07965708488326344	0.2988505747126437	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP038	normal	control	C1Q_COMPLEMENT	c1q_core	87.0	-0.04057677750013493	0.0	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP038	normal	control	C1Q_COMPLEMENT	c1q_phagolysosomal	87.0	0.12537238783905097	0.632183908045977	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP038	normal	control	COVARIATE	ifn_apc	87.0	0.1261946973947846	0.3793103448275862	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP038	normal	control	COVARIATE	inflammatory_nfkb	87.0	-0.128634825890575	0.04597701149425287	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP038	normal	control	COVARIATE	hif_nampt_metabolic	87.0	-0.09299681891304315	0.08045977011494253	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP038	normal	control	COVARIATE	lipid_loader_repair	87.0	-0.03106898726857588	0.26436781609195403	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP038	normal	control	COVARIATE	lysosomal_apc	87.0	0.09063858555873909	0.3218390804597701	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP039	normal	control	OSM_OSMR	osm_ligand_inflammatory	2053.0	0.172112496968904	0.44179249878226984	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP039	normal	control	OSM_OSMR	osmr_receptor_response	2053.0	0.11625865229073912	0.36726741354115927	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP039	normal	control	OSM_OSMR	osm_osmr_core	2053.0	0.16102976226789587	0.39795421334632247	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP039	normal	control	C1Q_COMPLEMENT	c1q_core	2053.0	-0.01785706968910025	0.0024354603019970775	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP039	normal	control	C1Q_COMPLEMENT	c1q_phagolysosomal	2053.0	0.11783121112587565	0.5518753044325377	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP039	normal	control	COVARIATE	ifn_apc	2053.0	0.4094762897141799	0.5596687773989284	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP039	normal	control	COVARIATE	inflammatory_nfkb	2053.0	0.12219297504412904	0.43740867023867513	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP039	normal	control	COVARIATE	hif_nampt_metabolic	2053.0	0.1917498230698507	0.45494398441305406	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP039	normal	control	COVARIATE	lipid_loader_repair	2053.0	-0.02758363493091953	0.20263029712615685	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP039	normal	control	COVARIATE	lysosomal_apc	2053.0	0.14617085875969585	0.3779834388699464	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP040	normal	control	OSM_OSMR	osm_ligand_inflammatory	477.0	-0.1359545639702239	0.04821802935010482	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP040	normal	control	OSM_OSMR	osmr_receptor_response	477.0	0.041234434789107786	0.2893081761006289	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP040	normal	control	OSM_OSMR	osm_osmr_core	477.0	0.1694508053410245	0.42348008385744235	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP040	normal	control	C1Q_COMPLEMENT	c1q_core	477.0	-0.027666963116865666	0.0041928721174004195	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP040	normal	control	C1Q_COMPLEMENT	c1q_phagolysosomal	477.0	-0.0606304271185655	0.12159329140461216	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP040	normal	control	COVARIATE	ifn_apc	477.0	-0.11421955021946854	0.1488469601677149	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP040	normal	control	COVARIATE	inflammatory_nfkb	477.0	-0.11504950944781421	0.04821802935010482	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP040	normal	control	COVARIATE	hif_nampt_metabolic	477.0	-0.017753700887871773	0.1949685534591195	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP040	normal	control	COVARIATE	lipid_loader_repair	477.0	-0.02189239212012781	0.20545073375262055	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP040	normal	control	COVARIATE	lysosomal_apc	477.0	-0.01476380471758012	0.2180293501048218	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP042	normal	control	OSM_OSMR	osm_ligand_inflammatory	1505.0	0.046192990977190616	0.3495016611295681	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP042	normal	control	OSM_OSMR	osmr_receptor_response	1505.0	-0.11336109396518017	0.11162790697674418	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP042	normal	control	OSM_OSMR	osm_osmr_core	1505.0	-0.1019451854934644	0.14817275747508304	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP042	normal	control	C1Q_COMPLEMENT	c1q_core	1505.0	-0.020673021699490268	0.00132890365448505	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP042	normal	control	C1Q_COMPLEMENT	c1q_phagolysosomal	1505.0	-0.04593460735802394	0.13687707641196012	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP042	normal	control	COVARIATE	ifn_apc	1505.0	-0.11536735580395137	0.15415282392026577	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP042	normal	control	COVARIATE	inflammatory_nfkb	1505.0	0.027243700506239376	0.34352159468438537	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP042	normal	control	COVARIATE	hif_nampt_metabolic	1505.0	0.029330668803231354	0.2378737541528239	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP042	normal	control	COVARIATE	lipid_loader_repair	1505.0	0.007567886327160501	0.2504983388704319	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP042	normal	control	COVARIATE	lysosomal_apc	1505.0	0.055087397064189296	0.2644518272425249	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP043	normal	control	OSM_OSMR	osm_ligand_inflammatory	849.0	-0.07615430859726918	0.18610129564193167	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP043	normal	control	OSM_OSMR	osmr_receptor_response	849.0	-0.07480350978505217	0.1872791519434629	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP043	normal	control	OSM_OSMR	osm_osmr_core	849.0	-0.01665063272431407	0.24734982332155478	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP043	normal	control	C1Q_COMPLEMENT	c1q_core	849.0	-0.02244106080741233	0.001177856301531213	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP043	normal	control	C1Q_COMPLEMENT	c1q_phagolysosomal	849.0	-0.09973834912636341	0.061248527679623084	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP043	normal	control	COVARIATE	ifn_apc	849.0	-0.12348058632152886	0.1154299175500589	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP043	normal	control	COVARIATE	inflammatory_nfkb	849.0	-0.06432802340065448	0.1790341578327444	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP043	normal	control	COVARIATE	hif_nampt_metabolic	849.0	-0.056425210083024945	0.21083627797408716	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP043	normal	control	COVARIATE	lipid_loader_repair	849.0	-0.008096318760621583	0.2579505300353357	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP043	normal	control	COVARIATE	lysosomal_apc	849.0	-0.046384875703410745	0.22379269729093051	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP044	normal	control	OSM_OSMR	osm_ligand_inflammatory	1440.0	0.12076009889273655	0.35625	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP044	normal	control	OSM_OSMR	osmr_receptor_response	1440.0	0.22469957671495927	0.4951388888888889	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP044	normal	control	OSM_OSMR	osm_osmr_core	1440.0	0.1830367864815285	0.4111111111111111	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP044	normal	control	C1Q_COMPLEMENT	c1q_core	1440.0	0.0056255508032746915	0.004166666666666667	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP044	normal	control	C1Q_COMPLEMENT	c1q_phagolysosomal	1440.0	0.13104329537144288	0.53125	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP044	normal	control	COVARIATE	ifn_apc	1440.0	0.054923820103978026	0.35694444444444445	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP044	normal	control	COVARIATE	inflammatory_nfkb	1440.0	0.09371647366297949	0.3548611111111111	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP044	normal	control	COVARIATE	hif_nampt_metabolic	1440.0	0.10745225597115786	0.33402777777777776	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP044	normal	control	COVARIATE	lipid_loader_repair	1440.0	0.03716236281390583	0.31805555555555554	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP044	normal	control	COVARIATE	lysosomal_apc	1440.0	0.15260288948695971	0.3854166666666667	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP045	normal	control	OSM_OSMR	osm_ligand_inflammatory	111.0	-0.023840847629426305	0.2072072072072072	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP045	normal	control	OSM_OSMR	osmr_receptor_response	111.0	0.21111174611014408	0.4864864864864865	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP045	normal	control	OSM_OSMR	osm_osmr_core	111.0	0.20019330342836253	0.4864864864864865	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP045	normal	control	C1Q_COMPLEMENT	c1q_core	111.0	-0.040576777500134914	0.0	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP045	normal	control	C1Q_COMPLEMENT	c1q_phagolysosomal	111.0	0.04604394547239028	0.35135135135135137	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP045	normal	control	COVARIATE	ifn_apc	111.0	0.05799110959001509	0.36936936936936937	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP045	normal	control	COVARIATE	inflammatory_nfkb	111.0	-0.027849952293860517	0.2072072072072072	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP045	normal	control	COVARIATE	hif_nampt_metabolic	111.0	0.16276308947669071	0.40540540540540543	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP045	normal	control	COVARIATE	lipid_loader_repair	111.0	0.00013853038941797117	0.25225225225225223	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP045	normal	control	COVARIATE	lysosomal_apc	111.0	0.1524922296764229	0.3783783783783784	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP047	normal	control	OSM_OSMR	osm_ligand_inflammatory	1374.0	-0.037004328499562894	0.2430858806404658	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP047	normal	control	OSM_OSMR	osmr_receptor_response	1374.0	0.1030081733387266	0.3529839883551674	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP047	normal	control	OSM_OSMR	osm_osmr_core	1374.0	0.010106235606475658	0.25181950509461426	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP047	normal	control	C1Q_COMPLEMENT	c1q_core	1374.0	-0.018049249996818967	0.000727802037845706	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP047	normal	control	C1Q_COMPLEMENT	c1q_phagolysosomal	1374.0	0.05652301142972825	0.4315866084425036	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP047	normal	control	COVARIATE	ifn_apc	1374.0	-0.06925872033545762	0.19723435225618632	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP047	normal	control	COVARIATE	inflammatory_nfkb	1374.0	-0.0352062596104149	0.24090247452692867	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP047	normal	control	COVARIATE	hif_nampt_metabolic	1374.0	-0.03148350278955741	0.22489082969432314	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP047	normal	control	COVARIATE	lipid_loader_repair	1374.0	-0.021358821111537963	0.22852983988355166	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP047	normal	control	COVARIATE	lysosomal_apc	1374.0	-0.1461030011785791	0.14264919941775836	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP049	normal	control	OSM_OSMR	osm_ligand_inflammatory	56.0	-0.12827412227055504	0.10714285714285714	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP049	normal	control	OSM_OSMR	osmr_receptor_response	56.0	0.03388388989059559	0.26785714285714285	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP049	normal	control	OSM_OSMR	osm_osmr_core	56.0	0.1520621924836588	0.39285714285714285	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP049	normal	control	C1Q_COMPLEMENT	c1q_core	56.0	-0.04057677750013492	0.0	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP049	normal	control	C1Q_COMPLEMENT	c1q_phagolysosomal	56.0	-0.09217033949543299	0.07142857142857142	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP049	normal	control	COVARIATE	ifn_apc	56.0	-0.1250053602781596	0.14285714285714285	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP049	normal	control	COVARIATE	inflammatory_nfkb	56.0	-0.10907583257029398	0.10714285714285714	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP049	normal	control	COVARIATE	hif_nampt_metabolic	56.0	0.046602397923138035	0.26785714285714285	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP049	normal	control	COVARIATE	lipid_loader_repair	56.0	0.011314563639562195	0.2857142857142857	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP049	normal	control	COVARIATE	lysosomal_apc	56.0	-0.031934097458988064	0.19642857142857142	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP050	normal	control	OSM_OSMR	osm_ligand_inflammatory	521.0	-0.13521084417220403	0.0710172744721689	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP050	normal	control	OSM_OSMR	osmr_receptor_response	521.0	-0.16931252136365818	0.08445297504798464	pancreatic acinar cell
direct_h5ad	t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	HPAP050	normal	control	OSM_OSMR	osm_osmr_core	521.0	-0.0834374515198095	0.16122840690978887	pancreatic acinar cell
