sample_id	ifng_input	tnf_input	disease_ptpn2_activity	intervention	S_ifn_jak_stat	N_tnf_nfkb	A_apc_antigen_processing	L_lipid_lysosomal_state	B_barrier_injury	host_defense_signal	apc_lipid_composite
447	1.0	1.0	0.3	jak_plus_tnf_50pct_inhibition	0.5749344140406374	0.48895322814102055	1.6091865701194576	0.8974954247061149	0.47342456420089285	0.5362428803858098	1.3245101119541205
448	1.0	1.0	0.3	disease_baseline_ptpn2_50pct	0.7956121270605033	0.933765518272045	1.192600098099269	1.056835954539624	0.6511430486822123	0.8577811531056971	1.138294440675411
448	1.0	1.0	0.3	ptpn2_restore_to_75pct	0.5031972391334121	0.6603906868380554	1.042639643349968	0.996289914846876	0.24180713933105086	0.5739342906005016	1.0240997519487312
448	1.0	1.0	0.3	ptpn2_restore_to_100pct	0.42414231706941247	0.5714225814422363	0.980363500266416	0.9682771341349838	0.07240472166667888	0.49041843603718327	0.9755289538138432
448	1.0	1.0	0.3	ptpn2_restore_to_125pct	0.36902527147206904	0.5050968523779152	0.9278038861307586	0.9432245672396056	0.0	0.43025748287969984	0.9339721585742974
448	1.0	1.0	0.3	jak_50pct_inhibition	0.37365557196290017	0.7551731078789058	0.9846607993363607	1.0022226907326748	0.35683319730441476	0.5453384631251027	0.9916855558948864
448	1.0	1.0	0.3	jak_70pct_inhibition	0.27170320451171354	0.7353647456894189	0.900097203147478	0.9835142822436373	0.31766381445189645	0.48035089804168096	0.9334640347859418
448	1.0	1.0	0.3	tnf_70pct_inhibition	0.5927667070239387	0.344893717819976	0.9914148611785726	0.9051107735061791	0.1892440243309277	0.4812238618821556	0.9568932261096152
448	1.0	1.0	0.3	jak_plus_tnf_50pct_inhibition	0.351036352930282	0.43816662360496106	0.8948731304978654	0.9185656032222533	0.1743411073355281	0.39024497473388764	0.9043501195876206
449	1.0	1.0	0.3	disease_baseline_ptpn2_50pct	0.9203367647503207	1.4729417392794049	1.284062249112621	0.7421906190118798	1.0286476076059434	1.1690090032884086	1.0673135970723244
449	1.0	1.0	0.3	ptpn2_restore_to_75pct	0.6075616449632986	1.0948573697731863	1.1547184745232866	0.7181114171104606	0.5547171657077732	0.8268447211277481	0.9800756515581561
449	1.0	1.0	0.3	ptpn2_restore_to_100pct	0.5179445481844815	0.9604078944897725	1.098762504379056	0.706316019462798	0.36446963985992886	0.7170530540218625	0.9417839104125529
449	1.0	1.0	0.3	ptpn2_restore_to_125pct	0.4543097245631869	0.8564514427583434	1.0505512547701041	0.6954102177269487	0.20014350881018877	0.6352734977510073	0.9084948399528419
449	1.0	1.0	0.3	jak_50pct_inhibition	0.4351250085703911	1.2523816949278557	1.0704293343402178	0.7129885240318902	0.6391781672568619	0.8028905174312502	0.9274530102168868
449	1.0	1.0	0.3	jak_70pct_inhibition	0.3113423184594275	1.236895165816573	0.9706439144420378	0.6989612440901631	0.5767870307640652	0.727841099770143	0.8619708463012878
449	1.0	1.0	0.3	tnf_70pct_inhibition	0.7099099743342537	0.46917067017256103	1.1127062052342838	0.6744373950055881	0.39276963774422835	0.601577287461492	0.9373986811428054
449	1.0	1.0	0.3	jak_plus_tnf_50pct_inhibition	0.4152314681033664	0.6754722159278078	1.0010394723543343	0.6779981459904943	0.3587213540187576	0.532339804624365	0.8718229418087983
450	1.0	1.0	0.3	disease_baseline_ptpn2_50pct	0.643111601562515	1.0462832391234278	1.472693484654946	0.8297656572017285	1.0615275355828304	0.8245388384649258	1.215522353673659
450	1.0	1.0	0.3	ptpn2_restore_to_75pct	0.4293618347533449	0.7681147822645771	1.2947898081321632	0.7860055689792457	0.5182832300500863	0.5818006611333993	1.0912761124709962
450	1.0	1.0	0.3	ptpn2_restore_to_100pct	0.3672068716130607	0.6718359000120463	1.2202376331406761	0.7651836200970179	0.2953290089607009	0.5042899343926042	1.0382160279232129
450	1.0	1.0	0.3	ptpn2_restore_to_125pct	0.32274644452809975	0.5982138397557768	1.157023756020351	0.7462953402252142	0.100168404224671	0.44670677238055445	0.9927323897022962
450	1.0	1.0	0.3	jak_50pct_inhibition	0.3124959361170568	0.8655525414360227	1.1997326185149666	0.7922929298048811	0.6229789990575068	0.5613714085105914	1.0367567430309323
450	1.0	1.0	0.3	jak_70pct_inhibition	0.22791055786316838	0.8448123543871727	1.0873087970755968	0.7803845096536726	0.5520475954108369	0.5055163662989703	0.9645390821068272
450	1.0	1.0	0.3	tnf_70pct_inhibition	0.49437713110040166	0.3787519242223051	1.2321898065959094	0.6937362159344783	0.3996736687463519	0.44234578800525826	1.0168083703313369
450	1.0	1.0	0.3	jak_plus_tnf_50pct_inhibition	0.2940456123283691	0.4919761317628696	1.0932957600568716	0.716453683949164	0.34649749762235355	0.38311434607389433	0.9425589296137886
451	1.0	1.0	0.3	disease_baseline_ptpn2_50pct	0.7756346441026467	0.7314321991422326	1.661097265036601	0.7315502744836989	0.5623136374129034	0.7557435438704604	1.2892784688154402
451	1.0	1.0	0.3	ptpn2_restore_to_75pct	0.5040610639832472	0.5412363268206551	1.453573695288937	0.6949551024401739	0.12121914136887042	0.5207899322600809	1.1501262581494318
451	1.0	1.0	0.3	ptpn2_restore_to_100pct	0.42731108858373507	0.47480042548383866	1.3659718449082254	0.6777843452334714	0.0	0.4486812901887817	1.0906968450383236
451	1.0	1.0	0.3	ptpn2_restore_to_125pct	0.3729691548556068	0.4237638493405547	1.2914839126081248	0.6623172110918446	0.0	0.3958267673738334	1.0398172320016128
451	1.0	1.0	0.3	jak_50pct_inhibition	0.3688758645923391	0.6076467554647296	1.3561765271263375	0.6981955959374814	0.22622414181491846	0.47632276548491487	1.092984154650795
451	1.0	1.0	0.3	jak_70pct_inhibition	0.26724711052419453	0.5925254523240558	1.227720641587258	0.6863000468742884	0.17589034642200635	0.41362236433413213	1.01115240370207
451	1.0	1.0	0.3	tnf_70pct_inhibition	0.5835662125437002	0.2711693768364462	1.3719309080774138	0.6283380429895847	0.15111417027169935	0.44298763647543593	1.074493762042282
451	1.0	1.0	0.3	jak_plus_tnf_50pct_inhibition	0.3438160242582955	0.3489027206038366	1.2216061348742082	0.6393984960179625	0.08822281142037526	0.346105037613789	0.9887230793317099
452	1.0	1.0	0.3	disease_baseline_ptpn2_50pct	0.6784923822962791	0.8287588181061147	1.1932146204452534	0.9595517849428714	0.6050379093526952	0.7461122784107052	1.0997494862443005
452	1.0	1.0	0.3	ptpn2_restore_to_75pct	0.459141951599878	0.6070358078830156	1.0506555966139899	0.9185733259086808	0.2824235593504276	0.52569418692729	0.9978226883318663
452	1.0	1.0	0.3	ptpn2_restore_to_100pct	0.39418537172060975	0.5327754161364148	0.9909043070165596	0.899445621002439	0.14936807813385583	0.456550891707722	0.9543208326109114
452	1.0	1.0	0.3	ptpn2_restore_to_125pct	0.34740361710756446	0.4766042340248656	0.9403107146882408	0.8822182319536253	0.03217405021422485	0.40554389472035	0.9170737215943946
452	1.0	1.0	0.3	jak_50pct_inhibition	0.3364340633069507	0.666452659470884	0.9737535508911741	0.9084858576489674	0.32938536232547955	0.4849424315807207	0.9476464735942914
452	1.0	1.0	0.3	jak_70pct_inhibition	0.2478267732884092	0.6395633806740323	0.8822941182252322	0.885711798895372	0.2797530612499315	0.42410824661193963	0.8836611904932881
452	1.0	1.0	0.3	tnf_70pct_inhibition	0.5268658600835034	0.3614070672782919	1.020818681723746	0.8823720191173338	0.2721183228045068	0.4524094033211583	0.965440016681181
452	1.0	1.0	0.3	jak_plus_tnf_50pct_inhibition	0.31584263555120673	0.41480992847716114	0.894674385949425	0.8635679543838349	0.2069781523281671	0.36037791736788627	0.882231813323189
453	1.0	1.0	0.3	disease_baseline_ptpn2_50pct	0.6730536235146897	0.8567595601869261	1.8408945633556364	0.7312898028148173	0.6552849204911443	0.7557212950171961	1.3970526591393087
453	1.0	1.0	0.3	ptpn2_restore_to_75pct	0.442890141131694	0.5912197107517433	1.5833366804497815	0.6961252167629449	0.2692325315874331	0.5096384474607162	1.2284520949750468
453	1.0	1.0	0.3	ptpn2_restore_to_100pct	0.37519742558357383	0.5085544279782661	1.4756500332828268	0.6798674412307272	0.11401066230337968	0.4352080766611854	1.157336996461987
453	1.0	1.0	0.3	ptpn2_restore_to_125pct	0.3267083607744906	0.4478452614882966	1.384838228970911	0.6652857029807374	0.0	0.3812199660957033	1.0970172185748415
453	1.0	1.0	0.3	jak_50pct_inhibition	0.3103166648977791	0.6705152862874015	1.3988178110938634	0.6910344453631656	0.32956610632857475	0.47240604452310925	1.1157044648015844
453	1.0	1.0	0.3	jak_70pct_inhibition	0.21615499023516552	0.644581556721937	1.1985148453944126	0.6718314069932246	0.2732275847359884	0.40894694515421265	0.9878414700339374
453	1.0	1.0	0.3	tnf_70pct_inhibition	0.5233390550809753	0.33596285013662697	1.6123471222384307	0.6621913954336136	0.26769267399400765	0.4390197628560186	1.2322848315165038
453	1.0	1.0	0.3	jak_plus_tnf_50pct_inhibition	0.2957797707246866	0.40087228429855604	1.3174672514243664	0.6528753996477192	0.19296870684260248	0.34307140183292784	1.0516305107137074
454	1.0	1.0	0.3	disease_baseline_ptpn2_50pct	0.8994773521214241	0.8813015047600915	1.9665066716380002	0.9921723200959656	0.9684598271117285	0.8912982208088245	1.5767729310211864
454	1.0	1.0	0.3	ptpn2_restore_to_75pct	0.6013577756552073	0.6228580961860367	1.7417033792518233	0.943760673596729	0.49345574723762065	0.6110329198940806	1.4225262969897856
454	1.0	1.0	0.3	ptpn2_restore_to_100pct	0.5118176958691386	0.540961998990584	1.6436905351501652	0.9216939407306578	0.30782184273780044	0.5249326322737891	1.3548918973823623
454	1.0	1.0	0.3	ptpn2_restore_to_125pct	0.4472066892496354	0.4803130453612127	1.5591482569855843	0.9020552917698481	0.14862632140105164	0.46210454949984525	1.2963110708992898
454	1.0	1.0	0.3	jak_50pct_inhibition	0.41678595094638904	0.7010704429373242	1.5820000857121101	0.9453639071361672	0.5652031753817744	0.5447139723423099	1.327345614281733
454	1.0	1.0	0.3	jak_70pct_inhibition	0.28914790874812846	0.6741080221358797	1.3939410102177647	0.9258186259810998	0.4927583167079202	0.46237995977261653	1.2066920565230987
454	1.0	1.0	0.3	tnf_70pct_inhibition	0.7083436270640214	0.36005978424784163	1.7293281254029043	0.8804162500494865	0.4210946990094708	0.5516158977967406	1.3897633752615373
454	1.0	1.0	0.3	jak_plus_tnf_50pct_inhibition	0.39906255415205666	0.42772940515500946	1.4841278791908932	0.8827384732798252	0.34782905088036353	0.41196263710338543	1.243572116826466
455	1.0	1.0	0.3	disease_baseline_ptpn2_50pct	0.5074850938703955	0.7812592605314709	0.9526084791654513	0.8989209790367307	0.6431535565279485	0.6306834688678795	0.9311334791139632
455	1.0	1.0	0.3	ptpn2_restore_to_75pct	0.3309013801499871	0.5948963849846458	0.8237135027394566	0.8472167850620085	0.32746571155285537	0.44969913232558356	0.8331148156684773
455	1.0	1.0	0.3	ptpn2_restore_to_100pct	0.28039884655295627	0.5263793580890582	0.7710014224895012	0.8227304684822342	0.19657654054497206	0.39109007674420215	0.7916930408865944
455	1.0	1.0	0.3	ptpn2_restore_to_125pct	0.24454036005514718	0.4725448595161929	0.7268633248547199	0.8005553268962413	0.08147448278435407	0.3471423848126177	0.7563401256713285
455	1.0	1.0	0.3	jak_50pct_inhibition	0.2358635382580799	0.6509001958059195	0.7560324370793692	0.8424947827457404	0.3730795321026822	0.42263003415460776	0.7906173753459177
455	1.0	1.0	0.3	jak_70pct_inhibition	0.1667645365526953	0.6307051970404167	0.6778796188135818	0.8203374585527838	0.32494012935534683	0.37553783377217	0.7348627547092627
455	1.0	1.0	0.3	tnf_70pct_inhibition	0.38777276215464407	0.29761281626107233	0.7770482768327878	0.7585103532825029	0.26540024314895	0.34720078650253683	0.7696331074126739
455	1.0	1.0	0.3	jak_plus_tnf_50pct_inhibition	0.2224335219514121	0.3727961559182397	0.6767326976131132	0.7608839171649123	0.21652104568607794	0.29009670723648456	0.7103931854338328
456	1.0	1.0	0.3	disease_baseline_ptpn2_50pct	0.5008270242156717	1.2450964712471464	1.050461125747945	0.8607442703817839	0.9133287706882071	0.8357482753798353	0.9745743836014806
456	1.0	1.0	0.3	ptpn2_restore_to_75pct	0.33814969411286067	0.9263884735890693	0.9286685633380206	0.8247551462165744	0.4548839106327043	0.6028571448771546	0.8871031964894421
456	1.0	1.0	0.3	ptpn2_restore_to_100pct	0.2915054231303878	0.81297807450184	0.8790214810412912	0.8077237631917557	0.25766737020050784	0.5261681162475413	0.8505023939014769
456	1.0	1.0	0.3	ptpn2_restore_to_125pct	0.2582245865635163	0.7252643047518098	0.8372716092819377	0.792231301732108	0.082262433795994	0.4683924597482484	0.8192554862620058
456	1.0	1.0	0.3	jak_50pct_inhibition	0.25463373827132174	1.0492511152660369	0.8765918712848871	0.8214255326602794	0.6163083535027861	0.6122115579189435	0.854525335835044
456	1.0	1.0	0.3	jak_70pct_inhibition	0.19270972244790743	1.032617139761973	0.813164325439136	0.8071762453358178	0.5849086125506613	0.5706680602392369	0.8107690933978087
456	1.0	1.0	0.3	tnf_70pct_inhibition	0.3804752553278503	0.41413187879562974	0.8525173009884768	0.7584468910051307	0.22516995022538508	0.3956207358883511	0.8148891369951383
456	1.0	1.0	0.3	jak_plus_tnf_50pct_inhibition	0.2372977551187347	0.5733524237715105	0.7878995689241672	0.7662804764577357	0.2870160263589859	0.38852235601248386	0.7792519319375946
457	1.0	1.0	0.3	disease_baseline_ptpn2_50pct	0.8489651880242063	0.6722960445205031	1.2528102505001986	0.890645636981262	0.5458076808803717	0.7694640734475399	1.107944405092624
457	1.0	1.0	0.3	ptpn2_restore_to_75pct	0.5861149321635223	0.4833530858214414	1.1137472906373822	0.8470324028806715	0.08338668158405212	0.539872101309586	1.007061335534698
457	1.0	1.0	0.3	ptpn2_restore_to_100pct	0.5043103902656696	0.4244417318345291	1.0542936333687134	0.8277155199990055	0.0	0.4683694939716564	0.9636623880208303
457	1.0	1.0	0.3	ptpn2_restore_to_125pct	0.44442450598309574	0.38084905973138605	1.0034036981892107	0.8107064258155126	0.0	0.4158155551698264	0.9263247892397315
457	1.0	1.0	0.3	jak_50pct_inhibition	0.41271837856349725	0.5267268267363983	1.0361252249227788	0.8419710928864036	0.18808182226175593	0.4640221802413027	0.9584635721082286
457	1.0	1.0	0.3	jak_70pct_inhibition	0.2945459768021906	0.4989870559024752	0.937196399924376	0.8206887978825871	0.12900237272908952	0.38654446239731866	0.8905933591076605
457	1.0	1.0	0.3	tnf_70pct_inhibition	0.676273939844743	0.3217623842435673	1.082598097220257	0.8096111485260263	0.17058235006126826	0.516743739824214	0.9734033177425647
457	1.0	1.0	0.3	jak_plus_tnf_50pct_inhibition	0.39165783665054127	0.3482734913200579	0.955052241812487	0.7950345810817054	0.08049364347491261	0.3721348812518238	0.8910451775201744
458	1.0	1.0	0.3	disease_baseline_ptpn2_50pct	0.7252160644080455	0.6419724706693278	1.2697373560004312	0.9957851068262652	0.5654952722137053	0.6877564472256226	1.160156456330765
458	1.0	1.0	0.3	ptpn2_restore_to_75pct	0.494587784166257	0.4625270070907792	1.1160131654788432	0.940146245669316	0.25735636545648327	0.48016043448229206	1.0456663975550322
458	1.0	1.0	0.3	ptpn2_restore_to_100pct	0.4231741507990914	0.4029899585330696	1.0494271427553408	0.9145254646017451	0.12853246198860474	0.4140912642793816	0.9954664714939025
458	1.0	1.0	0.3	ptpn2_restore_to_125pct	0.37097954142779527	0.35814516901955434	0.9922045840734544	0.8916318209420435	0.014721836219876456	0.3652040738440869	0.9519754788208901
458	1.0	1.0	0.3	jak_50pct_inhibition	0.34432656162899666	0.5180725661072303	1.0431207361121317	0.9408501247833775	0.31322420360548037	0.4225122636442018	1.00221249158063
458	1.0	1.0	0.3	jak_70pct_inhibition	0.24199375005049265	0.5001251328786444	0.9449735858424292	0.9195585141478675	0.26979208067857696	0.35815287232316095	0.9348075571646044
458	1.0	1.0	0.3	tnf_70pct_inhibition	0.5695375674359724	0.25235034642273396	1.0351395684069515	0.8605181770138481	0.22396708858046302	0.42680331798001514	0.9652910118497101
458	1.0	1.0	0.3	jak_plus_tnf_50pct_inhibition	0.32441460876114037	0.30704216973320886	0.9272249955357807	0.8623802389262567	0.17908820588559435	0.3165970111985712	0.9012870928919712
459	1.0	1.0	0.3	disease_baseline_ptpn2_50pct	0.6322723066282456	0.7599909320190665	0.8112594555670636	0.8275644604694125	0.5976171599080901	0.6897456880541151	0.8177814575280031
459	1.0	1.0	0.3	ptpn2_restore_to_75pct	0.4544743015017029	0.5757940966585693	0.7281121889383129	0.7848949167654757	0.22985655789310674	0.5090682093222928	0.750825280069178
459	1.0	1.0	0.3	ptpn2_restore_to_100pct	0.39559511993122176	0.5095574582620114	0.6911024955418807	0.7645215796230996	0.0629324780594493	0.4468781721800771	0.7204701291743683
459	1.0	1.0	0.3	ptpn2_restore_to_125pct	0.3513469731314269	0.4579493963904581	0.6588260658083624	0.7459947470854084	0.0	0.39931806359799094	0.6936935383191808
459	1.0	1.0	0.3	jak_50pct_inhibition	0.311788341596439	0.6322507330351436	0.669268358826401	0.7781090104203402	0.30050205129166635	0.455996417743856	0.7128046194639768
459	1.0	1.0	0.3	jak_70pct_inhibition	0.221271661496381	0.6123012403418963	0.6055328526855243	0.7569974520208371	0.24891794187634356	0.39723497197686286	0.6661186924196494
459	1.0	1.0	0.3	tnf_70pct_inhibition	0.5103339518713162	0.2972433970554112	0.6807561120119876	0.7109595245377706	0.21040042323175706	0.414443202204159	0.6928374770223008
459	1.0	1.0	0.3	jak_plus_tnf_50pct_inhibition	0.29392098452530074	0.36871172843080846	0.6041961457783241	0.7096558406994029	0.15101500440114835	0.32757681928277926	0.6463800237467556
460	1.0	1.0	0.3	disease_baseline_ptpn2_50pct	0.7041182611871712	0.8074387433240662	1.4774846551392242	0.7548683663572973	0.5274815606444447	0.750612478148774	1.1884381396264534
460	1.0	1.0	0.3	ptpn2_restore_to_75pct	0.45754544774428696	0.6005502992126975	1.2974807559849488	0.7189465136679689	0.005525272290830341	0.5218976309050718	1.066067059058157
460	1.0	1.0	0.3	ptpn2_restore_to_100pct	0.3879459414890343	0.5291107073044679	1.2219341396564924	0.7021982042526157	0.0	0.4514700861059794	1.0140397654949418
460	1.0	1.0	0.3	ptpn2_restore_to_125pct	0.3387532953295964	0.47439568391518794	1.1579013104079672	0.6871451018384259	0.0	0.39979237019311265	0.9695988269801508
460	1.0	1.0	0.3	jak_50pct_inhibition	0.331160851282498	0.6508966422821604	1.216726147254938	0.7183232735078304	0.15447041995055957	0.4750419572323461	1.0173649977560948
460	1.0	1.0	0.3	jak_70pct_inhibition	0.2371419313097463	0.6211645762313117	1.1080933106028878	0.7041049166629547	0.10065832270268638	0.4099521215244508	0.9464979530269146
460	1.0	1.0	0.3	tnf_70pct_inhibition	0.540196000370725	0.3618454444857736	1.2377355108809	0.6715589751155349	0.08964797810911099	0.4599382502224969	1.011264896574754
460	1.0	1.0	0.3	jak_plus_tnf_50pct_inhibition	0.3139329342435235	0.40847069391434265	1.1026253236948114	0.6689119671265576	0.02152577458166351	0.3564749260953921	0.9291399810675098
461	1.0	1.0	0.3	disease_baseline_ptpn2_50pct	1.3422304092604371	0.7587341644429514	1.4596814800617577	0.9987271221174377	1.0258220882894464	1.0796570990925687	1.2752997368840298
461	1.0	1.0	0.3	ptpn2_restore_to_75pct	0.9236328680876971	0.5799974771713584	1.3384895244199186	0.9667977147043999	0.5194304074141178	0.7689969421753448	1.1898128005337112
461	1.0	1.0	0.3	ptpn2_restore_to_100pct	0.7925450617767869	0.5173960870273072	1.2828762018061104	0.9516517692705923	0.31098178988458214	0.6687280231395211	1.150386428791903
461	1.0	1.0	0.3	ptpn2_restore_to_125pct	0.6964662824532993	0.4690315328859848	1.2335124593663223	0.9378749897424126	0.1285916838039152	0.5941206451480079	1.1152574715167582
461	1.0	1.0	0.3	jak_50pct_inhibition	0.6248234895140664	0.6328090582635122	1.246634600059386	0.9603955984946972	0.5034997218030305	0.628416995451317	1.1321389994335105
461	1.0	1.0	0.3	jak_70pct_inhibition	0.42825288635617487	0.6085944942004127	1.1289360049737125	0.9399122854600425	0.3894672550872147	0.5094066098860819	1.0533265171682444
461	1.0	1.0	0.3	tnf_70pct_inhibition	1.0789974851168909	0.34011509384189953	1.2954830900545526	0.9232752733431493	0.5649909096098646	0.7465004090431449	1.1465999633699913
461	1.0	1.0	0.3	jak_plus_tnf_50pct_inhibition	0.6010361057130182	0.3995799128506196	1.1677851391662672	0.9165780919862051	0.35628070253471505	0.5103808189249389	1.0673023202942424
462	1.0	1.0	0.3	disease_baseline_ptpn2_50pct	0.6809665728239055	0.7286475140247268	1.2960784769462654	0.9085277242096466	0.5812219020633518	0.7024229963642752	1.1410581758516178
462	1.0	1.0	0.3	ptpn2_restore_to_75pct	0.4643052712366582	0.5437202698830039	1.1466102697029577	0.8625970533750024	0.21280491062017567	0.5000420206275138	1.0330049831717756
462	1.0	1.0	0.3	ptpn2_restore_to_100pct	0.3989177576703928	0.4794958036840635	1.0826306808425468	0.8412112867544922	0.05065819344111531	0.43517787837654465	0.986062923207325
462	1.0	1.0	0.3	ptpn2_restore_to_125pct	0.35150099923097755	0.43018441269330615	1.0278866020433801	0.8220108994005008	0.0	0.38690853528902547	0.9455363209862284
462	1.0	1.0	0.3	jak_50pct_inhibition	0.33576923825408705	0.5944727953788601	1.076049667490842	0.8625352223363889	0.2957267585185396	0.45218583896023495	0.9906438894290608
462	1.0	1.0	0.3	jak_70pct_inhibition	0.24500686647406883	0.5717728044641122	0.9850169922523585	0.8453870092578506	0.24916363979496498	0.3920515385695883	0.9291649990545554
462	1.0	1.0	0.3	tnf_70pct_inhibition	0.5300788433627507	0.31113170204044094	1.0744252557208935	0.7936260570887983	0.20340497759401246	0.43155262976771136	0.9621055762680555
462	1.0	1.0	0.3	jak_plus_tnf_50pct_inhibition	0.3142778755425274	0.3638031829955868	0.9653887849981271	0.7944639095961644	0.15438158988952005	0.33656426389640415	0.897018834837342
463	1.0	1.0	0.3	disease_baseline_ptpn2_50pct	0.6446373218325402	0.8244272669952002	1.1518639733700342	1.1181028135548037	0.41727119869654655	0.7255427971557372	1.138359509443942
463	1.0	1.0	0.3	ptpn2_restore_to_75pct	0.4424630869953277	0.581772215624279	1.0161884784942934	1.0606283909621854	0.030615511008219232	0.5051521948783558	1.0339644434814503
463	1.0	1.0	0.3	ptpn2_restore_to_100pct	0.3796562934166215	0.5031761080731015	0.9573554024378931	1.0337006329887635	0.0	0.43524021001203755	0.9878934946582413
463	1.0	1.0	0.3	ptpn2_restore_to_125pct	0.333667658479404	0.44462260006535775	0.9067396004765558	1.00941645309227	0.0	0.3835973821930832	0.9478103415228415
463	1.0	1.0	0.3	jak_50pct_inhibition	0.3101148107114702	0.6612375566406625	0.9664891157500122	1.0617106178376114	0.11256291086104181	0.46812004637960675	1.004577716585052
463	1.0	1.0	0.3	jak_70pct_inhibition	0.22021873697573247	0.6411681548315754	0.8919165210572333	1.04102415963082	0.063819303493827	0.4096459750108618	0.951559576486668
463	1.0	1.0	0.3	tnf_70pct_inhibition	0.507427481415756	0.3066226877125634	0.9189783553995722	0.974984858848953	0.1103734107121229	0.41706532424931936	0.9413809567793245
463	1.0	1.0	0.3	jak_plus_tnf_50pct_inhibition	0.29253569364810217	0.38353340319857065	0.8505884628617658	0.9800616531065244	0.028055026758215675	0.333484662945813	0.9023777389596692
464	1.0	1.0	0.3	disease_baseline_ptpn2_50pct	0.931457996333145	0.9326959123573542	0.9462270967579697	0.5965814465360262	0.9160461884567752	0.9320150585440392	0.8063688366691922
464	1.0	1.0	0.3	ptpn2_restore_to_75pct	0.6072752129274595	0.7247072272060177	0.8509672520936229	0.5695860584666185	0.4452373302620952	0.6601196193528107	0.7384147746428211
464	1.0	1.0	0.3	ptpn2_restore_to_100pct	0.51786718965245	0.6464061361610217	0.8103725509259978	0.5566108762348596	0.2543466398275621	0.5757097155813073	0.7088678810495425
464	1.0	1.0	0.3	ptpn2_restore_to_125pct	0.45504627595695935	0.5841889322486167	0.7755688523471349	0.5447586476772888	0.08680421134164105	0.5131604712882052	0.6832447704791964
464	1.0	1.0	0.3	jak_50pct_inhibition	0.4534016248388153	0.8061444958475147	0.8065878541483676	0.5716655803541567	0.4990624158797592	0.61213591679273	0.7126189446306832
464	1.0	1.0	0.3	jak_70pct_inhibition	0.3359088262506478	0.793165942149957	0.7470013318288613	0.5628708611932869	0.4254826623756715	0.5416745284053369	0.6733491435746315
464	1.0	1.0	0.3	tnf_70pct_inhibition	0.6956611957157174	0.3281031383904114	0.7910377966891116	0.5014928793504698	0.3935917881838368	0.5302600699193297	0.6752198297536549
464	1.0	1.0	0.3	jak_plus_tnf_50pct_inhibition	0.42203724432235856	0.4490698663712845	0.7331721165470363	0.5188131705670482	0.29926399446106666	0.43420192424437526	0.6474285381550411
465	1.0	1.0	0.3	disease_baseline_ptpn2_50pct	0.6254136370071894	0.8485082325961849	1.1956116551322127	0.8241326653673234	0.7964726787994592	0.7258062050222375	1.047020059226257
465	1.0	1.0	0.3	ptpn2_restore_to_75pct	0.4196646781282519	0.5928826609117822	1.044518295391019	0.7811025954121711	0.24564754660656898	0.49761277038084056	0.9391520153994799
465	1.0	1.0	0.3	ptpn2_restore_to_100pct	0.3570148261264905	0.5110535250011745	0.9796275825954261	0.7609156125845469	0.011374743376464507	0.42633224062009833	0.8921427945910745
465	1.0	1.0	0.3	ptpn2_restore_to_125pct	0.3115693808422459	0.4503600315578086	0.9241247717829655	0.742692282468786	0.0	0.37402517366424914	0.8515517760572937
465	1.0	1.0	0.3	jak_50pct_inhibition	0.28685298903127027	0.6723636125473598	0.9704406135130059	0.7782391545835466	0.337346123099089	0.46033276961351055	0.8935600299412223
465	1.0	1.0	0.3	jak_70pct_inhibition	0.19647015204298993	0.6485601151494309	0.8742602651308626	0.7591868533553879	0.2584273762892634	0.3999106354408884	0.8282309004206728
465	1.0	1.0	0.3	tnf_70pct_inhibition	0.4936220409158932	0.3195512094868268	0.9776722412128702	0.7265369369711848	0.28498766958117555	0.41529016677281333	0.8772181195161961
465	1.0	1.0	0.3	jak_plus_tnf_50pct_inhibition	0.2745110296901364	0.39231456231934153	0.8688522677639164	0.7227203285393059	0.16827889528726805	0.32752261937327876	0.8103994920740722
466	1.0	1.0	0.3	disease_baseline_ptpn2_50pct	1.1202867571002262	0.7180379751903956	1.5972674665001045	0.8942830783204766	0.852320470571769	0.9392748052408024	1.3160737112282535
466	1.0	1.0	0.3	ptpn2_restore_to_75pct	0.8209376479254785	0.5102441713073398	1.461446981556875	0.8545802484514978	0.4747170804867469	0.6811255834473161	1.218700288314724
466	1.0	1.0	0.3	ptpn2_restore_to_100pct	0.7171627762907025	0.44643715198828515	1.3992448578603662	0.8371718144951833	0.3221135364895951	0.5953362453546147	1.174415640514293
466	1.0	1.0	0.3	ptpn2_restore_to_125pct	0.6378247099710942	0.3996142637674081	1.3439451588972995	0.8219162694331572	0.19003622470907	0.5306300091794355	1.1351336031116426
466	1.0	1.0	0.3	jak_50pct_inhibition	0.5320915112325609	0.5712541760401098	1.3219988807491878	0.8513006805382718	0.45125533191959755	0.549714710395958	1.1337196006648214
466	1.0	1.0	0.3	jak_70pct_inhibition	0.3589911905131036	0.5472003921138174	1.1651072441942234	0.8301264879281606	0.3606419773004788	0.4436853312334248	1.0311149416877983
466	1.0	1.0	0.3	tnf_70pct_inhibition	0.935074762459471	0.30711481311481287	1.4386040218479756	0.8069203868507878	0.47999127988428186	0.6524927852543749	1.1859305678491006
466	1.0	1.0	0.3	jak_plus_tnf_50pct_inhibition	0.513012925232624	0.3583375220827021	1.2497827485677109	0.8022139569845187	0.3215898404644057	0.4434089938151592	1.070755231934434
