analysis	disease_name	compartment	role	gene	metric	n_case	n_control	mean_case	mean_control	delta_case_minus_control	hedges_g	welch_t	p	fdr	positive_nominal	negative_nominal	residual_layer	residual_model	covariate_set	covariate_count	n_complete_for_model	covariate_slope	covariate_r2	raw_n_case	raw_n_control	raw_mean_case	raw_mean_control	raw_delta_case_minus_control	raw_hedges_g	raw_welch_t	raw_p	residual_n_case	residual_n_control	residual_mean_case	residual_mean_control	residual_delta_case_minus_control	residual_hedges_g	residual_welch_t	residual_p	residual_fdr	retains_nominal_positive	retains_direction_only
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	IFI30													residual	univariate	complement_effector	1.0	22.0	0.1303660030736569	0.0845545966850196	3.0	19.0	-0.0105968853248082	-0.0551479022200816	0.0445510168952734	0.5382184742405459	1.0582887792175342	0.36605389714177	3.0	19.0	0.0036336108971993	-0.0005737280363998	0.0042073389335992	0.0520887226968056	0.1127997010761841	0.916476733826362	0.98167412702705	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	IFI30													residual	univariate	complement_phagocytosis	1.0	22.0	0.4434935393788033	0.2953596285027254	3.0	19.0	-0.0105968853248082	-0.0551479022200816	0.0445510168952734	0.5382184742405459	1.0582887792175342	0.36605389714177	3.0	19.0	-0.0050574443194907	0.0007985438399196	-0.0058559881594103	-0.08265973101414	-0.1343488340764149	0.902760525310099	0.9781392566751028	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	IFI30													residual	univariate	mif_cd74_receptor_state	1.0	22.0	0.068865282169242	0.0627041231216866	3.0	19.0	-0.0105968853248082	-0.0551479022200816	0.0445510168952734	0.5382184742405459	1.0582887792175342	0.36605389714177	3.0	19.0	0.0084886462265319	-0.0013403125620839	0.0098289587886159	0.1203591210502729	0.2512035887300259	0.8166031929982922	0.958784687158351	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	IFI30													residual	univariate	mixscale_validated_ifng_readout	1.0	22.0	0.1543169578954786	0.1989134185753028	3.0	19.0	-0.0105968853248082	-0.0551479022200816	0.0445510168952734	0.5382184742405459	1.0582887792175342	0.36605389714177	3.0	19.0	-0.0275551685725205	0.004350816090398	-0.0319059846629185	-0.4275518084607586	-1.343732566047691	0.2166361703710125	0.7305753057613366	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	IFI30													residual	multivariable	core_inflammation_stress	3.0	22.0		0.3315594484535209	3.0	19.0	-0.0105968853248082	-0.0551479022200816	0.0445510168952734	0.5382184742405459	1.0582887792175342	0.36605389714177	3.0	19.0	-0.0082203076651397	0.0012979433155483	-0.0095182509806881	-0.1380620541280776	-0.2180973311187165	0.8434638786059226	0.964967631986004	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	IFI30													residual	multivariable	core_lysosomal_lipid	2.0	22.0		0.2665310192666358	3.0	19.0	-0.0105968853248082	-0.0551479022200816	0.0445510168952734	0.5382184742405459	1.0582887792175342	0.36605389714177	3.0	19.0	-0.0053007830668718	0.0008369657474008	-0.0061377488142726	-0.0849194734892059	-0.235759141348241	0.8223020617205087	0.9604605214203152	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	IFI30													residual	multivariable	core_all	5.0	22.0		0.3782895671618518	3.0	19.0	-0.0105968853248082	-0.0551479022200816	0.0445510168952734	0.5382184742405459	1.0582887792175342	0.36605389714177	3.0	19.0	-0.001735488342761	0.0002740244751728	-0.0020095128179338	-0.0301852220704091	-0.0629256179333385	0.9534766824377718	0.9900625830700108	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	IL7R													residual	univariate	ifn_apc	1.0	22.0	0.6875816799670418	0.6711485078793723	3.0	19.0	0.3178941616468622	-0.005637262236427	0.3235314238832893	1.4860728496372293	0.9051900184890888	0.4604832026541001	3.0	19.0	-0.0551081160311969	0.00870128147861	-0.0638093975098069	-0.4530747028315127	-0.2872599274423465	0.80073669750459	0.9551950153801472	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	IL7R													residual	univariate	inflammatory_nfkb	1.0	22.0	0.6682182208713434	0.4664207576667447	3.0	19.0	0.3178941616468622	-0.005637262236427	0.3235314238832893	1.4860728496372293	0.9051900184890888	0.4604832026541001	3.0	19.0	-0.0044507670217523	0.0007027526876451	-0.0051535197093974	-0.0283245158856995	-0.0187089596495801	0.9867533706728484	0.9973832435885508	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	IL7R													residual	univariate	hif_nampt_metabolic	1.0	22.0	0.4093079022021522	0.1164150653389821	3.0	19.0	0.3178941616468622	-0.005637262236427	0.3235314238832893	1.4860728496372293	0.9051900184890888	0.4604832026541001	3.0	19.0	0.2193808498084262	-0.0346390815486988	0.2540199313571251	1.1870442129602732	0.7725197576866933	0.5198416921502161	0.870462781845876	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	IL7R													residual	univariate	hla_ii_apc	1.0	22.0	0.8589329513159233	0.892461322165349	3.0	19.0	0.3178941616468622	-0.005637262236427	0.3235314238832893	1.4860728496372293	0.9051900184890888	0.4604832026541001	3.0	19.0	-0.0556093200319295	0.0087804189524099	-0.0643897389843394	-0.8249472354417263	-0.8299381807337383	0.4882094818263768	0.8588352866519532	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	IL7R													residual	univariate	lysosomal_apc	1.0	22.0	0.3511521246934354	0.0685754062975485	3.0	19.0	0.3178941616468622	-0.005637262236427	0.3235314238832893	1.4860728496372293	0.9051900184890888	0.4604832026541001	3.0	19.0	0.2481386489039091	-0.0391797866690382	0.2873184355729473	1.3361693411438258	0.8330701922715165	0.4919082316236002	0.8602831877630053	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	IL7R													residual	univariate	lipid_loader_repair	1.0	22.0	0.9055464994080384	0.4689678578886814	3.0	19.0	0.3178941616468622	-0.005637262236427	0.3235314238832893	1.4860728496372293	0.9051900184890888	0.4604832026541001	3.0	19.0	0.0694564941173953	-0.0109668148606413	0.0804233089780367	0.4492675881569555	0.3098450569396673	0.7855512603635125	0.9510678546277168	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	IL7R													residual	univariate	c1q_phagocytic_myeloid	1.0	22.0	1.888458153573198	0.5432384514598316	3.0	19.0	0.3178941616468622	-0.005637262236427	0.3235314238832893	1.4860728496372293	0.9051900184890888	0.4604832026541001	3.0	19.0	0.1426980456339359	-0.022531270363253	0.1652293159971889	1.0551795862262805	1.0132243566181731	0.4116416322592799	0.8280170355870249	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	IL7R													residual	univariate	complement_effector	1.0	22.0	1.1745674483092765	0.7886635160634695	3.0	19.0	0.3178941616468622	-0.005637262236427	0.3235314238832893	1.4860728496372293	0.9051900184890888	0.4604832026541001	3.0	19.0	-0.0345072442749889	0.0054485122539456	-0.0399557565289345	-0.3519314668240247	-0.2812886930093305	0.8041134495878951	0.956112243735907	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	IL7R													residual	univariate	complement_phagocytosis	1.0	22.0	1.7034713913016135	0.500695322693567	3.0	19.0	0.3178941616468622	-0.005637262236427	0.3235314238832893	1.4860728496372293	0.9051900184890888	0.4604832026541001	3.0	19.0	0.1122007632661389	-0.0177159099893903	0.1299166732555292	0.7679627647408405	0.6510012242079037	0.5793290654603999	0.8916374883097974	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	IL7R													residual	univariate	mif_cd74_receptor_state	1.0	22.0	0.7489286783658833	0.8521257053676654	3.0	19.0	0.3178941616468622	-0.005637262236427	0.3235314238832893	1.4860728496372293	0.9051900184890888	0.4604832026541001	3.0	19.0	-0.0467058035841745	0.0073746005659222	-0.0540804041500967	-0.5776151029415357	-0.5205475475556739	0.6521401318102524	0.9172202566553204	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	IL7R													residual	univariate	mixscale_validated_ifng_readout	1.0	22.0	0.69973255001449	0.4699246604360833	3.0	19.0	0.3178941616468622	-0.005637262236427	0.3235314238832893	1.4860728496372293	0.9051900184890888	0.4604832026541001	3.0	19.0	-0.0199967074751383	0.0031573748644955	-0.0231540823396339	-0.1278169381003673	-0.0814043560211741	0.9424746947188192	0.9870940440599972	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	IL7R													residual	multivariable	core_inflammation_stress	3.0	22.0		0.6837746705567047	3.0	19.0	0.3178941616468622	-0.005637262236427	0.3235314238832893	1.4860728496372293	0.9051900184890888	0.4604832026541001	3.0	19.0	-0.042665094833527	0.0067365939210832	-0.0494016887546103	-0.3557877350241841	-0.235658158749361	0.8353862964521478	0.9632684929269298	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	IL7R													residual	multivariable	core_lysosomal_lipid	2.0	22.0		0.4816417562233899	3.0	19.0	0.3178941616468622	-0.005637262236427	0.3235314238832893	1.4860728496372293	0.9051900184890888	0.4604832026541001	3.0	19.0	0.0640716250968267	-0.0101165723837095	0.0741881974805362	0.4187145334132107	0.3004860778063464	0.7916380039094377	0.9525531170289266	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	IL7R													residual	multivariable	core_all	5.0	22.0		0.7745665639149475	3.0	19.0	0.3178941616468622	-0.005637262236427	0.3235314238832893	1.4860728496372293	0.9051900184890888	0.4604832026541001	3.0	19.0	-0.0684763987939159	0.0108120629674603	-0.0792884617613763	-0.6925382347039192	-0.543557450472205	0.6397021909573903	0.9128049539091748	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	SP140													residual	univariate	ifn_apc	1.0	22.0	0.3152480122471563	0.2106262959007472	3.0	19.0	0.2623733134535522	-0.0231062493259745	0.2854795627795267	1.6439994838508336	0.948826190051543	0.4427715435593899	3.0	19.0	0.0931763530472279	-0.0147120557442991	0.107888408791527	0.6110079886358819	0.3520103440413836	0.7584356130823582	0.9450736753108888	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	SP140													residual	univariate	inflammatory_nfkb	1.0	22.0	0.4307507814483028	0.2893551601582105	3.0	19.0	0.2623733134535522	-0.0231062493259745	0.2854795627795267	1.6439994838508336	0.948826190051543	0.4427715435593899	3.0	19.0	0.0635642673059396	-0.0100364632588325	0.0736007305647721	0.4338662479671192	0.2576942850348016	0.8206671940507897	0.9600335556635332	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	SP140													residual	univariate	hif_nampt_metabolic	1.0	22.0	0.3199698262689568	0.1062098559094413	3.0	19.0	0.2623733134535522	-0.0231062493259745	0.2854795627795267	1.6439994838508336	0.948826190051543	0.4427715435593899	3.0	19.0	0.1996209771604669	-0.0315191016569158	0.2311400788173827	1.3419038443379134	0.817108814581775	0.4993380426757737	0.8627300342873542	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	SP140													residual	univariate	hla_ii_apc	1.0	22.0	0.0926294811663291	0.0154955565662976	3.0	19.0	0.2623733134535522	-0.0231062493259745	0.2854795627795267	1.6439994838508336	0.948826190051543	0.4427715435593899	3.0	19.0	0.2104208310563037	-0.0332243417457321	0.2436451728020358	1.3492494820736791	0.7767308185064854	0.5185421468232885	0.8702444907319107	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	SP140													residual	univariate	lysosomal_apc	1.0	22.0	0.5285787938604642	0.2319717509754866	3.0	19.0	0.2623733134535522	-0.0231062493259745	0.2854795627795267	1.6439994838508336	0.948826190051543	0.4427715435593899	3.0	19.0	0.1994734295739301	-0.0314958046695679	0.230969234243498	1.4770111646499922	0.948258302045911	0.4422551399697684	0.8402923942047055	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	SP140													residual	univariate	lipid_loader_repair	1.0	22.0	0.4978619137891687	0.2116299919676539	3.0	19.0	0.2623733134535522	-0.0231062493259745	0.2854795627795267	1.6439994838508336	0.948826190051543	0.4427715435593899	3.0	19.0	0.1311179191986209	-0.0207028293471506	0.1518207485457716	0.883339372939546	0.5185757092013408	0.6556248229834164	0.9182863958527804	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	SP140													residual	univariate	c1q_phagocytic_myeloid	1.0	22.0	0.1021823001761104	0.0023744605663762	3.0	19.0	0.2623733134535522	-0.0231062493259745	0.2854795627795267	1.6439994838508336	0.948826190051543	0.4427715435593899	3.0	19.0	0.2391530152583308	-0.0377610024092101	0.276914017667541	1.5796672900229454	0.9079152207887132	0.4597009284557223	0.8475862189279293	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	SP140													residual	univariate	complement_effector	1.0	22.0	0.22996093589215	0.0451317116920589	3.0	19.0	0.2623733134535522	-0.0231062493259745	0.2854795627795267	1.6439994838508336	0.948826190051543	0.4427715435593899	3.0	19.0	0.18509002633649	-0.0292247410004984	0.2143147673369884	1.1751976275740106	0.682560702875476	0.5652459956597412	0.8865456201887073	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	SP140													residual	univariate	complement_phagocytosis	1.0	22.0	0.39276917391855	0.0397389582092621	3.0	19.0	0.2623733134535522	-0.0231062493259745	0.2854795627795267	1.6439994838508336	0.948826190051543	0.4427715435593899	3.0	19.0	0.2079963122828188	-0.032841522992024	0.2408378352748428	1.3507362810286023	0.7759560266809102	0.5189220071964226	0.8702613522865199	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	SP140													residual	univariate	mif_cd74_receptor_state	1.0	22.0	0.1081007874434709	0.0265044197185563	3.0	19.0	0.2623733134535522	-0.0231062493259745	0.2854795627795267	1.6439994838508336	0.948826190051543	0.4427715435593899	3.0	19.0	0.1994782870967139	-0.0314965716468495	0.2309748587435634	1.2716149946340998	0.733505823170113	0.5395163133470501	0.8764385190931273	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	SP140													residual	univariate	mixscale_validated_ifng_readout	1.0	22.0	0.4969042250364954	0.3537914250874462	3.0	19.0	0.2623733134535522	-0.0231062493259745	0.2854795627795267	1.6439994838508336	0.948826190051543	0.4427715435593899	3.0	19.0	0.03392901156193	-0.0053572123518836	0.0392862239138137	0.2406912147445069	0.140051280454264	0.9014328016422258	0.9777713216567736	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	SP140													residual	multivariable	core_inflammation_stress	3.0	22.0		0.309023105775284	3.0	19.0	0.2623733134535522	-0.0231062493259745	0.2854795627795267	1.6439994838508336	0.948826190051543	0.4427715435593899	3.0	19.0	0.049625783871326	-0.0078356500849462	0.0574614339562722	0.3418379540280949	0.2072999603054877	0.8548850721872631	0.9678378745420806	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	SP140													residual	multivariable	core_lysosomal_lipid	2.0	22.0		0.2916884567331176	3.0	19.0	0.2623733134535522	-0.0231062493259745	0.2854795627795267	1.6439994838508336	0.948826190051543	0.4427715435593899	3.0	19.0	0.1421944750813573	-0.0224517592233722	0.1646462343047295	1.0281506590321905	0.6264304324412223	0.5947105228238988	0.8974251466393802	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	SP140													residual	multivariable	core_all	5.0	22.0		0.5240657633696213	3.0	19.0	0.2623733134535522	-0.0231062493259745	0.2854795627795267	1.6439994838508336	0.948826190051543	0.4427715435593899	3.0	19.0	0.0828158218533562	-0.0130761823978983	0.0958920042512546	0.705133952512662	0.4917873700972799	0.67078257798312	0.9223868534012925	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IFI30													residual	univariate	ifn_apc	1.0	24.0	0.3137729278458223	0.1023388928077952	5.0	19.0	0.1392598946812014	-0.0017788997529984	0.1410387944341999	1.0795353075517642	1.4111069342881497	0.2248592225595366	5.0	19.0	0.0679877103065775	-0.0178915027122572	0.0858792130188347	0.6520818783518371	0.9884028991091406	0.3704926210733674	0.8116708645908731	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IFI30													residual	univariate	inflammatory_nfkb	1.0	24.0	0.2142820023096275	0.1085740075211811	5.0	19.0	0.1392598946812014	-0.0017788997529984	0.1410387944341999	1.0795353075517642	1.4111069342881497	0.2248592225595366	5.0	19.0	0.0493532874171236	-0.0129877072150325	0.0623409946321562	0.4661160023081771	0.6494010084354682	0.5475039421270302	0.880293167868873	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IFI30													residual	univariate	hif_nampt_metabolic	1.0	24.0	0.0142865340653607	0.0007940819615068	5.0	19.0	0.1392598946812014	-0.0017788997529984	0.1410387944341999	1.0795353075517642	1.4111069342881497	0.2248592225595366	5.0	19.0	0.1085530289035481	-0.0285665865535653	0.1371196154571135	1.0436291730348335	1.372622054014315	0.2355249745238377	0.7465746889570507	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IFI30													residual	univariate	hla_ii_apc	1.0	24.0	0.1591103040913985	0.0435786229406082	5.0	19.0	0.1392598946812014	-0.0017788997529984	0.1410387944341999	1.0795353075517642	1.4111069342881497	0.2248592225595366	5.0	19.0	0.0834964710425949	-0.0219727555375249	0.1054692265801199	0.7894177324993137	1.107361649514121	0.3231765457808528	0.7919873614807137	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IFI30													residual	univariate	lysosomal_apc	1.0	24.0	0.0586911491195908	0.0048902477178545	5.0	19.0	0.1392598946812014	-0.0017788997529984	0.1410387944341999	1.0795353075517642	1.4111069342881497	0.2248592225595366	5.0	19.0	0.101842921281397	-0.0268007687582623	0.1286436900396594	0.9693650227859592	1.2842671463755184	0.2621480869818215	0.7610962995930329	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IFI30													residual	univariate	lipid_loader_repair	1.0	24.0	-0.2239182271657303	0.0175540721993509	5.0	19.0	0.1392598946812014	-0.0017788997529984	0.1410387944341999	1.0795353075517642	1.4111069342881497	0.2248592225595366	5.0	19.0	0.1213721639663043	-0.0319400431490274	0.1533122071153318	1.2118679532460537	1.59021257471653	0.1804220110386357	0.703123277789232	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IFI30													residual	univariate	c1q_phagocytic_myeloid	1.0	24.0	-0.3891909728684795	0.0521126045476379	5.0	19.0	0.1392598946812014	-0.0017788997529984	0.1410387944341999	1.0795353075517642	1.4111069342881497	0.2248592225595366	5.0	19.0	0.1107206291466415	-0.0291370076701688	0.1398576368168104	1.1041792807720645	1.4442631153631451	0.2158933649908212	0.7300653111288796	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IFI30													residual	univariate	complement_effector	1.0	24.0	0.0400123994177187	0.0024050990538819	5.0	19.0	0.1392598946812014	-0.0017788997529984	0.1410387944341999	1.0795353075517642	1.4111069342881497	0.2248592225595366	5.0	19.0	0.1048762708541544	-0.0275990186458301	0.1324752894999845	1.002261371859959	1.3304094607445436	0.2477389112045472	0.7539323637566927	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IFI30													residual	univariate	complement_phagocytosis	1.0	24.0	-0.4863960849063555	0.1379880110274108	5.0	19.0	0.1392598946812014	-0.0017788997529984	0.1410387944341999	1.0795353075517642	1.4111069342881497	0.2248592225595366	5.0	19.0	0.0958479008266926	-0.025223131796498	0.1210710326231907	0.9822129429839602	1.3091281657806262	0.2541511647163497	0.7568599854615361	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IFI30													residual	univariate	mif_cd74_receptor_state	1.0	24.0	0.0618993550334741	0.0052086081986548	5.0	19.0	0.1392598946812014	-0.0017788997529984	0.1410387944341999	1.0795353075517642	1.4111069342881497	0.2248592225595366	5.0	19.0	0.103224050617291	-0.0271642238466555	0.1303882744639466	0.985139998660388	1.3209722610435055	0.2503277419791243	0.754594232822095	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IFI30													residual	univariate	mixscale_validated_ifng_readout	1.0	24.0	0.1317436217168781	0.028065618472423	5.0	19.0	0.1392598946812014	-0.0017788997529984	0.1410387944341999	1.0795353075517642	1.4111069342881497	0.2248592225595366	5.0	19.0	0.0832417386918376	-0.0219057207083783	0.1051474594002159	0.7796745807638418	1.0769143535542252	0.3356388494435738	0.7982741393345465	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IFI30													residual	multivariable	core_inflammation_stress	3.0	24.0		0.34650181356925	5.0	19.0	0.1392598946812014	-0.0017788997529984	0.1410387944341999	1.0795353075517642	1.4111069342881497	0.2248592225595366	5.0	19.0	0.0007152430562336	-0.0001882218569035	0.0009034649131372	0.0077292010298779	0.0110389847947794	0.9916551132390852	0.9978798683524298	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IFI30													residual	multivariable	core_lysosomal_lipid	2.0	24.0		0.0473244846847734	5.0	19.0	0.1392598946812014	-0.0017788997529984	0.1410387944341999	1.0795353075517642	1.4111069342881497	0.2248592225595366	5.0	19.0	0.1007086175953133	-0.0265022677882403	0.1272108853835537	0.9815912875621432	1.3570027230340342	0.2386121934182753	0.7484117136019628	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IFI30													residual	multivariable	core_all	5.0	24.0		0.3647490117564185	5.0	19.0	0.1392598946812014	-0.0017788997529984	0.1410387944341999	1.0795353075517642	1.4111069342881497	0.2248592225595366	5.0	19.0	0.007685309186466	-0.0020224497859121	0.0097077589723781	0.0842921030574256	0.1310592568776872	0.9010018315135958	0.9777650256104756	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IL7R													residual	univariate	ifn_apc	1.0	24.0	-0.1166745835033871	0.0044727680001484	5.0	19.0	0.1191797746863074	0.0728656164472238	0.0463141582390836	0.1806455169839887	0.5056996255108456	0.6229325347362895	5.0	19.0	0.0529030601977132	-0.0139218579467666	0.0668249181444799	0.2621336794884757	0.6973404959645878	0.5017650255963476	0.8641474989363834	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IL7R													residual	univariate	inflammatory_nfkb	1.0	24.0	0.4296375233639951	0.1379662833915817	5.0	19.0	0.1191797746863074	0.0728656164472238	0.0463141582390836	0.1806455169839887	0.5056996255108456	0.6229325347362895	5.0	19.0	-0.0882515996516906	0.0232241051714975	-0.1114757048231882	-0.476979586083499	-1.3956935873555865	0.1870262397209917	0.7074308680591977	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IL7R													residual	univariate	hif_nampt_metabolic	1.0	24.0	0.5312141159317139	0.3470282757701092	5.0	19.0	0.1191797746863074	0.0728656164472238	0.0463141582390836	0.1806455169839887	0.5056996255108456	0.6229325347362895	5.0	19.0	-0.0787012482128379	0.020710854792852	-0.09941210300569	-0.4892716894936284	-1.1344854537031746	0.2916754611767447	0.7756113850847133	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IL7R													residual	univariate	hla_ii_apc	1.0	24.0	-0.1716536397650178	0.016032343324214	5.0	19.0	0.1191797746863074	0.0728656164472238	0.0463141582390836	0.1806455169839887	0.5056996255108456	0.6229325347362895	5.0	19.0	0.067044528122961	-0.0176432968744634	0.0846878249974244	0.3355434462070611	0.8674430735755629	0.4077377867590154	0.8260988222291594	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IL7R													residual	univariate	lysosomal_apc	1.0	24.0	0.3308138416078621	0.0491096748655735	5.0	19.0	0.1191797746863074	0.0728656164472238	0.0463141582390836	0.1806455169839887	0.5056996255108456	0.6229325347362895	5.0	19.0	-0.0186446183015014	0.0049064785003951	-0.0235510968018965	-0.0939865841733004	-0.2599357954105845	0.7998062264116804	0.9548399468431686	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IL7R													residual	univariate	lipid_loader_repair	1.0	24.0	0.926013522749472	0.0948959600359066	5.0	19.0	0.1191797746863074	0.0728656164472238	0.0463141582390836	0.1806455169839887	0.5056996255108456	0.6229325347362895	5.0	19.0	-0.0035169974921715	0.0009255256558346	-0.0044425231480061	-0.0181570088746465	-0.0459297010592152	0.9643925698211469	0.991805056516926	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IL7R													residual	univariate	c1q_phagocytic_myeloid	1.0	24.0	1.77200957839162	0.3414785846309143	5.0	19.0	0.1191797746863074	0.0728656164472238	0.0463141582390836	0.1806455169839887	0.5056996255108456	0.6229325347362895	5.0	19.0	0.0409228641397682	-0.0107691747736232	0.0516920389133914	0.2491581458231232	0.4864747867756124	0.6441851264377708	0.9147018401893268	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IL7R													residual	univariate	complement_effector	1.0	24.0	-0.1358800152924308	0.0087673638567145	5.0	19.0	0.1191797746863074	0.0728656164472238	0.0463141582390836	0.1806455169839887	0.5056996255108456	0.6229325347362895	5.0	19.0	0.0596880036418522	-0.0157073693794348	0.075395373021287	0.2969417680165685	0.8075178075092351	0.437535938110624	0.8387918281315216	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IL7R													residual	univariate	complement_phagocytosis	1.0	24.0	1.6013622235443865	0.4727749440937634	5.0	19.0	0.1191797746863074	0.0728656164472238	0.0463141582390836	0.1806455169839887	0.5056996255108456	0.6229325347362895	5.0	19.0	0.0887094456350139	-0.0233445909565826	0.1120540365915965	0.6220413308733124	1.0394673850578495	0.3453672998234487	0.8012148583974475	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IL7R													residual	univariate	mif_cd74_receptor_state	1.0	24.0	-0.2785304612613621	0.0333356493452353	5.0	19.0	0.1191797746863074	0.0728656164472238	0.0463141582390836	0.1806455169839887	0.5056996255108456	0.6229325347362895	5.0	19.0	0.0746055865298518	-0.0196330490868031	0.094238635616655	0.3777824194521516	0.9781297843117798	0.3529283595007442	0.8055124003364559	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IL7R													residual	univariate	mixscale_validated_ifng_readout	1.0	24.0	0.3287257052680742	0.0552327709882977	5.0	19.0	0.1191797746863074	0.0728656164472238	0.0463141582390836	0.1806455169839887	0.5056996255108456	0.6229325347362895	5.0	19.0	-0.0342329602906095	0.0090086737606867	-0.0432416340512963	-0.1734791878297868	-0.5265337137612099	0.606800130866876	0.901788360084238	False	False
